Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Diplôme maximum obtenu,Secondaire - ASP,5,5,14,206,169,11,15,0,0,23,166,259,0,39,54.016470588,254.20235294
Diplôme maximum obtenu,Collégial - AEC,11,4,1,648,446,44,35,0,2,107,607,582,6,142,52.570227082,201.62910008
Diplôme maximum obtenu,Collégial - DEC général,15,6,8,972,336,37,33,0,2,154,652,755,5,144,51.23525231,222.79317697
Diplôme maximum obtenu,Collégial - DEC professionnel,15,14,5,1066,504,53,45,0,1,160,920,782,5,241,51.517626322,188.82079906
Diplôme maximum obtenu,Universitaire - Certificat,5,3,1,372,186,20,20,0,3,93,326,281,0,65,53.682042834,210.78088962
Diplôme maximum obtenu,Universitaire - Baccalauréat,24,7,5,1271,526,52,68,1,21,429,970,983,0,287,52.888376856,183.56630824
Diplôme maximum obtenu,Universitaire - Maîtrise ou doctorat,9,5,0,216,112,11,13,0,6,129,183,183,0,58,54.06284153,163.3852459
Diplôme maximum obtenu,Inconnu,422,191,13738,13814,10545,1777,1067,230,546,4616,18310,23244,5032,4780,44.896833037,230.28057467
Durée cumulative,Premier mois,1,0,28,49,15,20,2,0,4,8,55,60,91,115,24.565217391,1
Durée cumulative,De 2 à 5 mois,7,2,89,257,109,70,26,4,36,47,208,352,395,560,26.314285714,3.6589285714
Durée cumulative,De 6 à 11 mois,21,8,197,449,268,114,59,35,76,121,416,700,699,1116,29.926523297,8.4829749104
Durée cumulative,De 12 à 23 mois,24,23,471,1027,614,192,134,73,155,285,970,1515,1455,2485,31.814486922,17.463581489
Durée cumulative,De 24 à 47 mois,66,46,1082,2452,1827,249,318,75,488,751,2482,3558,2956,1134,34.950165563,35.893708609
Durée cumulative,De 48 à 119 mois,180,145,3404,8347,6143,833,868,40,102,2727,8164,11756,3499,2630,38.414508032,84.240712851
Durée cumulative,120 mois et plus,998,528,18113,41105,30281,2389,3654,23,0,7570,45601,51467,0,6262,51.672528537,301.11799975
Types de diagnostics,Visuel,1297,0,0,0,0,0,0,9,31,199,563,734,65,139,49.394757132,250.04703161
Types de diagnostics,Auditif et de la parole,0,752,0,0,0,0,0,8,19,102,398,354,48,118,47.933510638,232.58909574
Types de diagnostics,Intellectuel et d'apprentissage,0,0,23384,0,0,0,0,10,71,1032,10857,12527,3015,2333,42.194534725,271.40168491
Types de diagnostics,Santé mentale,0,0,0,53686,0,0,0,43,64,4728,22519,31167,4288,5803,47.224043512,240.73462355
Types de diagnostics,Physique,0,0,0,0,39257,0,0,147,444,4062,19130,20127,1370,3867,51.852204702,241.95353695
Types de diagnostics,Autres,0,0,0,0,0,3867,0,1,5,311,1750,2117,245,1273,52.178432894,200.3059219
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,5061,32,227,1075,2679,2382,64,769,51.904564315,224.48448923
Région,01 - Bas-Saint-Laurent,26,16,804,1582,1205,90,181,0,1,24,1792,2112,222,398,49.893954918,270.10220287
Région,02 - Saguenay - Lac-St-Jean,38,25,954,1739,1577,104,199,0,0,27,2211,2425,296,453,48.357635893,268.85979292
Région,03 - Capitale-Nationale,107,50,1426,4398,2499,222,238,0,32,309,3946,4994,576,848,48.858501119,259.65659955
Région,04 - Mauricie,50,33,1016,2521,1798,111,236,0,0,103,2684,3081,323,495,48.984215091,267.90789245
Région,05 - Estrie,56,32,1160,2564,1763,151,281,0,44,237,2756,3251,380,569,48.427667721,249.82753454
Région,06 - Île-de-Montréal,374,242,3862,14472,9858,580,1382,245,371,7489,13632,17138,2039,3352,48.724374391,229.85342866
Région,07 - Outaouais,60,35,1044,2326,1913,190,269,0,39,289,2737,3100,345,534,48.068185712,234.42042145
Région,08 - Abitibi-Témiscamingue,25,13,485,773,731,57,87,0,0,13,995,1176,140,236,48.959926301,262.23169047
Région,09 - Côte-Nord,14,9,238,415,397,23,51,0,0,11,530,617,68,103,48.843068875,273.63731473
Région,10 - Nord-du-Québec,5,0,47,142,112,13,10,0,0,2,131,198,40,53,42.158054711,190.63829787
Région,11 - Gaspésie - Îles-de-la-Madeleine,22,11,437,738,794,68,132,0,0,11,1031,1171,120,211,49.863306085,273.02179837
Région,12 - Chaudières-Appalaches,40,25,1194,2007,1541,138,165,0,3,61,2372,2738,352,533,47.893933464,249.18062622
Région,13 - Laval,61,37,879,1770,1536,90,244,2,281,922,2200,2417,463,582,47.145115876,199.95213342
Région,14 - Lanaudière,65,35,1240,2431,2262,197,296,0,6,185,3050,3476,651,690,46.415108796,231.10465829
Région,15 - Laurentides,56,30,1416,3199,2524,216,316,0,9,210,3622,4135,687,749,46.999613253,230.69021529
Région,16 - Montérégie,221,121,3691,8139,6419,408,771,0,59,1089,9286,10484,1762,2046,46.732776935,231.11320182
Région,17 - Centre-du-Québec,50,24,719,1637,1326,132,167,0,7,59,1867,2188,258,311,48.42244143,248.62466091
Région,99 - Central,27,14,2772,2833,1002,1077,36,3,9,468,3054,4707,373,2139,48.584203067,315.93454452
