Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Région,05 - Estrie,57,31,1175,2588,1815,143,289,0,36,247,2789,3309,389,616,48.360118071,248.17464743
Région,06 - Île-de-Montréal,374,248,3890,14673,10197,583,1452,244,400,7646,13949,17468,2041,3680,48.732151383,228.20794474
Région,07 - Outaouais,59,34,1041,2357,1937,182,280,0,41,289,2762,3128,357,590,47.921561969,232.59558574
Région,08 - Abitibi-Témiscamingue,25,13,497,779,771,57,96,0,0,10,1039,1199,140,251,48.954423592,261.9334227
Région,09 - Côte-Nord,15,9,251,416,412,22,53,0,0,11,547,631,73,119,48.773344652,271.39728353
Région,10 - Nord-du-Québec,6,0,48,134,118,13,11,0,0,2,131,199,43,62,42.306060606,187.25454545
Région,11 - Gaspésie - Îles-de-la-Madeleine,26,11,439,751,819,66,138,0,0,12,1059,1191,117,226,49.923555556,273.34266667
Région,12 - Chaudières-Appalaches,43,27,1202,2026,1585,142,177,0,3,61,2432,2770,344,587,47.91810842,246.97347174
Région,13 - Laval,61,37,894,1793,1529,86,247,2,302,882,2216,2431,484,676,46.907467183,198.0320637
Région,14 - Lanaudière,66,38,1269,2425,2303,195,299,0,7,193,3116,3479,672,774,46.370280516,228.59029568
Région,15 - Laurentides,58,30,1447,3222,2603,210,346,0,10,209,3689,4227,718,861,46.862051541,228.40234967
Région,16 - Montérégie,224,121,3721,8144,6542,392,811,0,49,1091,9452,10503,1777,2255,46.705988474,229.24735655
Région,17 - Centre-du-Québec,49,23,741,1631,1380,138,173,0,4,65,1927,2208,255,379,48.358403869,246.4592503
Région,99 - Central,27,14,2667,2787,996,1000,35,5,12,458,2989,4537,384,1884,48.507307999,312.47289397
