Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Scolarité,Primaire,110,106,3998,3277,3345,214,602,5,100,1034,5313,6339,1214,1402,47.69558874,270.37796087
Scolarité,Secondaire I à IV,413,303,4644,18850,15142,792,2626,4,42,2266,19297,23473,2183,4529,48.631727847,260.36446107
Scolarité,Secondaire V,270,146,905,11827,8571,600,1250,4,48,2167,11591,11978,538,3045,50.606898893,228.54054054
Scolarité,Collégiale,73,44,40,4783,2400,206,278,1,21,931,3883,3941,90,1053,50.299079755,210.16474949
Scolarité,Universitaire,68,24,10,3341,1451,124,233,2,42,1198,2511,2740,3,798,52.787278614,198.39306799
Scolarité,Inconnue,456,214,15010,13161,11136,1841,1108,111,442,4015,19218,23708,5747,4853,44.721753716,229.06890929
Diplôme maximum obtenu,Aucun diplôme,619,459,9072,25040,20759,1169,3563,13,159,4507,27657,33024,3607,6750,48.693347176,259.05807419
Diplôme maximum obtenu,Secondaire - DES,159,74,357,8173,4979,360,704,0,28,977,7277,7529,344,1995,49.35161421,219.12136971
Diplôme maximum obtenu,Secondaire - DEP,36,27,116,2244,1864,128,268,0,4,193,2326,2357,29,553,52.695067265,251.57740764
Diplôme maximum obtenu,Secondaire - ASP,4,5,14,223,188,11,21,0,0,26,193,273,0,41,53.489270386,245.92060086
Diplôme maximum obtenu,Collégial - AEC,11,7,0,618,432,48,40,0,1,105,578,578,3,172,51.552768166,189.80622837
Diplôme maximum obtenu,Collégial - DEC général,30,21,10,2053,848,69,93,0,8,304,1570,1554,23,430,50.67637644,201.79225352
Diplôme maximum obtenu,Collégial - DEC professionnel,6,4,0,409,187,15,25,0,3,104,338,308,1,105,52.218266254,200.65944272
Diplôme maximum obtenu,Universitaire - Certificat,21,6,3,1304,547,43,77,1,17,409,998,1003,0,305,52.715142429,183.91554223
Diplôme maximum obtenu,Universitaire - Baccalauréat,7,4,0,205,103,13,20,0,4,110,165,187,0,79,53.886363636,153.94602273
Diplôme maximum obtenu,Universitaire - Maîtrise ou Doctorat,1,0,0,5,4,0,0,0,0,3,3,7,0,0,58.4,255.8
Diplôme maximum obtenu,Inconnu,496,230,15035,14965,12134,1921,1286,113,471,4873,20708,25359,5768,5250,45.262335294,228.59430829
Durée cumulative,Premier mois,1,0,40,61,23,2,16,0,6,23,62,81,106,143,27.062937063,1
Durée cumulative,De 2 à 5 mois,9,3,173,343,202,27,49,4,60,90,312,494,553,806,27.696029777,3.5099255583
Durée cumulative,De 6 à 11 mois,23,13,279,554,419,48,118,14,202,133,591,863,831,1454,32.692572215,8.4504814305
Durée cumulative,De 12 à 23 mois,32,18,600,1066,809,123,179,13,168,300,1097,1730,1655,2827,31.272019809,17.567739653
Durée cumulative,De 24 à 47 mois,63,73,1262,2441,1785,231,352,13,200,737,2473,3734,3078,1282,33.358788465,35.763331722
Durée cumulative,De 48 à 119 mois,188,154,3538,8406,6813,850,1038,60,59,2981,8761,12226,3552,3037,38.808786392,83.990422643
Durée cumulative,120 mois et plus,1074,576,18715,42368,31994,2496,4345,23,0,7347,48517,53051,0,6131,51.544403749,296.76860822
Types de diagnostics,Visuel,1390,0,0,0,0,0,0,4,25,202,597,793,74,158,48.917266187,245.73956835
Types de diagnostics,Auditif et de la parole,0,837,0,0,0,0,0,1,16,96,443,394,78,127,46.841099164,223.88410992
Types de diagnostics,Intellectuel et d'apprentissage,0,0,24607,0,0,0,0,2,51,975,11407,13200,3561,2303,41.803348641,264.64684846
Types de diagnostics,Santé mentale,0,0,0,55239,0,0,0,26,57,4672,24055,31184,4044,6105,47.383189413,237.57090099
Types de diagnostics,Physique,0,0,0,0,42045,0,0,75,320,4230,20380,21665,1800,4927,51.213747176,235.38591985
Types de diagnostics,Autres,0,0,0,0,0,3777,0,6,8,312,1699,2078,101,1012,53.494307652,216.17633042
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,6097,13,218,1124,3232,2865,117,1048,50.901754961,215.5478104
Région,01 - Bas-Saint-Laurent,30,17,876,1655,1400,84,263,0,0,21,2036,2289,208,422,50.005086705,265.00416185
Région,02 - Saguenay - Lac-St-Jean,42,24,1035,1810,1733,82,281,0,1,29,2426,2581,312,503,48.202516477,264.1723587
Région,03 - Capitale-Nationale,115,62,1535,4663,2759,222,316,0,30,282,4357,5315,582,977,48.900951199,254.78256824
Région,04 - Mauricie,58,36,1074,2593,1947,105,297,0,3,79,2873,3237,359,538,48.922258592,262.53731588
Région,05 - Estrie,59,38,1205,2648,1922,137,323,0,26,237,2918,3414,444,627,47.976152874,242.23373342
Région,06 - Île-de-Montréal,395,262,4040,15267,10687,603,1540,115,348,7799,14754,18040,2138,3942,48.483929987,225.97124474
Région,07 - Outaouais,60,39,1113,2351,1972,181,324,1,31,277,2829,3211,412,663,47.57781457,228.87450331
Région,08 - Abitibi-Témiscamingue,31,17,523,823,843,61,130,0,0,11,1137,1291,146,274,48.891268534,256.78995058
Région,09 - Côte-Nord,15,9,264,424,448,27,51,0,0,7,577,661,97,122,48.239903069,263.36752827
Région,10 - Nord-du-Québec,7,1,48,129,122,15,10,0,0,1,135,197,40,73,41.789156627,179.37951807
Région,11 - Gaspésie - Îles-de-la-Madeleine,30,14,475,781,866,60,186,0,0,10,1133,1279,128,216,49.674129353,271.46558872
Région,12 - Chaudières-Appalaches,46,25,1250,2096,1698,134,208,0,0,52,2564,2893,377,581,47.861462342,243.82444567
Région,13 - Laval,49,39,898,1788,1475,87,245,1,182,882,2174,2407,517,704,46.060903733,196.56406898
Région,14 - Lanaudière,65,37,1273,2427,2276,175,314,0,6,167,3145,3422,695,700,46.167656464,226.1589767
Région,15 - Laurentides,56,40,1469,3195,2602,199,405,0,7,180,3744,4222,717,883,46.87471755,226.62967612
Région,16 - Montérégie,236,138,3840,8045,6810,349,948,0,40,1075,9720,10646,1914,2453,46.417116763,224.22989296
Région,17 - Centre-du-Québec,62,30,789,1649,1428,136,219,0,5,73,2039,2274,286,384,48.326454904,244.17296545
Région,99 - Central,34,9,2900,2895,1057,1120,37,10,16,429,3252,4800,403,1618,48.8869846,313.29980129
