Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Durée cumulative,De 2 à 5 mois,10,5,168,289,172,46,44,16,40,91,306,428,492,734,28.869209809,3.5885558583
Durée cumulative,De 6 à 11 mois,18,14,228,519,377,66,70,17,89,148,480,812,784,1292,30.933436533,8.6269349845
Durée cumulative,De 12 à 23 mois,37,26,573,1150,861,116,176,60,291,324,1201,1738,1623,2939,33.003062266,17.800952705
Durée cumulative,De 24 à 47 mois,69,36,1169,2451,1792,263,332,17,287,699,2456,3656,3043,1330,33.767506545,35.568062827
Durée cumulative,De 48 à 119 mois,180,155,3548,8502,6715,874,985,45,56,3010,8691,12268,3562,3115,38.80633618,84.263562193
Durée cumulative,120 mois et plus,1045,558,18328,41858,31601,2388,4132,28,0,7510,47443,52467,0,6117,51.652497248,298.92390151
Types de diagnostics,Visuel,1360,0,0,0,0,0,0,6,29,199,579,781,70,173,49.113970588,247.98602941
Types de diagnostics,Auditif et de la parole,0,795,0,0,0,0,0,1,20,91,423,372,68,135,47.275471698,226.64528302
Types de diagnostics,Intellectuel et d'apprentissage,0,0,24048,0,0,0,0,2,59,1015,11171,12877,3360,2245,41.889304724,266.83977878
Types de diagnostics,Santé mentale,0,0,0,54819,0,0,0,34,64,4737,23510,31309,4246,6150,47.308396724,238.54700013
Types de diagnostics,Physique,0,0,0,0,41537,0,0,112,373,4278,20183,21354,1661,4841,51.515540362,237.24775501
Types de diagnostics,Autres,0,0,0,0,0,3760,0,6,5,330,1712,2048,94,1124,53.594148936,207.86462766
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,5754,23,227,1139,3053,2701,90,986,51.384428224,220.32273201
Région,01 - Bas-Saint-Laurent,29,17,847,1608,1329,84,239,0,0,25,1935,2218,219,430,49.949193354,268.26246087
Région,02 - Saguenay - Lac-St-Jean,35,25,1007,1799,1684,92,250,0,1,27,2371,2521,299,468,48.362224039,267.38205233
Région,03 - Capitale-Nationale,109,56,1489,4557,2661,214,272,0,33,290,4131,5227,584,980,48.915793973,256.2906604
Région,04 - Mauricie,58,34,1044,2604,1926,109,276,0,2,88,2848,3203,363,499,48.975210709,264.35200793
Région,05 - Estrie,57,38,1193,2623,1880,127,311,0,26,254,2859,3370,420,634,48.328142559,246.58773479
Région,06 - Île-de-Montréal,392,254,3979,14972,10597,581,1518,171,366,7873,14449,17844,2110,3946,48.683398879,227.17554888
Région,07 - Outaouais,58,36,1081,2364,1958,177,309,1,40,273,2814,3169,377,607,47.805950192,231.36653853
Région,08 - Abitibi-Témiscamingue,28,15,526,789,817,63,117,0,0,10,1105,1250,145,269,49.144373673,262.22080679
Région,09 - Côte-Nord,15,8,260,425,422,22,57,0,0,10,565,644,83,104,48.35566584,268.48387097
Région,10 - Nord-du-Québec,8,1,48,127,119,11,9,0,0,1,128,195,37,56,42.126934985,184.19504644
Région,11 - Gaspésie - Îles-de-la-Madeleine,30,13,456,754,857,64,170,0,0,12,1109,1235,125,228,49.841296928,273.27346416
Région,12 - Chaudières-Appalaches,43,24,1217,2072,1649,140,200,0,1,59,2503,2842,353,585,47.946117867,245.23274088
Région,13 - Laval,60,37,921,1784,1516,87,252,2,245,899,2210,2447,507,746,46.544556581,197.82392098
Région,14 - Lanaudière,66,41,1275,2430,2345,195,307,0,6,163,3176,3483,712,779,46.225709566,226.66376333
Région,15 - Laurentides,54,34,1464,3268,2642,219,391,0,6,208,3784,4288,736,967,46.875867195,226.27341427
Région,16 - Montérégie,235,127,3773,8159,6694,374,850,0,36,1079,9591,10621,1854,2370,46.555561053,226.71803879
Région,17 - Centre-du-Québec,53,24,762,1619,1394,144,191,0,4,70,1972,2215,263,359,48.435395271,245.00143301
Région,99 - Central,30,11,2706,2865,1047,1057,35,10,11,448,3081,4670,402,1627,48.658237647,312.26474003
