stationId,polluant,valeur,date,heure
103,"NO2",3,"2025-01-07",6
103,"PM",5,"2025-01-07",6
103,"O3",15,"2025-01-07",5
103,"NO2",3,"2025-01-07",5
80,"PM",3,"2025-01-03",9
99,"SO2",0,"2025-01-03",9
99,"O3",18,"2025-01-03",9
99,"NO2",1,"2025-01-03",9
99,"PM",1,"2025-01-03",9
103,"PM",5,"2025-01-07",5
103,"O3",15,"2025-01-07",4
103,"NO2",3,"2025-01-07",4
103,"PM",5,"2025-01-07",4
103,"O3",15,"2025-01-07",3
103,"NO2",2,"2025-01-07",3
103,"PM",6,"2025-01-07",3
103,"O3",16,"2025-01-07",2
103,"NO2",2,"2025-01-07",2
103,"PM",6,"2025-01-07",2
103,"O3",15,"2025-01-07",1
103,"NO2",2,"2025-01-07",1
103,"PM",7,"2025-01-07",1
103,"O3",13,"2025-01-07",0
103,"NO2",3,"2025-01-07",0
103,"PM",8,"2025-01-07",0
103,"O3",13,"2025-01-06",23
103,"NO2",3,"2025-01-06",23
103,"PM",9,"2025-01-06",23
103,"O3",11,"2025-01-06",22
103,"NO2",4,"2025-01-06",22
31,"SO2",0,"2025-01-03",8
31,"CO",1,"2025-01-03",8
31,"O3",17,"2025-01-03",8
103,"PM",11,"2025-01-06",22
103,"O3",10,"2025-01-06",21
103,"NO2",4,"2025-01-06",21
103,"PM",13,"2025-01-06",21
103,"O3",12,"2025-01-06",20
103,"NO2",4,"2025-01-06",20
31,"NO2",1,"2025-01-03",8
31,"PM",2,"2025-01-03",8
66,"O3",17,"2025-01-03",8
66,"NO2",1,"2025-01-03",8
103,"PM",14,"2025-01-06",20
103,"O3",13,"2025-01-06",19
103,"NO2",3,"2025-01-06",19
103,"PM",13,"2025-01-06",19
66,"PM",1,"2025-01-03",8
80,"SO2",1,"2025-01-03",8
80,"O3",17,"2025-01-03",8
80,"NO2",1,"2025-01-03",8
103,"O3",11,"2025-01-06",18
103,"NO2",4,"2025-01-06",18
103,"PM",12,"2025-01-06",18
103,"O3",12,"2025-01-06",17
80,"PM",2,"2025-01-03",8
99,"SO2",1,"2025-01-03",8
99,"O3",18,"2025-01-03",8
99,"NO2",1,"2025-01-03",8
103,"NO2",4,"2025-01-06",17
103,"PM",13,"2025-01-06",17
99,"PM",1,"2025-01-03",8
55,"NO2",1,"2025-01-06",14
55,"PM",6,"2025-01-06",14
103,"NO2",2,"2025-01-02",18
103,"PM",3,"2025-01-02",18
17,"O3",17,"2025-01-06",13
17,"NO2",2,"2025-01-06",13
17,"PM",8,"2025-01-06",13
55,"O3",19,"2025-01-06",13
55,"NO2",1,"2025-01-06",13
55,"PM",6,"2025-01-06",13
103,"NO2",2,"2025-01-02",17
103,"PM",3,"2025-01-02",17
17,"O3",16,"2025-01-06",12
17,"NO2",2,"2025-01-06",12
17,"PM",8,"2025-01-06",12
55,"O3",18,"2025-01-06",12
55,"NO2",1,"2025-01-06",12
55,"PM",7,"2025-01-06",12
103,"NO2",1,"2025-01-02",16
103,"PM",3,"2025-01-02",16
17,"O3",14,"2025-01-06",11
17,"NO2",3,"2025-01-06",11
17,"PM",8,"2025-01-06",11
55,"O3",16,"2025-01-06",11
55,"NO2",2,"2025-01-06",11
55,"PM",7,"2025-01-06",11
103,"NO2",1,"2025-01-02",15
103,"PM",3,"2025-01-02",15
17,"O3",12,"2025-01-06",10
17,"NO2",4,"2025-01-06",10
17,"PM",8,"2025-01-06",10
55,"O3",14,"2025-01-06",10
55,"NO2",2,"2025-01-06",10
55,"PM",7,"2025-01-06",10
103,"NO2",1,"2025-01-02",14
103,"PM",3,"2025-01-02",14
17,"O3",11,"2025-01-06",9
17,"NO2",4,"2025-01-06",9
17,"PM",8,"2025-01-06",9
55,"O3",14,"2025-01-06",9
55,"NO2",3,"2025-01-06",9
55,"PM",7,"2025-01-06",9
80,"SO2",1,"2025-01-07",14
80,"O3",18,"2025-01-07",14
80,"NO2",2,"2025-01-07",14
80,"PM",4,"2025-01-07",14
99,"SO2",1,"2025-01-07",14
99,"O3",20,"2025-01-07",14
99,"NO2",1,"2025-01-07",14
99,"PM",2,"2025-01-07",14
103,"NO2",1,"2025-01-02",13
103,"PM",3,"2025-01-02",13
17,"O3",11,"2025-01-06",8
31,"SO2",1,"2025-01-07",13
31,"CO",1,"2025-01-07",13
31,"O3",17,"2025-01-07",13
6,"SO2",1,"2025-01-07",13
6,"O3",16,"2025-01-07",13
17,"NO2",4,"2025-01-06",8
17,"PM",7,"2025-01-06",8
55,"O3",16,"2025-01-06",8
6,"NO2",2,"2025-01-07",13
6,"PM",5,"2025-01-07",13
55,"NO2",2,"2025-01-06",8
55,"PM",6,"2025-01-06",8
28,"CO",1,"2025-01-07",13
28,"NO2",2,"2025-01-07",13
31,"NO2",2,"2025-01-07",13
31,"PM",3,"2025-01-07",13
103,"NO2",2,"2025-01-02",12
103,"PM",4,"2025-01-02",12
55,"O3",18,"2025-01-06",14
6,"SO2",1,"2025-01-07",19
6,"O3",18,"2025-01-07",19
6,"NO2",2,"2025-01-07",19
6,"PM",5,"2025-01-07",19
28,"CO",1,"2025-01-07",19
28,"O3",15,"2025-01-07",19
28,"NO2",3,"2025-01-07",19
28,"PM",4,"2025-01-07",19
50,"PM",4,"2025-01-07",19
28,"CO",1,"2025-01-08",0
28,"O3",18,"2025-01-08",0
28,"NO2",1,"2025-01-08",0
28,"PM",5,"2025-01-08",0
6,"SO2",1,"2025-01-11",21
6,"O3",16,"2025-01-11",21
6,"NO2",5,"2025-01-11",21
6,"PM",17,"2025-01-11",21
28,"CO",1,"2025-01-11",21
28,"O3",12,"2025-01-11",21
28,"NO2",5,"2025-01-11",21
28,"PM",17,"2025-01-11",21
50,"PM",13,"2025-01-11",21
80,"SO2",1,"2025-01-11",21
80,"O3",17,"2025-01-11",21
80,"NO2",3,"2025-01-11",21
80,"PM",11,"2025-01-11",21
6,"SO2",1,"2025-01-11",12
6,"O3",16,"2025-01-11",12
6,"NO2",2,"2025-01-11",12
6,"PM",14,"2025-01-11",12
28,"CO",1,"2025-01-11",12
28,"O3",14,"2025-01-11",12
28,"NO2",3,"2025-01-11",12
28,"PM",15,"2025-01-11",12
103,"PM",5,"2025-01-07",8
31,"SO2",0,"2025-01-03",7
31,"CO",1,"2025-01-03",7
31,"O3",17,"2025-01-03",7
31,"NO2",1,"2025-01-03",7
31,"PM",2,"2025-01-03",7
66,"O3",18,"2025-01-03",7
66,"NO2",1,"2025-01-03",7
66,"PM",1,"2025-01-03",7
80,"SO2",1,"2025-01-03",7
80,"O3",17,"2025-01-03",7
80,"NO2",1,"2025-01-03",7
80,"PM",2,"2025-01-03",7
99,"SO2",1,"2025-01-03",7
99,"O3",18,"2025-01-03",7
99,"NO2",1,"2025-01-03",7
99,"PM",1,"2025-01-03",7
103,"NO2",2,"2025-01-02",11
103,"PM",4,"2025-01-02",11
17,"O3",17,"2025-01-06",6
17,"NO2",2,"2025-01-06",6
17,"PM",7,"2025-01-06",6
55,"O3",18,"2025-01-06",6
55,"NO2",1,"2025-01-06",6
55,"PM",6,"2025-01-06",6
103,"NO2",2,"2025-01-02",10
103,"PM",3,"2025-01-02",10
17,"O3",18,"2025-01-06",5
17,"NO2",1,"2025-01-06",5
17,"PM",7,"2025-01-06",5
55,"O3",18,"2025-01-06",5
55,"NO2",1,"2025-01-06",5
55,"PM",6,"2025-01-06",5
103,"NO2",2,"2025-01-02",9
103,"PM",2,"2025-01-02",9
17,"O3",17,"2025-01-06",4
17,"NO2",2,"2025-01-06",4
17,"PM",7,"2025-01-06",4
55,"O3",19,"2025-01-06",4
55,"NO2",1,"2025-01-06",4
55,"PM",7,"2025-01-06",4
103,"NO2",2,"2025-01-02",8
103,"PM",2,"2025-01-02",8
17,"O3",19,"2025-01-06",3
17,"NO2",1,"2025-01-06",3
17,"PM",7,"2025-01-06",3
55,"O3",19,"2025-01-06",3
55,"NO2",1,"2025-01-06",3
55,"PM",6,"2025-01-06",3
103,"NO2",2,"2025-01-02",7
103,"PM",2,"2025-01-02",7
17,"O3",18,"2025-01-06",2
17,"NO2",1,"2025-01-06",2
17,"PM",7,"2025-01-06",2
55,"O3",20,"2025-01-06",2
55,"NO2",1,"2025-01-06",2
55,"PM",6,"2025-01-06",2
103,"NO2",1,"2025-01-02",6
103,"PM",2,"2025-01-02",6
17,"O3",19,"2025-01-06",1
17,"NO2",1,"2025-01-06",1
17,"PM",8,"2025-01-06",1
55,"O3",20,"2025-01-06",1
55,"NO2",1,"2025-01-06",1
55,"PM",6,"2025-01-06",1
103,"NO2",1,"2025-01-02",5
103,"PM",2,"2025-01-02",5
17,"O3",20,"2025-01-06",0
17,"NO2",1,"2025-01-06",0
17,"PM",8,"2025-01-06",0
55,"O3",20,"2025-01-06",0
55,"NO2",1,"2025-01-06",0
55,"PM",6,"2025-01-06",0
103,"NO2",1,"2025-01-02",4
103,"PM",2,"2025-01-02",4
