"MUNID","ETQ_CONTR","DESCRIPTION","LONGUEUR","ENTITEID","GEOM" 
"81017","BT Contr","Base de talus","494.6","{FE13BB0E-F65B-46C5-8782-8FA32C7B9963}","LINESTRING (-75.640527 45.522202,-75.640493 45.522159,-75.640442 45.522121,-75.640424 45.522081,-75.640399 45.522017,-75.640378 45.521911,-75.640364 45.521872,-75.640331 45.521835,-75.640286 45.521798,-75.640267 45.52173,-75.640215 45.521683,-75.640184 45.521636,-75.640159 45.521579,-75.640137 45.521553,-75.640119 45.521532,-75.640062 45.521473,-75.640024 45.521423,-75.640012 45.521396,-75.640016 45.521338,-75.639997 45.521302,-75.639944 45.521255,-75.639875 45.52118,-75.639857 45.521152,-75.639849 45.521123,-75.639828 45.5211,-75.639784 45.521081,-75.639755 45.521055,-75.639725 45.521019,-75.639723 45.520973,-75.639729 45.520948,-75.639709 45.520914,-75.639706 45.520893,-75.639686 45.520851,-75.639683 45.520839,-75.639658 45.5208,-75.639642 45.520786,-75.639639 45.520784,-75.639616 45.520732,-75.639638 45.520707,-75.639703 45.520688,-75.639752 45.52068,-75.639786 45.520675,-75.63987 45.520655,-75.639929 45.520642,-75.639981 45.52064,-75.64007 45.520642,-75.640145 45.520622,-75.640254 45.52059,-75.640319 45.520575,-75.64037 45.520543,-75.6404 45.520504,-75.640428 45.520426,-75.640428 45.5204,-75.640419 45.520347,-75.640457 45.520308,-75.640472 45.520275,-75.640477 45.52024,-75.640465 45.520208,-75.640445 45.520179,-75.64039 45.52014,-75.640344 45.520102,-75.640342 45.520098,-75.640319 45.520041,-75.640293 45.519988,-75.640282 45.519939,-75.640283 45.519844,-75.640274 45.519789,-75.64026 45.519735,-75.640264 45.519713,-75.640279 45.519691,-75.640327 45.519657,-75.640337 45.519617,-75.640372 45.519527,-75.640377 45.519514,-75.640398 45.519489,-75.640447 45.51943,-75.640473 45.51937,-75.640478 45.519343,-75.640481 45.519327,-75.640486 45.519301,-75.640505 45.519259,-75.640543 45.519211,-75.640582 45.519178,-75.640602 45.519144,-75.640615 45.519027,-75.64064 45.519007,-75.640671 45.51899,-75.640693 45.518977,-75.640732 45.518939,-75.640754 45.518912,-75.640773 45.518867,-75.640805 45.518833,-75.640852 45.518804,-75.640896 45.518791,-75.640936 45.518784,-75.640956 45.518758,-75.640985 45.518647,-75.641024 45.518612,-75.641051 45.518598,-75.64108 45.518574)"
"81017","BT Contr","Base de talus","189.8","{E77D713D-3934-4118-9515-566C85A860B3}","LINESTRING (-75.593307 45.521797,-75.59328 45.521815,-75.593237 45.521831,-75.593088 45.521861,-75.593007 45.521875,-75.592952 45.521902,-75.592879 45.521926,-75.59283 45.521954,-75.592784 45.521986,-75.592757 45.522004,-75.592703 45.522049,-75.592488 45.522171,-75.592443 45.522179,-75.592359 45.522176,-75.592284 45.522172,-75.592233 45.522167,-75.592161 45.522183,-75.592072 45.522213,-75.592013 45.522248,-75.591928 45.522289,-75.591889 45.522308,-75.591851 45.522336,-75.591808 45.522355,-75.591765 45.522355,-75.591741 45.522358,-75.591729 45.522368,-75.591695 45.522395,-75.591675 45.5224,-75.591653 45.522407,-75.591608 45.522407,-75.591563 45.522402,-75.59146 45.522388,-75.591379 45.522395,-75.591329 45.522407,-75.591242 45.522432,-75.591192 45.522457)"
"81017","BT Contr","Base de talus","52.2","{F8E26287-2BE5-4D81-848C-8668E9CB14D6}","LINESTRING (-75.6495 45.523139,-75.649586 45.523154,-75.649659 45.523189,-75.649746 45.523187,-75.649791 45.523177,-75.649829 45.523166,-75.649874 45.523159,-75.650045 45.523109,-75.650122 45.523084)"
"81017","BT Contr","Base de talus","125.6","{FACA5A85-E289-4083-8E16-BA3A665ECDB5}","LINESTRING (-75.66512 45.522645,-75.665083 45.522464,-75.665056 45.522385,-75.665064 45.522342,-75.665082 45.522302,-75.665123 45.522239,-75.665166 45.522196,-75.665203 45.522166,-75.665232 45.522126,-75.665273 45.522076,-75.665313 45.522023,-75.665375 45.521968,-75.665429 45.521935,-75.665498 45.521918,-75.665549 45.521891,-75.665592 45.521866,-75.665701 45.521834,-75.665777 45.521799,-75.665849 45.521779)"
"81017","BT Contr","Base de talus","273.4","{B3912665-911D-4755-862C-02A76D553153}","LINESTRING (-75.644396 45.521394,-75.64439 45.521332,-75.644378 45.521292,-75.644383 45.52126,-75.644416 45.521217,-75.644465 45.521176,-75.64449 45.521137,-75.644506 45.521089,-75.6445 45.52103,-75.644511 45.521005,-75.644581 45.520936,-75.644606 45.520892,-75.644623 45.520849,-75.644632 45.52081,-75.644636 45.520742,-75.644637 45.520698,-75.644626 45.520652,-75.644625 45.520566,-75.644586 45.520481,-75.644568 45.520414,-75.644539 45.520377,-75.644536 45.520336,-75.644526 45.520285,-75.644494 45.520246,-75.644487 45.520231,-75.644485 45.520198,-75.644506 45.520182,-75.644567 45.520168,-75.644597 45.520141,-75.644604 45.52011,-75.64458 45.520074,-75.644589 45.520049,-75.644677 45.520001,-75.644709 45.519964,-75.644724 45.519935,-75.644754 45.519911,-75.644799 45.519902,-75.64485 45.519901,-75.644882 45.519898,-75.644887 45.519895,-75.644899 45.519887,-75.64491 45.519852,-75.644926 45.519826,-75.644956 45.519805,-75.64496 45.519783,-75.644928 45.519744,-75.644924 45.519721,-75.644925 45.519704,-75.644975 45.519671,-75.644978 45.51965,-75.644967 45.519624,-75.644931 45.519617,-75.644875 45.51964,-75.644826 45.519644,-75.64478 45.519632,-75.644735 45.519581,-75.644681 45.519548,-75.644655 45.519511,-75.644645 45.519472,-75.644617 45.519395)"
"81017","BT Contr","Base de talus","71.3","{937CCC3F-436A-48B3-9AF3-2DD7E4D4C038}","LINESTRING (-75.651788 45.521606,-75.651756 45.521592,-75.651704 45.521531,-75.651623 45.521464,-75.651619 45.521432,-75.651647 45.521396,-75.651682 45.521357,-75.65172 45.521243,-75.651754 45.521195,-75.651814 45.521132,-75.651917 45.521078)"
"81017","BT Contr","Base de talus","96.7","{EEE48EEA-FFD2-4789-AF28-AE6AE316BD77}","LINESTRING (-75.665829 45.523398,-75.665805 45.523407,-75.665782 45.523419,-75.665749 45.523423,-75.665707 45.52342,-75.665608 45.523367,-75.665527 45.523318,-75.665465 45.523267,-75.665373 45.523242,-75.665306 45.523211,-75.665235 45.52318,-75.665183 45.523151,-75.665149 45.523123,-75.665119 45.523091,-75.665087 45.52303,-75.665081 45.522927,-75.665099 45.522892,-75.665118 45.522857)"
"81017","BT Contr","Base de talus","87.5","{CD067367-D6E7-493B-9398-5046FD230DEC}","LINESTRING (-75.603524 45.521029,-75.603527 45.521055,-75.603522 45.521092,-75.603536 45.521191,-75.603554 45.521239,-75.603562 45.521309,-75.603627 45.521395,-75.603667 45.521491,-75.603752 45.521579,-75.60384 45.521615,-75.603909 45.521626,-75.604005 45.521669)"
"81017","BT Contr","Base de talus","57.4","{FF43F759-200C-4531-B84A-3BCE71471FDA}","LINESTRING (-75.537592 45.520266,-75.537598 45.520155,-75.537594 45.520096,-75.537582 45.520026,-75.537591 45.519959,-75.537571 45.519943,-75.537572 45.519853,-75.53761 45.519824,-75.537643 45.51977)"
"81017","BT Contr","Base de talus","189.8","{7333936F-0A3D-42E7-9E5D-1825A2335280}","LINESTRING (-75.673928 45.522152,-75.673895 45.522247,-75.673794 45.522394,-75.67374 45.522466,-75.673722 45.522502,-75.673734 45.522554,-75.67377 45.522609,-75.673779 45.52265,-75.673796 45.522698,-75.673801 45.52272,-75.673786 45.522753,-75.673779 45.522804,-75.673747 45.52286,-75.673659 45.522916,-75.673595 45.522974,-75.673594 45.523022,-75.673549 45.523055,-75.673462 45.523068,-75.673423 45.523029,-75.673341 45.523045,-75.673227 45.523073,-75.673203 45.523107,-75.67318 45.523125,-75.673157 45.523128,-75.673147 45.523131,-75.673038 45.52316,-75.673006 45.523191,-75.672963 45.523201,-75.672912 45.523216,-75.672859 45.523216,-75.672797 45.523217,-75.67275 45.523207,-75.672725 45.523196,-75.672692 45.523167)"
"81017","BT Contr","Base de talus","162.1","{D5D410A3-AB96-489E-90CE-B2B3A00A823E}","LINESTRING (-75.594732 45.52092,-75.594676 45.520922,-75.59462 45.520937,-75.594566 45.52097,-75.594485 45.52103,-75.594437 45.521057,-75.594392 45.521068,-75.594333 45.521075,-75.594282 45.521082,-75.594256 45.521086,-75.594227 45.521104,-75.594209 45.521118,-75.594182 45.521148,-75.594145 45.521166,-75.594088 45.521173,-75.594027 45.521184,-75.593971 45.521184,-75.593932 45.521191,-75.593907 45.521206,-75.59388 45.521231,-75.593864 45.521259,-75.593853 45.521338,-75.59384 45.521379,-75.593823 45.52141,-75.593652 45.521588,-75.593567 45.521666,-75.593511 45.521682,-75.593447 45.521695,-75.593363 45.521715,-75.593324 45.521729,-75.593314 45.521758,-75.593307 45.521797)"
"81017","BT Contr","Base de talus","43.2","{67FC6445-DC0C-4C94-9D51-5617C840291A}","LINESTRING (-75.650878 45.523104,-75.650877 45.523092,-75.650827 45.523053,-75.650796 45.523036,-75.650799 45.523004,-75.650783 45.522981,-75.65073 45.522976,-75.650693 45.522964,-75.650683 45.52293,-75.650646 45.522906,-75.65057 45.522885,-75.650523 45.522853)"
"81017","BT Contr","Base de talus","10.3","{9FBE00BE-B055-4293-A748-7694B4E0141C}","LINESTRING (-75.609902 45.521193,-75.609865 45.521227,-75.609838 45.521274)"
"81017","BT Contr","Base de talus","127.5","{25DB48E5-DCF3-42BA-98E8-8FD2A86A7AAE}","LINESTRING (-75.651562 45.523403,-75.651589 45.523425,-75.651587 45.523517,-75.651599 45.52361,-75.651606 45.523666,-75.651632 45.523773,-75.651642 45.523791,-75.651653 45.523811,-75.651756 45.523909,-75.651796 45.523949,-75.65185 45.523988,-75.651922 45.524048,-75.651965 45.524053,-75.65204 45.524075,-75.652149 45.524142,-75.652237 45.524173,-75.652293 45.524194,-75.652442 45.524253)"
"81017","BT Contr","Base de talus","164.8","{DE8FF8D5-E430-4C42-A8C5-519D7DEF5440}","LINESTRING (-75.647272 45.523289,-75.647248 45.523232,-75.64723 45.523158,-75.64716 45.523081,-75.647059 45.522978,-75.646976 45.522913,-75.646918 45.522841,-75.646899 45.522772,-75.646842 45.522689,-75.646738 45.522627,-75.646558 45.522513,-75.646534 45.522502,-75.646458 45.522465,-75.646377 45.522397,-75.646333 45.522374,-75.646315 45.522365,-75.646241 45.522355,-75.646182 45.522347,-75.646036 45.522308,-75.645933 45.522277,-75.645908 45.522264)"
"81017","BT Contr","Base de talus","148.8","{2248D09B-6807-4CA1-9098-EC55C3FA62E6}","LINESTRING (-75.67336 45.522321,-75.673361 45.522374,-75.673334 45.52241,-75.673332 45.522474,-75.673307 45.5225,-75.673293 45.522554,-75.67328 45.522571,-75.673264 45.522637,-75.673184 45.52271,-75.673135 45.522741,-75.673111 45.522777,-75.673107 45.522813,-75.673107 45.522853,-75.673069 45.5229,-75.672994 45.522928,-75.672939 45.52294,-75.672879 45.522932,-75.672771 45.522886,-75.672737 45.522869,-75.672727 45.522853,-75.672711 45.522812,-75.672696 45.522765,-75.672689 45.522711,-75.672656 45.52268,-75.672607 45.522657,-75.67255 45.522638,-75.672505 45.52264,-75.672458 45.522665,-75.672381 45.522723)"
"81017","BT Contr","Base de talus","294.6","{E6142B5E-3E44-4E67-8935-25842058C93C}","LINESTRING (-75.579807 45.523017,-75.579784 45.523006,-75.579717 45.523008,-75.579653 45.523019,-75.579564 45.523066,-75.579532 45.52308,-75.579498 45.523077,-75.579479 45.523057,-75.579471 45.522915,-75.579448 45.522859,-75.579454 45.522773,-75.579452 45.522768,-75.57944 45.52274,-75.579417 45.522724,-75.579366 45.522714,-75.579276 45.522738,-75.579233 45.522737,-75.57919 45.522721,-75.579118 45.522659,-75.579072 45.522643,-75.579025 45.522629,-75.578991 45.522628,-75.578952 45.522637,-75.578891 45.522688,-75.578831 45.522778,-75.578782 45.522792,-75.578735 45.522791,-75.578698 45.522776,-75.57864 45.522732,-75.578619 45.522687,-75.578623 45.522619,-75.578606 45.522576,-75.578602 45.522573,-75.578566 45.522549,-75.578523 45.522536,-75.578436 45.522529,-75.578381 45.52252,-75.578153 45.522446,-75.57808 45.522436,-75.578023 45.522435,-75.577872 45.522455,-75.577774 45.522458,-75.577577 45.522441,-75.577413 45.522427,-75.577276 45.522421,-75.577223 45.522419,-75.577085 45.522392,-75.577048 45.52237,-75.577016 45.522339)"
"81017","BT Contr","Base de talus","31.3","{71F25D79-D1B2-4C97-B46A-722157F2E026}","LINESTRING (-75.579823 45.522824,-75.579799 45.522817,-75.579712 45.522767,-75.57963 45.522776,-75.579502 45.522775,-75.579452 45.522768)"
"81017","BT Contr","Base de talus","99.8","{BAB0F7FA-2CE4-49DC-BC53-BC80333BE6BA}","LINESTRING (-75.540733 45.522387,-75.54077 45.522406,-75.540799 45.522413,-75.540858 45.522415,-75.540946 45.522406,-75.540993 45.522398,-75.541027 45.522411,-75.541057 45.522438,-75.541072 45.522467,-75.541067 45.5225,-75.54105 45.52252,-75.541007 45.522539,-75.540987 45.522573,-75.540987 45.522601,-75.541001 45.522629,-75.541075 45.522666,-75.541185 45.522657,-75.541225 45.522671,-75.541241 45.522698,-75.541248 45.522753,-75.541247 45.522806,-75.54126 45.522833,-75.541297 45.522851,-75.541317 45.522855,-75.541376 45.522857)"
"81017","BT Contr","Base de talus","66.0","{5FC74725-7977-474C-AEB0-9D433AA91169}","LINESTRING (-75.650878 45.523104,-75.650955 45.523113,-75.651078 45.523127,-75.651171 45.52314,-75.651244 45.523166,-75.651269 45.52318,-75.651322 45.523207,-75.651385 45.523261,-75.651442 45.523317,-75.651529 45.523377,-75.651562 45.523403)"
"81017","BT Contr","Base de talus","51.0","{B2CEA15C-C610-495B-A1F7-FB7FDED42302}","LINESTRING (-75.648788 45.521427,-75.648846 45.521373,-75.648901 45.521354,-75.648991 45.521353,-75.649086 45.521361,-75.649111 45.521357,-75.649179 45.521344,-75.64936 45.521265)"
"81017","BT Contr","Base de talus","75.1","{78C96BB0-BD54-47E8-884C-A9D04DE290DA}","LINESTRING (-75.625096 45.521096,-75.625065 45.52102,-75.625058 45.520985,-75.625055 45.520943,-75.625111 45.520839,-75.625184 45.520799,-75.625211 45.520762,-75.625228 45.520707,-75.625257 45.520655,-75.625318 45.520623,-75.625353 45.520583,-75.625427 45.520511)"
"81017","BT Contr","Base de talus","56.8","{14BABA59-7102-4D23-B9A9-F4CCBDDCFBFE}","LINESTRING (-75.676471 45.521636,-75.67648 45.521689,-75.676483 45.521749,-75.676495 45.521801,-75.676542 45.521828,-75.676641 45.521868,-75.676817 45.521854,-75.676944 45.521814)"
"81017","BT Contr","Base de talus","61.3","{F586BCE7-83DD-474D-8A13-24D7FEEC186A}","LINESTRING (-75.538593 45.52067,-75.538523 45.520646,-75.538405 45.520535,-75.53836 45.520504,-75.538278 45.520458,-75.53822 45.520398,-75.538147 45.52036,-75.53807 45.520357,-75.538009 45.52033)"
"81017","BT Contr","Base de talus","46.2","{66877474-6C35-4FD0-867A-183812B2395A}","LINESTRING (-75.60641 45.52242,-75.606406 45.522394,-75.606449 45.522352,-75.606503 45.5223,-75.60656 45.52223,-75.606583 45.522191,-75.606583 45.522164,-75.606559 45.522129,-75.60652 45.522099,-75.606486 45.522075,-75.606472 45.522072)"
"81017","BT Contr","Base de talus","296.1","{FE6A5AC6-B9B2-4FE4-BE40-0D0F6526A7D0}","LINESTRING (-75.56978 45.522819,-75.569857 45.522829,-75.569985 45.522785,-75.570013 45.522772,-75.570115 45.522768,-75.570254 45.522769,-75.570319 45.522743,-75.570396 45.522707,-75.570428 45.522708,-75.570499 45.522717,-75.570565 45.522719,-75.570624 45.522693,-75.570667 45.522664,-75.570801 45.522634,-75.570876 45.522583,-75.570903 45.522536,-75.571013 45.522488,-75.57104 45.522478,-75.571092 45.522472,-75.571207 45.522494,-75.571398 45.522495,-75.571549 45.522457,-75.571676 45.522428,-75.571733 45.522432,-75.571814 45.522429,-75.571943 45.522386,-75.572 45.522386,-75.572073 45.522408,-75.572139 45.522445,-75.572204 45.522546,-75.572257 45.522669,-75.572313 45.522752,-75.572338 45.522809,-75.572354 45.522881,-75.572373 45.522986,-75.572383 45.523119,-75.572374 45.523196,-75.57236 45.523253)"
"81017","BT Contr","Base de talus","334.9","{7FB46421-7D11-4572-B9C5-99767E4CEA54}","LINESTRING (-75.644396 45.521394,-75.644426 45.521446,-75.644469 45.521491,-75.644513 45.521515,-75.644582 45.521544,-75.644622 45.521571,-75.644662 45.521577,-75.644699 45.521585,-75.64475 45.521659,-75.644768 45.521675,-75.644802 45.521705,-75.644855 45.521715,-75.644933 45.521739,-75.644964 45.521779,-75.645013 45.521793,-75.645131 45.521837,-75.64516 45.521844,-75.64518 45.521849,-75.64524 45.521856,-75.645303 45.52185,-75.64533 45.521866,-75.645375 45.521894,-75.645417 45.521935,-75.645515 45.52199,-75.645561 45.522043,-75.645594 45.522099,-75.64561 45.522147,-75.645624 45.522254,-75.645624 45.522276,-75.645625 45.5223,-75.64562 45.522344,-75.645619 45.522409,-75.645622 45.522485,-75.6456 45.522541,-75.645567 45.522594,-75.645541 45.522644,-75.645535 45.522658,-75.64551 45.522723,-75.64549 45.522759,-75.645473 45.522812,-75.645443 45.522876,-75.645442 45.522902,-75.645456 45.52294,-75.645469 45.522986,-75.64545 45.523045,-75.645454 45.523066,-75.645472 45.52309,-75.645482 45.523109,-75.64548 45.523165,-75.645474 45.523193,-75.645446 45.523248,-75.645449 45.523281,-75.645499 45.52334,-75.645506 45.523432,-75.64552 45.523478,-75.645548 45.523512,-75.645538 45.52355,-75.645535 45.523594,-75.645554 45.523628,-75.645573 45.523657,-75.645619 45.523681,-75.645657 45.523709,-75.645676 45.523733,-75.645696 45.523775,-75.64576 45.523841)"
"81017","BT Contr","Base de talus","49.2","{82692E89-7856-410A-849B-383C7FA0F4D4}","LINESTRING (-75.548159 45.522294,-75.548156 45.522323,-75.548142 45.522348,-75.548105 45.522373,-75.547979 45.522423,-75.547951 45.522441,-75.54795 45.522454,-75.547964 45.522481,-75.547985 45.5225,-75.548019 45.522516,-75.548067 45.52253,-75.548075 45.522532,-75.548121 45.522535,-75.548147 45.522524,-75.548169 45.522497)"
"81017","BT Contr","Base de talus","97.8","{DEE5FA94-3A57-4201-9F9C-EAD64B248A55}","LINESTRING (-75.660334 45.521951,-75.660404 45.521912,-75.660428 45.521874,-75.660439 45.521856,-75.660464 45.521799,-75.660516 45.521751,-75.660591 45.521675,-75.660654 45.521624,-75.660677 45.521572,-75.660635 45.521449,-75.66065 45.521367,-75.660663 45.521319,-75.660717 45.521277,-75.660788 45.52123,-75.660823 45.521201)"
"81017","BT Contr","Base de talus","43.4","{F1DF8280-953A-4B2F-BC05-BF424A4DBAD1}","LINESTRING (-75.593502 45.522979,-75.593478 45.522994,-75.59346 45.522998,-75.593396 45.523026,-75.593344 45.523062,-75.593236 45.523157,-75.593149 45.523214,-75.593127 45.523236,-75.593128 45.523255)"
"81017","BT Contr","Base de talus","216.2","{65247A22-C5F7-45C9-98AC-D61B5FE75C3A}","LINESTRING (-75.668694 45.522833,-75.668635 45.522781,-75.668523 45.52274,-75.668437 45.522745,-75.668419 45.522748,-75.668289 45.522771,-75.668191 45.522794,-75.668069 45.52286,-75.667949 45.522927,-75.667913 45.522959,-75.667884 45.522987,-75.667849 45.523045,-75.667822 45.5231,-75.667776 45.523118,-75.667678 45.523139,-75.66761 45.523181,-75.667595 45.523212,-75.667563 45.523281,-75.667512 45.523415,-75.667464 45.523504,-75.667402 45.523539,-75.667319 45.523547,-75.667214 45.523531,-75.667094 45.523517,-75.666928 45.523507,-75.666757 45.523484,-75.666697 45.523472,-75.666606 45.523454)"
"81017","BT Contr","Base de talus","200.5","{9F6D1A9C-078F-437B-882B-214D321ADBE2}","LINESTRING (-75.606517 45.52261,-75.6067 45.522743,-75.606901 45.522798,-75.606961 45.522859,-75.606985 45.522877,-75.60703 45.522892,-75.607216 45.522908,-75.607288 45.522927,-75.607408 45.522929,-75.60746 45.522952,-75.607485 45.522988,-75.607563 45.522995,-75.607694 45.522988,-75.607735 45.522987,-75.607822 45.522945,-75.607874 45.522934,-75.607905 45.522923,-75.60792 45.522912,-75.60799 45.522915,-75.608086 45.522932,-75.608168 45.522973,-75.608197 45.522983,-75.608277 45.523022,-75.60834 45.523079,-75.60852 45.523181,-75.608654 45.523229,-75.60868 45.523254,-75.608681 45.523254)"
"81017","BT Contr","Base de talus","156.3","{C0E2ECF8-7DFE-47B2-8B71-8320511ED979}","LINESTRING (-75.63535 45.520889,-75.635361 45.520879,-75.6354 45.520856,-75.635488 45.520821,-75.635557 45.520802,-75.635616 45.520795,-75.635654 45.520791,-75.635728 45.520744,-75.635802 45.520702,-75.63585 45.520683,-75.635957 45.520623,-75.635967 45.520616,-75.635986 45.520602,-75.636037 45.520528,-75.636082 45.520484,-75.63615 45.52041,-75.636172 45.520374,-75.636182 45.520334,-75.636216 45.520291,-75.636224 45.520285,-75.636295 45.520229,-75.636355 45.520179,-75.6364 45.520159,-75.636606 45.52011,-75.636719 45.5201,-75.636795 45.5201,-75.636851 45.520094)"
"81017","BT Contr","Base de talus","58.7","{DF543B13-A05A-4EC8-A0D8-C19A9D91BDB1}","LINESTRING (-75.540114 45.520366,-75.540147 45.520411,-75.540147 45.520454,-75.54011 45.520498,-75.539949 45.52057,-75.53988 45.520599,-75.539797 45.520624,-75.539711 45.520639,-75.539619 45.520657)"
"81017","BT Contr","Base de talus","365.8","{501362CF-690D-4335-8FEB-03975F256E60}","LINESTRING (-75.637628 45.522898,-75.637582 45.522846,-75.63752 45.522798,-75.63751 45.522775,-75.637498 45.522748,-75.637503 45.522699,-75.637484 45.522649,-75.637482 45.522641,-75.637478 45.522573,-75.637478 45.522564,-75.637472 45.522541,-75.637399 45.522495,-75.637379 45.522478,-75.637312 45.52242,-75.637224 45.52236,-75.637175 45.522321,-75.637128 45.522242,-75.637077 45.522203,-75.637056 45.522152,-75.637 45.522103,-75.636942 45.522048,-75.636917 45.521992,-75.636912 45.521941,-75.636892 45.521888,-75.636888 45.521824,-75.636927 45.52175,-75.636964 45.521681,-75.637024 45.521609,-75.637087 45.521553,-75.637197 45.521491,-75.637251 45.521437,-75.637273 45.521422,-75.637325 45.521386,-75.637392 45.521358,-75.637438 45.521322,-75.637472 45.521275,-75.637481 45.521237,-75.637486 45.521175,-75.637486 45.521168,-75.637518 45.52112,-75.63755 45.52108,-75.63757 45.521035,-75.637579 45.520984,-75.637535 45.520886,-75.637528 45.520874,-75.637522 45.52086,-75.637509 45.52082,-75.637454 45.520762,-75.637435 45.520724,-75.637419 45.52069,-75.637343 45.520635,-75.637253 45.520557,-75.637191 45.520497,-75.637154 45.52044,-75.637115 45.520354,-75.637058 45.520304,-75.637016 45.52026,-75.63697 45.520226,-75.636911 45.520146,-75.636851 45.520094)"
"81017","BT Contr","Base de talus","29.4","{6137185A-D53B-40A3-AD72-DD19AB255FFD}","LINESTRING (-75.669328 45.522965,-75.669369 45.522976,-75.669483 45.523066,-75.669539 45.523108,-75.669571 45.523159)"
"81017","BT Contr","Base de talus","50.6","{7E6318F6-9208-4FEC-BAAB-AE4E49AC4957}","LINESTRING (-75.674914 45.52136,-75.674822 45.521344,-75.674749 45.521326,-75.674691 45.521321,-75.674591 45.521319,-75.674497 45.521324,-75.674438 45.521334,-75.674311 45.521404)"
"81017","BT Contr","Base de talus","186.8","{F88B5D51-776C-45F9-8D0F-B816FAFD085C}","LINESTRING (-75.651002 45.521922,-75.651001 45.521878,-75.650998 45.521838,-75.650981 45.521805,-75.650907 45.521766,-75.650893 45.521737,-75.650879 45.521693,-75.650873 45.521651,-75.650918 45.521588,-75.65094 45.521552,-75.65093 45.521524,-75.650917 45.521515,-75.650895 45.5215,-75.650846 45.521477,-75.650834 45.521451,-75.650852 45.521402,-75.650855 45.521367,-75.650888 45.521339,-75.650999 45.521316,-75.651026 45.521304,-75.651049 45.52128,-75.65106 45.521237,-75.651057 45.521193,-75.651084 45.521173,-75.651119 45.521158,-75.651168 45.521138,-75.651211 45.521091,-75.651238 45.521076,-75.6513 45.521064,-75.651312 45.52104,-75.651301 45.521002,-75.651324 45.520985,-75.651376 45.52097,-75.651393 45.520938,-75.65141 45.520887,-75.651478 45.520831,-75.651501 45.520783,-75.651502 45.520778,-75.651508 45.520739,-75.651503 45.520656,-75.65147 45.520624,-75.651405 45.520573)"
"81017","BT Contr","Base de talus","25.5","{339A6A16-9EC4-40F5-B9A0-C2620289FE44}","LINESTRING (-75.574672 45.522349,-75.574705 45.522371,-75.574726 45.522416,-75.574724 45.522489,-75.57475 45.522564)"
"81017","BT Contr","Base de talus","34.9","{9B6594B9-6062-4B80-B269-46AB685D1B7C}","LINESTRING (-75.637983 45.523082,-75.6379 45.523053,-75.637806 45.522975,-75.637721 45.522933,-75.637628 45.522898)"
"81017","BT Contr","Base de talus","102.2","{28D5D9D6-2B23-43D8-AF17-F5A6BFE02E0F}","LINESTRING (-75.599563 45.521827,-75.599507 45.52187,-75.599339 45.521941,-75.599255 45.521963,-75.599189 45.522001,-75.599135 45.522017,-75.599062 45.522045,-75.59901 45.522055,-75.598985 45.522054,-75.598959 45.522083,-75.59897 45.52217,-75.598964 45.522199,-75.598937 45.52234,-75.598929 45.522493)"
"81017","BT Contr","Base de talus","59.3","{E3A0D7C5-0484-4162-88D4-EEE2373C8749}","LINESTRING (-75.660823 45.521201,-75.660865 45.521166,-75.660924 45.521086,-75.661012 45.521039,-75.661047 45.520987,-75.661044 45.520927,-75.661016 45.52082,-75.66102 45.520772,-75.661004 45.520727)"
"81017","BT Contr","Base de talus","9.1","{92C21471-A306-49D6-A1FB-2E7307F6DA53}","LINESTRING (-75.54576 45.522596,-75.545734 45.522592,-75.545707 45.522604,-75.545694 45.522616,-75.545683 45.52264)"
"81017","BT Contr","Base de talus","110.5","{91A52C9F-6B36-42E5-801A-C5FF71F5D321}","LINESTRING (-75.651562 45.523403,-75.651646 45.523407,-75.651743 45.5234,-75.651825 45.523412,-75.651931 45.523423,-75.652034 45.523442,-75.652072 45.523446,-75.652123 45.523452,-75.652225 45.523458,-75.652269 45.523463,-75.652355 45.523496,-75.652458 45.523521,-75.652548 45.523546,-75.652622 45.523556,-75.652726 45.523587,-75.652812 45.523626,-75.652838 45.52365,-75.652876 45.523683)"
"81017","BT Contr","Base de talus","36.8","{3413DFBB-9752-404F-9521-B351F987CD5A}","LINESTRING (-75.637628 45.522898,-75.637597 45.522953,-75.637583 45.523016,-75.637622 45.523222)"
"81017","BT Contr","Base de talus","329.3","{566E12F5-0135-4BF7-8AED-2F52362E6A9E}","LINESTRING (-75.671153 45.523384,-75.671137 45.52342,-75.671074 45.523502,-75.671002 45.523576,-75.67099 45.523589,-75.670865 45.523758,-75.670852 45.523778,-75.67079 45.523873,-75.670752 45.523941,-75.670725 45.52399,-75.670717 45.524005,-75.670662 45.524066,-75.670541 45.524202,-75.670491 45.524225,-75.670424 45.524225,-75.670334 45.524198,-75.670283 45.524173,-75.670211 45.524139,-75.67006 45.524106,-75.670031 45.5241,-75.669896 45.524065,-75.669788 45.523979,-75.669714 45.523923,-75.669679 45.523897,-75.66964 45.523798,-75.669579 45.523685,-75.669464 45.523599,-75.669439 45.523578,-75.669407 45.523552,-75.669335 45.523493,-75.669281 45.523468,-75.669209 45.523436,-75.669119 45.523377,-75.669113 45.523369,-75.66902 45.523257,-75.668986 45.523152,-75.668951 45.523053,-75.668885 45.522949,-75.668792 45.522906,-75.668717 45.522853,-75.668694 45.522833)"
