ï»¿ID,MUNICIPALITE,MODELE,COULEUR,MISEAJOUR,LONGITUDE,LATITUDE,DATEENTRETIEN,PRESSIONDYNAMIQUE 
,60013,McAvity M67,Rouge,2018-12-10,-73.42346712928503,45.76969702237676,2023-10-17,47
,60013,McAvity M67,Rouge,2018-12-10,-73.42446166818519,45.76858946844711,2023-10-17,47
,60013,McAvity M67,Rouge,2018-12-10,-73.42549386138262,45.76745037485275,2023-10-17,50
,60013,McAvity M67,Rouge,2018-12-10,-73.42550716185092,45.768261455734056,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42486227285195,45.76667541974093,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.42417803897985,45.767624707962284,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42313575443274,45.76875745499688,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.4219842784596,45.76968904829827,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42404641846048,45.76649106888923,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42296182227693,45.767674256276,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.42192377121002,45.76883228850604,2023-10-17,47
,60013,McAvity M67,Rouge,2018-04-13,-73.42279083242293,45.76489182895516,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42437094004879,45.765582232758454,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42591612814589,45.76625426303405,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42724130525467,45.76609922398884,2023-10-17,57
,60013,McAvity M67,Rouge,2018-09-20,-73.42747283963008,45.76692649132593,2023-10-17,45
,60013,McAvity M67,Rouge,2018-12-07,-73.42697983220275,45.76519567605065,2023-10-17,45
,60013,McAvity M67 Brigadier,Rouge,2018-04-13,-73.42362158281476,45.76394768551209,2023-10-17,40
,60013,AVK Model 27-80,Rouge,2023-02-21,-73.4198690844173,45.7655155316032,2023-10-17,47
,60013,McAvity M67,Rouge,2019-01-22,-73.41921903105201,45.76430617103828,2023-10-17,40
,60013,McAvity M67,Rouge,2018-11-20,-73.43903211367437,45.76731309426146,2023-10-17,52
,60013,McAvity M67,Rouge,2018-11-20,-73.43814595303691,45.768352553475076,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.43741148688213,45.76929736948058,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.43667552534399,45.77011065882443,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-20,-73.43804910770358,45.76691063215146,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-20,-73.43721290697496,45.76794561429874,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.4364572105097,45.768875755036376,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-20,-73.43571913915613,45.76973238006422,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.4371783257981,45.76672988172593,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.4363903400947,45.76758295606109,2023-10-17,45
,60013,McAvity M67,Rouge,2019-10-09,-73.43554724857808,45.768516426078634,2023-10-17,57
,60013,McAvity M67,Rouge,2018-11-20,-73.43483541744246,45.769341666197604,2023-10-17,52
,60013,McAvity M67,Rouge,2018-11-20,-73.43613859264717,45.76642631791689,2023-10-17,40
,60013,McAvity M67,Rouge,2018-10-18,-73.43484931063729,45.767840624242986,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-23,-73.43355449904239,45.76877958517352,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.43525037297606,45.76700504150134,2023-10-17,52
,60013,McAvity M67,Rouge,2018-11-22,-73.43482397492666,45.76597995320994,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43421718463958,45.76671878488159,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.4338281257794,45.765546413883264,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43289609538618,45.765138161897305,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-22,-73.43225621636262,45.76486237055458,2023-10-17,52
,60013,McAvity M67,Rouge,2018-11-22,-73.43316400545955,45.76626055629231,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-23,-73.43288226144868,45.766790359739254,2023-10-17,47
,60013,McAvity M67,Rouge,2021-11-24,-73.43176095108205,45.76682933450032,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-23,-73.43240943041751,45.767435954307544,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-23,-73.4321965852695,45.76818139488706,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-23,-73.43349748932548,45.767768801403086,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-23,-73.43081523364597,45.76757472620057,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-23,-73.43075176613733,45.766586362458234,2023-10-17,40
,60013,McAvity M67,Rouge,2018-11-23,-73.42979400214567,45.76631148207219,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43217696877815,45.76595049402788,2023-10-17,45
,60013,McAvity M67,Rouge,2021-11-24,-73.43056835283733,45.765134420138395,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.42877070123262,45.7659540959022,2023-10-17,52
,60013,McAvity M67,Rouge,2018-04-13,-73.42683401542108,45.76813019327952,2023-10-17,42
,60013,McAvity M67,Rouge,2018-11-23,-73.4277472150287,45.768517562669814,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-23,-73.42960005326182,45.76703877113263,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-23,-73.42873198699701,45.767467761648476,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-23,-73.43035947010375,45.76818233405335,2023-10-17,47
,60013,McAvity M67,Rouge,2018-04-13,-73.43288211007733,45.770001551007894,2023-10-17,45
,60013,McAvity M67,Rouge,2018-10-18,-73.43191030531408,45.771055754367346,2023-10-17,50
,60013,McAvity M67,Rouge,2018-10-18,-73.43097308836543,45.771891648424976,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-21,-73.43215588977318,45.77229221290355,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-23,-73.43178371707775,45.76977424967718,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-23,-73.43192888925121,45.768872010051375,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-23,-73.42992706782611,45.76880019003935,2023-10-17,42
,60013,McAvity M67,Rouge,2018-11-23,-73.42833500189644,45.76913842144827,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-23,-73.43036586275448,45.77005527182401,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-26,-73.43020308277964,45.77130992388493,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-27,-73.42966925210362,45.77057376520142,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-26,-73.42822656313037,45.77192767646985,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-27,-73.42692350141915,45.77187420092126,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-27,-73.42810901423107,45.7710384900496,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-27,-73.42687460958814,45.770628853691015,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-27,-73.42587738835192,45.77143386539841,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-27,-73.42612760828548,45.77017605885357,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-27,-73.42701272964865,45.76940565830704,2023-10-17,52
,60013,McAvity M67,Rouge,2018-11-27,-73.42836773915319,45.77000316276801,2023-10-17,50
,60013,McAvity M67,Rouge,2018-10-18,-73.42533985253617,45.77200781783774,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42388826977002,45.771358742995794,2023-10-17,50
,60013,McAvity M67,Rouge,2019-08-19,-73.42485460457975,45.77029608725634,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.42579165040584,45.76928918458708,2023-10-17,55
,60013,McAvity M67,Rouge,2018-10-18,-73.42919792622867,45.77245821415325,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.43510439674499,45.77155635981912,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43422628327681,45.77264828093768,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.43428072848215,45.771011650258004,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.43326479439928,45.770851395592054,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-20,-73.43430247891142,45.76991620058795,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-20,-73.43540462446643,45.77040196581097,2023-10-17,52
,60013,McAvity M67,Rouge,2018-11-20,-73.43286790442775,45.771797047426034,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-21,-73.4332626865937,45.77278121813224,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43256680479448,45.77325209909946,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43120015341074,45.77265105544114,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-22,-73.43305841216156,45.77414402428934,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43152018691471,45.773729244904494,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-22,-73.43203628216742,45.77543459998029,2023-10-17,47
,60013,McAvity M67,Rouge,2018-11-22,-73.43175687103604,45.77457096914588,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-22,-73.43057154214301,45.77485006383973,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-22,-73.43087835630881,45.77561464524161,2023-10-17,50
,60013,McAvity M67,Rouge,2018-11-27,-73.42967392150348,45.77590766456164,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.429251785006,45.7733169722067,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.42217921424545,45.77159007322481,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.42133005395388,45.772626133848235,2023-10-17,45
,60013,McAvity M67,Rouge,2018-12-10,-73.42026823040926,45.773792900641816,2023-10-17,50
,60013,Daigle D67,Rouge,2018-12-11,-73.42079383081557,45.7719396914104,2023-10-17,40
,60013,McAvity M67,Rouge,2018-04-13,-73.41983612889086,45.771251541002414,2023-10-17,50
,60013,McAvity M67,Rouge,2018-12-11,-73.42091369098569,45.77095623908445,2023-10-17,45
,60013,McAvity M67,Rouge,2018-12-11,-73.4198880399279,45.77208823918222,2023-10-17,42
,60013,Daigle D67,Rouge,2018-12-10,-73.4192404372708,45.772561455334,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.41814655097639,45.77288133946125,2023-10-17,40
,60013,McAvity M67,Rouge,2018-12-10,-73.41899211796236,45.77088518103698,2023-10-17,40
,60013,Daigle D67,Rouge,2018-12-10,-73.4161552810184,45.770598517450125,2023-10-17,38
,60013,Daigle D67,Rouge,2018-12-10,-73.41760860290363,45.77075362326096,2023-10-17,38
,60013,Daigle D67,Rouge,2018-12-10,-73.41703230210577,45.771284176805295,2023-10-17,35
,60013,Daigle D67,Rouge,2018-12-10,-73.41615975877579,45.77167006834527,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.41491501124338,45.77187351471956,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.41650870701847,45.77258102475094,2023-10-17,40
,60013,McAvity M67,Rouge,2018-04-13,-73.41810663757262,45.77187224765385,2023-10-17,40
,60013,Daigle D67,Rouge,2018-12-12,-73.41660803558887,45.774129776403775,2023-10-17,42
,60013,Daigle D67,Rouge,2018-12-11,-73.41546742657188,45.77480523362145,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-11,-73.41599354165855,45.77334175766803,2023-10-17,42
,60013,Daigle D67,Rouge,2018-12-11,-73.4153564234081,45.77409168643655,2023-10-17,42
,60013,Daigle D67,Rouge,2018-12-11,-73.41488542162833,45.772779284676844,2023-10-17,42
,60013,Daigle D67,Rouge,2018-12-11,-73.41374834999226,45.774052763101416,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-11,-73.41847763086301,45.776122591799385,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-11,-73.41688114439879,45.775421364179735,2023-10-17,47
,60013,Daigle D67,Rouge,2018-12-12,-73.41746110013183,45.776252613034316,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-12,-73.41666775158951,45.77711171396585,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41591997735772,45.77642153375177,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.4152967326486,45.77770252316662,2023-10-17,40
,60013,Daigle D67,Rouge,2018-12-12,-73.41593178306503,45.77826162913526,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.4145605630524,45.77797478528742,2023-10-17,36
,60013,Concord D67M,Rouge,2018-12-12,-73.41549004015346,45.77589837819247,2023-10-17,40
,60013,Daigle D67,Rouge,2018-12-12,-73.41492324700552,45.77648584426496,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41416014087575,45.777050705872796,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-12,-73.41420564024763,45.77599368697528,2023-10-17,40
,60013,McAvity M67,Rouge,2018-12-12,-73.41315802020783,45.77597142563933,2023-10-17,50
,60013,Daigle D67,Rouge,2019-01-22,-73.41426005448366,45.775179909618956,2023-10-17,40
,60013,Daigle D67,Rouge,2018-12-12,-73.41278950580521,45.77471062709621,2023-10-17,50
,60013,McAvity M67,Rouge,2018-12-12,-73.41196330411935,45.77527391639219,2023-10-17,36
,60013,McAvity M67,Noire,2019-01-22,-73.41122484073973,45.7751698189797,2023-10-17,50
,60013,AVK Model 27-80,Rouge,2018-10-02,-73.41209518821267,45.77370638033465,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41273030401531,45.77647173533596,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-12,-73.4113265010715,45.775875758360975,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.41164355110251,45.77674333249606,2023-10-17,40
,60013,McAvity M67,Rouge,2018-04-13,-73.41024202334506,45.776982801558596,2023-10-17,55
,60013,McAvity M67,Rouge,2018-04-13,-73.41337563614128,45.778203701894206,2023-10-17,40
,60013,McAvity M67,Rouge,2018-04-13,-73.41491307225989,45.77885579907029,2023-10-17,42
,60013,AVK Model 27-80,Rouge,2018-10-02,-73.41207113130521,45.773404848205814,2023-10-17,47
,60013,McAvity M67 Brigadier,Rouge,2018-10-02,-73.40992447762933,45.7744554132117,2023-10-17,30
,60013,McAvity M67,Rouge,2018-04-13,-73.4099372380037,45.773515839314946,2023-10-17,47
,60013,McAvity M67,Rouge,2018-10-02,-73.40837050267679,45.77489883762798,2023-10-17,47
,60013,AVK Model 27-80,Rouge,2021-11-08,-73.40889443766886,45.775485972084525,2023-10-17,47
,60013,AVK Model 27-80,Rouge,2018-10-02,-73.40959772498776,45.77629941801156,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.41189445245216,45.777790812076226,2023-10-17,55
,60013,Daigle D67,Rouge,2018-04-13,-73.41303605132637,45.77704247748654,2023-10-17,45
,60013,McAvity M67,Rouge,2018-10-02,-73.40730672002185,45.7756436004136,2023-10-17,47
,60013,McAvity M67,Rouge,2018-04-13,-73.41757983864343,45.769854569727784,2023-10-17,40
,60013,McAvity M67,Rouge,2018-10-02,-73.40756375004278,45.77673484856926,2023-10-17,45
,60013,McAvity M67,Rouge,2018-10-02,-73.40613388919803,45.77626318339195,2023-10-17,40
,60013,McAvity M67,Rouge,2018-04-13,-73.40622931721111,45.777041782006776,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.40568680005146,45.77818917386477,2023-10-17,45
,60013,AVK Model 27-80,Rouge,2021-11-09,-73.40713603422142,45.77824747186892,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.40815042182783,45.77900186418067,2023-10-17,25
,60013,Concord D67M,Rouge,2018-04-13,-73.4105818434971,45.777928100573114,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.40957825430421,45.77902557001942,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.40862418766017,45.78007559664854,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.40773235141283,45.78104884954209,2023-10-17,50
,60013,McAvity M67 Brigadier,Rouge,2018-12-13,-73.40733674964258,45.779985984015454,2023-10-17,45
,60013,McAvity M67 Brigadier,Rouge,2018-12-13,-73.40688413596752,45.77929729950944,2023-10-17,47
,60013,McAvity M67 Brigadier,Rouge,2018-04-13,-73.40605683560429,45.7805046804146,2023-10-17,55
,60013,McAvity M67 Brigadier,Rouge,2018-04-13,-73.40479616332512,45.779971612669975,2023-10-17,59
,60013,AVK Model 27-80,Rouge,2021-11-09,-73.40581552285487,45.779190630183855,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.40515060714552,45.77740611132613,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.40592375144492,45.78132125557093,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.40505426184306,45.78200018152666,2023-10-17,50
,60013,Concord D67M,Rouge,2018-12-13,-73.40531674660691,45.78391185312472,2023-10-17,44
,60013,McAvity M59M,Rouge,2018-12-13,-73.4044847339382,45.78355924420846,2023-10-17,44
,60013,AVK Model 27-80,Rouge,2019-08-14,-73.4026507180233,45.78191241984506,2023-10-17,45
,60013,AVK Model 27-80,Rouge,2018-10-02,-73.4036178273276,45.780852526271865,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.4047464334094,45.78100697911995,2023-10-17,50
,60013,Concord D67M,Rouge,2018-12-13,-73.40660619928684,45.78226673165684,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.40697473888956,45.783131458672955,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-13,-73.40815316439527,45.781846152266475,2023-10-17,42
,60013,McAvity M67 Brigadier,Rouge,2018-12-13,-73.40780573061585,45.783494105484934,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.4089411800528,45.782564729825715,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41016539949938,45.783066562904416,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.40996689358643,45.78370861099086,2023-10-17,60
,60013,Concord D67M,Rouge,2018-04-13,-73.41115316231961,45.78363205791212,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-13,-73.41210039524118,45.782617116839845,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41092361656024,45.78237848650713,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.41169382964955,45.781688308738076,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41010724035979,45.781012555174954,2023-10-17,55
,60013,Daigle D67,Rouge,2018-04-13,-73.40975974475003,45.78188501431288,2023-10-17,37
,60013,Daigle D67,Rouge,2018-12-13,-73.40904159074802,45.78088695084646,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-13,-73.40981385507091,45.78003743725911,2023-10-17,47
,60013,Daigle D67,Rouge,2018-04-13,-73.41070960666892,45.77881851609691,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41201730959784,45.778657611637804,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41125225129818,45.77949133194628,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41172303718292,45.780236460493036,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41148983135498,45.7807685112822,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.41277086373147,45.77934008438566,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.41430486592638,45.77977314886024,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.4139175338316,45.78062404075665,2023-10-17,45
,60013,Daigle D67,Rouge,2018-12-12,-73.41314423648032,45.78147536595657,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41281434464914,45.78032029590427,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.41257541170134,45.78560091533842,2023-10-17,55
,60013,Concord D67M,Rouge,2018-04-13,-73.41134603269846,45.78625273575704,2023-10-17,50
,60013,Concord D67M,Rouge,2018-12-03,-73.4133851029113,45.785237889501325,2023-10-17,55
,60013,Concord D67M,Rouge,2018-04-13,-73.41456433623107,45.78476601220908,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.41596239664065,45.785368222357555,2023-10-17,45
,60013,Concord D67M,Rouge,2018-12-03,-73.4150261501899,45.78581063381688,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41382845586612,45.78613177643753,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41526509539533,45.78673747028818,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41662194177512,45.78651046860064,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.41161741086232,45.78479158347208,2023-10-17,47
,60013,McAvity M67 Brigadier,Rouge,2018-04-13,-73.41226386569248,45.78406778885793,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41087229761244,45.78560264084886,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.40978779760509,45.78677782607224,2023-10-17,47
,60013,Concord D67M,Rouge,2019-08-19,-73.40886353922596,45.78780067726117,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.41302715852083,45.783250455433574,2023-10-17,47
,60013,Daigle D67,Rouge,2018-04-13,-73.41447205190009,45.78322354439242,2023-10-17,40
,60013,Daigle D67,Rouge,2019-08-19,-73.41403176752738,45.78215041219478,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.41484818438612,45.78124584242991,2023-10-17,37
,60013,Daigle D67,Rouge,2019-08-19,-73.41554037164566,45.78048391209367,2023-10-17,42
,60013,McAvity M67,Rouge,2018-04-13,-73.41566366110324,45.78297178465325,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.41470034357653,45.78399613821565,2023-10-17,42
,60013,McAvity M67,Rouge,2018-04-13,-73.41711546896734,45.78314175724583,2023-10-17,45
,60013,McAvity M67,Rouge,2018-04-13,-73.41809511422902,45.782071613107206,2023-10-17,47
,60013,Daigle D67,Rouge,2018-04-13,-73.41912296859607,45.7809598068123,2023-10-17,47
,60013,Daigle D67,Rouge,2018-04-13,-73.42041311843786,45.78080752194759,2023-10-17,47
,60013,McAvity M67,Rouge,2018-04-13,-73.41954634948253,45.78177918375893,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.41854014636704,45.782855008191426,2023-10-17,38
,60013,Daigle D67,Rouge,2018-04-13,-73.41738705869925,45.7841068440317,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.41674329185919,45.784840270432525,2023-10-17,37
,60013,Daigle D67,Rouge,2018-04-13,-73.41579212202949,45.78420321788452,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.41839867870874,45.78475235761225,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.41795823474394,45.78536496690784,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.41851932014849,45.78414749115968,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.4191434778859,45.78443105616762,2023-10-17,45
,60013,Drolet 500,Rouge,2018-04-13,-73.41923797820499,45.785874372671216,2023-10-17,47
,60013,Drolet 500,Rouge,2018-11-30,-73.41978138392787,45.78523951200606,2023-10-17,42
,60013,Drolet 500,Rouge,2018-11-30,-73.42043260026024,45.78452592598318,2023-10-17,47
,60013,Daigle D67,Rouge,2018-11-30,-73.42114216991237,45.7834869046527,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-30,-73.41971983884753,45.782849340525324,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.42117811239419,45.78251810218424,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.42262134858886,45.786349809963596,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-29,-73.42178236501863,45.787310266552986,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.42341858309113,45.78541550163652,2023-10-17,47
,60013,Drolet 500,Rouge,2018-04-13,-73.42225579855632,45.78548619636041,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.42372941471052,45.78220387834109,2023-10-17,36
,60013,Concord D67M,Rouge,2018-04-13,-73.42245657717646,45.783578946203846,2023-10-17,50
,60013,AVK Model 27-80,Rouge,2023-12-18,-73.42313400166377,45.782584355196164,,0
,60013,Daigle D67,Rouge,2018-04-13,-73.42201438171966,45.78208450507323,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.42108353039616,45.781338130564436,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-29,-73.42179570522772,45.78058289427706,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.42236201300989,45.7814314787748,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.41661085219717,45.77932697998762,2023-10-17,36
,60013,Daigle D67,Rouge,2018-04-13,-73.4178430406116,45.78015417629389,2023-10-17,50
,60013,Daigle D67,Rouge,2018-11-29,-73.41824033638875,45.77971262182868,2023-10-17,40
,60013,Daigle D67,Rouge,2018-11-29,-73.41931317973904,45.7801943177239,2023-10-17,36
,60013,Daigle D67,Rouge,2018-04-13,-73.4179812000687,45.77914974862402,2023-10-17,36
,60013,Daigle D67,Rouge,2018-11-29,-73.41934105202805,45.77930449328445,2023-10-17,47
,60013,Daigle D67,Rouge,2018-11-29,-73.42073382563396,45.7799210265401,2023-10-17,47
,60013,Daigle D67,Rouge,2018-11-29,-73.42338709668397,45.78099001193461,2023-10-17,45
,60013,Daigle D67,Rouge,2018-11-29,-73.42518476855028,45.78093353188924,2023-10-17,50
,60013,Daigle D67,Rouge,2018-11-29,-73.4245430682139,45.77999723690788,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-29,-73.4241674586395,45.778788059478316,2023-10-17,40
,60013,Daigle D67,Rouge,2018-11-29,-73.42267877901843,45.779915818859884,2023-10-17,42
,60013,Daigle D67,Rouge,2021-11-22,-73.42314205688447,45.77893846707258,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-29,-73.421238709266,45.77929133959019,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-28,-73.42038182695795,45.778645399011346,2023-10-17,50
,60013,Daigle D67,Rouge,2018-11-28,-73.42210223622746,45.77838245908953,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.42147166006463,45.77707840589646,2023-10-17,40
,60013,McAvity M67,Rouge,2018-11-29,-73.42044909864637,45.777733358911554,2023-10-17,40
,60013,Daigle D67,Rouge,2018-11-28,-73.42024694876923,45.77666923501665,2023-10-17,40
,60013,McAvity M67,Rouge,2018-11-29,-73.41925731825472,45.77778146506438,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-28,-73.4192093838662,45.77840583514571,2023-10-17,50
,60013,AVK Model 27-80,Rouge,2022-12-01,-73.41966903143651,45.775970075099515,2023-10-17,40
,60013,McAvity M67,Rouge,2018-04-13,-73.41880454738914,45.77691643134582,2023-10-17,47
,60013,McAvity M67,Rouge,2018-04-13,-73.41797156037846,45.77787470785995,2023-10-17,50
,60013,McAvity M67,Rouge,2018-04-13,-73.41755542778114,45.77828928792489,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-28,-73.4230315209497,45.77586788172538,2023-10-17,50
