SUB_ID,ORG_ID,ORG_NOM,ORG_TYPE,BEN_TYPE,BEN_NOM,BEN_MUN,SUB_DATE,SUB_TYPE,SUB_DESCRIPTION,COPIE_0,PREMIER_MARCHE,FORMAT,CATEGORIE_PRODUCTION,LANGUE_VO,EMISSION_ENFANT,PAYS OU PROV COPRODUCTION,NBRE_EPISODES,DUREE (MINUTAGE),NBRE EPISODES x DUREE,MAJORITAIRE,COPRO_OUI_NON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Overdrive Media inc.,L'Ange-Gardien,2022-04-06,Crédit dimpôt,Passion autos 2020,2021-04-01,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,26,22,(26 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Hailey Inc.,Montréal,2022-04-06,Crédit dimpôt,Sunny's Quest,2022-06-24,Télévision               ,Série                    ,Documentaire                                      , Anglais,FAUX, ,20,7,(20 x 7)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,13203581 Canada inc.,Westmount,2022-04-06,Crédit dimpôt,My Kz Garden,2022-12-31,Salles                   ,Long Métrage             ,Documentaire                                      , Anglais,FAUX," Israël , Allemagne",1,90,(1 x 90)  ,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,12420856 Canada inc.,Montréal,2022-04-06,Crédit dimpôt,Heureux Rangement,2022-06-10,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,10,23,(10 x 23)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions KOTV VII inc.,Montréal,2022-04-07,Crédit dimpôt,Plan B - cycle IV,2022-11-10,Télévision               ,Minisérie                ,Fiction                                           , Français,FAUX, ,6,52,(6 x 52)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,12493004 Canada inc.,Montréal,2022-04-07,Crédit dimpôt,"Poilus, Les - cycle V",2022-07-31,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,10,23,(10 x 23)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Papier-Brique inc.,Saguenay,2022-04-19,Crédit dimpôt,Ville Jacques-Carton (Titre ant : Décrire),2023-02-15,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,75,(1 x 75)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Juste pour rire TV inc.,Montréal,2022-04-20,Crédit dimpôt,"Imposteurs, Les",2022-03-02,Télévision               ,Série                    ,Variétés                                          , Français,FAUX, ,13,44,(13 x 44)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9339-6299 Québec inc.,Montréal,2022-04-20,Crédit dimpôt,Faire un enfant (Titre antérieur : Nous),2022-09-15,Salles                   ,Court Métrage            ,Fiction                                           , Français,FAUX, ,1,18,(1 x 18)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9284-3861 Québec inc.,Montréal,2022-04-20,Crédit dimpôt,Petites Histoires dans la Ville (Titre ant : Exiliados II),2022-01-28,Diffusion en ligne       ,Minisérie                ,Fiction                                           , Français,FAUX, ,4,10,(4 x 10)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Maki Média inc.,Laval,2022-04-20,Crédit dimpôt,Ma vie en couleur (Titre antérieur : C'était la fois),2022-06-22,Télévision               ,Série                    ,Animation                                         , Français,FAUX, ,13,5,(13 x 5)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,10165697 Canada inc.,Montréal,2022-04-20,Crédit dimpôt,"Indéfendable, L'",2022-12-23,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,120,23,(120 x 23)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Pixcom inc.,Montréal,2022-04-20,Crédit dimpôt,Reconstruire le lien,2022-09-30,Télévision               ,Émission Unique          ,Documentaire                                      , Français,FAUX, ,1,45,(1 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Attraction Images Productions V inc.,Montréal,2022-04-20,Crédit dimpôt,"Rois du bloc, Les",2022-10-07,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,10,25,(10 x 25)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9118-9522 Québec inc.,Saint-Adolphe-d'Howard,2022-04-20,Crédit dimpôt,Dreamcatchers - cycle I,2022-05-31,Télévision               ,Série                    ,Animation                                         , Anglais,FAUX, ,26,22,(26 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,A Média Films inc.,Montréal,2022-04-22,Crédit dimpôt,23 décembre,2022-09-26,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,90,(1 x 90)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Maniwata Films inc.,Montréal,2022-04-22,Crédit dimpôt,Afro Canada (Titre ant : Résilience; Noirs : desclaves à SLAV.),2022-06-30,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,4,44,(4 x 44)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Attraction Images Productions XIV inc.,Montréal,2022-05-06,Crédit dimpôt,Deux hommes en or - cycle IX,2022-06-17,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,24,45,(24 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,SA Télévision inc.,Montréal,2022-05-06,Crédit dimpôt,Star Académie 2022 - La dernière audition,2022-01-13,Télévision               ,Minisérie                ,Variétés                                          , Français,FAUX, ,4,22,(4 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Pixcom inc.,Montréal,2022-05-06,Crédit dimpôt,Paul dans tous ses États (Titre ant : Paul sur la route),2023-03-01,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,10,45,(10 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Colonelle Films inc.,Montréal,2022-05-06,Crédit dimpôt,"Battues, Les",2022-06-27,Salles                   ,Court Métrage            ,Fiction                                           , Français,FAUX, ,1,15,(1 x 15)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Micheline Sarrazin II inc.,Montréal,2022-05-06,Crédit dimpôt,Il était une forêt,2022-11-10,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,4,43,(4 x 43)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Les Productions Némésis films inc.,Montréal,2022-05-06,Crédit dimpôt,"Été des chaleurs, L'",2022-12-01,Salles                   ,Court Métrage            ,Fiction                                           , Français,FAUX, ,1,15,(1 x 15)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions KOTV X inc.,Montréal,2022-05-10,Crédit dimpôt,Pillow talk,2021-12-10,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,10,22,(10 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,"Cinécoop Productions, Coopérative de travail",Montréal,2022-05-12,Crédit dimpôt,Particule fantôme,2021-04-04,Télévision,Émission Unique          ,Documentaire                                      , Anglais,FAUX, ,1,63,(1 x 63)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,13567451 Canada inc.,Montréal,2022-05-12,Crédit dimpôt,Wong & Winchester (Titre ant : Garden City),2022-12-23,Télévision               ,Minisérie                ,Fiction                                           , Anglais,FAUX, ,6,45,(6 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,C'est même pas drôle inc.,Montréal,2022-05-12,Crédit dimpôt,Bébéatrice - cycle V,2022-11-18,Diffusion en ligne       ,Minisérie                ,Animation                                         , Français,FAUX, ,4,30,(4 x 30)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,12988828 Canada inc.,Montréal,2022-05-12,Crédit dimpôt,Squat ta relâche - cycle II,2022-03-06,Diffusion en ligne       ,Série                    ,Magazine                                          , Français,FAUX, ,10,20,(10 x 20)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Avanti Ciné Vidéo inc.,Montréal,2022-05-12,Crédit dimpôt,"Ombre du doute, l'affaire Dupont, L'",2022-07-25,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,2,45,(2 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Attraction Images Productions XI inc.,Montréal,2022-05-12,Crédit dimpôt,Tenir salon - cycle III,2022-12-02,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,13,22,(13 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Zone3-XXIV inc.,Montréal,2022-05-12,Crédit dimpôt,3 secondes,2022-09-30,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,10,23,(10 x 23)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Amalga Créations Télé 8 inc.,Montréal,2022-05-12,Crédit dimpôt,Fragments,2022-11-30,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,10,43,(10 x 43)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Charade inc.,Saint-Jérôme,2022-05-20,Crédit dimpôt,Golf Mag - cycle X,2021-09-11,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,9,22,(9 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Zone3-XXIII inc.,Montréal,2022-05-20,Crédit dimpôt,Femmes symphoniques (Titre ant : Comme un air de révolution),2022-03-03,Télévision               ,Émission Unique          ,Documentaire                                      , Français,FAUX, ,1,48,(1 x 48)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Sphère Média Quatre inc.,Montréal,2022-05-20,Crédit dimpôt,Encore plus génial! - cycle XII,2022-04-09,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,25,22,(25 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Happy Camper Média (Animation 2) inc.,Québec,2022-05-20,Crédit dimpôt,"Dragouilles - Spécial Hiver, Les",2022-11-25,Télévision               ,Minisérie                ,Fiction-Animation                                 , Français,FAUX, ,4,11,(4 x 11)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Happy Camper Média (Animation 3) inc.,Québec,2022-05-20,Crédit dimpôt,"Aventures de Mini-Jean, Les - cycle I",2023-02-17,Télévision               ,Série                    ,Fiction-Animation                                 , Français,FAUX, ,24,3,(24 x 3)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9456-5561 Québec inc.,Montréal,2022-05-20,Crédit dimpôt,The Z Word,2022-12-16,Salles                   ,Long Métrage             ,Fiction                                           , Anglais,FAUX, France,1,100,(1 x 100)  ,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Mustang II inc.,Montréal,2022-05-26,Crédit dimpôt,50 façons de tuer sa mère - cycle II,2022-12-09,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, Ontario,10,24,(10 x 24)  ,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9347-7784 Québec inc.,Montréal,2022-05-26,Crédit dimpôt,Tu ne sauras jamais,2023-06-15,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,90,(1 x 90)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,B612 Productions inc.,Montréal,2022-06-01,Crédit dimpôt,Norm & Dave,2022-09-09,Télévision               ,Émission Unique          ,Documentaire                                      , Français,FAUX, ,1,48,(1 x 48)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Sport Deluxe inc.,Montréal,2022-06-01,Crédit dimpôt,Sandy,2022-06-08,Diffusion en ligne       ,Minisérie                ,Fiction                                           , Français,FAUX, ,6,15,(6 x 15)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Avanti Ciné Vidéo inc.,Montréal,2022-06-01,Crédit dimpôt,"Bienvenu...ou presque!, Les (MN)",2022-02-07,Diffusion en ligne       ,Minisérie                ,Fiction                                           , Français,FAUX, ,4,2,(4 x 2)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Nova Média inc.,Rouyn-Noranda,2022-06-01,Crédit dimpôt,Aquaculture et ressources halieutiques : un défi planétaire,2023-03-31,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,2,60,(2 x 60)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9286-4883 Québec inc.,Montréal,2022-06-01,Crédit dimpôt,Crème à glace,2022-11-30,Salles                   ,Court Métrage            ,Fiction-Animation                                 , Français,FAUX, ,1,10,(1 x 10)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
