ï»¿ID_MH,TYPE_MH,CATEG,WKT
120,Ãtang,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 276193.68690000 5046663.24650000, 276202.20630000 5046667.79010000, 276208.45390000 5046672.90160000, 276215.26950000 5046677.44540000, 276221.51710000 5046682.55710000, 276228.90080000 5046685.96480000, 276236.85210000 5046690.50850000, 276242.53190000 5046696.18800000, 276248.77950000 5046701.29990000, 276255.02710000 5046708.11530000, 276260.70690000 5046713.79490000, 276266.95440000 5046720.04250000, 276272.63410000 5046726.29010000, 276277.74580000 5046732.53780000, 276281.72150000 5046739.92130000, 276286.83310000 5046746.73680000, 276291.37700000 5046754.68830000, 276294.21680000 5046762.63980000, 276295.92070000 5046770.59130000, 276299.32860000 5046778.54280000, 276299.32860000 5046787.06230000, 276270.93050000 5046822.27610000, 276235.14890000 5046840.45110000, 276149.95410000 5046826.82010000, 276109.34460000 5046806.94160000, 276033.80500000 5046721.17930000, 276007.67850000 5046696.18900000, 275967.92090000 5046637.68890000, 275920.77990000 5046634.84910000, 275891.52980000 5046620.08210000, 275851.20410000 5046588.84430000, 275801.22330000 5046588.84450000, 275768.84930000 5046584.86890000, 275750.10640000 5046573.50980000, 275749.10540000 5046568.50460000, 275756.35390000 5046545.11140000, 275758.00130000 5046542.64030000, 275748.50000000 5046551.20000000, 275742.20000000 5046560.80000000, 275732.90000000 5046573.50000000, 275726.60000000 5046584.00000000, 275717.30000000 5046586.20000000, 275707.50000000 5046585.90000000, 275692.20000000 5046585.60000000, 275672.60000000 5046587.20000000, 275652.50000000 5046586.70000000, 275641.10000000 5046588.50000000, 275633.40000000 5046587.50000000, 275622.30000000 5046588.00000000, 275615.20000000 5046584.30000000, 275607.50000000 5046588.30000000, 275599.00000000 5046592.80000000, 275591.60000000 5046590.70000000, 275580.50000000 5046589.10000000, 275565.40000000 5046584.80000000, 275554.60000000 5046580.30000000, 275541.90000000 5046582.20000000, 275530.50000000 5046584.60000000, 275516.70000000 5046583.80000000, 275502.20000000 5046585.60000000, 275487.10000000 5046589.60000000, 275476.30000000 5046589.90000000, 275460.10000000 5046586.70000000, 275439.00000000 5046585.40000000, 275431.50000000 5046586.40000000, 275422.30000000 5046581.70000000, 275409.60000000 5046577.40000000, 275402.70000000 5046568.70000000, 275395.80000000 5046563.40000000, 275387.60000000 5046556.50000000, 275384.20000000 5046549.10000000, 275391.70000000 5046540.40000000, 275401.80000000 5046546.50000000, 275416.10000000 5046551.50000000, 275432.90000000 5046552.80000000, 275458.10000000 5046553.60000000, 275478.40000000 5046554.70000000, 275507.00000000 5046557.30000000, 275530.50000000 5046559.40000000, 275551.70000000 5046560.20000000, 275576.30000000 5046560.80000000, 275596.60000000 5046562.60000000, 275613.30000000 5046563.90000000, 275632.40000000 5046564.70000000, 275635.70000000 5046564.70000000, 275653.70000000 5046571.10000000, 275661.10000000 5046576.90000000, 275672.40000000 5046578.70000000, 275684.10000000 5046576.10000000, 275709.50000000 5046580.10000000, 275721.90000000 5046573.50000000, 275729.60000000 5046565.00000000, 275738.70000000 5046549.60000000, 275749.40000000 5046534.00000000, 275761.60000000 5046519.00000000, 275781.20000000 5046500.80000000, 275795.70000000 5046479.30000000, 275804.20000000 5046463.10000000, 275815.30000000 5046450.70000000, 275827.20000000 5046445.40000000, 275841.30000000 5046442.50000000, 275868.80000000 5046445.70000000, 275905.50000000 5046465.00000000, 275932.70000000 5046478.50000000, 275948.70000000 5046489.10000000, 275964.80000000 5046498.00000000, 275972.50000000 5046504.90000000, 275992.60000000 5046517.10000000, 276002.10000000 5046524.50000000, 275989.40000000 5046542.50000000, 275982.90000000 5046551.20000000, 275981.30660000 5046552.89400000, 275982.11970000 5046553.63000000, 276039.20010000 5046574.07660000, 276045.44780000 5046580.32410000, 276049.42360000 5046587.70760000, 276052.83140000 5046597.36300000, 276056.80720000 5046604.74660000, 276062.48690000 5046611.56200000, 276068.73450000 5046617.24160000, 276074.98210000 5046622.92140000, 276081.22990000 5046628.03300000, 276088.04530000 5046634.28050000, 276090.33830000 5046636.19130000, 276090.70000000 5046622.90000000, 276085.20000000 5046615.70000000, 276093.50000000 5046604.20000000, 276116.10000000 5046624.50000000, 276137.50000000 5046634.40000000, 276164.50000000 5046639.20000000, 276169.70000000 5046642.70000000, 276161.95100000 5046659.65090000, 276168.12840000 5046660.97460000, 276177.21580000 5046660.97460000, 276185.73530000 5046660.40660000, 276193.68690000 5046663.24650000),( 275779.64040000 5046517.28110000, 275785.32000000 5046509.32960000, 275792.70350000 5046504.21790000, 275801.79100000 5046501.37800000, 275879.88590000 5046488.31460000, 275891.24510000 5046488.88250000, 275895.37090000 5046489.47190000, 275894.80000000 5046489.10000000, 275885.00000000 5046481.40000000, 275870.00000000 5046488.80000000, 275865.50000000 5046484.60000000, 275869.70000000 5046472.90000000, 275867.80000000 5046466.00000000, 275854.90000000 5046464.40000000, 275839.30000000 5046467.60000000, 275828.20000000 5046473.20000000, 275822.30000000 5046482.40000000, 275809.60000000 5046486.90000000, 275794.60000000 5046491.20000000, 275785.80000000 5046501.00000000, 275774.70000000 5046512.10000000, 275771.50000000 5046519.00000000, 275775.91080000 5046522.25390000, 275779.64040000 5046517.28110000),( 275971.91420000 5046544.39240000, 275972.40000000 5046541.20000000, 275965.70000000 5046534.60000000, 275955.20000000 5046528.00000000, 275946.40000000 5046520.30000000, 275939.50000000 5046513.10000000, 275932.40000000 5046504.70000000, 275926.51870000 5046503.30200000, 275971.91420000 5046544.39240000),( 276101.67650000 5046645.63980000, 276109.62800000 5046650.18350000, 276117.01160000 5046653.59130000, 276125.53110000 5046654.72710000, 276131.69030000 5046654.72710000, 276128.80000000 5046654.20000000, 276116.30000000 5046652.00000000, 276095.45460000 5046640.45490000, 276101.67650000 5046645.63980000))"
121,Ãtang,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 276831.69630000 5041920.57760000, 276817.11260000 5041931.98630000, 276784.85700000 5041953.43010000, 276774.91130000 5041957.48850000, 276766.17260000 5041957.05390000, 276756.92900000 5041953.22480000, 276749.15460000 5041946.03560000, 276752.10310000 5041938.75160000, 276768.40150000 5041926.33990000, 276785.55100000 5041913.66090000, 276813.62660000 5041905.40460000, 276824.63650000 5041905.03250000, 276829.09030000 5041908.49580000, 276831.69630000 5041920.57760000))"
53,MarÃ©cage,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 281534.93140000 5047375.24610000, 281534.20510000 5047375.73570000, 281533.34930000 5047375.16880000, 281533.22160000 5047375.25340000, 281532.58810000 5047375.67290000, 281529.27880000 5047372.86210000, 281517.59990000 5047362.94280000, 281509.67550000 5047356.01210000, 281509.96120000 5047355.68190000, 281511.54140000 5047353.85580000, 281571.37320000 5047284.72670000, 281573.77390000 5047287.25230000, 281577.99650000 5047291.69470000, 281585.81480000 5047294.45790000, 281588.86810000 5047295.52510000, 281596.33650000 5047296.55320000, 281601.28330000 5047297.30910000, 281609.80120000 5047302.81870000, 281618.25570000 5047304.16630000, 281618.50490000 5047304.10590000, 281623.89760000 5047302.79830000, 281628.25720000 5047305.84950000, 281634.51610000 5047300.88990000, 281642.41890000 5047301.79390000, 281647.33580000 5047303.02230000, 281655.85560000 5047300.33470000, 281664.48340000 5047298.64240000, 281673.78240000 5047293.85610000, 281681.71320000 5047283.42790000, 281690.16950000 5047287.33010000, 281700.29290000 5047297.57650000, 281701.45190000 5047298.74710000, 281701.47190000 5047298.76720000, 281695.55480000 5047305.62790000, 281695.50250000 5047305.68850000, 281692.21260000 5047311.74850000, 281692.14210000 5047311.87830000, 281686.84980000 5047317.47960000, 281690.06190000 5047324.48480000, 281689.85600000 5047324.46640000, 281682.14380000 5047323.77650000, 281674.32690000 5047327.63710000, 281680.39050000 5047336.51280000, 281692.12140000 5047348.74050000, 281692.25800000 5047348.89470000, 281695.35410000 5047352.58640000, 281695.23820000 5047352.76440000, 281694.15510000 5047353.10600000, 281566.99070000 5047354.73210000, 281565.71670000 5047354.74940000, 281565.31130000 5047354.75470000, 281536.05230000 5047374.49060000, 281534.93140000 5047375.24610000))"
54,MarÃ©cage,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 281748.95940000 5047438.53630000, 281741.23980000 5047438.58660000, 281730.95080000 5047432.73980000, 281718.85700000 5047424.94800000, 281712.64360000 5047417.05320000, 281705.42900000 5047409.80280000, 281700.92460000 5047400.38330000, 281697.00710000 5047391.43580000, 281693.03210000 5047381.95880000, 281698.66250000 5047378.93720000, 281712.63090000 5047383.64660000, 281719.64780000 5047381.67940000, 281725.31020000 5047374.63720000, 281730.44180000 5047368.25540000, 281734.87000000 5047360.94550000, 281737.36080000 5047352.44020000, 281738.04790000 5047342.12220000, 281730.70400000 5047333.68070000, 281736.01240000 5047327.07870000, 281739.24960000 5047319.89820000, 281740.81260000 5047312.09620000, 281743.11740000 5047307.42720000, 281750.34320000 5047305.06730000, 281750.71380000 5047305.38320000, 281759.51300000 5047314.25950000, 281762.52120000 5047317.27600000, 281765.08410000 5047321.95350000, 281766.25980000 5047329.44080000, 281768.06920000 5047338.30980000, 281769.27630000 5047343.85970000, 281771.14820000 5047348.85400000, 281772.43310000 5047355.12070000, 281774.11270000 5047362.79510000, 281774.09920000 5047368.23580000, 281778.19130000 5047376.97770000, 281780.98770000 5047383.80560000, 281783.38400000 5047391.40200000, 281785.41440000 5047396.74180000, 281782.34940000 5047401.90950000, 281779.95470000 5047404.34530000, 281776.38860000 5047408.23790000, 281770.66420000 5047415.62850000, 281765.69050000 5047419.91570000, 281759.34040000 5047422.66020000, 281748.95940000 5047438.53630000))"
55,MarÃ©cage,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 281887.35170000 5047584.82140000, 281890.69820000 5047589.55620000, 281894.13000000 5047593.33750000, 281893.87000000 5047596.80000000, 281893.74410000 5047598.47760000, 281890.74980000 5047602.20150000, 281883.41080000 5047602.43210000, 281881.86460000 5047607.32060000, 281883.80350000 5047611.26410000, 281883.78660000 5047618.06350000, 281876.40280000 5047619.62060000, 281872.58100000 5047622.67920000, 281869.45650000 5047628.68310000, 281867.20870000 5047632.32610000, 281864.75400000 5047635.80260000, 281858.06770000 5047640.30520000, 281854.37160000 5047642.78360000, 281852.54170000 5047645.05940000, 281850.64760000 5047639.78920000, 281836.82260000 5047628.21930000, 281819.57790000 5047613.78760000, 281819.49300000 5047613.71650000, 281822.99060000 5047607.67210000, 281824.46680000 5047605.45080000, 281827.85960000 5047600.34570000, 281825.34480000 5047594.57660000, 281829.13040000 5047589.44490000, 281834.44940000 5047584.52440000, 281839.05840000 5047581.75800000, 281843.32620000 5047582.80510000, 281848.68160000 5047579.95760000, 281850.23610000 5047571.66940000, 281857.87150000 5047568.95200000, 281864.05450000 5047566.77000000, 281870.43160000 5047569.85380000, 281874.81690000 5047573.72050000, 281878.99410000 5047576.79040000, 281879.74160000 5047577.33970000, 281883.13290000 5047580.74780000, 281887.35170000 5047584.82140000))"
56,Marais et marÃ©cage,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 281801.62510000 5047573.26880000, 281800.18370000 5047578.06210000, 281797.05130000 5047583.83030000, 281793.51510000 5047588.32380000, 281790.34560000 5047592.88120000, 281789.20510000 5047595.88490000, 281788.74250000 5047601.74570000, 281788.44360000 5047604.03880000, 281785.10130000 5047601.21630000, 281787.08270000 5047590.66440000, 281787.56110000 5047590.01440000, 281788.70930000 5047588.47030000, 281787.54970000 5047587.52060000, 281758.81130000 5047563.98570000, 281753.07530000 5047559.28830000, 281752.19300000 5047558.56570000, 281751.74270000 5047558.19690000, 281729.61900000 5047582.59810000, 281724.19330000 5047576.75510000, 281703.32520000 5047565.06890000, 281693.72570000 5047560.06050000, 281682.45690000 5047546.28750000, 281671.60550000 5047530.84500000, 281680.78750000 5047524.16720000, 281692.78860000 5047509.91720000, 281714.59400000 5047505.38580000, 281722.15940000 5047500.04620000, 281728.45890000 5047495.36360000, 281730.98620000 5047493.48510000, 281738.50000000 5047487.90000000, 281737.14330000 5047477.83820000, 281737.28390000 5047467.96170000, 281737.29820000 5047466.95210000, 281739.99380000 5047459.87050000, 281747.26630000 5047453.98610000, 281748.13350000 5047453.88510000, 281754.50640000 5047453.14220000, 281764.79340000 5047441.59680000, 281773.27610000 5047427.85090000, 281791.70000000 5047403.80000000, 281811.06130000 5047384.80480000, 281825.00000000 5047371.20000000, 281826.10720000 5047371.28870000, 281827.69680000 5047369.80540000, 281833.42240000 5047365.06780000, 281837.48070000 5047360.93980000, 281844.06960000 5047354.31010000, 281845.54440000 5047352.82620000, 281850.53050000 5047344.34000000, 281853.69720000 5047339.62290000, 281858.00450000 5047334.26600000, 281868.90730000 5047339.09080000, 281870.45140000 5047339.49250000, 281870.66320000 5047339.47160000, 281871.65650000 5047339.68700000, 281878.72800000 5047345.23350000, 281905.24000000 5047349.47710000, 281909.83740000 5047351.30650000, 281909.79020000 5047351.37610000, 281919.80730000 5047351.24920000, 281940.61070000 5047354.57560000, 281963.19880000 5047358.18740000, 281990.03490000 5047378.87020000, 281995.81700000 5047383.32650000, 281996.19110000 5047383.53550000, 281996.06560000 5047383.74430000, 282031.52710000 5047411.07490000, 282031.73220000 5047411.23290000, 282056.60500000 5047422.35550000, 282090.41170000 5047437.92250000, 282086.39610000 5047442.43490000, 282087.90100000 5047443.24760000, 282090.68700000 5047444.72790000, 282092.93590000 5047448.11220000, 282094.11210000 5047449.88210000, 282090.42760000 5047454.83620000, 282090.91910000 5047456.87400000, 282090.93230000 5047456.92870000, 282090.17710000 5047457.46340000, 282089.12130000 5047457.95050000, 282088.24360000 5047458.35540000, 282085.73240000 5047460.50690000, 282082.74300000 5047460.68550000, 282079.92910000 5047462.35380000, 282079.12660000 5047466.58570000, 282078.94520000 5047468.87790000, 282078.38560000 5047469.71830000, 282073.99670000 5047470.09750000, 282070.08570000 5047472.35660000, 282069.95960000 5047473.65180000, 282065.19600000 5047475.33660000, 282061.91530000 5047476.38250000, 282060.28780000 5047476.82620000, 282057.94520000 5047480.37440000, 282057.12840000 5047482.43600000, 282056.38970000 5047486.22060000, 282054.97270000 5047487.00820000, 282054.16200000 5047487.16950000, 282053.43110000 5047491.29880000, 282052.43700000 5047495.01910000, 282052.44460000 5047495.67390000, 282052.46560000 5047497.47810000, 282049.24110000 5047501.38360000, 282046.24960000 5047502.77310000, 282044.22970000 5047503.27410000, 282044.18870000 5047503.27330000, 282044.22230000 5047503.39980000, 282044.59490000 5047504.80540000, 282044.58850000 5047504.80380000, 282044.59080000 5047504.81250000, 282043.40860000 5047504.50860000, 282040.33270000 5047503.72840000, 282038.14010000 5047505.55980000, 282031.13540000 5047506.28380000, 282030.81560000 5047506.51790000, 282027.54230000 5047509.04490000, 282027.39680000 5047509.15720000, 282019.82250000 5047513.34850000, 282017.58200000 5047514.14480000, 282017.30070000 5047514.23460000, 282014.62410000 5047510.61950000, 282012.80180000 5047509.68530000, 282013.64180000 5047506.76670000, 282015.89670000 5047504.31790000, 282016.46080000 5047502.90930000, 282018.29110000 5047498.85990000, 282016.25740000 5047497.35830000, 282013.58850000 5047499.32410000, 282008.93030000 5047499.38760000, 282003.69790000 5047498.09320000, 282002.08330000 5047496.69250000, 282000.94450000 5047494.79640000, 281995.13290000 5047499.76390000, 281992.44410000 5047505.21370000, 281991.00640000 5047509.28960000, 281987.33950000 5047508.48330000, 281985.99560000 5047502.35880000, 281983.23120000 5047505.04230000, 281982.03700000 5047505.90370000, 281978.59360000 5047507.16440000, 281975.15990000 5047509.31010000, 281970.58560000 5047510.87300000, 281963.84330000 5047511.76400000, 281964.59330000 5047514.69540000, 281962.32980000 5047514.76890000, 281957.54290000 5047517.22690000, 281956.48600000 5047518.06910000, 281953.87530000 5047519.81130000, 281950.99080000 5047521.83390000, 281949.33000000 5047523.91720000, 281945.86580000 5047526.66840000, 281946.76250000 5047530.36330000, 281944.13770000 5047531.82600000, 281943.11610000 5047531.37320000, 281939.65520000 5047529.83960000, 281937.34940000 5047530.88200000, 281936.13270000 5047532.74010000, 281936.61250000 5047537.11450000, 281936.74860000 5047538.35490000, 281934.60210000 5047537.68480000, 281931.41010000 5047536.68830000, 281927.21870000 5047539.14420000, 281926.20760000 5047537.75390000, 281924.75270000 5047535.75320000, 281926.27330000 5047532.88790000, 281924.59280000 5047531.35710000, 281921.76470000 5047529.13180000, 281918.42210000 5047525.76260000, 281916.24180000 5047527.11190000, 281913.20910000 5047529.76850000, 281908.71400000 5047531.48960000, 281906.74430000 5047531.40360000, 281904.15900000 5047534.72930000, 281901.14280000 5047536.51010000, 281898.94290000 5047536.10840000, 281894.89690000 5047537.19440000, 281888.63130000 5047536.04360000, 281887.51840000 5047539.45700000, 281881.98540000 5047540.03610000, 281879.60990000 5047543.47280000, 281874.60120000 5047547.87850000, 281868.49690000 5047544.31460000, 281871.35820000 5047548.49590000, 281865.54330000 5047548.92700000, 281866.10390000 5047551.92440000, 281856.73940000 5047551.40910000, 281855.67840000 5047554.69190000, 281852.64860000 5047561.69860000, 281849.16690000 5047563.22040000, 281846.19000000 5047563.24060000, 281842.15570000 5047567.49380000, 281839.47940000 5047567.40120000, 281837.07630000 5047566.87900000, 281833.39120000 5047568.24320000, 281827.62700000 5047571.81340000, 281820.42690000 5047574.51320000, 281816.54570000 5047572.35710000, 281812.29320000 5047570.64930000, 281809.10630000 5047574.04240000, 281804.01530000 5047572.04910000, 281801.62510000 5047573.26880000),( 281811.67920000 5047535.40910000, 281819.83720000 5047541.09550000, 281820.27840000 5047541.40290000, 281829.40410000 5047529.27240000, 281837.66750000 5047518.28840000, 281833.62720000 5047517.92700000, 281831.22220000 5047517.71180000, 281825.62920000 5047524.05480000, 281823.91270000 5047522.30310000, 281811.67920000 5047535.40910000))"
57,MarÃ©cage,Milieu humide,"POLYGON  (( 281257.85250000 5051184.06440000, 281255.86150000 5051183.59810000, 281252.33840000 5051183.33710000, 281250.51180000 5051183.56540000, 281247.14060000 5051183.98680000, 281245.35380000 5051184.83150000, 281240.64330000 5051182.88230000, 281238.36920000 5051181.42040000, 281238.85650000 5051178.17180000, 281240.48090000 5051173.94850000, 281242.59250000 5051171.51210000, 281243.72950000 5051168.10100000, 281244.70410000 5051164.68990000, 281246.49080000 5051163.22800000, 281249.57710000 5051161.11640000, 281251.68870000 5051159.97940000, 281254.45000000 5051159.16720000, 281254.96490000 5051159.88800000, 281255.26220000 5051160.30430000, 281255.26220000 5051162.25340000, 281256.23680000 5051164.52750000, 281258.83570000 5051164.36510000, 281260.13510000 5051162.09100000, 281263.22130000 5051161.60370000, 281267.44460000 5051162.09100000, 281270.36840000 5051161.60370000, 281272.46020000 5051161.60370000, 281273.88530000 5051158.76820000, 281276.02300000 5051156.63050000, 281277.98260000 5051154.31470000, 281279.76400000 5051153.42390000, 281283.14870000 5051153.06770000, 281286.88970000 5051153.06770000, 281289.56180000 5051152.88950000, 281291.87770000 5051152.17700000, 281292.76840000 5051149.50480000, 281292.76840000 5051145.40760000, 281292.94650000 5051142.02290000, 281294.01540000 5051138.63810000, 281292.41210000 5051134.71900000, 281290.98700000 5051130.62180000, 281289.56180000 5051127.59330000, 281288.84920000 5051125.81200000, 281287.24600000 5051123.49610000, 281285.99900000 5051120.64580000, 281284.39570000 5051118.68630000, 281284.21760000 5051117.08300000, 281288.31480000 5051116.90480000, 281290.63070000 5051118.68630000, 281292.94650000 5051120.11140000, 281295.44050000 5051118.68630000, 281298.11260000 5051116.90480000, 281298.82520000 5051114.23270000, 281298.64710000 5051110.13540000, 281299.53780000 5051108.71030000, 281302.92250000 5051108.71030000, 281307.73230000 5051108.35410000, 281310.40440000 5051110.66990000, 281312.00770000 5051113.52010000, 281312.00770000 5051116.37040000, 281312.18590000 5051121.00210000, 281311.82960000 5051126.70270000, 281312.00770000 5051131.69060000, 281310.93880000 5051136.14420000, 281310.04820000 5051139.52890000, 281307.19790000 5051143.26990000, 281304.88200000 5051146.65460000, 281303.63500000 5051148.97040000, 281303.99130000 5051151.82070000, 281303.27880000 5051155.73980000, 281302.38810000 5051160.37150000, 281303.81320000 5051161.61850000, 281305.45210000 5051164.67950000, 281304.80390000 5051167.45130000, 281303.66690000 5051171.67450000, 281303.82930000 5051174.43580000, 281306.10340000 5051176.38500000, 281307.89010000 5051177.19720000, 281309.18960000 5051177.19720000, 281309.83930000 5051179.14640000, 281309.83930000 5051182.23260000, 281310.16420000 5051184.66910000, 281307.24040000 5051186.45580000, 281306.26580000 5051188.72990000, 281306.26580000 5051192.14090000, 281306.26580000 5051196.20170000, 281303.66690000 5051198.76810000, 281302.69230000 5051200.71730000, 281302.20500000 5051203.64110000, 281302.04260000 5051205.91510000, 281301.55530000 5051210.46320000, 281301.55530000 5051212.57490000, 281300.90560000 5051213.87430000, 281299.28120000 5051214.03670000, 281297.81940000 5051211.43780000, 281297.49450000 5051209.48860000, 281296.84480000 5051207.70190000, 281296.84480000 5051206.40240000, 281297.00720000 5051203.80350000, 281298.14420000 5051202.17920000, 281298.46910000 5051200.71730000, 281298.30670000 5051198.44330000, 281295.87020000 5051197.95600000, 281293.75860000 5051197.95600000, 281291.48450000 5051197.14380000, 281289.21050000 5051195.35710000, 281284.98720000 5051195.19460000, 281282.55080000 5051192.92060000, 281280.92640000 5051191.45870000, 281277.19050000 5051190.48410000, 281274.91640000 5051189.18460000, 281272.80480000 5051188.53490000, 281268.58160000 5051187.56030000, 281265.33300000 5051186.42330000, 281263.38380000 5051185.61110000, 281262.08430000 5051186.42330000, 281260.13510000 5051184.96140000, 281259.11020000 5051184.57090000, 281257.85250000 5051184.06440000))"
60,Ãtang et marÃ©cage,Mlieu humide d'intÃ©rÃªt,"POLYGON  (( 281596.82240000 5052129.88280000, 281600.83660000 5052145.27050000, 281601.58130000 5052163.04730000, 281614.64760000 5052179.88890000, 281631.28410000 5052205.27550000, 281641.16260000 5052235.20510000, 281640.32590000 5052239.13890000, 281649.89950000 5052248.15650000, 281653.57360000 5052255.50450000, 281657.53010000 5052264.26550000, 281661.76940000 5052272.17880000, 281673.35680000 5052306.94010000, 281675.90040000 5052314.57060000, 281680.70470000 5052321.91850000, 281685.79190000 5052328.98390000, 281689.46580000 5052349.33200000, 281689.46590000 5052357.81050000, 281686.63990000 5052366.85410000, 281675.33520000 5052386.35450000, 281670.81350000 5052393.70250000, 281669.96580000 5052394.55030000, 281664.03080000 5052399.07210000, 281662.33510000 5052395.11550000, 281642.12810000 5052354.13680000, 281639.39040000 5052340.72210000, 281630.82350000 5052336.04940000, 281626.30160000 5052328.98410000, 281622.06240000 5052321.91880000, 281618.10590000 5052314.85350000, 281594.93140000 5052269.07000000, 281591.25730000 5052261.15700000, 281587.30080000 5052253.80900000, 281582.77870000 5052246.74380000, 281580.51790000 5052238.26540000, 281577.12650000 5052230.35210000, 281568.78950000 5052214.80850000, 281567.09350000 5052205.48230000, 281565.11540000 5052197.28640000, 281561.15860000 5052189.93850000, 281557.20210000 5052182.87330000, 281552.68010000 5052175.80780000, 281550.13660000 5052167.89480000, 281552.68030000 5052151.78580000, 281560.31080000 5052148.11180000, 281574.56360000 5052146.87230000, 281574.73430000 5052145.63550000, 281565.74180000 5052136.82380000, 281558.53240000 5052132.60110000, 281539.23200000 5052129.98830000, 281534.33760000 5052123.53000000, 281528.98810000 5052117.06390000, 281522.94410000 5052111.26850000, 281517.12760000 5052105.47700000, 281510.63260000 5052099.44610000, 281490.06940000 5052077.92060000, 281482.12960000 5052076.41640000, 281472.96100000 5052080.12550000, 281472.99740000 5052084.56440000, 281473.30540000 5052092.99080000, 281473.83710000 5052101.64880000, 281474.83180000 5052109.85980000, 281475.60290000 5052117.83900000, 281476.18660000 5052126.17790000, 281473.63430000 5052134.02400000, 281464.76090000 5052161.30090000, 281457.13670000 5052158.71200000, 281448.90610000 5052160.84440000, 281441.34600000 5052163.67110000, 281433.78190000 5052166.72550000, 281426.64910000 5052171.15290000, 281419.52030000 5052175.35290000, 281411.32130000 5052175.66500000, 281403.17800000 5052172.79160000, 281400.09460000 5052170.58490000, 281402.18850000 5052163.65600000, 281402.47100000 5052154.61240000, 281403.88410000 5052146.13400000, 281405.01450000 5052137.93830000, 281407.84050000 5052130.30760000, 281440.19980000 5052102.04610000, 281446.13460000 5052095.26340000, 281450.93900000 5052087.63290000, 281454.33040000 5052080.28490000, 281454.33030000 5052072.08900000, 281454.33030000 5052063.32800000, 281450.93890000 5052055.98010000, 281448.11280000 5052048.34950000, 281447.54750000 5052040.15360000, 281446.69960000 5052031.39260000, 281447.54740000 5052023.19690000, 281448.11260000 5052014.71850000, 281453.48240000 5052008.78360000, 281461.11280000 5052004.54440000, 281465.91840000 5052003.34300000, 281472.16430000 5052008.41830000, 281486.17690000 5052027.09830000, 281492.77010000 5052060.10130000, 281496.73460000 5052067.68130000, 281503.01800000 5052072.79800000, 281508.83450000 5052078.58950000, 281516.50540000 5052081.13240000, 281521.87500000 5052087.34990000, 281526.39690000 5052094.69800000, 281531.76660000 5052100.63280000, 281536.85360000 5052108.26330000, 281542.22330000 5052116.45900000, 281557.48450000 5052127.76350000, 281557.90160000 5052128.12380000, 281584.55930000 5052122.62730000, 281596.82240000 5052129.88280000))"
61,MarÃ©cage,Mlieu humide d'intÃ©rÃªt,"MULTIPOLYGON  ((( 281831.19210000 5052392.94580000, 281826.96490000 5052412.76600000, 281813.19850000 5052432.08630000, 281799.43210000 5052451.40680000, 281790.61290000 5052463.24290000, 281787.93700000 5052470.84610000, 281773.73830000 5052481.03380000, 281766.25600000 5052484.74110000, 281751.33900000 5052491.24730000, 281744.26160000 5052487.23250000, 281739.59810000 5052480.61110000, 281738.66390000 5052472.36330000, 281740.45510000 5052464.25830000, 281740.90750000 5052455.62750000, 281740.88190000 5052447.42730000, 281736.76780000 5052439.01280000, 281733.06050000 5052431.53050000, 281734.68440000 5052428.43760000, 281730.49710000 5052424.78560000, 281731.01040000 5052416.60630000, 281728.11810000 5052395.10130000, 281724.03540000 5052388.12760000, 281719.50560000 5052380.91080000, 281724.50680000 5052368.10630000, 281737.36370000 5052378.11880000, 281745.79440000 5052377.95780000, 281764.00900000 5052358.44210000, 281760.91100000 5052323.26790000, 281757.76170000 5052315.64390000, 281752.98860000 5052308.87360000, 281747.31400000 5052301.84450000, 281740.72140000 5052295.01090000, 281735.53900000 5052273.88140000, 281735.85680000 5052264.78440000, 281747.93990000 5052251.31650000, 281755.75280000 5052251.37230000, 281759.46740000 5052249.23590000, 281761.91830000 5052250.27530000, 281778.75010000 5052255.02910000, 281784.82390000 5052260.81340000, 281792.52330000 5052265.99950000, 281799.61260000 5052269.78740000, 281810.49470000 5052288.12200000, 281811.66800000 5052296.15460000, 281805.30140000 5052317.68480000, 281803.06790000 5052325.53880000, 281803.09360000 5052333.73910000, 281805.86860000 5052341.62800000, 281807.46240000 5052359.02040000, 281807.17740000 5052364.45750000, 281812.39200000 5052368.32900000, 281812.48910000 5052368.64960000, 281819.73490000 5052368.20400000, 281829.87130000 5052366.00240000, 281837.73810000 5052372.33600000, 281831.19210000 5052392.94580000)),(( 281707.10000000 5052280.40000000, 281713.40000000 5052296.20000000, 281719.70000000 5052325.80000000, 281715.40000000 5052335.50000000, 281709.00000000 5052342.70000000, 281708.60000000 5052347.50000000, 281719.17480000 5052353.05180000, 281716.40560000 5052379.23370000, 281709.30000000 5052370.60000000, 281695.40000000 5052363.10000000, 281695.35120000 5052363.08580000, 281696.94590000 5052343.26600000, 281700.00000000 5052343.10000000, 281699.40000000 5052332.90000000, 281698.60000000 5052319.90000000, 281692.70000000 5052297.20000000, 281690.27570000 5052292.57380000, 281707.33900000 5052278.05180000, 281707.10000000 5052280.40000000)))"
