TRONCON,BV_PRIMAIRE,QUANTILE,REFERENCE,H20_RCP4,H20_RCP8,H50_RCP4,H50_RCP8,H80_RCP4,H80_RCP8
"ABIT00032","0807 -Rivi̬re Nottaway",25,0.31,0.26,0.25,0.23,0.2,0.21,0.14
"ABIT00032","0807 -Rivi̬re Nottaway",50,0.51,0.44,0.42,0.39,0.34,0.35,0.27
"ABIT00032","0807 -Rivi̬re Nottaway",75,0.9,0.81,0.77,0.72,0.64,0.66,0.52
"ABIT00032","0807 -Rivi̬re Nottaway",90,2.19,1.85,1.76,1.63,1.44,1.49,1.15
"ABIT00033","0807 -Rivi̬re Nottaway",10,0.18,0.15,0.14,0.13,0.11,0.11,0.07
"ABIT00033","0807 -Rivi̬re Nottaway",25,0.27,0.23,0.22,0.2,0.18,0.18,0.13
"ABIT00033","0807 -Rivi̬re Nottaway",50,0.45,0.39,0.37,0.34,0.3,0.31,0.23
"ABIT00033","0807 -Rivi̬re Nottaway",75,0.8,0.71,0.68,0.63,0.57,0.58,0.46
"ABIT00033","0807 -Rivi̬re Nottaway",90,1.84,1.57,1.49,1.38,1.22,1.26,0.99
"ABIT00034","0807 -Rivi̬re Nottaway",10,0.12,0.1,0.1,0.09,0.07,0.08,0.05
"ABIT00034","0807 -Rivi̬re Nottaway",25,0.19,0.16,0.15,0.14,0.12,0.13,0.09
"ABIT00034","0807 -Rivi̬re Nottaway",50,0.3,0.26,0.25,0.24,0.21,0.22,0.16
"ABIT00034","0807 -Rivi̬re Nottaway",75,0.56,0.49,0.47,0.44,0.39,0.4,0.32
"ABIT00034","0807 -Rivi̬re Nottaway",90,1.3,1.12,1.08,1,0.87,0.91,0.71
"ABIT00036","0807 -Rivi̬re Nottaway",10,0.03,0.02,0.02,0.02,0.02,0.02,0.01
"ABIT00036","0807 -Rivi̬re Nottaway",25,0.05,0.04,0.04,0.04,0.03,0.03,0.02
"ABIT00036","0807 -Rivi̬re Nottaway",50,0.08,0.07,0.07,0.06,0.06,0.06,0.04
"ABIT00036","0807 -Rivi̬re Nottaway",75,0.18,0.16,0.15,0.14,0.13,0.13,0.1
"ABIT00036","0807 -Rivi̬re Nottaway",90,0.79,0.66,0.64,0.59,0.51,0.54,0.39
"ABIT00039","0807 -Rivi̬re Nottaway",10,85.27,73.59,71.37,64.06,56.98,59.69,40
"ABIT00039","0807 -Rivi̬re Nottaway",25,103.16,91.47,89.83,81.54,73.99,77.15,56.24
"ABIT00039","0807 -Rivi̬re Nottaway",50,125.71,113.56,112.88,103.07,95.94,98.83,79.03
"ABIT00039","0807 -Rivi̬re Nottaway",75,152.48,140.79,140.6,128.95,121.77,124.66,105.87
"ABIT00039","0807 -Rivi̬re Nottaway",90,188.99,174.04,173.6,159.77,151.27,155.03,134.99
"ABIT00040","0807 -Rivi̬re Nottaway",10,76.48,67.2,65.8,59.17,52.44,55.01,37.89
"ABIT00040","0807 -Rivi̬re Nottaway",25,99.47,87.93,86.57,78.44,71.43,74.27,54.61
"ABIT00040","0807 -Rivi̬re Nottaway",50,126.45,115.28,114.52,104.63,97.07,100.11,79.81
"ABIT00040","0807 -Rivi̬re Nottaway",75,167.24,150.94,150.69,137.95,130.05,133.29,111.87
"ABIT00040","0807 -Rivi̬re Nottaway",90,212.22,197.97,197.26,181.27,171.36,175.27,150.47
"ABIT00042","0807 -Rivi̬re Nottaway",10,76.28,66.94,65.49,58.9,52.19,54.76,37.7
"ABIT00042","0807 -Rivi̬re Nottaway",25,98.86,87.5,86.15,78.07,71.13,73.93,54.38
"ABIT00042","0807 -Rivi̬re Nottaway",50,125.9,114.8,113.99,104.14,96.62,99.62,79.46
"ABIT00042","0807 -Rivi̬re Nottaway",75,167.39,150.65,150.45,137.66,129.77,132.97,111.43
"ABIT00042","0807 -Rivi̬re Nottaway",90,211.1,196.98,196.27,180.38,170.46,174.6,149.89
"ABIT00043","0807 -Rivi̬re Nottaway",10,61.71,53.48,52.16,47.3,42.54,44.33,31.51
"ABIT00043","0807 -Rivi̬re Nottaway",25,88.53,78.16,77.17,70.19,64.19,66.51,49.76
"ABIT00043","0807 -Rivi̬re Nottaway",50,129.48,117.5,116.7,106.45,98.7,101.88,80.81
"ABIT00043","0807 -Rivi̬re Nottaway",75,196.57,176.33,175.57,160.93,150.88,154.67,128.16
"ABIT00043","0807 -Rivi̬re Nottaway",90,288.84,263.28,262.05,240.79,226.44,232.08,195.97
"ABIT00045","0807 -Rivi̬re Nottaway",10,62.25,53.61,52.38,47.39,42.53,44.37,31.42
"ABIT00045","0807 -Rivi̬re Nottaway",25,88.51,78.26,77.32,70.32,64.4,66.7,49.92
"ABIT00045","0807 -Rivi̬re Nottaway",50,129.7,117.88,117.01,106.85,99.1,102.2,81.16
"ABIT00045","0807 -Rivi̬re Nottaway",75,198.02,178.3,177.39,162.41,152.39,156.3,129.19
"ABIT00045","0807 -Rivi̬re Nottaway",90,291.41,267.03,265.34,243.75,229.6,234.98,198.49
"ABIT00047","0807 -Rivi̬re Nottaway",10,61.74,53.42,52.19,47.21,42.42,44.27,31.34
"ABIT00047","0807 -Rivi̬re Nottaway",25,88.49,78.79,77.8,70.76,64.67,67.04,50.13
"ABIT00047","0807 -Rivi̬re Nottaway",50,129.75,118.59,117.77,107.5,99.75,103,81.71
"ABIT00047","0807 -Rivi̬re Nottaway",75,199.87,179.56,178.79,163.66,153.44,157.35,130.13
"ABIT00047","0807 -Rivi̬re Nottaway",90,293.99,270.36,268.25,246.51,231.84,237.35,200.66
"ABIT00048","0807 -Rivi̬re Nottaway",10,61.92,53.3,52.02,47.06,42.32,44.09,31.24
"ABIT00048","0807 -Rivi̬re Nottaway",25,89.2,78.09,77.17,70.16,64.11,66.53,49.68
"ABIT00048","0807 -Rivi̬re Nottaway",50,130.41,117.05,116.19,106.03,98.42,101.58,80.7
"ABIT00048","0807 -Rivi̬re Nottaway",75,196.34,177.14,176.4,161.58,151.5,155.38,128.49
"ABIT00048","0807 -Rivi̬re Nottaway",90,294.37,266.98,265.35,243.78,229.14,234.37,198.05
"ABIT00050","0807 -Rivi̬re Nottaway",10,61.18,53.02,51.77,46.81,42.11,43.87,31.11
"ABIT00050","0807 -Rivi̬re Nottaway",25,88.85,77.99,77.02,70.02,64.04,66.39,49.64
"ABIT00050","0807 -Rivi̬re Nottaway",50,129.57,117.65,116.75,106.56,98.85,102.07,80.96
"ABIT00050","0807 -Rivi̬re Nottaway",75,197.77,177.96,177.4,162.55,152.37,156.35,129.12
"ABIT00050","0807 -Rivi̬re Nottaway",90,293.67,267.71,265.99,244.22,229.91,235.22,198.72
"ABIT00051","0807 -Rivi̬re Nottaway",10,0.36,0.29,0.28,0.25,0.22,0.23,0.15
"ABIT00051","0807 -Rivi̬re Nottaway",25,0.52,0.45,0.42,0.39,0.34,0.36,0.24
"ABIT00051","0807 -Rivi̬re Nottaway",50,0.79,0.7,0.66,0.61,0.55,0.57,0.42
"ABIT00051","0807 -Rivi̬re Nottaway",75,1.23,1.1,1.03,0.97,0.88,0.91,0.7
"ABIT00051","0807 -Rivi̬re Nottaway",90,1.86,1.73,1.61,1.51,1.38,1.42,1.13
"ABIT00055","0807 -Rivi̬re Nottaway",10,0.21,0.17,0.16,0.14,0.13,0.13,0.09
"ABIT00055","0807 -Rivi̬re Nottaway",25,0.31,0.26,0.25,0.23,0.2,0.21,0.14
"ABIT00055","0807 -Rivi̬re Nottaway",50,0.47,0.41,0.38,0.36,0.32,0.33,0.24
"ABIT00055","0807 -Rivi̬re Nottaway",75,0.72,0.65,0.61,0.57,0.52,0.54,0.41
"ABIT00055","0807 -Rivi̬re Nottaway",90,1.14,1.03,0.96,0.9,0.82,0.85,0.68
"ABIT00057","0807 -Rivi̬re Nottaway",10,0.15,0.12,0.12,0.11,0.09,0.1,0.06
"ABIT00057","0807 -Rivi̬re Nottaway",25,0.22,0.19,0.18,0.16,0.15,0.15,0.1
"ABIT00057","0807 -Rivi̬re Nottaway",50,0.33,0.29,0.28,0.26,0.23,0.24,0.18
"ABIT00057","0807 -Rivi̬re Nottaway",75,0.51,0.46,0.43,0.41,0.37,0.38,0.3
"ABIT00057","0807 -Rivi̬re Nottaway",90,0.8,0.72,0.67,0.64,0.58,0.59,0.48
"ABIT00058","0807 -Rivi̬re Nottaway",10,0.13,0.11,0.1,0.09,0.08,0.09,0.06
"ABIT00058","0807 -Rivi̬re Nottaway",25,0.2,0.17,0.16,0.15,0.13,0.14,0.09
"ABIT00058","0807 -Rivi̬re Nottaway",50,0.3,0.26,0.25,0.23,0.21,0.22,0.16
"ABIT00058","0807 -Rivi̬re Nottaway",75,0.46,0.42,0.39,0.37,0.33,0.34,0.27
"ABIT00058","0807 -Rivi̬re Nottaway",90,0.71,0.65,0.6,0.57,0.52,0.54,0.43
"ABIT00064","0807 -Rivi̬re Nottaway",10,61.01,52.35,51.17,46.31,41.74,43.48,30.95
"ABIT00064","0807 -Rivi̬re Nottaway",25,88.39,77.41,76.48,69.54,63.66,65.96,49.35
"ABIT00064","0807 -Rivi̬re Nottaway",50,129.92,117.56,116.8,106.58,98.8,102.03,80.96
"ABIT00064","0807 -Rivi̬re Nottaway",75,199.57,179.11,178.6,163.7,153.37,157.18,130.03
"ABIT00064","0807 -Rivi̬re Nottaway",90,298.88,272.14,270.24,247.98,233.19,238.83,201.48
"ABIT00066","0807 -Rivi̬re Nottaway",10,61.64,53,51.83,46.85,42.17,43.92,31.18
"ABIT00066","0807 -Rivi̬re Nottaway",25,88.56,78.49,77.44,70.43,64.37,66.8,49.87
"ABIT00066","0807 -Rivi̬re Nottaway",50,130.04,118.13,117.29,107.16,99.41,102.53,81.47
"ABIT00066","0807 -Rivi̬re Nottaway",75,199.17,179.33,178.76,163.72,153.53,157.34,130.13
"ABIT00066","0807 -Rivi̬re Nottaway",90,298.7,272.27,269.98,247.52,233.02,238.8,201.59
"ABIT00067","0807 -Rivi̬re Nottaway",10,0.08,0.07,0.06,0.06,0.05,0.05,0.03
"ABIT00067","0807 -Rivi̬re Nottaway",25,0.12,0.11,0.1,0.09,0.08,0.09,0.06
"ABIT00067","0807 -Rivi̬re Nottaway",50,0.21,0.18,0.17,0.16,0.14,0.15,0.11
"ABIT00067","0807 -Rivi̬re Nottaway",75,0.35,0.32,0.3,0.28,0.25,0.26,0.2
"ABIT00067","0807 -Rivi̬re Nottaway",90,0.68,0.58,0.54,0.5,0.46,0.47,0.37
"ABIT00069","0807 -Rivi̬re Nottaway",10,0.05,0.04,0.04,0.04,0.03,0.03,0.02
"ABIT00069","0807 -Rivi̬re Nottaway",25,0.08,0.07,0.06,0.06,0.05,0.05,0.04
"ABIT00069","0807 -Rivi̬re Nottaway",50,0.13,0.12,0.11,0.1,0.09,0.1,0.07
"ABIT00069","0807 -Rivi̬re Nottaway",75,0.24,0.21,0.2,0.19,0.17,0.17,0.14
"ABIT00069","0807 -Rivi̬re Nottaway",90,0.48,0.42,0.39,0.37,0.34,0.34,0.27
"ABIT00070","0807 -Rivi̬re Nottaway",10,61.09,52.22,51.05,46.17,41.58,43.32,30.72
"ABIT00070","0807 -Rivi̬re Nottaway",25,88.34,77.54,76.58,69.6,63.62,66.02,49.31
"ABIT00070","0807 -Rivi̬re Nottaway",50,130.06,117.25,116.48,106.34,98.55,101.68,80.81
"ABIT00070","0807 -Rivi̬re Nottaway",75,198.65,178.39,177.9,162.97,152.63,156.58,129.59
"ABIT00070","0807 -Rivi̬re Nottaway",90,297,271.72,269.57,247.39,232.21,238.07,201.03
"ABIT00072","0807 -Rivi̬re Nottaway",10,61.23,52.58,51.4,46.57,41.95,43.76,30.98
"ABIT00072","0807 -Rivi̬re Nottaway",25,88.24,77.68,76.67,69.74,63.76,66.13,49.5
"ABIT00072","0807 -Rivi̬re Nottaway",50,129.64,117.46,116.62,106.48,98.72,101.91,80.89
"ABIT00072","0807 -Rivi̬re Nottaway",75,199.15,179.07,178.54,163.64,153.29,157.04,129.86
"ABIT00072","0807 -Rivi̬re Nottaway",90,301.19,272.62,271.04,248.45,232.92,239.29,201.63
"ABIT00073","0807 -Rivi̬re Nottaway",10,0.73,0.63,0.61,0.55,0.48,0.51,0.34
"ABIT00073","0807 -Rivi̬re Nottaway",25,1.14,0.96,0.92,0.85,0.76,0.79,0.56
"ABIT00073","0807 -Rivi̬re Nottaway",50,1.71,1.51,1.44,1.33,1.22,1.26,0.94
"ABIT00073","0807 -Rivi̬re Nottaway",75,2.63,2.38,2.27,2.1,1.95,2.01,1.58
"ABIT00073","0807 -Rivi̬re Nottaway",90,4.46,3.83,3.64,3.38,3.13,3.21,2.58
"ABIT00074","0807 -Rivi̬re Nottaway",10,0.65,0.54,0.52,0.47,0.42,0.44,0.29
"ABIT00074","0807 -Rivi̬re Nottaway",25,0.95,0.83,0.79,0.73,0.65,0.68,0.48
"ABIT00074","0807 -Rivi̬re Nottaway",50,1.43,1.28,1.23,1.14,1.05,1.08,0.81
"ABIT00074","0807 -Rivi̬re Nottaway",75,2.25,2.03,1.94,1.8,1.67,1.72,1.35
"ABIT00074","0807 -Rivi̬re Nottaway",90,3.61,3.23,3.09,2.86,2.66,2.74,2.19
"ABIT00076","0807 -Rivi̬re Nottaway",10,0.54,0.46,0.45,0.4,0.36,0.37,0.25
"ABIT00076","0807 -Rivi̬re Nottaway",25,0.82,0.7,0.68,0.62,0.56,0.58,0.41
"ABIT00076","0807 -Rivi̬re Nottaway",50,1.23,1.1,1.06,0.98,0.9,0.93,0.7
"ABIT00076","0807 -Rivi̬re Nottaway",75,1.95,1.74,1.67,1.55,1.44,1.48,1.17
"ABIT00076","0807 -Rivi̬re Nottaway",90,3.08,2.75,2.64,2.45,2.29,2.34,1.89
"ABIT00077","0807 -Rivi̬re Nottaway",10,0.39,0.35,0.33,0.31,0.27,0.28,0.19
"ABIT00077","0807 -Rivi̬re Nottaway",25,0.61,0.54,0.52,0.48,0.43,0.45,0.32
"ABIT00077","0807 -Rivi̬re Nottaway",50,0.95,0.86,0.83,0.77,0.7,0.72,0.55
"ABIT00077","0807 -Rivi̬re Nottaway",75,1.56,1.39,1.34,1.24,1.16,1.18,0.94
"ABIT00077","0807 -Rivi̬re Nottaway",90,2.38,2.19,2.11,1.98,1.85,1.89,1.54
"ABIT00084","0807 -Rivi̬re Nottaway",10,58.63,50.39,49.3,44.67,40.27,41.9,29.91
"ABIT00084","0807 -Rivi̬re Nottaway",25,85.45,75.9,74.91,68.16,62.19,64.55,48.37
"ABIT00084","0807 -Rivi̬re Nottaway",50,130.22,116.34,115.5,105.54,97.85,100.94,80.11
"ABIT00084","0807 -Rivi̬re Nottaway",75,200.16,179.47,178.84,164,153.68,157.58,130.03
"ABIT00084","0807 -Rivi̬re Nottaway",90,305.88,277.1,274.66,252.77,236.46,242.94,204.28
"ABIT00085","0807 -Rivi̬re Nottaway",10,0.89,0.73,0.71,0.62,0.54,0.56,0.36
"ABIT00085","0807 -Rivi̬re Nottaway",25,1.34,1.12,1.08,0.97,0.86,0.9,0.61
"ABIT00085","0807 -Rivi̬re Nottaway",50,2.05,1.79,1.72,1.57,1.42,1.46,1.08
"ABIT00085","0807 -Rivi̬re Nottaway",75,3.42,3.02,2.9,2.66,2.44,2.48,1.94
"ABIT00085","0807 -Rivi̬re Nottaway",90,6.34,5.41,5.22,4.79,4.37,4.46,3.51
"ABIT00087","0807 -Rivi̬re Nottaway",10,0.8,0.66,0.64,0.56,0.48,0.51,0.32
"ABIT00087","0807 -Rivi̬re Nottaway",25,1.2,1,0.97,0.87,0.77,0.8,0.55
"ABIT00087","0807 -Rivi̬re Nottaway",50,1.86,1.6,1.54,1.41,1.27,1.31,0.96
"ABIT00087","0807 -Rivi̬re Nottaway",75,3.02,2.7,2.59,2.39,2.18,2.22,1.73
"ABIT00087","0807 -Rivi̬re Nottaway",90,5.82,4.91,4.75,4.33,3.96,4.04,3.17
"ABIT00088","0807 -Rivi̬re Nottaway",10,0.73,0.59,0.57,0.5,0.43,0.46,0.29
"ABIT00088","0807 -Rivi̬re Nottaway",25,1.08,0.91,0.88,0.78,0.7,0.72,0.49
"ABIT00088","0807 -Rivi̬re Nottaway",50,1.69,1.45,1.4,1.27,1.15,1.18,0.87
"ABIT00088","0807 -Rivi̬re Nottaway",75,2.69,2.42,2.31,2.13,1.95,1.99,1.55
"ABIT00088","0807 -Rivi̬re Nottaway",90,5.01,4.22,4.06,3.7,3.4,3.46,2.75
"ABIT00090","0807 -Rivi̬re Nottaway",10,0.68,0.54,0.52,0.46,0.39,0.41,0.27
"ABIT00090","0807 -Rivi̬re Nottaway",25,1,0.83,0.8,0.72,0.63,0.66,0.45
"ABIT00090","0807 -Rivi̬re Nottaway",50,1.51,1.32,1.27,1.16,1.05,1.08,0.79
"ABIT00090","0807 -Rivi̬re Nottaway",75,2.46,2.2,2.12,1.95,1.78,1.81,1.42
"ABIT00090","0807 -Rivi̬re Nottaway",90,4.65,3.91,3.76,3.43,3.16,3.21,2.54
"ABIT00091","0807 -Rivi̬re Nottaway",10,0.55,0.44,0.43,0.38,0.32,0.34,0.22
"ABIT00091","0807 -Rivi̬re Nottaway",25,0.81,0.68,0.65,0.58,0.52,0.54,0.36
"ABIT00091","0807 -Rivi̬re Nottaway",50,1.24,1.08,1.04,0.95,0.85,0.88,0.65
"ABIT00091","0807 -Rivi̬re Nottaway",75,2.04,1.8,1.72,1.58,1.44,1.47,1.15
"ABIT00091","0807 -Rivi̬re Nottaway",90,3.49,3.1,2.97,2.73,2.49,2.54,2.03
"ABIT00092","0807 -Rivi̬re Nottaway",10,0.43,0.35,0.34,0.3,0.26,0.27,0.17
"ABIT00092","0807 -Rivi̬re Nottaway",25,0.64,0.54,0.52,0.47,0.41,0.43,0.29
"ABIT00092","0807 -Rivi̬re Nottaway",50,0.97,0.86,0.83,0.75,0.68,0.7,0.51
"ABIT00092","0807 -Rivi̬re Nottaway",75,1.61,1.43,1.37,1.26,1.15,1.18,0.92
"ABIT00092","0807 -Rivi̬re Nottaway",90,2.64,2.42,2.33,2.14,1.96,2.01,1.6
"ABIT00094","0807 -Rivi̬re Nottaway",10,0.06,0.05,0.04,0.04,0.03,0.03,0.02
"ABIT00094","0807 -Rivi̬re Nottaway",25,0.09,0.07,0.07,0.06,0.05,0.06,0.04
"ABIT00094","0807 -Rivi̬re Nottaway",50,0.14,0.12,0.11,0.1,0.09,0.1,0.07
