TRONCON,BV_PRIMAIRE,QUANTILE,REFERENCE,H20_RCP4,H20_RCP8,H50_RCP4,H50_RCP8,H80_RCP4,H80_RCP8
"ABIT00036","0807 -Rivi̬re Nottaway",10,0.07,0.08,0.07,0.08,0.08,0.08,0.07
"ABIT00036","0807 -Rivi̬re Nottaway",25,0.1,0.11,0.11,0.11,0.11,0.11,0.11
"ABIT00036","0807 -Rivi̬re Nottaway",50,0.16,0.17,0.16,0.17,0.17,0.17,0.17
"ABIT00036","0807 -Rivi̬re Nottaway",75,0.23,0.25,0.24,0.25,0.25,0.26,0.26
"ABIT00036","0807 -Rivi̬re Nottaway",90,0.35,0.37,0.36,0.37,0.38,0.38,0.39
"ABIT00039","0807 -Rivi̬re Nottaway",10,58.2,62.81,60.06,64.88,65.81,64.45,63.63
"ABIT00039","0807 -Rivi̬re Nottaway",25,65.85,71.15,68.33,73.65,75.97,74.84,79.48
"ABIT00039","0807 -Rivi̬re Nottaway",50,74.13,81.1,78.12,84.43,87.86,87.31,96.77
"ABIT00039","0807 -Rivi̬re Nottaway",75,84.07,92.72,89.33,97.14,101.6,101.61,115.96
"ABIT00039","0807 -Rivi̬re Nottaway",90,95.35,105.93,101.98,111.78,116.8,117.25,136.14
"ABIT00040","0807 -Rivi̬re Nottaway",10,55.46,60.11,57.52,62.14,63.07,62.09,61.11
"ABIT00040","0807 -Rivi̬re Nottaway",25,65.24,70.27,67.43,72.86,75.04,74,78.46
"ABIT00040","0807 -Rivi̬re Nottaway",50,75.7,82.52,79.49,85.96,89.42,88.82,98.26
"ABIT00040","0807 -Rivi̬re Nottaway",75,88.8,97.43,93.85,102.08,106.56,106.44,121.08
"ABIT00040","0807 -Rivi̬re Nottaway",90,103.72,115.25,110.89,121.29,126.72,126.98,146.58
"ABIT00042","0807 -Rivi̬re Nottaway",10,55.82,60.26,57.66,62.32,63.24,62.26,61.21
"ABIT00042","0807 -Rivi̬re Nottaway",25,65.4,70.44,67.61,73.05,75.22,74.17,78.6
"ABIT00042","0807 -Rivi̬re Nottaway",50,75.72,82.66,79.63,86.09,89.54,88.97,98.4
"ABIT00042","0807 -Rivi̬re Nottaway",75,88.6,97.34,93.79,102.02,106.52,106.42,121.06
"ABIT00042","0807 -Rivi̬re Nottaway",90,103.44,114.93,110.64,120.97,126.4,126.69,146.28
"ABIT00043","0807 -Rivi̬re Nottaway",10,49.11,54.05,52.03,56.02,57.42,56.22,54.76
"ABIT00043","0807 -Rivi̬re Nottaway",25,61.89,66.95,64.39,69.67,71.85,70.88,74.84
"ABIT00043","0807 -Rivi̬re Nottaway",50,76.62,83.88,80.91,87.5,90.98,90.26,99.22
"ABIT00043","0807 -Rivi̬re Nottaway",75,95.24,106.21,102.26,111.26,115.94,115.55,129.7
"ABIT00043","0807 -Rivi̬re Nottaway",90,123.34,135.83,131.08,143.02,149.25,148.33,167.72
"ABIT00045","0807 -Rivi̬re Nottaway",10,49.32,54.04,51.99,55.95,57.41,56.25,54.64
"ABIT00045","0807 -Rivi̬re Nottaway",25,62.28,67.23,64.68,69.97,72.18,71.2,75.05
"ABIT00045","0807 -Rivi̬re Nottaway",50,77.01,84.24,81.26,87.88,91.41,90.71,99.68
"ABIT00045","0807 -Rivi̬re Nottaway",75,95.57,106.74,102.78,111.77,116.53,116.16,130.31
"ABIT00045","0807 -Rivi̬re Nottaway",90,124.5,136.58,131.56,143.45,149.97,148.99,168.45
"ABIT00047","0807 -Rivi̬re Nottaway",10,49.25,54.16,52.1,56.14,57.56,56.35,54.68
"ABIT00047","0807 -Rivi̬re Nottaway",25,62.36,67.33,64.71,70.08,72.24,71.26,75.2
"ABIT00047","0807 -Rivi̬re Nottaway",50,77.32,84.61,81.61,88.25,91.77,91.06,100
"ABIT00047","0807 -Rivi̬re Nottaway",75,96.95,107.34,103.46,112.36,117.25,116.75,130.9
"ABIT00047","0807 -Rivi̬re Nottaway",90,125.6,137.27,132.47,144.2,150.68,149.78,169.21
"ABIT00048","0807 -Rivi̬re Nottaway",10,49.55,54.46,52.4,56.44,57.84,56.66,54.98
"ABIT00048","0807 -Rivi̬re Nottaway",25,62.47,67.5,64.94,70.3,72.49,71.48,75.39
"ABIT00048","0807 -Rivi̬re Nottaway",50,77.45,84.65,81.62,88.32,91.87,91.08,100.13
"ABIT00048","0807 -Rivi̬re Nottaway",75,96.81,107.42,103.48,112.5,117.29,116.84,130.96
"ABIT00048","0807 -Rivi̬re Nottaway",90,125.61,137.9,132.85,144.8,151.18,150.24,169.46
"ABIT00050","0807 -Rivi̬re Nottaway",10,49.13,54.13,52.1,56.09,57.54,56.36,55.04
"ABIT00050","0807 -Rivi̬re Nottaway",25,61.94,67.05,64.49,69.78,72.02,71.03,74.94
"ABIT00050","0807 -Rivi̬re Nottaway",50,76.7,84.21,81.22,87.9,91.36,90.64,99.57
"ABIT00050","0807 -Rivi̬re Nottaway",75,96.26,107.04,103.16,112.05,116.92,116.48,130.43
"ABIT00050","0807 -Rivi̬re Nottaway",90,125.66,137.18,132.27,144.1,150.51,149.6,168.73
"ABIT00051","0807 -Rivi̬re Nottaway",10,0.37,0.39,0.38,0.39,0.41,0.41,0.39
"ABIT00051","0807 -Rivi̬re Nottaway",25,0.46,0.49,0.47,0.5,0.52,0.51,0.52
"ABIT00051","0807 -Rivi̬re Nottaway",50,0.58,0.62,0.6,0.63,0.66,0.65,0.69
"ABIT00051","0807 -Rivi̬re Nottaway",75,0.73,0.78,0.76,0.8,0.84,0.83,0.9
"ABIT00051","0807 -Rivi̬re Nottaway",90,0.96,0.98,0.96,1.02,1.06,1.06,1.16
"ABIT00055","0807 -Rivi̬re Nottaway",10,0.19,0.2,0.19,0.2,0.21,0.21,0.2
"ABIT00055","0807 -Rivi̬re Nottaway",25,0.23,0.25,0.24,0.25,0.26,0.26,0.27
"ABIT00055","0807 -Rivi̬re Nottaway",50,0.29,0.31,0.3,0.32,0.33,0.33,0.35
"ABIT00055","0807 -Rivi̬re Nottaway",75,0.37,0.39,0.38,0.4,0.42,0.42,0.46
"ABIT00055","0807 -Rivi̬re Nottaway",90,0.47,0.5,0.48,0.52,0.54,0.54,0.59
"ABIT00057","0807 -Rivi̬re Nottaway",10,0.12,0.13,0.13,0.13,0.14,0.14,0.13
"ABIT00057","0807 -Rivi̬re Nottaway",25,0.15,0.16,0.16,0.17,0.17,0.17,0.17
"ABIT00057","0807 -Rivi̬re Nottaway",50,0.19,0.2,0.2,0.21,0.22,0.22,0.23
"ABIT00057","0807 -Rivi̬re Nottaway",75,0.24,0.26,0.25,0.27,0.28,0.28,0.3
"ABIT00057","0807 -Rivi̬re Nottaway",90,0.31,0.33,0.32,0.34,0.36,0.35,0.38
"ABIT00058","0807 -Rivi̬re Nottaway",10,0.11,0.12,0.11,0.12,0.12,0.12,0.11
"ABIT00058","0807 -Rivi̬re Nottaway",25,0.14,0.15,0.14,0.15,0.16,0.15,0.15
"ABIT00058","0807 -Rivi̬re Nottaway",50,0.17,0.18,0.18,0.19,0.2,0.2,0.2
"ABIT00058","0807 -Rivi̬re Nottaway",75,0.22,0.23,0.23,0.24,0.25,0.25,0.27
"ABIT00058","0807 -Rivi̬re Nottaway",90,0.28,0.3,0.29,0.31,0.32,0.32,0.34
"ABIT00064","0807 -Rivi̬re Nottaway",10,49.33,54.11,52.06,56.12,57.5,56.39,54.55
"ABIT00064","0807 -Rivi̬re Nottaway",25,62.51,67.34,64.76,70.12,72.26,71.33,75
"ABIT00064","0807 -Rivi̬re Nottaway",50,77.3,84.62,81.64,88.38,91.84,91.12,99.82
"ABIT00064","0807 -Rivi̬re Nottaway",75,96.51,107.81,103.79,112.97,117.65,117.27,131.13
"ABIT00064","0807 -Rivi̬re Nottaway",90,127.07,138.69,133.69,145.61,152.04,151.25,170.32
"ABIT00066","0807 -Rivi̬re Nottaway",10,49.28,54.09,52.03,56.1,57.42,56.34,54.55
"ABIT00066","0807 -Rivi̬re Nottaway",25,62.22,67.17,64.61,69.96,72.1,71.2,74.88
"ABIT00066","0807 -Rivi̬re Nottaway",50,77.46,84.65,81.64,88.38,91.83,91.11,99.81
"ABIT00066","0807 -Rivi̬re Nottaway",75,96.28,107.68,103.65,112.74,117.51,117.13,131.17
"ABIT00066","0807 -Rivi̬re Nottaway",90,126.58,138.82,133.89,146.09,152.5,151.44,170.72
"ABIT00067","0807 -Rivi̬re Nottaway",10,0.12,0.13,0.13,0.14,0.14,0.14,0.13
"ABIT00067","0807 -Rivi̬re Nottaway",25,0.17,0.18,0.17,0.18,0.19,0.19,0.19
"ABIT00067","0807 -Rivi̬re Nottaway",50,0.22,0.23,0.23,0.24,0.25,0.25,0.26
"ABIT00067","0807 -Rivi̬re Nottaway",75,0.28,0.3,0.29,0.31,0.32,0.32,0.35
"ABIT00067","0807 -Rivi̬re Nottaway",90,0.35,0.38,0.37,0.39,0.41,0.41,0.45
"ABIT00069","0807 -Rivi̬re Nottaway",10,0.08,0.09,0.09,0.09,0.09,0.09,0.09
"ABIT00069","0807 -Rivi̬re Nottaway",25,0.11,0.12,0.11,0.12,0.12,0.12,0.12
"ABIT00069","0807 -Rivi̬re Nottaway",50,0.14,0.15,0.15,0.16,0.16,0.16,0.17
"ABIT00069","0807 -Rivi̬re Nottaway",75,0.19,0.2,0.2,0.21,0.21,0.21,0.23
"ABIT00069","0807 -Rivi̬re Nottaway",90,0.24,0.26,0.25,0.27,0.28,0.28,0.3
"ABIT00070","0807 -Rivi̬re Nottaway",10,49.22,54.08,52.02,56.04,57.35,56.31,54.29
"ABIT00070","0807 -Rivi̬re Nottaway",25,62.14,67.01,64.48,69.81,71.97,70.99,74.68
"ABIT00070","0807 -Rivi̬re Nottaway",50,77.31,84.43,81.4,88.12,91.61,90.81,99.44
"ABIT00070","0807 -Rivi̬re Nottaway",75,97.09,107.62,103.56,112.69,117.39,116.99,130.83
"ABIT00070","0807 -Rivi̬re Nottaway",90,126.4,138.83,133.88,145.83,152.19,151.39,170.44
"ABIT00072","0807 -Rivi̬re Nottaway",10,49.09,53.88,51.81,55.79,57.08,56.04,53.89
"ABIT00072","0807 -Rivi̬re Nottaway",25,62.21,67.04,64.52,69.81,71.94,71.01,74.6
"ABIT00072","0807 -Rivi̬re Nottaway",50,77.16,84.55,81.53,88.26,91.71,90.95,99.55
"ABIT00072","0807 -Rivi̬re Nottaway",75,96.98,107.98,103.89,113.12,117.7,117.39,131.12
"ABIT00072","0807 -Rivi̬re Nottaway",90,127.45,139.27,134.22,146.24,152.62,151.95,170.75
"ABIT00073","0807 -Rivi̬re Nottaway",10,0.78,0.82,0.79,0.84,0.87,0.85,0.84
"ABIT00073","0807 -Rivi̬re Nottaway",25,0.98,1.04,1,1.07,1.1,1.09,1.13
"ABIT00073","0807 -Rivi̬re Nottaway",50,1.23,1.32,1.27,1.36,1.41,1.4,1.51
"ABIT00073","0807 -Rivi̬re Nottaway",75,1.55,1.67,1.61,1.73,1.8,1.79,1.98
"ABIT00073","0807 -Rivi̬re Nottaway",90,1.99,2.12,2.05,2.2,2.28,2.28,2.56
"ABIT00074","0807 -Rivi̬re Nottaway",10,0.61,0.65,0.63,0.66,0.68,0.67,0.67
"ABIT00074","0807 -Rivi̬re Nottaway",25,0.76,0.81,0.78,0.83,0.86,0.86,0.9
"ABIT00074","0807 -Rivi̬re Nottaway",50,0.95,1.03,0.99,1.06,1.1,1.09,1.19
"ABIT00074","0807 -Rivi̬re Nottaway",75,1.2,1.3,1.25,1.34,1.4,1.39,1.56
"ABIT00074","0807 -Rivi̬re Nottaway",90,1.52,1.65,1.59,1.71,1.78,1.78,2.01
"ABIT00076","0807 -Rivi̬re Nottaway",10,0.49,0.52,0.5,0.53,0.54,0.54,0.52
"ABIT00076","0807 -Rivi̬re Nottaway",25,0.61,0.65,0.62,0.67,0.69,0.68,0.71
"ABIT00076","0807 -Rivi̬re Nottaway",50,0.76,0.82,0.79,0.85,0.88,0.87,0.95
"ABIT00076","0807 -Rivi̬re Nottaway",75,0.96,1.05,1.01,1.09,1.13,1.12,1.25
"ABIT00076","0807 -Rivi̬re Nottaway",90,1.22,1.34,1.3,1.4,1.45,1.45,1.63
"ABIT00077","0807 -Rivi̬re Nottaway",10,0.35,0.37,0.36,0.38,0.39,0.38,0.36
"ABIT00077","0807 -Rivi̬re Nottaway",25,0.44,0.46,0.45,0.48,0.49,0.49,0.5
"ABIT00077","0807 -Rivi̬re Nottaway",50,0.54,0.59,0.57,0.61,0.63,0.63,0.67
"ABIT00077","0807 -Rivi̬re Nottaway",75,0.71,0.77,0.74,0.8,0.83,0.82,0.89
"ABIT00077","0807 -Rivi̬re Nottaway",90,0.9,1,0.96,1.04,1.08,1.07,1.18
"ABIT00084","0807 -Rivi̬re Nottaway",10,49.19,53.67,51.51,55.51,56.76,55.9,53.65
"ABIT00084","0807 -Rivi̬re Nottaway",25,62.18,67.16,64.56,69.85,72,71.11,74.34
"ABIT00084","0807 -Rivi̬re Nottaway",50,77.41,84.86,81.73,88.49,91.96,91.19,99.68
"ABIT00084","0807 -Rivi̬re Nottaway",75,97.71,108.33,104.24,113.27,118.04,117.71,131.34
"ABIT00084","0807 -Rivi̬re Nottaway",90,129.08,140.31,135.19,147.24,153.83,152.92,171.48
"ABIT00085","0807 -Rivi̬re Nottaway",10,1.22,1.29,1.25,1.3,1.34,1.33,1.23
"ABIT00085","0807 -Rivi̬re Nottaway",25,1.59,1.67,1.63,1.69,1.75,1.73,1.69
"ABIT00085","0807 -Rivi̬re Nottaway",50,2.04,2.16,2.1,2.19,2.27,2.26,2.31
"ABIT00085","0807 -Rivi̬re Nottaway",75,2.61,2.77,2.69,2.82,2.92,2.92,3.1
"ABIT00085","0807 -Rivi̬re Nottaway",90,3.26,3.5,3.41,3.58,3.71,3.71,4.03
"ABIT00087","0807 -Rivi̬re Nottaway",10,1.07,1.15,1.11,1.16,1.19,1.18,1.11
"ABIT00087","0807 -Rivi̬re Nottaway",25,1.4,1.48,1.44,1.49,1.55,1.53,1.51
"ABIT00087","0807 -Rivi̬re Nottaway",50,1.78,1.9,1.85,1.93,2.01,1.99,2.07
"ABIT00087","0807 -Rivi̬re Nottaway",75,2.29,2.45,2.37,2.5,2.59,2.58,2.77
"ABIT00087","0807 -Rivi̬re Nottaway",90,2.95,3.12,3.03,3.2,3.32,3.31,3.61
"ABIT00088","0807 -Rivi̬re Nottaway",10,0.93,1,0.97,1.01,1.03,1.02,0.93
"ABIT00088","0807 -Rivi̬re Nottaway",25,1.23,1.3,1.26,1.3,1.34,1.33,1.28
"ABIT00088","0807 -Rivi̬re Nottaway",50,1.56,1.66,1.62,1.68,1.74,1.73,1.76
"ABIT00088","0807 -Rivi̬re Nottaway",75,1.99,2.13,2.06,2.16,2.24,2.23,2.36
"ABIT00088","0807 -Rivi̬re Nottaway",90,2.59,2.69,2.62,2.75,2.84,2.85,3.06
"ABIT00090","0807 -Rivi̬re Nottaway",10,0.83,0.88,0.85,0.89,0.91,0.9,0.82
"ABIT00090","0807 -Rivi̬re Nottaway",25,1.08,1.14,1.11,1.15,1.19,1.18,1.13
"ABIT00090","0807 -Rivi̬re Nottaway",50,1.38,1.47,1.43,1.49,1.54,1.53,1.54
"ABIT00090","0807 -Rivi̬re Nottaway",75,1.78,1.88,1.82,1.91,1.98,1.97,2.07
"ABIT00090","0807 -Rivi̬re Nottaway",90,2.28,2.38,2.31,2.43,2.51,2.52,2.69
"ABIT00091","0807 -Rivi̬re Nottaway",10,0.66,0.69,0.67,0.69,0.7,0.7,0.61
"ABIT00091","0807 -Rivi̬re Nottaway",25,0.84,0.88,0.86,0.88,0.91,0.9,0.84
"ABIT00091","0807 -Rivi̬re Nottaway",50,1.06,1.13,1.1,1.14,1.17,1.17,1.15
"ABIT00091","0807 -Rivi̬re Nottaway",75,1.36,1.44,1.4,1.46,1.51,1.5,1.54
"ABIT00091","0807 -Rivi̬re Nottaway",90,1.77,1.83,1.79,1.87,1.93,1.93,2.02
"ABIT00092","0807 -Rivi̬re Nottaway",10,0.53,0.55,0.53,0.54,0.55,0.55,0.47
"ABIT00092","0807 -Rivi̬re Nottaway",25,0.67,0.7,0.68,0.7,0.71,0.71,0.64
"ABIT00092","0807 -Rivi̬re Nottaway",50,0.85,0.89,0.86,0.89,0.92,0.92,0.89
"ABIT00092","0807 -Rivi̬re Nottaway",75,1.08,1.14,1.1,1.15,1.18,1.18,1.19
"ABIT00092","0807 -Rivi̬re Nottaway",90,1.37,1.44,1.4,1.46,1.5,1.51,1.56
"ABIT00094","0807 -Rivi̬re Nottaway",10,0.1,0.1,0.1,0.1,0.11,0.11,0.09
"ABIT00094","0807 -Rivi̬re Nottaway",25,0.12,0.13,0.13,0.13,0.14,0.14,0.13
"ABIT00094","0807 -Rivi̬re Nottaway",50,0.16,0.17,0.16,0.17,0.18,0.18,0.18
