ï»¿id,municipalite,arrondissement,secteur,emplacement,nb_case,conformite,longitude,latitude,geom
3196,94068,JonquiÃ¨re,JonquiÃ¨re,"Stationnement Rue Gauthier/2229, Rue Saint-Jacques, JonquiÃ¨re, QC",1,Non conforme,-71.24989293960314,48.41298996973961,POINT (-71.24989293960314 48.41298996973961)
3197,94068,JonquiÃ¨re,JonquiÃ¨re,"Stade Richard-Desmeules/2315, Rue Sir-Wilfrid-Lauriers,JonquiÃ¨re, QC",1,Non conforme,-71.25147265257422,48.40934340034589,POINT (-71.25147265257422 48.40934340034589)
3198,94068,JonquiÃ¨re,JonquiÃ¨re,"Palais des sports/2315, Rue Pelletier, JonquiÃ¨re, QC",2,Non conforme,-71.252221293988,48.408797089666486,POINT (-71.252221293988 48.408797089666486)
3199,94068,Chicoutimi,Chicoutimi,"Restaurant : QuÃ©bec Resto/388, Rue des SaguenÃ©ens, Chicoutimi, QC",2,Non conforme,-71.06007352630775,48.40216553724572,POINT (-71.06007352630775 48.40216553724572)
3200,94068,Chicoutimi,Chicoutimi,"Commerces : Boucherie Claude Fortin/, Rue des SaguenÃ©ens, Chicoutimi, QC",2,Non conforme,-71.05987058988794,48.402070721816195,POINT (-71.05987058988794 48.402070721816195)
3201,94068,Chicoutimi,Chicoutimi,"Commerces : Dolorama/394, Rue des SaguenÃ©ens, Chicoutimi, QC",2,Non conforme,-71.05967208855064,48.40198710974901,POINT (-71.05967208855064 48.40198710974901)
3202,94068,Chicoutimi,Chicoutimi,"Les Groupes Jean Coutu/400, Rue des SaguenÃ©ens, Chicoutimi, QC",1,Non conforme,-71.05848424544175,48.40212542294378,POINT (-71.05848424544175 48.40212542294378)
3203,94068,Chicoutimi,Chicoutimi,"OptomÃ©triste : Optique SantÃ©/325, Rue des SaguenÃ©ens, Chicoutimi, QC",1,Non conforme,-71.06160295095042,48.404050986242474,POINT (-71.06160295095042 48.404050986242474)
3204,94068,Chicoutimi,Chicoutimi,"Place du royaume : Walmart/1401-1451, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05784025515347,48.40316275431496,POINT (-71.05784025515347 48.40316275431496)
3205,94068,Chicoutimi,Chicoutimi,"Place du royaume : Walmart/1401-1451, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05771379004575,48.4032937789892,POINT (-71.05771379004575 48.4032937789892)
3206,94068,Chicoutimi,Chicoutimi,"Place du royaume : Porte 1/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05749175314051,48.403587084938586,POINT (-71.05749175314051 48.403587084938586)
3207,94068,Chicoutimi,Chicoutimi,"Place du royaume : Porte1/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05737466793249,48.4036641723131,POINT (-71.05737466793249 48.4036641723131)
3208,94068,Chicoutimi,Chicoutimi,"Place du Royaume : EntrÃ©e 2/1401-1451, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05701693929808,48.40405382159181,POINT (-71.05701693929808 48.40405382159181)
3209,94068,Chicoutimi,Chicoutimi,"Place du Royaume : EntrÃ©e 2/1401-1451. Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05687690624863,48.40419641060789,POINT (-71.05687690624863 48.40419641060789)
3210,94068,Chicoutimi,Chicoutimi,"Place du Royaume : EntrÃ©e 3/1401-1451, Boulevard Talbotm Chicoutimi, QC",2,Non conforme,-71.0565415039265,48.40460094224049,POINT (-71.0565415039265 48.40460094224049)
3211,94068,Chicoutimi,Chicoutimi,"Place du Royaume : EntrÃ©e 3/1401-1451, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05643287464562,48.40475330266743,POINT (-71.05643287464562 48.40475330266743)
3212,94068,Chicoutimi,Chicoutimi,"Place du Royaume : EntrÃ©e AtmorphÃ¨re/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.0534973360791,48.40632153809757,POINT (-71.0534973360791 48.40632153809757)
3213,94068,Chicoutimi,Chicoutimi,"Place du Royaume : EntrÃ©e 6/1401-1451, Boulevard Talbot, Chicoutimi, QC",3,Non conforme,-71.0535075792102,48.4061666768498,POINT (-71.0535075792102 48.4061666768498)
3214,94068,Chicoutimi,Chicoutimi,"Place de Royaume : EntrÃ©e 6/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05353358748901,48.40595368503779,POINT (-71.05353358748901 48.40595368503779)
3215,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Porte 7/1401-1451, Boulevard Talbor, Chicoutimi, QC",6,Non conforme,-71.05273718705183,48.404601913450534,POINT (-71.05273718705183 48.404601913450534)
3216,94068,Chicoutimi,Chicoutimi,"Pkace du Royaume : Porte 8/1401-1451, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05384099316043,48.404203125102676,POINT (-71.05384099316043 48.404203125102676)
3217,94068,Chicoutimi,Chicoutimi,"Place de Royaume : Porte 8/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Conforme,-71.05413153287535,48.40400597754793,POINT (-71.05413153287535 48.40400597754793)
3218,94068,Chicoutimi,Chicoutimi,"Place dui Royaume : Porte 9 (CinÃ©ma OdysÃ©e)/1401-1451, Boulevard Talbot, Chicoutimi, QC",6,Non conforme,-71.05440839473104,48.403356119610606,POINT (-71.05440839473104 48.403356119610606)
3219,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Ãglise Notre-Dame-du-Royaume/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05543756564066,48.403087181339515,POINT (-71.05543756564066 48.403087181339515)
3220,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Ãglise Notre-Dame-du-Royaume/1401-1451, Boulevard du Royaume, Chicoutimi, QC",2,Non conforme,-71.05560229958252,48.40315982210803,POINT (-71.05560229958252 48.40315982210803)
3221,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Ãglise Notre-Dame-du-Royaume/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05579586228751,48.403210988048386,POINT (-71.05579586228751 48.403210988048386)
3222,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Porte 11/1401-1451, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05591009528212,48.403095647895555,POINT (-71.05591009528212 48.403095647895555)
3223,94068,Chicoutimi,Chicoutimi,"Commerces: Familiprix/1445, Rue des Champs-ÃlyssÃ©e, Chicoutimi, QC",1,Non conforme,-71.05085308675599,48.402185805330404,POINT (-71.05085308675599 48.402185805330404)
3224,94068,La Baie,La Baie,"Stationnement Rue Albert/Rue Bagot, Rue Albert, La Baie, QC",2,Non conforme,-70.88135854141876,48.33962142838222,POINT (-70.88135854141876 48.33962142838222)
3225,94068,La Baie,La Baie,"Face au 1000, Rue Bagot/Rue Bagot, Rue Albert, La Baie, QC",2,Conforme,-70.88169990221702,48.338672233800736,POINT (-70.88169990221702 48.338672233800736)
3226,94068,La Baie,La Baie,"DeuxiÃ¨me patinoire incluant passerelle/995, Rue AimÃ©-Gravel, La Baie, QC",3,Conforme,-70.8802989762179,48.33712281322442,POINT (-70.8802989762179 48.33712281322442)
3227,94068,La Baie,La Baie,"Centre ClÃ©ophas-Claveau CLSC/800, Rue AimÃ©-Gravel, La Baie, QC",2,Non conforme,-70.87990200564523,48.33758011796059,POINT (-70.87990200564523 48.33758011796059)
3228,94068,La Baie,La Baie,"Clinique d'audiologie du Lac du Flord/513, Boulevard de la Grande-Baie Sud, La Baie, QC",1,Non conforme,-70.88031578899376,48.33092320171866,POINT (-70.88031578899376 48.33092320171866)
3229,94068,La Baie,La Baie,"Face au 1331, 2e Avenue, La Baie, QC",1,Non conforme,-70.88037725343652,48.32688919244398,POINT (-70.88037725343652 48.32688919244398)
3230,94068,La Baie,La Baie,"Maison des ainÃ©s (La Baie)/659, 5e Rue, La Baie, QC",1,Non conforme,-70.88665023912982,48.327739601058,POINT (-70.88665023912982 48.327739601058)
3231,94068,La Baie,La Baie,"Face au 701, 5e Rue, La Baie, QC",1,Non conforme,-70.88592262401033,48.326992033439545,POINT (-70.88592262401033 48.326992033439545)
3232,94068,La Baie,La Baie,"ThÃ©Ã¢tre du Palais municipal/1831, 6e Avenue, La Baie, QC",3,Non conforme,-70.88674526805953,48.32807444013543,POINT (-70.88674526805953 48.32807444013543)
3233,94068,La Baie,La Baie,"ThÃ©Ã¢tre du Palais municipal/1831, 6e Avenue, La Baie, QC",3,Non conforme,-70.8868998377793,48.328163987094506,POINT (-70.8868998377793 48.328163987094506)
3234,94068,La Baie,La Baie,"BibliothÃ¨que municipale La Baie/1911, 6e Avenue, La Baie, QC",2,Non conforme,-70.88820267280703,48.328120295510665,POINT (-70.88820267280703 48.328120295510665)
3235,94068,La Baie,La Baie,"Face au 382, 6e Avenue, La Baie, QC",1,Non conforme,-70.88995277030385,48.32961378793364,POINT (-70.88995277030385 48.32961378793364)
3236,94068,La Baie,La Baie,"Rue Victoria, Coin Rue Docteur-Tanguay, La Baie, QC",0,Non conforme,-70.87931672239894,48.34021316116532,POINT (-70.87931672239894 48.34021316116532)
3237,94068,La Baie,La Baie,"Pavillon de service de la pyramide/3020, Rue Monseigneur-Dufour, La Baie, QC",1,Non conforme,-70.8575688124797,48.316138075223186,POINT (-70.8575688124797 48.316138075223186)
3238,94068,La Baie,La Baie,"Pavillon de service de la pyramide/3020, Rue Monseigneur, La Baie, QC",1,Non conforme,-70.85716053875434,48.316265259877255,POINT (-70.85716053875434 48.316265259877255)
3239,94068,La Baie,La Baie,"Foyer de la culture/3342, Boulevard de la Grande-Baie Sud, La Baie, QC",1,Non conforme,-70.8545111401416,48.317519126608644,POINT (-70.8545111401416 48.317519126608644)
3240,94068,La Baie,La Baie,"MusÃ©e du Fjord/3346, Boulevard de la Grande-Baie Sud, La Baie, QC",1,Non conforme,-70.85346495698093,48.31735595721335,POINT (-70.85346495698093 48.31735595721335)
3241,94068,La Baie,La Baie,"Paroisse St-Alexis de la Grande-Baie/3311, Boulevard de la Grande-Baie Sud, La Baie, QC",1,Non conforme,-70.85427553384305,48.31690376295108,POINT (-70.85427553384305 48.31690376295108)
3242,94068,La Baie,La Baie,"AÃ©rogare de Bagotville/7000, Chemin de l'aÃ©roport, La Baie, QC",1,Conforme,-70.99998584217323,48.33716131280271,POINT (-70.99998584217323 48.33716131280271)
3243,94068,Chicoutimi,Chicoutimi,"Commerces : Au Vieux Duluth/1445, Rue des Champs-.ÃlyssÃ©es, Chicoutimi, QC",1,Non conforme,-71.05107993144708,48.402628315503044,POINT (-71.05107993144708 48.402628315503044)
3244,94068,Chicoutimi,Chicoutimi,"Les Immeubles GagnÃ© Lesard Inc./1415, Rue des Champs-ÃlyssÃ©e, Chicoutimi, QC",2,Non conforme,-71.05138889084161,48.40365993885534,POINT (-71.05138889084161 48.40365993885534)
3245,94068,Chicoutimi,Chicoutimi,"Les Immeubles GagnÃ© Lesard Inc./, Rue des Champs-ÃlyssÃ©e, Chicoutimi, QC",1,Non conforme,-71.05134263406386,48.403010119016365,POINT (-71.05134263406386 48.403010119016365)
3246,94068,Chicoutimi,Chicoutimi,"Le VendÃ´me/1299, Rue des Champs-ÃlyssÃ©e, Chicoutimi, QC",3,Non conforme,-71.0511880727975,48.40602789230008,POINT (-71.0511880727975 48.40602789230008)
3247,94068,Chicoutimi,Chicoutimi,"rue Morin / Racine Est,  Chicoutimi, QC",1,Non conforme,-71.06559842890258,48.42771786416497,POINT (-71.06559842890258 48.42771786416497)
3248,94068,Chicoutimi,Chicoutimi,"Restaurant : Tim Hortons/1494, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.0610692870959,48.402205499797425,POINT (-71.0610692870959 48.402205499797425)
3249,94068,Chicoutimi,Chicoutimi,"Commerce Sport VE/1516, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06123087858438,48.40202259679637,POINT (-71.06123087858438 48.40202259679637)
3250,94068,Chicoutimi,Chicoutimi,"Ãpicerie : MÃ©tro/11560, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.0623731456196,48.40137989372913,POINT (-71.0623731456196 48.40137989372913)
3251,94068,Chicoutimi,Chicoutimi,"Ãpicerie : MÃ©tro/1560, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.06273866375508,48.40140781707464,POINT (-71.06273866375508 48.40140781707464)
3252,94068,Chicoutimi,Chicoutimi,"Centre de CongrÃ¨s & HÃ´tel la SaguenÃ©enne/250, Rue des SaguenÃ©ens, Chicoutimi, QC",1,Non conforme,-71.06294447154129,48.403663874153644,POINT (-71.06294447154129 48.403663874153644)
3253,94068,Chicoutimi,Chicoutimi,"Centre de CongrÃ¨s & HÃ´tel La SaguenÃ©enne/250, Rue des SaguenÃ©ens, Chicoutimi, QC",2,Conforme,-71.06338056715533,48.404074196505384,POINT (-71.06338056715533 48.404074196505384)
3254,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Super C/299, Rue des SaguenÃ©ens, Chicoutimi, QC",2,Non conforme,-71.0619539478035,48.40468519090064,POINT (-71.0619539478035 48.40468519090064)
3255,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Super C/299, Rue des SaguenÃ©ens, Chicoutimi, QC",2,Non conforme,-71.06213833361224,48.40477620969259,POINT (-71.06213833361224 48.40477620969259)
3256,94068,Chicoutimi,Chicoutimi,"Ãcole AndrÃ©-Gagnon/128, Rue Louis-Francoeur, Chicoutimi, QC",1,Non conforme,-71.06802424338699,48.40568278301384,POINT (-71.06802424338699 48.40568278301384)
3257,94068,Chicoutimi,Chicoutimi,"Le 345/345, Rue des SaguenÃ©ens. Chicoutimi, QC",2,Non conforme,-71.06073724546557,48.40369347996473,POINT (-71.06073724546557 48.40369347996473)
3258,94068,Chicoutimi,Chicoutimi,"Maconnerie Thibault LtÃ©e (Farhat)/1444, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05974301766281,48.403676443315284,POINT (-71.05974301766281 48.403676443315284)
3259,94068,Chicoutimi,Chicoutimi,"Pace Saguenay : Vers Rue Bach/1324, Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.06018408353708,48.405659289625284,POINT (-71.06018408353708 48.405659289625284)
3260,94068,Chicoutimi,Chicoutimi,"Place Saguenay (P4)/1324, Boulevard Talbot, Chicouitmi, QC",2,Non conforme,-71.05861617119545,48.40525221541552,POINT (-71.05861617119545 48.40525221541552)
3261,94068,Chicoutimi,Chicoutimi,"Place Saguenay : Dolorama (P3)/1324, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05838867278877,48.40560193856514,POINT (-71.05838867278877 48.40560193856514)
3262,94068,Chicoutimi,Chicoutimi,"Place Saguenay : Brunet et Aubainerie (P1)/1324, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05790936433294,48.40645206009529,POINT (-71.05790936433294 48.40645206009529)
3263,94068,Chicoutimi,Chicoutimi,"Place Saguenay : Buffet l'Orient/1324, Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.05798219189676,48.406294972066156,POINT (-71.05798219189676 48.406294972066156)
3264,94068,Chicoutimi,Chicoutimi,"Place Saguenay : Aubainerie (P1)/1324, Boulevard Talbot, Chicoutimi, QC",1,Conforme,-71.05779873944546,48.40656100529929,POINT (-71.05779873944546 48.40656100529929)
3265,94068,Chicoutimi,Chicoutimi,"Place Saguenay : IGA/1324, Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.05699301618615,48.40714940214974,POINT (-71.05699301618615 48.40714940214974)
3266,94068,Chicoutimi,Chicoutimi,"Ãcole l'OdyssÃ©e/Dominique-Racine/985, Rue BÃ©gin, Chicoutimi, QC",3,Non conforme,-71.06721824209038,48.41258986337437,POINT (-71.06721824209038 48.41258986337437)
3267,94068,Chicoutimi,Chicoutimi,"Ãcole l'OdyssÃ©e/Dominique-Racine/985, Rue BÃ©gin, Chicoutimi, QC",1,Non conforme,-71.06626990654024,48.413910733480876,POINT (-71.06626990654024 48.413910733480876)
3268,94068,Chicoutimi,Chicoutimi,"Cliniques : PhysiothÃ©rapie et Dentaire/990, Rue BÃ©gin, Chicoutimi, QC",1,Non conforme,-71.06842351409834,48.41285747825051,POINT (-71.06842351409834 48.41285747825051)
3269,94068,Chicoutimi,Chicoutimi,"Centre FP Laure-Conan/847, Rue Georges Vanier, Chicoutimi, QC",1,Non conforme,-71.0603541811547,48.41583315224866,POINT (-71.0603541811547 48.41583315224866)
3270,94068,Chicoutimi,Chicoutimi,"Centre FP Laure-Conan/847, Rue Georges Vanier, Chicoutimi, QC",1,Non conforme,-71.06044826336664,48.41529398370694,POINT (-71.06044826336664 48.41529398370694)
3271,94068,Chicoutimi,Chicoutimi,"Centre FP Laure-Conan/847, Rue Georges Vanier, Chicoutimi, QC",1,Non conforme,-71.06124316533477,48.415196361469135,POINT (-71.06124316533477 48.415196361469135)
3272,94068,Chicoutimi,Chicoutimi,"UQAC: Pavillon principal/555-565, Rue de la Fondation, Chicoutimi, QC",4,Non conforme,-71.05353115136006,48.42059646684823,POINT (-71.05353115136006 48.42059646684823)
3273,94068,Chicoutimi,Chicoutimi,"Centre Dentaire/110, Boulevard Barrette, Chicoutimi, QC",2,Non conforme,-71.07413082119422,48.3934485381897,POINT (-71.07413082119422 48.3934485381897)
3274,94068,Chicoutimi,Chicoutimi,"Ãpicerie Maxi/180, Boulevard Barrette, Chicoutimi, QC",2,Non conforme,-71.07340352151682,48.394118189335366,POINT (-71.07340352151682 48.394118189335366)
3275,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon des Sciences de la SantÃ©/Rue de la Fondation, Chicoutimi, QC",3,Non conforme,-71.05289650532707,48.4218017724835,POINT (-71.05289650532707 48.4218017724835)
3276,94068,Chicoutimi,Chicoutimi,"Maconnerie Thibeault (Restaurant : Paccini)/1775, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.06616165478124,48.396710232287774,POINT (-71.06616165478124 48.396710232287774)
3277,94068,Chicoutimi,Chicoutimi,"Restaurant : Thibeault/1277, Rue des Champs-ÃlyssÃ©es, Chicoutimi, QC",1,Non conforme,-71.05225544498437,48.40708909521519,POINT (-71.05225544498437 48.40708909521519)
3278,94068,Chicoutimi,Chicoutimi,"PropriÃ©tÃ©s Provigo LimitÃ©e/1101, Boulevard Talbot, Chicoutimi, QC",4,Non conforme,-71.05312496082152,48.409174809339,POINT (-71.05312496082152 48.409174809339)
3279,94068,Chicoutimi,Chicoutimi,"HÃ´tel Le Montagnais/1080, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05327798345647,48.410906824358676,POINT (-71.05327798345647 48.410906824358676)
3280,94068,Chicoutimi,Chicoutimi,"HÃ´tel Le Montagnais/1080, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.0531053633989,48.41080074927891,POINT (-71.0531053633989 48.41080074927891)
3281,94068,Chicoutimi,Chicoutimi,"Restaurant : Burger King/1020, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05190886444588,48.41210993499529,POINT (-71.05190886444588 48.41210993499529)
3282,94068,Chicoutimi,Chicoutimi,"PJC Jean Coutu/1000, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.0511466990209,48.41264575660644,POINT (-71.0511466990209 48.41264575660644)
3283,94068,Chicoutimi,Chicoutimi,"Rogers/1021, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05160952363997,48.412722452961916,POINT (-71.05160952363997 48.412722452961916)
3284,94068,Chicoutimi,Chicoutimi,"Restaurant : A&W/1025, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05084770268033,48.41160308693538,POINT (-71.05084770268033 48.41160308693538)
3285,94068,Chicoutimi,Chicoutimi,"Restaurant : Mc Donald's/999, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.05032631601019,48.41229490403136,POINT (-71.05032631601019 48.41229490403136)
3286,94068,Chicoutimi,Chicoutimi,"Restaurant : St-Hubert/939, Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.04967479786427,48.41313437875513,POINT (-71.04967479786427 48.41313437875513)
3287,94068,Chicoutimi,Chicoutimi,"Cliniquer Med. Fam. Saguenay/874, Boulevard de l'UniversitÃ© Est, Chicoutimi, QC",2,Non conforme,-71.0544925533377,48.414696923866614,POINT (-71.0544925533377 48.414696923866614)
3288,94068,Chicoutimi,Chicoutimi,"Clinique Med. Fam. Saguenay/874, Boulevard de l'UniversitÃ© Est, Chicoutimi, QC",1,Non conforme,-71.05460919055709,48.41479952430263,POINT (-71.05460919055709 48.41479952430263)
3289,94068,Chicoutimi,Chicoutimi,"Ãcole St-Bernadette/824, Rue Chabanel, Chicoutimi, QC",1,Non conforme,-71.0420447731493,48.415667130670606,POINT (-71.0420447731493 48.415667130670606)
3290,94068,Chicoutimi,Chicoutimi,"Restaurant : Le Coq RÃ´ti/805, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.04625357136376,48.4158116739963,POINT (-71.04625357136376 48.4158116739963)
3291,94068,Chicoutimi,Chicoutimi,"RÃ©sidence Beaumanoior (CHSLD)/904, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Conforme,-71.04060861179006,48.423595692429394,POINT (-71.04060861179006 48.423595692429394)
3292,94068,Chicoutimi,Chicoutimi,"Foyer Saint-FranÃ§ois/912, Rue Jacques-Cartier Est, Chicoutimi, QC",2,Non conforme,-71.03935793865477,48.42328945526647,POINT (-71.03935793865477 48.42328945526647)
3293,94068,Chicoutimi,Chicoutimi,"Polyvalente OdyssÃ©e Lafontaine/475, Rue La Fontaine, Chicoutimi, QC",2,Non conforme,-71.05936945025844,48.423163284254926,POINT (-71.05936945025844 48.423163284254926)
3294,94068,Chicoutimi,Chicoutimi,"HÃ´tel La Parasol/12987, Boulevard Saguenay Est, Chicoutimi, QC",1,Non conforme,-71.02856075429034,48.42952579529366,POINT (-71.02856075429034 48.42952579529366)
3295,94068,Chicoutimi,Chicoutimi,Centre Historique des Soeurs de Notre-Dame du Bon-Conseil de Chicoutimi,1,Non conforme,-71.04709792132601,48.42862661354256,POINT (-71.04709792132601 48.42862661354256)
3296,94068,Chicoutimi,Chicoutimi,"Pharmacie : Proxim Francine Simard/394, Rue Saint-Vallier, Chicoutimi, QC",1,Non conforme,-71.05088932229273,48.42542955085209,POINT (-71.05088932229273 48.42542955085209)
3297,94068,Chicoutimi,Chicoutimi,"Centre Jeunesse Bureau Chicoutimi/599, Rue de l'HÃ´tel-Dieu, Chicoutimi, QC",1,Non conforme,-71.04981907503773,48.42773870020579,POINT (-71.04981907503773 48.42773870020579)
3298,94068,Chicoutimi,Chicoutimi,"Immeuble Gagnon FrÃ¨re Inc./1460, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06276100557045,48.403237988390266,POINT (-71.06276100557045 48.403237988390266)
3299,94068,Chicoutimi,Chicoutimi,"Immeuble Gagnon FrÃ¨re Inc./1460, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06143675444905,48.40306078512217,POINT (-71.06143675444905 48.40306078512217)
3300,94068,Chicoutimi,Chicoutimi,"Immeuble Gagnon FrÃ¨re Inc./1460, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.0606248088856,48.40254371376932,POINT (-71.0606248088856 48.40254371376932)
3301,94068,Chicoutimi,Chicoutimi,"Commerces : Assurance 5000/494, Rue des Champs-ÃlyssÃ©es, Chicoutimi, QC",4,Non conforme,-71.05586886065201,48.40813182391228,POINT (-71.05586886065201 48.40813182391228)
3302,94068,Chicoutimi,Chicoutimi,"Commerces : Aspiro Plus/1212, Rue des Champs-ÃlyssÃ©es, Chicoutimi, QC",1,Non conforme,-71.0557985336557,48.407708977443214,POINT (-71.0557985336557 48.407708977443214)
3303,94068,Chicoutimi,Chicoutimi,"Villa Chicoutimi/260, Rue Belleau, Chicoutimi, QC",1,Conforme,-71.0639202759242,48.408385949056104,POINT (-71.0639202759242 48.408385949056104)
3304,94068,Chicoutimi,Chicoutimi,"Zone portuaire : MarchÃ© public/341, Boulevard du Saguenay Est, Chicoutimi, QC",1,Non conforme,-71.05789854213793,48.42948946550025,POINT (-71.05789854213793 48.42948946550025)
3305,94068,Chicoutimi,Chicoutimi,"Hanguar de la zone portuaire/35, Rue de la Fontaine, Chicoutimi, QC",2,Non conforme,-71.0570038660053,48.43041751423249,POINT (-71.0570038660053 48.43041751423249)
3306,94068,Chicoutimi,Chicoutimi,"Ãcole FÃ©lix-Antoine Savard/1140, Rue Bizet, Chicoutimi, QC",2,Non conforme,-71.05952077347114,48.40965023667344,POINT (-71.05952077347114 48.40965023667344)
3307,94068,Chicoutimi,Chicoutimi,"Centre Saint-Georges CRJDA (Porte 8)/1101, Rue BÃ©gin, Chicoutimi, QC",2,Non conforme,-71.06677078311205,48.41072386416709,POINT (-71.06677078311205 48.41072386416709)
3308,94068,Chicoutimi,Chicoutimi,"Centre Saint-Georges CRJDA (Porte 1)/1101, Rue BÃ©gin, Chicoutimi, QC",1,Non conforme,-71.06811552172094,48.41061815843538,POINT (-71.06811552172094 48.41061815843538)
3309,94068,Chicoutimi,Chicoutimi,"RÃ©sidence Mgr Victor Tremblay (CHSLD)/1236, Rue d'AngoulÃ¨me, Chicoutimi, QC",2,Non conforme,-71.07271643058833,48.40832566075296,POINT (-71.07271643058833 48.40832566075296)
3310,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Canadian Tire/1257, Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.05520758693275,48.40706751127971,POINT (-71.05520758693275 48.40706751127971)
3311,94068,Chicoutimi,Chicoutimi,"Place du Royaume : Canadian Tire/1257, Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.05507203322877,48.40721206135,POINT (-71.05507203322877 48.40721206135)
3312,94068,Chicoutimi,Chicoutimi,"PDM Realty LP/961, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.04997018140261,48.412716136594476,POINT (-71.04997018140261 48.412716136594476)
3313,94068,Chicoutimi,Chicoutimi,"Resto-Bar Le Stade, Aki Sushi, Pizzaioli/981-997, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.04931922172717,48.41266798546836,POINT (-71.04931922172717 48.41266798546836)
3314,94068,Chicoutimi,Chicoutimi,"HÃ´tel Motel Mont-Valin/3665, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.10214130709467,48.359612599163164,POINT (-71.10214130709467 48.359612599163164)
3315,94068,Chicoutimi,Chicoutimi,"Clinique mÃ©dicale du Fjord/1469, Boulevard du Saguenay Est, Chicoutimi, QC",1,Non conforme,-71.02302961286428,48.427020397981366,POINT (-71.02302961286428 48.427020397981366)
3316,94068,Chicoutimi,Chicoutimi,"Pharmacie : Familiprix Michel LÃ©vesque/1402, Boulevard du Saguenay Est, Chicoutimi, QC",1,Conforme,-71.02466496209404,48.42749051649783,POINT (-71.02466496209404 48.42749051649783)
3317,94068,Chicoutimi,Chicoutimi,"Ãcole St-Denis/130, Rue des Ormes, Chicoutimi, QC",1,Non conforme,-71.02417504442981,48.42898127425651,POINT (-71.02417504442981 48.42898127425651)
3318,94068,Chicoutimi,Chicoutimi,"Conservastoire de musique/202, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Non conforme,-71.062233751605,48.426235130121725,POINT (-71.062233751605 48.426235130121725)
3319,94068,Chicoutimi,Chicoutimi,"Restaurant : Sorrento Pizzeria/344, Rue Sainte-Anne, Chicoutimi, QC",1,Non conforme,-71.0690364839925,48.426383374372826,POINT (-71.0690364839925 48.426383374372826)
3320,94068,Chicoutimi,Chicoutimi,"Cliniques : D'Orthodontie, CTAH, .../320, Rue Sainte-Anne, Chicoutimi, QC",2,Non conforme,-71.06913716096861,48.4270039274372,POINT (-71.06913716096861 48.4270039274372)
