ID_ZAEP,TYPE,LIEN,NOM,WKT
13,Zone d'aménagement écologique particulière,du,Bois Duvernay,"POLYGON  (( 288367.55140000 5056129.35610000, 288214.80710000 5056000.02320000, 288163.28890000 5055956.40130000, 288161.77090000 5055955.11590000, 288094.75300000 5055898.36990000, 288000.02320000 5055818.15930000, 287958.69200000 5055783.16310000, 287750.96050000 5055607.27090000, 287624.29940000 5055500.02320000, 287554.56080000 5055440.97350000, 287552.53610000 5055451.90760000, 287538.09940000 5055440.64540000, 287542.04180000 5055435.33810000, 287544.77270000 5055431.66180000, 287500.02320000 5055394.05560000, 287408.41780000 5055317.07310000, 287267.45300000 5055212.70550000, 287145.25160000 5055122.22980000, 287125.65590000 5055107.72160000, 287038.21440000 5055042.98150000, 287030.83790000 5055037.52000000, 287058.63610000 5055000.02320000, 287067.90710000 5054987.51760000, 287066.84600000 5054986.90060000, 287089.83380000 5054956.18690000, 287090.74400000 5054956.71330000, 287144.14220000 5054884.68470000, 287165.88630000 5054855.35410000, 287166.83010000 5054854.08110000, 287166.54010000 5054853.70050000, 287186.51190000 5054827.01650000, 287273.44690000 5054710.86380000, 287300.76260000 5054674.60980000, 287328.31480000 5054638.53520000, 287419.87430000 5054519.46000000, 287434.82020000 5054500.02320000, 287442.40940000 5054490.15370000, 287451.69840000 5054478.07360000, 287467.65430000 5054490.32810000, 287500.02320000 5054448.23320000, 287504.81020000 5054442.00780000, 287514.09900000 5054429.92780000, 287532.66590000 5054405.78200000, 287551.25500000 5054381.60750000, 287560.54390000 5054369.52740000, 287579.14290000 5054345.33980000, 287597.69980000 5054321.20710000, 287606.98870000 5054309.12710000, 287625.55550000 5054284.98130000, 287644.14460000 5054260.80670000, 287653.43350000 5054248.72670000, 287690.58950000 5054200.40640000, 287699.87830000 5054188.32640000, 287737.03420000 5054140.00610000, 287746.32310000 5054127.92600000, 287764.90680000 5054103.75830000, 287783.47900000 5054079.60570000, 287792.76790000 5054067.52570000, 287829.92380000 5054019.20540000, 287839.21270000 5054007.12530000, 287844.67390000 5054000.02320000, 287857.78330000 5053982.97480000, 287876.36860000 5053958.80500000, 287885.65750000 5053946.72500000, 287904.23950000 5053922.55960000, 287922.81340000 5053898.40470000, 287941.39130000 5053874.24460000, 287967.53370000 5053840.24680000, 287974.24510000 5053831.93490000, 287974.32730000 5053831.83230000, 288000.02320000 5053799.76650000, 288075.83780000 5053705.15740000, 288075.88810000 5053705.09470000, 288131.31350000 5053635.92880000, 288340.29310000 5053652.12620000, 288525.98670000 5053672.30260000, 288611.23690000 5053654.29540000, 288695.81020000 5053606.21230000, 288779.00130000 5053595.99770000, 288901.05010000 5053644.34600000, 289056.22300000 5053741.40550000, 289200.84090000 5053826.18940000, 289369.17600000 5053889.21180000, 289486.24720000 5053921.58380000, 289576.16190000 5053935.42490000, 289716.16300000 5053925.47710000, 289759.16200000 5053955.22730000, 289807.48270000 5053987.69450000, 289825.83160000 5054000.02320000, 289828.68770000 5054001.94230000, 289873.16790000 5054031.82900000, 289906.60780000 5054056.50290000, 289919.60990000 5054066.06070000, 289928.41880000 5054072.98080000, 289938.48270000 5054080.88700000, 289949.52880000 5054090.37800000, 289970.15770000 5054108.35620000, 290000.02320000 5054134.92060000, 290005.83760000 5054140.09230000, 290041.51130000 5054171.82290000, 290066.17320000 5054193.75880000, 290096.00150000 5054220.29020000, 290121.13910000 5054242.14600000, 290144.73980000 5054262.66560000, 290168.34060000 5054283.18510000, 290176.96900000 5054290.68710000, 290193.53390000 5054305.08940000, 290301.30540000 5054405.30500000, 290321.87610000 5054425.39450000, 290349.08220000 5054451.96430000, 290398.29230000 5054500.02320000, 290499.48640000 5054598.85000000, 290500.02320000 5054599.44970000, 290520.12160000 5054621.89990000, 290556.26130000 5054669.35770000, 290666.64780000 5054821.46220000, 290659.27950000 5054831.22910000, 290647.36210000 5054847.02670000, 290544.80140000 5054982.98040000, 290531.94460000 5055000.02320000, 290500.02320000 5055042.33800000, 290303.52800000 5055302.81060000, 290157.12150000 5055500.02320000, 290101.48150000 5055574.97150000, 290000.02320000 5055708.06280000, 289887.87910000 5055855.17150000, 289780.39760000 5056000.02320000, 289739.49420000 5056055.14830000, 289520.48490000 5056344.26550000, 289694.48570000 5056500.02320000, 289699.03830000 5056504.09860000, 289601.09000000 5056634.45100000, 289592.08020000 5056616.72030000, 289579.05160000 5056672.68460000, 289570.34330000 5056710.09160000, 289500.02320000 5056683.93330000, 289456.86160000 5056667.87770000, 289207.27250000 5056575.03340000, 289005.62590000 5056500.02320000, 289000.02320000 5056497.93900000, 288985.82860000 5056492.65880000, 288820.95470000 5056431.32760000, 288648.35860000 5056367.12380000, 288647.85600000 5056366.69830000, 288500.02320000 5056241.52390000, 288499.87710000 5056241.40020000, 288367.55140000 5056129.35610000))"
14,Zone d'aménagement écologique particulière,du,Bois Sainte-Dorothée,"POLYGON  (( 278998.05870000 5046728.08360000, 278985.70970000 5046724.72950000, 278916.98320000 5046731.47160000, 278885.81410000 5046741.78580000, 278821.14740000 5046834.16660000, 278806.42030000 5046825.94400000, 278791.54870000 5046817.98550000, 278762.96140000 5046803.01410000, 278742.02280000 5046792.04830000, 278739.02670000 5046796.32770000, 278660.94660000 5046755.43570000, 278580.59110000 5046713.35210000, 278534.15340000 5046689.03190000, 278503.43480000 5046672.94620000, 278500.02320000 5046671.15970000, 278490.83600000 5046666.34900000, 278411.86440000 5046624.99110000, 278381.81450000 5046609.25390000, 278372.77350000 5046604.51420000, 278363.72690000 5046599.78130000, 278320.15490000 5046576.95700000, 278345.99390000 5046543.31360000, 278364.42780000 5046519.31160000, 278373.70970000 5046507.22610000, 278379.24170000 5046500.02320000, 278390.41720000 5046485.47220000, 278407.12480000 5046463.71810000, 278416.40680000 5046451.63260000, 278434.04240000 5046428.67010000, 278445.71920000 5046413.46650000, 278474.81080000 5046375.01980000, 278468.35990000 5046347.81570000, 278440.33080000 5046303.75670000, 278393.94770000 5046248.37980000, 278313.76860000 5046175.66420000, 278235.93410000 5046145.07180000, 278197.58350000 5046141.29840000, 278145.23810000 5046106.44550000, 278112.02890000 5046075.46310000, 278084.29320000 5046024.58240000, 278074.24740000 5045970.39860000, 278098.52570000 5045914.82770000, 278133.00700000 5045873.27210000, 278191.10100000 5045825.98990000, 278251.32520000 5045791.45210000, 278308.18720000 5045766.37490000, 278377.89110000 5045758.38180000, 278452.26600000 5045779.22030000, 278531.56570000 5045840.16880000, 278575.21210000 5045905.49500000, 278581.77870000 5045958.97500000, 278625.21000000 5046027.15500000, 278679.47060000 5046077.60630000, 278745.16630000 5046119.86780000, 278804.68610000 5046121.04190000, 278850.60170000 5046103.52900000, 278884.35960000 5046074.50290000, 278900.81900000 5046028.93980000, 278904.63250000 5045940.25630000, 278876.85810000 5045875.24330000, 278882.15670000 5045807.86580000, 278926.82210000 5045757.14300000, 278980.18510000 5045740.41220000, 279059.77890000 5045762.30630000, 279140.27110000 5045819.15000000, 279202.36970000 5045882.77600000, 279238.56880000 5045947.32010000, 279283.62280000 5046005.68770000, 279318.98210000 5046040.36440000, 279430.10760000 5046112.80880000, 279500.02320000 5046014.57400000, 279510.37930000 5046000.02320000, 279561.18030000 5045928.64530000, 279556.79870000 5045925.33750000, 279580.15260000 5045893.13930000, 279584.14150000 5045887.63960000, 279611.12870000 5045850.43230000, 279500.02320000 5045791.15340000, 279466.05630000 5045773.03080000, 279438.66680000 5045761.03710000, 279405.68820000 5045746.59600000, 279378.32150000 5045734.68440000, 279331.03830000 5045716.57300000, 279326.32240000 5045714.76660000, 279270.75150000 5045696.97330000, 279263.18970000 5045694.55210000, 279240.12090000 5045688.15260000, 279197.72980000 5045675.85080000, 279170.59980000 5045669.34120000, 279142.35250000 5045663.66690000, 279108.72630000 5045657.73160000, 279081.97980000 5045653.01060000, 279069.32380000 5045650.71620000, 279059.84480000 5045647.70580000, 279050.58650000 5045644.07300000, 279041.58970000 5045639.83370000, 279032.89410000 5045635.00670000, 279030.05630000 5045633.26270000, 279012.46450000 5045622.18190000, 279000.02330000 5045613.68820000, 278998.04540000 5045612.33790000, 278975.04570000 5045596.54770000, 278923.31190000 5045560.69270000, 278914.90030000 5045555.29200000, 278858.46380000 5045519.05670000, 278833.20870000 5045502.84150000, 278828.63380000 5045500.02320000, 278797.72000000 5045480.97970000, 278757.29840000 5045455.22980000, 278741.76810000 5045445.55990000, 278665.97030000 5045398.68700000, 278643.98170000 5045386.39730000, 278618.94630000 5045372.40460000, 278590.10810000 5045356.28650000, 278588.58480000 5045355.52320000, 278530.68630000 5045326.51240000, 278509.42910000 5045315.86120000, 278500.02320000 5045311.14560000, 278477.56510000 5045299.88620000, 278477.81530000 5045299.54920000, 278456.43030000 5045289.30540000, 278429.65650000 5045273.09450000, 278406.02830000 5045258.77410000, 278365.85130000 5045238.92030000, 278351.63130000 5045231.20660000, 278338.01310000 5045223.78730000, 278323.11910000 5045215.74010000, 278299.55570000 5045204.01880000, 278272.42210000 5045191.75550000, 278262.96010000 5045187.47900000, 278191.48690000 5045156.89960000, 278150.12920000 5045137.20820000, 278096.39010000 5045110.35590000, 278069.12680000 5045096.73320000, 278025.50580000 5045074.93670000, 278008.56250000 5045066.47040000, 278000.02320000 5045064.14540000, 277996.49540000 5045063.18490000, 277962.43660000 5045053.91180000, 277942.70520000 5045048.68700000, 277920.53920000 5045042.81760000, 277898.38020000 5045036.95000000, 277875.85860000 5045067.68090000, 277858.16120000 5045091.82890000, 277853.30890000 5045098.45000000, 277557.20720000 5045500.02320000, 277500.02320000 5045577.57600000, 277456.31230000 5045636.85680000, 277400.95500000 5045711.93250000, 277449.17000000 5045749.01080000, 277497.64260000 5045786.28700000, 277500.02320000 5045783.09970000, 277560.14750000 5045702.60150000, 277662.04300000 5045766.08940000, 277552.52760000 5045913.64920000, 277577.00090000 5045931.81280000, 277536.13290000 5045986.87790000, 277542.23710000 5045988.13800000, 277533.41620000 5046000.02320000, 277500.02320000 5046045.01640000, 277446.33350000 5046117.35740000, 277413.93950000 5046100.38110000, 277222.94920000 5046000.02320000, 277197.88880000 5045986.85500000, 277202.86510000 5045980.17560000, 277176.72210000 5045966.43850000, 277171.74570000 5045973.11790000, 277145.56820000 5045959.36280000, 277119.39820000 5045945.61150000, 277058.15500000 5045913.43060000, 277041.40090000 5045904.62690000, 277036.77990000 5045902.19870000, 277000.02320000 5045882.88450000, 276961.77720000 5045862.78780000, 276967.98140000 5045854.33650000, 276907.68250000 5045822.65180000, 276902.49240000 5045829.73940000, 276882.17850000 5045808.11830000, 276871.58650000 5045796.84150000, 276879.21400000 5045781.40290000, 276851.03710000 5045766.40450000, 276868.39200000 5045742.77020000, 276885.66290000 5045719.25040000, 276904.21770000 5045693.98200000, 276879.45060000 5045680.59740000, 276865.09310000 5045672.83830000, 276850.73540000 5045665.07910000, 276836.37800000 5045657.32000000, 276822.02060000 5045649.56100000, 276801.30590000 5045638.36640000, 276811.04370000 5045625.07630000, 276819.08660000 5045614.09940000, 276827.12950000 5045603.12240000, 276837.64640000 5045588.76910000, 276841.54000000 5045583.45500000, 276851.89320000 5045569.32490000, 276855.95050000 5045563.78760000, 276870.36100000 5045544.12010000, 276881.16890000 5045529.36950000, 276887.03610000 5045521.36210000, 276891.97680000 5045514.61890000, 276897.83200000 5045506.62780000, 276902.67120000 5045500.02320000, 276902.78470000 5045499.86830000, 276920.79790000 5045475.28390000, 276935.20840000 5045455.61660000, 276942.41370000 5045445.78280000, 276944.69070000 5045442.67510000, 276949.61900000 5045435.94910000, 276954.92400000 5045428.70870000, 276956.82420000 5045426.11530000, 276961.24230000 5045420.08550000, 276964.02950000 5045416.28160000, 276964.49780000 5045415.64250000, 276966.22710000 5045413.28230000, 276978.44000000 5045396.61410000, 276989.24790000 5045381.86350000, 277000.02330000 5045367.15740000, 277000.05580000 5045367.11290000, 277014.46630000 5045347.44550000, 277019.01530000 5045341.23700000, 277029.48460000 5045326.94870000, 277036.08210000 5045317.94430000, 277045.17250000 5045305.53790000, 277050.49270000 5045298.27680000, 277072.10850000 5045268.77560000, 277081.05610000 5045256.56390000, 277086.51900000 5045249.10820000, 277097.58940000 5045233.99950000, 277100.92960000 5045229.44070000, 277111.73740000 5045214.69010000, 277122.54540000 5045199.93950000, 277136.95590000 5045180.27200000, 277147.76380000 5045165.52140000, 277158.57170000 5045150.77090000, 277159.00720000 5045150.17650000, 277165.77700000 5045140.93710000, 277172.98230000 5045131.10330000, 277187.39280000 5045111.43590000, 277198.20070000 5045096.68530000, 277209.00860000 5045081.93470000, 277216.21390000 5045072.10090000, 277219.76620000 5045067.25280000, 277223.41910000 5045062.26720000, 277237.82970000 5045042.59970000, 277244.54180000 5045033.43910000, 277252.24020000 5045022.93230000, 277266.65070000 5045003.26480000, 277269.02590000 5045000.02320000, 277281.06130000 5044983.59730000, 277295.47170000 5044963.93000000, 277309.88230000 5044944.26240000, 277320.69020000 5044929.51190000, 277333.29940000 5044912.30280000, 277335.94860000 5044908.68740000, 277342.93650000 5044899.15020000, 277364.94010000 5044869.11970000, 277366.91530000 5044866.42390000, 277367.00410000 5044866.45170000, 277389.31280000 5044873.25130000, 277411.73190000 5044879.67760000, 277434.25510000 5044885.72870000, 277455.86580000 5044890.57330000, 277477.57470000 5044894.95690000, 277499.37200000 5044898.87750000, 277500.02320000 5044898.94790000, 277511.47680000 5044900.18800000, 277513.45390000 5044900.41570000, 277514.94020000 5044888.23710000, 277516.52170000 5044884.31300000, 277517.23470000 5044882.54410000, 277531.25950000 5044847.74600000, 277542.78430000 5044819.15090000, 277620.20740000 5044691.01870000, 277640.27570000 5044657.34630000, 277623.70770000 5044645.94070000, 277623.46340000 5044645.77250000, 277622.15850000 5044644.87430000, 277600.95020000 5044648.80780000, 277597.49920000 5044646.82620000, 277593.77180000 5044645.43260000, 277589.86720000 5044644.66420000, 277585.88970000 5044644.54150000, 277585.41240000 5044644.57060000, 277581.80650000 5044645.09690000, 277578.31940000 5044646.15490000, 277575.02900000 5044647.72090000, 277572.00880000 5044649.76000000, 277569.32640000 5044652.22650000, 277567.04170000 5044655.06540000, 277534.70400000 5044702.03980000, 277532.03280000 5044705.28180000, 277528.84480000 5044708.01710000, 277525.23460000 5044710.16470000, 277521.30940000 5044711.66070000, 277515.35740000 5044707.49300000, 277500.02310000 5044696.75550000, 277465.69640000 5044672.71880000, 277414.62260000 5044637.08040000, 277500.02320000 5044512.19230000, 277508.34470000 5044500.02320000, 277569.10660000 5044411.16620000, 277720.97970000 5044223.05760000, 277742.37180000 5044134.17260000, 277794.94540000 5044063.89850000, 277847.97690000 5044000.02320000, 277931.05600000 5043899.95600000, 277958.88950000 5043866.41980000, 277989.44320000 5043829.60610000, 277816.77000000 5043760.75090000, 277878.83890000 5043670.21070000, 277824.55200000 5043636.18800000, 277728.56170000 5043576.02900000, 277609.15930000 5043435.21310000, 277639.98990000 5043390.66370000, 277707.59830000 5043292.97160000, 277729.35940000 5043261.52730000, 277730.53200000 5043259.83300000, 277767.30340000 5043260.96220000, 277787.37490000 5043261.57860000, 277805.50620000 5043262.13530000, 277834.83190000 5043263.03580000, 277841.27930000 5043259.69630000, 277852.04210000 5043259.24840000, 277859.19220000 5043258.95090000, 277885.75750000 5043260.13550000, 277916.11420000 5043261.48920000, 277920.89560000 5043254.55930000, 277942.66350000 5043223.00980000, 277965.03590000 5043190.58400000, 277968.71320000 5043189.91020000, 277971.98980000 5043189.30970000, 277996.84680000 5043153.28280000, 278000.02320000 5043148.67910000, 278020.78910000 5043118.58190000, 278023.34930000 5043120.83340000, 278032.73320000 5043130.99560000, 278037.12580000 5043135.75250000, 278050.90230000 5043150.67160000, 278064.67890000 5043165.59060000, 278073.66090000 5043175.31760000, 278077.14340000 5043182.41120000, 278084.72600000 5043197.85630000, 278089.93850000 5043208.47370000, 278092.30760000 5043213.29930000, 278099.89010000 5043228.74440000, 278103.79270000 5043241.41050000, 278126.34590000 5043256.81450000, 278150.79250000 5043273.51170000, 278216.46310000 5043319.86770000, 278230.56880000 5043342.64000000, 278236.88830000 5043371.08060000, 278229.62270000 5043404.01670000, 278206.42620000 5043453.04590000, 278191.47190000 5043500.12070000, 278159.80510000 5043549.24740000, 278133.41530000 5043626.00040000, 278131.68760000 5043673.33600000, 278139.14710000 5043711.06140000, 278153.44790000 5043750.77410000, 278166.31680000 5043776.89190000, 278166.77320000 5043777.19990000, 278166.59500000 5043777.45650000, 278172.27710000 5043788.98840000, 278198.20850000 5043815.96350000, 278235.86810000 5043838.67110000, 278268.80420000 5043845.93670000, 278305.94310000 5043841.37660000, 278340.93240000 5043811.63380000, 278363.99850000 5043769.21790000, 278427.82100000 5043659.59470000, 278472.74850000 5043541.92430000, 278493.53460000 5043480.93900000, 278541.16520000 5043400.63550000, 278613.29460000 5043312.61160000, 278695.06720000 5043218.69140000, 278761.20150000 5043166.27500000, 278849.19490000 5043146.04610000, 278936.81800000 5043145.70160000, 278991.39240000 5043148.04840000, 279032.10140000 5043166.42320000, 279074.79040000 5043213.20600000, 279105.30820000 5043265.25320000, 279147.55350000 5043345.26540000, 279208.45840000 5043466.71710000, 279243.79770000 5043521.18820000, 279282.31690000 5043564.71310000, 279326.58840000 5043603.46530000, 279375.71720000 5043638.32340000, 279392.08600000 5043649.93700000, 279409.37730000 5043662.20570000, 279423.31510000 5043671.85760000, 279428.12330000 5043675.25940000, 279436.92610000 5043681.39490000, 279450.73740000 5043690.65730000, 279461.27110000 5043697.43330000, 279471.91470000 5043704.03520000, 279472.32120000 5043704.27160000, 279485.85240000 5043712.29900000, 279499.54860000 5043720.04150000, 279500.02320000 5043720.29620000, 279514.46360000 5043727.90390000, 279522.56950000 5043732.17000000, 279533.33020000 5043737.83340000, 279541.29450000 5043742.02510000, 279549.25880000 5043746.21670000, 279557.22310000 5043750.40830000, 279565.18740000 5043754.60000000, 279573.15170000 5043758.79160000, 279581.11600000 5043762.98330000, 279589.08030000 5043767.17490000, 279597.04460000 5043771.36650000, 279605.00890000 5043775.55820000, 279612.97320000 5043779.74980000, 279620.93750000 5043783.94150000, 279628.90180000 5043788.13310000, 279636.86610000 5043792.32480000, 279644.83050000 5043796.51640000, 279652.79480000 5043800.70800000, 279659.93610000 5043804.46650000, 279669.51340000 5043809.49130000, 279679.09070000 5043814.51610000, 279688.66810000 5043819.54090000, 279697.24300000 5043824.03980000, 279721.06710000 5043836.59470000, 279721.18610000 5043836.66080000, 279738.93380000 5043845.92100000, 279745.54700000 5043849.44140000, 279751.89610000 5043852.77250000, 279755.19040000 5043854.50070000, 279758.27950000 5043856.13170000, 279764.58320000 5043859.52710000, 279770.84020000 5043862.98720000, 279777.05860000 5043866.51610000, 279783.22910000 5043870.10830000, 279789.35110000 5043873.76310000, 279795.43240000 5043877.48520000, 279801.47240000 5043881.27400000, 279807.46200000 5043885.12360000, 279813.40880000 5043889.03870000, 279819.31230000 5043893.01910000, 279825.25440000 5043897.12170000, 279842.56770000 5043909.77190000, 279842.65310000 5043909.82860000, 279856.77370000 5043920.71220000, 279870.59160000 5043931.97770000, 279870.65670000 5043932.03370000, 279887.70090000 5043946.84090000, 279891.85700000 5043950.61330000, 279906.74480000 5043963.77260000, 279922.08290000 5043976.40420000, 279937.85260000 5043988.49260000, 279954.03460000 5044000.02320000, 279969.05970000 5044009.99960000, 279984.39440000 5044019.49310000, 280000.02320000 5044028.49430000, 280015.66260000 5044036.86400000, 280031.55510000 5044044.74250000, 280047.68540000 5044052.12200000, 280064.03770000 5044058.99540000, 280080.59620000 5044065.35610000, 280098.72100000 5044071.67020000, 280117.04810000 5044077.37020000, 280135.55680000 5044082.44980000, 280154.22610000 5044086.90310000, 280173.03480000 5044090.72510000, 280194.03260000 5044094.22040000, 280215.14640000 5044096.92900000, 280236.34660000 5044098.84700000, 280257.60360000 5044099.97180000, 280278.88780000 5044100.30180000, 280300.17400000 5044099.83630000, 280321.42790000 5044098.57590000, 280342.61990000 5044096.52230000, 280363.72040000 5044093.67840000, 280376.74250000 5044091.52020000, 280402.27400000 5044087.31180000, 280427.90240000 5044083.74110000, 280453.61190000 5044080.81020000, 280476.79690000 5044078.72400000, 280500.02320000 5044077.16240000, 280524.24480000 5044076.08100000, 280548.48510000 5044075.56790000, 280554.27890000 5044075.53280000, 280575.38960000 5044075.65970000, 280596.49330000 5044076.21810000, 280617.58120000 5044077.20760000, 280640.97700000 5044078.81090000, 280664.33060000 5044080.94310000, 280687.62990000 5044083.60300000, 280694.51940000 5044084.49040000, 280718.22750000 5044087.90510000, 280741.85050000 5044091.86650000, 280765.37560000 5044096.37250000, 280792.76780000 5044102.33420000, 280819.98900000 5044109.03330000, 280847.01940000 5044116.46500000, 280873.83930000 5044124.62390000, 280900.42910000 5044133.50400000, 280926.76940000 5044143.09880000, 280952.84100000 5044153.40140000, 280976.56200000 5044163.49580000, 281000.02320000 5044174.18020000, 281021.19880000 5044184.42660000, 281042.13630000 5044195.15120000, 281062.82480000 5044206.34850000, 281083.25380000 5044218.01260000, 281101.03520000 5044228.67450000, 281118.60010000 5044239.68950000, 281135.94150000 5044251.05300000, 281212.28500000 5044302.17640000, 281312.82450000 5044369.50260000, 281406.86620000 5044432.47770000, 281407.70880000 5044432.94990000, 281408.61540000 5044433.28330000, 281409.56320000 5044433.46940000, 281410.52840000 5044433.50360000, 281411.48700000 5044433.38500000, 281412.41490000 5044433.11670000, 281413.28880000 5044432.70520000, 281414.08680000 5044432.16110000, 281414.78900000 5044431.49780000, 281414.88620000 5044431.38550000, 281424.10540000 5044437.55910000, 281429.08750000 5044432.06510000, 281432.44540000 5044428.36230000, 281431.16060000 5044430.09590000, 281430.13360000 5044431.99370000, 281429.38530000 5044434.01760000, 281428.93040000 5044436.12690000, 281428.77830000 5044438.27940000, 281428.98090000 5044440.76090000, 281429.58500000 5044443.17620000, 281430.57450000 5044445.46080000, 281431.92290000 5044447.55380000, 281433.59420000 5044449.39910000, 281435.54380000 5044450.94760000, 281459.98140000 5044467.28930000, 281500.02320000 5044491.26240000, 281514.65610000 5044500.02320000, 281568.75100000 5044532.41000000, 281535.05900000 5044570.51800000, 281545.43500000 5044578.23000000, 281551.46600000 5044607.23100000, 281516.85100000 5044667.54810000, 281539.12800000 5044790.23000000, 281540.65400000 5044800.84370000, 281541.39860000 5044811.54070000, 281541.35760000 5044822.26360000, 281540.53130000 5044832.95460000, 281538.92420000 5044843.55630000, 281536.54500000 5044854.01190000, 281533.40620000 5044864.26510000, 281529.52500000 5044874.26090000, 281524.92200000 5044883.94560000, 281519.62200000 5044893.26710000, 281518.91290000 5044894.35680000, 281518.43690000 5044895.08480000, 281517.57360000 5044896.37200000, 281517.22620000 5044896.88550000, 281516.20050000 5044898.36470000, 281515.98930000 5044898.66840000, 281502.58400000 5044918.36930000, 281500.02320000 5044922.12570000, 281493.91080000 5044931.09210000, 281476.77010000 5044956.23610000, 281463.01640000 5044976.41160000, 281454.43180000 5044989.00440000, 281446.92030000 5045000.02320000, 281445.84720000 5045001.59730000, 281428.67800000 5045026.78300000, 281421.85960000 5045036.78490000, 281419.96500000 5045039.28660000, 281401.54720000 5045063.60520000, 281392.33830000 5045075.76450000, 281383.12940000 5045087.92380000, 281373.92050000 5045100.08310000, 281364.71160000 5045112.24240000, 281355.50270000 5045124.40170000, 281346.29380000 5045136.56110000, 281337.08490000 5045148.72030000, 281327.87600000 5045160.87960000, 281309.45820000 5045185.19810000, 281300.24770000 5045197.35950000, 281281.83000000 5045221.67810000, 281272.62100000 5045233.83730000, 281263.41210000 5045245.99660000, 281254.20320000 5045258.15590000, 281244.99430000 5045270.31530000, 281235.78540000 5045282.47450000, 281226.57650000 5045294.63370000, 281217.36770000 5045306.79310000, 281208.15870000 5045318.95230000, 281198.94980000 5045331.11160000, 281189.74090000 5045343.27070000, 281171.32320000 5045367.58920000, 281162.11420000 5045379.74850000, 281152.90530000 5045391.90780000, 281143.69640000 5045404.06710000, 281134.48750000 5045416.22630000, 281125.27860000 5045428.38560000, 281116.06970000 5045440.54490000, 281106.86080000 5045452.70420000, 281094.73160000 5045468.71940000, 281078.88380000 5045489.64430000, 281072.31210000 5045499.28780000, 281071.74410000 5045500.02320000, 281035.09260000 5045547.47490000, 281000.02320000 5045592.87840000, 280872.21030000 5045758.35450000, 280826.45760000 5045812.92060000, 280756.97060000 5045847.26620000, 280747.03080000 5045852.17900000, 280725.60530000 5045857.88910000, 280626.44990000 5045884.31500000, 280500.02320000 5045918.00910000, 280424.39800000 5045938.16400000, 280404.50990000 5045929.90550000, 280371.78160000 5045916.31510000, 280336.96190000 5046000.02320000, 280322.49800000 5046034.79490000, 280325.82270000 5046038.30260000, 280369.85590000 5046122.37060000, 280372.91680000 5046128.21460000, 280392.14960000 5046189.87270000, 280412.60120000 5046255.43830000, 280414.17440000 5046261.00920000, 280415.86560000 5046268.88280000, 280416.96370000 5046276.86080000, 280417.42310000 5046283.55650000, 280417.46330000 5046290.26790000, 280417.08610000 5046297.03190000, 280416.87110000 5046299.23130000, 280411.13580000 5046352.14420000, 280402.27680000 5046346.56060000, 280383.41750000 5046334.67420000, 280379.26200000 5046332.05510000, 280382.93050000 5046327.27150000, 280365.82910000 5046325.61960000, 280316.28820000 5046320.83430000, 280295.58400000 5046318.83440000, 280292.36250000 5046318.52320000, 280222.54420000 5046320.12700000, 280173.58650000 5046321.25160000, 280166.16460000 5046321.42210000, 279999.75120000 5046564.70900000, 279957.45870000 5046611.63400000, 279894.55620000 5046661.20320000, 279817.97130000 5046696.05330000, 279714.56880000 5046705.92210000, 279534.93410000 5046716.66890000, 279441.98930000 5046719.59880000, 279326.27250000 5046725.89030000, 279231.04010000 5046756.24430000, 279132.25080000 5046757.62990000, 279058.83360000 5046744.59060000, 279007.43650000 5046730.63070000, 278998.05870000 5046728.08360000))"
