ID_BASSIN,NUM_DISTRICT,ARRONDISSEMENT,NOM_DISTRICT,NOM_BASSIN
355,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE SECONDAIRE ANTOINE-DE-ST-EXUPÉRY ANNEXE-"
356,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","ÉCOLE SAINT-HENRI-Cafétéria"
357,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","CÉDA-Grande salle"
369,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","ÉCOLE NOTRE-DAME-DU-PERPÉTUEL-SECOURS-Gymnase 2"
359,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","ÉCOLE DE TECHNOLOGIE SUPÉRIEURE, PAVILLON E-Maison des étudiants"
363,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","ÉCOLE VICTOR-ROUSSELOT-Gymnase"
364,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","CENTRE SPORTIF DE LA PETITE BOURGOGNE-Gymnase"
365,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","ÉCOLE HONORÉ-MERCIER-Cafétéria"
366,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","ÉGLISE SAINT-JEAN-DE-MATHA-Grande salle"
367,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","ÉCOLE COEUR-IMMACULÉ-DE-MARIE-Gymnase"
368,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","ÉCOLE NOTRE-DAME-DU-PERPÉTUEL-SECOURS-Gymnase 1"
370,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","CENTRE DE LOISIRS MONSEIGNEUR PIGEON-Gymnase"
371,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","ÉCOLE SAINT-ZOTIQUE-Gymnase"
372,162,"Le Sud-Ouest","Saint-Paul–Émard–Saint-Henri-Ouest","L'ARCHE MONTRÉAL-Salle - 2e étage"
373,171,"Verdun","Champlain–L’Île-des-Sœurs","VERRIÈRES III-Hall d'entrée"
374,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE PRIMAIRE ÎLE-DES-SŒURS-Nouveau gymnase"
375,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE PRIMAIRE ÎLE-DES-SŒURS-Salle Multifonctionnelle"
376,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE SECONDAIRE MONSEIGNEUR-RICHARD-Gymnase 160-F"
424,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","MAISON DES SOURDS-Salle communautaire"
432,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","COLLÈGE REINE-MARIE-Gymnase A"
425,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","CENTRE DE LOISIRS RENÉ-GOUPIL-La Grande Salle"
40,22,"Anjou","Est","ÉCOLE SAINT-JOSEPH-Gymnase"
41,22,"Anjou","Est","ÉCOLE JACQUES-ROUSSEAU ANNEXE-Gymnase"
49,23,"Anjou","Centre","ÉCOLE DES ROSERAIES-Gymnase"
51,23,"Anjou","Centre","ÉCOLE WILFRID-PELLETIER-Gymnase"
52,31,"Côte-des-Neiges-Notre-Dame-de-Grâce","Darlington","ÉCOLE BEDFORD-Gymnase"
58,32,"Côte-des-Neiges-Notre-Dame-de-Grâce","Côte-des-Neiges","CENTRE SPORTIF CÔTE-DES-NEIGES (HORS-DISTRICT)-Gymnase 1"
63,33,"Côte-des-Neiges-Notre-Dame-de-Grâce","Snowdon","ACADÉMIE INTERNATIONALE MARYMOUNT-Gymnase"
64,33,"Côte-des-Neiges-Notre-Dame-de-Grâce","Snowdon","ÉGLISE SAINT-ANTONIN-Sous-sol"
65,33,"Côte-des-Neiges-Notre-Dame-de-Grâce","Snowdon","CEGEP MARIE-VICTORIN - CENTRE D'ÉDUCATION MULTICULTUREL-Pavillon Namur - Gymnase"
66,33,"Côte-des-Neiges-Notre-Dame-de-Grâce","Snowdon","CENTRE SPORTIF CÔTE-DES-NEIGES-Gymnase 2"
71,34,"Côte-des-Neiges-Notre-Dame-de-Grâce","Notre-Dame-de-Grâce","CENTRE COMMUNAUTAIRE SAINT-RAYMOND-Gymnase"
104,51,"LaSalle","Sault-Saint-Louis","CENTRE D'ÉDUCATION DES ADULTES DE LASALLE-Cafétéria"
108,51,"LaSalle","Sault-Saint-Louis","COMPLEXE SPORTIF CEGEP ANDRÉ-LAURENDEAU-Gymnase"
116,51,"LaSalle","Sault-Saint-Louis","CENTRE CULTUREL ET COMMUNAUTAIRE HENRI-LEMIEUX-Théâtre du Grand Sault"
237,113,"Le Plateau-Mont-Royal","Jeanne-Mance","ATELIERS D'ÉDUCATION POPULAIRE DU PLATEAU-Salle communautaire"
130,62,"L'Île-Bizard-Sainte-Geneviève","Denis-Benjamin-Viger","ÉCOLE JACQUES-BIZARD (HORS-DISTRICT)-Gymnase"
379,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE SECONDAIRE MONSEIGNEUR-RICHARD-Gymnase 160-E"
218,111,"Le Plateau-Mont-Royal","Mile-End","YMCA DU PARC-Le Studio"
220,111,"Le Plateau-Mont-Royal","Mile-End","ÉCOLE LAMBERT-CLOSSE-Gymnase et Salle polyvalente"
222,111,"Le Plateau-Mont-Royal","Mile-End","ÉCOLE ROBERT-GRAVEL-Gymnase"
230,112,"Le Plateau-Mont-Royal","De Lorimier","CENTRE DE RÉADAPTATION LUCIE-BRUNEAU-Gymnase"
232,112,"Le Plateau-Mont-Royal","De Lorimier","ÉCOLE JEANNE-MANCE-Cafétéria"
236,112,"Le Plateau-Mont-Royal","De Lorimier","ÉCOLE PAUL-BRUCHÉSI-Nouveau gymnase"
239,113,"Le Plateau-Mont-Royal","Jeanne-Mance","CENTRE DE LOISIRS MULTIETHNIQUE SAINT-LOUIS-Gymnase"
240,113,"Le Plateau-Mont-Royal","Jeanne-Mance","ÉCOLE AU PIED-DE-LA-MONTAGNE - PAVILLON SAINT-JEAN-BAPTISTE-Gymnase"
242,113,"Le Plateau-Mont-Royal","Jeanne-Mance","CENTRE D'ÉDUCATION DES ADULTES DU HIGH SCHOOL DE MONTREAL-Gymnase"
243,113,"Le Plateau-Mont-Royal","Jeanne-Mance","MISSION SANTA CRUZ-Sous-sol de l'église"
244,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE MONTMARTRE-Gymnase A"
247,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE MONTMARTRE-Gymnase B"
353,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE LAURIER MACDONALD-Hall d'entrée Nord/Sud"
245,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE EAST HILL-Gymnase"
246,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE DE LA BELLE-RIVE PAVILLON DE LA POINTE-Gymnase"
248,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE SECONDAIRE POINTE-AUX-TREMBLES-Gymnase"
249,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE NOTRE-DAME-Gymnase"
255,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","ÉCOLE MARC-LAFLAMME/LE PRÉLUDE-Gymnase"
250,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","CENTRE COMMUNAUTAIRE SAINTE-MARIA-GORETTI-Grande salle"
251,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE JEAN-GROU-Gymnase"
354,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE VICTOR-LAVIGNE-Petit gymnase"
252,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE NOTRE-DAME-DE-FATIMA-Gymnase"
256,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","ÉCOLE DANIEL-JOHNSON-Gymnase A"
253,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE INTERNATIONALE MICHELANGELO-Gymnase"
254,121,"Rivière-des-Prairies-Pointe-aux-Trembles","La Pointe-aux-Prairies","ÉCOLE SIMONE-DESJARDINS PAVILLON PERRAS-Gymnase"
257,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","ÉCOLE SAINT-MARCEL-Gymnase"
259,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","CENTRE COMMUNAUTAIRE LE MAINBOURG-Grande salle - Le Relais du bout"
260,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","CENTRE COMMUNAUTAIRE ROUSSIN-Salle R44 et Cafétéria"
262,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","ÉCOLE DANIEL-JOHNSON-Gymnase B"
263,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","ÉCOLE SAINTE-MARGUERITE-BOURGEOYS-Gymnase"
426,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","ÉCOLE MONTCALM-Gymnase"
427,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","ÉCOLE SAINT-NOËL-CHABANEL, PAVILLON DES DÉCOUVREURS-Cafétéria"
431,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","ÉCOLE SOPHIE-BARAT, PAVILLON ST. DOROTHY-Gymnase"
428,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","COLLÈGE REINE-MARIE-Gymnase B"
429,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","ÉCOLE SAINT-NOËL-CHABANEL, PAVILLON DES DÉCOUVREURS-Vieux gymnase"
430,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","ÉCOLE MARIE-RIVIER, PAVILLON LOUVAIN-Gymnase"
437,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","ÉCOLE SAINT-MATHIEU-Gymnase"
433,191,"Villeray-Saint-Michel-Parc-Extension","Saint-Michel","CENTRE GABRIELLE-ROY-Gymnase"
434,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","MAISON DU CITOYEN DE VILLERAY - SAINT-MICHEL - PARC-EXTENSION-Grande salle de rencontre et salle 4"
435,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","ÉCOLE JOHN F. KENNEDY-Salle La Place"
436,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","ÉCOLE LÉONARD-DE VINCI, PAVILLON DE LA 19E AVENUE-Gymnase 110-1"
438,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","ÉCOLE LÉONARD-DE VINCI, PAVILLON DE LA 22E AVENUE-Gymnase"
439,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","ÉCOLE SAINT-GRÉGOIRE-LE-GRAND (HORS-DISTRICT)-Gymnase B"
440,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","CENTRE SPORTIF JEAN-ROUGEAU (HORS-DISTRICT)-"
443,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","CENTRE YVES-THÉRIAULT-Cafétéria"
446,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","MAISON DE LA CULTURE CLAUDE-LÉVEILLÉE-Hall et salle d'exposition"
447,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","MAISON DE LA CULTURE CLAUDE-LÉVEILLÉE-Salle de médiation"
453,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE SAINTE-CÉCILE-Gymnase"
449,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE SAINT-GÉRARD-Gymnase"
461,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","CENTRE WILLIAM-HINGSTON-Gymnases 1 et 2"
460,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","ÉCOLE SINCLAIR-LAIRD-Gymnase"
420,183,"Ville-Marie","Sainte-Marie","COLLÈGE VILLE-MARIE-Cafétéria + Hall d'entrée"
422,183,"Ville-Marie","Sainte-Marie","ÉCOLE PIERRE-DUPUY-Hall d'entrée"
264,122,"Rivière-des-Prairies-Pointe-aux-Trembles","Pointe-aux-Trembles","ÉCOLE FRANÇOIS-LA BERNARDE-Gymnase"
266,123,"Rivière-des-Prairies-Pointe-aux-Trembles","Rivière-des-Prairies","CENTRE RÉCRÉATIF RIVIÈRE-DES-PRAIRIES-Salle polyvalente"
267,123,"Rivière-des-Prairies-Pointe-aux-Trembles","Rivière-des-Prairies","ÉCOLE FERNAND-GAUTHIER-Gymnase"
268,123,"Rivière-des-Prairies-Pointe-aux-Trembles","Rivière-des-Prairies","CENTRE SALÉSIEN DES JEUNES-Salle - 2e étage"
269,123,"Rivière-des-Prairies-Pointe-aux-Trembles","Rivière-des-Prairies","ÉCOLE DENISE-PELLETIER-Gymnase"
270,123,"Rivière-des-Prairies-Pointe-aux-Trembles","Rivière-des-Prairies","ACADÉMIE LEONARDO DA VINCI-Gymnase"
383,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE NOTRE-DAME-DES-SEPT-DOULEURS-Gymnase"
273,123,"Rivière-des-Prairies-Pointe-aux-Trembles","Rivière-des-Prairies","CEGEP MARIE-VICTORIN-Gymnase double"
276,131,"Rosemont-La Petite-Patrie","Saint-Édouard","ÉGLISE SAINT-AMBROISE-Salle paroissiale - sous-sol"
377,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE NOTRE-DAME-DE-LA-PAIX-Gymnase"
282,131,"Rosemont-La Petite-Patrie","Saint-Édouard","ÉCOLE PÈRE-MARQUETTE-Gymnase 1"
289,132,"Rosemont-La Petite-Patrie","Étienne-Desmarteau","ÉCOLE PIERRE ELLIOT TRUDEAU-Gymnase"
290,132,"Rosemont-La Petite-Patrie","Étienne-Desmarteau","ÉCOLE SAINTE-ANNE-Gymnase"
317,141,"Saint-Laurent","Côte-de-Liesse","COMPLEXE SPORTIF DE SAINT-LAURENT-Gymnase 1"
325,141,"Saint-Laurent","Côte-de-Liesse","ÉCOLE BEAU-SÉJOUR - ÉDIFICE NORD-Gymnase"
384,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE PRIMAIRE ÎLE-DES-SŒURS-Vieux gymnase"
324,141,"Saint-Laurent","Côte-de-Liesse","ÉCOLE ENFANTS-DU-MONDE-Gymnase 1"
341,151,"Saint-Léonard","Saint-Léonard-Est","ÉCOLE WILFRID-BASTIEN-Gymnase"
347,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE LA DAUVERSIÈRE-Gymnase"
348,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE PIERRE-DE-COUBERTIN-Gymnase"
350,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE SECONDAIRE ANTOINE-DE-ST-EXUPÉRY-Gymnases 3-4"
351,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE GÉNÉRAL VANIER-Gymnase"
352,152,"Saint-Léonard","Saint-Léonard-Ouest","ÉCOLE PIE XII-Grand gymnase"
358,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","CENTRE SAINT-CHARLES-Gymnase - 2e étage"
360,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","CRCS SAINT-ZOTIQUE-Gymnase"
378,171,"Verdun","Champlain–L’Île-des-Sœurs","ÉCOLE PRIMAIRE DES MARGUERITE-Gymnase"
361,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","ÉCOLE JEANNE-LEBER-Gymnase"
362,161,"Le Sud-Ouest","Saint-Henri-Est–Petite-Bourgogne–Pointe-Saint-Charles–Griffintown","ÉCOLE ST. GABRIEL-Gymnase"
390,172,"Verdun","Desmarchais-Crawford","ÉCOLE NOTRE-DAME-DE-LA-GARDE-Gymnase"
391,172,"Verdun","Desmarchais-Crawford","ÉCOLE NOTRE-DAME-DE-LOURDES-Gymnase"
392,172,"Verdun","Desmarchais-Crawford","ÉCOLE LÉVIS-SAUVÉ-Petit gymnase"
412,182,"Ville-Marie","Saint-Jacques","MARCHÉ BONSECOURS-Salle Vieux-Montréal"
393,172,"Verdun","Desmarchais-Crawford","CENTRE D'ÉDUCATION DES ADULTES CHAMPLAIN-Gymnase"
394,172,"Verdun","Desmarchais-Crawford","QUAI 5160 MAISON DE LA CULTURE DE VERDUN-Salle Marie-Jeanne-Fortier"
395,172,"Verdun","Desmarchais-Crawford","CENTRE DE FORMATION PROFESSIONNELLE DES CARREFOURS-Caféteria"
398,172,"Verdun","Desmarchais-Crawford","ÉCOLE LÉVIS-SAUVÉ-Grand Gymnase"
399,181,"Ville-Marie","Peter-McGill","UNIVERSITÉ CONCORDIA - LB ATRIUM HALL-"
400,181,"Ville-Marie","Peter-McGill","ÉCOLE DE TECHNOLOGIE SUPÉRIEURE, PAVILLON B-Hall d'entrée"
402,181,"Ville-Marie","Peter-McGill","COLLÈGE DE MONTRÉAL-Gymnase"
404,181,"Ville-Marie","Peter-McGill","UNIVERSITÉ CONCORDIA - COMPUTER SCIENCE AND VISUAL ARTS COMPLEX-Hall d'entrée"
405,181,"Ville-Marie","Peter-McGill","YMCA CENTRE-VILLE-Gymnase"
419,183,"Ville-Marie","Sainte-Marie","ÉCOLE CHAMPLAIN-Gymnase"
421,183,"Ville-Marie","Sainte-Marie","CENTRE JEAN-CLAUDE-MALÉPART-Gymnase"
423,183,"Ville-Marie","Sainte-Marie","ASSOCIATION SPORTIVE ET COMMUNAUTAIRE DU CENTRE-SUD-Salle communautaire"
444,192,"Villeray-Saint-Michel-Parc-Extension","François-Perrault","ÉCOLE SAINT-BARTHÉLÉMY - PAVILLON SAGARD-Gymnase"
445,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE GADBOIS-Gymnase"
448,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE HÉLÈNE-BOULLÉ-Gymnase"
450,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE JOSEPH-CHARBONNEAU-Gymnase"
451,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE MARIE-FAVERY-Gymnase"
454,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","ÉCOLE SAINT-GABRIEL-LALEMANT-Gymnase"
455,193,"Villeray-Saint-Michel-Parc-Extension","Villeray","PATRO (Le Prévost) VILLERAY-Salle polyvalente"
456,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","STADE IGA-Salle 2"
457,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","CHALET OGILVY-Salle communautaire"
458,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","ÉCOLE LUCIEN-PAGÉ-Gymnase vert"
459,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","ÉCOLE CAMILLE-LAURIN-Gymnase"
462,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","CENTRE WILLIAM-HINGSTON-Gymnases 3 et 4"
463,194,"Villeray-Saint-Michel-Parc-Extension","Parc-Extension","ÉCOLE BARCLAY-Gymnase"
