"Annee_imposition","Genre","Age","Region_administrative","Nombre_de_particuliers","Credit_moyen"
2020,"Masculin","40 à 54 ans","14 - Lanaudière",354,2255.79
2020,"Masculin","40 à 54 ans","15 - Laurentides",332,2172.06
2020,"Masculin","40 à 54 ans","16 - Montérégie",697,2196.08
2020,"Masculin","40 à 54 ans","17 - Centre-du-Québec",133,2189.21
2020,"Masculin","55 à 64 ans","01 - Bas-Saint-Laurent",173,2203.40
2020,"Masculin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",310,2257.07
2020,"Masculin","55 à 64 ans","03 - Capitale-Nationale",516,2179.24
2020,"Masculin","55 à 64 ans","04 - Mauricie",261,2237.72
2020,"Masculin","55 à 64 ans","05 - Estrie",394,2292.84
2020,"Masculin","55 à 64 ans","06 - Montréal",1048,2270.87
2020,"Masculin","55 à 64 ans","07 - Outaouais",331,2153.52
2020,"Masculin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",226,2257.32
2020,"Masculin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",187,2313.17
2020,"Masculin","55 à 64 ans","12 - Chaudière-Appalaches",399,2314.37
2020,"Masculin","55 à 64 ans","13 - Laval",330,2280.42
2020,"Masculin","55 à 64 ans","14 - Lanaudière",533,2271.23
2020,"Masculin","55 à 64 ans","15 - Laurentides",482,2268.41
2020,"Masculin","55 à 64 ans","16 - Montérégie",1125,2258.91
2020,"Masculin","55 à 64 ans","17 - Centre-du-Québec",203,2263.32
2020,"Masculin","65 ans et plus","01 - Bas-Saint-Laurent",359,2249.05
2020,"Masculin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",636,2261.36
2020,"Masculin","65 ans et plus","03 - Capitale-Nationale",1077,2128.58
2020,"Masculin","65 ans et plus","04 - Mauricie",530,2205.55
2020,"Masculin","65 ans et plus","05 - Estrie",797,2227.27
2020,"Masculin","65 ans et plus","06 - Montréal",1859,2165.31
2020,"Masculin","65 ans et plus","07 - Outaouais",517,2051.40
2020,"Masculin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",404,2246.86
2020,"Masculin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",309,2311.22
2020,"Masculin","65 ans et plus","12 - Chaudière-Appalaches",767,2221.04
2020,"Masculin","65 ans et plus","13 - Laval",553,2229.90
2020,"Masculin","65 ans et plus","14 - Lanaudière",827,2248.79
2020,"Masculin","65 ans et plus","15 - Laurentides",874,2208.43
2020,"Masculin","65 ans et plus","16 - Montérégie",2017,2193.82
2020,"Masculin","65 ans et plus","17 - Centre-du-Québec",417,2294.21
2021,"Féminin","Moins de 40 ans","01 - Bas-Saint-Laurent",21,2180.97
2021,"Féminin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",46,1831.48
2021,"Féminin","Moins de 40 ans","03 - Capitale-Nationale",67,1850.07
2021,"Féminin","Moins de 40 ans","04 - Mauricie",38,1892.97
2021,"Féminin","Moins de 40 ans","05 - Estrie",47,1852.70
2021,"Féminin","Moins de 40 ans","06 - Montréal",224,2086.78
2021,"Féminin","Moins de 40 ans","07 - Outaouais",43,1847.24
2021,"Féminin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",21,1553.10
2021,"Féminin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",18,2118.62
2021,"Féminin","Moins de 40 ans","12 - Chaudière-Appalaches",39,1800.10
2021,"Féminin","Moins de 40 ans","13 - Laval",55,2171.77
2021,"Féminin","Moins de 40 ans","14 - Lanaudière",85,2043.78
2021,"Féminin","Moins de 40 ans","15 - Laurentides",63,1927.19
2021,"Féminin","Moins de 40 ans","16 - Montérégie",169,1944.46
2021,"Féminin","Moins de 40 ans","17 - Centre-du-Québec",43,1878.78
2021,"Féminin","40 à 54 ans","01 - Bas-Saint-Laurent",137,2120.67
2021,"Féminin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",192,2093.26
2021,"Féminin","40 à 54 ans","03 - Capitale-Nationale",426,2072.88
2021,"Féminin","40 à 54 ans","04 - Mauricie",220,2136.49
2021,"Féminin","40 à 54 ans","05 - Estrie",363,2149.57
2021,"Féminin","40 à 54 ans","06 - Montréal",1074,2296.73
2021,"Féminin","40 à 54 ans","07 - Outaouais",291,2201.92
2021,"Féminin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",176,2183.73
2021,"Féminin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",147,2180.28
2021,"Féminin","40 à 54 ans","12 - Chaudière-Appalaches",267,2019.63
2021,"Féminin","40 à 54 ans","13 - Laval",347,2243.24
2021,"Féminin","40 à 54 ans","14 - Lanaudière",470,2208.13
2021,"Féminin","40 à 54 ans","15 - Laurentides",516,2159.23
2021,"Féminin","40 à 54 ans","16 - Montérégie",958,2189.34
2021,"Féminin","40 à 54 ans","17 - Centre-du-Québec",177,2107.61
2021,"Féminin","55 à 64 ans","01 - Bas-Saint-Laurent",234,2145.86
2021,"Féminin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",362,2073.34
2021,"Féminin","55 à 64 ans","03 - Capitale-Nationale",657,1990.63
2021,"Féminin","55 à 64 ans","04 - Mauricie",359,2024.68
2021,"Féminin","55 à 64 ans","05 - Estrie",521,2105.17
2021,"Féminin","55 à 64 ans","06 - Montréal",1585,2215.19
2021,"Féminin","55 à 64 ans","07 - Outaouais",478,2135.93
2021,"Féminin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",257,2140.30
2021,"Féminin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",219,2219.76
2021,"Féminin","55 à 64 ans","12 - Chaudière-Appalaches",419,2007.32
2021,"Féminin","55 à 64 ans","13 - Laval",483,2268.65
2021,"Féminin","55 à 64 ans","14 - Lanaudière",625,2136.83
2021,"Féminin","55 à 64 ans","15 - Laurentides",677,2138.96
2021,"Féminin","55 à 64 ans","16 - Montérégie",1436,2152.14
2021,"Féminin","55 à 64 ans","17 - Centre-du-Québec",306,2239.68
2021,"Féminin","65 ans et plus","01 - Bas-Saint-Laurent",526,2112.13
2021,"Féminin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",681,1998.95
2021,"Féminin","65 ans et plus","03 - Capitale-Nationale",1371,1950.73
2021,"Féminin","65 ans et plus","04 - Mauricie",648,2063.82
2021,"Féminin","65 ans et plus","05 - Estrie",1007,2098.25
2021,"Féminin","65 ans et plus","06 - Montréal",2733,2074.16
2021,"Féminin","65 ans et plus","07 - Outaouais",656,1966.18
2021,"Féminin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",490,2138.76
2021,"Féminin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",373,2317.28
2021,"Féminin","65 ans et plus","12 - Chaudière-Appalaches",985,2064.21
2021,"Féminin","65 ans et plus","13 - Laval",751,2058.39
2021,"Féminin","65 ans et plus","14 - Lanaudière",927,2095.60
2021,"Féminin","65 ans et plus","15 - Laurentides",1084,2063.16
2021,"Féminin","65 ans et plus","16 - Montérégie",2462,2029.04
2021,"Féminin","65 ans et plus","17 - Centre-du-Québec",504,2122.18
2021,"Masculin","Moins de 40 ans","01 - Bas-Saint-Laurent",22,2014.70
2021,"Masculin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",27,2203.78
2021,"Masculin","Moins de 40 ans","03 - Capitale-Nationale",70,1930.95
2021,"Masculin","Moins de 40 ans","04 - Mauricie",22,1985.98
2021,"Masculin","Moins de 40 ans","05 - Estrie",39,2063.95
2021,"Masculin","Moins de 40 ans","06 - Montréal",175,2088.94
2021,"Masculin","Moins de 40 ans","07 - Outaouais",44,1900.45
2021,"Masculin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",35,1988.01
2021,"Masculin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",23,2350.31
2021,"Masculin","Moins de 40 ans","12 - Chaudière-Appalaches",37,1986.31
2021,"Masculin","Moins de 40 ans","13 - Laval",64,2339.66
2021,"Masculin","Moins de 40 ans","14 - Lanaudière",83,2110.40
2021,"Masculin","Moins de 40 ans","15 - Laurentides",73,2151.83
2021,"Masculin","Moins de 40 ans","16 - Montérégie",136,2042.60
2021,"Masculin","Moins de 40 ans","17 - Centre-du-Québec",26,2099.97
2021,"Masculin","40 à 54 ans","01 - Bas-Saint-Laurent",117,2222.50
2021,"Masculin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",162,2294.56
2021,"Masculin","40 à 54 ans","03 - Capitale-Nationale",297,2158.75
2021,"Masculin","40 à 54 ans","04 - Mauricie",138,2144.22
2021,"Masculin","40 à 54 ans","05 - Estrie",256,2207.97
2021,"Masculin","40 à 54 ans","06 - Montréal",705,2269.32
2021,"Masculin","40 à 54 ans","07 - Outaouais",150,2312.75
2021,"Masculin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",159,2255.07
2021,"Masculin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",90,2204.07
2021,"Masculin","40 à 54 ans","12 - Chaudière-Appalaches",217,2141.32
2021,"Masculin","40 à 54 ans","13 - Laval",209,2323.37
2021,"Masculin","40 à 54 ans","14 - Lanaudière",354,2232.84
2021,"Masculin","40 à 54 ans","15 - Laurentides",342,2198.23
2021,"Masculin","40 à 54 ans","16 - Montérégie",700,2198.01
2021,"Masculin","40 à 54 ans","17 - Centre-du-Québec",143,2226.23
2021,"Masculin","55 à 64 ans","01 - Bas-Saint-Laurent",177,2262.33
2021,"Masculin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",309,2221.40
2021,"Masculin","55 à 64 ans","03 - Capitale-Nationale",524,2180.35
2021,"Masculin","55 à 64 ans","04 - Mauricie",265,2294.03
2021,"Masculin","55 à 64 ans","05 - Estrie",405,2215.53
2021,"Masculin","55 à 64 ans","06 - Montréal",1078,2280.75
2021,"Masculin","55 à 64 ans","07 - Outaouais",343,2214.64
2021,"Masculin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",234,2241.66
2021,"Masculin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",188,2315.72
2021,"Masculin","55 à 64 ans","12 - Chaudière-Appalaches",420,2281.65
2021,"Masculin","55 à 64 ans","13 - Laval",359,2250.33
2021,"Masculin","55 à 64 ans","14 - Lanaudière",536,2330.39
2021,"Masculin","55 à 64 ans","15 - Laurentides",516,2324.27
2021,"Masculin","55 à 64 ans","16 - Montérégie",1145,2263.71
2021,"Masculin","55 à 64 ans","17 - Centre-du-Québec",203,2312.74
2021,"Masculin","65 ans et plus","01 - Bas-Saint-Laurent",381,2286.77
2021,"Masculin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",647,2311.32
2021,"Masculin","65 ans et plus","03 - Capitale-Nationale",1059,2183.21
2021,"Masculin","65 ans et plus","04 - Mauricie",534,2240.62
2021,"Masculin","65 ans et plus","05 - Estrie",814,2233.40
2021,"Masculin","65 ans et plus","06 - Montréal",1917,2195.77
2021,"Masculin","65 ans et plus","07 - Outaouais",531,2129.74
2021,"Masculin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",409,2296.71
2021,"Masculin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",318,2314.64
2021,"Masculin","65 ans et plus","12 - Chaudière-Appalaches",772,2239.09
2021,"Masculin","65 ans et plus","13 - Laval",573,2274.67
2021,"Masculin","65 ans et plus","14 - Lanaudière",901,2259.99
2021,"Masculin","65 ans et plus","15 - Laurentides",927,2251.35
2021,"Masculin","65 ans et plus","16 - Montérégie",2053,2218.22
2021,"Masculin","65 ans et plus","17 - Centre-du-Québec",447,2293.17
2022,"Féminin","Moins de 40 ans","01 - Bas-Saint-Laurent",23,2162.28
2022,"Féminin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",45,1923.18
2022,"Féminin","Moins de 40 ans","03 - Capitale-Nationale",65,1801.51
2022,"Féminin","Moins de 40 ans","04 - Mauricie",25,2009.17
2022,"Féminin","Moins de 40 ans","05 - Estrie",53,1819.95
2022,"Féminin","Moins de 40 ans","06 - Montréal",221,2130.69
2022,"Féminin","Moins de 40 ans","07 - Outaouais",56,1870.57
2022,"Féminin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",25,1638.94
2022,"Féminin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",20,1973.05
2022,"Féminin","Moins de 40 ans","12 - Chaudière-Appalaches",45,1767.19
2022,"Féminin","Moins de 40 ans","13 - Laval",64,2049.70
2022,"Féminin","Moins de 40 ans","14 - Lanaudière",78,2074.68
2022,"Féminin","Moins de 40 ans","15 - Laurentides",85,1984.81
2022,"Féminin","Moins de 40 ans","16 - Montérégie",185,1998.66
2022,"Féminin","Moins de 40 ans","17 - Centre-du-Québec",40,2118.99
2022,"Féminin","40 à 54 ans","01 - Bas-Saint-Laurent",145,2066.20
2022,"Féminin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",194,2186.75
2022,"Féminin","40 à 54 ans","03 - Capitale-Nationale",453,2094.84
2022,"Féminin","40 à 54 ans","04 - Mauricie",214,2248.19
2022,"Féminin","40 à 54 ans","05 - Estrie",370,2130.44
2022,"Féminin","40 à 54 ans","06 - Montréal",1085,2318.28
2022,"Féminin","40 à 54 ans","07 - Outaouais",297,2246.47
2022,"Féminin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",174,2205.40
2022,"Féminin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",133,2361.52
2022,"Féminin","40 à 54 ans","12 - Chaudière-Appalaches",273,2126.18
2022,"Féminin","40 à 54 ans","13 - Laval",350,2307.31
2022,"Féminin","40 à 54 ans","14 - Lanaudière",488,2176.36
2022,"Féminin","40 à 54 ans","15 - Laurentides",506,2244.82
2022,"Féminin","40 à 54 ans","16 - Montérégie",1001,2240.21
2022,"Féminin","40 à 54 ans","17 - Centre-du-Québec",195,2103.05
2022,"Féminin","55 à 64 ans","01 - Bas-Saint-Laurent",233,2142.60
2022,"Féminin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",356,2076.27
2022,"Féminin","55 à 64 ans","03 - Capitale-Nationale",656,2050.54
2022,"Féminin","55 à 64 ans","04 - Mauricie",356,2102.40
2022,"Féminin","55 à 64 ans","05 - Estrie",495,2199.28
2022,"Féminin","55 à 64 ans","06 - Montréal",1620,2310.91
2022,"Féminin","55 à 64 ans","07 - Outaouais",481,2172.89
2022,"Féminin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",263,2160.35
2022,"Féminin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",226,2253.19
2022,"Féminin","55 à 64 ans","12 - Chaudière-Appalaches",416,2091.40
2022,"Féminin","55 à 64 ans","13 - Laval",504,2331.42
2022,"Féminin","55 à 64 ans","14 - Lanaudière",668,2220.54
2022,"Féminin","55 à 64 ans","15 - Laurentides",692,2203.67
2022,"Féminin","55 à 64 ans","16 - Montérégie",1414,2186.61
2022,"Féminin","55 à 64 ans","17 - Centre-du-Québec",300,2219.10
2022,"Féminin","65 ans et plus","01 - Bas-Saint-Laurent",496,2176.10
2022,"Féminin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",645,2066.04
2022,"Féminin","65 ans et plus","03 - Capitale-Nationale",1339,1987.18
2022,"Féminin","65 ans et plus","04 - Mauricie",614,2127.61
2022,"Féminin","65 ans et plus","05 - Estrie",1002,2112.31
2022,"Féminin","65 ans et plus","06 - Montréal",2739,2131.08
2022,"Féminin","65 ans et plus","07 - Outaouais",639,2047.02
2022,"Féminin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",482,2155.71
2022,"Féminin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",363,2371.76
2022,"Féminin","65 ans et plus","12 - Chaudière-Appalaches",956,2119.75
2022,"Féminin","65 ans et plus","13 - Laval",734,2160.34
2022,"Féminin","65 ans et plus","14 - Lanaudière",975,2117.26
2022,"Féminin","65 ans et plus","15 - Laurentides",1105,2100.80
2022,"Féminin","65 ans et plus","16 - Montérégie",2432,2080.69
2022,"Féminin","65 ans et plus","17 - Centre-du-Québec",504,2194.29
2022,"Masculin","Moins de 40 ans","01 - Bas-Saint-Laurent",20,2158.84
2022,"Masculin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",29,2142.81
2022,"Masculin","Moins de 40 ans","03 - Capitale-Nationale",80,1863.29
2022,"Masculin","Moins de 40 ans","04 - Mauricie",23,2039.84
2022,"Masculin","Moins de 40 ans","05 - Estrie",46,2169.41
2022,"Masculin","Moins de 40 ans","06 - Montréal",169,2205.86
2022,"Masculin","Moins de 40 ans","07 - Outaouais",41,2117.52
2022,"Masculin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",30,2130.55
2022,"Masculin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",21,2267.76
2022,"Masculin","Moins de 40 ans","12 - Chaudière-Appalaches",41,2081.28
2022,"Masculin","Moins de 40 ans","13 - Laval",62,2404.91
2022,"Masculin","Moins de 40 ans","14 - Lanaudière",75,2151.27
2022,"Masculin","Moins de 40 ans","15 - Laurentides",83,2164.37
2022,"Masculin","Moins de 40 ans","16 - Montérégie",139,2100.70
2022,"Masculin","Moins de 40 ans","17 - Centre-du-Québec",31,2057.66
2022,"Masculin","40 à 54 ans","01 - Bas-Saint-Laurent",117,2321.50
2022,"Masculin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",170,2316.25
2022,"Masculin","40 à 54 ans","03 - Capitale-Nationale",308,2208.30
2022,"Masculin","40 à 54 ans","04 - Mauricie",140,2173.62
2022,"Masculin","40 à 54 ans","05 - Estrie",279,2233.80
2022,"Masculin","40 à 54 ans","06 - Montréal",680,2291.01
2022,"Masculin","40 à 54 ans","07 - Outaouais",169,2113.98
2022,"Masculin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",151,2294.84
2022,"Masculin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",89,2317.34
2022,"Masculin","40 à 54 ans","12 - Chaudière-Appalaches",210,2135.78
2022,"Masculin","40 à 54 ans","13 - Laval",223,2322.52
2022,"Masculin","40 à 54 ans","14 - Lanaudière",342,2260.54
2022,"Masculin","40 à 54 ans","15 - Laurentides",363,2238.85
2022,"Masculin","40 à 54 ans","16 - Montérégie",751,2232.53
2022,"Masculin","40 à 54 ans","17 - Centre-du-Québec",133,2252.66
2022,"Masculin","55 à 64 ans","01 - Bas-Saint-Laurent",175,2264.31
2022,"Masculin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",308,2343.98
2022,"Masculin","55 à 64 ans","03 - Capitale-Nationale",475,2216.61
2022,"Masculin","55 à 64 ans","04 - Mauricie",267,2273.57
2022,"Masculin","55 à 64 ans","05 - Estrie",402,2297.67
2022,"Masculin","55 à 64 ans","06 - Montréal",1095,2324.82
2022,"Masculin","55 à 64 ans","07 - Outaouais",357,2348.72
2022,"Masculin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",249,2328.64
2022,"Masculin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",179,2398.27
2022,"Masculin","55 à 64 ans","12 - Chaudière-Appalaches",388,2406.69
2022,"Masculin","55 à 64 ans","13 - Laval",367,2328.73
2022,"Masculin","55 à 64 ans","14 - Lanaudière",537,2346.50
2022,"Masculin","55 à 64 ans","15 - Laurentides",547,2337.31
2022,"Masculin","55 à 64 ans","16 - Montérégie",1171,2315.48
2022,"Masculin","55 à 64 ans","17 - Centre-du-Québec",217,2308.68
2022,"Masculin","65 ans et plus","01 - Bas-Saint-Laurent",410,2305.75
2022,"Masculin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",683,2363.69
2022,"Masculin","65 ans et plus","03 - Capitale-Nationale",1118,2221.54
2022,"Masculin","65 ans et plus","04 - Mauricie",523,2308.84
2022,"Masculin","65 ans et plus","05 - Estrie",822,2277.74
2022,"Masculin","65 ans et plus","06 - Montréal",1930,2249.33
2022,"Masculin","65 ans et plus","07 - Outaouais",539,2169.96
2022,"Masculin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",422,2319.59
2022,"Masculin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",300,2388.32
2022,"Masculin","65 ans et plus","12 - Chaudière-Appalaches",797,2278.76
