"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg"
13020,Saint-Marc-du-Lac-Long,P,395,1.12,15048656.00,1369088.00,8597456.00,3426528.00,4685632.00,8550192.00,41677552.00,0.00,0.00,6160.00,0.00,0.00,0.00,381805.20,778.40,0.00,42066295.60,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13025,Rivière-Bleue,M,1254,1.00,39957700.00,5537000.00,10615300.00,6588800.00,5971000.00,6488100.00,75157900.00,0.00,0.00,0.00,45700.00,2234182.50,0.00,1713522.50,0.00,0.00,79151305.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13030,Saint-Eusèbe,P,579,1.00,23187200.00,1064600.00,2888900.00,4446800.00,8682900.00,5003300.00,45273700.00,0.00,0.00,0.00,0.00,0.00,0.00,521875.50,0.00,0.00,45795575.50,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13040,Saint-Juste-du-Lac,M,585,1.00,22390400.00,2402500.00,9634100.00,3492900.00,8585800.00,5931400.00,52437100.00,0.00,0.00,122000.00,0.00,0.00,0.00,928798.00,0.00,0.00,53487898.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13045,Auclair,M,458,1.12,15827056.00,1437520.00,4701648.00,1902208.00,13887664.00,2094512.00,39850608.00,0.00,0.00,0.00,0.00,0.00,0.00,584111.36,1089.76,0.00,40435809.12,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13050,Lejeune,M,270,1.00,7278600.00,344900.00,4421500.00,1250200.00,12014900.00,2259600.00,27569700.00,0.00,0.00,44200.00,29300.00,0.00,0.00,249783.00,0.00,0.00,27892983.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13055,Biencourt,M,455,1.09,13176029.00,1490684.00,3271853.00,1151367.00,10414078.00,4154971.00,33658982.00,0.00,0.00,0.00,31283.00,0.00,0.00,448545.36,530.29,0.00,34139340.64,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13060,Lac-des-Aigles,M,519,0.99,16098489.00,1433025.00,1653894.00,1962675.00,8052462.00,2874366.00,32074911.00,0.00,0.00,0.00,38511.00,0.00,0.00,802541.52,0.00,0.00,32915963.52,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13065,Saint-Michel-du-Squatec,M,1081,1.02,32331348.00,3668430.00,6868986.00,8063100.00,14178918.00,3151086.00,68261868.00,0.00,0.00,105060.00,56406.00,862705.80,0.00,0.00,6745821.51,0.00,76031861.31,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13073,Témiscouata-sur-le-Lac,V,4887,1.00,243467400.00,38641800.00,55993800.00,75206200.00,20386400.00,18256500.00,451952100.00,0.00,0.00,3300100.00,269900.00,11510152.50,0.00,3871289.00,10860487.00,0.00,481764028.50,02,2 000 @ 9 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13075,Saint-Pierre-de-Lamy,M,133,1.03,2715286.00,580199.00,3445968.00,1289457.00,5313873.00,1686625.00,15031408.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15031408.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13080,Saint-Louis-du-Ha! Ha!,P,1263,1.00,47780900.00,6156400.00,5239800.00,4551400.00,9772100.00,3470900.00,76971500.00,0.00,0.00,283400.00,0.00,1661385.00,0.00,1035272.00,69.50,0.00,79951626.50,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13085,Saint-Elzéar-de-Témiscouata,M,333,0.99,11056122.00,412038.00,3020490.00,342738.00,7143048.00,4583403.00,26557839.00,0.00,0.00,0.00,0.00,0.00,0.00,191415.51,0.00,0.00,26749254.51,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13090,Saint-Honoré-de-Témiscouata,M,751,1.16,27272064.00,3040592.00,8499436.00,3298924.00,10013236.00,7944956.00,60069208.00,0.00,0.00,530700.00,6032.00,0.00,0.00,875533.20,0.00,0.00,61481473.20,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13095,Pohénégamook,V,2549,1.00,112408000.00,11644200.00,21811900.00,28910900.00,19006900.00,11509100.00,205291000.00,0.00,0.00,270300.00,31300.00,2403307.50,25657.50,2235884.50,7000457.00,0.00,217257906.50,02,2 000 @ 9 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13100,Saint-Athanase,M,304,1.04,9410752.00,288912.00,2809560.00,567736.00,4506216.00,4514224.00,22097400.00,0.00,0.00,0.00,25064.00,0.00,0.00,294468.72,0.00,0.00,22416932.72,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
14005,Mont-Carmel,M,1175,1.06,47373626.00,2691234.00,22108420.00,5868478.00,15857494.00,3299250.00,97198502.00,0.00,0.00,32118.00,0.00,0.00,0.00,522983.33,0.00,0.00,97753603.33,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14010,Saint-Bruno-de-Kamouraska,M,537,1.15,21086400.00,709665.00,11070360.00,4862315.00,7485005.00,6060845.00,51274590.00,0.00,0.00,0.00,0.00,0.00,0.00,306032.83,0.00,0.00,51580622.83,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14018,Saint-Pascal,V,3493,0.98,152110896.00,21412706.00,10288040.00,43597456.00,24421208.00,1851808.00,253682114.00,0.00,0.00,1686580.00,223538.00,1447942.65,0.00,2284749.95,11927968.08,0.00,271252892.68,02,2 000 @ 9 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14025,Sainte-Hélène-de-Kamouraska,M,906,1.00,36081600.00,2502800.00,3851400.00,2271200.00,20997400.00,733300.00,66437700.00,0.00,0.00,0.00,62100.00,0.00,0.00,653300.00,0.00,0.00,67153100.00,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14030,Saint-Joseph-de-Kamouraska,P,389,1.00,12427700.00,705800.00,2336600.00,2979700.00,14847800.00,2323300.00,35620900.00,0.00,0.00,0.00,0.00,0.00,0.00,281405.50,0.00,0.00,35902305.50,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14035,Saint-Alexandre-de-Kamouraska,M,2158,1.00,97143100.00,10848800.00,9633600.00,26824000.00,32237200.00,3387400.00,180074100.00,0.00,0.00,55900.00,0.00,2584642.50,0.00,1963305.50,0.00,0.00,184677948.00,02,2 000 @ 9 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14040,Saint-André,M,682,1.00,27564900.00,2658600.00,5688500.00,7115000.00,23816900.00,1525000.00,68368900.00,0.00,0.00,6500.00,480800.00,0.00,0.00,587344.50,0.00,0.00,69443544.50,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14045,Saint-Germain,P,298,1.00,18803600.00,804900.00,1612600.00,833500.00,14245500.00,293600.00,36593700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36593700.00,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14050,Kamouraska,M,608,1.03,51164014.00,4956772.00,17969586.00,6965375.00,48763599.00,1749764.00,131569110.00,0.00,0.00,0.00,184576.00,0.00,0.00,289990.84,0.00,0.00,132043676.84,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14055,Saint-Denis-De La Bouteillerie,M,524,1.03,40641637.00,937918.00,21866900.00,963668.00,27023286.00,2510110.00,93943519.00,0.00,0.00,0.00,33269.00,0.00,0.00,547052.57,0.00,0.00,94523840.57,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14060,Saint-Philippe-de-Néri,P,835,1.00,30575100.00,3843500.00,1092100.00,7835600.00,17006500.00,432200.00,60785000.00,0.00,0.00,201800.00,30000.00,0.00,0.00,621260.50,0.00,0.00,61638060.50,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14065,Rivière-Ouelle,M,974,0.98,63583380.00,4440772.00,29828162.00,7722106.00,34973946.00,4188520.00,144736886.00,0.00,0.00,0.00,42630.00,3382440.60,0.00,609993.16,0.00,0.00,148771949.76,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14070,Saint-Pacôme,M,1552,1.05,75617535.00,9334920.00,4340175.00,12111435.00,6744045.00,1260315.00,109408425.00,0.00,0.00,62265.00,98280.00,3104380.13,0.00,785211.00,0.00,0.00,113458561.13,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14075,Saint-Gabriel-Lalemant,M,719,1.10,24952510.00,1574210.00,4009830.00,1494570.00,7049680.00,2925670.00,42006470.00,0.00,0.00,0.00,31020.00,0.00,0.00,533544.55,0.00,0.00,42571034.55,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14080,Saint-Onésime-d'Ixworth,M,560,1.01,23443211.00,1093830.00,4183824.00,1856986.00,7445619.00,3636505.00,41659975.00,0.00,0.00,1212.00,0.00,0.00,0.00,405867.49,0.00,0.00,42067054.49,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14085,La Pocatière,V,4098,1.02,165514890.00,46179684.00,16883142.00,91879152.00,9887676.00,3479424.00,333823968.00,0.00,0.00,17230758.00,298860.00,12999912.75,25020067.05,3471625.08,20723344.59,0.00,413568535.47,02,2 000 @ 9 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14090,Sainte-Anne-de-la-Pocatière,P,1646,0.98,91937622.00,8042076.00,3278100.00,6646850.00,39339062.00,1505770.00,150749480.00,0.00,0.00,0.00,13230.00,0.00,0.00,0.00,0.00,0.00,150762710.00,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
15005,Saint-Irénée,P,682,0.99,56484846.00,6165225.00,33390225.00,21912561.00,10469151.00,12209670.00,140631678.00,0.00,0.00,0.00,57222.00,0.00,0.00,568673.33,0.00,0.00,141257573.33,01,1 @ 1 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
15013,La Malbaie,V,8161,1.02,426438744.00,105365082.00,79184436.00,194701516.80,11399520.00,20843904.00,837933202.80,0.00,0.00,3836730.00,36924.00,16325941.50,1566452.25,4545892.14,15927068.97,0.00,880172211.66,02,2 000 @ 9 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
15025,Notre-Dame-des-Monts,M,801,1.02,35587902.00,3920982.00,6960378.00,2010012.00,2230740.00,582522.00,51292536.00,0.00,0.00,0.00,0.00,0.00,0.00,563929.95,0.00,0.00,51856465.95,01,1 @ 1 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
15030,Saint-Aimé-des-Lacs,M,1099,1.09,60371503.00,5192869.00,52817040.00,10471837.10,1202161.00,3508165.00,133563575.10,0.00,0.00,51448.00,0.00,0.00,0.00,498392.15,0.00,0.00,134113415.25,01,1 @ 1 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
15035,Clermont,V,3103,1.00,132461100.00,33439100.00,11754200.00,69733550.00,1455100.00,2108800.00,250951850.00,0.00,0.00,204800.00,173400.00,4408800.00,0.00,2890852.50,0.00,0.00,258629702.50,02,2 000 @ 9 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
15058,Saint-Siméon,M,1197,0.98,54045726.00,9813622.00,28665392.00,22440432.00,1570548.00,4668720.00,121204440.00,0.00,0.00,86534.00,0.00,1872971.10,0.00,899392.55,0.00,0.00,124063337.65,01,1 @ 1 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
15065,Baie-Sainte-Catherine,M,205,1.02,8496804.00,618426.00,4987188.00,3485850.00,312528.00,443700.00,18344496.00,0.00,0.00,0.00,540498.00,0.00,0.00,0.00,0.00,0.00,18884994.00,01,1 @ 1 999,AR150,Charlevoix-Est,,,03,Capitale-Nationale
16005,Petite-Rivière-Saint-François,M,864,0.99,115163532.00,19439442.00,16994736.00,115568442.00,1061775.00,107677845.00,375905772.00,0.00,0.00,608058.00,116226.00,0.00,0.00,1021891.86,0.00,0.00,377651947.86,01,1 @ 1 999,AR160,Charlevoix,,,03,Capitale-Nationale
16013,Baie-Saint-Paul,V,7207,1.00,525843100.00,126441800.00,91632900.00,185190500.00,30392100.00,82172000.00,1041672400.00,0.00,0.00,2696900.00,3500.00,254172022.50,0.00,6071589.50,14475321.00,0.00,1319091733.00,02,2 000 @ 9 999,AR160,Charlevoix,,,03,Capitale-Nationale
16023,L'Isle-aux-Coudres,M,1111,1.03,98442868.00,14691714.00,10045075.00,31133604.00,5628229.00,8570836.00,168512326.00,29767.00,0.00,15553.00,135548.00,0.00,0.00,1674802.66,0.00,0.00,170367996.66,01,1 @ 1 999,AR160,Charlevoix,,,03,Capitale-Nationale
16048,Les Éboulements,M,1353,0.95,130891475.00,15450610.00,35134135.00,23862860.00,25267435.00,31098155.00,261704670.00,147250.00,0.00,0.00,269800.00,0.00,0.00,649686.00,0.00,0.00,262771406.00,01,1 @ 1 999,AR160,Charlevoix,,,03,Capitale-Nationale
16050,Saint-Hilarion,P,1109,1.01,73633545.00,7590655.00,12005062.00,11315838.00,21365035.00,6260384.00,132170519.00,0.00,0.00,0.00,88274.00,0.00,0.00,715287.05,280.78,0.00,132974360.83,01,1 @ 1 999,AR160,Charlevoix,,,03,Capitale-Nationale
16055,Saint-Urbain,P,1413,1.01,80559418.00,12518344.00,16874070.00,12905073.00,10851844.00,17653184.00,151361933.00,0.00,0.00,0.00,132411.00,0.00,0.00,1254314.46,8774.38,0.00,152757432.83,01,1 @ 1 999,AR160,Charlevoix,,,03,Capitale-Nationale
17005,Saint-Omer,M,282,1.08,13917204.00,349380.00,9013788.00,1031184.00,5240160.00,6673860.00,36225576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36225576.00,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17010,Saint-Pamphile,V,2391,1.04,71976840.00,9841936.00,8850920.00,34903232.00,24839776.00,2276144.00,152688848.00,0.00,0.00,0.00,111176.00,1479277.80,0.00,1246540.88,7553549.12,0.00,163079391.80,02,2 000 @ 9 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17015,Saint-Adalbert,M,499,1.14,18519528.00,711702.00,8650434.00,2112876.00,19860966.00,10929750.00,60785256.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60785256.00,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17020,Saint-Marcel,M,449,1.05,13208895.00,729015.00,11578560.00,527835.00,14841120.00,6167070.00,47052495.00,0.00,0.00,0.00,26460.00,0.00,0.00,543663.75,145.95,0.00,47622764.70,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17025,Sainte-Félicité,M,385,1.03,9507312.00,470916.00,3532591.00,878693.00,9457872.00,5409766.00,29257150.00,0.00,0.00,0.00,0.00,0.00,0.00,358784.02,0.00,0.00,29615934.02,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17030,Sainte-Perpétue,M,1622,1.00,45618100.00,7147800.00,10575200.00,9271700.00,23445700.00,3008800.00,99067300.00,0.00,0.00,33900.00,0.00,3719512.50,0.00,774230.00,0.00,0.00,103594942.50,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17035,Tourville,M,584,1.08,15661728.00,1968192.00,7012116.00,1951128.00,7688304.00,2162268.00,36443736.00,0.00,0.00,0.00,41148.00,0.00,0.00,0.00,0.00,0.00,36484884.00,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17040,Saint-Damase-de-L'Islet,M,553,1.00,19852600.00,1055700.00,10879400.00,1088900.00,17388900.00,10736200.00,61001700.00,0.00,0.00,100.00,38000.00,0.00,0.00,0.00,0.00,0.00,61039800.00,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17045,Saint-Cyrille-de-Lessard,P,717,1.03,32736799.00,3033453.00,26892167.00,1375874.00,10965483.00,9928788.00,84932564.00,0.00,0.00,1442.00,40067.00,0.00,0.00,623720.11,0.00,0.00,85597793.11,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
17055,Saint-Aubert,M,1472,1.06,78135038.00,5264808.00,76890280.00,4551534.00,26083632.00,7693586.00,198618878.00,0.00,0.00,0.00,48018.00,0.00,0.00,458374.74,0.00,0.00,199125270.74,01,1 @ 1 999,AR170,L'Islet,,,12,Chaudière-Appalaches
