"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg"
07005,Sainte-Marguerite-Marie,M,192,1.12,4157104.00,328832.00,378336.00,6662880.00,0.00,35504.00,11562656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,728.00,0.00,11563384.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07010,Sainte-Florence,M,393,1.08,7739496.00,1369332.00,324216.00,7436556.00,1917540.00,117288.00,18904428.00,0.00,0.00,0.00,29700.00,0.00,0.00,0.00,0.00,0.00,18934128.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07018,Causapscal,V,2309,1.03,62961222.00,13732063.00,6000780.00,26249354.30,8163471.00,1495972.00,118602862.30,0.00,0.00,20703.00,0.00,247529.60,0.00,1375688.60,5319646.15,0.00,125566429.65,02,2 000 @ 9 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07025,Albertville,M,233,1.18,4746196.00,464802.00,1331866.00,10139032.00,2963688.00,164020.00,19809604.00,0.00,0.00,0.00,33394.00,0.00,0.00,175259.50,153.40,0.00,20018410.90,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07030,Saint-Léon-le-Grand,P,941,1.15,27819420.00,1085945.00,2151420.00,11219055.00,10295030.00,415150.00,52986020.00,0.00,0.00,345.00,52210.00,0.00,0.00,796536.00,0.00,0.00,53835111.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07035,Saint-Zénon-du-Lac-Humqui,P,348,1.14,8963022.00,851808.00,4999470.00,12799122.00,2701686.00,516762.00,30831870.00,0.00,0.00,0.00,32490.00,0.00,0.00,0.00,0.00,0.00,30864360.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07040,Sainte-Irène,P,352,1.01,14171815.00,196647.00,10003242.00,11983549.00,5779927.00,769822.00,42905002.00,0.00,0.00,0.00,0.00,0.00,0.00,154802.70,0.00,0.00,43059804.70,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07047,Amqui,V,6094,1.03,269944666.00,61457319.00,23550538.00,81715462.00,22825830.00,5816513.00,465310328.00,309.00,0.00,812052.00,627888.00,8518512.00,1327958.40,6744342.15,10058902.75,0.00,493400292.30,02,2 000 @ 9 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07057,Lac-au-Saumon,M,1367,1.00,37885500.00,4605700.00,3790000.00,10480800.00,7925800.00,1160100.00,65847900.00,1800.00,0.00,330200.00,70100.00,6734960.00,0.00,691015.00,0.00,0.00,73675975.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07065,Saint-Alexandre-des-Lacs,P,286,0.98,8455048.00,405818.00,926198.00,6683894.00,1249010.00,344274.00,18064242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18064242.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07070,Saint-Tharcisius,P,427,1.10,9583090.00,835340.00,385660.00,7747850.00,7099730.00,35200.00,25686870.00,0.00,0.00,0.00,33330.00,0.00,0.00,293221.50,0.00,0.00,26013421.50,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07075,Saint-Vianney,M,456,1.30,13981240.00,1244750.00,1166750.00,13678730.00,2056210.00,453440.00,32581120.00,85410.00,0.00,0.00,36530.00,0.00,0.00,309861.50,0.00,0.00,33012921.50,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07080,Val-Brillant,M,912,0.99,41228253.00,3367683.00,8307684.00,5563503.00,12350250.00,2189583.00,73006956.00,0.00,0.00,0.00,86823.00,0.00,0.00,768660.75,0.00,0.00,73862439.75,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07085,Sayabec,M,1753,1.19,55323100.00,8578115.00,6469197.00,61164572.00,7669907.00,1471792.00,140676683.00,3094.00,0.00,0.00,89369.00,476666.40,0.00,985593.70,2822656.20,0.00,145054062.30,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07090,Saint-Cléophas,P,310,1.22,6047296.00,132614.00,538996.00,12292354.00,2582740.00,79788.00,21673788.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21673788.00,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07095,Saint-Moïse,P,540,0.99,14731200.00,1455795.00,1979505.00,13541715.00,3529350.00,801702.00,36039267.00,0.00,0.00,0.00,44649.00,114998.40,0.00,343307.25,0.00,0.00,36542221.65,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07100,Saint-Noël,VL,428,0.98,9553334.00,503916.00,554974.00,4432050.00,3332392.00,248234.00,18624900.00,0.00,0.00,0.00,56840.00,0.00,0.00,353980.90,0.00,0.00,19035720.90,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
07105,Saint-Damase,P,406,1.16,11381920.00,494740.00,1065808.00,9799216.00,9023756.00,691940.00,32457380.00,116.00,0.00,0.00,0.00,0.00,0.00,312608.40,0.00,0.00,32770104.40,01,1 @ 1 999,AR070,La Matapédia,,,01,Bas-Saint-Laurent
08005,Les Méchins,M,1022,1.02,39194724.00,5101836.00,10197246.00,18552780.00,600168.00,993990.00,74640744.00,0.00,0.00,138108.00,41412.00,0.00,0.00,979914.00,0.00,0.00,75800178.00,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08010,Saint-Jean-de-Cherbourg,P,182,0.99,5285511.00,98307.00,3138795.00,1904364.00,425700.00,85536.00,10938213.00,0.00,0.00,0.00,0.00,0.00,0.00,80244.45,0.00,0.00,11018457.45,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08015,Grosses-Roches,M,378,1.02,15322236.00,1313454.00,5302878.00,918000.00,317016.00,3796746.00,26970330.00,0.00,0.00,38250.00,23154.00,0.00,0.00,313665.30,0.00,0.00,27345399.30,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08023,Sainte-Félicité,M,1116,0.97,42593088.00,3344172.00,7593354.00,3803176.00,8315228.00,440962.00,66089980.00,0.00,0.00,0.00,39964.00,0.00,0.00,803509.20,0.00,0.00,66933453.20,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08030,Saint-Adelme,P,467,1.00,19711500.00,1064600.00,7181300.00,2344500.00,5364200.00,519800.00,36185900.00,0.00,0.00,0.00,0.00,0.00,0.00,446095.00,0.00,0.00,36631995.00,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08035,Saint-René-de-Matane,M,1073,0.95,40525290.00,2612785.00,10005495.00,2367875.00,2351915.00,3119135.00,60982495.00,0.00,0.00,10450.00,35625.00,0.00,0.00,1352386.75,0.00,0.00,62380956.75,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08040,Sainte-Paule,M,222,1.00,16092800.00,449000.00,13108600.00,1786100.00,371500.00,1536500.00,33344500.00,0.00,0.00,0.00,0.00,0.00,0.00,176800.00,0.00,0.00,33521300.00,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08053,Matane,V,13939,0.98,628441464.00,145060580.00,62618864.00,264983376.00,25175122.00,12749898.00,1139029304.00,41062.00,0.00,7566090.00,9176034.00,25690739.20,24540768.00,8378461.00,17474629.90,0.00,1231897088.10,03,10 000 @ 24 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08065,Saint-Léandre,P,391,1.02,15937908.00,728280.00,4843470.00,760308.00,8504148.00,1229508.00,32003622.00,0.00,0.00,0.00,0.00,0.00,0.00,313002.30,0.00,0.00,32316624.30,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08073,Saint-Ulric,M,1558,1.03,75982379.00,5710629.00,21545746.00,4987466.00,18371801.00,2601265.00,129199286.00,0.00,0.00,12875.00,1030.00,0.00,0.00,1033841.90,1272.05,0.00,130248304.95,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
08080,Baie-des-Sables,M,609,1.00,28734400.00,1863200.00,3124200.00,4547500.00,10868800.00,996600.00,50134700.00,0.00,0.00,17500.00,35700.00,0.00,0.00,505115.00,0.00,0.00,50693015.00,01,1 @ 1 999,AR080,La Matanie,,,01,Bas-Saint-Laurent
09005,La Rédemption,P,488,1.00,13910200.00,1062600.00,3077700.00,997900.00,3669900.00,3603900.00,26322200.00,0.00,0.00,0.00,33600.00,0.00,0.00,486070.00,0.00,0.00,26841870.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09010,Saint-Charles-Garnier,P,251,1.08,8683848.00,417420.00,2385180.00,1296.00,3284496.00,2873664.00,17645904.00,0.00,0.00,0.00,15768.00,0.00,0.00,210108.60,0.00,0.00,17871780.60,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09015,Les Hauteurs,M,486,1.02,10836174.00,772242.00,1372818.00,630360.00,14458500.00,1269186.00,29339280.00,0.00,0.00,3264.00,26724.00,0.00,0.00,437182.20,928.20,0.00,29807378.40,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09020,Sainte-Jeanne-d'Arc,P,311,1.00,10922300.00,79000.00,3837200.00,181800.00,3992200.00,3527500.00,22540000.00,0.00,0.00,600.00,29200.00,0.00,0.00,491140.00,0.00,0.00,23060940.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09025,Saint-Gabriel-de-Rimouski,M,1168,1.12,52231200.00,3721760.00,8572928.00,5369728.00,21009184.00,3319904.00,94224704.00,0.00,0.00,15568.00,54768.00,0.00,0.00,978359.20,0.00,0.00,95273399.20,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09030,Saint-Donat,P,874,1.02,44017998.00,2597022.00,12537534.00,3577752.00,9637266.00,2604774.00,74972346.00,0.00,0.00,0.00,38250.00,0.00,0.00,745742.40,0.00,0.00,75756338.40,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09035,Sainte-Angèle-de-Mérici,M,1015,1.16,36799144.00,4488156.00,4035060.00,3209836.00,12423136.00,2154004.00,63109336.00,0.00,0.00,232.00,40484.00,0.00,0.00,469214.20,75.40,0.00,63619341.60,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09040,Padoue,M,267,1.04,7066280.00,156520.00,2095600.00,512408.00,3926312.00,1217736.00,14974856.00,0.00,0.00,0.00,0.00,0.00,0.00,407763.20,0.00,0.00,15382619.20,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09048,Métis-sur-Mer,V,589,0.96,36756288.00,2547552.00,44133888.00,7310880.00,3090624.00,3672768.00,97512000.00,0.00,0.00,12192.00,56256.00,0.00,0.00,925516.80,0.00,0.00,98505964.80,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09055,Saint-Octave-de-Métis,P,525,1.08,18598572.00,923940.00,2473524.00,1050300.00,11892420.00,665496.00,35604252.00,0.00,0.00,0.00,26676.00,0.00,0.00,294489.00,0.00,0.00,35925417.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09060,Grand-Métis,M,234,1.05,10697925.00,349755.00,7597170.00,5508300.00,2991660.00,440685.00,27585495.00,0.00,0.00,27825.00,0.00,0.00,0.00,0.00,0.00,0.00,27613320.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09065,Price,VL,1660,1.08,60831324.00,6577956.00,2817936.00,7777944.00,389232.00,477576.00,78871968.00,0.00,0.00,18900.00,61776.00,0.00,0.00,1174024.80,0.00,0.00,80126668.80,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09070,Saint-Joseph-de-Lepage,P,490,1.11,31763871.00,2168163.00,4889439.00,419025.00,5532018.00,701298.00,45473814.00,0.00,0.00,6882.00,0.00,0.00,0.00,0.00,2445524.25,0.00,47926220.25,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09077,Mont-Joli,V,6478,1.03,236636114.00,69134321.00,16393995.00,80086517.00,3280138.00,5058124.00,410589209.00,0.00,0.00,2164339.00,34198266.00,33173498.40,0.00,5903651.00,14751026.55,0.00,500779989.95,02,2 000 @ 9 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09085,Sainte-Flavie,P,923,1.05,56287980.00,5563950.00,7733775.00,11480910.00,12592650.00,1238685.00,94897950.00,0.00,0.00,48405.00,62265.00,0.00,0.00,0.00,0.00,0.00,95008620.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09092,Sainte-Luce,M,2889,1.10,170945280.00,18752140.00,31501030.00,19116680.00,20300500.00,4506370.00,265122000.00,0.00,0.00,2030930.00,185680.00,584760.00,0.00,2046473.00,0.00,0.00,269969843.00,02,2 000 @ 9 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
