"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
29030,La Guadeloupe,VL,1820,1.00,62511900.00,9043600.00,6076000.00,28245900.00,12338400.00,1897800.00,120113600.00,,,,172600.00,1967680.00,,1001325.00,,,123255205.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29038,Saint-Honoré-de-Shenley,M,1595,0.99,65173482.00,4009995.00,1225323.00,34687422.00,68240007.00,761805.00,174098034.00,,,,51678.00,,,688416.30,321.75,,174838450.05,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29045,Saint-Martin,P,2474,0.99,91362942.00,10110177.00,3598353.00,37722861.00,24645456.00,2480247.00,169920036.00,,,28611.00,71181.00,541648.80,,2040152.40,7915822.20,,180517451.40,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29050,Saint-René,P,775,1.11,39549855.00,2192250.00,1451214.00,20714709.00,4736925.00,2328780.00,70973733.00,,,1221.00,,,,,,,70974954.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29057,Saint-Côme--Linière,M,3322,1.11,136730466.00,9797415.00,13364622.00,47798709.00,23043933.00,3249858.00,233985003.00,,,,,324120.00,,1261109.85,1154.40,,235571387.25,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29065,Saint-Philibert,M,382,1.03,12591441.00,249054.00,530244.00,13102115.00,15961704.00,151616.00,42586174.00,,,,37595.00,,,,,,42623769.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29073,Saint-Georges,V,32733,1.00,1537331800.00,379837300.00,87550800.00,541512260.00,66884900.00,71951907.00,2685068967.00,,,2436300.00,7700.00,49272160.00,28446000.00,16933085.00,56187430.00,,2838351642.00,04,25 000 @ 99 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29095,Lac-Poulin,VL,139,0.98,29956542.00,1618470.00,20102348.00,289982.00,286454.00,1817410.00,54071206.00,,,,,,,,,,54071206.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29100,Saint-Benoît-Labre,M,1701,0.98,75110238.00,4193812.00,15865906.00,29641472.00,45966214.00,3714102.00,174491744.00,,,,73794.00,,,525079.10,,,175090617.10,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29112,Saint-Éphrem-de-Beauce,M,2525,1.04,102245000.00,10572744.00,3272880.00,36233600.00,60394984.00,2033096.00,214752304.00,,,,113776.00,,,1759019.60,,,216625099.60,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29120,Notre-Dame-des-Pins,P,1460,1.02,80679246.00,20020560.00,12734598.00,17868870.00,3966576.00,3766452.00,139036302.00,,,80886.00,67014.00,,,720747.30,,,139904949.30,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29125,Saint-Simon-les-Mines,M,591,1.15,31695265.00,1564690.00,1515585.00,10855885.00,8176730.00,1006135.00,54814290.00,,,,,,,,,,54814290.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
30005,Saint-Augustin-de-Woburn,P,681,1.03,28152475.00,2701381.00,6004900.00,22376441.00,17862775.00,3042620.00,80140592.00,,,169229.00,276555.00,,,688915.50,,,81275291.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30010,Notre-Dame-des-Bois,M,923,1.01,34448878.00,1534190.00,37102249.00,20382103.00,12312607.00,10271599.00,116051626.00,,,154227.00,,,,528810.75,196.95,,116734860.70,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30015,Val-Racine,M,205,1.02,9329430.00,1771638.00,8095230.00,10303326.00,3010428.00,1246338.00,33756390.00,,,8262.00,,,,,,,33764652.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30020,Piopolis,M,355,1.00,34097300.00,5180900.00,24786100.00,8865400.00,9212400.00,5821900.00,87964000.00,,,100.00,,,,,,,87964100.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30025,Frontenac,M,1743,1.00,115929500.00,10857700.00,38700300.00,22786400.00,22909500.00,6691200.00,217874600.00,,,,,,,,4160.00,,217878760.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30030,Lac-Mégantic,V,5832,1.01,222560065.00,90470851.00,23817012.00,133465036.00,2092114.00,10623584.00,483028662.00,808.00,,3509750.00,296940.00,17375878.40,,4040035.35,10840128.00,,519092201.75,02,2 000 @ 9 999,AR300,Le Granit,,,05,Estrie
30035,Marston,CT,719,1.00,47454000.00,4382500.00,22846400.00,7767500.00,6641200.00,5923700.00,95015300.00,,,,,,,,,,95015300.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30040,Milan,M,249,1.02,15041838.00,358530.00,6720882.00,14081202.00,11524572.00,399432.00,48126456.00,,,306.00,,,,,,,48126762.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30045,Nantes,M,1431,1.04,62158616.00,4288128.00,11182496.00,18269160.00,19516848.00,3405064.00,118820312.00,,,,49088.00,,,500172.40,,,119369572.40,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30050,Sainte-Cécile-de-Whitton,M,920,1.04,36509616.00,1855776.00,17358432.00,19300008.00,21157136.00,1343576.00,97524544.00,,,,,,,552224.40,,,98076768.40,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30055,Audet,M,762,1.06,24475612.00,785248.00,3625518.00,12586228.00,22720040.00,723132.00,64915778.00,,,,,,,524191.20,,,65439969.20,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30070,Saint-Robert-Bellarmin,M,667,0.99,16649424.00,231264.00,4219281.00,16142544.00,12457962.00,459360.00,50159835.00,,,,,,,525482.10,,,50685317.10,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30072,Saint-Ludger,M,1223,1.01,36076392.00,2249270.00,5470766.00,10549147.00,34522002.00,821736.00,89689313.00,,,,,,,399742.85,,,90089055.85,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30080,Lac-Drolet,M,1040,1.02,47093298.00,4694040.00,18674160.00,17857038.00,21919800.00,2449122.00,112687458.00,,,,53958.00,,,438707.10,,,113180123.10,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30085,Saint-Sébastien,M,727,1.00,22572000.00,1895900.00,4230000.00,13940300.00,20247300.00,264400.00,63149900.00,,,,,,,530205.00,2795.00,,63682900.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30090,Courcelles,M,939,1.00,23636100.00,2983600.00,4776600.00,9002200.00,22970400.00,739900.00,64108800.00,,,32800.00,,,,596895.00,,,64738495.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30095,Lambton,M,1574,1.08,82460700.00,9522360.00,109314252.00,17596872.00,36946584.00,9829188.00,265669956.00,,,132840.00,133920.00,1670112.00,,730150.20,,,268336978.20,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30100,Saint-Romain,M,723,1.04,33012616.00,2304952.00,25224264.00,15205944.00,16363256.00,2881632.00,94992664.00,,,,,96678.40,,961812.80,,,96051155.20,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30105,Stornoway,M,543,1.01,20793375.00,1384306.00,4694884.00,13090812.00,23325950.00,660641.00,63949968.00,,,369559.00,48177.00,,,585466.70,1313.00,,64954483.70,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30110,Stratford,CT,1043,1.00,83504600.00,2740500.00,104785700.00,13149700.00,15110300.00,11552400.00,230843200.00,,,55500.00,,,,651235.00,,,231549935.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
31008,Beaulac-Garthby,M,808,1.19,86597847.00,4710853.00,73517367.00,10852324.00,18244842.00,14935214.00,208858447.00,,,777546.00,237167.00,,,784406.35,,,210657566.35,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31015,Disraeli,V,2340,1.01,93641746.00,18440883.00,5866787.00,22509163.00,192102.00,2682459.00,143333140.00,,,116251.00,,4025456.00,,1337159.20,8674794.05,,157486800.25,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31020,Disraeli,P,1092,1.14,86192550.00,5072886.00,36263856.00,11463042.00,21695340.00,5094774.00,165782448.00,,,176244.00,,,,,,,165958692.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,207,1.30,11466520.00,114270.00,5346250.00,9217650.00,13094510.00,835380.00,40074580.00,,,,,,,,2704.00,,40077284.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31030,Saint-Fortunat,M,254,1.09,8306999.00,643645.00,770957.00,6235672.00,24231790.00,140065.00,40329128.00,,,,,,,,,,40329128.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31035,Saint-Julien,M,400,1.25,18623375.00,188125.00,1752000.00,6033875.00,28882250.00,719875.00,56199500.00,,,,,,,,,,56199500.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31040,Irlande,M,952,1.02,34668882.00,1398318.00,6116634.00,10038024.00,36675426.00,578238.00,89475522.00,,,,,,,,,,89475522.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31045,Saint-Joseph-de-Coleraine,M,1851,0.99,97762698.00,9498258.00,62083791.00,20427462.00,6132258.00,4907826.00,200812293.00,,,81873.00,76329.00,,,941118.75,1029.60,,201912643.35,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31050,Sainte-Praxède,P,381,1.14,38589798.00,1149348.00,26547636.00,12859428.00,17241360.00,6770574.00,103158144.00,,,3279210.00,,,,,5557.50,,106442911.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31056,Adstock,M,2779,1.02,180251952.00,10844844.00,98563722.00,43528908.00,65516640.00,8892666.00,407598732.00,,,3035112.00,72624.00,,,761588.10,4309.50,,411472365.60,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31060,Sainte-Clotilde-de-Beauce,M,670,1.01,20118998.00,3149079.00,1751037.00,12258471.00,26871151.00,265428.00,64414164.00,,,13231.00,,,,,2626.00,,64430021.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31084,Thetford Mines,V,25647,1.02,1019039670.00,228646668.00,75578124.00,323611830.00,42662928.00,23732850.00,1713272070.00,396576.00,,11276916.00,268362.00,43553510.40,28297574.40,10823541.30,38841125.70,,1846729675.80,04,25 000 @ 99 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31095,Saint-Adrien-d'Irlande,M,401,1.01,14192116.00,312898.00,2181701.00,2882843.00,22691569.00,320069.00,42581196.00,,,,,,,,919.10,,42582115.10,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31100,Saint-Jean-de-Brébeuf,M,371,1.01,12175651.00,113726.00,849006.00,1878095.00,33104366.00,79285.00,48200129.00,,,9393.00,,,,,656.50,,48210178.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31105,Kinnear's Mills,M,375,1.04,16983408.00,455728.00,3671824.00,5998408.00,32897904.00,350584.00,60357856.00,,,,,,,,135.20,,60357991.20,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31122,East Broughton,M,2240,0.99,85977342.00,12605769.00,2163744.00,12172644.00,2071278.00,1928520.00,116919297.00,,,68805.00,66528.00,1693296.00,,1087965.45,,,119835891.45,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31130,Sacré-Coeur-de-Jésus,P,570,1.04,16831152.00,119808.00,3785912.00,9684792.00,37633856.00,415584.00,68471104.00,,,91520.00,,,,,3312.40,,68565936.40,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31135,Saint-Pierre-de-Broughton,M,905,0.98,36286950.00,1840048.00,3167556.00,13539876.00,45939460.00,931392.00,101705282.00,,,51940.00,95060.00,,,600754.70,6688.50,,102459725.20,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31140,Saint-Jacques-de-Leeds,M,715,1.04,28025296.00,2581696.00,2323776.00,7713368.00,34913320.00,373880.00,75931336.00,,,1040.00,49608.00,,,453798.80,3853.20,,76439636.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
32013,Saint-Ferdinand,M,2056,0.99,129169458.00,12322827.00,50124195.00,21316680.00,42051933.00,14140170.00,269125263.00,,,18612.00,,3264782.40,,,579.15,,272409236.55,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32023,Sainte-Sophie-d'Halifax,M,668,1.03,23070455.00,2992253.00,3348633.00,1644601.00,39869549.00,4500997.00,75426488.00,,,,,,,540822.10,401.70,,75967711.80,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32033,Princeville,V,5964,0.99,247088853.00,48087666.00,16253028.00,102248982.00,66618981.00,11389554.00,491687064.00,69300.00,,35937.00,304524.00,707493.60,,1721105.10,2461194.45,,496986618.15,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32040,Plessisville,V,6594,1.02,234772482.00,70458540.00,25302018.00,96724254.00,42636.00,2403630.00,429703560.00,,,1938204.00,,6613353.60,,1663864.80,10704466.50,,450623448.90,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32045,Plessisville,P,2693,1.08,149648904.00,6453324.00,7676208.00,36159480.00,54531036.00,9643860.00,264112812.00,,,864648.00,,,,686485.80,,,265663945.80,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32050,Saint-Pierre-Baptiste,P,520,1.02,23676342.00,674118.00,15928524.00,3849684.00,39269796.00,2958510.00,86356974.00,,,,,,,344362.20,861.90,,86702198.10,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32058,Inverness,M,825,1.00,40497300.00,2889300.00,25101900.00,5884100.00,62848300.00,9668500.00,146889400.00,,,,51200.00,,,512200.00,6565.00,,147459365.00,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32065,Lyster,M,1651,1.05,59865855.00,8005830.00,11277105.00,20987295.00,49404915.00,7194915.00,156735915.00,78330.00,,3465.00,116130.00,1372476.00,,471539.25,5733.00,,158783588.25,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32072,Laurierville,M,1385,0.93,50452128.00,4676412.00,5472864.00,15202710.00,37516293.00,5120022.00,118440429.00,,,,,,,588722.55,,,119029151.55,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32080,Notre-Dame-de-Lourdes,P,715,1.01,38397372.00,2723364.00,5635194.00,12006880.00,25895592.00,1249572.00,85907974.00,,,,,,,366261.35,,,86274235.35,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32085,Villeroy,M,455,1.04,22306856.00,2100072.00,2900768.00,22249240.00,12321608.00,2253576.00,64132120.00,16848.00,,,,,,223012.40,,,64371980.40,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
33007,Saint-Sylvestre,M,1004,1.05,40118715.00,4169655.00,6091470.00,5309010.00,79333800.00,7766430.00,142789080.00,,,,,1195404.00,,849098.25,8872.50,,144842454.75,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33017,Sainte-Agathe-de-Lotbinière,M,1139,1.00,47036300.00,4435800.00,3914000.00,8476600.00,82226700.00,7691800.00,153781200.00,,,,,,,578435.00,1235.00,,154360870.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33025,Saint-Patrice-de-Beaurivage,M,1077,1.08,48337128.00,3513132.00,2118528.00,9966996.00,68148324.00,4874256.00,136958364.00,,,97092.00,69120.00,,,901789.20,,,138026365.20,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33030,Saint-Narcisse-de-Beaurivage,P,1121,1.08,68497704.00,4264812.00,475848.00,11612268.00,78111108.00,1392984.00,164354724.00,,,,,,,504457.20,,,164859181.20,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33035,Saint-Gilles,M,2420,1.00,158583200.00,12640000.00,15523600.00,29678000.00,41175200.00,13404400.00,271004400.00,,,,,74640.00,,1532050.00,,,272611090.00,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33040,Dosquet,M,891,1.00,48315700.00,3896200.00,1894700.00,18519300.00,21275900.00,4843400.00,98745200.00,,,,,,,395200.00,4420.00,,99144820.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33045,Saint-Agapit,M,4170,1.00,256875100.00,35178800.00,6410200.00,43482200.00,47944800.00,7952100.00,397843200.00,,,,122000.00,,,1868230.00,8309990.00,,408143420.00,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33052,Saint-Flavien,M,1641,1.01,79363780.00,11202314.00,6315833.00,14867099.00,50728058.00,3846080.00,166323164.00,,,,,1632160.00,,491127.65,,,168446451.65,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33060,Laurier-Station,VL,2608,1.00,157091000.00,25217900.00,7916000.00,54596800.00,6231400.00,5216500.00,256269600.00,,,1887900.00,135600.00,5116800.00,,1776970.00,,,265186870.00,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33065,Saint-Janvier-de-Joly,M,1010,1.00,57341200.00,4344100.00,4530200.00,4483400.00,33846900.00,4023900.00,108569700.00,,,,80500.00,,,474370.00,,,109124570.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33070,Val-Alain,M,926,0.99,55980738.00,4015836.00,5525487.00,12604977.00,15746148.00,6865749.00,100738935.00,,,,,,,684362.25,,,101423297.25,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33080,Saint-Édouard-de-Lotbinière,P,1245,1.02,60021798.00,5302878.00,5334702.00,17087856.00,64998378.00,4399260.00,157144872.00,,,,110874.00,,,500697.60,,,157756443.60,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33085,Notre-Dame-du-Sacré-Coeur-d'Issoudun,P,863,1.04,53457352.00,2009176.00,2964312.00,1658280.00,43561232.00,6516328.00,110166680.00,,,,,,,,,,110166680.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33090,Saint-Apollinaire,M,6174,1.01,434705818.00,61479811.00,23971744.00,90856267.00,38474031.00,55286794.00,704774465.00,,,,164731.00,1829958.40,,1654445.65,,,708423600.05,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33095,Saint-Antoine-de-Tilly,M,1579,1.00,177814800.00,18976900.00,21178600.00,16966400.00,49281800.00,10846700.00,295065200.00,,,10700.00,362000.00,,,1050595.00,,,296488495.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33102,Sainte-Croix,M,2414,1.00,149634400.00,22823000.00,22744300.00,43007100.00,56378300.00,7875500.00,302462600.00,,,,282900.00,2731120.00,,1137175.00,12561185.00,,319174980.00,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33115,Lotbinière,M,847,1.00,67866800.00,6041800.00,19625200.00,3501700.00,57113400.00,6478200.00,160627100.00,,,,65500.00,,,291395.00,,,160983995.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33123,Leclercville,M,475,1.02,26185134.00,1665966.00,1070898.00,1830900.00,38020602.00,1433916.00,70207416.00,,,,11424.00,,,251144.40,,,70469984.40,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
34007,Neuville,V,4308,1.06,428794592.00,37019970.00,21257770.00,28570922.00,32343568.00,18841076.00,566827898.00,,,,272738.00,1073144.00,,2694196.70,,,570867976.70,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34017,Pont-Rouge,V,9227,0.99,641837394.00,68797377.00,25850484.00,62501571.00,50046381.00,29087586.00,878120793.00,,,,197802.00,8001972.00,,4346263.35,1385712.90,2424684.24,894477227.49,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34025,Donnacona,V,7123,1.00,387086800.00,87793400.00,28569600.00,101105300.00,8548300.00,14351100.00,627454500.00,27200.00,,,72105000.00,10020560.00,,4878705.00,17020510.00,,731506475.00,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34030,Cap-Santé,V,3464,1.06,265262244.00,21698094.00,17081476.00,19494566.00,19237198.00,10645792.00,353419370.00,,,1104838.00,240726.00,130252.80,,2022008.30,,,356917195.10,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34038,Saint-Basile,V,2624,1.02,159063696.00,13833546.00,15252672.00,9366048.00,53938722.00,5903964.00,257358648.00,,,133722.00,123420.00,,,820064.70,,,258435854.70,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34048,Portneuf,V,3139,1.00,185299000.00,28371000.00,18666600.00,26564500.00,12442600.00,23601800.00,294945500.00,,,12700.00,118500.00,50720.00,,1212250.00,260.00,,296339930.00,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34058,Deschambault-Grondines,M,2276,1.02,143428218.00,19515048.00,11713374.00,199858596.00,32002908.00,11638914.00,418157058.00,,,3685056.00,159936.00,,,695155.50,,,422697205.50,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34060,Saint-Gilbert,P,289,0.99,12562209.00,415800.00,1275219.00,2171664.00,9481428.00,2007423.00,27913743.00,,,,,,,,,,27913743.00,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34065,Saint-Marc-des-Carrières,V,2917,0.99,145553364.00,22087692.00,5824170.00,34756128.00,6291054.00,2790909.00,217303317.00,,,,134640.00,5685926.40,,1381980.60,5776442.10,,230282306.10,02,2 000 @ 9 999,AR340,Portneuf,,,03,Capitale-Nationale
34078,Saint-Casimir,M,1439,0.98,59991190.00,6874112.00,2525460.00,10065678.00,24357508.00,3104934.00,106918882.00,,,,82908.00,3949870.40,,1100863.40,1210.30,,112053734.10,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34085,Saint-Thuribe,P,281,0.99,12860001.00,84843.00,1605978.00,222057.00,16475778.00,2852982.00,34101639.00,,,,45144.00,,,,,,34146783.00,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34090,Saint-Ubalde,M,1374,0.98,71895446.00,6800416.00,78190868.00,10426416.00,39375616.00,12099178.00,218787940.00,,,9212.00,53998.00,,,621138.70,,,219472288.70,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34097,Saint-Alban,M,1285,1.11,61644516.00,4346871.00,48107955.00,4935837.00,27914391.00,13763001.00,160712571.00,,,18204.00,78810.00,,,349278.15,432.90,,161159296.05,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34105,Sainte-Christine-d'Auvergne,M,518,1.01,30805000.00,1321686.00,71153591.00,2048482.00,8850630.00,26179099.00,140358488.00,,,12726.00,,,,,,,140371214.00,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34115,Saint-Léonard-de-Portneuf,M,1084,1.08,67384764.00,4396896.00,32762880.00,4541616.00,16449048.00,8831916.00,134367120.00,,,100116.00,,,,431238.60,,,134898474.60,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34120,Lac-Sergent,V,523,1.08,67944528.00,1920780.00,55541700.00,345492.00,,6427296.00,132179796.00,,,,,,,,,,132179796.00,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
34128,Saint-Raymond,V,10224,1.03,599378321.00,76251312.00,335120079.00,89781495.00,23725432.00,55314811.00,1179571450.00,,,929060.00,1366295.00,12677240.00,,4350477.95,9352915.00,,1208247437.95,03,10 000 @ 24 999,AR340,Portneuf,,,03,Capitale-Nationale
34135,Rivière-à-Pierre,M,648,0.99,36542979.00,2717649.00,68526216.00,5463117.00,2312046.00,11704770.00,127266777.00,,,138105.00,60390.00,,,899355.60,,,128364627.60,01,1 @ 1 999,AR340,Portneuf,,,03,Capitale-Nationale
35005,Notre-Dame-de-Montauban,M,765,1.02,34818006.00,2441880.00,50119740.00,8955600.00,5306244.00,21088500.00,122729970.00,,,,31518.00,,,961482.60,663.00,,123723633.60,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35010,Lac-aux-Sables,P,1300,1.00,75580200.00,6504700.00,97059100.00,17228600.00,13124100.00,28623200.00,238119900.00,426800.00,,410300.00,42700.00,,,878995.00,130.00,,239878825.00,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35015,Saint-Adelphe,P,908,1.01,44955908.00,4893652.00,11861743.00,12393306.00,26496239.00,8535510.00,109136358.00,,,,,,,1113161.40,,,110249519.40,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35020,Saint-Séverin,P,842,0.99,30218364.00,2535786.00,1986930.00,7719525.00,20069379.00,1621125.00,64151109.00,,,49797.00,46332.00,,,452702.25,,,64699940.25,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35027,Saint-Tite,V,3762,1.00,169504400.00,31825200.00,36542900.00,48500800.00,29924200.00,7055800.00,323353300.00,,,3468800.00,189700.00,3882080.00,,1064375.00,12242815.00,,344201070.00,02,2 000 @ 9 999,AR350,Mékinac,,,04,Mauricie
35035,Hérouxville,P,1316,0.98,67765530.00,4063766.00,9982378.00,4649120.00,13031550.00,2262428.00,101754772.00,,,26264.00,36162.00,,,582281.70,3248.70,,102402728.40,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35040,Grandes-Piles,VL,397,1.00,36598100.00,3735900.00,17889100.00,19748800.00,613600.00,12420400.00,91005900.00,,,2847900.00,,,,,,,93853800.00,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35045,Saint-Roch-de-Mékinac,P,371,0.97,16226645.00,1470423.00,19762392.00,8063028.00,32980.00,8071370.00,53626838.00,,,,4738838.00,,,,271367.20,,58637043.20,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
35050,Sainte-Thècle,M,2495,1.00,111456400.00,11438600.00,55393900.00,13741300.00,22103400.00,13461700.00,227595300.00,120800.00,,,80100.00,2268320.00,,1668225.00,,,231732745.00,02,2 000 @ 9 999,AR350,Mékinac,,,04,Mauricie
35055,Trois-Rives,M,467,1.15,31870870.00,1504085.00,88743085.00,13431425.00,1484535.00,15705320.00,152739320.00,,,304405.00,,,,,,,153043725.00,01,1 @ 1 999,AR350,Mékinac,,,04,Mauricie
36033,Shawinigan,V,48971,0.98,1814881306.00,618062284.00,244354866.00,502294296.00,29086400.00,87136112.00,3295815264.00,27832.00,,10392508.00,71797544.00,71839174.40,22169952.00,26523342.30,41899885.30,,3540465502.00,04,25 000 @ 99 999,AR361,Hors MRC - Shawinigan,,,04,Mauricie
