ID_SEANCE,NOM_SEANCE,TYPE_ASSEMBLEE,DATE_VIDEO,TITRE_VIDEO,DESCRIPTION_VIDEO,DUREE,URL
"CM_2022-11-29_E","Conseil municipal","Extraordinaire",2022-11-29T20:34:27,"2022-11-29 13 H 00 - Conseil municipal extraordinaire Montréal",,"2:24:15","https://www.youtube.com/watch?v=AG68KjdjdlU"
"CM_2022-11-22_R","Conseil municipal","Ordinaire",2022-11-22T23:18:59,"2022-11-22 9 H 30 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 14:59 Pause: 3:16:44 Retour de pause: 4:45:00.","8:34:53","https://www.youtube.com/watch?v=Cl24dUy9DrM"
"CM_2022-11-22_R","Conseil municipal","Ordinaire",2022-11-22T03:33:46,"2022-11-21 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 16:58 Pause: 4:13:35 Retour de pause: 6:15:20.","9:15:11","https://www.youtube.com/watch?v=r1fkm3LPH34"
"CM_2022-10-25_R","Conseil municipal","Ordinaire",2022-10-25T21:28:30,"2022-10-25 9 H 30 - Conseil municipal Montréal","Pause: 2:50:26 Retour de pause: 4:23:40.","7:19:05","https://www.youtube.com/watch?v=oArGM53RGTs"
"CM_2022-10-25_R","Conseil municipal","Ordinaire",2022-10-25T02:34:59,"2022-10-24 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 18:00 Pause: 4:10:04 Retour de pause: 6:13:15.","9:13:06","https://www.youtube.com/watch?v=rgtXCAVkcbk"
"CM_2022-10-04_E","Conseil municipal","Extraordinaire",2022-10-04T20:59:47,"2022-10-04 13 H 00 - Conseil municipal extraordinaire",,"3:40:45","https://www.youtube.com/watch?v=by7gcpkipHs"
"CM_2022-09-20_R","Conseil municipal","Ordinaire",2022-09-20T20:41:37,"2022-09-20 9 H 30 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 17.33 Pause: 3:16:23 Retour de pause: 4:45:03.","6:55:06","https://www.youtube.com/watch?v=RgDBRIG_JOA"
"CM_2022-09-20_R","Conseil municipal","Ordinaire",2022-09-20T03:03:40,"2022-09-19 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 16:12 Pause: 4:12:01 Retour de pause: 6:13:58.","9:15:31","https://www.youtube.com/watch?v=35WJUWRRTL8"
"CM_2022-08-23_R","Conseil municipal","Ordinaire",2022-08-23T21:31:43,"2022-08-23 9 H 30 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 22:17 Pause: 3:12:53 Retour de pause: 4:49:59.","7:47:16","https://www.youtube.com/watch?v=KgKSM7_5Q9c"
"CM_2022-08-23_R","Conseil municipal","Ordinaire",2022-08-23T02:34:07,"2022-08-22 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 7:22 Pause: 4:05:46 Retour de pause: 6:05:55.","9:08:51","https://www.youtube.com/watch?v=54FOWlrSipM"
"CM_2022-06-14_R","Conseil municipal","Ordinaire",2022-06-14T21:49:43,"2022-06-14 9 H 30 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 4:35 Pause: 3:01:12 Retour de pause: 4:30:20.","7:49:06","https://www.youtube.com/watch?v=7ezV5pLMo4w"
"CM_2022-06-14_R","Conseil municipal","Ordinaire",2022-06-14T02:37:14,"2022-06-13 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 14:36 Pause: 4:10:47 Retour de pause: 6:15:13.","9:11:50","https://www.youtube.com/watch?v=tTOrU3r6HVM"
"CM_2022-05-17_R","Conseil municipal","Ordinaire",2022-05-17T20:07:32,"2022-05-17 9 H 30 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 15.40 Pause: 3:09:16 Retour de pause: 4:45:14.","6:19:16","https://www.youtube.com/watch?v=PyQlObDq0B0"
"CM_2022-05-17_R","Conseil municipal","Ordinaire",2022-05-17T02:50:26,"2022-05-16 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 19:03 Pause: 4:16:35 Retour de pause: 6:14:21.","9:18:46","https://www.youtube.com/watch?v=Y7tMGzOpImw"
"CM_2022-04-26_R","Conseil municipal","Ordinaire",2022-04-26T20:28:34,"2022-04-26 9 H 30 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 17:30 Pause: 3:15:42 Retour de pause: 4:45:13.","6:37:25","https://www.youtube.com/watch?v=IbZYAc4WlVg"
"CM_2022-04-26_R","Conseil municipal","Ordinaire",2022-04-26T02:33:01,"2022-04-25 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 115:54 Pause: 4:13:49 Retour de pause: 6:16:20.","9:13:06","https://www.youtube.com/watch?v=ZHGKr5qVELI"
"CM_2022-03-22_R","Conseil municipal","Ordinaire",2022-03-22T17:06:29,"2022-03-22 9 H 30 - Conseil municipal Montréal",,"3:18:03","https://www.youtube.com/watch?v=IVbpnByjTpU"
"CM_2022-03-22_R","Conseil municipal","Ordinaire",2022-03-22T03:07:08,"2022-03-21 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 17:56 Pause: 4:47:44 Retour de pause: 6:16:26.","9:30:21","https://www.youtube.com/watch?v=KOIEdT3EN_8"
"CM_2022-02-22_R","Conseil municipal","Ordinaire",2022-02-22T03:41:20,"2022-02-21 13 H 00 - Conseil municipal Montréal","Début: 00:00:00 Ouverture de la séance: 22:22 Pause: 4:52:02 Retour de pause: 6:21:07.","9:20:11","https://www.youtube.com/watch?v=3SxXkJh1eRQ"
"CM_2022-01-25_R","Conseil municipal","Ordinaire",2022-01-25T03:17:52,"2022-01-24 19 H 00 - Conseil municipal Montréal",,"2:59:11","https://www.youtube.com/watch?v=sil1W6os7Hs"
"CM_2022-01-24_R","Conseil municipal","Ordinaire",2022-01-24T22:43:40,"2022-01-24 13 H 00 - Conseil municipal Montréal",,"4:28:28","https://www.youtube.com/watch?v=o47ZUGBe8R8"
"CM_2021-12-24_E","Conseil municipal","Extraordinaire",2021-12-24T15:31:06,"2021-12-24 10 H Conseil municipal Montréal extraordinaire","2021-12-24 10 H Conseil municipal Montréal extraordinaire.","0:25:13","https://www.youtube.com/watch?v=NJ3bEDt-fP8"
"CM_2021-12-21_R","Conseil municipal","Ordinaire",2021-12-21T01:57:00,"2021-12-20 19 H Conseil municipal Montréal","2021-12-20 19 H Conseil municipal Montréal.","1:54:26","https://www.youtube.com/watch?v=TTQ40e1doM8"
"CM_2021-12-20_R","Conseil municipal","Ordinaire",2021-12-20T23:02:41,"2021-12-20 13 H - Conseil municipal Montréal","2021-12-20 13 H - Conseil municipal Montréal (00:06:09) 00 – Ouverture de la séance (00:10:43) 02 – Période de questions des ...","4:36:55","https://www.youtube.com/watch?v=QNDGWOEnZbQ"
"CM_2021-11-30_R","Conseil municipal","Ordinaire",2021-11-30T00:32:46,"2021-11-29 19 H Conseil municipal Montréal",,"0:35:41","https://www.youtube.com/watch?v=1PomGxt4tOM"
"CM_2021-11-29_R","Conseil municipal","Ordinaire",2021-11-29T20:12:39,"2021-11-29 13 H Conseil municipal Montréal","(05:42) Ouverture de séance (08:14) 02 – Période de questions des membres du conseil (16:10) 51 – Nomination / Désignation ...","2:11:01","https://www.youtube.com/watch?v=pnJfOeSjj3A"
"CM_2021-09-28_R","Conseil municipal","Ordinaire",2021-09-28T02:57:49,"2021-09-27 19 H Conseil municipal Montréal",,"3:45:25","https://www.youtube.com/watch?v=nfugl9sUAG4"
"CM_2021-09-27_R","Conseil municipal","Ordinaire",2021-09-27T21:57:37,"2021-09-27 13 H 00 - Conseil municipal Montréal","2021-09-27 13 H 00 - Conseil municipal Montréal (00:09:40) 00 – Ouverture de la séance (00:17:51) 02 – Période de questions ...","4:36:00","https://www.youtube.com/watch?v=hbsy3w4Yg2I"
"CM_2021-08-24_R","Conseil municipal","Ordinaire",2021-08-24T19:54:41,"2021-08-24 13 H 30 - Conseil municipal Montréal","2021-08-24 13 H 30 - Conseil municipal Montréal.","2:15:56","https://www.youtube.com/watch?v=DA_7NT6dppU"
"CM_2021-08-24_R","Conseil municipal","Ordinaire",2021-08-24T16:42:23,"2021-08-24 9 H 30 Conseil municipal Montréal","2021-08-24 9 H 30 Conseil municipal Montréal.","3:05:36","https://www.youtube.com/watch?v=0vK8Wqc25FQ"
"CM_2021-08-24_R","Conseil municipal","Ordinaire",2021-08-24T02:45:37,"2021-08-23 19 H Conseil municipal Montréal","(05:30) 01 – Période de questions du public (01:34:55) 80 – Conseil d'agglomération - Dossiers pour orientation (02:06:57) 20 ...","3:03:41","https://www.youtube.com/watch?v=s40WfI2daeU"
"CM_2021-08-23_R","Conseil municipal","Ordinaire",2021-08-23T21:46:13,"2021-08-23 13 H 00 - Conseil municipal Montréal","(08:23) Ouverture de séance (14:28) 02 – Période de questions des membres du conseil (01:09:13) 04 – Annonces et dépôt de ...","4:38:35","https://www.youtube.com/watch?v=GDzl0OFvVN8"
"CM_2021-06-16_R","Conseil municipal","Ordinaire",2021-06-16T21:24:40,"2021-06-16 13 H 30 - Conseil municipal Montréal","2021-06-16 13 H 30 - Conseil municipal Montréal (00:04:41) 65 – Motion des conseillers.","3:41:06","https://www.youtube.com/watch?v=8f02tFEj5wg"
"CM_2021-06-16_R","Conseil municipal","Ordinaire",2021-06-16T16:48:46,"2021-06-16 9 H 30 Conseil municipal Montréal","2021-06-16 9 H 30 Conseil municipal Montréal (00:08:46) 00 – Ouverture de la séance (00:10:58) 01 – Période de questions du ...","3:06:41","https://www.youtube.com/watch?v=fEricdglC60"
"CM_2021-06-16_R","Conseil municipal","Ordinaire",2021-06-16T02:22:21,"2021-06-15 19 H Conseil municipal Montréal","2021-06-15 19 H Conseil municipal Montréal (00:06:26) 20 – Affaires contractuelles (01:21:18) 30 – Administration et finances ...","3:13:02","https://www.youtube.com/watch?v=9wlLbMA702I"
"CM_2021-06-15_R","Conseil municipal","Ordinaire",2021-06-15T21:47:40,"2021-06-15 13 H 30 - Conseil municipal Montréal","2021-06-15 13 H 30 - Conseil municipal Montréal (00:04:34) 07 – Comité plénier - Dépôt d'un rapport d'étape faisant état de la ...","4:05:51","https://www.youtube.com/watch?v=LFnHwUMz0XE"
"CM_2021-06-15_R","Conseil municipal","Ordinaire",2021-06-15T16:49:14,"2021-06-15 9 H 30 Conseil municipal Montréal","(04:55) Ouverture de séance (09:43) 01 – Période de questions du public (39:40) 02 – Période de questions des membres du ...","3:05:56","https://www.youtube.com/watch?v=bZ20VMh2_LY"
"CM_2021-06-15_R","Conseil municipal","Ordinaire",2021-06-15T02:11:46,"2021-06-14 19 H Conseil municipal Montréal","(05:00) Ouverture de séance (06:45) 01 – Période de questions du public (01:39:26) 80 – Conseil d'agglomération - Dossiers ...","3:04:31","https://www.youtube.com/watch?v=fUeAAFNLZ-A"
"CM_2021-06-14_R","Conseil municipal","Ordinaire",2021-06-14T21:47:53,"2021-06-14 13 H 00 Conseil municipal Montréal","(00:06:31) 00 - Ouverture de séance (00:14:51) 02 – Période de questions des membres du conseil (01:14:42) 03 – Ordre du jour ...","4:41:36","https://www.youtube.com/watch?v=aE6B592qhOA"
"CM_2021-05-18_R","Conseil municipal","Ordinaire",2021-05-18T21:35:34,"2021-05-18 13 H 30 - Conseil municipal Montréal",,"3:53:15","https://www.youtube.com/watch?v=I5uYBmN-IEc"
"CM_2021-05-18_R","Conseil municipal","Ordinaire",2021-05-18T16:46:52,"2021-05-18 9 H 30 Conseil municipal Montréal","(05:04) 01 – Période de questions du public (41:49) 02 – Période de questions des membres du conseil (01:07:00) 80 – Conseil ...","3:04:36","https://www.youtube.com/watch?v=X_bMn2HlZAs"
"CM_2021-05-18_R","Conseil municipal","Ordinaire",2021-05-18T02:20:09,"2021-05-17 19 H Conseil municipal Montréal","(00:04:20) 01 – Période de questions du public (01:36:34) 15 – Déclaration / Proclamation (01:45:38) 80 – Conseil ...","3:06:46","https://www.youtube.com/watch?v=Pn3eDDpAkTs"
"CM_2021-05-17_R","Conseil municipal","Ordinaire",2021-05-17T21:53:58,"2021-05-17 13 H 00 Conseil municipal Montréal","2021-05-17 13 H 00 Conseil municipal Montréal Chapitres: (00:08:58) 00 – Ouverture de la séance (00:15:47) 02 – Période de ...","4:38:58","https://www.youtube.com/watch?v=mm3N1j1QN-E"
"CM_2021-04-20_R","Conseil municipal","Ordinaire",2021-04-20T22:12:23,"2021-04-20 13 H 30 Conseil municipal Montréal","2021-04-20 13 H 30 Conseil municipal Montréal Chapitres : (00:03:59) 00 – Ouverture de la séance (00:06:26) 65 – Motion des ...","4:27:15","https://www.youtube.com/watch?v=ukoeZ46Dujc"
"CM_2021-04-20_R","Conseil municipal","Ordinaire",2021-04-20T16:51:32,"2021-04-20 9 H 30 Conseil municipal Montréal","2021-04-20 9 H 30 Conseil municipal Montréal Chapitres : (00:12:02) 00 – Ouverture de la séance (00:14:07) 01 – Période de ...","3:14:21","https://www.youtube.com/watch?v=trgoFqf95JA"
"CM_2021-04-20_R","Conseil municipal","Ordinaire",2021-04-20T02:33:38,"2021-04-19 19 H Conseil municipal Montréal","(04:08) 01 – Période de questions du public (01:35:30) 80 – Conseil d'agglomération - Dossiers pour orientation.","3:09:16","https://www.youtube.com/watch?v=Ecbsu1S6o3w"
"CM_2021-04-19_R","Conseil municipal","Ordinaire",2021-04-19T21:52:01,"2021-04-19 13 h 00 Conseil municipal Montréal","2021-04-19 13 h 00 Conseil municipal Montréal Chapitres : (00:08:16) 00 – Ouverture de la séance (00:14:19) 02 – Période de ...","4:37:35","https://www.youtube.com/watch?v=THBn1T-ieO0"
"CM_2021-03-23_R","Conseil municipal","Ordinaire",2021-03-23T20:24:02,"2021-03-23 13 H 30 - Conseil municipal Montréal","(04:50) Ouverture de séance (07:06) 65 – Motion des conseillers.","2:51:11","https://www.youtube.com/watch?v=iUUaiqo7Oic"
"CM_2021-03-23_R","Conseil municipal","Ordinaire",2021-03-23T16:44:39,"2021-03-23 09 H 30 - Conseil municipal Montréal","(05:21) Ouverture de séance (07:24) 01 – Période de questions du public (39:44) 02 – Période de questions des membres du ...","3:03:41","https://www.youtube.com/watch?v=WFNyund8G8w"
"CM_2021-03-23_R","Conseil municipal","Ordinaire",2021-03-23T02:08:12,"2021-03-22 19 H 00 - Conseil municipal Montréal","(03:56) 01 – Période de questions du public (01:34:33) 80 – Conseil d'agglomération - Dossiers pour orientation (02:11:11) 20 ...","3:04:35","https://www.youtube.com/watch?v=X8Y6vaiE3ps"
"CM_2021-03-22_R","Conseil municipal","Ordinaire",2021-03-22T21:53:09,"2021-03-22 13 H 00 - Conseil municipal Montréal","(04:45) Ouverture de séance (08:46) 02 – Période de questions des membres du conseil (59:49) 03 – Ordre du jour et ...","4:35:00","https://www.youtube.com/watch?v=XFC61o_-uPY"
"CM_2021-02-23_R","Conseil municipal","Ordinaire",2021-02-23T22:45:01,"Conseil municipal - mardi 23 février 2021, 13 h 30","Conseil municipal - mardi 23 février 2021, 13 h 30 Chapitrage: (00:05:52) 30 – Administration et finances (00:14:54) 41 – Avis de ...","4:02:11","https://www.youtube.com/watch?v=9DJ7H_B9N2k"
"CM_2021-02-23_R","Conseil municipal","Ordinaire",2021-02-23T17:47:43,"Conseil municipal - mardi 23 février 2021, 9 h 30","Conseil municipal - mardi 23 février, 9 h 30 Chapitres: (00:05:02) 00 – Ouverture de la séance (00:11:13) 01 – Période de ...","3:06:45","https://www.youtube.com/watch?v=uRIbZq5wbtg"
"CM_2021-02-23_R","Conseil municipal","Ordinaire",2021-02-23T03:38:38,"Conseil municipal - lundi 22 février 2021,  19 h 00","Conseil municipal - lundi 22 février, 19 h 00 (00:04:41) 01 - Période de questions du publique (01:38:53) 20 - Affaires ...","3:07:28","https://www.youtube.com/watch?v=f-gx31zGYrI"
"CM_2021-02-22_R","Conseil municipal","Ordinaire",2021-02-22T22:44:44,"Conseil municipal -  lundi 22 février 2021, 13h00","Conseil municipal - lundi 22 février, 13h00 Chapitrage : (00:09:48) 00 – Ouverture de la séance (00:26:01) 02 – Période de ...","4:40:35","https://www.youtube.com/watch?v=PDMwn81r2RY"
"CM_2021-01-26_R","Conseil municipal","Ordinaire",2021-01-26T17:59:08,"Conseil municipal - mardi 26 janv 2021, 09h30","Conseil municipal - mardi 26 janv, 09h30 (00:08:18) 00 – Ouverture de la session (00:10:28) 01 – Période de questions du public ...","3:08:21","https://www.youtube.com/watch?v=Z6p4oD98Spk"
"CM_2021-01-26_R","Conseil municipal","Ordinaire",2021-01-26T03:15:14,"Conseil municipal - lundi 25 janv 2021,  19h","Conseil municipal - 25 janv, 19h (00:03:34) 01 – Période de questions du public (01:32:48) 80 – Conseil d'agglomération ...","3:04:15","https://www.youtube.com/watch?v=jpeiCze_j4w"
"CM_2021-01-26_R","Conseil municipal","Ordinaire",2021-01-26T00:16:15,"Conseil municipal -  lundi 25 jan 2021, 13h00","Conseil municipal - lundi 25 jan, 13h00 Chapitrage : (00:14:32) 00 – Ouverture de la séance (00:26:39) 02 – Période de ...","4:50:10","https://www.youtube.com/watch?v=sYrGlH9Xavo"
"CM_2020-12-15_R","Conseil municipal","Ordinaire",2020-12-15T23:45:10,"Conseil municipal -  mardi 15 décembre 2020, 13h30","(00:05:07) 80 – Conseil d'agglomération - Dossiers pour orientation (00)58:48) 20 – Affaires contractuelles (01:36:49) 30 ...","5:00:54","https://www.youtube.com/watch?v=pJxH66DmyA4"
"CM_2020-12-15_R","Conseil municipal","Ordinaire",2020-12-15T17:46:05,"Conseil municipal -  mardi 15 décembre 2020, 9h30","Conseil municipal - mardi 15 décembre, 9h30 Chapitrage : (00:00:00) 01 – Période de questions du public (00:46:42) 02 ...","2:59:08","https://www.youtube.com/watch?v=SkHdRB_5x6A"
"CM_2020-12-15_R","Conseil municipal","Ordinaire",2020-12-15T03:18:29,"Conseil municipal -  lundi 14 décembre 2020, 19h00","Conseil municipal - 1 lundi par mois, 13h Chapitrage: (00:07:17) 01 – Période de questions du public (01:50:35) 80 – Conseil ...","3:07:01","https://www.youtube.com/watch?v=HT5JfBMt8Wo"
"CM_2020-12-14_R","Conseil municipal","Ordinaire",2020-12-14T23:08:02,"Conseil municipal -  lundi 14 décembre 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h Chapitrage : (00:09:35) 00 - Ouverture de la séance (00:15:38) 02 - Période de ...","4:42:30","https://www.youtube.com/watch?v=U_A7m0y_2nk"
"CM_2020-12-10_E","Conseil municipal","Extraordinaire",2020-12-10T19:22:15,"Conseil municipal extraordinaire - jeudi 10 décembre 2020, 9h30","Conseil municipal extraordinaire - jeudi 10 décembre, 9h30 Chapitrage : (07:03) 00 - Ouverture de la séance (08:40) 01 ...","4:34:34","https://www.youtube.com/watch?v=URYER5EhjRs"
"CM_2020-12-09_E","Conseil municipal","Extraordinaire",2020-12-09T22:49:18,"Conseil municipal  extraordinaire -  mercredi 9 décembre 2020, 14h00","(00:13:40) 00 - Ouverture de séance (00:18:03) 01 - Période de questions du public (01:21:42) 02 - Période de questions des ...","3:42:25","https://www.youtube.com/watch?v=LwbimCAyOoE"
"CM_2020-11-17_R","Conseil municipal","Ordinaire",2020-11-17T21:03:43,"Conseil municipal -  mardi 17 novembre, 13h30","Conseil municipal - 1 lundi par mois, 13h.","2:19:15","https://www.youtube.com/watch?v=oVLCVIopvhY"
"CM_2020-11-17_R","Conseil municipal","Ordinaire",2020-11-17T18:03:39,"Conseil municipal -  mardi 17 novembre 2020, 9h30","Conseil municipal - 1 lundi par mois, 13h.","3:04:24","https://www.youtube.com/watch?v=Hv3VWYqDYHg"
"CM_2020-11-16_R","Conseil municipal","Ordinaire",2020-11-16T23:08:34,"Conseil municipal -  lundi 16 novembre 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h.","4:49:04","https://www.youtube.com/watch?v=V9i0Ur6gT6Y"
"CM_2020-11-12_E","Conseil municipal","Extraordinaire",2020-11-12T22:29:14,"Conseil municipal - extraordinaire jeudi 12 novembre 2020, 13h","Conseil municipal - extraordinaire jeudi 12 novembre, 13h.","4:14:00","https://www.youtube.com/watch?v=IodSrgy5Lw4"
"CM_2020-10-20_R","Conseil municipal","Ordinaire",2020-10-20T19:24:09,"Conseil municipal -  mardi 20 octobre 2020, 13h30","Conseil municipal - 1 lundi par mois, 13h30.","1:41:42","https://www.youtube.com/watch?v=4Bv7Uqf_N00"
"CM_2020-10-20_R","Conseil municipal","Ordinaire",2020-10-20T16:47:44,"Conseil municipal -  mardi 20 octobre 2020, 9h30","Conseil municipal - 1 lundi par mois, 9h30.","3:01:38","https://www.youtube.com/watch?v=tJNy4Kn7JzE"
"CM_2020-10-20_R","Conseil municipal","Ordinaire",2020-10-20T02:32:36,"Conseil municipal -  lundi 19 octobre 2020, 19h00","Conseil municipal - 1 lundi par mois, 13h.","3:02:05","https://www.youtube.com/watch?v=vAnYOiEoK08"
"CM_2020-10-19_R","Conseil municipal","Ordinaire",2020-10-19T22:03:13,"Conseil municipal -  lundi 19 octobre 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h.","4:32:33","https://www.youtube.com/watch?v=wp7K3g5tHqM"
"CM_2020-09-22_R","Conseil municipal","Ordinaire",2020-09-22T20:27:06,"Conseil municipal -  mardi 22 septembre 2020, 13h30","Conseil municipal - 1 lundi par mois, 13h.","2:36:31","https://www.youtube.com/watch?v=TNrYyg-neCk"
"CM_2020-09-22_R","Conseil municipal","Ordinaire",2020-09-22T02:14:31,"Conseil municipal -  lundi 21 septembre2020, 19h00","Conseil municipal - 1 lundi par mois, 13h.","3:05:36","https://www.youtube.com/watch?v=sqBTNNLf80g"
"CM_2020-08-31_E","Conseil municipal","Extraordinaire",2020-08-31T20:50:41,"Conseil municipal extraordinaire - lundi 31 août 2020, 13h00","Conseil municipal extraordinaire - lundi 31 août, 13h00 Conseil municipal - 1 lundi par mois, 13h.","3:16:54","https://www.youtube.com/watch?v=uxxm9c32SkQ"
