ID_SEANCE,NOM_SEANCE,TYPE_ASSEMBLEE,DATE_VIDEO,TITRE_VIDEO,DESCRIPTION_VIDEO,DUREE,URL
"CE_2023-03-15_R","Comité exécutif","Ordinaire",2023-03-15T13:50:23,"2023-03-15 9 H 00 - Comité exécutif",,"0:38:00","https://www.youtube.com/watch?v=lg-Er-SxC-g"
"CE_2023-02-22_R","Comité exécutif","Ordinaire",2023-02-22T14:13:27,"2023-02-22 9 H 00 - Comité exécutif",,"0:06:03","https://www.youtube.com/watch?v=sSVcRQGea7A"
"CE_2023-02-15_R","Comité exécutif","Ordinaire",2023-02-15T14:38:45,"2023-02-15 9 H 00 - Comité exécutif",,"0:23:19","https://www.youtube.com/watch?v=zLFQcfnU2QQ"
"CE_2023-02-08_R","Comité exécutif","Ordinaire",2023-02-08T14:33:27,"2023-02-08 9 H 00 - Comité exécutif",,"0:28:05","https://www.youtube.com/watch?v=cxojgVnEG3s"
"CE_2023-02-01_R","Comité exécutif","Ordinaire",2023-02-01T14:42:55,"2023-02-01 9 H 00 - Comité exécutif",,"0:35:24","https://www.youtube.com/watch?v=ctEC0avwyLM"
"CE_2023-01-18_R","Comité exécutif","Ordinaire",2023-01-18T14:37:42,"2023-01-18 9 H 00 - Comité exécutif",,"0:28:25","https://www.youtube.com/watch?v=NURnsKvR2qY"
"CE_2023-01-11_R","Comité exécutif","Ordinaire",2023-01-11T14:45:22,"2023-01-11 9 H 00 - Comité exécutif",,"0:37:57","https://www.youtube.com/watch?v=N6SYLco_7jU"
"CE_2022-12-21_R","Comité exécutif","Ordinaire",2022-12-21T14:44:10,"2022-12-21 9 H 00 - Comité exécutif",,"0:44:36","https://www.youtube.com/watch?v=pYaQMRMPz_g"
"CE_2022-12-07_R","Comité exécutif","Ordinaire",2022-12-07T15:19:10,"2022-12-07 9 H 00 - Comité exécutif",,"1:10:50","https://www.youtube.com/watch?v=68D2C8HiNT4"
"CE_2022-11-30_R","Comité exécutif","Ordinaire",2022-11-30T14:13:56,"2022-11-30 9 H 00 - Comité exécutif",,"0:11:28","https://www.youtube.com/watch?v=D-CHxqmuJE4"
"CE_2022-11-16_R","Comité exécutif","Ordinaire",2022-11-16T14:33:46,"2022-11-16 9 H 00 - Comité exécutif",,"0:29:56","https://www.youtube.com/watch?v=kiiOSYdik3Q"
"CE_2022-11-09_R","Comité exécutif","Ordinaire",2022-11-09T14:45:36,"2022-11-09 9 H 00 - Comité exécutif",,"0:41:45","https://www.youtube.com/watch?v=n0Hxv5w9xtw"
"CE_2022-11-02_R","Comité exécutif","Ordinaire",2022-11-02T13:30:35,"2022-11-02 9 H 00 - Comité exécutif",,"0:26:20","https://www.youtube.com/watch?v=sPtr92k6jmI"
"CE_2022-10-19_R","Comité exécutif","Ordinaire",2022-10-19T13:28:09,"2022-10-19 9 H 00 - Comité exécutif",,"0:23:51","https://www.youtube.com/watch?v=5B0hpm18cuI"
"CE_2022-10-12_R","Comité exécutif","Ordinaire",2022-10-12T13:56:49,"2022-10-12 9 H 00 - Comité exécutif",,"0:50:04","https://www.youtube.com/watch?v=9c0DvZitZaM"
"CE_2022-10-05_R","Comité exécutif","Ordinaire",2022-10-05T13:16:05,"2022-10-05 9 H 00 - Comité exécutif",,"0:13:28","https://www.youtube.com/watch?v=QIpFUWDlstY"
"CE_2022-09-28_R","Comité exécutif","Ordinaire",2022-09-28T13:28:31,"2022-09-28 9 H 00 - Comité exécutif",,"0:23:38","https://www.youtube.com/watch?v=4Jx-sc2ejto"
"CE_2022-09-14_R","Comité exécutif","Ordinaire",2022-09-14T13:40:02,"2022-09-14 9 H 00 - Comité exécutif",,"0:29:47","https://www.youtube.com/watch?v=k0lksy72U_Y"
"CE_2022-09-07_R","Comité exécutif","Ordinaire",2022-09-07T13:34:43,"2022-09-07 9 H 00 - Comité exécutif",,"0:30:56","https://www.youtube.com/watch?v=b668yRPpo6U"
"CE_2022-08-31_R","Comité exécutif","Ordinaire",2022-08-31T13:23:37,"2022-08-31 9 H 00 - Comité exécutif",,"0:19:15","https://www.youtube.com/watch?v=nyNeNQC5JZc"
"CE_2022-08-17_R","Comité exécutif","Ordinaire",2022-08-17T13:56:15,"2022-08-17 9 H 00 - Comité exécutif",,"0:50:39","https://www.youtube.com/watch?v=BXY5HIhxW-s"
"CE_2022-08-10_R","Comité exécutif","Ordinaire",2022-08-10T15:13:23,"2022-08-10 9 H 00 - Comité exécutif",,"0:56:36","https://www.youtube.com/watch?v=HiTUCO8yNSg"
"CE_2022-08-03_R","Comité exécutif","Ordinaire",2022-08-03T13:22:02,"2022-08-03 9 H 00 - Comité exécutif",,"0:12:21","https://www.youtube.com/watch?v=WnfutHwk6RE"
"CE_2022-07-06_R","Comité exécutif","Ordinaire",2022-07-06T13:08:16,"2022-07-06 9 H 00 - Comité exécutif",,"0:20:21","https://www.youtube.com/watch?v=0jInGXnUoNo"
"CE_2022-06-29_R","Comité exécutif","Ordinaire",2022-06-29T13:54:49,"2022-06-29 9 H 30 - Comité exécutif",,"0:16:01","https://www.youtube.com/watch?v=6rrdZGxYMDk"
"CE_2022-06-22_R","Comité exécutif","Ordinaire",2022-06-22T13:32:23,"2022-06-22 9 H 00 - Comité exécutif",,"0:28:01","https://www.youtube.com/watch?v=f3aX3TzBcOs"
"CE_2022-06-08_R","Comité exécutif","Ordinaire",2022-06-08T14:06:00,"2022-06-08 9 H 00 - Comité exécutif",,"0:56:49","https://www.youtube.com/watch?v=KYY5GoM5aDg"
"CE_2022-06-01_R","Comité exécutif","Ordinaire",2022-06-01T14:08:57,"2022-06-01 9 H 00 - Comité exécutif",,"1:01:16","https://www.youtube.com/watch?v=Kj88z7oAvuA"
"CE_2022-05-25_R","Comité exécutif","Ordinaire",2022-05-25T13:45:28,"2022-05-25 9 H 00 - Comité exécutif",,"0:39:44","https://www.youtube.com/watch?v=RgqfpKDCqGA"
"CE_2022-05-11_R","Comité exécutif","Ordinaire",2022-05-11T13:26:03,"2022-05-11 9 H 00 - Comité exécutif",,"0:20:02","https://www.youtube.com/watch?v=awWWPzQU670"
"CE_2022-05-04_R","Comité exécutif","Ordinaire",2022-05-04T13:50:03,"2022-05-04 9 H 00 - Comité exécutif",,"0:43:51","https://www.youtube.com/watch?v=TwNgQKrBGGs"
"CE_2022-04-20_R","Comité exécutif","Ordinaire",2022-04-20T14:01:51,"2022-04-20 9 H 00 - Comité exécutif",,"0:53:28","https://www.youtube.com/watch?v=BWJg18IABJA"
"CE_2022-04-13_R","Comité exécutif","Ordinaire",2022-04-13T14:06:10,"2022-04-13 9 H 00 - Comité exécutif",,"0:58:06","https://www.youtube.com/watch?v=xqu50iddqd4"
"CE_2022-04-06_R","Comité exécutif","Ordinaire",2022-04-06T13:26:16,"2022-04-06 9 H 00 - Comité exécutif",,"0:22:37","https://www.youtube.com/watch?v=V5x57u06fbY"
"CE_2022-03-30_R","Comité exécutif","Ordinaire",2022-03-30T13:39:33,"2022-03-30 9 H 00 - Comité exécutif",,"0:33:37","https://www.youtube.com/watch?v=mfChtQPdK18"
"CE_2022-03-16_R","Comité exécutif","Ordinaire",2022-03-16T14:25:56,"2022-03-16 9 H 00 - Comité exécutif",,"1:15:48","https://www.youtube.com/watch?v=bWdK_d0VXT0"
"CE_2022-03-09_R","Comité exécutif","Ordinaire",2022-03-09T15:01:37,"2022-03-09 9 H 00 - Comité exécutif",,"0:54:52","https://www.youtube.com/watch?v=98fChLIcJ4Q"
"CE_2022-02-23_R","Comité exécutif","Ordinaire",2022-02-23T14:27:15,"2022-02-23 9 H 00 - Comité exécutif",,"0:23:17","https://www.youtube.com/watch?v=4UhooHMLLB8"
"CE_2022-02-16_R","Comité exécutif","Ordinaire",2022-02-16T14:29:21,"2022-02-16 9 H 00 - Comité exécutif",,"0:25:34","https://www.youtube.com/watch?v=7QX21cPbAIs"
"CE_2022-02-09_R","Comité exécutif","Ordinaire",2022-02-09T14:59:29,"2022-02-09 9 H 00 - Comité exécutif",,"0:50:22","https://www.youtube.com/watch?v=P246hH2Avao"
"CE_2022-02-02_R","Comité exécutif","Ordinaire",2022-02-02T14:24:21,"2022-02-02 9 H 00 - Comité exécutif",,"0:19:06","https://www.youtube.com/watch?v=CZcaPnU07NU"
"CE_2022-01-27_R","Comité exécutif","Ordinaire",2022-01-27T04:32:55,"2022-01-05 8 H 30 - Comité exécutif",,"0:06:05","https://www.youtube.com/watch?v=Hw3Gnn2G438"
"CE_2022-01-27_R","Comité exécutif","Ordinaire",2022-01-27T04:28:14,"2022-01-12 9 H 00 - Comité exécutif",,"0:40:31","https://www.youtube.com/watch?v=TsTVXPSyy2c"
"CE_2022-01-19_R","Comité exécutif","Ordinaire",2022-01-19T14:38:21,"2022-01-19 9 H 00 - Comité exécutif","2022-01-19 9 H 00 - Comité exécutif.","0:35:23","https://www.youtube.com/watch?v=bw8ZRijd_Ng"
"CE_2021-09-07_R","Comité exécutif","Ordinaire",2021-09-07T00:45:10,"2021-09-01 8 H 30 - Comité exécutif",,"0:28:51","https://www.youtube.com/watch?v=LAkFnqwoQ2Q"
"CE_2021-07-07_R","Comité exécutif","Ordinaire",2021-07-07T13:04:45,"2021-07-07 08 H 30 Comité exécutif",,"0:36:20","https://www.youtube.com/watch?v=_HMepjCIAcs"
"CE_2021-06-30_R","Comité exécutif","Ordinaire",2021-06-30T13:02:11,"2021-06-30 08 H 30 Comité exécutif","(06:58) Ouverture de séance (09:17) 20 – Affaires contractuelles (18:12) 30 – Administration et finances (20:54) 40 ...","0:34:51","https://www.youtube.com/watch?v=JpOSWxBx_No"
"CE_2021-06-11_R","Comité exécutif","Ordinaire",2021-06-11T21:29:08,"2021-04-28 8 H 30 - Comité exécutif Montréal","(06:29) Ouverture de séance (07:38) 20 – Affaires contractuelles (18:22) 30 – Administration et finances (20:30) 40 ...","0:35:31","https://www.youtube.com/watch?v=JPmSJV04FlU"
"CE_2021-06-11_R","Comité exécutif","Ordinaire",2021-06-11T21:27:45,"2021-05-12 8 H 30 - Comité exécutif","(05:52) Ouverture de séance (06:56) Présentation Charte montréalaise des chantiers (33:25) 20 – Affaires contractuelles (45:31) ...","1:09:30","https://www.youtube.com/watch?v=xar4KyvUu-0"
"CE_2021-06-11_R","Comité exécutif","Ordinaire",2021-06-11T21:28:35,"2021-05-05 8 H 30 - Comité exécutif","(00:38) Ouverture de séance (03:19) 20 – Affaires contractuelles (29:55) 30 – Administration et finances (31:54) 40 ...","0:54:31","https://www.youtube.com/watch?v=D5VzG9BQO-w"
"CE_2021-06-11_R","Comité exécutif","Ordinaire",2021-06-11T21:27:13,"2021-06-09 8 H 30 - Comité exécutif","(05:23) Ouverture de séance (07:04) Présentation Budget participatif (21:35) Présentation Projet de ville pour Montréal (46:54) 20 ...","1:36:35","https://www.youtube.com/watch?v=vY-yOJf9ews"
"CE_2021-06-11_R","Comité exécutif","Ordinaire",2021-06-11T21:27:27,"2021-05-26 8 H 30 - Comité exécutif","Comité exécutif.","0:57:41","https://www.youtube.com/watch?v=vAhi82A5Nu0"
"CE_2021-06-11_R","Comité exécutif","Ordinaire",2021-06-11T21:27:17,"2021-06-02 8 H 30 - Comité exécutif","(02:28) Ouverture de séance (04:41) 20 – Affaires contractuelles (49:08) 30 – Administration et finances (52:00) 40 ...","1:03:16","https://www.youtube.com/watch?v=sKWyzarZ4KM"
"CE_2021-04-15_R","Comité exécutif","Ordinaire",2021-04-15T13:52:34,"2021-04-14 8 H 30 - Comité exécutif Montréal","(07:41) Ouverture de séance (09:28) 20 – Affaires contractuelles (30:42) 30 – Administration et finances (35:14) 40 ...","0:52:51","https://www.youtube.com/watch?v=dlqdrk6zgdY"
"CE_2021-02-17_R","Comité exécutif","Ordinaire",2021-02-17T14:25:37,"Comité exécutif - 17 février 2021, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal) Chapitres : (00:11:10) 00 – Ouverture ...","1:02:21","https://www.youtube.com/watch?v=VuEOwJ7Mg1o"
"CE_2021-02-10_R","Comité exécutif","Ordinaire",2021-02-10T14:43:14,"Comité exécutif - 10 février 2021, 8 h 30","(06:08) Ouverture de séance (07:11) Présentation du service de l'eau (33:59) 20 – Affaires contractuelles (46:55) 30 ...","1:08:46","https://www.youtube.com/watch?v=jyQsjOgejiQ"
"CE_2021-01-22_R","Comité exécutif","Ordinaire",2021-01-22T19:09:58,"Comité exécutif - 20 janvier 2021, 8 h 30","(09:50) ovuerture de séance (12:25) 20 - Affaires contractuelles (40:40) 30 - Administration et finances (41:10) 40 ...","1:03:56","https://www.youtube.com/watch?v=Px3ulsDuFdQ"
"CE_2021-01-13_R","Comité exécutif","Ordinaire",2021-01-13T14:37:35,"Comité exécutif - 13 janvier 2021, 8 h 30","(11:09) Ouverture de séance (13:41) 20 – Affaires contractuelles (30:40) 30 – Administration et finances (31:42) 40 ...","1:06:46","https://www.youtube.com/watch?v=vEXFg5f4thQ"
"CE_2020-12-02_R","Comité exécutif","Ordinaire",2020-12-02T14:54:48,"Comité exécutif - mercredi 2 décembre 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:14:32","https://www.youtube.com/watch?v=jUZVCWYbB10"
"CE_2020-11-11_R","Comité exécutif","Ordinaire",2020-11-11T14:16:47,"Comité exécutif - mercredi 11 novembre 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:36:39","https://www.youtube.com/watch?v=Enpwj6bsqmM"
"CE_2020-11-04_R","Comité exécutif","Ordinaire",2020-11-04T14:20:58,"Comité exécutif - mercredi 4 novembre, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:50:15","https://www.youtube.com/watch?v=0kZCF1OY1v8"
"CE_2020-10-28_R","Comité exécutif","Ordinaire",2020-10-28T13:44:02,"Comité exécutif - mercredi 28 octobre 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:56:06","https://www.youtube.com/watch?v=AGb1lsrTphE"
"CE_2020-10-14_R","Comité exécutif","Ordinaire",2020-10-14T13:17:37,"Comité exécutif - mercredi 14 octobre 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:48:26","https://www.youtube.com/watch?v=49Nba4NS1vs"
"CE_2020-10-01_R","Comité exécutif","Ordinaire",2020-10-01T19:26:11,"Comité exécutif - mercredi 30 septembre 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:29:28","https://www.youtube.com/watch?v=Blfzyh19e-A"
"CE_2020-09-16_R","Comité exécutif","Ordinaire",2020-09-16T13:45:00,"Comité exécutif - mercredi 16 septembre 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:05:47","https://www.youtube.com/watch?v=2DcO2o256ng"
"CE_2020-09-02_R","Comité exécutif","Ordinaire",2020-09-02T12:58:44,"Comité exécutif - mercredi 2 septembre , 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:34:26","https://www.youtube.com/watch?v=sqvvR8vEaj4"
"CE_2020-08-28_E","Comité exécutif","Extraordinaire",2020-08-28T13:44:13,"Comité exécutif  extraordinaire- vendredi 28 août 2020, 9 h","Comité exécutif extraordinaire- vendredi 28 août, 9 h.","0:30:00","https://www.youtube.com/watch?v=09DwPKPPUtw"
"CE_2020-08-19_R","Comité exécutif","Ordinaire",2020-08-19T13:43:12,"Comité exécutif - mercredi 19 août 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:09:26","https://www.youtube.com/watch?v=RpQmFNULLO8"
"CE_2020-08-12_R","Comité exécutif","Ordinaire",2020-08-12T13:45:37,"Comité exécutif - mercredi 12 août , 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:26:40","https://www.youtube.com/watch?v=XyLMxos5o7A"
"CE_2020-08-05_R","Comité exécutif","Ordinaire",2020-08-05T12:53:59,"Comité exécutif - mercredi 05 août 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:36:06","https://www.youtube.com/watch?v=ZkX_RNTTDU0"
"CE_2020-07-08_R","Comité exécutif","Ordinaire",2020-07-08T13:49:07,"Comité exécutif - mercredi 8 juillet , 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:32:06","https://www.youtube.com/watch?v=lBJ9sPly21Y"
"CE_2020-06-17_R","Comité exécutif","Ordinaire",2020-06-17T13:11:56,"Comité exécutif - mercredi 17 juin 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:28:03","https://www.youtube.com/watch?v=2tWjpFAAumc"
"CE_2020-04-23_R","Comité exécutif","Ordinaire",2020-04-23T17:23:34,"Comité exécutif - mercredi 29 mai 2019, 8 h 30","Séance ordinaire du comité exécutif.","0:52:57","https://www.youtube.com/watch?v=TwgtuVtD9co"
"CE_2020-04-16_R","Comité exécutif","Ordinaire",2020-04-16T00:57:07,"Direct Comité exécutif - mercredi 15 avril, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:21:33","https://www.youtube.com/watch?v=enb-MrGdDnY"
"CE_2020-04-08_R","Comité exécutif","Ordinaire",2020-04-08T13:53:34,"Comité exécutif - mercredi 8 avril 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:28:01","https://www.youtube.com/watch?v=5wrSlCz71yE"
"CE_2020-04-01_R","Comité exécutif","Ordinaire",2020-04-01T13:51:04,"Comité exécutif - mercredi 1 avril 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:20:10","https://www.youtube.com/watch?v=V5HyHC2czCA"
"CE_2020-02-27_R","Comité exécutif","Ordinaire",2020-02-27T12:52:58,"Comité exécutif - mercredi 26 février 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:34:19","https://www.youtube.com/watch?v=EDe7F3b7xlw"
"CE_2020-02-20_R","Comité exécutif","Ordinaire",2020-02-20T15:11:42,"Comité exécutif - 19 février 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:38:30","https://www.youtube.com/watch?v=jQHKxJdJe-U"
"CE_2020-02-13_R","Comité exécutif","Ordinaire",2020-02-13T15:12:40,"Comité exécutif - 12 février 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:39:41","https://www.youtube.com/watch?v=uLQ3tu5hVIs"
"CE_2020-02-05_R","Comité exécutif","Ordinaire",2020-02-05T14:35:22,"Comité exécutif - 5 février 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:43:51","https://www.youtube.com/watch?v=mV_b5r2tPb0"
"CE_2020-01-22_R","Comité exécutif","Ordinaire",2020-01-22T19:26:14,"Comité exécutif - 22 janvier 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal) #vdmce2020.","0:22:05","https://www.youtube.com/watch?v=rNMHGqhxCeQ"
"CE_2020-01-15_R","Comité exécutif","Ordinaire",2020-01-15T20:50:58,"Comité exécutif - 15 janvier 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal) #vdmce2020.","0:40:15","https://www.youtube.com/watch?v=HDXg_9Ongr4"
"CE_2020-01-08_R","Comité exécutif","Ordinaire",2020-01-08T18:06:08,"Comité exécutif - 8 janvier 2020, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal) #vdmce2020.","0:33:43","https://www.youtube.com/watch?v=NyTWaolM0-w"
"CE_2019-12-06_R","Comité exécutif","Ordinaire",2019-12-06T19:39:04,"Comité exécutif - 04 décembre 2019, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:22:46","https://www.youtube.com/watch?v=tx8UmeW4kjY"
"CE_2019-11-27_R","Comité exécutif","Ordinaire",2019-11-27T17:30:07,"Comité exécutif - 27 novembre 2019, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:42:14","https://www.youtube.com/watch?v=xrSyPkGS8eQ"
"CE_2019-11-13_R","Comité exécutif","Ordinaire",2019-11-13T18:40:35,"Comité exécutif - 13 novembre 2019, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","1:32:24","https://www.youtube.com/watch?v=jtHOuhS35wU"
"CE_2019-10-30_R","Comité exécutif","Ordinaire",2019-10-30T14:37:40,"Comité exécutif - 30 octobre 2019, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:38:15","https://www.youtube.com/watch?v=ZruH9h1zz1k"
"CE_2019-10-02_R","Comité exécutif","Ordinaire",2019-10-02T15:37:06,"Comité exécutif - 02 octobre 2019, 8 h 30","Comité exécutif , chaque mercredi à 8 h 30 (exception des semaines de conseil municipal)","0:43:20","https://www.youtube.com/watch?v=H2LwBO4qKI4"
"CE_2019-06-26_R","Comité exécutif","Ordinaire",2019-06-26T13:12:28,"Comité exécutif - 26 juin 2019, 8 h 30","Comité exécutif - 26 juin, 8 h 30.","0:17:31","https://www.youtube.com/watch?v=3DgtsL5WEuM"
"CE_2019-06-06_R","Comité exécutif","Ordinaire",2019-06-06T17:48:45,"Comité exécutif - mercredi 5 juin 2019, 8 h 30","Comité exécutif - mercredi 5 juin, 8 h 30.","0:58:38","https://www.youtube.com/watch?v=TVmr0X5GYH0"
"CE_2019-05-08_R","Comité exécutif","Ordinaire",2019-05-08T14:02:00,"Comité exécutif - mercredi 8 mai 2019, 8 h 30","Séance ordinaire du comité exécutif.","0:39:22","https://www.youtube.com/watch?v=6fxxgJL7Cgw"
