ID_SEANCE,NOM_SEANCE,TYPE_ASSEMBLEE,DATE_VIDEO,POSITION_VIDEO,TITRE_VIDEO,DUREE,URL
CAG_2018-12-20_R,Conseil d’agglomération,Ordinaire,2018-12-20,2,Ordre du jour et procès-verbal,00:00:52,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181220_002_agglo_003-007_odj_proces_verbal_depot.mp4
CAG_2018-12-20_R,Conseil d’agglomération,Ordinaire,2018-12-20,3,Affaires contractuelles,00:05:51,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181220_003_agglo_affaires_contractuelle.mp4
CAG_2018-12-20_R,Conseil d’agglomération,Ordinaire,2018-12-20,4,"Administration, finances et nominations",00:09:09,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181220_004_agglo_030-051_administration_finances_nominations.mp4
CAG_2018-11-29_R,Conseil d’agglomération,Ordinaire,2018-11-29,1,Période de questions du public,00:07:09,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181129_001_agglo_questions_public.mp4
CAG_2018-11-29_R,Conseil d’agglomération,Ordinaire,2018-11-29,2,Ordre du jour et procès-verbal,00:17:48,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181129_002_agglo_odj_proces_verbal.mp4
CAG_2018-11-29_R,Conseil d’agglomération,Ordinaire,2018-11-29,3,Administration et finances,00:03:34,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181129_003_agglo_administration_finances.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,1,Période de questions du public,00:10:31,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_001_agglo_question_publique.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,2,Ordre du jour et procès-verbal,00:01:19,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_002_agglo_odj_proces_verbal.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,3,Affaires contractuelles,00:04:45,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_003_agglo_affaires_contractuelle.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,4,Administration et finances,00:00:42,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_004_agglo_administration_finances.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,5,Avis de motion et dépôt de projet de règlement,00:01:01,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_005_agglo_avis_motion_depot_projet_reglement.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,6,Adoption de règlements,00:00:47,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_006_agglo_adoption_reglements_montreal.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,7,Règlement de la Société de transport de Montréal,00:00:24,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_007_agglo_reglement_stm.mp4
CAG_2018-11-22_R,Conseil d’agglomération,Ordinaire,2018-11-22,8,Nomination - Désignation,00:01:16,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181122_008_agglo_nomination_designation.mp4
CAG_2018-11-08_R,Conseil d’agglomération,Ordinaire,2018-11-08,1,Administration et finances,00:16:09,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181108_001_agglo_administration_finances.mp4
CAG_2018-11-08_R,Conseil d’agglomération,Ordinaire,2018-11-08,2,Administration et finances (suite),00:14:38,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181108_002_agglo_administration_finances.mp4
CAG_2018-11-08_R,Conseil d’agglomération,Ordinaire,2018-11-08,3,Projet règlement,00:00:47,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181108_003_agglo_projet_reglement.mp4
CAG_2018-10-25_R,Conseil d’agglomération,Ordinaire,2018-10-25,1,Administration et finances,00:02:30,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181025_001_agglo_adminstration_finances.mp4
CAG_2018-10-25_R,Conseil d’agglomération,Ordinaire,2018-10-25,2,Avis de motion,00:01:41,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181025_002_agglo_avis_de_motion.mp4
CAG_2018-10-25_R,Conseil d’agglomération,Ordinaire,2018-10-25,3,Nomination,00:03:11,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181025_003_agglo_nominations.mp4
CAG_2018-10-25_R,Conseil d’agglomération,Ordinaire,2018-10-25,4,Affaires contractuelles,00:17:52,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181025_004_agglo_affaires_contractuelles.mp4
CAG_2018-10-25_R,Conseil d’agglomération,Ordinaire,2018-10-25,5,Période de question du public,00:09:38,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20181025_005_agglo_questions_public.mp4
CAG_2018-09-20_R,Conseil d’agglomération,Ordinaire,2018-09-20,1,Conseil d'agglomération - Séance intégrale,00:36:59,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180920_001_agglo_presentation.mp4
CAG_2018-08-23_R,Conseil d’agglomération,Ordinaire,2018-08-23,1,Avis de motion nomination,00:05:19,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180823_001_agglo_Avis_de_motion_Nomination.mp4
CAG_2018-08-23_R,Conseil d’agglomération,Ordinaire,2018-08-23,2,Période de questions du public,00:11:44,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180823_002_agglo_Questions_Public.mp4
CAG_2018-08-23_R,Conseil d’agglomération,Ordinaire,2018-08-23,3,Ordre du jour,00:03:59,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180823_003_agglo_Ordre_du_jour_Depot.mp4
CAG_2018-08-23_R,Conseil d’agglomération,Ordinaire,2018-08-23,4,Affaires contractuelles,00:10:02,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180823_004_agglo_Affaires_Contractuelles.mp4
CAG_2018-08-23_R,Conseil d’agglomération,Ordinaire,2018-08-23,5,Administration et finances,00:00:58,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180823_005_agglo_Administration_Finances.mp4
CAG_2018-06-21_R,Conseil d’agglomération,Ordinaire,2018-06-21,1,Période de questions du public,00:11:37,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180621_001_agglo_Questions_Public.mp4
CAG_2018-06-21_R,Conseil d’agglomération,Ordinaire,2018-06-21,2,Questions du conseil,00:23:37,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180621_002_agglo_Questions_Conseil.mp4
CAG_2018-06-21_R,Conseil d’agglomération,Ordinaire,2018-06-21,3,Conseil agglomération,00:25:26,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180621_003_agglo_Conseil_Agglomeration.mp4
CAG_2018-05-31_R,Conseil d’agglomération,Ordinaire,2018-05-31,1,Questions des membres,00:11:47,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180531_001_agglo_Questions_Membres.mp4
CAG_2018-05-31_R,Conseil d’agglomération,Ordinaire,2018-05-31,2,Ordre du jour,00:02:39,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180531_002_agglo_Ordre_du_Jour_Depot.mp4
CAG_2018-05-31_R,Conseil d’agglomération,Ordinaire,2018-05-31,3,Affaires contractuelles,00:15:23,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180531_003_agglo_Affaires_Contractuelles.mp4
CAG_2018-05-31_R,Conseil d’agglomération,Ordinaire,2018-05-31,4,Administration de motion,00:05:52,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180531_004_agglo_Administration_Motion.mp4
CAG_2018-05-31_R,Conseil d’agglomération,Ordinaire,2018-05-31,5,Nomination et désignation,00:00:40,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180531_005_agglo_Nomination_Designation.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,1,Présentation,00:05:36,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_001_agglo_Presentation.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,2,Questions du conseil,00:05:01,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_002_agglo_Questions_Conseil.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,3,Ordre du jour,00:02:26,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_003_agglo_Ordre_du_Jour_Depot.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,4,Affaires contractuelles,00:08:47,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_004_agglo_Affaires_Contractuelles.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,5,Administration et finances,00:01:49,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_005_agglo_Administration_Finances.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,6,Motion règlement,00:02:51,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_006_agglo_Motion_Reglements.mp4
CAG_2018-04-26_R,Conseil d’agglomération,Ordinaire,2018-04-26,7,Nomination et désignation,00:00:23,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180426_007_agglo_Nomination_Designation.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,1,Période de questions du public,00:05:57,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_001_agglo_Questions_Public.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,2,Questions du conseil,00:12:29,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_002_agglo_Questions_Conseil.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,3,Ordre du jour,00:03:04,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_003_agglo_Ordre_du_Jour_Depot.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,4,Affaires contractuelles,00:09:41,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_004_agglo_Affaires_Contractuelles.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,5,Administration et finances,00:00:22,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_005_agglo_Administration_Finances.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,6,Motion règlement,00:03:43,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_006_agglo_Motion_Reglements.mp4
CAG_2018-03-29_R,Conseil d’agglomération,Ordinaire,2018-03-29,7,Nomination et désignation,00:04:39,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180329_007_agglo_Nomination_Designation.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,1,Période de questions du public,00:09:56,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_001_agglo_Questions_Public.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,2,Ordre du jour,00:02:40,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_002_agglo_Ordre_du_Jour.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,3,Affaires contractuelles,00:11:44,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_003_agglo_Affaires_Contractuelles.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,4,Avis de motion,00:02:51,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_004_agglo_Avis_de_Motion.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,5,Nomination et désignation,00:03:28,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_005_agglo_Nomination_Designation.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,6,Affaires contractuelles (suite),00:01:48,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_006_agglo_Affaires_Contractuelles_suite.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,1,Ordre du jour,00:09:56,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_001_agglo_extraordinaire_Ordre_du_Jour.mp4
CAG_2018-01-25_R,Conseil d’agglomération,Ordinaire,2018-01-25,2,Administration et finances,01:00:31,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180125_002_agglo_extraordinaire_Administration_Finance.mp4
CAG_2018-02-01_E,Conseil d’agglomération,Extraordinaire,2018-02-01,1,Questions et ordre du jour,00:04:07,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180201_001_agglo_extraordinaire_Question_Ordre_du_jour.mp4
CAG_2018-02-01_E,Conseil d’agglomération,Extraordinaire,2018-02-01,2,Administration et finances,00:08:46,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180201_002_agglo_extraordinaire_Administration_Finance.mp4
CAG_2018-02-14_E,Conseil d’agglomération,Extraordinaire,2018-02-14,1,Questions du conseil,00:18:31,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180214_001_agglo_Questions_Conseil.mp4
CAG_2018-02-14_E,Conseil d’agglomération,Extraordinaire,2018-02-14,2,Ordre du jour,00:17:57,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180214_002_agglo_Ordre_du_Jour.mp4
CAG_2018-02-14_E,Conseil d’agglomération,Extraordinaire,2018-02-14,3,Administration et finances,00:12:00,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180214_003_agglo_Administration_Finances.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,1,Questions du conseil,00:09:01,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_001_agglo_Questions_Conseil.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,2,Ordre du jour,00:03:01,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_002_agglo_Ordre_du_Jour_Depot.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,3,Affaires contractuelles,00:03:46,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_003_agglo_Affaires_Contractuelles.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,4,Administration et finances,00:00:32,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_004_agglo_Administration_Finances.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,5,Avis de motion,00:01:27,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_005_agglo_Avis_de_Motion.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,6,Nomination et règlementation,00:02:06,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_006_agglo_Nomination_Reglementation.mp4
CAG_2018-02-22_R,Conseil d’agglomération,Ordinaire,2018-02-22,7,Questions du conseil (suite),00:11:42,https://media.montreal.ca/videos/conseil_virtuel/cag/2018/20180222_007_agglo_Questions_Conseil_suite.mp4
