Date,Moyen,Site,Nombre,Montant
2019-09-01,"CINP","à Boucherville, à 200 m de la bretelle du boulevard de Mortagne sur l'autoroute 20 Ouest",171551,16463757.00
2019-09-01,"CINP","À Brossard, à l'intersection du boulevard Taschereau et de l'avenue Panama, sur le boulevard Taschereau en direction sud",21395,2309584.00
2019-09-01,"CINP","À Charlemagne, à 150 m de l'autoroute 640 sur l'autoroute 40 Est",32441,4828326.00
2019-09-01,"CINP","À Gatineau, à l'intersection du boulevard Maisonneuve et du boulevard Sacré-Coeur, sur le boulevard Maisonneuve en direction nord",29034,2812908.00
2019-09-01,"CINP","À L'Ange-Gardien, à l'intersection de la route 138 et de la rue Casgrain, sur la route 138 en direction nord-est",19304,1889214.00
2019-09-01,"CINP","À Laval, à 210 m du boulevard Ste-Rose sur l'autoroute 15 Nord",24125,3494853.00
2019-09-01,"CINP","À Laval, sur le boulevard Saint-Martin, à l'intersection de la route 335, dénommée boulevard des Laurentides, en direction sud-ouest",813,80968.00
2019-09-01,"CINP","à Lévis, à 1 km de la sortie pour le pont Pierre Laporte sur le collecteur de l'autoroute 20",56798,6621942.00
2019-09-01,"CINP","À Mirabel, à 320 m du chemin de la Côte Nord sur l'autoroute 15 Sud",69919,10399383.00
2019-09-01,"CINP","à Montréal, à 300 m de la sortie Atwater sur l'autoroute 15 Sud",139798,25220311.00
2019-09-01,"CINP","À Montréal, à 350 m de la rue Airlie sur le route 138 Est",17293,2577906.00
2019-09-01,"CINP","À Montréal, à l'intersection de la rue Berri et du boulevard Henri-Bourassa Est, sur la rue Berri",3793,413091.00
2019-09-01,"CINP","à Montréal, entre Le Boulevard et l'avenue Cedar sur le chemin McDougall",7952,798706.00
2019-09-01,"CINP","à Pincourt, à 350 m à l'ouest du boulevard de l'Île sur l'autoroute 20 Est",86728,9335683.00
2019-09-01,"CINP","À Québec, à 330 m de l'avenue D'Estimauville sur l'autoroute 40 Ouest",12329,1850697.00
2019-09-01,"CINP","À Québec, à 450 m du boulevard Hochelaga sur l'autoroute 73 Nord",22362,2946813.00
2019-09-01,"CINP","À Québec, à l'intersection de l'autoroute 573 et de l'avenue Industrielle, sur l'autoroute 573 en direction nord-ouest",1994,188278.00
2019-09-01,"CINP","À Québec, à l'intersection du boulevard Charest ouest et de l'avenue Saint-Sacrement, sur le boulevard Charest en direction nord-est",31847,4325177.00
2019-09-01,"CINP","À Saint-Esprit, à l'intersection de la route 158 et de la route 125, sur la route 158 en direction nord",3893,415412.00
2019-09-01,"CINP","à Saint-Georges, à la hauteur de l'intersection de la 114e Rue sur le boulevard Lacroix (route 173)",34039,2898504.00
2019-09-01,"CINP","À Saint-Hyacinthe, à l'intersection du boulevard Laframboise et du boulevard Casavant ouest, sur le boulevard Laframboise en direction sud-est",7988,739217.00
2019-09-01,"CINP","À Salaberry-de-Valleyfield, à l'intersection de la route 201 et de l'avenue de Grande-Île, sur la route 201 en direction sud-ouest",12810,1249285.00
2019-09-01,"FERG","À Brossard, à l'intersection du boulevard Taschereau et de l'avenue Panama, sur le boulevard Taschereau en direction sud",572,96733.00
2019-09-01,"FERG","À Gatineau, à l'intersection du boulevard Maisonneuve et du boulevard Sacré-Coeur, sur le boulevard Maisonneuve en direction nord",621,105205.00
2019-09-01,"FERG","À L'Ange-Gardien, à l'intersection de la route 138 et de la rue Casgrain, sur la route 138 en direction nord-est",289,48923.00
2019-09-01,"FERG","À Laval, sur la route 117, dénommée boulevard Curé-Labelle, à l'intersection du boulevard Dagenais Ouest, en direction nord",629,106703.00
2019-09-01,"FERG","à Laval, sur le boulevard de la Concorde Ouest, à l'intersection de la 12e Avenue, en direction nord-est",578,97859.00
2019-09-01,"FERG","à Laval, sur le boulevard des Laurentides, à l'intersection du boulevard Dagenais, en direction sud-est",877,148415.00
2019-09-01,"FERG","À Laval, sur le boulevard Saint-Martin, à l'intersection de la route 335, dénommée boulevard des Laurentides, en direction sud-ouest",264,44694.00
2019-09-01,"FERG","à Lévis, à l'interserction boul. Wilfrid-Carrier et rue Louis-H.-La Fontaine sur la route Président-Kennedy (route 173)",9884,1582562.00
2019-09-01,"FERG","À Longueuil, à l'intersection du boulevard Gaétan-Boucher et du boulevard Cousineau en direction Sud-Est",266,45100.00
2019-09-01,"FERG","À Montréal, à l'intersection de la rue Berri et du boulevard Henri-Bourassa Est, sur la rue Berri",436,73808.00
2019-09-01,"FERG","à Montréal, à l'intersection de la rue D'Iberville et de la rue Sainte-Catherine Est",2285,364479.00
2019-09-01,"FERG","à Montréal, à l'intersection de la rue Notre-Dame Ouest et de la rue University",6268,983801.00
2019-09-01,"FERG","à Montréal, à l'intersection de la rue Paré et du boulevard Décarie Nord",9369,1503384.00
2019-09-01,"FERG","À Québec, à l'intersection de l'autoroute 573 et de l'avenue Industrielle, sur l'autoroute 573 en direction nord-ouest",58,9847.00
2019-09-01,"FERG","À Québec, à l'intersection du boulevard Charest ouest et de l'avenue Saint-Sacrement, sur le boulevard Charest en direction nord-est",301,51075.00
2019-09-01,"FERG","à Saint-Constant, à l'intersection du boulevard Monchamp et de la route 132",718,113437.00
2019-09-01,"FERG","À Saint-Esprit, à l'intersection de la route 158 et de la route 125, sur la route 158 en direction nord",1007,170524.00
2019-09-01,"FERG","À Saint-Hyacinthe, à l'intersection du boulevard Laframboise et du boulevard Casavant ouest, sur le boulevard Laframboise en direction sud-est",189,31947.00
2019-09-01,"FERG","À Salaberry-de-Valleyfield, à l'intersection de la route 201 et de l'avenue de Grande-Île, sur la route 201 en direction sud-ouest",1234,208850.00
2019-09-01,"FERG","à Thetford Mines, à l'intersection du boul. Ouellet et du boulevard Frontenac Est (route 112)",1377,220554.00
2019-09-01,"MOBL","A-15 nord / Pont Médéric-Martin",5582,1479214.00
2019-09-01,"MOBL","A-20 Beloeil",4867,927684.00
2019-09-01,"MOBL","A-20 Drummondville, 80km/h (Mobile)",336,84725.00
2019-09-01,"MOBL","A-20 Drummondville, 90km/h (Mobile)",59,13117.00
2019-09-01,"MOBL","A-20 ouest / Dorval",387,93025.00
2019-09-01,"MOBL","A-20 ouest / Lachine",360,85970.00
2019-09-01,"MOBL","A-30 Boucherville",3954,758269.00
2019-09-01,"MOBL","A-35 St-Jean-sur-Richelieu",1406,261631.00
2019-09-01,"MOBL","A-40, L'Assomption OUEST",464,72261.00
2019-09-01,"MOBL","A-40 Montréal",17094,3057861.00
2019-09-01,"MOBL","A-40 St-Augustin",7416,1390487.00
2019-09-01,"MOBL","A-640 / Boisbriand",21043,4445328.00
2019-09-01,"MOBL","A-73 SUD , Lévis",2588,522550.00
2019-09-01,"MOBL","Acton Vale, rte 139",45,5615.00
2019-09-01,"MOBL","Aut.20",1187,249489.00
2019-09-01,"MOBL","Aut.30 ouest",6345,1174695.00
2019-09-01,"MOBL","Baie-St-Paul, rte138",52,4894.00
2019-09-01,"MOBL","Beauceville (Mobile)",7105,622072.00
2019-09-01,"MOBL","Beaulac-Garthby, école St-Nom de Jésus",27,2335.00
2019-09-01,"MOBL","Boischatel (Mobile)",5123,1347651.00
2019-09-01,"MOBL","Brossard, A-10 ouest CHANTIER (REM) -80",859,293564.00
2019-09-01,"MOBL","Brossard, Taschereau",149,12876.00
2019-09-01,"MOBL","Cap-Santé, rte 138",210,21661.00
2019-09-01,"MOBL","Carignan (Mobile)",2548,695131.00
2019-09-01,"MOBL","Crabtree, rte 158",29,2447.00
2019-09-01,"MOBL","Felix-Leclerc/Ouest",457,77857.00
2019-09-01,"MOBL","Gatineau, Allumettières(Vanier/W.Lavigne)",4072,397513.00
2019-09-01,"MOBL","Gatineau, Aylmer/Principale",2190,194050.00
2019-09-01,"MOBL","Gatineau, Boul. maloney est à notre-dame -70",114,12101.00
2019-09-01,"MOBL","Gatineau, Buckingham",802,76001.00
2019-09-01,"MOBL","Gatineau, Carrière",2242,200483.00
2019-09-01,"MOBL","Gatineau, Chemin d'Aylmer",1138,108715.00
2019-09-01,"MOBL","Gatineau, école Académique de l'Outaouais",1641,158157.00
2019-09-01,"MOBL","Gatineau, école Buckingham Elem. School",220,20172.00
2019-09-01,"MOBL","Gatineau, école Côte-du-Nord",581,51275.00
2019-09-01,"MOBL","Gatineau, école de l'Envolée",7,550.00
2019-09-01,"MOBL","Gatineau, école de L'Odyssé (Saint-René Goupil)",889,76451.00
2019-09-01,"MOBL","Gatineau, école des Rapides-Deschênes",31,2751.00
2019-09-01,"MOBL","Gatineau, école des Tournesols",2,156.00
2019-09-01,"MOBL","Gatineau, école du Boisée",18,1448.00
2019-09-01,"MOBL","Gatineau, école du Bois Joli",152,14844.00
2019-09-01,"MOBL","Gatineau, école du Marais",232,23420.00
2019-09-01,"MOBL","Gatineau, école du Vallon",35,3421.00
2019-09-01,"MOBL","Gatineau, école du Versant",109,9622.00
2019-09-01,"MOBL","Gatineau, école du Vieux Verger",552,55262.00
2019-09-01,"MOBL","Gatineau, école Jean-de-Brébeuf",979,113436.00
2019-09-01,"MOBL","Gatineau, école Lac des Fées",2,146.00
2019-09-01,"MOBL","Gatineau, école La Source",1,78.00
2019-09-01,"MOBL","Gatineau, école Montessori",443,47999.00
2019-09-01,"MOBL","Gatineau, école Saint-Jean-Bosco",54,4971.00
2019-09-01,"MOBL","Gatineau, école Saint-Jean-de-Brébeuf",665,62634.00
2019-09-01,"MOBL","Gatineau, école secondaire Grande Rivière",110,9990.00
2019-09-01,"MOBL","Gatineau, école Ste-Maria Goretti",4,380.00
2019-09-01,"MOBL","Gatineau, Georges",626,58265.00
