ï»¿OBJECTID;TYPE_CE_A;ID_SEGMENT;HIERAR;NUMERO_CE;TOPONYME;NOM_USUEL;ID_LI;NOM_LI;NOM_BAS;NOM_S_BAS;LONG;WKT
16;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;19;1;12;;;;;;;34.1580477907711;LINESTRING (297997.58330000006 5057709.2086,297999.1699999999 5057707.049699999,297999.24590000045 5057706.914999999,297999.31599999964 5057706.818299999,297999.3841000004 5057706.733899999,297999.4523 5057706.651699999,297999.52190000005 5057706.57,297999.5926999999 5057706.488299999,297999.6639999999 5057706.4067,297999.73500000034 5057706.325099999,297999.8052000003 5057706.2434,297999.87430000026 5057706.161499999,297999.9425999997 5057706.0792,298000.01020000037 5057705.995999999,298000.0767000001 5057705.911,298000.14180000033 5057705.823999999,298000.20610000007 5057705.735300001,298000.2701000003 5057705.6449,298000.3342000004 5057705.552999999,298000.3981999997 5057705.4604,298000.4622999998 5057705.3675999995,298000.52639999986 5057705.2751,298000.5904000001 5057705.183499999,298000.6540000001 5057705.093,298000.7176000001 5057705.0041000005,298000.78220000025 5057704.917199999,298000.84889999963 5057704.832900001,298000.91810000036 5057704.751599999,298000.9894000003 5057704.673699999,298001.06180000026 5057704.598999999,298001.1339999996 5057704.5265,298001.20519999973 5057704.4551,298001.2750000004 5057704.3836,298001.34360000025 5057704.3102,298001.4117999999 5057704.2335,298001.4802000001 5057704.1525,298001.54849999957 5057704.0681,298001.6155000003 5057703.981699999,298001.6803000001 5057703.895099999,298001.74230000004 5057703.8091,298001.80150000006 5057703.7238,298001.85730000027 5057703.638699999,298001.90979999956 5057703.5535,298001.95969999954 5057703.468,298002.0077999998 5057703.3825,298002.0533999996 5057703.296499999,298002.0959999999 5057703.208900001,298002.1372999996 5057703.118899999,298002.1803000001 5057703.0265,298002.2268000003 5057702.9329,298002.27699999977 5057702.840299999,298002.32969999965 5057702.7509,298002.38350000046 5057702.6657,298002.43730000034 5057702.584100001,298002.4908999996 5057702.5046,298002.5440999996 5057702.4256,298002.59729999956 5057702.3467,298002.6513 5057702.2676,298002.70660000015 5057702.187100001,298002.76400000043 5057702.1044,298002.8233000003 5057702.0199,298002.88379999995 5057701.934599999,298002.9447999997 5057701.8497,298003.0061999997 5057701.7655,298003.06879999954 5057701.681399999,298003.13320000004 5057701.5964,298003.1994000003 5057701.51,298003.2670999998 5057701.422499999,298003.33550000004 5057701.3347,298003.40440000035 5057701.247099999,298003.4742999999 5057701.1601,298003.54569999967 5057701.074200001,298003.6185999997 5057700.9892,298003.6919 5057700.9045,298003.7648 5057700.8203,298003.8372999998 5057700.737500001,298003.90950000007 5057700.656400001,298003.9815999996 5057700.576400001,298004.05370000005 5057700.4966,298004.1255999999 5057700.4169,298004.19710000046 5057700.337300001,298004.267 5057700.2576,298004.3340999996 5057700.1775,298004.39829999954 5057700.0965,298004.4605999999 5057700.0144,298004.52249999996 5057699.932,298004.5845999997 5057699.8499,298004.6469999999 5057699.768200001,298004.70940000005 5057699.6866999995,298004.77190000005 5057699.6052,298004.8343000002 5057699.523499999,298004.8968000002 5057699.441500001,298004.95940000005 5057699.3588,298005.02190000005 5057699.2751,298005.0842000004 5057699.1899,298005.14609999955 5057699.1028,298005.2081000004 5057699.0133,298005.2706000004 5057698.921499999,298005.33389999997 5057698.828299999,298005.3975999998 5057698.734200001,298005.46169999987 5057698.639699999,298005.52639999986 5057698.544600001,298005.5926000001 5057698.448799999,298005.6604000004 5057698.3529,298005.7287999997 5057698.2579,298005.79580000043 5057698.1645,298005.86060000025 5057698.0721,298005.92370000016 5057697.9804,298005.9857999999 5057697.888900001,298006.0465000002 5057697.7981,298006.10539999977 5057697.7086,298006.1632000003 5057697.6207,298006.22059999965 5057697.5341,298006.27809999976 5057697.4482,298006.3359000003 5057697.362600001,298006.3940000003 5057697.2775,298006.45210000034 5057697.193,298006.51049999986 5057697.1095,298006.57070000004 5057697.027899999,298006.6337000001 5057696.9483,298006.6995000001 5057696.871200001,298006.7673000004 5057696.796499999,298006.8365000002 5057696.7238,298006.9073000001 5057696.6525,298006.9807000002 5057696.5836,298007.0577999996 5057696.519099999,298007.1383999996 5057696.4604,298007.22140000015 5057696.407,298007.3060999997 5057696.3565,298007.3958999999 5057696.3017,298007.50179999974 5057696.2279,298007.63740000036 5057696.1197999995,298007.7982999999 5057695.9783,298007.9554000003 5057695.8279,298008.0809000004 5057695.695499999,298008.17310000025 5057695.5875,298008.24820000026 5057695.4943,298008.3192999996 5057695.406300001,298008.3903999999 5057695.319399999,298008.46160000004 5057695.232799999,298008.5329999998 5057695.146600001,298008.6047 5057695.0583999995,298008.6791000003 5057694.953299999,298008.76400000043 5057694.7916,298008.86980000045 5057694.5275,298008.9955000002 5057694.1731,298009.1217 5057693.820699999,298009.2287999997 5057693.5616999995,298009.3141999999 5057693.4057,298009.38800000027 5057693.304500001,298009.45880000014 5057693.2162999995,298009.5301000001 5057693.1263,298009.6021999996 5057693.0342,298009.67540000007 5057692.943,298009.74980000034 5057692.8551,298009.8252999997 5057692.771500001,298009.8992999997 5057692.6906,298009.96520000044 5057692.6085,298010.0142000001 5057692.519400001,298010.04449999984 5057692.4208,298010.06549999956 5057692.316400001,298010.08999999985 5057692.2126,298010.12200000044 5057692.113,298010.15749999974 5057692.017000001,298010.19240000006 5057691.923,298010.22589999996 5057691.8299,298010.2589999996 5057691.737199999,298010.29200000037 5057691.6446,298010.3250000002 5057691.551899999,298010.3585000001 5057691.458799999,298010.3925000001 5057691.364800001,298010.4263000004 5057691.2689,298010.45770000014 5057691.17,298010.4863999998 5057691.068600001,298010.5151000004 5057690.9672,298010.5471000001 5057690.869200001,298010.5812999997 5057690.776699999,298010.6138000004 5057690.690300001,298010.64190000016 5057690.6076,298010.6676000003 5057690.524900001,298010.6961000003 5057690.4399999995,298010.7292999998 5057690.352499999,298010.76499999966 5057690.2632,298010.80140000023 5057690.173800001,298010.8400999997 5057690.0868,298010.8841000004 5057690.003900001,298010.9341000002 5057689.923599999,298010.98869999964 5057689.8421,298011.0460999999 5057689.7564,298011.1042999998 5057689.666999999,298011.16170000006 5057689.5757,298011.21740000043 5057689.483899999,298011.2717000004 5057689.391899999,298011.32490000036 5057689.300000001,298011.37789999973 5057689.2082,298011.4305999996 5057689.1165,298011.48259999976 5057689.025800001,298011.5338000003 5057688.937000001,298011.5848000003 5057688.850400001,298011.63599999994 5057688.765799999,298011.68730000034 5057688.6819,298011.73900000006 5057688.598099999,298011.79169999994 5057688.5152,298011.8479000004 5057688.437100001,298011.9106999999 5057688.3686999995,298011.9792999998 5057688.3094,298012.0482999999 5057688.2497000005,298012.11280000024 5057688.179300001,298012.1732000001 5057688.095899999,298012.23170000035 5057688.0031,298012.28729999997 5057687.899900001,298012.3399 5057687.772600001,298012.4084999999 5057687.6043,298012.5449999999 5057687.404200001,298012.80510000046 5057687.2195999995,298015.51410000026 5057685.1689,298018 5057682.4)
17;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;20;1;457;;;;;;;48.7142143622376;LINESTRING (289457.1031999998 5060028.7981,289457.0701000001 5060031.0539,289457.1788999997 5060031.305,289457.28830000013 5060031.5529,289457.3976999996 5060031.8007,289457.5064000003 5060032.050799999,289457.6144000003 5060032.3027,289457.72169999965 5060032.555299999,289457.8284 5060032.809,289457.93450000044 5060033.0666000005,289458.0405000001 5060033.3292,289458.14639999997 5060033.5952,289458.2522999998 5060033.862199999,289458.35780000035 5060034.128799999,289458.4622999998 5060034.393999999,289458.56620000023 5060034.6587000005,289458.67169999983 5060034.926000001,289458.78160000034 5060035.1987,289458.8969999999 5060035.4758,289459.01630000025 5060035.753900001,289459.1375000002 5060036.0316,289459.2592000002 5060036.309,289459.3811999997 5060036.5868999995,289459.50380000006 5060036.8665,289459.6272999998 5060037.149,289459.75179999974 5060037.4344999995,289459.8770000003 5060037.7217,289460.00270000007 5060038.009500001,289460.1292000003 5060038.2974,289460.25540000014 5060038.5865,289460.37849999964 5060038.877699999,289460.49729999993 5060039.1713,289460.6130999997 5060039.466399999,289460.7279000003 5060039.7621,289460.84229999967 5060040.0578000005,289460.95610000007 5060040.353700001,289461.06769999955 5060040.65,289461.17569999956 5060040.947000001,289461.28000000026 5060041.2447,289461.3821999999 5060041.5429,289461.4840000002 5060041.8411,289461.58669999987 5060042.138900001,289461.69120000023 5060042.4361000005,289461.79760000017 5060042.7323,289461.9051999999 5060043.0265999995,289462.01350000035 5060043.318299999,289462.12229999993 5060043.6074,289462.2312000003 5060043.895,289462.3403000003 5060044.1821,289462.44909999985 5060044.468900001,289462.55649999995 5060044.7541000005,289462.659 5060045.034499999,289462.7522999998 5060045.306299999,289462.8350999998 5060045.5692,289462.91029999964 5060045.8267,289462.9824000001 5060046.0823,289463.0541000003 5060046.3378,289463.12710000016 5060046.5941,289463.2026000004 5060046.852,289463.28050000034 5060047.111300001,289463.35979999974 5060047.3714000005,289463.4389000004 5060047.631899999,289463.51630000025 5060047.8913,289463.5899 5060048.146,289463.6590999998 5060048.3912,289463.7249999996 5060048.6263999995,289463.7896999996 5060048.857999999,289463.85500000045 5060049.092700001,289463.9227 5060049.331599999,289463.99450000003 5060049.573100001,289464.07019999996 5060049.8159,289464.1481999997 5060050.0592,289464.22699999996 5060050.3027,289464.30599999987 5060050.5459,289464.3849999998 5060050.7882,289464.4634999996 5060051.029100001,289464.5406999998 5060051.2663,289464.6146 5060051.495200001,289464.68180000037 5060051.7096,289464.7394000003 5060051.9098000005,289464.7893000003 5060052.105900001,289464.83949999977 5060052.310799999,289464.89800000004 5060052.5265999995,289464.96549999993 5060052.7434,289465.0374999996 5060052.952099999,289465.11060000025 5060053.1533,289465.1841000002 5060053.351199999,289465.25820000004 5060053.5481,289465.3331000004 5060053.744899999,289465.40919999965 5060053.9454,289465.4880999997 5060054.157,289465.5723000001 5060054.3868,289465.6618999997 5060054.634099999,289465.7547000004 5060054.8913,289465.84860000014 5060055.151699999,289465.9425999997 5060055.4125,289466.0362999998 5060055.673,289466.1288999999 5060055.931600001,289466.2204 5060056.1862,289466.31149999984 5060056.434599999,289466.40299999993 5060056.6776,289466.49509999994 5060056.9176,289466.5875000004 5060057.1568,289466.67980000004 5060057.3958,289466.77139999997 5060057.635399999,289466.85929999966 5060057.876800001,289466.9386999998 5060058.1219999995,289467.0058000004 5060058.371200001,289467.06209999975 5060058.6226,289467.11280000024 5060058.8738,289467.16199999955 5060059.124299999,289467.21169999987 5060059.375499999,289467.2631999999 5060059.630799999,289467.3183000004 5060059.8947,289467.3772 5060060.169199999,289467.4389000004 5060060.452099999,289467.5016000001 5060060.7392,289467.5647 5060061.0274,289467.62770000007 5060061.3158,289467.69070000015 5060061.6041,289467.75380000006 5060061.8925,289467.81680000015 5060062.1809,289467.8797000004 5060062.4701000005,289467.9419 5060062.761499999,289468.00260000024 5060063.0572999995,289468.0613000002 5060063.358100001,289468.1182000004 5060063.6623,289468.1743000001 5060063.9681,289468.23000000045 5060064.2743,289468.2857999997 5060064.580499999,289468.3415000001 5060064.886700001,289468.3970999997 5060065.1929,289468.4517999999 5060065.4988,289468.5033 5060065.8037,289468.5480000004 5060066.1064,289468.5842000004 5060066.406099999,289468.61340000015 5060066.703400001,289468.63939999975 5060066.999500001,289468.6643000003 5060067.2951,289468.6891999999 5060067.5907000005,289468.7139999997 5060067.886299999,289468.7388000004 5060068.182,289468.7627999997 5060068.477700001,289468.7849000003 5060068.7739,289468.8036000002 5060069.070900001,289468.8186999997 5060069.3685,289468.8317999998 5060069.6664,289468.84360000025 5060069.964,289468.8532999996 5060070.2609,289468.85929999966 5060070.5572999995,289468.8616000004 5060070.853700001,289468.86089999974 5060071.1501,289468.85720000044 5060071.4462,289468.8493999997 5060071.741599999,289468.83779999986 5060072.036499999,289468.82380000036 5060072.3309,289468.80900000036 5060072.6252999995,289468.79420000035 5060072.919600001,289468.7792999996 5060073.214,289468.7644999996 5060073.508300001,289468.75 5060073.802999999,289468.7385 5060074.1009,289468.7374999998 5060074.409399999,289468.63239999954 5060075.5582)
18;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;21;1;207;;;;;;;48.5467828784834;LINESTRING (292434.2287999997 5060315.648600001,292434.23060000036 5060315.8881,292434.23139999993 5060315.994200001,292434.2324999999 5060316.1515,292434.2337999996 5060316.3223,292434.23510000017 5060316.512,292434.2368999999 5060316.748199999,292434.2396 5060317.041300001,292434.24399999995 5060317.365900001,292434.25129999965 5060317.691199999,292434.2619000003 5060318.0042,292434.2748999996 5060318.306500001,292434.2889999999 5060318.603499999,292434.3033999996 5060318.8991,292434.31790000014 5060319.194700001,292434.33299999963 5060319.491800001,292434.3507000003 5060319.794399999,292434.3733999999 5060320.1088,292434.4025999997 5060320.4385,292434.43709999975 5060320.7808,292434.47420000006 5060321.1294,292434.5120000001 5060321.479800001,292434.54980000015 5060321.830499999,292434.58770000003 5060322.1811999995,292434.6255999999 5060322.5318,292434.6634999998 5060322.8825,292434.70139999967 5060323.233200001,292434.73929999955 5060323.583799999,292434.77720000036 5060323.9344999995,292434.81510000024 5060324.2852,292434.8530000001 5060324.6358,292434.89070000034 5060324.986099999,292434.92760000005 5060325.335200001,292434.96279999986 5060325.681299999,292434.9952999996 5060326.023600001,292435.0253999997 5060326.362400001,292435.0541000003 5060326.6995,292435.08249999955 5060327.0361,292435.1107999999 5060327.3726,292435.1392000001 5060327.709100001,292435.16750000045 5060328.045600001,292435.19579999987 5060328.382099999,292435.22389999963 5060328.7184999995,292435.2505000001 5060329.054199999,292435.2719999999 5060329.3871,292435.2845999999 5060329.714299999,292435.2873999998 5060330.0339,292435.28390000015 5060330.3473000005,292435.27699999977 5060330.6579,292435.2681 5060330.9679000005,292435.2578999996 5060331.2782000005,292435.2472000001 5060331.5887,292435.2363 5060331.8991,292435.2240000004 5060332.209000001,292435.20720000006 5060332.516799999,292435.18120000046 5060332.819,292435.14389999956 5060333.112400001,292435.0979000004 5060333.3978,292435.0477999998 5060333.6796,292434.99459999986 5060333.9616,292434.9310999997 5060334.243799999,292434.84449999966 5060334.5228,292434.7257000003 5060334.794500001,292434.57919999957 5060335.0581,292434.41839999985 5060335.3168,292434.25320000015 5060335.573999999,292434.0872999998 5060335.831700001,292433.9204000002 5060336.0908,292433.7505000001 5060336.350099999,292433.5752999997 5060336.606699999,292433.3947999999 5060336.8584,292433.2112999996 5060337.1064,292433.0273000002 5060337.3521,292432.84339999966 5060337.5945,292432.6571000004 5060337.832,292432.46279999986 5060338.0648,292432.25739999954 5060338.2949,292432.0432000002 5060338.524,292431.82490000036 5060338.752800001,292431.6054999996 5060338.9816,292431.38599999994 5060339.210200001,292431.1667999998 5060339.438100001,292430.94849999994 5060339.663799999,292430.73149999976 5060339.885600001,292430.5147000002 5060340.1029,292430.29470000044 5060340.316,292430.0678000003 5060340.5251,292429.83380000014 5060340.730799999,292429.59559999965 5060340.9344,292429.3557000002 5060341.136600001,292429.1144000003 5060341.336100001,292428.8711000001 5060341.5315000005,292428.62569999974 5060341.7225,292428.3789999997 5060341.911,292428.13100000005 5060342.098099999,292427.8800999997 5060342.283399999,292427.6242000004 5060342.4658,292427.3622000003 5060342.6446,292427.09420000017 5060342.819399999,292426.8195000002 5060342.9899,292426.5389999999 5060343.156300001,292426.2550999997 5060343.320499999,292425.97030000016 5060343.483999999,292425.68539999984 5060343.647500001,292425.4018000001 5060343.8123,292425.1224999996 5060343.9823,292424.8514999999 5060344.1636,292424.5900999997 5060344.360200001,292424.3356999997 5060344.569800001,292424.0844999999 5060344.7863,292423.8342000004 5060345.0046,292423.58499999996 5060345.223200001,292423.33939999994 5060345.441400001,292423.1010999996 5060345.6592,292422.87179999985 5060345.877800001,292422.6501000002 5060346.0984000005,292422.43259999994 5060346.3215,292422.2165999999 5060346.5461,292422.00100000016 5060346.771400001,292421.78560000006 5060346.9967,292421.57100000046 5060347.2227,292421.35890000034 5060347.4504,292421.1512000002 5060347.6811,292420.9478000002 5060347.914799999,292420.74700000044 5060348.150599999,292420.54760000017 5060348.388800001,292420.3502000002 5060348.6328,292420.15550000034 5060348.886600001,292419.96219999995 5060349.150599999,292419.76779999956 5060349.423599999,292419.5711000003 5060349.705600001,292419.37289999984 5060349.996300001,292419.1743999999 5060350.292099999,292418.97580000013 5060350.5898,292418.77720000036 5060350.887700001,292418.57859999966 5060351.185699999,292418.3799999999 5060351.4835,292418.1814000001 5060351.7807,292417.98419999983 5060352.076400001,292417.7922 5060352.371300001,292417.61039999966 5060352.6677,292417.43939999957 5060352.967599999,292417.2747999998 5060353.27,292417.1124 5060353.5735,292416.95019999985 5060353.8772,292416.7874999996 5060354.1809,292416.62320000026 5060354.4869,292416.4554000003 5060354.8061,292416.26999999955 5060355.153100001,292415.5499999998 5060356.4)
20;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;23;1;4;;Migneron;;;Migneron;;61.0787906267394;LINESTRING (301080.95270000026 5060601.313200001,301081.3925999999 5060601.143200001,301081.61620000005 5060601.010500001,301081.9479 5060600.8135,301082.29110000003 5060600.6083,301082.5991000002 5060600.4176,301082.8663999997 5060600.239,301083.13320000004 5060600.050000001,301083.41789999977 5060599.845000001,301083.7082000002 5060599.6359,301083.99230000004 5060599.430500001,301084.2703999998 5060599.228399999,301084.5466 5060599.026699999,301084.82299999986 5060598.8243,301085.09979999997 5060598.6214000005,301085.37689999957 5060598.418500001,301085.6553999996 5060598.2158,301085.9378000004 5060598.013900001,301086.2273000004 5060597.813100001,301086.5236999998 5060597.613700001,301086.82409999985 5060597.415200001,301087.12540000025 5060597.2182,301087.42590000015 5060597.0242,301087.7260999996 5060596.8324,301088.02859999985 5060596.638699999,301088.3376000002 5060596.442399999,301088.65500000026 5060596.2498,301088.97919999994 5060596.0657,301089.3057000004 5060595.8868,301089.6298000002 5060595.706,301089.9472000003 5060595.5176,301090.25549999997 5060595.3191,301090.55480000004 5060595.108100001,301090.8470999999 5060594.8836,301091.13520000037 5060594.648600001,301091.42169999983 5060594.4092999995,301091.7109000003 5060594.1724,301092.00650000013 5060593.9421999995,301092.3088999996 5060593.718599999,301092.61510000005 5060593.4987,301092.9221999999 5060593.280099999,301093.2271999996 5060593.062999999,301093.5247999998 5060592.8506000005,301093.80900000036 5060592.647500001,301094.07990000024 5060592.454,301094.3443999998 5060592.2634,301094.60979999974 5060592.0682,301094.8794999998 5060591.866,301095.15469999984 5060591.6569,301095.43429999985 5060591.442500001,301095.71669999976 5060591.225199999,301096 5060591.006899999,301096.2849000003 5060590.7886,301096.57430000044 5060590.570599999,301096.87129999977 5060590.3531,301097.176 5060590.1361,301097.48500000034 5060589.919600001,301097.79470000044 5060589.7038,301098.1012000004 5060589.4901,301098.4006000003 5060589.2805,301098.69099999964 5060589.077099999,301098.9762000004 5060588.8818,301099.26130000036 5060588.6939,301099.54810000025 5060588.510500001,301099.83579999954 5060588.328600001,301100.1238000002 5060588.1467,301100.41229999997 5060587.964500001,301100.7019999996 5060587.7816,301100.9941999996 5060587.5977,301101.29140000045 5060587.411599999,301101.5954 5060587.221000001,301101.9045000002 5060587.023700001,301102.21470000036 5060586.8193,301102.52440000046 5060586.6076,301102.83440000005 5060586.388900001,301103.1464999998 5060586.1669,301103.46279999986 5060585.9484,301103.7829 5060585.736199999,301104.1031999998 5060585.5295,301104.41970000044 5060585.3265,301104.72919999994 5060585.1263999995,301105.0274 5060584.929300001,301105.30950000044 5060584.7357,301105.5747999996 5060584.545700001,301105.8269999996 5060584.358899999,301106.07189999986 5060584.1744,301106.3167000003 5060583.99,301106.5663999999 5060583.8038,301106.8208999997 5060583.615900001,301107.0772000002 5060583.4274,301107.33249999955 5060583.238700001,301107.5844999999 5060583.048900001,301107.8334999997 5060582.8551,301108.0837000003 5060582.6534,301108.33889999986 5060582.443499999,301108.59839999955 5060582.228599999,301108.8596999999 5060582.012499999,301109.1207999997 5060581.798,301109.3803000003 5060581.5875,301109.63800000027 5060581.381100001,301109.8965999996 5060581.1753,301110.16000000015 5060580.9658,301110.4305999996 5060580.752599999,301110.7101999996 5060580.541200001,301110.99810000043 5060580.3396000005,301111.29119999986 5060580.151000001,301111.5856999997 5060579.971000001,301111.87760000024 5060579.795,301112.16330000013 5060579.6229,301112.4417000003 5060579.454299999,301112.71360000037 5060579.2848000005,301112.9790000003 5060579.111099999,301113.2400000002 5060578.9333999995,301113.5050999997 5060578.749299999,301113.7834999999 5060578.5549,301114.07540000044 5060578.351199999,301114.37480000034 5060578.142899999,301114.6763000004 5060577.933499999,301114.97809999995 5060577.7239,301115.27990000043 5060577.5141,301115.58160000015 5060577.304,301115.88320000004 5060577.093699999,301116.1842 5060576.8847,301116.48319999967 5060576.6800999995,301116.77880000044 5060576.483100001,301117.0706000002 5060576.294,301117.3590000002 5060576.1095,301117.6445000004 5060575.926999999,301117.92899999954 5060575.7453000005,301118.21719999984 5060575.564300001,301118.5136000002 5060575.384199999,301118.8186999997 5060575.2048,301119.12880000006 5060575.025800001,301119.44039999973 5060574.8466,301119.7494000001 5060574.6653,301120.04389999993 5060574.482799999,301120.3372999998 5060574.2981,301120.7259999998 5060574.0896000005,301121.31159999967 5060573.8278,301122.0318 5060573.527799999,301122.7408999996 5060573.236500001,301124.29810000025 5060572.596899999,301132.4000000004 5060568.800000001)
21;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;24;1;552;;;;;;;7.57981863239484;LINESTRING (295981.62689999957 5061302.863299999,295984.9000000004 5061309.699999999)
23;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;26;1;1;;;;;;;80.6719966679474;LINESTRING (301727.10539999977 5061836.247199999,301727.13430000003 5061836.7885,301727.1470999997 5061837.028100001,301727.16619999986 5061837.3837,301727.1869000001 5061837.7697,301727.20999999996 5061838.1987,301727.23840000015 5061838.7326,301727.2725999998 5061839.394400001,301727.30900000036 5061840.1329,301727.34470000025 5061840.8914,301727.38049999997 5061841.6526999995,301727.4179999996 5061842.4199,301727.4567999998 5061843.1938000005,301727.4957999997 5061843.9728,301727.53450000007 5061844.755000001,301727.57299999986 5061845.538899999,301727.6113999998 5061846.3234,301727.6497999998 5061847.107999999,301727.68819999974 5061847.8925,301727.7264999999 5061848.6766,301727.7648 5061849.457699999,301727.80260000005 5061850.2322,301727.8395999996 5061851.000499999,301727.8753000004 5061851.771199999,301727.9101999998 5061852.5514,301727.9453999996 5061853.3354,301727.9815999996 5061854.1121,301728.0155999996 5061854.8827,301728.03639999963 5061855.6698,301728.0329999998 5061856.497300001,301728.0055999998 5061857.364499999,301727.96640000027 5061858.2524999995,301727.9275000002 5061859.145099999,301727.8936999999 5061860.035499999,301727.86120000016 5061860.922,301727.82540000044 5061861.805600001,301727.78589999955 5061862.6877999995,301727.7450000001 5061863.568600001,301727.70579999965 5061864.442,301727.6732000001 5061865.2894,301727.65390000027 5061866.087200001,301727.6514999997 5061866.830499999,301727.66330000013 5061867.544,301727.6838999996 5061868.258099999,301727.70990000013 5061868.9888,301727.74060000014 5061869.740800001,301727.7751000002 5061870.5109,301727.8119000001 5061871.2915,301727.8496000003 5061872.0758,301727.8877999997 5061872.8641,301727.92760000005 5061873.664100001,301727.9704999998 5061874.486199999,301728.0170999998 5061875.333799999,301728.06659999955 5061876.1998,301728.11730000004 5061877.073899999,301728.16839999985 5061877.949999999,301728.21949999966 5061878.826400001,301728.2706000004 5061879.7027,301728.3216000004 5061880.578500001,301728.37239999976 5061881.4507,301728.42229999974 5061882.3115,301728.4707000004 5061883.152799999,301728.51769999973 5061883.9748,301728.56379999965 5061884.7853999995,301728.6096000001 5061885.5923,301728.6551000001 5061886.395400001,301728.6991999997 5061887.1702,301728.7383000003 5061887.856000001,301728.76970000006 5061888.4035,301728.7949000001 5061888.842,301728.8175999997 5061889.2371,301728.8384999996 5061889.601500001,301728.85250000004 5061889.846999999,301730.5999999996 5061916.800000001)
25;Lit d'Ã©coulement en pÃ©riode d'Ã©tiage;28;1;248;;;;;;;48.5909629250782;LINESTRING (279944.7684000004 5050806.940099999,279948.0776000004 5050822.2896,279948.1805999996 5050822.6492,279948.3222000003 5050822.8769000005,279948.50260000024 5050823.0757,279948.7093000002 5050823.2654,279948.9353 5050823.454500001,279949.1867000004 5050823.6458,279949.46449999977 5050823.8312,279949.7463999996 5050824.0013,279950.0058000004 5050824.1532000005,279950.2401999999 5050824.286900001,279950.46740000043 5050824.4015999995,279950.6997999996 5050824.5052000005,279950.93730000034 5050824.613600001,279951.176 5050824.7378,279951.41339999996 5050824.881200001,279951.6475999998 5050825.0451,279951.87849999964 5050825.225,279952.1087999996 5050825.406300001,279952.3411999997 5050825.5734,279952.57629999984 5050825.721999999,279952.8117000004 5050825.861500001,279953.04420000035 5050826.004799999,279953.27109999955 5050826.157400001,279953.4896999998 5050826.319399999,279953.6972000003 5050826.4903,279953.8925000001 5050826.6699,279954.07739999983 5050826.856899999,279954.2564000003 5050827.0485,279954.4338999996 5050827.2425,279954.60780000035 5050827.441400001,279954.7675999999 5050827.652000001,279954.9056000002 5050827.8785,279955.0310000004 5050828.1138,279955.1624999996 5050828.345799999,279955.3121999996 5050828.5667,279955.4835999999 5050828.778000001,279955.6802000003 5050829.0045,279955.90299999993 5050829.323100001,279956.1436999999 5050829.8302,279956.38630000036 5050830.5167,279956.6146999998 5050831.213400001,279956.82359999977 5050831.7424,279957.0192 5050832.078500001,279957.2070000004 5050832.3101,279957.38769999985 5050832.516799999,279957.56429999974 5050832.7259,279957.74870000035 5050832.932499999,279957.94849999994 5050833.1303,279958.15589999966 5050833.3255,279958.3594000004 5050833.5271000005,279958.5580000002 5050833.7356,279958.7597000003 5050833.9452,279958.97190000024 5050834.1511,279959.1939000003 5050834.354599999,279959.4193000002 5050834.5601,279959.6431999998 5050834.7697,279959.8630999997 5050834.9834,279960.0747999996 5050835.2019,279960.2726999996 5050835.4275,279960.4550000001 5050835.66,279960.62430000026 5050835.896400001,279960.7829 5050836.134199999,279960.93099999987 5050836.374399999,279961.07100000046 5050836.6175,279961.21109999996 5050836.859999999,279961.3605000004 5050837.096999999,279961.52249999996 5050837.326400001,279961.69240000006 5050837.550799999,279961.8585999999 5050837.7765,279962.01389999967 5050838.0076,279962.1646999996 5050838.240700001,279962.3203999996 5050838.4705,279962.4801000003 5050838.6961,279962.63150000013 5050838.914899999,279962.84690000024 5050839.1971,279968.56909999996 5050847.2863)
