"Annee_imposition","Genre","Age","Avec_conjoint","Region_administrative","Nombre_de_particuliers","Credit_moyen"
2016,"Féminin","Moins de 40 ans","TRUE","12 - Chaudière-Appalaches",362,1415.06
2016,"Féminin","Moins de 40 ans","TRUE","13 - Laval",248,1679.34
2016,"Féminin","Moins de 40 ans","TRUE","14 - Lanaudière",274,1634.96
2016,"Féminin","Moins de 40 ans","TRUE","15 - Laurentides",314,1599.63
2016,"Féminin","Moins de 40 ans","TRUE","16 - Montérégie",969,1558.26
2016,"Féminin","Moins de 40 ans","TRUE","17 - Centre-du-Québec",151,1413.28
2016,"Féminin","40 à 54 ans","FALSE","01 - Bas-Saint-Laurent",70,1527.72
2016,"Féminin","40 à 54 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",86,1622.81
2016,"Féminin","40 à 54 ans","FALSE","03 - Capitale-Nationale",397,1626.11
2016,"Féminin","40 à 54 ans","FALSE","04 - Mauricie",133,1598.22
2016,"Féminin","40 à 54 ans","FALSE","05 - Estrie",184,1822.00
2016,"Féminin","40 à 54 ans","FALSE","06 - Montréal",783,1685.62
2016,"Féminin","40 à 54 ans","FALSE","07 - Outaouais",165,1508.57
2016,"Féminin","40 à 54 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",86,2093.97
2016,"Féminin","40 à 54 ans","FALSE","12 - Chaudière-Appalaches",197,1720.44
2016,"Féminin","40 à 54 ans","FALSE","13 - Laval",189,1416.90
2016,"Féminin","40 à 54 ans","FALSE","14 - Lanaudière",227,1541.82
2016,"Féminin","40 à 54 ans","FALSE","15 - Laurentides",281,1601.34
2016,"Féminin","40 à 54 ans","FALSE","16 - Montérégie",728,1461.87
2016,"Féminin","40 à 54 ans","FALSE","17 - Centre-du-Québec",110,1231.95
2016,"Féminin","40 à 54 ans","TRUE","01 - Bas-Saint-Laurent",131,2009.05
2016,"Féminin","40 à 54 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",149,1822.24
2016,"Féminin","40 à 54 ans","TRUE","03 - Capitale-Nationale",684,1811.52
2016,"Féminin","40 à 54 ans","TRUE","04 - Mauricie",164,1384.53
2016,"Féminin","40 à 54 ans","TRUE","05 - Estrie",335,1883.18
2016,"Féminin","40 à 54 ans","TRUE","06 - Montréal",1343,2081.57
2016,"Féminin","40 à 54 ans","TRUE","07 - Outaouais",243,1930.85
2016,"Féminin","40 à 54 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",135,2937.95
2016,"Féminin","40 à 54 ans","TRUE","12 - Chaudière-Appalaches",360,1766.12
2016,"Féminin","40 à 54 ans","TRUE","13 - Laval",370,1701.35
2016,"Féminin","40 à 54 ans","TRUE","14 - Lanaudière",394,1707.00
2016,"Féminin","40 à 54 ans","TRUE","15 - Laurentides",432,1641.33
2016,"Féminin","40 à 54 ans","TRUE","16 - Montérégie",1270,1773.81
2016,"Féminin","40 à 54 ans","TRUE","17 - Centre-du-Québec",158,1346.87
2016,"Féminin","55 à 64 ans","FALSE","01 - Bas-Saint-Laurent",108,1428.67
2016,"Féminin","55 à 64 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",86,1424.50
2016,"Féminin","55 à 64 ans","FALSE","03 - Capitale-Nationale",416,1423.93
2016,"Féminin","55 à 64 ans","FALSE","04 - Mauricie",145,1224.31
2016,"Féminin","55 à 64 ans","FALSE","05 - Estrie",222,1617.83
2016,"Féminin","55 à 64 ans","FALSE","06 - Montréal",823,1636.14
2016,"Féminin","55 à 64 ans","FALSE","07 - Outaouais",157,1459.43
2016,"Féminin","55 à 64 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",87,1943.56
2016,"Féminin","55 à 64 ans","FALSE","12 - Chaudière-Appalaches",222,1572.55
2016,"Féminin","55 à 64 ans","FALSE","13 - Laval",177,1389.56
2016,"Féminin","55 à 64 ans","FALSE","14 - Lanaudière",214,1278.35
2016,"Féminin","55 à 64 ans","FALSE","15 - Laurentides",247,1398.64
2016,"Féminin","55 à 64 ans","FALSE","16 - Montérégie",639,1518.60
2016,"Féminin","55 à 64 ans","FALSE","17 - Centre-du-Québec",91,1235.81
2016,"Féminin","55 à 64 ans","TRUE","01 - Bas-Saint-Laurent",92,1395.92
2016,"Féminin","55 à 64 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",117,1519.70
2016,"Féminin","55 à 64 ans","TRUE","03 - Capitale-Nationale",548,1776.17
2016,"Féminin","55 à 64 ans","TRUE","04 - Mauricie",144,1246.54
2016,"Féminin","55 à 64 ans","TRUE","05 - Estrie",289,1638.31
2016,"Féminin","55 à 64 ans","TRUE","06 - Montréal",831,1819.51
2016,"Féminin","55 à 64 ans","TRUE","07 - Outaouais",215,1490.38
2016,"Féminin","55 à 64 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",98,2282.24
2016,"Féminin","55 à 64 ans","TRUE","12 - Chaudière-Appalaches",307,1633.14
2016,"Féminin","55 à 64 ans","TRUE","13 - Laval",249,1656.86
2016,"Féminin","55 à 64 ans","TRUE","14 - Lanaudière",314,1523.97
2016,"Féminin","55 à 64 ans","TRUE","15 - Laurentides",325,1635.93
2016,"Féminin","55 à 64 ans","TRUE","16 - Montérégie",908,1649.11
2016,"Féminin","55 à 64 ans","TRUE","17 - Centre-du-Québec",154,1584.10
2016,"Féminin","65 ans et plus","FALSE","01 - Bas-Saint-Laurent",138,1419.79
2016,"Féminin","65 ans et plus","FALSE","02 - Saguenay - Lac-Saint-Jean",127,1280.60
2016,"Féminin","65 ans et plus","FALSE","03 - Capitale-Nationale",553,1215.84
2016,"Féminin","65 ans et plus","FALSE","04 - Mauricie",169,1198.15
2016,"Féminin","65 ans et plus","FALSE","05 - Estrie",238,1354.54
2016,"Féminin","65 ans et plus","FALSE","06 - Montréal",1045,1394.09
2016,"Féminin","65 ans et plus","FALSE","07 - Outaouais",159,1147.23
2016,"Féminin","65 ans et plus","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",138,1717.57
2016,"Féminin","65 ans et plus","FALSE","12 - Chaudière-Appalaches",302,1410.39
2016,"Féminin","65 ans et plus","FALSE","13 - Laval",251,1225.56
2016,"Féminin","65 ans et plus","FALSE","14 - Lanaudière",254,1333.34
2016,"Féminin","65 ans et plus","FALSE","15 - Laurentides",273,1306.21
2016,"Féminin","65 ans et plus","FALSE","16 - Montérégie",825,1367.80
2016,"Féminin","65 ans et plus","FALSE","17 - Centre-du-Québec",126,1267.62
2016,"Féminin","65 ans et plus","TRUE","01 - Bas-Saint-Laurent",74,1671.27
2016,"Féminin","65 ans et plus","TRUE","02 - Saguenay - Lac-Saint-Jean",96,1713.23
2016,"Féminin","65 ans et plus","TRUE","03 - Capitale-Nationale",332,1470.93
2016,"Féminin","65 ans et plus","TRUE","04 - Mauricie",86,1360.91
2016,"Féminin","65 ans et plus","TRUE","05 - Estrie",206,1366.97
2016,"Féminin","65 ans et plus","TRUE","06 - Montréal",571,1641.71
2016,"Féminin","65 ans et plus","TRUE","07 - Outaouais",97,1516.18
2016,"Féminin","65 ans et plus","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",63,1328.79
2016,"Féminin","65 ans et plus","TRUE","12 - Chaudière-Appalaches",212,1306.62
2016,"Féminin","65 ans et plus","TRUE","13 - Laval",167,1371.07
2016,"Féminin","65 ans et plus","TRUE","14 - Lanaudière",177,1441.33
2016,"Féminin","65 ans et plus","TRUE","15 - Laurentides",175,1909.88
2016,"Féminin","65 ans et plus","TRUE","16 - Montérégie",582,1553.52
2016,"Féminin","65 ans et plus","TRUE","17 - Centre-du-Québec",89,1184.32
2016,"Masculin","Moins de 40 ans","FALSE","01 - Bas-Saint-Laurent",45,1843.03
2016,"Masculin","Moins de 40 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",87,1590.08
2016,"Masculin","Moins de 40 ans","FALSE","03 - Capitale-Nationale",168,1690.57
2016,"Masculin","Moins de 40 ans","FALSE","04 - Mauricie",81,1410.63
2016,"Masculin","Moins de 40 ans","FALSE","05 - Estrie",98,1593.15
2016,"Masculin","Moins de 40 ans","FALSE","06 - Montréal",316,1735.83
2016,"Masculin","Moins de 40 ans","FALSE","07 - Outaouais",61,1837.10
2016,"Masculin","Moins de 40 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",56,2096.75
2016,"Masculin","Moins de 40 ans","FALSE","12 - Chaudière-Appalaches",131,1604.81
2016,"Masculin","Moins de 40 ans","FALSE","13 - Laval",74,1853.94
2016,"Masculin","Moins de 40 ans","FALSE","14 - Lanaudière",107,1579.99
2016,"Masculin","Moins de 40 ans","FALSE","15 - Laurentides",109,1570.83
2016,"Masculin","Moins de 40 ans","FALSE","16 - Montérégie",303,1694.09
2016,"Masculin","Moins de 40 ans","FALSE","17 - Centre-du-Québec",68,1717.91
2016,"Masculin","Moins de 40 ans","TRUE","01 - Bas-Saint-Laurent",190,1662.87
2016,"Masculin","Moins de 40 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",364,1615.21
2016,"Masculin","Moins de 40 ans","TRUE","03 - Capitale-Nationale",996,1722.71
2016,"Masculin","Moins de 40 ans","TRUE","04 - Mauricie",248,1344.87
2016,"Masculin","Moins de 40 ans","TRUE","05 - Estrie",408,1799.24
2016,"Masculin","Moins de 40 ans","TRUE","06 - Montréal",1555,2080.33
2016,"Masculin","Moins de 40 ans","TRUE","07 - Outaouais",227,1682.83
2016,"Masculin","Moins de 40 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",246,2470.12
2016,"Masculin","Moins de 40 ans","TRUE","12 - Chaudière-Appalaches",620,1778.82
2016,"Masculin","Moins de 40 ans","TRUE","13 - Laval",388,1458.93
2016,"Masculin","Moins de 40 ans","TRUE","14 - Lanaudière",446,1442.41
2016,"Masculin","Moins de 40 ans","TRUE","15 - Laurentides",501,1613.36
2016,"Masculin","Moins de 40 ans","TRUE","16 - Montérégie",1445,1644.52
2016,"Masculin","Moins de 40 ans","TRUE","17 - Centre-du-Québec",271,1572.24
2016,"Masculin","40 à 54 ans","FALSE","01 - Bas-Saint-Laurent",48,1454.38
2016,"Masculin","40 à 54 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",90,1894.42
2016,"Masculin","40 à 54 ans","FALSE","03 - Capitale-Nationale",306,1711.48
2016,"Masculin","40 à 54 ans","FALSE","04 - Mauricie",94,1840.35
2016,"Masculin","40 à 54 ans","FALSE","05 - Estrie",151,1421.98
2016,"Masculin","40 à 54 ans","FALSE","06 - Montréal",442,1728.96
2016,"Masculin","40 à 54 ans","FALSE","07 - Outaouais",93,1526.44
2016,"Masculin","40 à 54 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",67,2194.12
2016,"Masculin","40 à 54 ans","FALSE","12 - Chaudière-Appalaches",170,2083.86
2016,"Masculin","40 à 54 ans","FALSE","13 - Laval",108,1846.29
2016,"Masculin","40 à 54 ans","FALSE","14 - Lanaudière",161,1550.85
2016,"Masculin","40 à 54 ans","FALSE","15 - Laurentides",188,1500.24
2016,"Masculin","40 à 54 ans","FALSE","16 - Montérégie",450,1825.83
2016,"Masculin","40 à 54 ans","FALSE","17 - Centre-du-Québec",84,1732.05
2016,"Masculin","40 à 54 ans","TRUE","01 - Bas-Saint-Laurent",239,1993.51
2016,"Masculin","40 à 54 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",408,1869.22
2016,"Masculin","40 à 54 ans","TRUE","03 - Capitale-Nationale",1414,1927.05
2016,"Masculin","40 à 54 ans","TRUE","04 - Mauricie",343,1682.87
2016,"Masculin","40 à 54 ans","TRUE","05 - Estrie",729,1901.06
2016,"Masculin","40 à 54 ans","TRUE","06 - Montréal",2685,2122.13
2016,"Masculin","40 à 54 ans","TRUE","07 - Outaouais",434,1734.29
2016,"Masculin","40 à 54 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",296,2374.93
2016,"Masculin","40 à 54 ans","TRUE","12 - Chaudière-Appalaches",821,1890.00
2016,"Masculin","40 à 54 ans","TRUE","13 - Laval",810,1572.74
2016,"Masculin","40 à 54 ans","TRUE","14 - Lanaudière",810,1536.70
2016,"Masculin","40 à 54 ans","TRUE","15 - Laurentides",907,1692.20
2016,"Masculin","40 à 54 ans","TRUE","16 - Montérégie",2721,1780.02
2016,"Masculin","40 à 54 ans","TRUE","17 - Centre-du-Québec",366,1644.94
2016,"Masculin","55 à 64 ans","FALSE","01 - Bas-Saint-Laurent",69,1621.63
2016,"Masculin","55 à 64 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",80,1474.47
2016,"Masculin","55 à 64 ans","FALSE","03 - Capitale-Nationale",229,1756.25
2016,"Masculin","55 à 64 ans","FALSE","04 - Mauricie",110,1535.66
2016,"Masculin","55 à 64 ans","FALSE","05 - Estrie",117,1905.60
2016,"Masculin","55 à 64 ans","FALSE","06 - Montréal",375,1708.56
2016,"Masculin","55 à 64 ans","FALSE","07 - Outaouais",76,1823.45
2016,"Masculin","55 à 64 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",64,2423.87
2016,"Masculin","55 à 64 ans","FALSE","12 - Chaudière-Appalaches",155,1741.47
2016,"Masculin","55 à 64 ans","FALSE","13 - Laval",84,1578.47
2016,"Masculin","55 à 64 ans","FALSE","14 - Lanaudière",141,1377.44
2016,"Masculin","55 à 64 ans","FALSE","15 - Laurentides",148,1602.86
2016,"Masculin","55 à 64 ans","FALSE","16 - Montérégie",314,1574.14
2016,"Masculin","55 à 64 ans","FALSE","17 - Centre-du-Québec",69,1449.53
2016,"Masculin","55 à 64 ans","TRUE","01 - Bas-Saint-Laurent",334,1711.69
2016,"Masculin","55 à 64 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",512,1647.59
2016,"Masculin","55 à 64 ans","TRUE","03 - Capitale-Nationale",1384,1704.11
2016,"Masculin","55 à 64 ans","TRUE","04 - Mauricie",465,1232.14
2016,"Masculin","55 à 64 ans","TRUE","05 - Estrie",695,1679.43
2016,"Masculin","55 à 64 ans","TRUE","06 - Montréal",1805,1935.52
2016,"Masculin","55 à 64 ans","TRUE","07 - Outaouais",451,1720.89
2016,"Masculin","55 à 64 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",345,2345.70
2016,"Masculin","55 à 64 ans","TRUE","12 - Chaudière-Appalaches",859,1775.29
2016,"Masculin","55 à 64 ans","TRUE","13 - Laval",538,1600.20
2016,"Masculin","55 à 64 ans","TRUE","14 - Lanaudière",783,1465.01
2016,"Masculin","55 à 64 ans","TRUE","15 - Laurentides",830,1599.30
2016,"Masculin","55 à 64 ans","TRUE","16 - Montérégie",2249,1659.76
2016,"Masculin","55 à 64 ans","TRUE","17 - Centre-du-Québec",318,1281.04
2016,"Masculin","65 ans et plus","FALSE","01 - Bas-Saint-Laurent",58,1528.82
2016,"Masculin","65 ans et plus","FALSE","02 - Saguenay - Lac-Saint-Jean",72,1500.61
2016,"Masculin","65 ans et plus","FALSE","03 - Capitale-Nationale",212,1382.32
2016,"Masculin","65 ans et plus","FALSE","04 - Mauricie",97,1047.45
2016,"Masculin","65 ans et plus","FALSE","05 - Estrie",111,1277.29
2016,"Masculin","65 ans et plus","FALSE","06 - Montréal",322,1666.10
2016,"Masculin","65 ans et plus","FALSE","07 - Outaouais",64,1249.49
2016,"Masculin","65 ans et plus","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",53,1761.70
2016,"Masculin","65 ans et plus","FALSE","12 - Chaudière-Appalaches",155,1763.88
2016,"Masculin","65 ans et plus","FALSE","13 - Laval",84,1407.77
2016,"Masculin","65 ans et plus","FALSE","14 - Lanaudière",134,1106.12
2016,"Masculin","65 ans et plus","FALSE","15 - Laurentides",111,1455.93
2016,"Masculin","65 ans et plus","FALSE","16 - Montérégie",325,1343.19
2016,"Masculin","65 ans et plus","FALSE","17 - Centre-du-Québec",54,1319.08
2016,"Masculin","65 ans et plus","TRUE","01 - Bas-Saint-Laurent",331,1363.00
2016,"Masculin","65 ans et plus","TRUE","02 - Saguenay - Lac-Saint-Jean",461,1317.47
2016,"Masculin","65 ans et plus","TRUE","03 - Capitale-Nationale",1485,1497.87
2016,"Masculin","65 ans et plus","TRUE","04 - Mauricie",528,1152.37
2016,"Masculin","65 ans et plus","TRUE","05 - Estrie",790,1351.82
2016,"Masculin","65 ans et plus","TRUE","06 - Montréal",1718,1613.26
2016,"Masculin","65 ans et plus","TRUE","07 - Outaouais",370,1283.65
2016,"Masculin","65 ans et plus","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",294,1761.06
2016,"Masculin","65 ans et plus","TRUE","12 - Chaudière-Appalaches",1003,1388.35
2016,"Masculin","65 ans et plus","TRUE","13 - Laval",560,1309.49
2016,"Masculin","65 ans et plus","TRUE","14 - Lanaudière",737,1266.48
2016,"Masculin","65 ans et plus","TRUE","15 - Laurentides",685,1367.62
2016,"Masculin","65 ans et plus","TRUE","16 - Montérégie",2204,1412.16
2016,"Masculin","65 ans et plus","TRUE","17 - Centre-du-Québec",372,1207.30
2017,"Féminin","Moins de 40 ans","FALSE","01 - Bas-Saint-Laurent",42,1525.30
2017,"Féminin","Moins de 40 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",50,1470.24
2017,"Féminin","Moins de 40 ans","FALSE","03 - Capitale-Nationale",167,1775.65
2017,"Féminin","Moins de 40 ans","FALSE","04 - Mauricie",59,1267.82
2017,"Féminin","Moins de 40 ans","FALSE","05 - Estrie",97,1344.08
2017,"Féminin","Moins de 40 ans","FALSE","06 - Montréal",298,1527.02
2017,"Féminin","Moins de 40 ans","FALSE","07 - Outaouais",71,1301.58
2017,"Féminin","Moins de 40 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",55,2171.59
2017,"Féminin","Moins de 40 ans","FALSE","12 - Chaudière-Appalaches",100,1841.98
2017,"Féminin","Moins de 40 ans","FALSE","13 - Laval",74,1553.27
2017,"Féminin","Moins de 40 ans","FALSE","14 - Lanaudière",108,1416.10
2017,"Féminin","Moins de 40 ans","FALSE","15 - Laurentides",103,1359.32
2017,"Féminin","Moins de 40 ans","FALSE","16 - Montérégie",282,1569.94
2017,"Féminin","Moins de 40 ans","FALSE","17 - Centre-du-Québec",66,1296.34
2017,"Féminin","Moins de 40 ans","TRUE","01 - Bas-Saint-Laurent",126,1680.77
2017,"Féminin","Moins de 40 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",153,1455.47
2017,"Féminin","Moins de 40 ans","TRUE","03 - Capitale-Nationale",600,1798.40
2017,"Féminin","Moins de 40 ans","TRUE","04 - Mauricie",172,1517.55
2017,"Féminin","Moins de 40 ans","TRUE","05 - Estrie",285,1559.93
2017,"Féminin","Moins de 40 ans","TRUE","06 - Montréal",1142,2116.40
2017,"Féminin","Moins de 40 ans","TRUE","07 - Outaouais",174,1649.41
2017,"Féminin","Moins de 40 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",92,2043.64
2017,"Féminin","Moins de 40 ans","TRUE","12 - Chaudière-Appalaches",352,1603.46
2017,"Féminin","Moins de 40 ans","TRUE","13 - Laval",253,1602.73
2017,"Féminin","Moins de 40 ans","TRUE","14 - Lanaudière",307,1537.65
2017,"Féminin","Moins de 40 ans","TRUE","15 - Laurentides",330,1422.06
2017,"Féminin","Moins de 40 ans","TRUE","16 - Montérégie",1046,1666.27
2017,"Féminin","Moins de 40 ans","TRUE","17 - Centre-du-Québec",159,1317.56
2017,"Féminin","40 à 54 ans","FALSE","01 - Bas-Saint-Laurent",67,1648.90
2017,"Féminin","40 à 54 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",101,1785.92
2017,"Féminin","40 à 54 ans","FALSE","03 - Capitale-Nationale",392,1688.20
2017,"Féminin","40 à 54 ans","FALSE","04 - Mauricie",120,1529.93
2017,"Féminin","40 à 54 ans","FALSE","05 - Estrie",230,1499.71
2017,"Féminin","40 à 54 ans","FALSE","06 - Montréal",924,1804.43
2017,"Féminin","40 à 54 ans","FALSE","07 - Outaouais",185,1353.40
2017,"Féminin","40 à 54 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",90,2561.25
2017,"Féminin","40 à 54 ans","FALSE","12 - Chaudière-Appalaches",213,1748.86
2017,"Féminin","40 à 54 ans","FALSE","13 - Laval",243,1408.47
2017,"Féminin","40 à 54 ans","FALSE","14 - Lanaudière",277,1510.29
2017,"Féminin","40 à 54 ans","FALSE","15 - Laurentides",308,1503.80
2017,"Féminin","40 à 54 ans","FALSE","16 - Montérégie",784,1625.33
2017,"Féminin","40 à 54 ans","FALSE","17 - Centre-du-Québec",119,1244.81
2017,"Féminin","40 à 54 ans","TRUE","01 - Bas-Saint-Laurent",129,2445.32
2017,"Féminin","40 à 54 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",139,1359.80
2017,"Féminin","40 à 54 ans","TRUE","03 - Capitale-Nationale",675,1864.03
2017,"Féminin","40 à 54 ans","TRUE","04 - Mauricie",149,1417.16
2017,"Féminin","40 à 54 ans","TRUE","05 - Estrie",352,1889.08
2017,"Féminin","40 à 54 ans","TRUE","06 - Montréal",1496,2141.08
2017,"Féminin","40 à 54 ans","TRUE","07 - Outaouais",273,1816.49
2017,"Féminin","40 à 54 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",141,2503.42
2017,"Féminin","40 à 54 ans","TRUE","12 - Chaudière-Appalaches",361,1748.61
2017,"Féminin","40 à 54 ans","TRUE","13 - Laval",426,1688.70
2017,"Féminin","40 à 54 ans","TRUE","14 - Lanaudière",408,1625.43
2017,"Féminin","40 à 54 ans","TRUE","15 - Laurentides",479,1679.64
2017,"Féminin","40 à 54 ans","TRUE","16 - Montérégie",1406,1855.34
2017,"Féminin","40 à 54 ans","TRUE","17 - Centre-du-Québec",144,1537.62
2017,"Féminin","55 à 64 ans","FALSE","01 - Bas-Saint-Laurent",100,1688.87
2017,"Féminin","55 à 64 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",99,1511.33
2017,"Féminin","55 à 64 ans","FALSE","03 - Capitale-Nationale",440,1626.74
2017,"Féminin","55 à 64 ans","FALSE","04 - Mauricie",141,1258.10
2017,"Féminin","55 à 64 ans","FALSE","05 - Estrie",240,1424.12
2017,"Féminin","55 à 64 ans","FALSE","06 - Montréal",899,1675.20
2017,"Féminin","55 à 64 ans","FALSE","07 - Outaouais",168,1594.97
2017,"Féminin","55 à 64 ans","FALSE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",111,1609.74
2017,"Féminin","55 à 64 ans","FALSE","12 - Chaudière-Appalaches",210,1653.11
2017,"Féminin","55 à 64 ans","FALSE","13 - Laval",208,1534.78
2017,"Féminin","55 à 64 ans","FALSE","14 - Lanaudière",212,1493.32
2017,"Féminin","55 à 64 ans","FALSE","15 - Laurentides",237,1481.55
2017,"Féminin","55 à 64 ans","FALSE","16 - Montérégie",724,1394.47
2017,"Féminin","55 à 64 ans","FALSE","17 - Centre-du-Québec",112,1237.98
2017,"Féminin","55 à 64 ans","TRUE","01 - Bas-Saint-Laurent",114,1439.20
2017,"Féminin","55 à 64 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",132,1464.98
2017,"Féminin","55 à 64 ans","TRUE","03 - Capitale-Nationale",521,1792.56
2017,"Féminin","55 à 64 ans","TRUE","04 - Mauricie",174,1358.10
2017,"Féminin","55 à 64 ans","TRUE","05 - Estrie",311,1680.79
2017,"Féminin","55 à 64 ans","TRUE","06 - Montréal",1009,1919.52
2017,"Féminin","55 à 64 ans","TRUE","07 - Outaouais",222,1612.75
2017,"Féminin","55 à 64 ans","TRUE","08+09+10+11 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec + Gaspésie - Îles-de-la-Madeleine",105,2382.29
2017,"Féminin","55 à 64 ans","TRUE","12 - Chaudière-Appalaches",282,1767.10
2017,"Féminin","55 à 64 ans","TRUE","13 - Laval",293,1506.19
2017,"Féminin","55 à 64 ans","TRUE","14 - Lanaudière",340,1522.58
2017,"Féminin","55 à 64 ans","TRUE","15 - Laurentides",339,1482.03
2017,"Féminin","55 à 64 ans","TRUE","16 - Montérégie",991,1555.04
2017,"Féminin","55 à 64 ans","TRUE","17 - Centre-du-Québec",129,1173.06
