"Annee_imposition","Genre","Age","Avec_conjoint","Region_administrative","Nombre_de_particuliers","Credit_moyen"
2014,"Féminin","40 à 45 ans","FALSE","04 - Mauricie",464,749.22
2014,"Féminin","40 à 45 ans","FALSE","05 - Estrie",1048,529.88
2014,"Féminin","40 à 45 ans","FALSE","06 - Montréal",4860,1288.46
2014,"Féminin","40 à 45 ans","FALSE","07 - Outaouais",864,866.49
2014,"Féminin","40 à 45 ans","FALSE","08 - Abitibi-Témiscamingue",254,503.34
2014,"Féminin","40 à 45 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",174,1524.52
2014,"Féminin","40 à 45 ans","FALSE","12 - Chaudière-Appalaches",993,527.04
2014,"Féminin","40 à 45 ans","FALSE","13 - Laval",1181,1069.62
2014,"Féminin","40 à 45 ans","FALSE","14 - Lanaudière",1382,831.78
2014,"Féminin","40 à 45 ans","FALSE","15 - Laurentides",1544,631.72
2014,"Féminin","40 à 45 ans","FALSE","16 - Montérégie",3551,780.89
2014,"Féminin","40 à 45 ans","FALSE","17 - Centre-du-Québec",498,747.45
2014,"Féminin","40 à 45 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",909,707.29
2014,"Féminin","40 à 45 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",690,610.15
2014,"Féminin","40 à 45 ans","TRUE","03 - Capitale-Nationale",3712,908.62
2014,"Féminin","40 à 45 ans","TRUE","04 - Mauricie",804,620.87
2014,"Féminin","40 à 45 ans","TRUE","05 - Estrie",2004,591.74
2014,"Féminin","40 à 45 ans","TRUE","06 - Montréal",10393,1280.04
2014,"Féminin","40 à 45 ans","TRUE","07 - Outaouais",1915,798.24
2014,"Féminin","40 à 45 ans","TRUE","08 - Abitibi-Témiscamingue",536,442.24
2014,"Féminin","40 à 45 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",317,751.06
2014,"Féminin","40 à 45 ans","TRUE","12 - Chaudière-Appalaches",2561,615.11
2014,"Féminin","40 à 45 ans","TRUE","13 - Laval",3368,945.28
2014,"Féminin","40 à 45 ans","TRUE","14 - Lanaudière",2574,815.35
2014,"Féminin","40 à 45 ans","TRUE","15 - Laurentides",3155,662.43
2014,"Féminin","40 à 45 ans","TRUE","16 - Montérégie",8170,817.76
2014,"Féminin","40 à 45 ans","TRUE","17 - Centre-du-Québec",1052,638.44
2014,"Féminin","45 à 49 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",110,727.10
2014,"Féminin","45 à 49 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",69,533.48
2014,"Féminin","45 à 49 ans","FALSE","03 - Capitale-Nationale",510,670.88
2014,"Féminin","45 à 49 ans","FALSE","04 - Mauricie",130,671.36
2014,"Féminin","45 à 49 ans","FALSE","05 - Estrie",259,429.32
2014,"Féminin","45 à 49 ans","FALSE","06 - Montréal",1894,948.42
2014,"Féminin","45 à 49 ans","FALSE","07 - Outaouais",242,663.76
2014,"Féminin","45 à 49 ans","FALSE","08 - Abitibi-Témiscamingue",73,655.65
2014,"Féminin","45 à 49 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",47,1408.71
2014,"Féminin","45 à 49 ans","FALSE","12 - Chaudière-Appalaches",292,368.85
2014,"Féminin","45 à 49 ans","FALSE","13 - Laval",445,816.13
2014,"Féminin","45 à 49 ans","FALSE","14 - Lanaudière",327,619.41
2014,"Féminin","45 à 49 ans","FALSE","15 - Laurentides",421,435.36
2014,"Féminin","45 à 49 ans","FALSE","16 - Montérégie",1023,649.97
2014,"Féminin","45 à 49 ans","FALSE","17 - Centre-du-Québec",136,497.99
2014,"Féminin","45 à 49 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",249,462.90
2014,"Féminin","45 à 49 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",120,548.49
2014,"Féminin","45 à 49 ans","TRUE","03 - Capitale-Nationale",1000,509.01
2014,"Féminin","45 à 49 ans","TRUE","04 - Mauricie",200,443.91
2014,"Féminin","45 à 49 ans","TRUE","05 - Estrie",455,414.61
2014,"Féminin","45 à 49 ans","TRUE","06 - Montréal",3584,755.92
2014,"Féminin","45 à 49 ans","TRUE","07 - Outaouais",490,446.53
2014,"Féminin","45 à 49 ans","TRUE","08 - Abitibi-Témiscamingue",126,248.45
2014,"Féminin","45 à 49 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",79,720.43
2014,"Féminin","45 à 49 ans","TRUE","12 - Chaudière-Appalaches",624,332.40
2014,"Féminin","45 à 49 ans","TRUE","13 - Laval",919,555.79
2014,"Féminin","45 à 49 ans","TRUE","14 - Lanaudière",573,558.75
2014,"Féminin","45 à 49 ans","TRUE","15 - Laurentides",765,443.20
2014,"Féminin","45 à 49 ans","TRUE","16 - Montérégie",2120,494.92
2014,"Féminin","45 à 49 ans","TRUE","17 - Centre-du-Québec",236,386.11
2014,"Féminin","50 ans et plus","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",46,569.47
2014,"Féminin","50 ans et plus","FALSE","02 - Saguenay - Lac-Saint-Jean",39,627.96
2014,"Féminin","50 ans et plus","FALSE","03 - Capitale-Nationale",252,512.00
2014,"Féminin","50 ans et plus","FALSE","04 - Mauricie",63,570.19
2014,"Féminin","50 ans et plus","FALSE","05 - Estrie",132,660.88
2014,"Féminin","50 ans et plus","FALSE","06 - Montréal",1213,767.83
2014,"Féminin","50 ans et plus","FALSE","07 - Outaouais",142,527.67
2014,"Féminin","50 ans et plus","FALSE","08 - Abitibi-Témiscamingue",29,207.11
2014,"Féminin","50 ans et plus","FALSE","09+10 - Côte-Nord + Nord-du-Québec",25,1260.29
2014,"Féminin","50 ans et plus","FALSE","12 - Chaudière-Appalaches",113,363.14
2014,"Féminin","50 ans et plus","FALSE","13 - Laval",221,708.78
2014,"Féminin","50 ans et plus","FALSE","14 - Lanaudière",159,708.26
2014,"Féminin","50 ans et plus","FALSE","15 - Laurentides",204,369.00
2014,"Féminin","50 ans et plus","FALSE","16 - Montérégie",545,686.09
2014,"Féminin","50 ans et plus","FALSE","17 - Centre-du-Québec",65,496.96
2014,"Féminin","50 ans et plus","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",87,581.70
2014,"Féminin","50 ans et plus","TRUE","02 - Saguenay - Lac-Saint-Jean",67,711.58
2014,"Féminin","50 ans et plus","TRUE","03 - Capitale-Nationale",453,494.56
2014,"Féminin","50 ans et plus","TRUE","04 - Mauricie",100,331.22
2014,"Féminin","50 ans et plus","TRUE","05 - Estrie",237,345.73
2014,"Féminin","50 ans et plus","TRUE","06 - Montréal",1869,594.07
2014,"Féminin","50 ans et plus","TRUE","07 - Outaouais",212,431.80
2014,"Féminin","50 ans et plus","TRUE","08 - Abitibi-Témiscamingue",57,366.58
2014,"Féminin","50 ans et plus","TRUE","09+10 - Côte-Nord + Nord-du-Québec",30,856.44
2014,"Féminin","50 ans et plus","TRUE","12 - Chaudière-Appalaches",266,262.93
2014,"Féminin","50 ans et plus","TRUE","13 - Laval",410,451.30
2014,"Féminin","50 ans et plus","TRUE","14 - Lanaudière",220,519.51
2014,"Féminin","50 ans et plus","TRUE","15 - Laurentides",290,345.23
2014,"Féminin","50 ans et plus","TRUE","16 - Montérégie",976,451.22
2014,"Féminin","50 ans et plus","TRUE","17 - Centre-du-Québec",104,490.43
2014,"Masculin","Moins de 30 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",47,1183.94
2014,"Masculin","Moins de 30 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",29,1398.94
2014,"Masculin","Moins de 30 ans","FALSE","03 - Capitale-Nationale",128,1944.25
2014,"Masculin","Moins de 30 ans","FALSE","04 - Mauricie",52,1377.94
2014,"Masculin","Moins de 30 ans","FALSE","05 - Estrie",116,1772.25
2014,"Masculin","Moins de 30 ans","FALSE","06 - Montréal",159,2112.73
2014,"Masculin","Moins de 30 ans","FALSE","07 - Outaouais",73,2067.28
2014,"Masculin","Moins de 30 ans","FALSE","08 - Abitibi-Témiscamingue",43,1154.51
2014,"Masculin","Moins de 30 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",27,1633.48
2014,"Masculin","Moins de 30 ans","FALSE","12 - Chaudière-Appalaches",78,1614.30
2014,"Masculin","Moins de 30 ans","FALSE","13 - Laval",43,2165.61
2014,"Masculin","Moins de 30 ans","FALSE","14 - Lanaudière",121,1515.53
2014,"Masculin","Moins de 30 ans","FALSE","15 - Laurentides",101,1903.78
2014,"Masculin","Moins de 30 ans","FALSE","16 - Montérégie",208,2108.06
2014,"Masculin","Moins de 30 ans","FALSE","17 - Centre-du-Québec",71,1317.09
2014,"Masculin","Moins de 30 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",241,1471.80
2014,"Masculin","Moins de 30 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",359,1402.17
2014,"Masculin","Moins de 30 ans","TRUE","03 - Capitale-Nationale",728,2095.80
2014,"Masculin","Moins de 30 ans","TRUE","04 - Mauricie",247,1200.63
2014,"Masculin","Moins de 30 ans","TRUE","05 - Estrie",598,1237.14
2014,"Masculin","Moins de 30 ans","TRUE","06 - Montréal",979,2667.50
2014,"Masculin","Moins de 30 ans","TRUE","07 - Outaouais",374,1639.53
2014,"Masculin","Moins de 30 ans","TRUE","08 - Abitibi-Témiscamingue",250,1203.26
2014,"Masculin","Moins de 30 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",144,1097.61
2014,"Masculin","Moins de 30 ans","TRUE","12 - Chaudière-Appalaches",533,1330.05
2014,"Masculin","Moins de 30 ans","TRUE","13 - Laval",211,2233.48
2014,"Masculin","Moins de 30 ans","TRUE","14 - Lanaudière",672,1445.44
2014,"Masculin","Moins de 30 ans","TRUE","15 - Laurentides",697,1510.79
2014,"Masculin","Moins de 30 ans","TRUE","16 - Montérégie",1382,1694.75
2014,"Masculin","Moins de 30 ans","TRUE","17 - Centre-du-Québec",379,1396.37
2014,"Masculin","30 à 34 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",105,1087.95
2014,"Masculin","30 à 34 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",116,1463.64
2014,"Masculin","30 à 34 ans","FALSE","03 - Capitale-Nationale",349,1282.89
2014,"Masculin","30 à 34 ans","FALSE","04 - Mauricie",118,1057.89
2014,"Masculin","30 à 34 ans","FALSE","05 - Estrie",290,887.37
2014,"Masculin","30 à 34 ans","FALSE","06 - Montréal",386,1871.78
2014,"Masculin","30 à 34 ans","FALSE","07 - Outaouais",180,1265.59
2014,"Masculin","30 à 34 ans","FALSE","08 - Abitibi-Témiscamingue",104,742.78
2014,"Masculin","30 à 34 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",58,992.93
2014,"Masculin","30 à 34 ans","FALSE","12 - Chaudière-Appalaches",226,1024.92
2014,"Masculin","30 à 34 ans","FALSE","13 - Laval",110,1278.79
2014,"Masculin","30 à 34 ans","FALSE","14 - Lanaudière",285,1153.65
2014,"Masculin","30 à 34 ans","FALSE","15 - Laurentides",310,1077.72
2014,"Masculin","30 à 34 ans","FALSE","16 - Montérégie",606,1240.00
2014,"Masculin","30 à 34 ans","FALSE","17 - Centre-du-Québec",172,972.23
2014,"Masculin","30 à 34 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",733,1111.13
2014,"Masculin","30 à 34 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",985,1136.68
2014,"Masculin","30 à 34 ans","TRUE","03 - Capitale-Nationale",2551,1907.51
2014,"Masculin","30 à 34 ans","TRUE","04 - Mauricie",841,1147.08
2014,"Masculin","30 à 34 ans","TRUE","05 - Estrie",1773,1063.70
2014,"Masculin","30 à 34 ans","TRUE","06 - Montréal",4943,2146.72
2014,"Masculin","30 à 34 ans","TRUE","07 - Outaouais",1186,1525.13
2014,"Masculin","30 à 34 ans","TRUE","08 - Abitibi-Témiscamingue",636,746.83
2014,"Masculin","30 à 34 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",345,917.69
2014,"Masculin","30 à 34 ans","TRUE","12 - Chaudière-Appalaches",1721,1232.49
2014,"Masculin","30 à 34 ans","TRUE","13 - Laval",1160,1815.61
2014,"Masculin","30 à 34 ans","TRUE","14 - Lanaudière",2120,1277.91
2014,"Masculin","30 à 34 ans","TRUE","15 - Laurentides",2222,1216.35
2014,"Masculin","30 à 34 ans","TRUE","16 - Montérégie",5043,1366.84
2014,"Masculin","30 à 34 ans","TRUE","17 - Centre-du-Québec",1014,1160.11
2014,"Masculin","35 à 39 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",154,699.62
2014,"Masculin","35 à 39 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",159,763.88
2014,"Masculin","35 à 39 ans","FALSE","03 - Capitale-Nationale",659,868.67
2014,"Masculin","35 à 39 ans","FALSE","04 - Mauricie",191,477.41
2014,"Masculin","35 à 39 ans","FALSE","05 - Estrie",482,473.19
2014,"Masculin","35 à 39 ans","FALSE","06 - Montréal",748,1270.93
2014,"Masculin","35 à 39 ans","FALSE","07 - Outaouais",296,782.59
2014,"Masculin","35 à 39 ans","FALSE","08 - Abitibi-Témiscamingue",146,454.94
2014,"Masculin","35 à 39 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",75,958.77
2014,"Masculin","35 à 39 ans","FALSE","12 - Chaudière-Appalaches",399,574.20
2014,"Masculin","35 à 39 ans","FALSE","13 - Laval",233,887.04
2014,"Masculin","35 à 39 ans","FALSE","14 - Lanaudière",570,675.16
2014,"Masculin","35 à 39 ans","FALSE","15 - Laurentides",623,546.84
2014,"Masculin","35 à 39 ans","FALSE","16 - Montérégie",1137,698.81
2014,"Masculin","35 à 39 ans","FALSE","17 - Centre-du-Québec",304,593.55
2014,"Masculin","35 à 39 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",1164,847.35
2014,"Masculin","35 à 39 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",1451,745.40
2014,"Masculin","35 à 39 ans","TRUE","03 - Capitale-Nationale",4435,1246.83
2014,"Masculin","35 à 39 ans","TRUE","04 - Mauricie",1326,773.23
2014,"Masculin","35 à 39 ans","TRUE","05 - Estrie",2767,716.93
2014,"Masculin","35 à 39 ans","TRUE","06 - Montréal",10598,1752.54
2014,"Masculin","35 à 39 ans","TRUE","07 - Outaouais",2195,1206.14
2014,"Masculin","35 à 39 ans","TRUE","08 - Abitibi-Témiscamingue",896,578.25
2014,"Masculin","35 à 39 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",418,559.07
2014,"Masculin","35 à 39 ans","TRUE","12 - Chaudière-Appalaches",3005,897.58
2014,"Masculin","35 à 39 ans","TRUE","13 - Laval",2959,1263.84
2014,"Masculin","35 à 39 ans","TRUE","14 - Lanaudière",3667,781.92
2014,"Masculin","35 à 39 ans","TRUE","15 - Laurentides",3961,834.53
2014,"Masculin","35 à 39 ans","TRUE","16 - Montérégie",9506,975.71
2014,"Masculin","35 à 39 ans","TRUE","17 - Centre-du-Québec",1589,834.08
2014,"Masculin","40 à 45 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",167,618.51
2014,"Masculin","40 à 45 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",117,471.47
2014,"Masculin","40 à 45 ans","FALSE","03 - Capitale-Nationale",752,648.41
2014,"Masculin","40 à 45 ans","FALSE","04 - Mauricie",178,525.24
2014,"Masculin","40 à 45 ans","FALSE","05 - Estrie",499,357.45
2014,"Masculin","40 à 45 ans","FALSE","06 - Montréal",1127,946.43
2014,"Masculin","40 à 45 ans","FALSE","07 - Outaouais",379,546.89
2014,"Masculin","40 à 45 ans","FALSE","08 - Abitibi-Témiscamingue",130,336.75
2014,"Masculin","40 à 45 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",64,513.04
2014,"Masculin","40 à 45 ans","FALSE","12 - Chaudière-Appalaches",522,465.60
2014,"Masculin","40 à 45 ans","FALSE","13 - Laval",331,719.01
2014,"Masculin","40 à 45 ans","FALSE","14 - Lanaudière",555,595.87
2014,"Masculin","40 à 45 ans","FALSE","15 - Laurentides",723,482.86
2014,"Masculin","40 à 45 ans","FALSE","16 - Montérégie",1407,594.48
2014,"Masculin","40 à 45 ans","FALSE","17 - Centre-du-Québec",223,534.68
2014,"Masculin","40 à 45 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",1067,592.47
2014,"Masculin","40 à 45 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",1107,515.80
2014,"Masculin","40 à 45 ans","TRUE","03 - Capitale-Nationale",4434,831.55
2014,"Masculin","40 à 45 ans","TRUE","04 - Mauricie",1126,596.72
2014,"Masculin","40 à 45 ans","TRUE","05 - Estrie",2645,499.43
2014,"Masculin","40 à 45 ans","TRUE","06 - Montréal",14927,1289.25
2014,"Masculin","40 à 45 ans","TRUE","07 - Outaouais",2335,803.13
2014,"Masculin","40 à 45 ans","TRUE","08 - Abitibi-Témiscamingue",876,349.05
2014,"Masculin","40 à 45 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",381,461.02
2014,"Masculin","40 à 45 ans","TRUE","12 - Chaudière-Appalaches",2939,582.10
2014,"Masculin","40 à 45 ans","TRUE","13 - Laval",4417,865.73
2014,"Masculin","40 à 45 ans","TRUE","14 - Lanaudière",3524,598.64
2014,"Masculin","40 à 45 ans","TRUE","15 - Laurentides",4327,527.65
2014,"Masculin","40 à 45 ans","TRUE","16 - Montérégie",10950,665.88
2014,"Masculin","40 à 45 ans","TRUE","17 - Centre-du-Québec",1330,571.00
2014,"Masculin","45 à 49 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",60,690.91
2014,"Masculin","45 à 49 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",55,586.97
2014,"Masculin","45 à 49 ans","FALSE","03 - Capitale-Nationale",275,483.12
2014,"Masculin","45 à 49 ans","FALSE","04 - Mauricie",59,616.08
2014,"Masculin","45 à 49 ans","FALSE","05 - Estrie",180,335.96
2014,"Masculin","45 à 49 ans","FALSE","06 - Montréal",589,748.58
2014,"Masculin","45 à 49 ans","FALSE","07 - Outaouais",108,459.78
2014,"Masculin","45 à 49 ans","FALSE","08 - Abitibi-Témiscamingue",54,245.17
2014,"Masculin","45 à 49 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",20,928.89
2014,"Masculin","45 à 49 ans","FALSE","12 - Chaudière-Appalaches",202,375.23
2014,"Masculin","45 à 49 ans","FALSE","13 - Laval",148,583.87
2014,"Masculin","45 à 49 ans","FALSE","14 - Lanaudière",184,449.64
2014,"Masculin","45 à 49 ans","FALSE","15 - Laurentides",228,351.79
2014,"Masculin","45 à 49 ans","FALSE","16 - Montérégie",551,588.57
2014,"Masculin","45 à 49 ans","FALSE","17 - Centre-du-Québec",90,507.85
