TRONCON,BV_PRIMAIRE,QUANTILE,REFERENCE,H30_RCP4,H30_RCP8,H50_RCP4,H50_RCP8,H80_RCP4,H80_RCP8
"ABI0033","",75,2.06,2.62,2.64,3,3.23,3.08,4.59
"ABI0033","",90,2.26,3.02,2.94,3.49,3.8,3.7,5.55
"ABI0041","Rivi̬re Turgeon",10,20.91,25.26,25.61,27.16,30.61,28.91,38.56
"ABI0041","Rivi̬re Turgeon",25,22.91,28.23,29.01,30.96,34.95,32.9,46.78
"ABI0041","Rivi̬re Turgeon",50,25.43,32.29,33.32,36.41,40.73,38.22,59.63
"ABI0041","Rivi̬re Turgeon",75,28.15,37.4,38.22,43.31,48.48,45.19,73.84
"ABI0041","Rivi̬re Turgeon",90,30.93,43.21,43.1,50.92,57.08,54.39,89.89
"ABI0042","Rivi̬re Turgeon",10,18.04,21.77,22.03,23.33,26.23,24.66,32.52
"ABI0042","Rivi̬re Turgeon",25,19.78,24.29,24.81,26.6,29.78,27.95,39.56
"ABI0042","Rivi̬re Turgeon",50,21.87,27.69,28.49,31,34.63,32.51,49.78
"ABI0042","Rivi̬re Turgeon",75,24.31,31.98,32.54,36.66,40.9,38.35,61.96
"ABI0042","Rivi̬re Turgeon",90,26.71,37.04,36.85,42.95,47.86,45.98,75.53
"ABI0043","",10,1,1.19,1.21,1.27,1.36,1.3,1.55
"ABI0043","",25,1.1,1.33,1.35,1.44,1.55,1.47,1.91
"ABI0043","",50,1.22,1.5,1.53,1.67,1.8,1.7,2.43
"ABI0043","",75,1.35,1.71,1.72,1.96,2.12,2.01,2.95
"ABI0043","",90,1.48,1.97,1.93,2.3,2.48,2.41,3.52
"ABI0046","Rivi̬re Turgeon",10,16.87,20.31,20.65,21.96,24.71,23.17,30.7
"ABI0046","Rivi̬re Turgeon",25,18.49,22.64,23.34,24.99,28.01,26.24,37.5
"ABI0046","Rivi̬re Turgeon",50,20.47,25.84,26.77,29.11,32.55,30.53,47.19
"ABI0046","Rivi̬re Turgeon",75,22.76,29.82,30.76,34.49,38.49,36.23,58.7
"ABI0046","Rivi̬re Turgeon",90,25,34.5,34.65,40.47,45.01,43.33,71.49
"ABI0054","Rivi̬re Turgeon",10,15.92,19.13,19.54,20.78,23.31,21.96,29.54
"ABI0054","Rivi̬re Turgeon",25,17.5,21.48,22.14,23.67,26.51,25.03,35.9
"ABI0054","Rivi̬re Turgeon",50,19.36,24.55,25.4,27.68,30.97,29.1,45.29
"ABI0054","Rivi̬re Turgeon",75,21.5,28.35,29.18,32.76,36.57,34.61,56.46
"ABI0054","Rivi̬re Turgeon",90,23.6,32.91,33.03,38.44,42.9,41.31,68.79
"ABI0055","",10,7.95,9.51,9.65,10.12,11.15,10.65,13.47
"ABI0055","",25,8.72,10.62,10.8,11.43,12.6,12.02,16.28
"ABI0055","",50,9.67,12.02,12.26,13.3,14.61,13.81,20.45
"ABI0055","",75,10.73,13.78,13.9,15.62,17.26,16.17,25.15
"ABI0055","",90,11.79,15.74,15.55,18.06,20.29,19.21,30.54
"ABI0056","",10,2.94,3.5,3.52,3.72,4.05,3.9,4.73
"ABI0056","",25,3.23,3.89,3.93,4.2,4.56,4.39,5.73
"ABI0056","",50,3.58,4.41,4.48,4.87,5.27,5.04,7.08
"ABI0056","",75,3.97,5.03,5.05,5.71,6.19,5.93,8.6
"ABI0056","",90,4.36,5.71,5.62,6.58,7.25,7.04,10.42
"ABI0057","",10,1.5,1.77,1.78,1.89,2.02,1.96,2.36
"ABI0057","",25,1.64,1.97,2,2.13,2.28,2.21,2.85
"ABI0057","",50,1.82,2.24,2.26,2.46,2.64,2.55,3.5
"ABI0057","",75,2.02,2.54,2.55,2.86,3.09,2.97,4.26
"ABI0057","",90,2.21,2.87,2.85,3.29,3.59,3.52,5.16
"ABI0058","",10,1.46,1.73,1.74,1.84,1.97,1.92,2.32
"ABI0058","",25,1.6,1.92,1.95,2.08,2.22,2.15,2.79
"ABI0058","",50,1.78,2.17,2.2,2.4,2.57,2.48,3.4
"ABI0058","",75,1.97,2.47,2.5,2.79,3.01,2.91,4.14
"ABI0058","",90,2.16,2.79,2.78,3.21,3.51,3.42,5.01
"ABI0064","",10,1.14,1.35,1.36,1.43,1.55,1.5,1.83
"ABI0064","",25,1.25,1.51,1.53,1.63,1.76,1.69,2.21
"ABI0064","",50,1.39,1.71,1.73,1.88,2.04,1.97,2.72
"ABI0064","",75,1.54,1.95,1.97,2.21,2.4,2.31,3.33
"ABI0064","",90,1.69,2.2,2.2,2.55,2.82,2.73,4.05
"ABI0077","",10,4.08,4.86,4.95,5.2,5.79,5.48,7.06
"ABI0077","",25,4.47,5.42,5.54,5.87,6.53,6.18,8.63
"ABI0077","",50,4.96,6.17,6.31,6.83,7.54,7.13,10.75
"ABI0077","",75,5.5,7.1,7.19,8.03,8.9,8.38,13.3
"ABI0077","",90,6.04,8.19,8.08,9.39,10.39,9.97,16.4
"ABI0081","",10,3.33,3.95,4.03,4.22,4.7,4.45,5.75
"ABI0081","",25,3.65,4.4,4.51,4.79,5.32,5.01,6.98
"ABI0081","",50,4.04,5.01,5.13,5.56,6.17,5.77,8.74
"ABI0081","",75,4.47,5.77,5.87,6.58,7.23,6.8,10.9
"ABI0081","",90,4.9,6.69,6.61,7.68,8.46,8.07,13.37
"ABI0082","",10,2.51,2.96,3.03,3.18,3.5,3.33,4.27
"ABI0082","",25,2.75,3.3,3.39,3.59,3.94,3.74,5.18
"ABI0082","",50,3.05,3.74,3.86,4.14,4.57,4.32,6.42
"ABI0082","",75,3.38,4.3,4.39,4.86,5.35,5.07,7.95
"ABI0082","",90,3.71,4.95,4.93,5.62,6.22,6,9.75
"ABI0084","",10,1.75,2.06,2.1,2.21,2.42,2.31,2.96
"ABI0084","",25,1.92,2.29,2.35,2.49,2.73,2.59,3.61
"ABI0084","",50,2.13,2.6,2.68,2.87,3.14,2.97,4.45
"ABI0084","",75,2.36,2.97,3.05,3.34,3.66,3.48,5.48
"ABI0084","",90,2.59,3.41,3.42,3.87,4.21,4.1,6.63
"ABI0092","Rivi̬re Turgeon",10,7.91,9.55,9.75,10.39,11.98,11.03,15.59
"ABI0092","Rivi̬re Turgeon",25,8.67,10.76,11.09,11.98,13.78,12.76,19.12
"ABI0092","Rivi̬re Turgeon",50,9.61,12.39,12.91,14.21,16.16,15.09,24.44
"ABI0092","Rivi̬re Turgeon",75,10.66,14.48,15.07,17.08,19.28,18.08,30.96
"ABI0092","Rivi̬re Turgeon",90,11.72,17.08,17.29,20.33,22.82,22.11,37.93
"ABI0093","",10,2.85,3.37,3.45,3.63,4.04,3.81,4.95
"ABI0093","",25,3.13,3.77,3.88,4.12,4.6,4.32,6.06
"ABI0093","",50,3.47,4.3,4.42,4.81,5.35,5.02,7.65
"ABI0093","",75,3.84,4.97,5.08,5.71,6.3,5.96,9.58
"ABI0093","",90,4.21,5.78,5.78,6.7,7.41,7.17,11.79
"ABI0094","",10,1.28,1.49,1.54,1.62,1.8,1.7,2.18
"ABI0094","",25,1.4,1.67,1.72,1.83,2.04,1.92,2.71
"ABI0094","",50,1.55,1.91,1.97,2.13,2.38,2.24,3.4
"ABI0094","",75,1.72,2.19,2.26,2.51,2.79,2.64,4.27
"ABI0094","",90,1.88,2.54,2.56,2.94,3.25,3.15,5.21
"ABI0102","Rivi̬re Turgeon",10,5.06,6.2,6.27,6.76,7.94,7.21,10.47
"ABI0102","Rivi̬re Turgeon",25,5.54,6.99,7.23,7.84,9.19,8.41,12.89
"ABI0102","Rivi̬re Turgeon",50,6.14,8.07,8.46,9.38,10.83,10.02,16.61
"ABI0102","Rivi̬re Turgeon",75,6.81,9.52,9.94,11.35,12.96,12.12,21.09
"ABI0102","Rivi̬re Turgeon",90,7.46,11.37,11.49,13.64,15.37,14.94,25.81
"ABI0104","Rivi̬re Turgeon",10,4.21,5.15,5.2,5.61,6.73,6.04,9.03
"ABI0104","Rivi̬re Turgeon",25,4.62,5.86,6.06,6.59,7.84,7.14,11.26
"ABI0104","Rivi̬re Turgeon",50,5.13,6.81,7.21,7.98,9.33,8.61,14.63
"ABI0104","Rivi̬re Turgeon",75,5.68,8.05,8.57,9.75,11.21,10.51,18.55
"ABI0104","Rivi̬re Turgeon",90,6.22,9.67,9.88,11.74,13.29,12.99,22.69
"ABI0106","Rivi̬re Turgeon",10,3.66,4.51,4.52,4.93,5.87,5.28,7.85
"ABI0106","Rivi̬re Turgeon",25,4.02,5.11,5.25,5.78,6.83,6.24,9.82
"ABI0106","Rivi̬re Turgeon",50,4.45,5.91,6.24,6.93,8.06,7.5,12.68
"ABI0106","Rivi̬re Turgeon",75,4.92,6.97,7.4,8.41,9.7,9.14,16.23
"ABI0106","Rivi̬re Turgeon",90,5.41,8.41,8.57,10.11,11.51,11.26,19.83
"ABI0108","Rivi̬re Turgeon",10,2.81,3.45,3.49,3.79,4.61,4.1,6.3
"ABI0108","Rivi̬re Turgeon",25,3.09,3.96,4.1,4.54,5.39,4.93,7.98
"ABI0108","Rivi̬re Turgeon",50,3.42,4.63,4.94,5.49,6.43,6,10.37
"ABI0108","Rivi̬re Turgeon",75,3.79,5.49,5.92,6.75,7.79,7.33,13.33
"ABI0108","Rivi̬re Turgeon",90,4.14,6.67,6.88,8.15,9.23,9.04,16.33
"ABI0110","Rivi̬re Turgeon",10,2.03,2.52,2.55,2.75,3.36,2.98,4.54
"ABI0110","Rivi̬re Turgeon",25,2.22,2.87,2.99,3.26,3.91,3.55,5.7
"ABI0110","Rivi̬re Turgeon",50,2.46,3.34,3.55,3.97,4.64,4.31,7.41
"ABI0110","Rivi̬re Turgeon",75,2.73,3.95,4.22,4.84,5.58,5.22,9.37
"ABI0110","Rivi̬re Turgeon",90,2.99,4.78,4.91,5.86,6.58,6.39,11.46
"ABI0112","Rivi̬re Turgeon",10,1.67,2.08,2.11,2.27,2.74,2.46,3.71
"ABI0112","Rivi̬re Turgeon",25,1.83,2.36,2.44,2.68,3.19,2.9,4.65
"ABI0112","Rivi̬re Turgeon",50,2.02,2.74,2.89,3.22,3.77,3.5,5.98
"ABI0112","Rivi̬re Turgeon",75,2.24,3.24,3.42,3.91,4.51,4.22,7.5
"ABI0112","Rivi̬re Turgeon",90,2.46,3.85,3.95,4.66,5.3,5.11,9.14
"ABI0117","Rivi̬re Wawagosic",10,8.84,10.65,10.8,11.56,13.46,12.37,17.37
"ABI0117","Rivi̬re Wawagosic",25,9.68,12.06,12.43,13.41,15.49,14.24,21.29
"ABI0117","Rivi̬re Wawagosic",50,10.76,13.95,14.5,16.09,18.43,16.86,27.85
"ABI0117","Rivi̬re Wawagosic",75,11.93,16.34,16.84,19.5,22.11,20.22,35.17
"ABI0117","Rivi̬re Wawagosic",90,13.05,19.42,19.25,23.35,26.06,24.69,42.62
"ABI0118","Rivi̬re Wawagosic",10,6.47,7.82,7.92,8.45,9.72,9.01,12.49
"ABI0118","Rivi̬re Wawagosic",25,7.1,8.76,9.04,9.76,11.11,10.33,15.19
"ABI0118","Rivi̬re Wawagosic",50,7.85,10.07,10.5,11.53,13.05,12.13,19.41
"ABI0118","Rivi̬re Wawagosic",75,8.7,11.74,12.15,13.73,15.57,14.53,24.57
"ABI0118","Rivi̬re Wawagosic",90,9.55,13.87,13.83,16.41,18.29,17.58,30.05
"ABI0119","Rivi̬re Wawagosic",10,5.64,6.83,6.93,7.36,8.42,7.78,10.74
"ABI0119","Rivi̬re Wawagosic",25,6.2,7.67,7.9,8.48,9.65,8.98,13.01
"ABI0119","Rivi̬re Wawagosic",50,6.88,8.76,9.11,9.97,11.27,10.48,16.6
"ABI0119","Rivi̬re Wawagosic",75,7.62,10.21,10.51,11.85,13.38,12.52,20.9
"ABI0119","Rivi̬re Wawagosic",90,8.37,12.05,11.97,14.01,15.72,15.19,25.72
"ABI0120","Rivi̬re Wawagosic",10,3.39,4.11,4.18,4.46,5.21,4.76,6.82
"ABI0120","Rivi̬re Wawagosic",25,3.72,4.63,4.77,5.15,5.98,5.49,8.25
"ABI0120","Rivi̬re Wawagosic",50,4.12,5.32,5.57,6.1,7.01,6.49,10.52
"ABI0120","Rivi̬re Wawagosic",75,4.56,6.21,6.52,7.37,8.33,7.81,13.47
"ABI0120","Rivi̬re Wawagosic",90,4.99,7.42,7.43,8.81,9.88,9.57,16.59
"ABI0121","Rivi̬re Wawagosic",10,1.87,2.26,2.31,2.43,2.71,2.55,3.35
"ABI0121","Rivi̬re Wawagosic",25,2.06,2.51,2.58,2.75,3.06,2.87,4.04
"ABI0121","Rivi̬re Wawagosic",50,2.28,2.86,2.94,3.18,3.53,3.31,5.01
"ABI0121","Rivi̬re Wawagosic",75,2.52,3.27,3.34,3.72,4.12,3.89,6.18
"ABI0121","Rivi̬re Wawagosic",90,2.76,3.75,3.74,4.31,4.79,4.62,7.48
"ABI0126","Rivi̬re de la Perdrix",10,1.31,1.58,1.58,1.72,2.12,1.86,2.92
"ABI0126","Rivi̬re de la Perdrix",25,1.44,1.82,1.88,2.07,2.51,2.27,3.71
"ABI0126","Rivi̬re de la Perdrix",50,1.59,2.15,2.31,2.58,3.06,2.82,4.89
"ABI0126","Rivi̬re de la Perdrix",75,1.76,2.61,2.83,3.23,3.74,3.49,6.52
"ABI0126","Rivi̬re de la Perdrix",90,1.93,3.27,3.32,4,4.55,4.48,8.11
"ABI0129","Rivi̬re M̩nard",10,1.35,1.61,1.64,1.73,1.97,1.84,2.48
"ABI0129","Rivi̬re M̩nard",25,1.48,1.81,1.86,1.99,2.25,2.09,3.01
"ABI0129","Rivi̬re M̩nard",50,1.65,2.06,2.14,2.34,2.63,2.44,3.86
"ABI0129","Rivi̬re M̩nard",75,1.82,2.39,2.46,2.79,3.12,2.93,4.93
"ABI0129","Rivi̬re M̩nard",90,2,2.81,2.79,3.29,3.68,3.56,6.09
"ABI0131","Rivi̬re M̩nard",10,0.81,0.96,0.98,1.03,1.2,1.12,1.55
"ABI0131","Rivi̬re M̩nard",25,0.89,1.08,1.13,1.2,1.39,1.28,1.9
"ABI0131","Rivi̬re M̩nard",50,0.98,1.25,1.31,1.45,1.66,1.53,2.52
"ABI0131","Rivi̬re M̩nard",75,1.09,1.47,1.53,1.76,2,1.86,3.26
"ABI0131","Rivi̬re M̩nard",90,1.19,1.77,1.76,2.11,2.38,2.31,4.04
"ABI0135","Rivi̬re Mistaouac",10,0.97,1.15,1.18,1.24,1.49,1.36,2
"ABI0135","Rivi̬re Mistaouac",25,1.06,1.32,1.38,1.5,1.76,1.61,2.54
"ABI0135","Rivi̬re Mistaouac",50,1.18,1.56,1.64,1.86,2.18,1.96,3.45
"ABI0135","Rivi̬re Mistaouac",75,1.31,1.87,1.95,2.31,2.67,2.41,4.4
"ABI0135","Rivi̬re Mistaouac",90,1.43,2.26,2.25,2.81,3.17,2.98,5.34
"ABI0140","Rivi̬re Harricana",10,43.14,49.86,50.79,52.62,56.72,54.37,65.54
"ABI0140","Rivi̬re Harricana",25,47.26,55.23,56.29,58.82,63.67,60.66,76.92
"ABI0140","Rivi̬re Harricana",50,52.18,62.05,63.37,66.73,72.84,68.73,92.61
"ABI0140","Rivi̬re Harricana",75,57.69,70.24,71.02,76.23,83.27,78.76,111.47
"ABI0140","Rivi̬re Harricana",90,63.1,78.88,78.79,85.81,93.95,91,128.59
"ABI0141","Rivi̬re Harricana",10,40.8,47.27,47.85,49.85,53.27,51.35,61.81
"ABI0141","Rivi̬re Harricana",25,44.76,52.34,53.17,55.66,59.73,57.19,72.54
"ABI0141","Rivi̬re Harricana",50,49.39,58.6,59.77,63.07,68.37,64.78,87.05
"ABI0141","Rivi̬re Harricana",75,54.39,65.88,66.69,71.71,78.23,74.03,104.27
"ABI0141","Rivi̬re Harricana",90,59.54,74.02,73.65,80.58,88.11,85,120.71
"ABI0142","Rivi̬re Plamondon",10,2.71,3.24,3.3,3.48,3.95,3.7,5
"ABI0142","Rivi̬re Plamondon",25,2.97,3.63,3.72,3.99,4.5,4.21,6.05
"ABI0142","Rivi̬re Plamondon",50,3.29,4.14,4.26,4.69,5.27,4.9,7.74
"ABI0142","Rivi̬re Plamondon",75,3.64,4.78,4.9,5.58,6.25,5.83,9.68
"ABI0142","Rivi̬re Plamondon",90,4.01,5.57,5.53,6.62,7.35,7.01,11.78
"ABI0144","Rivi̬re Plamondon",10,2.55,3.07,3.12,3.29,3.72,3.49,4.69
"ABI0144","Rivi̬re Plamondon",25,2.81,3.44,3.51,3.76,4.25,3.95,5.69
"ABI0144","Rivi̬re Plamondon",50,3.1,3.92,4.03,4.39,4.94,4.6,7.21
"ABI0144","Rivi̬re Plamondon",75,3.44,4.52,4.6,5.2,5.85,5.45,9
"ABI0144","Rivi̬re Plamondon",90,3.77,5.25,5.18,6.12,6.86,6.53,11.03
"ABI0146","Rivi̬re Plamondon",10,1.98,2.38,2.42,2.54,2.87,2.71,3.64
"ABI0146","Rivi̬re Plamondon",25,2.17,2.66,2.73,2.91,3.26,3.06,4.38
"ABI0146","Rivi̬re Plamondon",50,2.4,3.02,3.11,3.41,3.79,3.54,5.53
"ABI0146","Rivi̬re Plamondon",75,2.67,3.48,3.55,4.01,4.46,4.17,6.93
"ABI0146","Rivi̬re Plamondon",90,2.92,4.04,3.99,4.69,5.27,4.99,8.48
"ABI0149","Rivi̬re Harricana",10,37.86,43.47,44.14,45.46,48.47,46.95,55.67
"ABI0149","Rivi̬re Harricana",25,41.2,48.12,48.88,50.53,54.58,52.21,64.75
"ABI0149","Rivi̬re Harricana",50,45.41,53.65,54.59,57.24,62.36,58.96,77.56
"ABI0149","Rivi̬re Harricana",75,49.95,60.3,60.98,64.98,71.05,67.24,92.76
"ABI0149","Rivi̬re Harricana",90,54.37,67.57,67.11,72.56,79.88,76.86,107.28
"ABI0151","Rivi̬re Harricana",10,36.92,42.12,43.02,44.27,47.25,45.66,54.21
"ABI0151","Rivi̬re Harricana",25,40.13,46.45,47.44,49.24,53.08,50.59,62.99
"ABI0151","Rivi̬re Harricana",50,44.02,51.94,52.92,55.49,60.39,57.04,75.39
"ABI0151","Rivi̬re Harricana",75,48.34,58.37,58.98,62.52,68.65,65.06,90.14
"ABI0151","Rivi̬re Harricana",90,52.71,65.54,64.99,70,77.12,74.3,103.47
"ABI0153","Rivi̬re Harricana",10,36.34,41.57,42.28,43.44,46.41,44.96,53.23
"ABI0153","Rivi̬re Harricana",25,39.46,45.77,46.64,48.32,51.94,49.7,61.58
"ABI0153","Rivi̬re Harricana",50,43.32,51.06,52.15,54.56,59.13,55.99,73.52
"ABI0153","Rivi̬re Harricana",75,47.54,57.27,58.12,61.49,67.46,63.81,87.71
"ABI0153","Rivi̬re Harricana",90,51.67,64.06,63.74,68.57,75.71,73.11,100.94
"ABI0155","Rivi̬re Harricana",10,35.72,40.8,41.74,42.87,45.7,44.28,52.4
"ABI0155","Rivi̬re Harricana",25,38.91,45,45.94,47.8,51.37,49.27,60.83
"ABI0155","Rivi̬re Harricana",50,42.66,50.36,51.17,53.74,58.45,55.47,72.44
"ABI0155","Rivi̬re Harricana",75,46.82,56.51,57.12,60.68,66.4,62.99,86.75
"ABI0155","Rivi̬re Harricana",90,50.89,62.91,62.88,67.42,74.25,71.98,99.58
"ABI0156","Rivi̬re Harricana",10,34.25,39.03,39.64,40.91,43.53,42.24,49.67
"ABI0156","Rivi̬re Harricana",25,37.1,42.95,43.65,45.32,48.75,46.63,57.36
"ABI0156","Rivi̬re Harricana",50,40.66,47.96,48.7,50.93,55.32,52.36,68.43
"ABI0156","Rivi̬re Harricana",75,44.48,53.87,54.18,57.42,62.72,59.66,81.52
"ABI0156","Rivi̬re Harricana",90,48.26,60.03,59.54,63.99,70.48,68.01,93.58
"ABI0160","Rivi̬re Harricana",10,33.67,38.37,39.1,40.17,42.71,41.32,48.42
"ABI0160","Rivi̬re Harricana",25,36.44,41.99,42.88,44.46,47.7,45.6,55.98
"ABI0160","Rivi̬re Harricana",50,39.74,46.72,47.65,49.78,54.19,51.14,66.53
"ABI0160","Rivi̬re Harricana",75,43.44,52.27,52.96,56.04,61.12,58.27,79.27
"ABI0160","Rivi̬re Harricana",90,47.02,58.26,57.96,62.5,68.56,66.37,90.62
"ABI0162","Rivi̬re Harricana",10,33.42,38.13,38.72,39.83,42.15,41.02,47.82
"ABI0162","Rivi̬re Harricana",25,36.12,41.76,42.58,44.04,47.1,45.27,55.44
"ABI0162","Rivi̬re Harricana",50,39.5,46.44,47.28,49.39,53.63,50.89,65.58
"ABI0162","Rivi̬re Harricana",75,43.13,52.06,52.62,55.69,60.81,57.66,78.5
"ABI0162","Rivi̬re Harricana",90,46.69,57.94,57.58,62.01,68.3,65.85,89.94
