TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CNC0015",515,"Aucune influence","Limit̩e",174.7,20.1,19.8,21.4,24.3,23.5,31.8,"Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0016",355,"Aucune influence","Limit̩e",170.9,20.4,21,21.8,23.9,23.2,31,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0018",5501,"Aucune influence","Limit̩e",137.3,18.2,19.9,18.3,20,21.3,27.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0019",5392,"Aucune influence","Limit̩e",135.5,16.7,19.2,19.6,23.3,23.8,32.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0021",5130,"Aucune influence","Limit̩e",131.7,18.6,19.8,18.1,19.6,21.7,27.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0022",5060,"Aucune influence","Limit̩e",131.8,18.5,19.9,18.1,19.5,21.4,27.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0024",4436,"Aucune influence","Limit̩e",126.1,17.9,20.5,18.5,20.9,22.3,29,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0025",4342,"Aucune influence","Limit̩e",126.6,18.3,20.5,18.7,20.9,22.4,28.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0026",4273,"Aucune influence","Limit̩e",125.4,18.4,20.6,18.4,20.8,22.2,28.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0027",1146,"Aucune influence","Limit̩e",169.7,17.8,20.1,20.5,23.7,23.6,33.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0028",996,"Aucune influence","Limit̩e",162.9,18.2,20.6,20.7,23.3,23.8,34.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0029",957,"Aucune influence","Limit̩e",164.3,18.5,20.5,21,23,23.5,33.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0030",291,"Aucune influence","Limit̩e",176.4,19.4,20.3,19.9,22.1,22.2,31.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0032",576,"Aucune influence","Limit̩e",160.6,19.8,22.4,22.1,24.7,25.8,35.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0035",3083,"Aucune influence","Limit̩e",116.8,17.3,19.3,17.4,20.8,22,28,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0036",2972,"Aucune influence","Limit̩e",115.4,17.8,19.6,17.5,20.7,21.9,27.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0037",2954,"Aucune influence","Limit̩e",116,17.8,19.7,17.5,20.6,22,27.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0038",2867,"Aucune influence","Limit̩e",114.8,18.1,19.9,17.4,20.6,21.9,27.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0039",2141,"Aucune influence","Limit̩e",107.3,18.7,20.4,17.4,20.8,21.9,27.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0040",1508,"Aucune influence","Limit̩e",104.5,19,19.9,16.6,19.4,21.4,26.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0043",388,"Aucune influence","Limit̩e",120.7,20.6,21.4,19.2,24.3,25.9,30.7,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0044",362,"Aucune influence","Limit̩e",165.8,24.1,25,21.9,21.2,23.3,29.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0046",7558,"Aucune influence","Limit̩e",63.8,14.2,16.7,15.2,20.1,19.3,28,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0047",7074,"Aucune influence","Limit̩e",62.1,14.5,17.1,15.3,19.7,19.6,28.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0048",6602,"Aucune influence","Limit̩e",101.2,14.7,17.6,15.5,20.1,20,28.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0049",6349,"Aucune influence","Limit̩e",101.8,14.7,17.5,15.3,20.1,20,28.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0050",3916,"Aucune influence","Limit̩e",100.4,13.3,17.4,13.7,18.4,18.6,25.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0051",3573,"Aucune influence","Limit̩e",100.1,13.3,17.3,13.1,17.9,18.4,25.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0052",2960,"Aucune influence","Limit̩e",99.2,13,16.5,12.9,17.4,18.4,25.2,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0053",2294,"Aucune influence","Limit̩e",96.5,12.8,17.1,12.6,17.6,18.3,25.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0054",1525,"Aucune influence","Limit̩e",93,12.1,15.8,12.5,17.4,17.7,25.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0055",1077,"Aucune influence","Limit̩e",93.6,16.4,17.9,14.7,16.7,17.5,22.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0057",498,"Aucune influence","Limit̩e",88.1,17,20.1,16.2,18.1,19,25.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0059",758,"Aucune influence","Limit̩e",109.9,19.4,18.9,15.1,17.9,19.1,23.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0062",510,"Aucune influence","Limit̩e",120.7,12.9,17.4,14.6,19.5,19.8,27.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0065",2171,"Aucune influence","Limit̩e",110.4,15.9,17.7,17.1,22.6,22.4,31.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0066",1604,"Aucune influence","Limit̩e",108,18.7,19.7,16.7,18.7,21.2,26.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0067",1208,"Aucune influence","Limit̩e",107.3,18.8,20.5,16.8,18.4,21.1,25.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0068",861,"Aucune influence","Limit̩e",109.1,18.5,20.7,16.7,18.7,21.6,26.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0070",408,"Aucune influence","Limit̩e",108.2,19.8,19.9,17.6,20.1,22.1,26.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0077",733,"Aucune influence","Limit̩e",192.7,13.4,15,17.3,23.3,21.5,31.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0079",588,"Aucune influence","Limit̩e",191.2,15,16.3,18.2,23.5,22.3,32.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0080",253,"Aucune influence","Limit̩e",195.2,15.9,18,20.1,25.2,23.1,36,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0082",1175,"Aucune influence","Limit̩e",169.5,15.6,18.1,18,23.6,22.1,31.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0083",639,"Aucune influence","Limit̩e",172.6,14.8,17.6,18.6,23.5,21.8,32.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0084",277,"Aucune influence","Limit̩e",181.1,17.8,21.6,21.8,26.3,23.7,35.2,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0090",731,"Aucune influence","Limit̩e",181.2,14.9,19.7,18.1,23.6,21.9,33.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0093",18328,"Aucune influence","Limit̩e",80.7,12.7,16.3,13.6,18.4,16.3,24.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0094",18144,"Aucune influence","Limit̩e",80,12.7,16.3,13.7,18.3,16.5,24.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0095",13738,"Aucune influence","Limit̩e",73.1,12.5,15.3,12.4,18,16.1,24.2,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0097",12984,"Aucune influence","Limit̩e",72,12.3,15,12.9,17.7,16.1,23.7,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0098",11363,"Aucune influence","Limit̩e",73.1,11.6,14.5,13.2,17.4,15.5,22.6,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0099",10743,"Aucune influence","Limit̩e",73.3,11.6,14.8,13.5,17.2,15.5,22.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0100",9784,"Aucune influence","Limit̩e",74.2,11.5,15.2,12.9,17.1,15.9,21.6,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0101",8309,"Aucune influence","Limit̩e",73.5,11.9,15.4,13.1,17.7,15.6,21.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0102",7763,"Aucune influence","Limit̩e",74.3,12,15.2,13.3,17.9,16,22.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0103",6553,"Aucune influence","Limit̩e",76,11.7,15.5,13,18.4,16,22.2,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0104",2343,"Aucune influence","Limit̩e",74.8,12.4,16,14.3,17.9,17.7,23,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0107",3246,"Aucune influence","Limit̩e",83.7,11.9,15.9,13.3,19.1,16.7,21.7,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0108",2675,"Aucune influence","Limit̩e",87.7,13.1,16.2,13.9,20,17.6,23.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0109",785,"Aucune influence","Limit̩e",90.8,13.9,16.2,15.5,21.4,19.1,23,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0110",1789,"Aucune influence","Limit̩e",88.1,13.6,16.3,13.7,20.8,17.6,23.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0111",1439,"Aucune influence","Limit̩e",91.7,14,16.1,13.4,20.6,17.3,23.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0112",729,"Aucune influence","Limit̩e",96.8,13.7,16.8,14.4,20.3,18.2,24.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0117",539,"Aucune influence","Limit̩e",86.4,11.4,14.9,14,19.2,14.4,22.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0120",1450,"Aucune influence","Limit̩e",85.6,12.3,16.5,13.5,17,15.9,23.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0122",598,"Aucune influence","Limit̩e",88.4,15.7,18.8,14.5,17,16.7,22.2,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0123",710,"Aucune influence","Limit̩e",101.4,16.2,18.9,17,22,19.2,28.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0128",1120,"Aucune influence","Limit̩e",94,11.8,14.1,12.4,18.7,16.7,26.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0131",4152,"Aucune influence","Limit̩e",101,12.6,18.9,14.6,18.9,19.2,29.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0132",3209,"Aucune influence","Limit̩e",108.1,12.3,19,14.4,19.9,19.5,30.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0133",1776,"Aucune influence","Limit̩e",106.6,12.6,18.4,13.9,19.6,19,29,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0136",1093,"Aucune influence","Limit̩e",112.8,12.6,18.3,14.3,20.6,18.9,31.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0139",757,"Aucune influence","Limit̩e",84.6,12.5,14.7,12.5,17.2,17.4,24.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0141",334,"Aucune influence","Limit̩e",145.4,15.2,19.9,18,23.5,22.8,34.6,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0146",2644,"Aucune influence","Limit̩e",56.5,11.5,13.1,11,14.7,12.6,17.7,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"CNC0148",2339,"Aucune influence","Limit̩e",71.8,13.3,15.8,14.9,18.3,17,23.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0150",1831,"Aucune influence","Limit̩e",63.6,10.3,12.3,11,16.4,14.3,22.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CNC0154",627,"Aucune influence","Limit̩e",136.4,20.1,21.8,17.6,19.6,20.8,26.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0155",422,"Aucune influence","Limit̩e",132.2,19.5,22.5,16.8,19.5,20.5,26.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0003",2927,"Aucune influence","Limit̩e",136.7,22.7,19,17.8,18,19.5,26.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0006",1876,"Aucune influence","Limit̩e",161,23.8,20.8,17.3,17.8,21.2,27.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"CND0007",1848,"Aucune influence","Limit̩e",157.1,24.2,21,18.6,19.2,21.5,29.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0008",452,"Aucune influence","Limit̩e",190.3,27.4,24.4,20.8,25.6,26.5,38.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0009",361,"Aucune influence","Limit̩e",189.1,29.3,25.7,21.3,26,27.7,37.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0010",268,"Aucune influence","Limit̩e",184.6,29.8,27.8,23.1,27.8,29,39.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0012",1285,"Aucune influence","Limit̩e",153.9,25.3,21.1,18.4,18.5,21.5,29.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"CND0013",1239,"Aucune influence","Limit̩e",154.9,25.7,21.4,18.5,18.3,21.9,28.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"CND0014",1120,"Aucune influence","Limit̩e",156.7,25.9,21.7,18.3,18.1,22.1,28.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"CND0015",815,"Aucune influence","Limit̩e",156,26.4,20.6,18.4,18.6,21.4,28.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"CND0016",673,"Aucune influence","Limit̩e",156.1,27.4,22.3,18.1,18.9,21.6,28.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"CND0020",419,"Aucune influence","Limit̩e",120.6,16.8,15.8,14.8,17.4,18.8,23.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0022",5444,"Aucune influence","Limit̩e",134.1,20.8,19.5,21,25.3,23.8,35.8,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0023",5413,"Aucune influence","Limit̩e",134.6,21,19.4,21.1,25.1,23.8,36.2,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0024",5216,"Aucune influence","Limit̩e",134.3,21.3,20,21.2,25.2,24.3,36.3,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0026",4614,"Aucune influence","Limit̩e",132.1,21.4,19.9,21.9,25.5,25.1,37.2,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CND0027",4523,"Aucune influence","Limit̩e",131.8,21.6,20,22,25.5,25.4,37,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CND0028",4322,"Aucune influence","Limit̩e",131.4,22,20.2,22.1,25.8,25.6,37.1,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CND0030",3488,"Aucune influence","Limit̩e",127.3,21.9,19.9,21.8,25.3,25.1,37.3,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CND0031",3293,"Aucune influence","Limit̩e",126.8,27.8,23.1,22.3,24.3,23.7,30.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0032",845,"Aucune influence","Limit̩e",128,26.5,22.2,21.5,23.7,23.4,30.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0033",568,"Aucune influence","Limit̩e",129.9,27.9,23.3,22.8,25.2,25.4,33.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0034",2347,"Aucune influence","Limit̩e",125.8,22.6,20.4,22.4,26.5,25.1,37.9,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable"
"CND0035",2177,"Aucune influence","Limit̩e",124.5,22.8,20.4,22.3,26.6,25.1,38,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0037",941,"Aucune influence","Limit̩e",113.8,26.9,22.6,21.7,24.4,24.2,31.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0038",1554,"Aucune influence","Limit̩e",176.7,20.3,19,18.7,22,23.2,34.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0039",1418,"Aucune influence","Limit̩e",176.2,20.6,18.3,18.4,21.1,22.8,34.1,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0041",1133,"Aucune influence","Limit̩e",173.3,19.2,17.7,17.3,20,21.4,31.6,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
"CND0042",1090,"Aucune influence","Limit̩e",173.8,19.3,17.8,17.4,20,21.6,31.4,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable"
