SUB_ID,ORG_ID,ORG_NOM,ORG_TYPE,BEN_TYPE,BEN_NOM,BEN_ADRESSE,BEN_ADRESSE2,BEN_MUNICIPALITE,BEN_CODE_POSTAL,BEN_RADM,SUB_NOM,SUB_VOLET,SUB_SOUS-VOLET,SUB_DATE,SUB_TYPE,SUB_DESCRIPTION,SUB_DOMAINE,SUB_SOUS-DOMAINE,SUB_VALEUR 
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,9311-4775 Québec inc. (Les Disques de la Cordonnerie),"482, rue Richelieu",,Beloeil,J3G4P4,Montérégie,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - 1er anniversaire - Événement de La Shoebox,Musique et variétés,Autres,7 500
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Les Yeux boussoles inc.,"1550, rue Saint-Zotique est",,Montréal,H2G1H2,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,"Appel de projets relance musique - Le Roy, La Rose et Le Lou(p) - Francofolies 2022",Musique et variétés,Autres,10 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Le Festival international de la chanson de Granby inc.,"135, rue Principale",bureau 31,Granby,J2G2V1,Montérégie,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Nouvelle série de spectacles,Musique et variétés,Autres,15 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,La Grosse Lanterne,"1801, chemin de Béthanie",,Béthanie,J0H1E1,Montérégie,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Grosse Lanterne 2022,Musique et variétés,Autres,15 500
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Le Festif!,"15, rue Ambroise-Fafard",bureau 1,Baie-Saint-Paul,G3Z2J2,Capitale-Nationale,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - La saison du Cabaret Festif!,Musique et variétés,Autres,75 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,9175-5298 Québec inc. (Les Disques Simone),"8506, rue Saint-Denis",,Montréal,H2P2H2,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Ingrid St-Pierre - Ludmilla,Musique et variétés,Autres,25 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Productions Flèche inc.,"423, rue Savage",,Granby,J2H1G7,Montérégie,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Escale sur la Route des vins Brome-Missisquoi,Musique et variétés,Autres,40 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Productions Mothland inc.,"5570, rue Cartier",bureau 201,Montréal,H2H1X9,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Taverne Tour 2023,Musique et variétés,Autres,75 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Coup de coeur francophone,"2030, boulevard Pie IX",bureau 303,Montréal,H1V2C8,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Capsules / Mon premier Coup de cur,Musique et variétés,Autres,10 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Les Disques Dure Vie ltée,"76, rue Saint-Vallier ouest",bureau 1,Québec,G1K1J6,Capitale-Nationale,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Relance : Pantoum Records,Musique et variétés,Autres,38 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Les Francouvertes,"4200, rue Ontario est",bureau 201,Montréal,H1V1K1,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Promotion aux artistes émergents,Musique et variétés,Autres,40 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Les Productions Nisapa inc.,case postale 101 succursale C,,Montréal,H2L4J7,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Captures d'audace en scène,Musique et variétés,Autres,65 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,M pour Montréal,"78, boulevard Saint Joseph Ouest",,Montréal,H2T2P4,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - M pour Montréal : Mini M,Musique et variétés,Autres,70 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Gestion Son Image inc.,"990, rue Atateken",bureau 101,Montréal,H2L3K5,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Adaptation Dufresne format cinéma de la captation,Musique et variétés,Autres,56 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,MusiqueNature,"157, rue Chef Max-Gros-Louis",,Wendake,G0A4V0,Capitale-Nationale,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Activités MusiqueNature été 2022,Musique et variétés,Autres,15 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Les Scènes de Musique Alternatives du Québec,"5520, rue Chabot",bureau 302,Montréal,H2H2S7,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Branchez-vous 2022 V2,Musique et variétés,Autres,100 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Festival Le Bleubleu,"586, boulevard Perron",,Carleton-sur-Mer,G0C1J0,Gaspésie-Îles-de-la-Madeleine,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Développement des publics - Festival BleuBleu 2022,Musique et variétés,Autres,40 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Productions Mothland inc.,"5570, rue Cartier",bureau 201,Montréal,H2H1X9,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Distorsion @ Entrepôt 77,Musique et variétés,Autres,20 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Corporation des fêtes pour tout le monde (Osisko en lumière),"1, avenue Thompson",,Rouyn-Noranda,J9X0E5,Abitibi-Témiscamingue,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - Osisko en forêt : 6 artistes de la relève en prestation en pleine nature,Musique et variétés,Autres,35 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Mural,"4200, boulevard Saint-Laurent",bureau 1100,Montréal,H2W2R2,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-09-15,Subvention,Appel de projets relance musique - 10e édition - 9 au 19 juin 2022,Musique et variétés,Autres,20 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Prologue IA inc.,"186, rue Trenton",,Mont-Royal,H3P1Z4,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,Histoires d'AR - AR Stories,Cinéma et production télévisuelle,Autres,95 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Andraos & Mongiat inc. (Atelier Daily tous les jours),"5425, avenue Casgrain",studio 202,Montréal,H2T1X6,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,"Modèle d'affaires, intelligence d'affaires",Métiers d'art et marché de l'art,Autres,60 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Phi Studio inc.,"407, rue Saint-Pierre",,Montréal,H2Y2M3,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,Développement de vêtements connectés pour expériences immersives,Cinéma et production télévisuelle,Autres,40 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,9006-4890 Québec inc. (Avalanche Productions),"78, boulevard Saint-Joseph ouest",,Montréal,H2T2P4,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,Outil de maillage B2B,Musique et variétés,Autres,30 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Diffusion Alternative inc.,"651, rue Notre-Dame ouest",bureau 550,Montréal,H3C1H9,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,KO LIVE interactive,Musique et variétés,Autres,100 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,ZAP (9278-9049 Québec inc.),"145, rue Bourget",,Montréal,H4C2M1,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,Logiciel de contrôle de caméra Z-TRACK,Cinéma et production télévisuelle,Autres,90 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Film Hit inc.,"3202, avenue Laurier est",bureau 7,Montréal,H1Y2A1,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2022-11-03,Subvention,iVIDEO,Cinéma et production télévisuelle,Autres,75 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Productions Vox Populi inc.,"5010, rue Saint-Patrick",,Montréal,H4E1A5,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - La Bolduc en hologramme,Musique et variétés,Autres,120 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,"Drolet, Marie-Pierre (Muraï Céramique)","560, chemin de la Montagne",,La Pêche,J0X3G0,Outaouais,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-01-18,Subvention,Porcelaine translucide : moulage et lumière,Métiers d'art et marché de l'art,Autres,40 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,11062069 Canada inc.,"50, rue Saint-Paul ouest",bureau 31,Montréal,H2Y1Y8,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-01-18,Subvention,E.D. Expo II,Cinéma et production télévisuelle,Autres,50 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Cyrc inc.,"7801, rue Saint-André",,Montréal,H2R2R2,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-01-18,Subvention,Recyclage de plastiques et impression 3D grands formats,Métiers d'art et marché de l'art,Autres,65 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Difuze inc.,"2101, rue Sainte-Catherine Ouest",,Montréal,H3H1M6,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-01-18,Subvention,Projet écriture et enregistrement difuzevox,Cinéma et production télévisuelle,Autres,50 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,UNLTD inc.,"160, rue Saint-Viateur est",bureau 201,Montréal,H2T1A8,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Ondulation,Musique et variétés,Autres,100 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Le Consortium Jack World inc.,"650, rue Lucien-Beaudin",local 11,Saint-Jean-sur-Richelieu,J2X5M3,Montérégie,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Skip Up,Métiers d'art et marché de l'art,Autres,125 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Productions Figure 55 inc.,"5828, rue Saint-André",,Montréal,H2S2K4,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Jardin oublié,Musique et variétés,Autres,130 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Andraos & Mongiat inc. (Atelier Daily tous les jours),"5425, avenue Casgrain",studio 202,Montréal,H2T1X6,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Contenu interactif hier et demain,Métiers d'art et marché de l'art,Autres,40 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,B-612 TV inc.,"55, rue Saint Viateur est",,Montréal,H2T1A7,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - uvre immersive Le temps de l'amour,Musique et variétés,Autres,140 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,4482026 Canada inc. (4éléments),"1361, rue William",,Montréal,H3C1R4,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Timber,Musique et variétés,Autres,150 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,OASIS Studios immersifs inc.,"380, rue Saint-Antoine ouest",bureau 7100,Montréal,H2Y3X7,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Carnaval des animaux,Musique et variétés,Autres,150 000
SUB_SODEC_INITINNOV,539.00,SODEC,Public,Entreprise,Montréal en histoire,"420, rue McGill",bureau 401,Montréal,H2Y2G1,Montréal,Aide aux initiatives innovantes 2023,Aide aux initiatives innovantes 2023,,2023-02-22,Subvention,Appel de projets expérience numérique - Hommage à Jean Paul Riopelle,Métiers d'art et marché de l'art,Autres,100 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,Productions Pixcom inc.,"444, rue Saint-Paul est",,Montréal,H2Y3V1,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,PVP média inc.,"296, rue Saint-Pierre",,Matane,G4W2B9,Bas-Saint-Laurent,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Cinéma,1 500 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,Productions KOTV inc.,"651, rue Notre-Dame Ouest",bureau 550,Montréal,H3C1H9,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,Sphère Média inc.,"4200, boulevard Saint-Laurent",bureau 1200,Montréal,H2W2R2,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,Encore Télévision inc.,"6300, av. du Parc",bureau 406,Montréal,H2V4H8,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,Attraction Images inc.,"5455, avenue de Gaspé",bureau 200,Montréal,H2T3B3,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,DBcom Média inc.,"3691, rue Saint-Dominique",,Montréal,H2X2X8,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
SUB_SODEC_CORPOTV,539.00,SODEC,Public,Entreprise,Trio Orange inc.,"3250, rue Ontario Est",,Montréal,H1W1P4,Montréal,Aide corporative à la production télévisuelle 2023,Aide corporative à la production télévisuelle 2023,,2022-06-22,Investissement,Aide corporative TV 2022-2025,Cinéma et production télévisuelle,Production - Télévision,3 000 000
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9144-1022 Québec inc. (Impresaria),"6557, 2e Avenue",,Montréal,H1Y2Z5,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Djely Tapa (2021-2022),Musique et variétés,Production - Spectacle de variétés,4 500
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9209-1180 Québec inc. (Tryskell Communication),"5347, route 257",,Saint-Adrien,J0A1C0,Estrie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Habana Café (2021-2022),Musique et variétés,Autres,6 220
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9209-1180 Québec inc. (Tryskell Communication),"5347, route 257",,Saint-Adrien,J0A1C0,Estrie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,David Goudreault (2021-2022),Musique et variétés,Autres,1 740
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9302-5625 Québec inc. (La Tanière),"170, avenue Hélène-Caron",,Saint-Boniface,G0X2L0,Mauricie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Andréanne A. Malette (2021-2022),Musique et variétés,Production - Spectacle de variétés,27 609
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9302-5625 Québec inc. (La Tanière),"170, avenue Hélène-Caron",,Saint-Boniface,G0X2L0,Mauricie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,,Subvention,Bears of Legend (2021-2022),Musique et variétés,Production - Spectacle de variétés,1 020
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9302-5625 Québec inc. (La Tanière),"170, avenue Hélène-Caron",,Saint-Boniface,G0X2L0,Mauricie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-12-01,Subvention,QW4RTZ (2021-2022),Musique et variétés,Production - Spectacle de variétés,67 865
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,9302-5625 Québec inc. (La Tanière),"170, avenue Hélène-Caron",,Saint-Boniface,G0X2L0,Mauricie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Misc (2021-2022),Musique et variétés,Production - Spectacle de variétés,38 890
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,PVB Productions inc.,"2860, chemin des Quatre Bourgeois",bureau 106,Québec,G1V1Y3,Capitale-Nationale,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Alexandre Belliard (2021-2022),Musique et variétés,Autres,8 278
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Émile Bilodeau (2021-2022),Musique et variétés,Autres,56 378
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Coeur de pirate (2021-2022),Musique et variétés,Production - Spectacle de variétés,17 712
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,The Blaze Velluto Collection (2021-2022),Musique et variétés,Production - Spectacle de variétés,9 903
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Mon Doux Saigneur (2021-2022),Musique et variétés,Production - Spectacle de variétés,8 595
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Maude Audet (2021-2022),Musique et variétés,Production - Spectacle de variétés,20 924
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Gab Bouchard (2021-2022),Musique et variétés,Production - Spectacle de variétés,9 673
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Thierry Larose (2021-2022),Musique et variétés,Production - Spectacle de variétés,17 119
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bravo Musique inc.,"4577, boulevard Saint-Laurent",,Montréal,H2T1R2,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-10-06,Subvention,Nicolet  (2021-2022),Musique et variétés,Production - Spectacle de variétés,2 668
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Productions KOScène inc.,"651, rue Notre-Dame Ouest",bureau 550,Montréal,H3C1H9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Phil Roy (2021-2022),Musique et variétés,Autres,4 617
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Agence Rubisvaria inc.,"6838, rue Clark",,Montréal,H2S3E9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Clay and Friends (2021-2022),Musique et variétés,Production - Spectacle de variétés,4 540
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Agence Rubisvaria inc.,"6838, rue Clark",,Montréal,H2S3E9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Antoine Corriveau (2021-2022),Musique et variétés,Production - Spectacle de variétés,39 784
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Agence Rubisvaria inc.,"6838, rue Clark",,Montréal,H2S3E9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Mélodie Spear (2021-2022),Musique et variétés,Production - Spectacle de variétés,3 580
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Agence Rubisvaria inc.,"6838, rue Clark",,Montréal,H2S3E9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Vendou (2021-2022),Musique et variétés,Production - Spectacle de variétés,46 600
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Productions KOScène inc.,"651, rue Notre-Dame Ouest",bureau 550,Montréal,H3C1H9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Rachid Badouri (2021-2022),Musique et variétés,Autres,30 124
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,L'Agence Station Bleue inc.,"4713, avenue Papineau",,Montréal,H2H1V4,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Jazz Affair (2021-2022),Musique et variétés,Production - Spectacle de variétés,980
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,L'Agence Station Bleue inc.,"4713, avenue Papineau",,Montréal,H2H1V4,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Charles Richard-Hamelin (2021-2022),Musique et variétés,Production - Spectacle de variétés,2 400
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,SPM (Stratégie Promotion Management) inc.,"5014, 17e Avenue",,Montréal,H1X2R1,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,,Subvention,Jean-Thomas Jobin (2021-2022),Musique et variétés,Production - Spectacle de variétés,19 900
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bleu Carpette inc.,"1415, rue Claude-Grégoire",,Sainte-Adèle,J8B1E9,Laurentides,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Belle Grand Fille (2021-2022),Musique et variétés,Production - Spectacle de variétés,10 108
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Productions KOScène inc.,"651, rue Notre-Dame Ouest",bureau 550,Montréal,H3C1H9,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Pierre-Yves Roy-Desmarais (2021-2022),Musique et variétés,Autres,28 514
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bonsound inc.,"160, rue Saint-Viateur est",bureau 400,Montréal,H2T1A8,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Beyries (2021-2022),Musique et variétés,Production - Spectacle de variétés,44 780
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bonsound inc.,"160, rue Saint-Viateur est",bureau 400,Montréal,H2T1A8,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-11-08,Subvention,Les Deuxluxes (2021-2022),Musique et variétés,Production - Spectacle de variétés,62 469
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bonsound inc.,"160, rue Saint-Viateur est",bureau 400,Montréal,H2T1A8,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Laurence-Anne (2021-2022),Musique et variétés,Production - Spectacle de variétés,42 930
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Bonsound inc.,"160, rue Saint-Viateur est",bureau 400,Montréal,H2T1A8,Montréal,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Sam Tucker (2021-2022),Musique et variétés,Production - Spectacle de variétés,24 046
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Disques Far West inc.,"341, rang de la Rivière-à-la-Lime",,Sainte-Geneviève-de-Batiscan,G0X2R0,Mauricie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Phil G. Smith (2021-2022),Musique et variétés,Production - Spectacle de variétés,55 786
AIDE_TEMP_REP_SPEC,539.00,SODEC,Public,Entreprise,Disques Far West inc.,"341, rang de la Rivière-à-la-Lime",,Sainte-Geneviève-de-Batiscan,G0X2R0,Mauricie,Aide temporaire à la représentation de spectacles en musique et variétés 2022,,,2021-09-24,Subvention,Karo Laurendeau (2021-2022),Musique et variétés,Production - Spectacle de variétés,58 109
