SUB_ID;ORG_ID;ORG_NOM;ORG_TYPE;BEN_TYPE;BEN_NOM;BEN_ADRESSE;BEN_ADRESSE2;BEN_MUNICIPALITE;BEN_CODE_POSTAL;BEN_RADM;SUB_NOM;SUB_VOLET;SUB_SOUS-VOLET;SUB_DATE;SUB_TYPE;SUB_DESCRIPTION;SUB_DOMAINE;SUB_SOUS-DOMAINE;SUB_VALEUR
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Maelstrom Saint-Roch inc.;181, rue Saint-Vallier E;;Québec;G1K3P2;Capitale-Nationale;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2020-11-25;Subvention;Maelstrom Saint-Roch;Musique et variétés;Diffusion - Salles;22 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;9016-1191 Québec inc. (Quai des Brumes);4479, rue Saint-Denis;;Montréal;H2J2L2;Montréal;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2020-11-25;Subvention;Quai des Brumes;Musique et variétés;Diffusion - Salles;90 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Brasserie À la Source de la Martinière inc.;201, rue De Lanaudière;;Québec;G1L4H2;Capitale-Nationale;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2020-11-25;Subvention;Brasserie À la Source de la Martinière inc.;Musique et variétés;Diffusion - Salles;15 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Rendez-Vous M.O.S. Montréal;6524, rue Saint-Hubert;;Montréal;H2S2M3;Montréal;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2020-11-25;Subvention;Ausgang Plaza;Musique et variétés;Diffusion - Salles;30 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Magasin général Le Brun inc.;192, route du Pied-de-la-Côte;;Maskinongé;J0K1N0;Mauricie;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2020-11-25;Subvention;Magasin général Le Brun;Musique et variétés;Diffusion - Salles;15 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Cabaret Lion d'Or;1676, rue Ontario Est;;Montréal;H2L1S7;Montréal;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2020-11-25;Subvention;Cabaret Lion d'Or;Musique et variétés;Diffusion - Salles;370 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;2855-9250 Québec inc. (Théâtre Beaumont-St-Michel);125, rue Louis;;Sainte-Sophie;J5J2P3;Laurentides;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2021-02-17;Subvention;Théâtre Beaumont-St-Michel;Musique et variétés;Diffusion - Salles;161 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Les Productions JBH Premier inc.;356, boulevard Marie-Victorin;;Kingsey Falls;J0A1B0;Montréal;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2021-02-17;Subvention;Théâtre de Rougemont;Musique et variétés;Diffusion - Salles;155 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Les Productions JBH Premier inc.;356, boulevard Marie-Victorin;;Kingsey Falls;J0A1B0;Montréal;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2021-02-17;Subvention;Théâtre des Grands Chênes;Musique et variétés;Diffusion - Salles;155 000
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Théâtre des Hirondelles inc.;4920, chemin Des Grands Coteaux;;Saint-Mathieu-de-Beloeil;J3G2C9;Montérégie;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2021-02-17;Subvention;Théâtre des Hirondelles;Musique et variétés;Diffusion - Salles;15 000
