numero_station,nom_station,metaux_pm10,date,concentration_ng_m3,statut
3,Saint-Jean-Baptiste,Argent,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-01-27,1709.8,mesure
3,Saint-Jean-Baptiste,Chrome,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Cobalt,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-01-27,30.6,mesure
3,Saint-Jean-Baptiste,Etain,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-01-27,128.2,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-01-27,732.8,mesure
3,Saint-Jean-Baptiste,Manganese,2019-01-27,5.6,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-01-27,1.6,mesure
3,Saint-Jean-Baptiste,Plomb,2019-01-27,2.9,mesure
3,Saint-Jean-Baptiste,Potassium,2019-01-27,305.3,mesure
3,Saint-Jean-Baptiste,Selenium,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-01-27,5495.8,mesure
3,Saint-Jean-Baptiste,Thallium,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-01-27,2.6,mesure
3,Saint-Jean-Baptiste,Zinc,2019-01-27,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-02-02,2,mesure
3,Saint-Jean-Baptiste,Baryum,2019-02-02,1.2,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-02-02,1.7,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-02-02,44.6,mesure
3,Saint-Jean-Baptiste,Etain,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-02-02,110.1,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-02-02,12.5,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Plomb,2019-02-02,3.9,mesure
3,Saint-Jean-Baptiste,Potassium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-02-02,,<LDR
3,Saint-Jean-Baptiste,Zinc,2019-02-02,43.5,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Cobalt,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-02-08,50.7,mesure
3,Saint-Jean-Baptiste,Etain,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-02-08,152.3,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-02-08,3.8,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-02-08,1.3,mesure
3,Saint-Jean-Baptiste,Plomb,2019-02-08,2.7,mesure
3,Saint-Jean-Baptiste,Potassium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-02-08,,<LDR
3,Saint-Jean-Baptiste,Zinc,2019-02-08,67,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-02-14,1112,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-02-14,21.6,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-02-14,7413.5,mesure
3,Saint-Jean-Baptiste,Chrome,2019-02-14,2.5,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-02-14,38,mesure
3,Saint-Jean-Baptiste,Etain,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-02-14,148.3,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-02-14,3089,mesure
3,Saint-Jean-Baptiste,Manganese,2019-02-14,5.3,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-02-14,1.4,mesure
3,Saint-Jean-Baptiste,Plomb,2019-02-14,2.8,mesure
3,Saint-Jean-Baptiste,Potassium,2019-02-14,926.7,mesure
3,Saint-Jean-Baptiste,Selenium,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-02-14,8031.3,mesure
3,Saint-Jean-Baptiste,Thallium,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-02-14,,<LDR
3,Saint-Jean-Baptiste,Zinc,2019-02-14,49.4,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-02-20,3203,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-02-20,1.9,mesure
3,Saint-Jean-Baptiste,Baryum,2019-02-20,57.1,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-02-20,16711.2,mesure
3,Saint-Jean-Baptiste,Chrome,2019-02-20,3.6,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-02-20,99.8,mesure
3,Saint-Jean-Baptiste,Etain,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-02-20,473.5,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-02-20,6963,mesure
3,Saint-Jean-Baptiste,Manganese,2019-02-20,18.9,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-02-20,0.3,mesure
3,Saint-Jean-Baptiste,Plomb,2019-02-20,11.1,mesure
3,Saint-Jean-Baptiste,Potassium,2019-02-20,2019.3,mesure
3,Saint-Jean-Baptiste,Selenium,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-02-20,33422.5,mesure
3,Saint-Jean-Baptiste,Thallium,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-02-20,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-02-20,2.6,mesure
3,Saint-Jean-Baptiste,Zinc,2019-02-20,83.6,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-03-04,4037.6,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-03-04,1,mesure
3,Saint-Jean-Baptiste,Arsenic,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-03-04,52,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-03-04,0.6,mesure
3,Saint-Jean-Baptiste,Cadmium,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-03-04,18964.5,mesure
3,Saint-Jean-Baptiste,Chrome,2019-03-04,3.4,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-03-04,0.7,mesure
3,Saint-Jean-Baptiste,Cuivre,2019-03-04,32.7,mesure
3,Saint-Jean-Baptiste,Etain,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-03-04,244.7,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-03-04,7952.9,mesure
3,Saint-Jean-Baptiste,Manganese,2019-03-04,14.1,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-03-04,7.3,mesure
3,Saint-Jean-Baptiste,Plomb,2019-03-04,4,mesure
3,Saint-Jean-Baptiste,Potassium,2019-03-04,2630.6,mesure
3,Saint-Jean-Baptiste,Selenium,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-03-04,55058.4,mesure
3,Saint-Jean-Baptiste,Thallium,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Zinc,2019-03-04,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Cobalt,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-03-10,105.5,mesure
3,Saint-Jean-Baptiste,Etain,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Magnesium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Molybdene,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-03-10,0.3,mesure
3,Saint-Jean-Baptiste,Plomb,2019-03-10,1,mesure
3,Saint-Jean-Baptiste,Potassium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-03-10,1.3,mesure
3,Saint-Jean-Baptiste,Zinc,2019-03-10,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2019-03-16,595.8,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-03-16,0.1,mesure
3,Saint-Jean-Baptiste,Arsenic,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-03-16,10.7,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-03-16,6553.4,mesure
3,Saint-Jean-Baptiste,Chrome,2019-03-16,0.9,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-03-16,0.2,mesure
3,Saint-Jean-Baptiste,Cuivre,2019-03-16,28.6,mesure
3,Saint-Jean-Baptiste,Etain,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-03-16,172.8,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-03-16,1787.3,mesure
3,Saint-Jean-Baptiste,Manganese,2019-03-16,7.7,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-03-16,1.5,mesure
3,Saint-Jean-Baptiste,Plomb,2019-03-16,1.9,mesure
3,Saint-Jean-Baptiste,Potassium,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-03-16,11915.3,mesure
3,Saint-Jean-Baptiste,Thallium,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-03-16,2.1,mesure
3,Saint-Jean-Baptiste,Zinc,2019-03-16,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-03-22,1.2,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Cobalt,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-03-22,17.1,mesure
3,Saint-Jean-Baptiste,Etain,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-03-22,36.7,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Molybdene,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-03-22,1,mesure
3,Saint-Jean-Baptiste,Plomb,2019-03-22,1,mesure
3,Saint-Jean-Baptiste,Potassium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-03-22,2.3,mesure
3,Saint-Jean-Baptiste,Zinc,2019-03-22,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2019-03-28,595.8,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-03-28,0.2,mesure
3,Saint-Jean-Baptiste,Arsenic,2019-03-28,1.8,mesure
3,Saint-Jean-Baptiste,Baryum,2019-03-28,13.7,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-03-28,0.8,mesure
3,Saint-Jean-Baptiste,Cadmium,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-03-28,7149.2,mesure
3,Saint-Jean-Baptiste,Chrome,2019-03-28,1.3,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-03-28,0.4,mesure
3,Saint-Jean-Baptiste,Cuivre,2019-03-28,129.3,mesure
3,Saint-Jean-Baptiste,Etain,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-03-28,405.1,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-03-28,1787.3,mesure
3,Saint-Jean-Baptiste,Manganese,2019-03-28,16.7,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-03-28,1.7,mesure
3,Saint-Jean-Baptiste,Plomb,2019-03-28,3.3,mesure
3,Saint-Jean-Baptiste,Potassium,2019-03-28,595.8,mesure
3,Saint-Jean-Baptiste,Selenium,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-03-28,5957.7,mesure
3,Saint-Jean-Baptiste,Thallium,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-03-28,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-03-28,2.7,mesure
3,Saint-Jean-Baptiste,Zinc,2019-03-28,51.8,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-04-03,2.4,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-04-03,0.3,mesure
3,Saint-Jean-Baptiste,Cadmium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-04-03,595.8,mesure
3,Saint-Jean-Baptiste,Chrome,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Cobalt,2019-04-03,0.1,mesure
3,Saint-Jean-Baptiste,Cuivre,2019-04-03,20.3,mesure
3,Saint-Jean-Baptiste,Etain,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-04-03,244.3,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-04-03,7.1,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-04-03,1.4,mesure
3,Saint-Jean-Baptiste,Plomb,2019-04-03,2.5,mesure
3,Saint-Jean-Baptiste,Potassium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-04-03,,<LDR
3,Saint-Jean-Baptiste,Zinc,2019-04-03,49.4,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-04-09,0.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-04-09,28.4,mesure
3,Saint-Jean-Baptiste,Etain,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-04-09,29,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-04-09,1.2,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-04-09,0.1,mesure
3,Saint-Jean-Baptiste,Plomb,2019-04-09,0.6,mesure
3,Saint-Jean-Baptiste,Potassium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Zinc,2019-04-09,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2019-04-15,0.1,mesure
3,Saint-Jean-Baptiste,Cadmium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Cobalt,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2019-04-15,19.8,mesure
3,Saint-Jean-Baptiste,Etain,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-04-15,49.5,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-04-15,0.6,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-04-15,2.7,mesure
3,Saint-Jean-Baptiste,Plomb,2019-04-15,1,mesure
3,Saint-Jean-Baptiste,Potassium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Thallium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-04-15,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-04-15,3,mesure
3,Saint-Jean-Baptiste,Zinc,2019-04-15,46.4,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-04-21,629,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-04-21,6.3,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-04-21,0.2,mesure
3,Saint-Jean-Baptiste,Cadmium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Chrome,2019-04-21,1,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-04-21,0.1,mesure
3,Saint-Jean-Baptiste,Cuivre,2019-04-21,34,mesure
3,Saint-Jean-Baptiste,Etain,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-04-21,144.7,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Manganese,2019-04-21,4.4,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-04-21,0.7,mesure
3,Saint-Jean-Baptiste,Plomb,2019-04-21,2.3,mesure
3,Saint-Jean-Baptiste,Potassium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Selenium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-04-21,6290.3,mesure
3,Saint-Jean-Baptiste,Thallium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Uranium,2019-04-21,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2019-04-21,1.5,mesure
3,Saint-Jean-Baptiste,Zinc,2019-04-21,52.2,mesure
3,Saint-Jean-Baptiste,Aluminium,2019-04-27,1835.3,mesure
3,Saint-Jean-Baptiste,Antimoine,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Argent,2019-04-27,0.3,mesure
3,Saint-Jean-Baptiste,Arsenic,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Baryum,2019-04-27,14.1,mesure
3,Saint-Jean-Baptiste,Beryllium,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Calcium,2019-04-27,9788.2,mesure
3,Saint-Jean-Baptiste,Chrome,2019-04-27,1.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2019-04-27,0.3,mesure
3,Saint-Jean-Baptiste,Cuivre,2019-04-27,115.6,mesure
3,Saint-Jean-Baptiste,Etain,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Fer,2019-04-27,104,mesure
3,Saint-Jean-Baptiste,Magnesium,2019-04-27,4282.3,mesure
3,Saint-Jean-Baptiste,Manganese,2019-04-27,7.3,mesure
3,Saint-Jean-Baptiste,Molybdene,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Nickel,2019-04-27,0.9,mesure
3,Saint-Jean-Baptiste,Plomb,2019-04-27,2.4,mesure
3,Saint-Jean-Baptiste,Potassium,2019-04-27,1529.4,mesure
3,Saint-Jean-Baptiste,Selenium,2019-04-27,,<LDR
3,Saint-Jean-Baptiste,Sodium,2019-04-27,30588,mesure
