numero_station,nom_station,metaux_pm10,date,concentration_ng_m3,statut
3,Saint-Jean-Baptiste,Sodium,2018-04-08,41344.6,mesure
3,Saint-Jean-Baptiste,Thallium,2018-04-08,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-04-08,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-04-08,0.6,mesure
3,Saint-Jean-Baptiste,Zinc,2018-04-08,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-04-14,1841.3,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-04-14,1.1,mesure
3,Saint-Jean-Baptiste,Arsenic,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-04-14,14973.8,mesure
3,Saint-Jean-Baptiste,Chrome,2018-04-14,1.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-04-14,0.1,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-04-14,206.7,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-04-14,14,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-04-14,0.1,mesure
3,Saint-Jean-Baptiste,Plomb,2018-04-14,1.9,mesure
3,Saint-Jean-Baptiste,Potassium,2018-04-14,1796.1,mesure
3,Saint-Jean-Baptiste,Selenium,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-04-14,29333.8,mesure
3,Saint-Jean-Baptiste,Thallium,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-04-14,0.3,mesure
3,Saint-Jean-Baptiste,Zinc,2018-04-14,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-04-20,1932.4,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-04-20,1.1,mesure
3,Saint-Jean-Baptiste,Arsenic,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-04-20,17117.3,mesure
3,Saint-Jean-Baptiste,Chrome,2018-04-20,2,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-04-20,0.2,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-04-20,280.3,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-04-20,15.5,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-04-20,0.1,mesure
3,Saint-Jean-Baptiste,Plomb,2018-04-20,4.8,mesure
3,Saint-Jean-Baptiste,Potassium,2018-04-20,1950.8,mesure
3,Saint-Jean-Baptiste,Selenium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-04-20,36176.1,mesure
3,Saint-Jean-Baptiste,Thallium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Zinc,2018-04-20,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-04-26,2249.5,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-04-26,1.2,mesure
3,Saint-Jean-Baptiste,Arsenic,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-04-26,17240.3,mesure
3,Saint-Jean-Baptiste,Chrome,2018-04-26,2,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-04-26,0.2,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-04-26,178.7,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-04-26,13.8,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-04-26,1.4,mesure
3,Saint-Jean-Baptiste,Plomb,2018-04-26,2.9,mesure
3,Saint-Jean-Baptiste,Potassium,2018-04-26,2018.3,mesure
3,Saint-Jean-Baptiste,Selenium,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-04-26,35120.7,mesure
3,Saint-Jean-Baptiste,Thallium,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-04-26,0.7,mesure
3,Saint-Jean-Baptiste,Zinc,2018-04-26,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-05-02,5843.1,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-05-02,2,mesure
3,Saint-Jean-Baptiste,Arsenic,2018-05-02,0.6,mesure
3,Saint-Jean-Baptiste,Baryum,2018-05-02,70.5,mesure
3,Saint-Jean-Baptiste,Beryllium,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-05-02,41478.9,mesure
3,Saint-Jean-Baptiste,Chrome,2018-05-02,4.9,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-05-02,1.1,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-05-02,83,mesure
3,Saint-Jean-Baptiste,Etain,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-05-02,1011.1,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-05-02,3590.1,mesure
3,Saint-Jean-Baptiste,Manganese,2018-05-02,44.3,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-05-02,2.6,mesure
3,Saint-Jean-Baptiste,Plomb,2018-05-02,9,mesure
3,Saint-Jean-Baptiste,Potassium,2018-05-02,4515.1,mesure
3,Saint-Jean-Baptiste,Selenium,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-05-02,81052.8,mesure
3,Saint-Jean-Baptiste,Thallium,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-05-02,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-05-02,2.4,mesure
3,Saint-Jean-Baptiste,Zinc,2018-05-02,38.5,mesure
3,Saint-Jean-Baptiste,Aluminium,2018-05-08,3407,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-05-08,1.8,mesure
3,Saint-Jean-Baptiste,Arsenic,2018-05-08,2.1,mesure
3,Saint-Jean-Baptiste,Baryum,2018-05-08,44.9,mesure
3,Saint-Jean-Baptiste,Beryllium,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-05-08,26092.6,mesure
3,Saint-Jean-Baptiste,Chrome,2018-05-08,3.5,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-05-08,0.6,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-05-08,185.6,mesure
3,Saint-Jean-Baptiste,Etain,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-05-08,690.6,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-05-08,3590.1,mesure
3,Saint-Jean-Baptiste,Manganese,2018-05-08,29.6,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-05-08,1.9,mesure
3,Saint-Jean-Baptiste,Plomb,2018-05-08,25,mesure
3,Saint-Jean-Baptiste,Potassium,2018-05-08,2720.1,mesure
3,Saint-Jean-Baptiste,Selenium,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-05-08,48998,mesure
3,Saint-Jean-Baptiste,Thallium,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-05-08,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-05-08,2.2,mesure
3,Saint-Jean-Baptiste,Zinc,2018-05-08,14.1,mesure
3,Saint-Jean-Baptiste,Aluminium,2018-05-14,3369.8,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-05-14,1.8,mesure
3,Saint-Jean-Baptiste,Arsenic,2018-05-14,0.9,mesure
3,Saint-Jean-Baptiste,Baryum,2018-05-14,31.1,mesure
3,Saint-Jean-Baptiste,Beryllium,2018-05-14,0.2,mesure
3,Saint-Jean-Baptiste,Cadmium,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-05-14,25331.4,mesure
3,Saint-Jean-Baptiste,Chrome,2018-05-14,3,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-05-14,0.7,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-05-14,267.3,mesure
3,Saint-Jean-Baptiste,Etain,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-05-14,670.4,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-05-14,19667.6,mesure
3,Saint-Jean-Baptiste,Manganese,2018-05-14,27.5,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-05-14,1.6,mesure
3,Saint-Jean-Baptiste,Plomb,2018-05-14,6.8,mesure
3,Saint-Jean-Baptiste,Potassium,2018-05-14,2765.2,mesure
3,Saint-Jean-Baptiste,Selenium,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-05-14,47568.5,mesure
3,Saint-Jean-Baptiste,Thallium,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-05-14,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-05-14,1.4,mesure
3,Saint-Jean-Baptiste,Zinc,2018-05-14,15.6,mesure
3,Saint-Jean-Baptiste,Aluminium,2018-05-26,69.2,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Chrome,2018-05-26,1.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-05-26,40.2,mesure
3,Saint-Jean-Baptiste,Etain,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-05-26,204,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-05-26,6.7,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-05-26,1.6,mesure
3,Saint-Jean-Baptiste,Plomb,2018-05-26,3.6,mesure
3,Saint-Jean-Baptiste,Potassium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-05-26,0.8,mesure
3,Saint-Jean-Baptiste,Zinc,2018-05-26,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Antimoine,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Chrome,2018-06-01,1.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-06-01,0.1,mesure
3,Saint-Jean-Baptiste,Cuivre,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-06-01,390.3,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-06-01,8.8,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-06-01,2.9,mesure
3,Saint-Jean-Baptiste,Plomb,2018-06-01,3.9,mesure
3,Saint-Jean-Baptiste,Potassium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-06-01,6.2,mesure
3,Saint-Jean-Baptiste,Zinc,2018-06-01,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-06-07,143.9,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-06-07,470.1,mesure
3,Saint-Jean-Baptiste,Chrome,2018-06-07,1.6,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-06-07,335.5,mesure
3,Saint-Jean-Baptiste,Etain,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-06-07,313.7,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-06-07,9.5,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-06-07,0.5,mesure
3,Saint-Jean-Baptiste,Plomb,2018-06-07,3.1,mesure
3,Saint-Jean-Baptiste,Potassium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Zinc,2018-06-07,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-06-13,137,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Chrome,2018-06-13,1.2,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-06-13,217.1,mesure
3,Saint-Jean-Baptiste,Etain,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-06-13,375.5,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-06-13,10.9,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-06-13,1.8,mesure
3,Saint-Jean-Baptiste,Plomb,2018-06-13,5.1,mesure
3,Saint-Jean-Baptiste,Potassium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-06-13,1.7,mesure
3,Saint-Jean-Baptiste,Zinc,2018-06-13,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-06-19,8.9,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Chrome,2018-06-19,0.9,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-06-19,160.3,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-06-19,4.4,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-06-19,0.6,mesure
3,Saint-Jean-Baptiste,Plomb,2018-06-19,3.7,mesure
3,Saint-Jean-Baptiste,Potassium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-06-19,0.6,mesure
3,Saint-Jean-Baptiste,Zinc,2018-06-19,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-06-25,433.5,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-06-25,0.1,mesure
3,Saint-Jean-Baptiste,Calcium,2018-06-25,1031.8,mesure
3,Saint-Jean-Baptiste,Chrome,2018-06-25,0.8,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-06-25,156.1,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-06-25,303.5,mesure
3,Saint-Jean-Baptiste,Manganese,2018-06-25,4.9,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-06-25,0.4,mesure
3,Saint-Jean-Baptiste,Plomb,2018-06-25,0.7,mesure
3,Saint-Jean-Baptiste,Potassium,2018-06-25,268.8,mesure
3,Saint-Jean-Baptiste,Selenium,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-06-25,1474,mesure
3,Saint-Jean-Baptiste,Thallium,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Zinc,2018-06-25,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-07-01,305,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-07-01,0.6,mesure
3,Saint-Jean-Baptiste,Baryum,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Chrome,2018-07-01,1.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-07-01,233.5,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-07-01,8.2,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-07-01,3,mesure
3,Saint-Jean-Baptiste,Plomb,2018-07-01,4.9,mesure
3,Saint-Jean-Baptiste,Potassium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-07-01,4.7,mesure
3,Saint-Jean-Baptiste,Zinc,2018-07-01,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-07-07,258.3,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Chrome,2018-07-07,0.5,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-07-07,166.6,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-07-07,4.4,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-07-07,1.1,mesure
3,Saint-Jean-Baptiste,Plomb,2018-07-07,5.6,mesure
3,Saint-Jean-Baptiste,Potassium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-07-07,1.5,mesure
3,Saint-Jean-Baptiste,Zinc,2018-07-07,,<LDR
3,Saint-Jean-Baptiste,Aluminium,2018-07-13,507.8,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-07-13,0.4,mesure
3,Saint-Jean-Baptiste,Baryum,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-07-13,436.5,mesure
3,Saint-Jean-Baptiste,Chrome,2018-07-13,2.1,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-07-13,484.6,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Manganese,2018-07-13,16.3,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-07-13,6.2,mesure
3,Saint-Jean-Baptiste,Plomb,2018-07-13,6.2,mesure
3,Saint-Jean-Baptiste,Potassium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Selenium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Sodium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Thallium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Uranium,2018-07-13,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2018-07-13,11.2,mesure
3,Saint-Jean-Baptiste,Zinc,2018-07-13,12.5,mesure
3,Saint-Jean-Baptiste,Aluminium,2018-07-19,1443.1,mesure
3,Saint-Jean-Baptiste,Antimoine,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Argent,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Baryum,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Beryllium,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Cadmium,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Calcium,2018-07-19,5424.9,mesure
3,Saint-Jean-Baptiste,Chrome,2018-07-19,2.8,mesure
3,Saint-Jean-Baptiste,Cobalt,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Etain,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Fer,2018-07-19,453.4,mesure
3,Saint-Jean-Baptiste,Magnesium,2018-07-19,1371.8,mesure
3,Saint-Jean-Baptiste,Manganese,2018-07-19,13.8,mesure
3,Saint-Jean-Baptiste,Molybdene,2018-07-19,,<LDR
3,Saint-Jean-Baptiste,Nickel,2018-07-19,3.1,mesure
