DESCR,NOTES,WKT
Corridor routier d'accès,,"POLYGON  (( 296279.13420000 5054165.94280000, 296342.85090000 5053085.46640000, 296342.31150000 5053112.08700000, 296342.56230000 5053138.71180000, 296343.60320000 5053165.31750000, 296345.43320000 5053191.88060000, 296348.05070000 5053218.37770000, 296351.45340000 5053244.78540000, 296355.63830000 5053271.08050000, 296360.60180000 5053297.23980000, 296366.33930000 5053323.24030000, 296372.84600000 5053349.05910000, 296380.11600000 5053374.67340000, 296388.14300000 5053400.06070000, 296396.91980000 5053425.19860000, 296406.43890000 5053450.06490000, 296416.69160000 5053474.63780000, 296427.66910000 5053498.89560000, 296439.36170000 5053522.81690000, 296451.75900000 5053546.38070000, 296464.85020000 5053569.56620000, 296478.62370000 5053592.35300000, 296488.59230000 5053600.48320000, 296887.48330000 5053066.12740000, 296906.13440000 5053040.38210000, 296925.42710000 5053015.11410000, 296945.34920000 5052990.33920000, 296965.88800000 5052966.07320000, 296987.03060000 5052942.33140000, 297008.76360000 5052919.12880000, 297031.07320000 5052896.48010000, 297053.94540000 5052874.39970000, 297077.36560000 5052852.90140000, 297101.31910000 5052831.99900000, 297125.79070000 5052811.70550000, 297150.76490000 5052792.03390000, 297176.22590000 5052772.99660000, 297202.15770000 5052754.60570000, 297228.54370000 5052736.87270000, 297255.36740000 5052719.80890000, 297282.61170000 5052703.42510000, 297310.25950000 5052687.73160000, 297338.29320000 5052672.73840000, 297366.69510000 5052658.45500000, 297395.44720000 5052644.89040000, 297424.53130000 5052632.05320000, 297453.92910000 5052619.95140000, 298580.28480000 5052090.10890000, 298612.64060000 5052067.05370000, 298644.55760000 5052043.39480000, 298676.02450000 5052019.14060000, 298707.03040000 5051994.29950000, 298737.56410000 5051968.88050000, 298767.61500000 5051942.89240000, 298797.17240000 5051916.34430000, 298826.22590000 5051889.24580000, 298854.76530000 5051861.60630000, 298882.78050000 5051833.43560000, 298910.26150000 5051804.74370000, 298937.19880000 5051775.54050000, 298963.58280000 5051745.83660000, 298989.40410000 5051715.64230000, 299014.65380000 5051684.96830000, 299039.32280000 5051653.82540000, 299063.40240000 5051622.22470000, 299086.88420000 5051590.17720000, 299109.76000000 5051557.69430000, 299132.02150000 5051524.78740000, 299153.66090000 5051491.46810000, 299174.67070000 5051457.74830000, 299195.04340000 5051423.63980000, 299214.77180000 5051389.15460000, 299233.84890000 5051354.30490000, 299236.38750000 5051385.56160000, 299238.14850000 5051416.87170000, 299239.13080000 5051448.21600000, 299239.33390000 5051479.57490000, 299238.75750000 5051510.92920000, 299237.40210000 5051542.25950000, 299235.26840000 5051573.54650000, 299232.35790000 5051604.77070000, 299228.67220000 5051635.91300000, 299224.21380000 5051666.95410000, 299218.98520000 5051697.87480000, 299212.98980000 5051728.65590000, 299206.23130000 5051759.27860000, 299198.71380000 5051789.72380000, 299190.44200000 5051819.97290000, 299181.42100000 5051850.00690000, 299171.65630000 5051879.80760000, 299161.15410000 5051909.35630000, 299149.92070000 5051938.63490000, 299137.96310000 5051967.62530000, 299125.28880000 5051996.30960000, 299111.90550000 5052024.67000000, 299097.82150000 5052052.68900000, 299130.38630000 5052064.69550000, 299162.68130000 5052077.40980000, 299194.69130000 5052090.82570000, 299226.40090000 5052104.93680000, 299257.79500000 5052119.73650000, 299288.85870000 5052135.21770000, 299319.57720000 5052151.37300000, 299349.93590000 5052168.19480000, 299379.92040000 5052185.67490000, 299409.51620000 5052203.80520000, 299438.70940000 5052222.57690000, 299467.48610000 5052241.98120000, 299495.83250000 5052262.00880000, 299523.73520000 5052282.65010000, 299551.18080000 5052303.89530000, 299578.15640000 5052325.73430000, 299604.64890000 5052348.15670000, 299630.64590000 5052371.15190000, 299656.13500000 5052394.70890000, 299681.10400000 5052418.81640000, 299705.54100000 5052443.46300000, 299729.43440000 5052468.63690000, 299694.98510000 5052456.95840000, 299660.30260000 5052445.99190000, 299625.40160000 5052435.74200000, 299590.29680000 5052426.21310000, 299555.00330000 5052417.40930000, 299519.53590000 5052409.33430000, 299483.90970000 5052401.99150000, 299448.13990000 5052395.38400000, 299412.24150000 5052389.51460000, 299376.22990000 5052384.38590000, 299340.12020000 5052379.99990000, 299303.92790000 5052376.35860000, 299267.66830000 5052373.46350000, 299231.35680000 5052371.31590000, 299195.00870000 5052369.91650000, 299158.63950000 5052369.26610000, 299122.26460000 5052369.36490000, 299085.89950000 5052370.21290000, 299049.55950000 5052371.80970000, 299013.26020000 5052374.15460000, 298977.01680000 5052377.24670000, 298940.84480000 5052381.08450000, 298904.75960000 5052385.66660000, 298868.77630000 5052390.99090000, 298832.91040000 5052397.05520000, 298797.17700000 5052403.85690000, 298761.59120000 5052411.39320000, 298726.16820000 5052419.66080000, 297591.66150000 5052941.89420000, 297567.70030000 5052951.51970000, 297544.02070000 5052961.81830000, 297520.64130000 5052972.78160000, 297497.58100000 5052984.40110000, 297474.85820000 5052996.66730000, 297452.49090000 5053009.57040000, 297430.49700000 5053023.10030000, 297408.89420000 5053037.24610000, 297387.69950000 5053051.99650000, 297366.93000000 5053067.33970000, 297346.60210000 5053083.26350000, 297326.73230000 5053099.75520000, 297307.33620000 5053116.80160000, 297288.42940000 5053134.38910000, 297270.02690000 5053152.50370000, 297252.14360000 5053171.13090000, 297234.79350000 5053190.25590000, 297217.99060000 5053209.86330000, 297201.74830000 5053229.93750000, 297186.07960000 5053250.46260000, 297170.99690000 5053271.42210000, 296760.07280000 5053821.89740000, 296773.39420000 5053832.76210000, 296800.89580000 5053855.19170000, 296825.98670000 5053864.10200000, 296851.33100000 5053872.26370000, 296876.90630000 5053879.66970000, 296902.69020000 5053886.31340000, 296928.65980000 5053892.18900000, 296954.79240000 5053897.29130000, 296981.06490000 5053901.61580000, 297007.45420000 5053905.15880000, 297033.93700000 5053907.91700000, 297060.49000000 5053909.88810000, 297087.08980000 5053911.07030000, 297113.71290000 5053911.46250000, 297140.33600000 5053911.06450000, 297166.93550000 5053909.87660000, 297193.48810000 5053907.89980000, 297219.97030000 5053905.13590000, 297246.35880000 5053901.58730000, 297272.63040000 5053897.25710000, 297298.76190000 5053892.14920000, 297324.73030000 5053886.26800000, 296279.13420000 5054165.94280000))"
Corridor routier d'accès,,"POLYGON  (( 291544.15490000 5043186.95300000, 291524.65690000 5043211.51420000, 291504.55440000 5043235.58320000, 291483.86010000 5043259.14520000, 291462.58650000 5043282.18560000, 291440.74690000 5043304.69020000, 291418.35470000 5043326.64510000, 291395.42380000 5043348.03670000, 291371.96840000 5043368.85180000, 291348.00290000 5043389.07760000, 291323.54210000 5043408.70150000, 291298.60120000 5043427.71140000, 291273.19560000 5043446.09560000, 291247.34090000 5043463.84270000, 291221.05310000 5043480.94180000, 291194.34850000 5043497.38230000, 291167.24360000 5043513.15400000, 291139.75510000 5043528.24730000, 291111.89990000 5043542.65270000, 291083.69530000 5043556.36140000, 291055.15880000 5043569.36490000, 291026.30790000 5043581.65520000, 290997.16050000 5043593.22470000, 290967.73450000 5043604.06620000, 290983.31500000 5043635.08020000, 290998.21500000 5043666.42690000, 291012.42750000 5043698.09120000, 291025.94570000 5043730.05800000, 291038.76320000 5043762.31220000, 291050.87380000 5043794.83850000, 291062.27180000 5043827.62120000, 291072.95180000 5043860.64480000, 291082.90870000 5043893.89360000, 291092.13770000 5043927.35180000, 291100.63450000 5043961.00330000, 291108.39490000 5043994.83230000, 291115.41540000 5044028.82250000, 291121.69250000 5044062.95780000, 291127.22330000 5044097.22200000, 291132.00510000 5044131.59860000, 291136.03570000 5044166.07150000, 291139.31310000 5044200.62410000, 291141.83590000 5044235.23990000, 291143.60270000 5044269.90260000, 291144.61270000 5044304.59560000, 291144.86550000 5044339.30230000, 291127.68470000 5044307.24050000, 291109.84720000 5044275.53930000, 291091.36050000 5044244.21220000, 291072.23260000 5044213.27250000, 291052.47140000 5044182.73340000, 291032.08550000 5044152.60780000, 291011.08340000 5044122.90840000, 290989.47410000 5044093.64780000, 290967.26660000 5044064.83860000, 290944.47060000 5044036.49290000, 290921.09550000 5044008.62260000, 290897.15140000 5043981.23980000, 290872.64840000 5043954.35590000, 290847.59690000 5043927.98240000, 290822.00750000 5043902.13040000, 290795.89100000 5043876.81100000, 290769.25860000 5043852.03480000, 290742.12160000 5043827.81240000, 290714.49150000 5043804.15410000, 290686.37990000 5043781.06990000, 290657.79880000 5043758.56960000, 290628.76040000 5043736.66270000, 290599.27690000 5043715.35850000, 290569.36090000 5043694.66620000, 290539.02510000 5043674.59430000, 290508.28230000 5043655.15150000, 290477.14560000 5043636.34610000, 290445.62810000 5043618.18590000, 290214.68490000 5043531.39750000, 290190.08000000 5043529.58800000, 290165.43050000 5043528.54760000, 290140.76070000 5043528.27720000, 290116.09430000 5043528.77710000, 290091.45570000 5043530.04680000, 290066.86860000 5043532.08510000, 290042.35720000 5043534.89010000, 290017.94530000 5043538.45880000, 289993.65680000 5043542.78800000, 289969.51520000 5043547.87330000, 289945.54410000 5043553.70990000, 289921.76700000 5043560.29190000, 289898.20690000 5043567.61300000, 289874.88680000 5043575.66620000, 289851.82960000 5043584.44340000, 289829.05760000 5043593.93610000, 289806.59300000 5043604.13520000, 289784.45780000 5043615.03060000, 289762.67360000 5043626.61180000, 289741.26150000 5043638.86740000, 289720.24250000 5043651.78550000, 289699.63700000 5043665.35350000, 289679.46520000 5043679.55820000, 289659.74660000 5043694.38570000, 289640.50060000 5043709.82160000, 289621.74580000 5043725.85080000, 289331.04780000 5043977.71700000, 289353.26350000 5044005.39160000, 289375.94280000 5044019.34140000, 289399.02600000 5044032.61210000, 289422.49290000 5044045.19180000, 289446.32280000 5044057.06960000, 289470.49480000 5044068.23500000, 289494.98740000 5044078.67810000, 289519.77910000 5044088.38970000, 289544.84820000 5044097.36130000, 289570.17240000 5044105.58500000, 289595.72960000 5044113.05350000, 289621.49710000 5044119.76020000, 289647.45240000 5044125.69930000, 289673.57240000 5044130.86550000, 289699.83430000 5044135.25430000, 289726.21480000 5044138.86170000, 289752.69080000 5044141.68470000, 289779.23890000 5044143.72070000, 289805.83570000 5044144.96790000, 289832.45780000 5044145.42530000, 289859.08180000 5044145.09240000, 288778.14350000 5044200.42590000, 289065.92060000 5043157.03080000, 289059.83810000 5043182.95280000, 289054.52770000 5043209.04390000, 289049.99380000 5043235.28110000, 289046.24060000 5043261.64130000, 289043.27140000 5043288.10120000, 289041.08870000 5043314.63770000, 289039.69440000 5043341.22720000, 289039.08990000 5043367.84640000, 289039.27570000 5043394.47180000, 289040.25150000 5043421.07990000, 289042.01650000 5043447.64740000, 289044.56920000 5043474.15080000, 289047.90740000 5043500.56680000, 289052.02800000 5043526.87200000, 289056.92740000 5043553.04340000, 289062.60140000 5043579.05790000, 289069.04490000 5043604.89250000, 289076.25230000 5043630.52450000, 289084.21710000 5043655.93130000, 289092.93250000 5043681.09060000, 289143.11560000 5043743.60500000, 289424.37450000 5043499.91700000, 289446.68670000 5043480.81550000, 289469.50540000 5043462.32210000, 289492.81410000 5043444.45010000, 289516.59580000 5043427.21250000, 289540.83320000 5043410.62190000, 289565.50880000 5043394.69030000, 289590.60460000 5043379.42920000, 289616.10240000 5043364.84970000, 289641.98380000 5043350.96240000, 289668.22990000 5043337.77740000, 289694.82160000 5043325.30430000, 289721.73980000 5043313.55210000, 289748.96480000 5043302.52930000, 289776.47680000 5043292.24400000, 289804.25600000 5043282.70360000, 289832.28210000 5043273.91500000, 289860.53480000 5043265.88460000, 289888.99360000 5043258.61830000, 289917.63780000 5043252.12130000, 289946.44660000 5043246.39830000, 289975.39920000 5043241.45360000, 290004.47440000 5043237.29060000, 290033.65130000 5043233.91240000, 290062.90860000 5043231.32140000, 290092.22500000 5043229.51960000, 290121.57940000 5043228.50830000, 290150.95030000 5043228.28810000, 290180.31660000 5043228.85920000, 290209.65670000 5043230.22130000, 290238.94960000 5043232.37330000, 290268.17380000 5043235.31370000, 290564.21080000 5043277.85590000, 290603.58990000 5043283.12130000, 290643.06100000 5043287.64610000, 290682.61010000 5043291.42860000, 290722.22320000 5043294.46760000, 290761.88650000 5043296.76200000, 290801.58580000 5043298.31090000, 290841.30730000 5043299.11390000, 290881.03680000 5043299.17060000, 290920.76040000 5043298.48090000, 290960.46400000 5043297.04530000, 291000.13370000 5043294.86410000, 291039.75530000 5043291.93810000, 291079.31510000 5043288.26850000, 291118.79890000 5043283.85630000, 291158.19280000 5043278.70330000, 291197.48310000 5043272.81120000, 291236.65570000 5043266.18220000, 291275.69690000 5043258.81840000, 291314.59280000 5043250.72270000, 291353.32990000 5043241.89770000, 291391.89430000 5043232.34670000, 291430.27250000 5043222.07290000, 291468.45100000 5043211.08010000, 291506.41630000 5043199.37210000, 291544.15490000 5043186.95300000))"
Corridor routier d'accès,,"POLYGON  (( 277896.67060000 5054835.12810000, 277875.03950000 5054868.45270000, 277854.03810000 5054902.17780000, 277833.67400000 5054936.29150000, 277813.95420000 5054970.78160000, 277794.88570000 5055005.63600000, 277776.47540000 5055040.84250000, 277758.72960000 5055076.38860000, 277741.65460000 5055112.26180000, 277725.25650000 5055148.44930000, 277709.54100000 5055184.93850000, 277694.51370000 5055221.71650000, 277680.17990000 5055258.77020000, 277666.54460000 5055296.08670000, 277653.61270000 5055333.65270000, 277641.38870000 5055371.45500000, 277629.87700000 5055409.48020000, 277619.08150000 5055447.71490000, 277609.00620000 5055486.14570000, 277599.65450000 5055524.75900000, 277591.02970000 5055563.54110000, 277583.13500000 5055602.47840000, 277575.97300000 5055641.55710000, 277569.54640000 5055680.76340000, 277563.85740000 5055720.08350000, 277558.90790000 5055759.50360000, 277545.07050000 5055731.36200000, 277531.93670000 5055702.88510000, 277519.51470000 5055674.09070000, 277507.81220000 5055644.99640000, 277496.83640000 5055615.62030000, 277486.59400000 5055585.98050000, 277477.09140000 5055556.09530000, 277468.33440000 5055525.98310000, 277460.32860000 5055495.66270000, 277453.07870000 5055465.15260000, 277446.58930000 5055434.47170000, 277440.86450000 5055403.63910000, 277435.90760000 5055372.67370000, 277431.72190000 5055341.59470000, 277428.30980000 5055310.42130000, 277425.67360000 5055279.17270000, 277423.81480000 5055247.86820000, 277422.73450000 5055216.52720000, 277422.43350000 5055185.16900000, 277422.91180000 5055153.81310000, 277424.16940000 5055122.47870000, 277426.20520000 5055091.18520000, 277429.01820000 5055059.95200000, 277394.31950000 5055060.74040000, 277359.61180000 5055060.77150000, 277324.91180000 5055060.04530000, 277290.23580000 5055058.56210000, 277255.60050000 5055056.32260000, 277221.02230000 5055053.32790000, 277186.51760000 5055049.57940000, 277152.10300000 5055045.07900000, 277117.79470000 5055039.82860000, 277083.60920000 5055033.83090000, 277049.56270000 5055027.08870000, 277015.67140000 5055019.60530000, 276981.95150000 5055011.38410000, 276948.41890000 5055002.42900000, 276915.08980000 5054992.74450000, 276881.97990000 5054982.33500000, 276849.10510000 5054971.20550000, 276816.48090000 5054959.36130000, 276784.12290000 5054946.80810000, 276752.04650000 5054933.55180000, 276720.26710000 5054919.59880000, 276688.79960000 5054904.95570000, 276725.13080000 5054903.17030000, 276761.41750000 5054900.63690000, 276797.64430000 5054897.35680000, 276833.79580000 5054893.33120000, 276869.85680000 5054888.56180000, 276905.81190000 5054883.05080000, 276941.64590000 5054876.80040000, 276977.34360000 5054869.81320000, 277012.88970000 5054862.09230000, 277048.26930000 5054853.64090000, 277083.46730000 5054844.46260000, 277118.46880000 5054834.56140000, 277153.25900000 5054823.94130000, 277187.82310000 5054812.60690000, 277222.14630000 5054800.56300000, 277256.21430000 5054787.81480000, 277290.01240000 5054774.36760000, 277323.52640000 5054760.22710000, 277356.74210000 5054745.39940000, 277389.64530000 5054729.89070000, 277422.22210000 5054713.70760000, 277454.45870000 5054696.85690000, 277486.34140000 5054679.34590000, 277517.85660000 5054661.18200000, 277548.99110000 5054642.37270000, 277579.73160000 5054622.92630000, 277610.06500000 5054602.85080000, 277639.97850000 5054582.15480000, 278588.33190000 5053602.60520000, 278649.59220000 5053542.84340000, 278711.39480000 5053483.64270000, 278773.73480000 5053425.00810000, 278836.60680000 5053366.94430000, 278900.00580000 5053309.45630000, 278963.92630000 5053252.54890000, 279028.36310000 5053196.22670000, 279006.41280000 5053181.15580000, 278984.02500000 5053166.74300000, 278961.21920000 5053153.00090000, 278938.01570000 5053139.94160000, 278914.43490000 5053127.57680000, 278890.49750000 5053115.91710000, 278866.22460000 5053104.97300000, 278841.63760000 5053094.75410000, 278816.75810000 5053085.26940000, 278791.60820000 5053076.52710000, 278766.20990000 5053068.53510000, 278740.58560000 5053061.30040000, 278714.75780000 5053054.82930000, 278688.74940000 5053049.12760000, 278662.58330000 5053044.20020000, 278636.28240000 5053040.05150000, 278609.87000000 5053036.68510000, 278583.36940000 5053034.10410000, 278556.80380000 5053032.31070000, 278530.19670000 5053031.30650000, 279612.54980000 5053030.31330000, 279272.75020000 5054057.94430000, 279280.12640000 5054032.36040000, 279286.74020000 5054006.56880000, 279292.58560000 5053980.59230000, 279297.65750000 5053954.45380000, 279301.95150000 5053928.17630000, 279305.46370000 5053901.78290000, 279308.19120000 5053875.29690000, 279310.13140000 5053848.74160000, 279311.28260000 5053822.14050000, 279311.64390000 5053795.51690000, 279311.21500000 5053768.89430000, 279309.99610000 5053742.29610000, 279307.98850000 5053715.74590000, 279305.19380000 5053689.26690000, 279301.61450000 5053662.88250000, 279297.25380000 5053636.61600000, 279292.11540000 5053610.49040000, 279286.20410000 5053584.52890000, 279279.52480000 5053558.75420000, 279272.08360000 5053533.18910000, 279233.05070000 5053562.04860000, 279194.46130000 5053591.49850000, 279156.32420000 5053621.53180000, 279118.64830000 5053652.14170000, 279081.44230000 5053683.32110000, 279044.71490000 5053715.06270000, 279008.47440000 5053747.35920000, 278972.72930000 5053780.20320000, 278937.48790000 5053813.58700000, 278902.75830000 5053847.50300000, 278868.54850000 5053881.94320000, 277896.67060000 5054835.12810000))"
Corridor routier d'accès,,"POLYGON  (( 295830.33230000 5064449.20200000, 295833.52660000 5064483.76240000, 295835.96610000 5064518.38420000, 295837.64960000 5064553.05100000, 295838.57620000 5064587.74630000, 295838.74550000 5064622.45360000, 295838.15750000 5064657.15620000, 295836.81240000 5064691.83780000, 295834.71090000 5064726.48180000, 295831.85400000 5064761.07170000, 295828.24290000 5064795.59100000, 295823.87960000 5064830.02330000, 295818.76590000 5064864.35220000, 295812.90440000 5064898.56140000, 295806.29790000 5064932.63440000, 295798.94950000 5064966.55530000, 295790.86260000 5065000.30770000, 295782.04120000 5065033.87560000, 295772.48950000 5065067.24310000, 295762.21190000 5065100.39410000, 295751.21350000 5065133.31310000, 295739.49930000 5065165.98420000, 295727.07510000 5065198.39190000, 295722.30150000 5065158.02980000, 295716.76430000 5065117.76540000, 295710.46560000 5065077.61310000, 295703.40760000 5065037.58730000, 295695.59280000 5064997.70230000, 295687.02410000 5064957.97250000, 295677.70450000 5064918.41210000, 295667.63730000 5064879.03520000, 295656.82620000 5064839.85610000, 295645.27500000 5064800.88880000, 295632.98790000 5064762.14720000, 295619.96930000 5064723.64530000, 295606.22380000 5064685.39690000, 295591.75650000 5064647.41560000, 295576.57240000 5064609.71510000, 295560.67700000 5064572.30890000, 295544.07610000 5064535.21050000, 295526.77560000 5064498.43320000, 295508.78170000 5064461.99000000, 295490.10080000 5064425.89430000, 295470.73960000 5064390.15870000, 295450.70510000 5064354.79630000, 295430.00460000 5064319.81960000, 295408.64530000 5064285.24120000, 295386.63500000 5064251.07360000, 295363.98150000 5064217.32890000, 295364.55250000 5064216.63460000, 295095.51290000 5063998.44670000, 295054.80800000 5063968.37930000, 295013.66050000 5063938.92050000, 294972.07930000 5063910.07710000, 294930.07380000 5063881.85520000, 294887.65310000 5063854.26130000, 294844.82680000 5063827.30130000, 294801.60420000 5063800.98120000, 294757.99490000 5063775.30690000, 294714.00860000 5063750.28410000, 294669.65500000 5063725.91820000, 293911.16910000 5063438.52720000, 293367.03890000 5063314.05300000, 293343.10060000 5063306.59100000, 293319.40320000 5063298.39610000, 293295.96910000 5063289.47600000, 293272.82060000 5063279.83920000, 293249.97950000 5063269.49470000, 293227.46750000 5063258.45240000, 293205.30580000 5063246.72280000, 293183.51550000 5063234.31690000, 293162.11720000 5063221.24640000, 293141.13120000 5063207.52380000, 293120.57720000 5063193.16210000, 293100.47490000 5063178.17480000, 293080.84310000 5063162.57620000, 293061.70060000 5063146.38090000, 293043.06530000 5063129.60440000, 293024.95510000 5063112.26250000, 293007.38690000 5063094.37170000, 292990.37750000 5063075.94880000, 292973.94290000 5063057.01130000, 292958.09870000 5063037.57720000, 292942.85990000 5063017.66480000, 292928.24100000 5062997.29300000, 292914.25570000 5062976.48110000, 292900.91730000 5062955.24880000, 292888.23850000 5062933.61620000, 292876.23120000 5062911.60370000, 292864.90680000 5062889.23220000, 292854.27600000 5062866.52300000, 292844.34900000 5062843.49740000, 292835.13500000 5062820.17730000, 292826.64290000 5062796.58480000, 292818.88060000 5062772.74220000, 292811.85550000 5062748.67200000, 292805.57430000 5062724.39720000, 292800.04290000 5062699.94050000, 292795.26650000 5062675.32530000, 292797.01920000 5062586.47090000, 292800.60820000 5062404.53370000, 292764.98150000 5062401.32610000, 292739.20410000 5062407.99470000, 292713.63590000 5062415.42530000, 292688.29950000 5062423.61150000, 292663.21710000 5062432.54590000, 292638.41100000 5062442.22080000, 292613.90300000 5062452.62760000, 292589.71450000 5062463.75710000, 292565.86700000 5062475.59960000, 292542.38150000 5062488.14460000, 292519.27860000 5062501.38100000, 292496.57870000 5062515.29730000, 292474.30180000 5062529.88100000, 292452.46750000 5062545.11950000, 292431.09510000 5062560.99920000, 292410.20330000 5062577.50620000, 292389.81070000 5062594.62600000, 292369.93500000 5062612.34330000, 292350.59390000 5062630.64280000, 292331.80440000 5062649.50810000, 292313.58310000 5062668.92280000, 293023.24150000 5061851.68700000, 293575.51110000 5062782.54040000, 293561.05070000 5062760.18320000, 293545.93310000 5062738.26510000, 293530.17180000 5062716.80520000, 293513.78050000 5062695.82250000, 293496.77370000 5062675.33550000, 293479.16650000 5062655.36230000, 293460.97420000 5062635.92030000, 293442.21300000 5062617.02690000, 293422.89930000 5062598.69850000, 293403.05020000 5062580.95140000, 293382.68320000 5062563.80110000, 293361.81620000 5062547.26280000, 293340.46750000 5062531.35110000, 293318.65610000 5062516.08000000, 293296.40110000 5062501.46290000, 293273.72200000 5062487.51270000, 293250.63900000 5062474.24170000, 293227.17230000 5062461.66150000, 293203.34250000 5062449.78330000, 293179.17080000 5062438.61760000, 293100.13460000 5062431.50160000, 293095.85710000 5062648.34290000, 293100.69810000 5062667.59440000, 293106.27760000 5062686.64490000, 293112.58720000 5062705.46630000, 293119.61760000 5062724.03050000, 293127.35820000 5062742.30990000, 293135.79770000 5062760.27730000, 293144.92350000 5062777.90610000, 293154.72200000 5062795.17010000, 293165.17860000 5062812.04350000, 293176.27790000 5062828.50140000, 293188.00320000 5062844.51920000, 293200.33720000 5062860.07320000, 293213.26160000 5062875.14020000, 293226.75720000 5062889.69790000, 293240.80380000 5062903.72450000, 293255.38060000 5062917.19930000, 293270.46590000 5062930.10230000, 293286.03740000 5062942.41420000, 293302.07190000 5062954.11680000, 293318.54550000 5062965.19260000, 293335.43380000 5062975.62530000, 293352.71170000 5062985.39920000, 293370.35350000 5062994.49990000, 293388.33290000 5063002.91390000, 293406.62330000 5063010.62860000, 293425.19740000 5063017.63260000, 293444.02770000 5063023.91540000, 294170.19290000 5063190.03150000, 294219.92330000 5063206.14790000, 294269.42110000 5063222.96490000, 294318.67660000 5063240.47910000, 294367.67990000 5063258.68700000, 294416.42120000 5063277.58490000, 294464.89090000 5063297.16920000, 294513.07920000 5063317.43590000, 294560.97650000 5063338.38090000, 294608.57340000 5063360.00010000, 294655.86020000 5063382.28920000, 294702.82770000 5063405.24370000, 294749.46630000 5063428.85910000, 294795.76690000 5063453.13060000, 294841.72010000 5063478.05340000, 294887.31690000 5063503.62260000, 294932.54820000 5063529.83300000, 294977.40480000 5063556.67940000, 295021.87790000 5063584.15650000, 295065.95870000 5063612.25880000, 295109.63820000 5063640.98060000, 295152.90790000 5063670.31640000, 295195.75910000 5063700.26010000, 295238.18320000 5063730.80590000, 295280.17180000 5063761.94760000, 295560.12230000 5063988.98400000, 295595.22960000 5064008.92130000, 295630.71310000 5064028.18090000, 295666.55990000 5064046.75570000, 295702.75680000 5064064.63880000, 295739.29030000 5064081.82370000, 295776.14700000 5064098.30390000, 295813.31330000 5064114.07350000, 295850.77550000 5064129.12670000, 295888.51990000 5064143.45770000, 295926.53240000 5064157.06150000, 295964.79920000 5064169.93290000, 296003.30600000 5064182.06730000, 296042.03860000 5064193.46010000, 296080.98290000 5064204.10720000, 296120.12440000 5064214.00450000, 296159.44880000 5064223.14860000, 296198.94140000 5064231.53600000, 296238.58780000 5064239.16350000, 296278.37330000 5064246.02850000, 296318.28330000 5064252.12840000, 296358.30310000 5064257.46080000, 296398.41780000 5064262.02400000, 296438.61280000 5064265.81610000, 296478.87320000 5064268.83580000, 296519.18410000 5064271.08190000, 296492.07050000 5064286.83880000, 296464.57370000 5064301.91690000, 296436.71070000 5064316.30710000, 296408.49860000 5064330.00030000, 296379.95500000 5064342.98820000, 296351.09740000 5064355.26270000, 296321.94360000 5064366.81620000, 296292.51170000 5064377.64150000, 296262.81990000 5064387.73210000, 296232.88640000 5064397.08170000, 296202.72990000 5064405.68440000, 296172.36880000 5064413.53500000, 296141.82210000 5064420.62870000, 296111.10840000 5064426.96100000, 296080.24690000 5064432.52800000, 296049.25660000 5064437.32630000, 296018.15650000 5064441.35300000, 295986.96610000 5064444.60540000, 295955.70440000 5064447.08180000, 295924.39080000 5064448.78040000, 295893.04470000 5064449.70030000, 295861.68540000 5064449.84080000, 295830.33230000 5064449.20200000))"
