annee,cl_pop_desservie,pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,pourc_indice_validite,pourc_indice_validite_reg,pourc_indice_validite_cpop,pourc_indice_validite_qc,nresid_compt_relv,nresid_compt,resid_compt_relv,resid_scompt,pourc_brchm_nresid_compt
2020,0 à 999 personnes,260,98030,AGUANISH,M,-62.34786027232956,50.338798775811796,59,58.63897682,56.54965787,59.00000000,0,0,0,182,0.00000000
2020,0 à 999 personnes,429,78070,AMHERST,CT,-74.76980421265053,46.038955296754246,59,59.43416755,56.54965787,59.00000000,0,0,0,149,0.00000000
2020,0 à 999 personnes,868,19037,ARMAGH,M,-70.58873305545767,46.75028754601779,59,58.84899470,56.54965787,59.00000000,0,0,0,434,0.00000000
2020,0 à 999 personnes,777,41055,ASCOT CORNER,M,-71.7678385453476,45.46182014478537,60,59.76596790,56.54965787,59.00000000,0,9,20,262,0.90000000
2020,0 à 999 personnes,281,13045,AUCLAIR,M,-68.66276778826774,47.74518764496846,59,56.98192291,56.54965787,59.00000000,0,0,0,99,0.00000000
2020,0 à 999 personnes,348,30055,AUDET,M,-70.72071572322427,45.64226869840158,70,59.76596790,56.54965787,59.00000000,14,0,115,0,1.00000000
2020,0 à 999 personnes,354,8080,BAIE-DES-SABLES,M,-67.86009585361214,48.70847297448452,59,56.98192291,56.54965787,59.00000000,0,0,0,158,0.00000000
2020,0 à 999 personnes,990,50100,BAIE-DU-FEBVRE,M,-72.72554453256484,46.13804296769545,75,61.20743267,56.54965787,59.00000000,69,0,479,0,1.00000000
2020,0 à 999 personnes,85,98035,BAIE-JOHAN-BEETZ,M,-62.739699766661204,50.337323633406065,59,58.63897682,56.54965787,59.00000000,0,0,0,53,0.00000000
2020,0 à 999 personnes,191,15065,BAIE-SAINTE-CATHERINE,M,-69.83358272881974,48.0797131173453,55,57.46743979,56.54965787,59.00000000,19,7,14,124,1.00000000
2020,0 à 999 personnes,273,96005,BAIE-TRINITÉ,VL,-67.35103017669854,49.45218516466617,59,58.63897682,56.54965787,59.00000000,1,0,0,199,0.04000000
2020,0 à 999 personnes,679,85020,BÉARN,M,-79.1002342212976,47.237645383510134,61,56.53568160,56.54965787,59.00000000,23,6,20,245,0.90625000
2020,0 à 999 personnes,410,31008,BEAULAC-GARTHBY,M,-71.40080512484151,45.83315742308066,45,58.84899470,56.54965787,59.00000000,0,11,0,169,1.00000000
2020,0 à 999 personnes,704,94250,BÉGIN,M,-71.32208891451383,48.69119528657549,58,57.74896833,56.54965787,59.00000000,0,9,0,295,0.45000000
2020,0 à 999 personnes,268,13055,BIENCOURT,M,-68.56959402454368,47.92859395824035,59,56.98192291,56.54965787,59.00000000,0,0,0,123,0.00000000
2020,0 à 999 personnes,897,78075,BRÉBEUF,P,-74.67578118542733,46.082902914134685,54,59.43416755,56.54965787,59.00000000,0,0,0,311,0.00000000
2020,0 à 999 personnes,596,84025,BRYSON,M,-76.61830460255216,45.6686369095539,59,52.66069172,56.54965787,59.00000000,0,0,0,258,0.00000000
2020,0 à 999 personnes,732,59030,CALIXA-LAVALLÉE,M,-73.26275378676266,45.750649509671625,71,61.05717718,56.54965787,59.00000000,8,0,200,0,1.00000000
2020,0 à 999 personnes,939,84030,CAMPBELL'S BAY,M,-76.59667139898251,45.73243750333518,43,52.66069172,56.54965787,59.00000000,0,0,0,290,0.00000000
2020,0 à 999 personnes,809,51080,CHARETTE,M,-72.94012949026542,46.43566633475949,60,58.34313660,56.54965787,59.00000000,2,0,0,305,0.06666667
2020,0 à 999 personnes,148,87095,CHAZEL,M,-79.05173958373037,48.893776295451346,31,56.53568160,56.54965787,59.00000000,0,0,0,50,
2020,0 à 999 personnes,660,82025,CHELSEA,M,-75.85834789049274,45.538177155139195,63,52.66069172,56.54965787,59.00000000,30,0,195,100,1.00000000
2020,0 à 999 personnes,609,80103,CHÉNÉVILLE,M,-75.00338937994343,45.901776557176085,59,52.66069172,56.54965787,59.00000000,0,0,0,254,0.00000000
2020,0 à 999 personnes,535,62047,CHERTSEY,M,-73.87241871215498,46.11370838391758,59,59.62635860,56.54965787,59.00000000,0,0,0,153,0.00000000
