annee,cl_pop_desservie,pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,pourc_indice_validite,pourc_indice_validite_reg,pourc_indice_validite_cpop,pourc_indice_validite_qc,nresid_compt_relv,nresid_compt,resid_compt_relv,resid_scompt,pourc_brchm_nresid_compt
2019,0 à 999 personnes,705,45093,EASTMAN,M,-72.30510843482227,45.334550603615426,59,58.00000000,56.00000000,58.00000000,0,0,0,321,0.00000000
2019,0 à 999 personnes,72,77011,ESTÉREL,V,-74.02871415496948,46.04614555196095,64,57.00000000,56.00000000,58.00000000,1,0,0,30,1.00000000
2019,0 à 999 personnes,692,80005,FASSETT,M,-74.83941224545278,45.65286430113012,44,51.00000000,56.00000000,58.00000000,0,0,0,298,0.00000000
2019,0 à 999 personnes,83,94220,FERLAND-ET-BOILLEAU,M,-70.81525113297837,48.1603838277533,45,55.00000000,56.00000000,58.00000000,0,0,0,37,0.00000000
2019,0 à 999 personnes,485,38047,FORTIERVILLE,M,-72.03449393651468,46.48852311645209,59,60.00000000,56.00000000,58.00000000,9,1,9,189,0.37000000
2019,0 à 999 personnes,698,26005,FRAMPTON,M,-70.78538083656991,46.444184766002095,59,58.00000000,56.00000000,58.00000000,0,0,0,310,0.00000000
2019,0 à 999 personnes,418,30025,FRONTENAC,M,-70.7939502986225,45.546280676675565,59,58.00000000,56.00000000,58.00000000,0,0,0,145,0.00000000
2019,0 à 999 personnes,784,92055,GIRARDVILLE,M,-72.57313790424226,49.03826117172692,53,55.00000000,56.00000000,58.00000000,7,0,0,312,0.21900000
2019,0 à 999 personnes,487,50065,GRAND-SAINT-ESPRIT,M,-72.49109129284787,46.17957653332571,64,60.00000000,56.00000000,58.00000000,0,16,0,0,1.00000000
2019,0 à 999 personnes,592,76052,GRENVILLE-SUR-LA-ROUGE,M,-74.6573574284241,45.708591632749965,44,57.00000000,56.00000000,58.00000000,0,10,0,255,1.00000000
2019,0 à 999 personnes,272,8015,GROSSES-ROCHES,M,-67.15506434857859,48.91344500396506,59,56.00000000,56.00000000,58.00000000,0,0,0,152,0.00000000
2019,0 à 999 personnes,559,39010,HAM-NORD,CT,-71.64453349837613,45.89396716588153,59,60.00000000,56.00000000,58.00000000,0,0,0,234,0.00000000
2019,0 à 999 personnes,409,45055,HATLEY (CT),CT,-71.96606571400507,45.295809383172994,59,58.00000000,56.00000000,58.00000000,2,0,8,155,1.00000000
2019,0 à 999 personnes,308,45043,HATLEY (M),M,-71.96055901485471,45.20098177182118,51,58.00000000,56.00000000,58.00000000,0,7,0,151,0.14000000
2019,0 à 999 personnes,928,68010,HEMMINGFORD (VL),VL,-73.5856193853802,45.04681180326674,58,60.00000000,56.00000000,58.00000000,0,0,0,336,0.00000000
2019,0 à 999 personnes,483,19070,HONFLEUR,M,-70.88199169123408,46.63939086383638,62,58.00000000,56.00000000,58.00000000,0,0,0,131,0.00000000
2019,0 à 999 personnes,458,78065,HUBERDEAU,M,-74.66360707253443,45.994728890699754,57,57.00000000,56.00000000,58.00000000,24,0,41,160,1.00000000
2019,0 à 999 personnes,252,14050,KAMOURASKA,M,-69.85291851469125,47.54086237704269,38,56.00000000,56.00000000,58.00000000,19,4,142,0,0.82100000
2019,0 à 999 personnes,131,79025,KIAMIKA,M,-75.31722328989389,46.377497823411616,48,57.00000000,56.00000000,58.00000000,0,0,0,75,0.00000000
2019,0 à 999 personnes,140,85010,KIPAWA,M,-78.98767941536309,46.77739156585245,37,58.00000000,56.00000000,58.00000000,0,0,0,54,0.00000000
2019,0 à 999 personnes,851,91005,LAC-BOUCHETTE,M,-72.11947484060974,48.15524445000613,59,55.00000000,56.00000000,58.00000000,0,3,0,440,0.07900000
2019,0 à 999 personnes,739,22030,LAC-DELAGE,V,-71.40234362174556,46.967814356800446,59,57.00000000,56.00000000,58.00000000,0,0,0,236,0.00000000
2019,0 à 999 personnes,351,13060,LAC-DES-AIGLES,M,-68.67885203896132,47.99334175304975,45,56.00000000,56.00000000,58.00000000,0,0,0,173,0.00000000
2019,0 à 999 personnes,632,30080,LAC-DROLET,M,-70.84438458993804,45.720785054440526,55,58.00000000,56.00000000,58.00000000,43,0,226,1,1.00000000
2019,0 à 999 personnes,141,18010,LAC-FRONTIÈRE,M,-70.028816682709,46.656475114421454,57,58.00000000,56.00000000,58.00000000,0,0,0,67,0.00000000
2019,0 à 999 personnes,894,78115,LA CONCEPTION,M,-74.7372358272082,46.161283110589885,60,57.00000000,56.00000000,58.00000000,3,0,0,298,0.27300000
2019,0 à 999 personnes,400,19090,LA DURANTAYE,P,-70.85114609383645,46.81064455148249,44,58.00000000,56.00000000,58.00000000,0,16,0,0,0.80000000
2019,0 à 999 personnes,54,79047,LA MACAZA,M,-74.74438841339588,46.40720656760779,44,57.00000000,56.00000000,58.00000000,0,0,0,23,0.00000000
2019,0 à 999 personnes,347,93060,LAMARCHE,M,-71.42194701702945,48.794422703058416,36,55.00000000,56.00000000,58.00000000,0,0,0,187,0.00000000
2019,0 à 999 personnes,258,78130,LA MINERVE,M,-74.98487765688924,46.20263778218843,59,57.00000000,56.00000000,58.00000000,0,0,0,87,0.00000000
2019,0 à 999 personnes,679,88035,LANDRIENNE,CT,-77.88682063977191,48.49572503724848,71,58.00000000,56.00000000,58.00000000,14,0,239,0,0.82400000
2019,0 à 999 personnes,578,41027,LA PATRIE,M,-71.23678611115056,45.404139684649024,58,58.00000000,56.00000000,58.00000000,0,0,0,146,0.00000000
2019,0 à 999 personnes,256,87080,LA REINE,M,-79.4629346157242,48.863115854952234,38,58.00000000,56.00000000,58.00000000,0,0,0,115,0.00000000
2019,0 à 999 personnes,864,94265,LAROUCHE,M,-71.51449195453132,48.459659128947486,64,55.00000000,56.00000000,58.00000000,0,0,0,441,0.00000000
2019,0 à 999 personnes,306,79050,L'ASCENSION,M,-74.81347005750526,46.56648635595887,61,57.00000000,56.00000000,58.00000000,0,0,0,148,0.00000000
2019,0 à 999 personnes,290,85060,LATULIPE-ET-GABOURY,CU,-79.02177149706925,47.33631294324906,62,58.00000000,56.00000000,58.00000000,0,0,0,82,0.00000000
2019,0 à 999 personnes,737,32072,LAURIERVILLE,M,-71.66562038909841,46.304488250039924,62,60.00000000,56.00000000,58.00000000,1,0,0,335,0.03100000
2019,0 à 999 personnes,570,85052,LAVERLOCHÈRE-ANGLIERS,M,-79.15362468516037,47.51501873261717,63,58.00000000,56.00000000,58.00000000,11,0,17,177,0.91700000
2019,0 à 999 personnes,625,52050,LA VISITATION-DE-L'ÎLE-DUPAS,M,-73.12129894860682,46.10839594197227,67,59.00000000,56.00000000,58.00000000,7,1,124,0,0.80000000
2019,0 à 999 personnes,203,50085,LA VISITATION-DE-YAMASKA,M,-72.60173167807872,46.11576190833003,66,60.00000000,56.00000000,58.00000000,28,0,95,0,1.00000000
2019,0 à 999 personnes,135,13050,LEJEUNE,M,-68.54429147774992,47.763406437241684,56,56.00000000,56.00000000,58.00000000,1,8,0,68,1.00000000
2019,0 à 999 personnes,439,95018,LES BERGERONNES,M,-69.56854577906314,48.30603211011671,59,57.00000000,56.00000000,58.00000000,29,3,20,181,0.76200000
2019,0 à 999 personnes,669,16048,LES ÉBOULEMENTS,M,-70.33474257135728,47.502060764785014,44,57.00000000,56.00000000,58.00000000,0,4,0,437,0.12900000
2019,0 à 999 personnes,685,8005,LES MÉCHINS,M,-66.89333750360785,48.927326824627634,60,56.00000000,56.00000000,58.00000000,2,0,0,340,0.25000000
2019,0 à 999 personnes,803,16023,L'ISLE-AUX-COUDRES,M,-70.3925565670318,47.39647675012842,55,57.00000000,56.00000000,58.00000000,2,0,0,471,0.05100000
2019,0 à 999 personnes,962,12043,L'ISLE-VERTE,M,-69.32097189262511,48.00952153446156,58,56.00000000,56.00000000,58.00000000,0,0,0,474,0.00000000
2019,0 à 999 personnes,399,98045,LONGUE-POINTE-DE-MINGAN,M,-64.11670416194889,50.373838066316836,59,57.00000000,56.00000000,58.00000000,0,9,0,224,0.69200000
2019,0 à 999 personnes,956,85037,LORRAINVILLE,M,-79.3183054154509,47.364223198240396,58,58.00000000,56.00000000,58.00000000,0,0,0,453,0.00000000
2019,0 à 999 personnes,841,52095,MANDEVILLE,M,-73.37641009146853,46.45435103465179,45,59.00000000,56.00000000,58.00000000,1,0,0,427,0.06700000
2019,0 à 999 personnes,226,4025,MARSOUI,VL,-66.03828616007588,49.134773016173796,59,56.00000000,56.00000000,58.00000000,0,0,0,148,0.00000000
2019,0 à 999 personnes,250,44060,MARTINVILLE,M,-71.6908088125446,45.27659985551734,59,58.00000000,56.00000000,58.00000000,0,0,0,87,0.00000000
2019,0 à 999 personnes,83,42075,MELBOURNE,CT,-72.17071136634033,45.598894967161904,64,58.00000000,56.00000000,58.00000000,1,0,0,36,0.33300000
2019,0 à 999 personnes,359,9048,MÉTIS-SUR-MER,V,-67.94251275636259,48.659469222729214,61,56.00000000,56.00000000,58.00000000,16,0,18,334,1.00000000
2019,0 à 999 personnes,573,14005,MONT-CARMEL,M,-69.72119710609273,47.30727461175397,59,56.00000000,56.00000000,58.00000000,0,24,0,259,1.00000000
2019,0 à 999 personnes,263,80090,MONTPELLIER,M,-75.26303866447715,45.897270898854835,58,51.00000000,56.00000000,58.00000000,0,0,0,100,0.00000000
2019,0 à 999 personnes,375,79110,MONT-SAINT-MICHEL,M,-75.26189617188975,46.820338446712256,60,57.00000000,56.00000000,58.00000000,0,0,0,130,0.00000000
2019,0 à 999 personnes,156,4015,MONT-SAINT-PIERRE,VL,-65.77345914769111,49.15600381017126,59,56.00000000,56.00000000,58.00000000,0,0,0,145,0.00000000
2019,0 à 999 personnes,637,3025,MURDOCHVILLE,V,-65.47700942093005,48.95073111612451,54,56.00000000,56.00000000,58.00000000,14,9,8,319,1.00000000
2019,0 à 999 personnes,947,30045,NANTES,M,-71.01428864006341,45.636536642906464,63,58.00000000,56.00000000,58.00000000,0,0,0,268,0.00000000
2019,0 à 999 personnes,137,85100,NÉDÉLEC,CT,-79.40935536184047,47.80078121587885,44,58.00000000,56.00000000,58.00000000,0,0,0,82,0.00000000
2019,0 à 999 personnes,638,79030,NOMININGUE,M,-75.0785873192493,46.39598406921181,58,57.00000000,56.00000000,58.00000000,0,30,0,355,0.36100000
2019,0 à 999 personnes,509,19010,NOTRE-DAME-AUXILIATRICE-DE-BUCKLAND,P,-70.54809358621651,46.61863924881593,59,58.00000000,56.00000000,58.00000000,0,0,0,241,0.00000000
2019,0 à 999 personnes,62,80015,NOTRE-DAME-DE-BONSECOURS,M,-74.86106671171875,45.74010830718915,54,51.00000000,56.00000000,58.00000000,6,0,31,0,1.00000000
2019,0 à 999 personnes,137,39015,NOTRE-DAME-DE-HAM,M,-71.7132055261664,45.917596619813104,45,60.00000000,56.00000000,58.00000000,0,0,0,58,0.00000000
2019,0 à 999 personnes,993,61045,NOTRE-DAME-DE-LOURDES (14),M,-73.443555724527,46.09325400569935,59,59.00000000,56.00000000,58.00000000,0,0,0,369,0.00000000
2019,0 à 999 personnes,170,79010,NOTRE-DAME-DE-PONTMAIN,M,-75.68549401378104,46.304711702522226,59,57.00000000,56.00000000,58.00000000,0,0,0,90,0.00000000
2019,0 à 999 personnes,225,30010,NOTRE-DAME-DES-BOIS,M,-71.05108812569289,45.362197417076636,62,58.00000000,56.00000000,58.00000000,0,7,0,84,1.00000000
2019,0 à 999 personnes,855,15025,NOTRE-DAME-DES-MONTS,M,-70.3976847534093,47.66609553452827,55,57.00000000,56.00000000,58.00000000,0,0,0,232,0.00000000
2019,0 à 999 personnes,582,11045,NOTRE-DAME-DES-NEIGES,M,-69.10775040329995,48.111766175907704,64,56.00000000,56.00000000,58.00000000,28,0,20,292,0.82400000
2019,0 à 999 personnes,888,85090,NOTRE-DAME-DU-NORD,M,-79.42424956050999,47.603122333209285,61,58.00000000,56.00000000,58.00000000,23,6,18,436,0.96700000
2019,0 à 999 personnes,181,12080,NOTRE-DAME-DU-PORTAGE,M,-69.58908799767924,47.76152904433431,65,56.00000000,56.00000000,58.00000000,7,0,130,0,1.00000000
2019,0 à 999 personnes,319,18040,NOTRE-DAME-DU-ROSAIRE,M,-70.41340172847543,46.864654726214866,59,58.00000000,56.00000000,58.00000000,0,0,0,157,0.00000000
2019,0 à 999 personnes,614,38055,PARISVILLE,P,-72.06563960066288,46.51535469166093,59,60.00000000,56.00000000,58.00000000,0,19,0,237,0.31100000
2019,0 à 999 personnes,701,2005,PERCÉ,V,-64.37143441293873,48.55753313577947,56,56.00000000,56.00000000,58.00000000,1,0,0,413,0.03300000
2019,0 à 999 personnes,669,16005,PETITE-RIVIÈRE-SAINT-FRANÇOIS,M,-70.61202991506099,47.31344772630349,58,57.00000000,56.00000000,58.00000000,0,0,1,511,0.00000000
2019,0 à 999 personnes,135,3015,PETITE-VALLÉE,M,-65.00985409232918,49.18713256721701,37,56.00000000,56.00000000,58.00000000,0,0,0,87,0.00000000
2019,0 à 999 personnes,419,94205,PETIT-SAGUENAY,M,-70.04746698606345,48.1552913551192,59,55.00000000,56.00000000,58.00000000,0,0,0,231,0.00000000
2019,0 à 999 personnes,114,30020,PIOPOLIS,M,-70.94638932852781,45.4692822659459,45,58.00000000,56.00000000,58.00000000,0,7,0,0,1.00000000
2019,0 à 999 personnes,810,82030,PONTIAC,M,-76.11078815531252,45.55305834476554,43,51.00000000,56.00000000,58.00000000,0,0,0,351,0.00000000
2019,0 à 999 personnes,918,2047,PORT-DANIEL-GASCONS,M,-64.95978631141195,48.22395016776512,61,56.00000000,56.00000000,58.00000000,11,1,9,478,0.48000000
2019,0 à 999 personnes,617,95040,PORTNEUF-SUR-MER,M,-69.20059148378658,48.679031400793356,59,57.00000000,56.00000000,58.00000000,1,0,0,369,0.10000000
2019,0 à 999 personnes,786,45030,POTTON,CT,-72.38151899817485,45.08227139442915,53,58.00000000,56.00000000,58.00000000,1,12,0,271,0.28900000
2019,0 à 999 personnes,544,42032,RACINE,M,-72.20560146588898,45.49473252913902,64,58.00000000,56.00000000,58.00000000,0,10,0,193,0.66700000
2019,0 à 999 personnes,348,34135,RIVIÈRE-À-PIERRE,M,-72.24862363662052,47.04391456002421,59,57.00000000,56.00000000,58.00000000,0,11,0,187,1.00000000
2019,0 à 999 personnes,330,98055,RIVIÈRE-AU-TONNERRE,M,-65.07450318821246,50.32474771764617,58,57.00000000,56.00000000,58.00000000,0,0,0,248,0.00000000
2019,0 à 999 personnes,908,13025,RIVIÈRE-BLEUE,M,-68.99009494277537,47.41270190590511,44,56.00000000,56.00000000,58.00000000,0,0,0,333,0.00000000
2019,0 à 999 personnes,103,89010,RIVIÈRE-HÉVA,M,-78.23952401055104,48.15187260723822,58,58.00000000,56.00000000,58.00000000,0,0,0,42,0.00000000
2019,0 à 999 personnes,560,14065,RIVIÈRE-OUELLE,M,-69.99476810651154,47.44700484405125,61,56.00000000,56.00000000,58.00000000,38,5,23,231,0.89600000
2019,0 à 999 personnes,251,98050,RIVIÈRE-SAINT-JEAN,M,-64.3972496375958,50.38814802054315,45,57.00000000,56.00000000,58.00000000,0,0,0,105,0.00000000
2019,0 à 999 personnes,164,8030,SAINT-ADELME,P,-67.30950893170098,48.81710168912622,45,56.00000000,56.00000000,58.00000000,0,0,0,74,0.00000000
2019,0 à 999 personnes,767,35015,SAINT-ADELPHE,P,-72.41014316556694,46.74428936824524,52,59.00000000,56.00000000,58.00000000,4,1,0,330,0.62500000
2019,0 à 999 personnes,888,77065,SAINT-ADOLPHE-D'HOWARD,M,-74.35332218406018,45.94899178476389,45,57.00000000,56.00000000,58.00000000,0,0,0,516,0.00000000
2019,0 à 999 personnes,72,31095,SAINT-ADRIEN-D'IRLANDE,M,-71.42338146312876,46.1130493052754,59,58.00000000,56.00000000,58.00000000,0,0,0,25,0.00000000
2019,0 à 999 personnes,468,53015,SAINT-AIMÉ,M,-72.96540147223787,45.91863004237621,52,60.00000000,56.00000000,58.00000000,50,0,221,27,1.00000000
2019,0 à 999 personnes,100,79022,SAINT-AIMÉ-DU-LAC-DES-ÎLES,M,-75.54945067396667,46.38739333046037,60,57.00000000,56.00000000,58.00000000,0,0,0,46,0.00000000
2019,0 à 999 personnes,153,7065,SAINT-ALEXANDRE-DES-LACS,P,-67.28323008730801,48.47366239291596,45,56.00000000,56.00000000,58.00000000,0,0,0,73,0.00000000
2019,0 à 999 personnes,575,63023,SAINT-ALEXIS,M,-73.63419004673436,45.94232247739081,59,59.00000000,56.00000000,58.00000000,0,0,0,180,0.00000000
2019,0 à 999 personnes,474,6050,SAINT-ALEXIS-DE-MATAPÉDIA,M,-67.04974968765714,47.97371460324103,59,56.00000000,56.00000000,58.00000000,0,0,0,143,0.00000000
2019,0 à 999 personnes,510,5065,SAINT-ALPHONSE,M,-65.63848401910808,48.198153128939964,45,56.00000000,56.00000000,58.00000000,0,0,0,217,0.00000000
2019,0 à 999 personnes,719,62025,SAINT-ALPHONSE-RODRIGUEZ,M,-73.70926822935382,46.17865363199473,51,59.00000000,56.00000000,58.00000000,0,0,0,524,0.00000000
2019,0 à 999 personnes,365,14040,SAINT-ANDRÉ,M,-69.70170504326701,47.669258989298356,60,56.00000000,56.00000000,58.00000000,19,0,0,128,1.00000000
2019,0 à 999 personnes,237,91010,SAINT-ANDRÉ-DU-LAC-SAINT-JEAN,VL,-71.99011030913731,48.3150306155298,59,55.00000000,56.00000000,58.00000000,0,0,0,112,0.00000000
2019,0 à 999 personnes,803,12065,SAINT-ARSÈNE,P,-69.40584313236225,47.915191007613004,68,56.00000000,56.00000000,58.00000000,9,0,283,0,1.00000000
2019,0 à 999 personnes,295,92005,SAINT-AUGUSTIN (02),P,-71.94118829426557,48.8105434150087,45,55.00000000,56.00000000,58.00000000,0,0,0,123,0.00000000
2019,0 à 999 personnes,180,98012,SAINT-AUGUSTIN (09),M,-58.471751727830075,51.33896194291196,45,57.00000000,56.00000000,58.00000000,0,0,0,247,0.00000000
2019,0 à 999 personnes,781,29100,SAINT-BENOÎT-LABRE,M,-70.78923310133595,46.073951979009465,72,58.00000000,56.00000000,58.00000000,27,0,260,35,1.00000000
2019,0 à 999 personnes,626,54115,SAINT-BERNARD-DE-MICHAUDVILLE,M,-73.07540260997479,45.82072884141082,70,60.00000000,56.00000000,58.00000000,40,0,240,0,1.00000000
2019,0 à 999 personnes,581,85045,SAINT-BRUNO-DE-GUIGUES,M,-79.46503384567384,47.47753579239139,64,58.00000000,56.00000000,58.00000000,18,3,208,0,0.95500000
2019,0 à 999 personnes,980,50030,SAINT-CÉLESTIN (VL),VL,-72.43513903393584,46.21510466170927,61,60.00000000,56.00000000,58.00000000,0,0,0,298,0.00000000
2019,0 à 999 personnes,599,94260,SAINT-CHARLES-DE-BOURGET,M,-71.42022386217265,48.526806131373476,59,55.00000000,56.00000000,58.00000000,0,0,0,294,0.00000000
2019,0 à 999 personnes,199,11005,SAINT-CLÉMENT,M,-69.09503025733483,47.92246379391061,45,56.00000000,56.00000000,58.00000000,0,15,0,0,1.00000000
2019,0 à 999 personnes,174,7090,SAINT-CLÉOPHAS,P,-67.73146359502338,48.483871535967076,59,56.00000000,56.00000000,58.00000000,0,0,0,70,0.00000000
2019,0 à 999 personnes,656,62065,SAINT-CÔME,M,-73.79473232673445,46.27203140458706,59,59.00000000,56.00000000,58.00000000,0,0,0,541,0.00000000
2019,0 à 999 personnes,791,12005,SAINT-CYPRIEN (01),M,-68.97155543354542,47.875971206480365,60,56.00000000,56.00000000,58.00000000,2,1,0,301,0.07900000
2019,0 à 999 personnes,474,68035,SAINT-CYPRIEN-DE-NAPIERVILLE,M,-73.43654142905932,45.18414868967429,54,60.00000000,56.00000000,58.00000000,0,0,0,191,0.00000000
2019,0 à 999 personnes,216,7105,SAINT-DAMASE (01),P,-67.78788622390519,48.65108485030212,59,56.00000000,56.00000000,58.00000000,0,0,0,83,0.00000000
2019,0 à 999 personnes,893,53005,SAINT-DAVID,M,-72.84039857831081,45.93230235056553,61,60.00000000,56.00000000,58.00000000,47,0,375,0,1.00000000
2019,0 à 999 personnes,247,42025,SAINT-DENIS-DE-BROMPTON,M,-72.10811145424462,45.43467328628262,59,58.00000000,56.00000000,58.00000000,0,0,0,96,0.00000000
2019,0 à 999 personnes,70,52090,SAINT-DIDACE,P,-73.24022897333633,46.36068233983509,38,59.00000000,56.00000000,58.00000000,0,5,0,34,0.45500000
2019,0 à 999 personnes,815,33017,SAINTE-AGATHE-DE-LOTBINIÈRE,M,-71.4153791246694,46.36728983029845,49,58.00000000,56.00000000,58.00000000,1,1,0,272,0.06700000
2019,0 à 999 personnes,586,9035,SAINTE-ANGÈLE-DE-MÉRICI,M,-68.08254324147495,48.50637642369976,59,56.00000000,56.00000000,58.00000000,0,0,0,283,0.00000000
2019,0 à 999 personnes,543,51055,SAINTE-ANGÈLE-DE-PRÉMONT,M,-73.05974569372677,46.37164023939528,62,59.00000000,56.00000000,58.00000000,3,13,0,217,0.88900000
2019,0 à 999 personnes,351,14090,SAINTE-ANNE-DE-LA-POCATIÈRE,P,-70.00509624692693,47.34654565830177,68,56.00000000,56.00000000,58.00000000,11,0,166,0,1.00000000
2019,0 à 999 personnes,264,79115,SAINTE-ANNE-DU-LAC,M,-75.37135109651476,46.91976114555075,45,57.00000000,56.00000000,58.00000000,0,0,0,174,0.00000000
2019,0 à 999 personnes,432,28015,SAINTE-AURÉLIE,M,-70.37628634588347,46.17402358650698,58,58.00000000,56.00000000,58.00000000,17,0,354,0,1.00000000
2019,0 à 999 personnes,260,62020,SAINTE-BÉATRIX,M,-73.63647872414462,46.21800173189115,63,59.00000000,56.00000000,58.00000000,0,0,0,100,0.00000000
2019,0 à 999 personnes,168,49085,SAINTE-BRIGITTE-DES-SAULTS,P,-72.50881279474964,46.04010572193545,70,60.00000000,56.00000000,58.00000000,14,0,83,0,1.00000000
2019,0 à 999 personnes,404,38060,SAINTE-CÉCILE-DE-LÉVRARD,P,-72.15955269823448,46.44667040534466,59,60.00000000,56.00000000,58.00000000,0,17,0,176,0.81000000
2019,0 à 999 personnes,195,30050,SAINTE-CÉCILE-DE-WHITTON,M,-70.93088643670303,45.68267550473025,45,58.00000000,56.00000000,58.00000000,10,0,77,0,1.00000000
2019,0 à 999 personnes,375,39117,SAINTE-CLOTILDE-DE-HORTON,M,-72.24201102421014,45.983145288806874,59,60.00000000,56.00000000,58.00000000,0,0,0,143,0.00000000
