annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,pourc_indice_validite,pourc_indice_validite_reg,pourc_indice_validite_cpop,pourc_indice_validite_qc,nresid_compt_relv,nresid_scompt,resid_compt_relv,resid_scompt,pourc_brchm_nresid_compt
2021,Abitibi-Témiscamingue,85045,SAINT-BRUNO-DE-GUIGUES,M,-79.46503384567384,47.47753579239139,66,57.61309047,59.03947305,60.00000000,27,8,195,0,1.00000000
2021,Abitibi-Témiscamingue,88065,SAINT-DOMINIQUE-DU-ROSAIRE,M,-78.04184953363202,48.8210111649755,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,85015,SAINT-ÉDOUARD-DE-FABRE,P,-79.33972749644605,47.17763100157227,56,57.61309047,59.03947305,60.00000000,7,0,0,188,0.46666667
2021,Abitibi-Témiscamingue,87030,SAINTE-GERMAINE-BOULÉ,M,-79.10670212901117,48.60279283187005,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,88085,SAINTE-GERTRUDE-MANNEVILLE,M,-78.43537873506448,48.53165877414919,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,87070,SAINTE-HÉLÈNE-DE-MANCEBOURG,P,-79.29750863795697,48.73586860000751,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,85085,SAINT-EUGÈNE-DE-GUIGUES,M,-79.35128681281921,47.523577680648735,58,57.61309047,59.03947305,60.00000000,0,0,0,67,0.00000000
2021,Abitibi-Témiscamingue,88060,SAINT-FÉLIX-DE-DALQUIER,M,-78.11992179068743,48.675544935606936,57,57.61309047,59.03947305,60.00000000,0,0,0,235,0.00000000
2021,Abitibi-Témiscamingue,87120,SAINT-LAMBERT (08),P,-79.43797997816048,48.952056499970375,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,88040,SAINT-MARC-DE-FIGUERY,P,-78.03012332266088,48.4593884892238,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,88050,SAINT-MATHIEU-D'HARRICANA,M,-78.1999487651297,48.47231205402385,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,89045,SENNETERRE (P),P,-77.27425512024509,48.368142523320024,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,89040,SENNETERRE (V),V,-76.42019958847474,48.26120846870015,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,87042,TASCHEREAU,M,-78.75193864039294,48.64100565882406,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,85005,TÉMISCAMING,V,-78.9975318968153,46.72000126282271,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,88075,TRÉCESSON,CT,-78.31520529681066,48.61356574377313,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,89008,VAL-D'OR,V,-77.5778026694869,47.99592818039312,58,57.61309047,61.98563338,60.00000000,80,4,4,12553,0.08842105
2021,Abitibi-Témiscamingue,87105,VAL-SAINT-GILLES,M,-79.11578291676837,48.95920765626982,,57.61309047,,60.00000000,,,,,
2021,Abitibi-Témiscamingue,85025,VILLE-MARIE,V,-79.43014675610694,47.3312594593899,64,57.61309047,61.09552442,60.00000000,210,0,396,596,0.99526066
2021,Bas-Saint-Laurent,7025,ALBERTVILLE,M,-67.37391386260363,48.32917336891954,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7047,AMQUI,V,-67.42565424772233,48.48713318918283,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13045,AUCLAIR,M,-68.66276778826774,47.74518764496846,59,59.70470569,59.03947305,60.00000000,0,0,0,84,0.00000000
2021,Bas-Saint-Laurent,8080,BAIE-DES-SABLES,M,-67.86009585361214,48.70847297448452,59,59.70470569,59.03947305,60.00000000,0,0,0,158,0.00000000
2021,Bas-Saint-Laurent,13055,BIENCOURT,M,-68.56959402454368,47.92859395824035,59,59.70470569,59.03947305,60.00000000,0,0,0,123,0.00000000
2021,Bas-Saint-Laurent,12057,CACOUNA,M,-69.48229404329724,47.93007053456999,69,59.70470569,61.09552442,60.00000000,70,0,607,0,1.00000000
2021,Bas-Saint-Laurent,7018,CAUSAPSCAL,V,-67.2361609869913,48.37531720728953,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13005,DÉGELIS,V,-68.5205990969634,47.617205084049544,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,10005,ESPRIT-SAINT,M,-68.54420854805525,48.055914640332745,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9060,GRAND-MÉTIS,M,-68.08947329652992,48.62945937374305,66,59.70470569,,60.00000000,1,0,0,15,1.00000000
2021,Bas-Saint-Laurent,8015,GROSSES-ROCHES,M,-67.15506434857859,48.91344500396506,59,59.70470569,59.03947305,60.00000000,0,0,0,154,0.00000000
2021,Bas-Saint-Laurent,14050,KAMOURASKA,M,-69.85291851469125,47.54086237704269,69,59.70470569,59.03947305,60.00000000,22,4,185,3,0.83870968
2021,Bas-Saint-Laurent,7057,LAC-AU-SAUMON,M,-67.39529866143631,48.4038259292781,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13060,LAC-DES-AIGLES,M,-68.67885203896132,47.99334175304975,45,59.70470569,59.03947305,60.00000000,0,0,0,176,0.00000000
2021,Bas-Saint-Laurent,14085,LA POCATIÈRE,V,-70.03135688520106,47.381528936536185,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9005,LA RÉDEMPTION,P,-67.88098121784635,48.43205615573673,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,10010,LA TRINITÉ-DES-MONTS,P,-68.4162046858702,48.101308763191305,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13050,LEJEUNE,M,-68.54429147774992,47.763406437241684,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9015,LES HAUTEURS,M,-68.1072756567204,48.362085375358866,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,8005,LES MÉCHINS,M,-66.89333750360785,48.927326824627634,60,59.70470569,59.03947305,60.00000000,3,0,0,349,0.11111111
2021,Bas-Saint-Laurent,12043,L'ISLE-VERTE,M,-69.32097189262511,48.00952153446156,58,59.70470569,61.09552442,60.00000000,0,0,0,475,0.00000000
2021,Bas-Saint-Laurent,8053,MATANE,V,-67.48502021368635,48.79812603623423,60,59.70470569,61.98563338,60.00000000,246,0,0,4530,0.49298597
2021,Bas-Saint-Laurent,9048,MÉTIS-SUR-MER,V,-67.94251275636259,48.659469222729214,62,59.70470569,59.03947305,60.00000000,16,0,22,330,1.00000000
2021,Bas-Saint-Laurent,14005,MONT-CARMEL,M,-69.72119710609273,47.30727461175397,59,59.70470569,59.03947305,60.00000000,0,24,0,259,1.00000000
2021,Bas-Saint-Laurent,9077,MONT-JOLI,V,-68.17987084773753,48.585721814825945,58,59.70470569,61.93468083,60.00000000,96,0,48,1885,0.60377358
2021,Bas-Saint-Laurent,11045,NOTRE-DAME-DES-NEIGES,M,-69.10775040329995,48.111766175907704,64,59.70470569,59.03947305,60.00000000,27,1,23,415,0.84848485
2021,Bas-Saint-Laurent,12045,NOTRE-DAME-DES-SEPT-DOULEURS,P,-69.43600442535165,48.025710381650114,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,12080,NOTRE-DAME-DU-PORTAGE,M,-69.58908799767924,47.76152904433431,68,59.70470569,59.03947305,60.00000000,6,0,108,0,1.00000000
2021,Bas-Saint-Laurent,13015,PACKINGTON,P,-68.81097234844849,47.467886016923025,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9040,PADOUE,M,-67.95314209894792,48.59095361565175,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13095,POHÉNÉGAMOOK,V,-69.26425392001372,47.50487126238241,57,59.70470569,61.09552442,60.00000000,65,3,60,964,1.00000000
2021,Bas-Saint-Laurent,9065,PRICE,VL,-68.1249968723501,48.601131385053655,66,59.70470569,61.09552442,60.00000000,29,0,0,732,1.00000000
2021,Bas-Saint-Laurent,10043,RIMOUSKI,V,-68.51884112398074,48.402591011393426,60,59.70470569,60.05812055,60.00000000,565,0,0,14860,0.62019759
2021,Bas-Saint-Laurent,13025,RIVIÈRE-BLEUE,M,-68.99009494277537,47.41270190590511,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,12072,RIVIÈRE-DU-LOUP,V,-69.51809285933113,47.822820876083135,64,59.70470569,61.98563338,60.00000000,454,0,66,5880,0.77342419
2021,Bas-Saint-Laurent,14065,RIVIÈRE-OUELLE,M,-69.99476810651154,47.44700484405125,63,59.70470569,59.03947305,60.00000000,45,0,25,249,1.00000000
2021,Bas-Saint-Laurent,8030,SAINT-ADELME,P,-67.30950893170098,48.81710168912622,59,59.70470569,59.03947305,60.00000000,0,0,0,79,0.00000000
2021,Bas-Saint-Laurent,14035,SAINT-ALEXANDRE-DE-KAMOURASKA,M,-69.57916884859439,47.668069020908426,62,59.70470569,61.09552442,60.00000000,19,7,18,600,1.00000000
2021,Bas-Saint-Laurent,7065,SAINT-ALEXANDRE-DES-LACS,P,-67.28323008730801,48.47366239291596,59,59.70470569,59.03947305,60.00000000,0,0,0,65,0.00000000
2021,Bas-Saint-Laurent,10030,SAINT-ANACLET-DE-LESSARD,P,-68.3760143194919,48.4439842634186,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14040,SAINT-ANDRÉ,M,-69.70170504326701,47.669258989298356,60,59.70470569,59.03947305,60.00000000,22,0,5,123,1.00000000
2021,Bas-Saint-Laurent,12015,SAINT-ANTONIN,V,-69.42736792461406,47.73546131592596,59,59.70470569,61.09552442,60.00000000,0,17,0,773,0.20481928
2021,Bas-Saint-Laurent,12065,SAINT-ARSÈNE,P,-69.40584313236225,47.915191007613004,65,59.70470569,59.03947305,60.00000000,12,0,266,0,0.60000000
2021,Bas-Saint-Laurent,13100,SAINT-ATHANASE,M,-69.43219354340542,47.42061576956232,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14010,SAINT-BRUNO-DE-KAMOURASKA,M,-69.68677330642554,47.453519600051,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9010,SAINT-CHARLES-GARNIER,P,-68.0265425931568,48.3328712858108,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11005,SAINT-CLÉMENT,M,-69.09503025733483,47.92246379391061,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7090,SAINT-CLÉOPHAS,P,-67.73146359502338,48.483871535967076,57,59.70470569,59.03947305,60.00000000,0,0,0,69,0.00000000
2021,Bas-Saint-Laurent,12005,SAINT-CYPRIEN (01),M,-68.97155543354542,47.875971206480365,60,59.70470569,59.03947305,60.00000000,2,0,0,309,0.08000000
2021,Bas-Saint-Laurent,7105,SAINT-DAMASE (01),P,-67.78788622390519,48.65108485030212,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14055,SAINT-DENIS-DE LA BOUTEILLERIE,M,-69.92800668285795,47.49785151146342,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9030,SAINT-DONAT (01),P,-68.23994779003448,48.49318096328026,37,59.70470569,59.03947305,60.00000000,0,0,0,141,0.00000000
2021,Bas-Saint-Laurent,9035,SAINTE-ANGÈLE-DE-MÉRICI,M,-68.08254324147495,48.50637642369976,52,59.70470569,59.03947305,60.00000000,0,0,0,283,0.00000000
2021,Bas-Saint-Laurent,14090,SAINTE-ANNE-DE-LA-POCATIÈRE,P,-70.00509624692693,47.34654565830177,69,59.70470569,59.03947305,60.00000000,46,0,265,0,1.00000000
2021,Bas-Saint-Laurent,8023,SAINTE-FÉLICITÉ (01),M,-67.29092629297365,48.884109645993156,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9085,SAINTE-FLAVIE,P,-68.23450170871116,48.599914744207325,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7010,SAINTE-FLORENCE,M,-67.23677288159318,48.27201142315495,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11030,SAINTE-FRANÇOISE (01),P,-69.04312781145393,48.074971372682725,51,59.70470569,59.03947305,60.00000000,0,0,0,94,0.00000000
2021,Bas-Saint-Laurent,14025,SAINTE-HÉLÈNE-DE-KAMOURASKA,M,-69.71590166644181,47.571757234385885,60,59.70470569,59.03947305,60.00000000,1,0,0,232,0.07692308
2021,Bas-Saint-Laurent,7040,SAINTE-IRÈNE,P,-67.63968941905432,48.42382592838419,59,59.70470569,59.03947305,60.00000000,0,0,0,171,0.00000000
2021,Bas-Saint-Laurent,9020,SAINTE-JEANNE-D'ARC (01),P,-67.96827677902817,48.47508775941854,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11035,SAINT-ÉLOI,P,-69.2015597829536,48.03186054988939,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9092,SAINTE-LUCE,M,-68.33410252047723,48.53508243963368,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13085,SAINT-ELZÉAR-DE-TÉMISCOUATA,M,-69.06798109817439,47.570187595462535,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7005,SAINTE-MARGUERITE-MARIE,M,-67.09380935901264,48.31211180964432,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,8040,SAINTE-PAULE,M,-67.53092121596187,48.67111258507042,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,12030,SAINT-ÉPIPHANE,M,-69.29858350817321,47.90455921345896,69,59.70470569,59.03947305,60.00000000,25,0,227,0,1.00000000
2021,Bas-Saint-Laurent,11015,SAINTE-RITA,M,-68.87702385702158,47.948148814839804,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,10075,SAINT-EUGÈNE-DE-LADRIÈRE,P,-68.67592790230377,48.17758993592497,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13030,SAINT-EUSÈBE,P,-68.90925487753393,47.53742806541417,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,10070,SAINT-FABIEN,P,-68.8636450791391,48.28397909403324,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,12025,SAINT-FRANÇOIS-XAVIER-DE-VIGER,M,-69.24637753626551,47.83696741248502,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9025,SAINT-GABRIEL-DE-RIMOUSKI,M,-68.19645984690702,48.41750252974331,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14075,SAINT-GABRIEL-LALEMANT,M,-69.87169079654673,47.35462450281832,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14045,SAINT-GERMAIN,M,-69.79157392277821,47.59463472471737,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11020,SAINT-GUY,M,-68.77449228226376,48.02925083910946,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13090,SAINT-HONORÉ-DE-TÉMISCOUATA,M,-69.19369723963351,47.66561007242664,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,12010,SAINT-HUBERT-DE-RIVIÈRE-DU-LOUP,M,-69.15655600420038,47.78808510292034,54,59.70470569,59.03947305,60.00000000,5,0,0,295,0.16129032
2021,Bas-Saint-Laurent,8010,SAINT-JEAN-DE-CHERBOURG,P,-67.10695731016969,48.847060910183615,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11010,SAINT-JEAN-DE-DIEU,M,-69.0226688558787,47.995214937497074,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13010,SAINT-JEAN-DE-LA-LANDE,M,-68.67839972559308,47.44659961074957,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14030,SAINT-JOSEPH-DE-KAMOURASKA,P,-69.60410837746615,47.585834576185775,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,9070,SAINT-JOSEPH-DE-LEPAGE,P,-68.16774179263832,48.55851792758838,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13040,SAINT-JUSTE-DU-LAC,M,-68.73815604894136,47.723558934208796,52,59.70470569,59.03947305,60.00000000,0,0,0,74,0.00000000
2021,Bas-Saint-Laurent,8065,SAINT-LÉANDRE,P,-67.60840696958157,48.700705410942085,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7030,SAINT-LÉON-LE-GRAND (01),P,-67.51141265546657,48.36151934908101,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13080,SAINT-LOUIS-DU-HA! HA!,P,-69.00494321016909,47.66398510343274,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13020,SAINT-MARC-DU-LAC-LONG,P,-68.87834328222209,47.39253160667162,59,59.70470569,59.03947305,60.00000000,0,0,0,133,0.00000000
2021,Bas-Saint-Laurent,10025,SAINT-MARCELLIN,P,-68.28401082820164,48.33518967837703,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11050,SAINT-MATHIEU-DE-RIOUX,M,-68.97689233867294,48.16814340806796,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,11025,SAINT-MÉDARD,M,-68.86903437758751,48.0762721875069,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,13065,SAINT-MICHEL-DU-SQUATEC,M,-68.79227571513832,47.823110308742834,45,59.70470569,61.09552442,60.00000000,0,0,0,305,0.00000000
2021,Bas-Saint-Laurent,12020,SAINT-MODESTE,M,-69.37837882161398,47.81316599524941,66,59.70470569,59.03947305,60.00000000,4,1,69,134,0.62500000
2021,Bas-Saint-Laurent,7095,SAINT-MOÏSE,P,-67.84975804045334,48.52542185705846,59,59.70470569,59.03947305,60.00000000,0,0,0,151,0.00000000
2021,Bas-Saint-Laurent,10015,SAINT-NARCISSE-DE-RIMOUSKI,P,-68.47258790888189,48.24681567739135,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7100,SAINT-NOËL,VL,-67.82649925973685,48.604795727932874,59,59.70470569,59.03947305,60.00000000,0,0,0,148,0.00000000
2021,Bas-Saint-Laurent,9055,SAINT-OCTAVE-DE-MÉTIS,P,-68.03288254326029,48.60317623441016,64,59.70470569,59.03947305,60.00000000,0,0,0,105,0.00000000
2021,Bas-Saint-Laurent,14080,SAINT-ONÉSIME-D'IXWORTH,M,-69.93644346021829,47.29832578814407,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14070,SAINT-PACÔME,M,-69.9434638529575,47.4099318583133,59,59.70470569,61.09552442,60.00000000,0,0,0,491,0.00000000
2021,Bas-Saint-Laurent,14018,SAINT-PASCAL,V,-69.78088951034428,47.525130346945765,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,12035,SAINT-PAUL-DE-LA-CROIX,M,-69.19447069836565,47.947354437645735,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,14060,SAINT-PHILIPPE-DE-NÉRI,P,-69.8813796713434,47.465698587143706,45,59.70470569,59.03947305,60.00000000,0,0,0,328,0.00000000
2021,Bas-Saint-Laurent,13075,SAINT-PIERRE-DE-LAMY,M,-68.98427064345634,47.787009407080575,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,8035,SAINT-RENÉ-DE-MATANE,M,-67.34549658198233,48.72320304256878,59,59.70470569,59.03947305,60.00000000,0,0,0,89,0.00000000
2021,Bas-Saint-Laurent,11055,SAINT-SIMON (01),M,-69.01594961357222,48.21193556496918,59,59.70470569,59.03947305,60.00000000,0,0,0,102,0.00000000
2021,Bas-Saint-Laurent,7070,SAINT-THARCISIUS,P,-67.30680901657313,48.54366456171078,57,59.70470569,59.03947305,60.00000000,0,0,0,71,0.00000000
2021,Bas-Saint-Laurent,8073,SAINT-ULRIC,M,-67.7024957660444,48.74852462269202,59,59.70470569,59.03947305,60.00000000,0,0,0,361,0.00000000
2021,Bas-Saint-Laurent,10060,SAINT-VALÉRIEN,P,-68.61876585675616,48.297230240308075,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7075,SAINT-VIANNEY,M,-67.41814400104467,48.62025483346704,59,59.70470569,59.03947305,60.00000000,0,0,0,119,0.00000000
2021,Bas-Saint-Laurent,7035,SAINT-ZÉNON-DU-LAC-HUMQUI,P,-67.60930754374795,48.31133025274176,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7085,SAYABEC,M,-67.6755163582989,48.59488752211223,,59.70470569,,60.00000000,,,,,
