ID,DATE_ATTRIB,TYPE_LIEU,TYPE_DOSSIER_INTERV,SECTEUR_SCIAN,REGION 
3182,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",MAURICIE ET CENTRE-DU-QUEBEC
3183,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,MAURICIE ET CENTRE-DU-QUEBEC
3184,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3185,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,MAURICIE ET CENTRE-DU-QUEBEC
3186,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3187,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MAURICIE ET CENTRE-DU-QUEBEC
3188,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3189,2020-02-20,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,LONGUEUIL
3190,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES PUBLICS,CHAUDIERE-APPALACHES
3191,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,CHAUDIERE-APPALACHES
3192,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3193,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,CHAUDIERE-APPALACHES
3194,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,ADMINISTRATIONS PUBLIQUES,CHAUDIERE-APPALACHES
3195,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
3196,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,AGRICULTURE,CHAUDIERE-APPALACHES
3197,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,AGRICULTURE,CHAUDIERE-APPALACHES
3198,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,ABITIBI-TEMISCAMINGUE
3199,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LAURENTIDES
3200,2020-02-20,ETABLISSEMENT,PLAINTE,COMMERCE DE GROS,CHAUDIERE-APPALACHES
3201,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
3202,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,CHAUDIERE-APPALACHES
3203,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,AGRICULTURE,CHAUDIERE-APPALACHES
3204,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3205,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,CHAUDIERE-APPALACHES
3206,2020-02-20,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
3207,2020-02-20,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
3208,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3209,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3210,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,ESTRIE
3211,2020-02-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3212,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,LONGUEUIL
3213,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3214,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3215,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3216,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3217,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3218,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3219,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3220,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
3221,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
3222,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
3223,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LAURENTIDES
3224,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,CHAUDIERE-APPALACHES
3225,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
3226,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
3227,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),OUTAOUAIS
3228,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,OUTAOUAIS
3229,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LAURENTIDES
3230,2020-02-20,ETABLISSEMENT,PLAINTE,TRANSPORT ET ENTREPOSAGE,MONTREAL
3231,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3232,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAVAL
3233,2020-02-20,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAURENTIDES
3234,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,CHAUDIERE-APPALACHES
3235,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,CHAUDIERE-APPALACHES
3236,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,CHAUDIERE-APPALACHES
3237,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
3238,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
3239,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,CHAUDIERE-APPALACHES
3240,2020-02-20,ETABLISSEMENT,PLAINTE,SERVICES IMMOBILIERS ET SERVICES DE LOCATION ET DE LOCATION A BAIL,MONTREAL
3241,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,CHAUDIERE-APPALACHES
3242,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,CHAUDIERE-APPALACHES
3243,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,CHAUDIERE-APPALACHES
3244,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3245,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3246,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3247,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3248,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3249,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3250,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3251,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3252,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3253,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3254,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3255,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3256,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3257,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3258,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3259,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3260,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3261,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3262,2020-02-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3263,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3264,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3265,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3266,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3267,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3268,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3269,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3270,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3271,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3272,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3273,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3274,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3275,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MAURICIE ET CENTRE-DU-QUEBEC
3276,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
3277,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3278,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3279,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3280,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3281,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,ST-JEAN-SUR-RICHELIEU
3282,2020-02-21,ETABLISSEMENT,PLAINTE,ADMINISTRATIONS PUBLIQUES,LANAUDIERE
3283,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3284,2020-02-20,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,LAVAL
3285,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3286,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
3287,2020-02-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
3288,2020-02-21,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
3289,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),GASPESIE-ILES-DE-LA-MADELEINE
3290,2020-02-20,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAVAL
3291,2020-02-17,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
3292,2020-02-21,ETABLISSEMENT,PLAINTE,SERVICES D'ENSEIGNEMENT,VALLEYFIELD
3293,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,YAMASKA
3294,2020-02-21,AUTRE LIEU DE TRAVAIL,PLAINTE,INDETERMINE (AUTRES),SAGUENAY-LAC-ST-JEAN
3295,2020-02-21,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
3296,2020-02-19,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,LAURENTIDES
3297,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
3298,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3299,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3300,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3301,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3302,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3303,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LANAUDIERE
3304,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,BAS-ST-LAURENT
3305,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3306,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3307,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LANAUDIERE
3308,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3309,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LANAUDIERE
3310,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3311,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3312,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3313,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
3314,2020-02-21,AUTRE LIEU DE TRAVAIL,PLAINTE,INDETERMINE (AUTRES),LAVAL
3315,2020-02-24,ETABLISSEMENT,PLAINTE,COMMERCE DE GROS,MONTREAL
3316,2020-02-24,ETABLISSEMENT,PLAINTE,SOINS DE SANTE ET ASSISTANCE SOCIALE,MONTREAL
3317,2020-02-24,ETABLISSEMENT,PLAINTE,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",MONTREAL
3318,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3319,2020-02-24,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
3320,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
3321,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SOINS DE SANTE ET ASSISTANCE SOCIALE,LONGUEUIL
3322,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
3323,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
3324,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
3325,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
3326,2020-02-24,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
3327,2020-02-21,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
3328,2020-02-24,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),MONTREAL
3329,2020-02-24,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
3330,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MAURICIE ET CENTRE-DU-QUEBEC
3331,2020-02-21,ETABLISSEMENT,LOI ET REGLEMENTS,"INFORMATION, CULTURE ET LOISIRS",CAPITALE-NATIONALE
3332,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
3333,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LAURENTIDES
3334,2020-02-24,ETABLISSEMENT,PLAINTE,CONSTRUCTION,LANAUDIERE
3335,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAVAL
3336,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAVAL
3337,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,ESTRIE
3338,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
3339,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
3340,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MONTREAL
3341,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
3342,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
3343,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
3344,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
3345,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MONTREAL
3346,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,CHAUDIERE-APPALACHES
3347,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
3348,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
3349,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
3350,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
3351,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
3352,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3353,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,MONTREAL
3354,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,MONTREAL
3355,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
3356,2020-02-24,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,ESTRIE
3357,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
3358,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CAPITALE-NATIONALE
3359,2020-02-24,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
3360,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
3361,2020-02-24,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CHAUDIERE-APPALACHES
3362,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3363,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MONTREAL
3364,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3365,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
3366,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3367,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,MONTREAL
3368,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3369,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
3370,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3371,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3372,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3373,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3374,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3375,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3376,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3377,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LONGUEUIL
3378,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,HEBERGEMENT ET SERVICES DE RESTAURATION,LANAUDIERE
3379,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LANAUDIERE
3380,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SOINS DE SANTE ET ASSISTANCE SOCIALE,LANAUDIERE
3381,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,LANAUDIERE
3382,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SOINS DE SANTE ET ASSISTANCE SOCIALE,LANAUDIERE
3383,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,HEBERGEMENT ET SERVICES DE RESTAURATION,LANAUDIERE
3384,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
3385,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LANAUDIERE
3386,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LANAUDIERE
3387,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,SOINS DE SANTE ET ASSISTANCE SOCIALE,LANAUDIERE
3388,2020-02-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
3389,2020-02-24,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
3390,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,CAPITALE-NATIONALE
3391,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,ABITIBI-TEMISCAMINGUE
3392,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,ABITIBI-TEMISCAMINGUE
3393,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,CAPITALE-NATIONALE
3394,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,HEBERGEMENT ET SERVICES DE RESTAURATION,ABITIBI-TEMISCAMINGUE
3395,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
3396,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
3397,2020-02-24,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,LAURENTIDES
3398,2020-02-24,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,LAURENTIDES
3399,2020-02-24,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,LAURENTIDES
3400,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,MONTREAL
3401,2020-02-24,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,MONTREAL
3402,2020-02-25,ETABLISSEMENT,PLAINTE,SERVICES D'ENSEIGNEMENT,MONTREAL
3403,2020-02-25,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
3404,2020-02-25,ETABLISSEMENT,LOI ET REGLEMENTS,ADMINISTRATIONS PUBLIQUES,OUTAOUAIS
3405,2020-02-25,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,OUTAOUAIS
3406,2020-02-25,ETABLISSEMENT,PLAINTE,"SERVICES PROFESSIONNELS, SCIENTIFIQUES ET TECHNIQUES",CAPITALE-NATIONALE
3407,2020-02-25,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
3408,2020-02-25,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,CAPITALE-NATIONALE
