Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien URL
Bibliothèque d'Ahuntsic	Jeunes - Documentaires	Guinness world records 2013 :[le mondial des records] directeur de la publication, Craig Glenday ; traduction, Stéphanie Alglave ... et al.].	17	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2350339?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Documentaires	Guinness world records 2012 :[le mondial des records /directeur de la publication, Craig Glenday ; traduction, Stéphanie Alglave ... et al.].	13	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2259971?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.3,Calamité à plein temps /Bertschy.	10	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1386285?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.7,Tête à claques /Bertschy.	9	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1575885?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Les légendaires.12,Renaissance /Patrick Sobral	9	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1928399?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Les p'tits diables.11,Mon frère, c'est pas un cadeau!!! /scénario & dessin, Olivier Dutto.	9	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2077390?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	Judge (Film)	9	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2489213?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - DVD	Le film LEGO[enregistrement vidéo] =The LEGO movie /scénario et réalisation, Phil Lord, Christopher Miller ; histoire, Dan Hageman ... [et al.].	8	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2457551?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - DVD	Trolls en boîte[enregistrement vidéo] =The boxtrolls /réalisation, Graham Annable, Anthony Stacchi ; scénario, Irina Brignull, Adam Pava.	8	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2489209?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Mangas	Naruto.56,L'équipe Asuma de nouveau réunie! /Masashi Kishimoto ; [traduit et adapté en français par Frédéric Malet].	8	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2352058?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Mangas	Naruto.28 /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	8	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1425402?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Les légendaires.14,L'héritage du mal /Patrick Sobral.	8	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2273429?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Romans pré-ado	Le secret des marionnettes japonaises /Téa Stilton ; [illustrations de Alessandro Battan ... et al. ; traduction de Lili Plumedesouris].	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1990404?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.2,Catastrophe naturelle /Bertschy.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1360760?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.11,Fléau sans frontière /Bertschy.	7	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2186075?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Mangas	Naruto.65,Hashirama et Madara /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2482994?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	Dans la tempête[enregistrement vidéo] =Into the storm /réalisation, Steven Quale ; scénario, John Swetnam.	7	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2484837?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	1987[enregistrement vidéo] /scénario et réalisation, Ricardo Trogi.	7	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2476724?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Mangas	Naruto.63,Monde onirique /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2467166?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Les p'tits diables.5,Que du bonheur! /scénario & dessin, Olivier Dutto.	7	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1430869?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Rémi.Sans famille[enregistrement vidéo] /réalisation, Osamu Dezaki ; directeur de l'animation, Akio Sugino.	10	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1456957?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	6	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1821505?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Les légendaires.12,Renaissance /Patrick Sobral	5	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1928399?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	La grammaire pour tous :dictionnaire de la grammaire en 27 chapitres, index des difficultés grammaticales /Bescherelle.	4	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1227706?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	November man (Film)	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2483173?lang=frc
Bibliothèque de Cartierville	Jeunes - Documentaires	Réussir l'examen d'entrée au secondaire :écoles privées, écoles internationales /Pierrette Tranquille, Françoise Tchou.	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1505317?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Adieu au langage (Film)	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2501032?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Hunger games.La révolte.1[enregistrement vidéo] =The hunger games.Mockingjay.1 /réalisation, Francis Lawrence ; scénario, Peter Craig, Danny Strong.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2488583?lang=frc
