Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien URL
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Soumission /Michel Houellebecq.	11	10	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2488049?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	L'écume des jours[enregistrement vidéo] =Mood indigo /réalisation, Michel Gondry ; scénario, Michel Gondry, Luc Bossi.	9	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2465951?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Le bleu de tes yeux :roman /Mary Higgins Clark ; traduit de l'anglais (États-Unis) par Anne Damour.	9	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2450741?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Waterminator /scénario et dessin, Midam.	9	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1289072?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	L'instant présent :roman /Guillaume Musso.	8	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2494553?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	La veuve du boulanger :roman /Denis Monette.	8	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2466496?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Jean-François Lépine :sur la ligne de feu.	8	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2475761?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - DVD	Le coq de St-Victor[enregistrement vidéo] =The rooster of St-Victor /réalisation, Pierre Greco ; scénario, Johanne Mercier, Pierre Greco.	8	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2459040?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - DVD	Caillou au zoo[enregistrement vidéo] =Caillou goes to the zoo /DHX Cookie Jar Inc.	8	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2484805?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Kid Paddle.13,Slime project /scénario et dessin, Midam.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2359512?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Nouveautés	Barbecue royal /dessin, Midam et Adam ; scénario, Midam et www.gameoverforever.com.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2474149?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.12,Forcément coupable /Bertschy.	7	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2289208?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	Opération avant l'aube[enregistrement vidéo] =Zero dark thirty /réalisation, Kathryn Bigelow ; scénario, Mark Boal.	7	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2384123?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Les légendaires.11,Versus inferno /Patrick Sobral.	7	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1907824?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	La fête de l'insignifiance :roman /Milan Kundera.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2450561?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.13,Mini cataclysme /Bertschy.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2382388?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Les légendaires.6,Main du futur /Patrick Sobral.	7	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1429484?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	Hunger games[enregistrement vidéo] :l'embrasement = The Hunger games : catching fire /réalisation, Francis Lawrence ; scénario, Simon Beaufoy, Michael de Bruyn.	7	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2440675?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Nelson.3,Calamité à plein temps /Bertschy.	7	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1386285?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Romans enfants	Marilou Polaire crie au loup /Raymond Plante ; illustrations de Marie-Claude Favreau.	7	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1253612?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	8	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1821505?lang=frc
Bibliothèque de Cartierville	Jeunes - Romans enfants	Le potager de Floup /texte, Carole Tremblay ; illustrations, Steve Beshwaty.	6	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2385651?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Lou!.6,L'âge de cristal /Julien Neel.	6	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2372182?lang=frc
Bibliothèque de Cartierville	Adultes - BD	Le cycle de Tschaï /d'après l'oeuvre de Jack Vance ; adaptation, Jean David Morvan ; dessin, Li-An.	5	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1263762?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction, Micheline Briand avec la collaboration de Claude Nazair ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service des technologies d'exploitation du Ministère des transports].	5	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1492968?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Le journal d'Aurélie Laflamme[enregistrement vidéo] =Aurélie Laflamme's diary /réalisation, Christian Laurence ; scénario, India Desjardins, Christian Laurence.	5	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1938897?lang=frc
Bibliothèque de Cartierville	Adultes - Romans	La bicyclette bleue[texte (gros caractères)]  /Régine Deforges.	5	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1014647?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	L'arme fatale[enregistrement vidéo] =Lethal weapon /réalisation, Richard Donner ; scénario, Shane Black.  L'arme fatale 2 = Lethal weapon 2 / réalisation, Richard Donner ; scénario, Jeffrey Boam.  L'arme fatale 3 = Lethal weapon 3 / réalisation, Richard Donner ; scénario, Jeffrey Boam, Robert Mark Kamen.  L'arme fatale 4 = Lethal weapon 4 / réalisation, Richard Donner ; scénario, Channing Gibson.	5	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1511611?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Les pingouins de Madagascar.Opération[enregistrement vidéo] :première sur DVD = The penguins of Madagascar.Operation : DVD première.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1921595?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Opération Moignons /Alex A.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2356470?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	La mort dans la peau[enregistrement vidéo] =The Bourne supremacy /réalisation, Paul Greengrass ; scénario, Tony Gilroy.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1515644?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Soins infirmiers, médecine et chirurgie /Brunner et Suddath ; [traduction, Marie-Hélène Courchesne ... et al.].	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1446222?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Mandela[enregistrement vidéo] :un long chemin vers la liberté = Mandela : long walk to freedom /réalisation, Justin Chadwick ; scénario, William Nicholson.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2447581?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Conduire un véhicule de promenade /[publication réalisée par la Société de l'assurance automobile du Québec ; recherche et rédaction, Michèle Jean et Micheline Briand avec la collaboration de Diane Hamel... et al.]	4	17	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1427841?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Rebelle[enregistrement vidéo] =War witch /scénario et réalisation, Kim Nguyen.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2354647?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Divergence[enregistrement vidéo] =Divergent /réalisation, Neil Burger ; scénario, Evan Daugherty, Vanessa Taylor.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2462977?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Les mondes de Ralph[enregistrement vidéo] =Wreck-it Ralph /réalisation, Rich Moore ; histoire de Rich Moore, Phil Johnston, Jim Reardon ; scénario, Phil Johnston, Jennifer Lee.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2379775?lang=frc
Bibliothèque de Cartierville	Jeunes - Documentaires	Plus de 30 tests pour se préparer et réussir!.Mathématique /Colette Laberge, Stéphane Vallée ; [illustrations, Agathe Bray-Bourret et Julien Del Busso].	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2251891?lang=frc
Bibliothèque de Cartierville	Adultes - Jeux vidéo sur console	Uncharted 3.Drake's deception[ressource électronique (PlayStation 3)].	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2266004?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Arnaque américaine[enregistrement vidéo] =American hustle /réalisation, David O. Russell ; scénario, Eric Warren Singer, David O. Russell.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2446637?lang=frc
Bibliothèque De Salaberry	Jeunes - Documentaires	Vie sauvage [Salaberry] :encyclopédie Larousse des animaux	15	77	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1193937?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Pink diary	12	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1586538?lang=frc
