Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien URL
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	7	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1821505?lang=frc
Bibliothèque de Cartierville	Jeunes - Documentaires	Pas de problème!.Mathématique, 1re[-6e] année : exercices de résolution de problèmes : 1er[-3e] cycle /Pierrette Tranquille, Françoise Tchou ; [illustrations, Michel Grant].	5	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1409837?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction, Micheline Briand avec la collaboration de Claude Nazair ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service des technologies d'exploitation du Ministère des transports].	5	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1492968?lang=frc
Bibliothèque de Cartierville	Jeunes - Documentaires	Plus de 30 tests pour se préparer et réussir!.Français /Colette Laberge.	5	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2251879?lang=frc
Bibliothèque de Cartierville	Jeunes - Disques compacts	Chansons éducatives[enregistrement sonore].	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1413022?lang=frc
Bibliothèque de Cartierville	Jeunes - Livres parlants	Les contes de Charles Perrault[enregistrement sonore].	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2390261?lang=frc
Bibliothèque de Cartierville	Adultes - Romans	La porteuse de pain[texte (gros caractères)]  /Xavier de Montépin.	4	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1062635?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	La grammaire pour tous :dictionnaire de la grammaire en 27 chapitres, index des difficultés grammaticales /Bescherelle.	4	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1227706?lang=frc
Bibliothèque de Cartierville	Adultes - Romans	La bicyclette bleue[texte (gros caractères)]  /Régine Deforges.	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1014647?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[publication réalisée par la Société de l'assurance automobile du Québec].	4	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2448995?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Divergence[enregistrement vidéo] =Divergent /réalisation, Neil Burger ; scénario, Evan Daugherty, Vanessa Taylor.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2462977?lang=frc
Bibliothèque de Cartierville	Adultes - Nouveautés	Charlotte :roman /David Foenkinos.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2467023?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	L'Hôtel Grand Budapest[enregistrement vidéo] =The Grand Budapest Hotel /director, Wes Anderson.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2459990?lang=frc
Bibliothèque de Cartierville	Adultes - Nouveautés	Les demoiselles du quartier:nouvelles, suivi de, La petite demoiselle : lettre	4	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2503201?lang=frc
Bibliothèque de Cartierville	Jeunes - Collection Je lis, tu lis	Monsieur Lion chez le coiffeur /Britta Teckentrup.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2392558?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	La liste de Schindler[enregistrement vidéo] =Schindler's list /réalisation, Steven Spielberg ; scénario, Steven Zaillian.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1450637?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Kid Paddle.Monsters /dessin, textes, Midam.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2067889?lang=frc
Bibliothèque de Cartierville	Adultes - Jeux vidéo sur console	Naruto Shippuden.Ultimate ninja storm revolution[ressource électronique (PlayStation 3)]	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2471217?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Rapides et dangereux.6[enregistrement vidéo] =Fast & furious.6 /réalisation, Justin Lin ; scénario, Chris Morgan.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2432480?lang=frc
Bibliothèque de Cartierville	Adultes - Nouveautés	L'orpheline des neiges.4,Les marionnettes du destin[texte (gros caractères)] :roman /Marie-Bernadette Dupuy.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2474354?lang=frc
Bibliothèque De Salaberry	Tout-petits - BD	Lili part en camp de vacances /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	5	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1461881?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Studio danse.1 /dessins, Crip ; scénario, Béka.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1582914?lang=frc
Bibliothèque De Salaberry	Tout-petits - BD	Polo à la recherche de Lili /Régis Faller.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1930976?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Barbie en super princesse[enregistrement vidéo] =Barbie in princess power /réalisation, Zeke Norton ; scénario, Marsha Griffin.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2496102?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Pinocchio[enregistrement vidéo] /réalisation, Ben Sharpsteen, Hamilton Luske ; animation, Fred Moore ... [et al.].	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1815575?lang=frc
Bibliothèque De Salaberry	Jeunes - Collection Je lis, tu lis	Le pique-nique de Floup /texte, Carole Tremblay ; illustrations, Steve Beshwaty.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2320067?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Les p'tits diables.8,Une soeur ça suffit!!! /scénario & dessin, Olivier Dutto.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1756438?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Pink diary	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1586538?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Barbie Mariposa et le royaume des fées[enregistrement vidéo] =Barbie Mariposa & the fairy princess /réalisation, William Lau ; scénario, Elise Allen.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2410088?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Passe-Partout.5[enregistrement vidéo] /[présenté par] le Ministère de l'éducation du Québec ; responsable du projet, Laurent Lachance.	4	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1758898?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Passe-Partout.4[enregistrement vidéo] /[présenté par] le Ministère de l'éducation du Québec ; responsable du projet, Laurent Lachance.	4	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1604280?lang=frc
Bibliothèque De Salaberry	Jeunes - Romans pré-ado	Amos Daragon, la clé de Braha /Bryan Perro.	4	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1337868?lang=frc
Bibliothèque De Salaberry	Jeunes - Romans pré-ado	Amos Daragon, la grande croisade /Bryan Perro.	4	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1409503?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Pan'Pan panda, une vie en douceur.4 /[Sato Horokura ; traduction, Arnaud Delage].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2488733?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Plum, un amour de chat.3 /Hoshino Natsumi ; [traduction, Julie Gerriet].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2479145?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Plum, un amour de chat.4 /Hoshino Natsumi ; [traduction, Julie Gerriet].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2491122?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Super Dinosaure.1 /scénario, Robert Kirkman ; dessin, Jason Howard ; [traduction, Benjamin Rivière, Makma].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2415354?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Le voyage d'un hamster extraordinaire /[texte de] Astrid Desbordes ; [illustrations de] Pauline Martin.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2473630?lang=frc
Bibliothèque De Salaberry	Tout-petits - BD	Le petit monde de Liz /Liz Climo.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2401989?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Yanaka, histoires de chats.1 /Megumi Yakatsuki ; [traduction Sahé Cibot]	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2435700?lang=frc
	Jeunes - BD	La rose écarlate.7,Tu seras toujours à moi /scénario et dessin, Patricia Lyfoung.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2248360?lang=frc
	Jeunes - BD	La rose écarlate.9,Me pardonneras-tu? /scénario et dessin, Patricia Lyfoung.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2434599?lang=frc
	Jeunes - BD	Only for your eyes /dessin, Midam et Adam ; scénario, Midam et Thitaume.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2282194?lang=frc
	Jeunes - Mangas	Naruto.6 /Masashi Kishimoto ; [traduit et adapté en français par Sylvain Chollet].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1358633?lang=frc
	Jeunes - Mangas	Naruto.3 /Masashi Kishimoto ; [traduit et adapté en franâis par Sylvain Chollet].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1358629?lang=frc
	Jeunes - Mangas	Pokémon noir et blanc.2 /scénario, Hidenori Kusaka ; dessin, Satoshi Yamamoto.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2314942?lang=frc
	Jeunes - Mangas	Naruto.23 /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1433655?lang=frc
	Jeunes - BD	La prophétie des quatre /Alex A.	2	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2384747?lang=frc
	Jeunes - BD	Donald.Doubleduck,1 /scénario, Fausto Vitaliano, Marco Bosco ; dessin, Andrea Freccero, Francesco d'Ippolito.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2112339?lang=frc
	Jeunes - BD	1, 2, 3 rentrée! /[illustrations de] Pica, Mauricet & [texte de] Erroc.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2437193?lang=frc
	Jeunes - Mangas	Naruto, le film.Mission spéciale au pays de la lune /[d'après une oeuvre originale de Masashi Kishimoto, éditée par Jump comics].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2360942?lang=frc
	Jeunes - BD	Les rouges de Tokyo /[illustrations de] Maxim Cyr & [texte de] Karine Gottot.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1991648?lang=frc
	Jeunes - BD	Tamara.11,Quelle famille d'enfer! /[illustrations de] Darasse ; [texte de] Bosse, Zidrou.	2	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2384328?lang=frc
	Jeunes - Mangas	DragonBall.01 /by Akira Toriyama ; [traduction, Fédoua Thalal].	2	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1823813?lang=frc
	Jeunes - Mangas	Détective Conan.70 /Gosho Aoyama ; [traduit et adapté en français par Olivier Huet].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2374445?lang=frc
	Jeunes - Romans pré-ado	Le collège de Raxford.11,Deux stars au collège /Téa Stilton ; [illustrations de Chiara Balleello ; traduction de Béatrice Didiot].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2377224?lang=frc
	Jeunes - BD	Les rouges de New Delhi /[illustrations de] Maxim Cyr & [texte de] Karine Gottot.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2350307?lang=frc
	Jeunes - BD	Les vertes de Sydney /[illustrations de] Maxim Cyr & [texte de] Karine Gottot.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2183886?lang=frc
	Jeunes - BD	Les vertes d'Auckland /[illustrations de] Maxim Cyr & [texte de] Karine Gottot.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2412580?lang=frc
	Jeunes - BD	Les bleues de Montréal /[illustrations de] Maxim Cyr & [texte de] Karine Gottot.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1932519?lang=frc
Bibliothèque Saul-Bellow	Adultes - Tablettes numériques	Tablette IPAD [Saul-Bellow][ressource électronique]	348	19	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2503078?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Retour vers le futur.La trilogie complète[enregistrement vidéo] =Back to the future.The complete trilogy /scénario, Robert Zemeckis, Bob Gale ; réalisation, Robert Zemeckis.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1754404?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Le secret des ailes magiques[enregistrement vidéo] =Secret of the wings /réalisation, Roberts Gannaway, Peggy Holmes ; scénario, Roberts Gannaway ... [et al.].	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2355809?lang=frc
Bibliothèque Saul-Bellow	Jeunes - BD	Geronimo Stilton.11,Le mystère de la tour Eiffel /Geronimo Stilton ; [scénario de Leonardo Favia ; illustrations, Ennio Bufi ; traduction par Claude Dubois].	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2419148?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Traverser le miroir[enregistrement vidéo] :Marie-Mai live au Centre Bell.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2481101?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Sublimes créatures[enregistrement vidéo] =Beautiful creatures /scénario et réalisation, Richard LaGravenese.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2395090?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Numéro quatre[enregistrement vidéo] =I am number four /réalisation, D. J. Caruso ; scénario, Alfred Gough, Miles Millar, Marti Noxon.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2185906?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Amis pour la vie[enregistrement vidéo] =Best friends forever /réalisation, Peter Svatek.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2435705?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	DreamWorks holiday collection[enregistrement vidéo] =[Collection des fêtes DreamWorks].	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2424863?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Blanche-Neige et le chasseur[enregistrement vidéo] =Snow White & the huntsman /réalisation, Rupert Sanders ; histoire, Evan Daugherty ; scénario, Evan Daugherty, John Lee Hancock, Hossein Amini.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2348744?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	The one I love /Radius-TWC presents ; produced by Mel Eslyn ; directed by Charlie McDowell.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2476817?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Jeune & jolie[enregistrement vidéo] =Young + beautiful /scénario et réalisation, François Ozon.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2468426?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	L'extraordinaire Spider-Man 2[enregistrement vidéo] =The amazing Spider-Man 2 /réalisation, Marc Webb ; scénario, Alex Kurtzman, Roberto Orci, Jeff Pinkner.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2467291?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	My little pony.Equestria girls[enregistrement vidéo] /Hasbro ; producer, Brian Ward.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2410734?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Iron man.La télésérie complète de 1994[enregistrement vidéo] =Iron Man. The complete 1994 animated television series /créé par Stan Lee.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1939095?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Documentaires	The Random House book of bedtime stories /ill. by Jane Dyer	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1649467?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Les Schtroumpfs[enregistrement vidéo].	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1416536?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Samsam, le plus petit des grands héros.Saison 2[enregistrement vidéo] /réalisation, Tanguy de Kermel.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2255638?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Le pont de Terabithia[enregistrement vidéo] =Bridge to Terabithia /réalisation, Gabor Csupo ; scénario, Jeff Stockwell, David Paterson.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1507165?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Nouveau refrain[enregistrement vidéo] =Begin again /scénario et réalisation, John Carney.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2477516?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Jeux vidéo sur console	FIFA 15[ressource électronique (Xbox 360)]	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2471174?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	La montée de la planète des singes[enregistrement vidéo] =Rise of the planet of the apes /réalisation, Rupert Wyatt ; scénario, Rick Jaffa, Amanda Silver.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2464340?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Gros caractères - Fiction	Les cèdres de Beau-Jardin[texte (gros caractères)]	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2460860?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	L'aube des morts[enregistrement vidéo] =Dawn of the dead /réalisation, Zack Snyder ; scénario, James Gunn.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1760181?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Romans	Ru /Kim Thúy.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1837283?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Les Misérables[enregistrement vidéo] /réalisation, Bille August ; scénario, Rafael Yglesias.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2099375?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	The other end of the leash :why we do what we do around dogs /Patricia B. McConnell.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2101610?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Romans	Le scandale des eaux folles.1 :roman /Marie-Bernadette Dupuy.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2464916?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Marie Antoinette[enregistrement vidéo] /réalisation et scénario, Sofia Coppola.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1429634?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Documentaires	Barcelone :pour en savoir plus que les grands /Moira Butterfield ; [traduction, Julie Marcot et Christine Bouard-Schwartz].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2483392?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Premières lectures	Mon arbre généalogique /Jane O'Connor ; illustrations de Ted Enik ; texte français d'Hélène Pilotto.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2277553?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - BD	Max boude /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2389394?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Jeux vidéo sur console	NHL 15[ressource électronique (PlayStation 3)].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2473111?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD - Coffret	Goldorak, l'intégrale.3[enregistrement vidéo] /histoire originale et conception des personnages, Go Nagai ; réalisateur, Tomoharu Katsumata ; producteur, Toei Animation Co., Ltd.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2378564?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	Rebelle[enregistrement vidéo] =Brave /réalisation, Mark Andrews, Brenda Chapman ; scénario, Mark Andrews ... [et al.] ; histoire, Brenda Chapman.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2358830?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Mangas	Un nouveau héros /Akira Toriyama ; [traduction, Kiyoko Chappe].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1241687?lang=frc
