Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien URL
Bibliothèque d'Ahuntsic	Jeunes - Mangas	Naruto.55,Le début de la grande guerre /Masashi Kishimoto ; [traduit et adapté en français par Frédéric Malet].	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2340858?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Nouveautés	Serial player /scénario et dessin, Midam.	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2481507?lang=frc
Bibliothèque de Cartierville	Adultes - BD	Le cycle de Tschaï /d'après l'oeuvre de Jack Vance ; adaptation, Jean David Morvan ; dessin, Li-An.	8	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1263762?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Lou!.1,Journal infime /Julien Neel.	6	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1371939?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Lou!.2,Mortebouse /Julien Neel.	6	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1398715?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	5	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1821505?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Lou!.5,Laser Ninja /Julien Neel.	5	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1914865?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Gouzi, gouzi, gouzi /dessin, Midam et Adam ; scénario, Midam, Adam et Noblet.	5	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1751394?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Le parrain[enregistrement vidéo] :la restauration de Coppola = The godfather : the Coppola restoration.	5	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1769804?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Rémi.Sans famille[enregistrement vidéo] /réalisation, Osamu Dezaki ; directeur de l'animation, Akio Sugino.	5	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1456957?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Conduire un véhicule de promenade /[publication réalisée par la Société de l'assurance automobile du Québec ; recherche et rédaction, Michèle Jean et Micheline Briand avec la collaboration de Diane Hamel... et al.]	5	17	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1427841?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	À La Merveille[enregistrement vidéo] =To the wonder /scénario et réalisation, Terrence Malick.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2406387?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Australie[enregistrement vidéo] :nouveau monde-- /un film de Pierre Brouwers.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1412224?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	L'élève dépasse le mètre /scénario et dessin, Thierry Coppée.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2077381?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Gravité[enregistrement vidéo] =Gravity /réalisation, Alfonso Cuarón ; scénario, Alfonso Cuarón, Jonás Cuarón.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2442078?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	R.I.P.D. département[enregistrement vidéo] =R.I.P.D. rest in peace departement /directed by Robert Schwentke ; screenplay by Phil Hay & Matt Manfredi.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2420683?lang=frc
Bibliothèque de Cartierville	Jeunes - Jeux vidéo sur console	New Super Mario Bros. Wii[ressource électronique (Wii)].	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1922614?lang=frc
Bibliothèque de Cartierville	Jeunes - Documentaires	Réussis ta 1re-6e année!.Français, mathématique /[conception et direction de la collection, Michel Brindamour ; recherche et rédaction, Françoise Tchou]	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2253809?lang=frc
Bibliothèque de Cartierville	Jeunes - Romans ado 	Angel.1 /L. A. Weatherly ; traduit de l'anglais par Julie Lafon.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2279440?lang=frc
Bibliothèque de Cartierville	Jeunes - Romans ado 	Grace Divine /Bree Despain ; traduit de l'anglais (États-Unis) par Sabine Boulongne.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2337261?lang=frc
Bibliothèque de Cartierville	Jeunes - Romans ado 	Lost Divine /Bree Despain ; traduit de l'anglais (États-Unis) par Sabine Boulongne.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2182156?lang=frc
Bibliothèque de Cartierville	Adultes - Romans	La bicyclette bleue[texte (gros caractères)]  /Régine Deforges.	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1014647?lang=frc
Bibliothèque De Salaberry	Jeunes - Documentaires	Vie sauvage [Salaberry] :encyclopédie Larousse des animaux	12	77	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1193937?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Pink diary	5	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1586538?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Faisons les fous![enregistrement vidéo] =Super silly fiesta!	5	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2081149?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	En avant![enregistrement vidéo] :les plus grandes aventures de Dora = Let's explore! : Dora's greatest adventures.	5	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1920693?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Maléfique[enregistrement vidéo] =Maleficent /réalisation, Robert Stromberg ; scénario, Linda Woolverton.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2479304?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Mandela, l'Africain multicolore /textes d'Alain Serres ; images de Zaü.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2449274?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Détestable moi 2[enregistrement vidéo] =Despicable me 2 /réalisation, Pierre Coffin, Chris Renaud ; scénario, Ken Daurio, Cinco Paul.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2430461?lang=frc
Bibliothèque De Salaberry	Jeunes - Jeux vidéo sur console	Just dance 2015	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2481518?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Sammy et Scooby en folie.1[enregistrement vidéo] =Shaggy & Scooby-Doo get a clue! /développé par Ray De Laurentis ; réalisation, Jeff Allen ; scénario, Scott Kreamer.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1510692?lang=frc
Bibliothèque De Salaberry	Jeunes - Romans ado 	Wilma Tenderfoot.3,L'énigme du fantôme maudit /Emma Kennedy ; illustré par Nancy Peña ; traduit de l'anglais par Corinne Daniellot.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2397303?lang=frc
Bibliothèque De Salaberry	Jeunes - Romans pré-ado	Amos Daragon, porteur de masques /Bryan Perro.	3	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1337867?lang=frc
Bibliothèque De Salaberry	Jeunes - Albums carton (cartonnés)	Devant ma maison /texte et illustrations de Marianne Dubuc.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1933412?lang=frc
Bibliothèque De Salaberry	Jeunes - Albums carton (cartonnés)	Au carnaval des animaux /texte et illustrations de Marianne Dubuc.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2350874?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Mes premiers pas[enregistrement vidéo] :activités = My first steps : activities.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2263272?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD - Coffret	Le film LEGO[enregistrement vidéo] =The LEGO movie /scénario et réalisation, Phil Lord, Christopher Miller ; histoire, Dan Hageman ... [et al.].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2457551?lang=frc
Bibliothèque De Salaberry	Jeunes - Romans pré-ado	Une rentrée pas ordinaire /David Cody Weiss et Bobbi J. G. Weiss ; traduit et adapté de l'américain par Véronique Fleurquin.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1272530?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Les pingouins de Madagascar.L'anniversaire du roi Julien[enregistrement vidéo] =The penguins of Madagascar.Happy King Julien day!	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1937504?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Alvin et les Chipmunks, la suite[enregistrement vidéo] =Alvin and the Chipmunks, the squeakquel /réalisation, Betty Thomas ; scénario, Jon Vitti, Jonathan Aibel, Glenn Berger.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1925292?lang=frc
Bibliothèque De Salaberry	Jeunes - Romans pré-ado	Journal d'un dégonflé.2,Rodrick fait sa loi /de Jeff Kinney ; traduit de l'anglais (États-Unis) par Natalie Zimmermann.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1837981?lang=frc
Bibliothèque De Salaberry	Jeunes - Livres d'images (Albums)	Princesse Isabelle /[texte de] Béatrice M. Richet et [illustrations de] Christine Battuz.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1611428?lang=frc
Bibliothèque Saul-Bellow	Adultes - Gros caractères - Fiction	La saga des Stanislaski[texte (gros caractères)] /Nora Roberts ; traduction française de Lionel Evrard.	8	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1359970?lang=frc
Bibliothèque Saul-Bellow	Adultes - Romans	La veuve du boulanger :roman /Denis Monette.	6	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2466496?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Merveilles de la planète.L'homme et la nature[enregistrement vidéo] /réalisation, Pierre Brouwers.	6	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1754569?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	La petite maison dans la prairie[enregistrement vidéo] :[les spéciaux des années 80]	6	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1408496?lang=frc
Bibliothèque Saul-Bellow	Jeunes - BD	Angus.4,Aventure au musée /scénario et dessin, Régis Donsimoni.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2419147?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Arnaque américaine[enregistrement vidéo] =American hustle /réalisation, David O. Russell ; scénario, Eric Warren Singer, David O. Russell.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2446637?lang=frc
Bibliothèque Saul-Bellow	Adultes - Livres parlants	En finir avec Eddy Bellegueule[enregistrement sonore] /Édouard Louis.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2466178?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Before midnight[enregistrement vidéo] =[Avant minuit tout est possible] /direction, Richard Linklater ; screenplay, Richard Linklater, Julie Delpy, Ethan Hawke.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2420125?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD - Coffret	Vikings (Television program).Season 1.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2416619?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Les mystérieuses cités d'or.2[enregistrement vidéo]	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2429608?lang=frc
Bibliothèque Saul-Bellow	Adultes - Gros caractères - Fiction	Les partenaires[texte (gros caractères)] /John Grisham ; traduit de l'anglais (États-Unis) par Isabelle D. Philippe et Abel Gerschenfeld.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2363605?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Adore[enregistrement vidéo] /réalisation, Anne Fontaine ; scénario, Christopher Hampton.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2430463?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Le meilleur de Caillou.1[enregistrement vidéo].	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1988724?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	La montée de la planète des singes[enregistrement vidéo] =Rise of the planet of the apes /réalisation, Rupert Wyatt ; scénario, Rick Jaffa, Amanda Silver.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2464340?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD / Blu-Ray	Cowboys and Aliens[enregistrement vidéo]	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2278623?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Livres d'images (Albums)	Bonne nuit, Cachou /Richard Edwards ; illustrations de Susan Winter ; texte français d'Hélène Pilotto.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1888043?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Livres d'images (Albums)	Bruno en a assez de Zoé /Anne-Marie Chapouton ; illustrations de Martine Bourre.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1185464?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Livres d'images (Albums)	Doux avec des étoiles /texte, Cécile Gagnon ; illustrations, Hélène Desputeaux.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2274970?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Livres d'images (Albums)	Berlue, la tortue /[texte de] Pierre Coran ; [illustrations de] Marie-José Sacré.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1303550?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Documentaires - Livres d'images	Les 4 saisons /texte de Valérie Guidoux ; illustrations de Olivier Latyk, Martine Matje et Frankie Merlier.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2259367?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - BD	Lou!.5,Laser Ninja /Julien Neel.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1914865?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Les monuments men[enregistrement vidéo] =The monuments men /réalisation, George Clooney ; scénario, George Clooney, Grant Heslov.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2455362?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Jeux vidéo sur console	Les schtroumpfs 2[ressource électronique (Wii)] =The smurfs 2.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2408402?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Fêtes	Le plus gros panier de Pâques /Steven Kroll ; illustrations de Jeni Bassett ; texte français d'Hélène Rioux.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2289243?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Avatar[enregistrement vidéo] /produced by James Cameron, Jon Landau ; written and directed by James Cameron.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1927889?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Le prince ;suivi d'extraits des Oeuvres politiques et d'un choix des Lettres familières /Machiavel ; préface de Paul Veyne.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1008063?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	La Belle au bois dormant[enregistrement vidéo] =Sleeping beauty /animation, Milt Kahl ... [et al.] ; réalisation, Clyde Geronimi.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2474718?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Romans	L'odyssée d'une femme amoureuse :roman /Bernard Simonay.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2325874?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Air :territoire et peuplement /Jean-Yves Pintal, Jean Provencher, Gisèle Piédalue.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2489603?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Livres d'images (Albums)	Un bateau pour demain /texte, Anouk Bloch-Henry ; illustrations, Olivier Latyk.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1344895?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Jeux vidéo sur console	Wii sports[ressource électronique (Wii)].	3	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2242961?lang=frc
Bibliothèque de Saint-Pierre	Adolescents - Jeux vidéo sur console	Dirt.3[ressource électronique (Xbox 360)].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2341240?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Guide pratique, voyageur :tout ce que vous devez savoir pour réussir votre voyage /[avec la collaboration de l'Office de la protection du consommateur ; coordonnatrice du contenu, Agnès Delavault ; rédaction, Séverine Galus ... et al.].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2266258?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Recevoir simplement en 5 ingrédients, 15 minutes :275 recettes festives en 5 ingrédients, 15 minutes /[auteurs, Caty Bérubé ... et al.].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2480624?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD - Coffret	Spirou.4[enregistrement vidéo] /réalisation, Michel Gauthier.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1451122?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	L'abondance dans la simplicité :la gratitude au fil des jours /Sarah Ban Breathnach ; traduit de l'anglais par Françoise Forest.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1255754?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Romans	Vendetta /Roger Jon Ellory ; traduit de l'anglais par Fabrice Pointeau.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1830895?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Romans	Seul le silence /R. J. Ellory ; traduit de l'anglais par Fabrice Pointeau.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1611440?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Romans	Étranges rivages /Arnaldur Indridason ; traduit de l'islandais par Éric Boury.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2377512?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Supercondriaque (Film)	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2485325?lang=frc
Bibliothèque Benny	Jeunes - Premières lectures	La boîte à lecture.1 /d'après les livres de Norman Bridwell ; [texte français d'Isabelle Allard].	6	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1459210?lang=frc
Bibliothèque Benny	Jeunes - Nouveautés	Guide de survie pour myope /Marc-André Pilon.	6	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2441814?lang=frc
Bibliothèque Benny	Jeunes - Nouveautés	Chasseurs de trésors /James Patterson avec Chris Grabenstein et Mark Shulman ; illustrations de Juliana Neufeld ; traduit de l'anglais (États-Unis) par Aude Carlier.	6	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2466028?lang=frc
Bibliothèque Benny	Adultes - DVD	Largo Winch[enregistrement vidéo] /réalisation, Jérôme Salle ; scénario, Julien Rappeneau, Jérôme Salle.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1986639?lang=frc
Bibliothèque Benny	Adultes - DVD	Avatar[enregistrement vidéo] /produced by James Cameron, Jon Landau ; written and directed by James Cameron.	5	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1927893?lang=frc
Bibliothèque Benny	Jeunes - Nouveautés	Angelfall.Français.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2456601?lang=frc
Bibliothèque Benny	Adultes - DVD	The last emperor[videorecording] /produced by Jeremy Thomas ; directed by Bernardo Bertolucci ; screenplay by Mark Peploe and Bernardo Bertolucci.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1815220?lang=frc
Bibliothèque Benny	Adultes - DVD	Colditz, la guerre des évadés.L'intégrale de la mini-série en deux parties[enregistrement vidéo] =Colditz.The complete 2-part miniseries /réalisation, Stuart Orme ; scénario, Peter Morgan, Richard Cottan.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2248984?lang=frc
Bibliothèque Benny	Adultes - DVD	The brain fitness program[videorecording] /directed by Eli Brown ; written by Micheal Merzenich and Lennlee Keep.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1915377?lang=frc
Bibliothèque Benny	Adultes - DVD	Céline sur les Plaines[enregistrement vidéo] /mise en scène, Josée Fortier ; réalisation, Jean Lamoureux.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1757564?lang=frc
Bibliothèque Benny	Adultes - DVD	Prédictions[enregistrement vidéo] =Knowing /réalisation, Alex Proyas ; scénario, Ryne Douglas Pearson, Juliet Snowden, Stiles White.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1837506?lang=frc
Bibliothèque Benny	Adultes - DVD	Les voies du destin[enregistrement vidéo] =The railway man /réalisation, Jonathan Teplitzky ; scénario, Frank Cottrell Boyce, Andy Paterson.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2465953?lang=frc
