Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien URL
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction, Micheline Briand avec la collaboration de Claude Nazair ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service des technologies d'exploitation du Ministère des transports].	4	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1492968?lang=frc
Bibliothèque de Cartierville	Jeunes - Documentaires	J'aide mon enfant à apprendre :la réforme expliquée aux parents : cahier d'entraînement 1re[-6e] année, 1er[-3e] cycle : français, mathématique /Claudine Potvin ; avec la collaboration de Marjorie Lécuyer-Ouellette ; [illustrations intérieures, Robert Dolbec]	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2252137?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Dark, j'adore! /scénario et dessin, Midam.	4	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1396165?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Rémi.Sans famille[enregistrement vidéo] /réalisation, Osamu Dezaki ; directeur de l'animation, Akio Sugino.	4	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1456957?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Gladiateur[enregistrement vidéo] =Gladiator /réalisation, Ridley Scott ; scénario, David Franzoni, John Logan, William Nicholson.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1594189?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	L'impossible[enregistrement vidéo] =The impossible /réalisation, J. A. Bayona ; histoire, María Belón ; scénario, Sergio G. Sánchez.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2389732?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Batman, le film.Le pacte des superhéroes[enregistrement vidéo] =Batman, the movie.DC super heroes unite /story by Jon Burton and David A. Goodman ; directed by Jon Burton.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2406672?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	L'autre maison[enregistrement vidéo] =Another house /réalisation, Mathieu Roy ; scénario, Mathieu Roy, Michael Ramsey.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2429537?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Le Bling Ring[enregistrement vidéo] =The Bling Ring /screenpaly and direction, Sofia Coppola.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2413920?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Mission dindons[enregistrement vidéo] =Free birds /réalisation, Jimmy Hayward ; scénario, Scott Mosier, Jimmy Hayward.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2438026?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Rebelle[enregistrement vidéo] =War witch /scénario et réalisation, Kim Nguyen.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2354647?lang=frc
Bibliothèque De Salaberry	Tout-petits - BD	Lili part en camp de vacances /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	4	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1461881?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Naruto.49,Le conseil des cinq Kage--!! /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1936286?lang=frc
Bibliothèque De Salaberry	Jeunes - Nouveautés	Jo singe garçon /Beatrice Alemagna.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1927628?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Cornemuse[enregistrement vidéo] :collection 5e anniversaire.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1510487?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Contes pour tous.Coffret collection 1[enregistrement vidéo].	4	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1432452?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Barbie Mariposa et le royaume des fées[enregistrement vidéo] =Barbie Mariposa & the fairy princess /réalisation, William Lau ; scénario, Elise Allen.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2410088?lang=frc
Bibliothèque De Salaberry	Jeunes - Livres d'images (Albums)	Je veux le faire toute seule! /Tony Ross ; [traduit de l'anglais par Anne de Bouchony].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1986938?lang=frc
Bibliothèque De Salaberry	Jeunes - Albums carton (cartonnés)	Mon dodo /[une histoire de Christelle Chatel ; illustrée par Charlie Pop].	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2424149?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Le prophète /dessins, Morris ; scénario, P. Nordmann.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1256766?lang=frc
Bibliothèque De Salaberry	Tout-petits - BD	Max et Lili se posent des questions sur Dieu /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1803286?lang=frc
Bibliothèque De Salaberry	Jeunes - Livres avec document audio	La musique russe[ensemble multi-supports] :emporte-moi, Lissa Ivanovna /une histoire de Claude Helft ; illustrée par Aurélia Fronty ; mise en musique par Bielka.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1452746?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Turbo[enregistrement vidéo] /directed by David Soren.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2427716?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Paddle-- my name is Kid Paddle /scénario et dessin, Midam.	3	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1319330?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Détestable moi[enregistrement vidéo] =Despicable me /réalisation, Pierre Coffin, Chris Renaud ; scénario, Ken Daurio, Cinco Paul ; histoire de Sergio Pablos.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1986414?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Naruto.41,Le choix de Jiraya!! /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1822184?lang=frc
Bibliothèque De Salaberry	Jeunes - BD	Le tournoi /[Akira Toriyama ; traduction-adaptation, Valérie Herbert, Ryutaro Matsumoto].	3	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1188142?lang=frc
Bibliothèque De Salaberry	Jeunes - Livres d'images (Albums)	Le lion et l'oiseau /Marianne Dubuc	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2422055?lang=frc
Bibliothèque De Salaberry	Jeunes - Documentaires	Les lions /Alain M. Bergeron, Michel Quintin, Sampar ; illustrations de Sampar.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2262698?lang=frc
Bibliothèque De Salaberry	Tout-petits - BD	Simon a deux maisons /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1398713?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	T'choupi et doudou.On fait la fête![enregistrement vidéo] /réalisation, Jean-Luc François ; direction d'écriture, Marine Locatelli.	3	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1408523?lang=frc
Bibliothèque Saul-Bellow	Jeunes - BD	Aventures de Tintin.English.	6	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2431414?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Harry Potter.Années 1 à 5[enregistrement vidéo] =Harry Potter.Years 1-5.	5	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1804226?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Le parrain[enregistrement vidéo] :la restauration de Coppola = The godfather : the Coppola restoration.	5	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1769804?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Fanny[enregistrement vidéo] /scénario, adaptation et réalisation, Daniel Auteuil.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2451294?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Jeux vidéo sur console	Kirby's return to dream land[[ressource électronique (Wii)].	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2269768?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Scooby-Doo!.Et le fantôme de l'Opéra[enregistrement vidéo] =Scooby-Doo!.Stage fright : original movie /Hanna-Barbera and Warner Bros. Animation present ; story by Doug Langdale, Candie Langdale ; teleplay, Doug Langdale ; producer and director, Victor Cook.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2410758?lang=frc
Bibliothèque Saul-Bellow	Jeunes - DVD	Retour vers le futur.La trilogie complète[enregistrement vidéo] =Back to the future.The complete trilogy /scénario, Robert Zemeckis, Bob Gale ; réalisation, Robert Zemeckis.	4	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1754404?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Qi gong yoga[enregistrement vidéo] :l'énergie qui guérit /[présenté par] Nicole Bordeleau.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2257014?lang=frc
Bibliothèque Saul-Bellow	Adultes - Documentaires	Scott 2015 standard postage stamp catalogue /editor, Charles Snee ; editor emeritus, James E. Kloetzel	4	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2453621?lang=frc
Bibliothèque Saul-Bellow	Jeunes - Disques compacts	Babies love ABBA[sound recording].	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1917331?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Origine[enregistrement vidéo] =Inception /scénario et réalisation, Christopher Nolan.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1986411?lang=frc
Bibliothèque Saul-Bellow	Adultes - Romans	Une troublante demande	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2469656?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	2 autumns, 3 winters[enregistrement vidéo] / a film by Sébastien Betbeder.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2475785?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Le majordome[enregistrement vidéo] =The butler /réalisation, Lee Daniels ; scénario, Danny Strong.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2433863?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Café de Flore[enregistrement vidéo] /scénario et réalisation, Jean-Marc Vallée.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2286434?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Le candidat mandchou[enregistrement vidéo] =The Manchurian candidate /réalisation, Jonathan Demme ; scénario, Daniel Pyne, Dean Georgaris.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1865354?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Un plan parfait[enregistrement vidéo] =A perfect plan /réalisation, Pascal Chaumeil ; scénario, Laurent Zeitoun, Yoann Gromb.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2412465?lang=frc
Bibliothèque Saul-Bellow	Adultes - DVD	Amitiés sincères[enregistrement vidéo] =Sincerely yours /réalisation, Stéphan Archinard, François Prévôt-Leygonie ; scénario et adaptation, Stéphan Archinard, Marie-Pierre Huster.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2430122?lang=frc
Bibliothèque Saul-Bellow	Adolescents - BD	Le collège invisible.8,Lostum /scénario, Ange ; dessin, Donsimoni.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1757306?lang=frc
Bibliothèque Saul-Bellow	Jeunes - BD	La récré des robots /texte et illustrations, Paul Roux.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1943849?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Fêtes	Benjamin fête l'Halloween /texte de Paulette Bourgeois ; illustrations de Brenda Clark ; texte français de Christiane Duchesne.	3	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2260274?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	Sid the science kid.Sid's pet project![enregistrement vidéo]	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2454250?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	The lion King. 2, Simba's pride[enregistrement vidéo] = Le roi lion. 2, La fierté de Simba	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2323155?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Sublimes créatures[enregistrement vidéo] =Beautiful creatures /scénario et réalisation, Richard LaGravenese.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2395090?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	Robin le Robot.Jouer avec le temps[enregistrement vidéo] =Rob the Robot.Chill out.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2385840?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Disques compacts	The very best of Paul Anka[sound recording] :50 original recordings.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2403956?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	Il pleut des hamburgers 2[enregistrement vidéo] =Cloudy with a chance of meatballs 2 /réalisation, Cody Cameron, Kris Pearn ; scénario, Erica Rivinoja, John Francis Daley, Jonathan Goldstein.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2436557?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Fêtes	Je dépanne le père Noël /Eric Litwin ; illustrations de James Dean ; texte français d'Isabelle Montagnier.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2425319?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	Fantasia[enregistrement vidéo] ;Fantasia 2000 /Walt Disney Pictures ; directors, Ben Sharpsteen ... [et al.]	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2067570?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Démystifier les maladies mentales :les dépressions et les troubles affectifs cycliques /Jean Leblanc et collaborateurs.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1209132?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Les hauts et les bas de la maniaco-dépression /Charles Thériault, Léa Chamberlain-Thériault, Pierrette Richard.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1161632?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Fêtes	Décembre, ou, Les 24 jours de Juliette /texte et illustrations d'Hélène Desputeaux ; muse graphique, Michel Aubin.	3	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1452719?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Fêtes	Paddington et le père Noël /Michael Bond ; illustrations de R. W. Alley ; traduit de l'anglais par Marie-France Floury.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1253324?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - Fêtes	Les gâteaux de Noël ont disparu! :une histoire /de Francesca Bosca ; illustrée par Giuliano Ferri ; traduite par Michelle Nikly.	3	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1352798?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Documentaires	Conversations avec Dieu :un dialogue hors du commun /Neale Donald Walsch ; traduit de l'américain par Michel Saint-Germain.	3	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1220309?lang=frc
Bibliothèque de Saint-Pierre	Adultes - Disques compacts	Fancy ghetto[enregistrement sonore] /Alexandre Désilets.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2439656?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Casse-tête chinois[enregistrement vidéo] =Chinese puzzle /scénario et réalisation, Cédric Klapisch.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2475789?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD	Les Schtroumpfs.2[enregistrement vidéo] =The Smurfs. 2 /directed by Raja Gosnell.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2428801?lang=frc
Bibliothèque de Saint-Pierre	Jeunes - DVD / Blu-Ray	Le film LEGO[enregistrement vidéo] =The LEGO movie /scénario et réalisation, Phil Lord, Christopher Miller ; histoire, Dan Hageman ... [et al.].	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2460739?lang=frc
Bibliothèque de Saint-Pierre	Adultes - DVD	Fearless[enregistrement vidéo] =[Sans peur] /direction, Peter Weir ; screenplay, Rafael Yglesias.	2	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1511240?lang=frc
Bibliothèque Benny	Adultes - Cours de langue	Ultimate French :basic-intermediate /Annie Heminway.	13	18	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1326272?lang=frc
Bibliothèque Benny	Inconnu	Plaisirs partagés /Francine Ruel ; illustrations de Bruno Laporte.	12	16	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1310415?lang=frc
Bibliothèque Benny	Jeunes - BD	120 blagues de Schtroumpfs.3 /[Peyo].	6	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1835634?lang=frc
Bibliothèque Benny	Jeunes - BD	Ma mère et moi.5,Ça déménage! /[texte de] Marc Cantin & Isabel et [illustrations de] Thierry Nouveau.	6	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2346480?lang=frc
Bibliothèque Benny	Jeunes - Romans pré-ado	Ouille, ouille, ouille -- quelle trouille! /Geronimo Stilton : [illustrations de Silvia Bigolin ; traduction de Titi Plumederat].	6	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1464745?lang=frc
Bibliothèque Benny	Jeunes - BD	Collection Archie.2 /[illustrations de] Stan Goldberg, Bob Smith.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2264522?lang=frc
Bibliothèque Benny	Jeunes - Romans enfants	Max trouve que c'est pas juste /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	5	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1608744?lang=frc
Bibliothèque Benny	Jeunes - Nouveautés	Splat prépare un cadeau! /d'après le personnage de Rob Scotton ; [texte, Annie Auerbach ; illustrations, Rick Farley et Joe Merkel].	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2408117?lang=frc
Bibliothèque Benny	Jeunes - BD	Le frigo temporel /Alex A.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2410874?lang=frc
