ï»¿DISTANCE,NOM_ZONE,WKT
200,Zone de contrainte d'odeurs de la station d'Ã©puration Fabreville,"POLYGON  (( 278352.12020000 5048820.37330000, 278342.88830000 5048812.05550000, 278334.19490000 5048803.17650000, 278326.07400000 5048793.77110000, 278318.55740000 5048783.87600000, 278311.67450000 5048773.53000000, 278305.45240000 5048762.77370000, 278299.91530000 5048751.64930000, 278295.08510000 5048740.20020000, 278290.98060000 5048728.47140000, 278287.61780000 5048716.50870000, 278285.01010000 5048704.35920000, 278283.16750000 5048692.07030000, 278282.09730000 5048679.69010000, 278281.80370000 5048667.26730000, 278282.28790000 5048654.85050000, 278283.54790000 5048642.48820000, 278285.57880000 5048630.22910000, 278288.37270000 5048618.12090000, 278291.91860000 5048606.21130000, 278296.20260000 5048594.54680000, 278301.20800000 5048583.17320000, 278306.91510000 5048572.13500000, 278313.30150000 5048561.47550000, 278451.39150000 5048360.53230000, 278458.59460000 5048351.26220000, 278466.36210000 5048342.45970000, 278474.66370000 5048334.15900000, 278483.46710000 5048326.39240000, 278492.73800000 5048319.19040000, 278502.44010000 5048312.58080000, 278512.53580000 5048306.58950000, 278522.98570000 5048301.23980000, 278533.74900000 5048296.55260000, 278544.78380000 5048292.54620000, 278556.04710000 5048289.23610000, 278567.49500000 5048286.63520000, 278579.08290000 5048284.75380000, 278590.76560000 5048283.59910000, 278602.49760000 5048283.17560000, 278614.23310000 5048283.48500000, 278625.92650000 5048284.52600000, 278637.53210000 5048286.29470000, 278649.00480000 5048288.78410000, 278660.29980000 5048291.98450000, 278671.37300000 5048295.88340000, 278682.18140000 5048300.46570000, 278692.68280000 5048305.71350000, 278849.49160000 5048413.41110000, 278858.83700000 5048419.38760000, 278867.76630000 5048425.96950000, 278876.24030000 5048433.12810000, 278884.22180000 5048440.83200000, 278891.67590000 5048449.04730000, 278898.56990000 5048457.73790000, 278904.87340000 5048466.86590000, 278910.55890000 5048476.39110000, 278915.60140000 5048486.27180000, 278919.97870000 5048496.46460000, 278923.67180000 5048506.92480000, 278926.66440000 5048517.60650000, 278928.94330000 5048528.46290000, 278930.49860000 5048539.44630000, 278931.32340000 5048550.50860000, 278931.41410000 5048561.60120000, 278930.77040000 5048572.67550000, 278929.39500000 5048583.68290000, 278927.29400000 5048594.57510000, 278924.47660000 5048605.30430000, 278920.95520000 5048615.82350000, 278916.74520000 5048626.08660000, 278911.86500000 5048636.04840000, 278748.50380000 5048876.95450000, 278740.96780000 5048886.32020000, 278732.84660000 5048895.18320000, 278724.17360000 5048903.50700000, 278714.98450000 5048911.25730000, 278705.31710000 5048918.40220000, 278695.21140000 5048924.91220000, 278684.70880000 5048930.76060000, 278673.85270000 5048935.92320000, 278662.68780000 5048940.37880000, 278651.26010000 5048944.10910000, 278639.61670000 5048947.09860000, 278627.80550000 5048949.33500000, 278615.87510000 5048950.80920000, 278603.87470000 5048951.51510000, 278591.85380000 5048951.44970000, 278579.86180000 5048950.61330000, 278567.94820000 5048949.00950000, 278556.16200000 5048946.64470000, 278544.55170000 5048943.52870000, 278533.16530000 5048939.67430000, 278522.04950000 5048935.09760000, 278511.25030000 5048929.81720000, 278500.81200000 5048923.85490000, 278490.77760000 5048917.23530000, 278352.12020000 5048820.37330000))"
200,Zone de contrainte d'odeurs de la station d'Ã©puration d'Auteuil,"POLYGON  (( 285556.00110000 5057376.11630000, 285562.41870000 5057373.60100000, 285569.08280000 5057371.84000000, 285575.90520000 5057370.85660000, 285582.79540000 5057370.66390000, 285589.66210000 5057371.26450000, 285596.41420000 5057372.65040000, 285602.96230000 5057374.80310000, 285609.21960000 5057377.69420000, 285615.10310000 5057381.28540000, 285620.53480000 5057385.52900000, 285625.44280000 5057390.36880000, 285629.76190000 5057395.74070000, 285633.43500000 5057401.57340000, 285636.41330000 5057407.78960000, 285638.65740000 5057414.30700000, 285715.92150000 5057548.27950000, 285728.39910000 5057573.60330000, 285740.21340000 5057599.24330000, 285751.35630000 5057625.18210000, 285761.82030000 5057651.40210000, 285771.59830000 5057677.88560000, 285774.90170000 5057693.37600000, 285778.93430000 5057708.69270000, 285783.68710000 5057723.80150000, 285789.14940000 5057738.66850000, 285795.30900000 5057753.26040000, 285802.15210000 5057767.54450000, 285809.66340000 5057781.48890000, 285817.82600000 5057795.06220000, 285826.62170000 5057808.23420000, 285836.03070000 5057820.97520000, 285846.03210000 5057833.25680000, 285850.06920000 5057840.65890000, 285853.49760000 5057848.36190000, 285856.29500000 5057856.31580000, 285858.44330000 5057864.46900000, 285859.92850000 5057872.76860000, 285860.74110000 5057881.16080000, 285860.87580000 5057889.59120000, 285860.33160000 5057898.00510000, 285859.11210000 5057906.34790000, 285857.22530000 5057914.56550000, 285854.68330000 5057922.60470000, 285851.44300000 5057933.45830000, 285847.59350000 5057944.11100000, 285843.14700000 5057954.52870000, 285838.11800000 5057964.67800000, 285832.52240000 5057974.52630000, 285826.37830000 5057984.04210000, 285819.70530000 5057993.19470000, 285812.52490000 5058001.95490000, 285804.86010000 5058010.29460000, 285723.47300000 5058093.93530000, 285713.59660000 5058103.08950000, 285703.21000000 5058111.66040000, 285692.34750000 5058119.61960000, 285681.04530000 5058126.94090000, 285669.34060000 5058133.59990000, 285657.27220000 5058139.57460000, 285644.88020000 5058144.84520000, 285632.20550000 5058149.39430000, 285619.29010000 5058153.20680000, 285606.17690000 5058156.27010000, 285592.90910000 5058158.57400000, 285579.53070000 5058160.11090000, 285566.08610000 5058160.87570000, 285552.61980000 5058160.86590000, 285539.17630000 5058160.08150000, 285525.80030000 5058158.52520000, 285512.53580000 5058156.20190000, 285499.42700000 5058153.11960000, 285486.51720000 5058149.28830000, 285473.84910000 5058144.72080000, 285461.46480000 5058139.43210000, 285449.40510000 5058133.43990000, 285437.71020000 5058126.76380000, 285426.41860000 5058119.42620000, 285415.56770000 5058111.45110000, 285405.19360000 5058102.86510000, 285395.33050000 5058093.69660000, 285240.50590000 5057942.92790000, 285232.24190000 5057934.46790000, 285224.52340000 5057925.50760000, 285217.38060000 5057916.08190000, 285210.84140000 5057906.22780000, 285204.93140000 5057895.98390000, 285199.67390000 5057885.39040000, 285195.08940000 5057874.48880000, 285191.19590000 5057863.32170000, 285188.00860000 5057851.93280000, 285185.54000000 5057840.36690000, 285183.79980000 5057828.66930000, 285182.79480000 5057816.88560000, 285182.52900000 5057805.06220000, 285183.00330000 5057793.24530000, 285184.21590000 5057781.48120000, 285186.16220000 5057769.81610000, 285188.83430000 5057758.29550000, 285192.22200000 5057746.96470000, 285196.31180000 5057735.86800000, 285201.08790000 5057725.04880000, 285206.53140000 5057714.54970000, 285218.56010000 5057692.96120000, 285231.24900000 5057671.75400000, 285244.58610000 5057650.94830000, 285258.55860000 5057630.56400000, 285273.15330000 5057610.62030000, 285288.35630000 5057591.13640000, 285304.15310000 5057572.13080000, 285320.52860000 5057553.62140000, 285337.46740000 5057535.62610000, 285354.95310000 5057518.16180000, 285372.96930000 5057501.24530000, 285391.49880000 5057484.89250000, 285410.52390000 5057469.11910000, 285430.02650000 5057453.94020000, 285449.98810000 5057439.37000000, 285470.38960000 5057425.42260000, 285491.21170000 5057412.11110000, 285512.43450000 5057399.44840000, 285534.03780000 5057387.44630000, 285556.00110000 5057376.11630000))"
200,Zone de contrainte d'odeurs de la station d'Ã©puration LapiniÃ¨re,"POLYGON  (( 293892.60300000 5054390.33200000, 293892.94460000 5054393.07250000, 293894.12770000 5054403.13040000, 293895.06900000 5054413.41450000, 293895.34170000 5054418.61160000, 293895.74090000 5054428.73090000, 293895.89640000 5054436.61440000, 293895.71960000 5054442.01340000, 293895.75020000 5054444.25970000, 293895.36310000 5054454.37950000, 293895.08100000 5054459.81480000, 293894.16750000 5054469.86210000, 293892.99640000 5054479.92140000, 293892.62710000 5054482.89870000, 293890.60320000 5054495.26460000, 293888.65520000 5054505.20270000, 293888.54720000 5054505.74960000, 293885.57530000 5054518.49540000, 293885.07880000 5054520.31400000, 293882.36560000 5054530.07100000, 293879.06290000 5054540.77640000, 293877.62750000 5054544.85930000, 293874.16550000 5054554.37640000, 293870.99080000 5054562.54230000, 293868.29440000 5054568.75250000, 293864.10440000 5054577.97230000, 293861.39950000 5054583.68310000, 293857.13560000 5054591.84950000, 293852.24300000 5054600.71640000, 293850.33730000 5054604.09230000, 293844.21850000 5054614.01120000, 293838.65270000 5054622.47180000, 293837.86030000 5054623.66690000, 293830.23710000 5054634.30510000, 293829.62090000 5054635.10390000, 293823.41540000 5054643.10720000, 293821.33370000 5054645.74590000, 293668.06600000 5054836.70070000, 293664.94240000 5054840.88330000, 293656.63970000 5054851.00020000, 293652.54240000 5054855.53090000, 293650.89450000 5054857.29800000, 293646.04520000 5054862.31950000, 293636.49300000 5054871.26610000, 293626.37620000 5054879.56880000, 293625.80000000 5054880.00930000, 293623.87770000 5054881.47320000, 293613.81570000 5054888.65610000, 293602.70160000 5054895.56720000, 293595.31300000 5054899.62780000, 293593.17140000 5054900.74670000, 293589.01770000 5054902.85560000, 293577.09670000 5054908.25690000, 293564.84790000 5054912.86700000, 293561.95440000 5054913.82470000, 293559.65480000 5054914.56640000, 293550.02420000 5054917.40790000, 293537.27850000 5054920.37980000, 293526.67960000 5054922.19330000, 293524.28790000 5054922.53660000, 293521.97390000 5054922.85500000, 293508.94930000 5054924.13790000, 293495.86860000 5054924.56610000, 293490.49880000 5054924.49400000, 293488.08340000 5054924.42910000, 293480.37260000 5054924.07300000, 293467.34800000 5054922.79020000, 293454.44810000 5054920.66080000, 293452.07820000 5054920.18960000, 293452.06530000 5054920.18700000, 293439.31960000 5054917.21510000, 293426.79550000 5054913.41600000, 293419.56000000 5054910.80360000, 293417.30350000 5054909.93950000, 293412.29020000 5054907.94180000, 293400.36910000 5054902.54040000, 293388.82690000 5054896.37090000, 293386.83350000 5054895.20470000, 293384.75510000 5054893.97250000, 293375.63440000 5054888.22760000, 293364.99610000 5054880.60430000, 293358.69720000 5054875.56600000, 293199.67040000 5054751.32070000, 293190.93350000 5054744.08650000, 293181.38130000 5054735.13990000, 293172.43470000 5054725.58770000, 293164.33600000 5054715.73610000, 293158.07770000 5054707.60840000, 293157.87380000 5054707.34310000, 293150.25050000 5054696.70480000, 293149.21120000 5054695.13340000, 293143.59280000 5054686.55100000, 293137.72100000 5054677.00830000, 293135.70620000 5054673.43450000, 293130.76050000 5054664.44750000, 293126.60580000 5054656.47910000, 293123.90000000 5054650.76640000, 293119.65610000 5054641.42750000, 293116.96050000 5054635.21920000, 293113.86180000 5054627.26180000, 293110.34440000 5054617.62580000, 293108.83300000 5054613.33440000, 293105.65030000 5054603.05850000, 293102.88010000 5054593.18170000, 293102.26360000 5054590.93350000, 293099.31370000 5054578.29810000, 293097.30680000 5054568.23840000, 293097.28480000 5054568.12810000, 293095.15290000 5054555.21530000, 293094.88900000 5054553.12570000, 293093.65720000 5054542.94200000, 293092.63830000 5054532.00700000, 293092.40220000 5054527.68860000, 293091.95280000 5054517.44050000, 293091.76070000 5054508.67830000, 293091.90350000 5054504.31780000, 293091.86780000 5054502.13590000, 293092.20330000 5054491.88340000, 293092.52450000 5054485.34520000, 293093.28890000 5054476.61710000, 293094.40740000 5054466.42030000, 293094.92590000 5054462.12380000, 293096.65720000 5054451.28160000, 293098.55230000 5054441.20030000, 293098.95280000 5054439.12960000, 293101.92470000 5054426.38390000, 293101.95310000 5054426.27800000, 293104.61350000 5054416.37100000, 293108.38420000 5054403.95280000, 293109.14540000 5054401.75250000, 293112.55560000 5054392.07800000, 293116.40450000 5054382.02960000, 293118.19220000 5054377.84880000, 293122.33210000 5054368.46340000, 293125.94580000 5054360.72310000, 293129.04030000 5054354.70690000, 293133.88580000 5054345.66550000, 293136.96080000 5054340.13950000, 293143.87200000 5054329.02550000, 293151.49520000 5054318.38720000, 293155.39780000 5054313.46340000, 293376.99860000 5054042.71990000, 293381.39870000 5054037.52680000, 293381.74120000 5054037.13730000, 293383.02610000 5054035.67980000, 293391.63020000 5054026.51710000, 293401.18240000 5054017.57050000, 293407.67640000 5054012.11470000, 293409.19030000 5054010.89660000, 293412.81320000 5054008.04980000, 293423.45140000 5054000.42650000, 293434.56540000 5053993.51540000, 293437.48570000 5053991.86190000, 293439.18450000 5053990.91870000, 293447.80650000 5053986.40280000, 293459.72750000 5053981.00140000, 293470.30240000 5053976.96780000, 293472.13670000 5053976.32700000, 293473.81060000 5053975.75050000, 293486.33470000 5053971.95130000, 293499.08040000 5053968.97940000, 293505.17240000 5053967.86540000, 293507.08890000 5053967.54560000, 293513.90980000 5053966.52760000, 293526.93440000 5053965.24480000, 293540.01500000 5053964.81660000, 293541.08190000 5053964.81950000, 293543.02490000 5053964.82980000, 293555.03860000 5053965.25520000, 293568.06320000 5053966.53800000, 293576.98680000 5053967.91840000, 293578.89980000 5053968.25870000, 293582.88910000 5053969.01020000, 293595.63480000 5053971.98210000, 293608.15890000 5053975.78130000, 293611.84330000 5053977.07220000, 293613.67070000 5053977.73260000, 293622.23500000 5053981.05170000, 293634.15610000 5053986.45310000, 293644.63800000 5053992.01470000, 293646.32660000 5053992.97590000, 293647.38700000 5053993.58380000, 293658.50100000 5054000.49490000, 293669.13920000 5054008.11820000, 293674.41740000 5054012.31140000, 293675.91810000 5054013.54560000, 293680.75690000 5054017.65500000, 293690.30910000 5054026.60160000, 293699.25570000 5054036.15380000, 293700.31560000 5054037.37230000, 293701.58490000 5054038.84350000, 293708.82770000 5054047.74180000, 293716.45090000 5054058.38010000, 293721.65790000 5054066.59880000, 293857.77970000 5054293.48000000, 293854.86150000 5054297.14240000, 293851.22850000 5054301.70210000, 293850.52160000 5054314.07420000, 293862.72750000 5054336.44540000, 293872.43790000 5054356.59140000, 293877.76140000 5054363.25630000, 293889.29940000 5054384.30690000, 293891.21720000 5054381.89640000, 293892.60300000 5054390.33200000))"
