CATEG,NOM,WKT
Falaise,,"LINESTRING  ( 291356.13804687 5048156.94593750, 291488.30851563 5048420.08523438, 291530.36265625 5048510.20140625, 291551.99062500 5048547.44945312, 291572.41695313 5048577.48812500, 291606.06031250 5048665.20125000, 291638.50210937 5048769.73609375, 291648.11453125 5048788.96078125, 291652.92070313 5048804.58101562, 291663.73468750 5048822.60429687, 291672.14546875 5048835.82125000, 291690.16875000 5048849.03835938, 291704.58742188 5048862.25531250, 291714.19968750 5048879.07703125, 291714.19968750 5048904.30953125, 291725.01367188 5048916.32507812, 291735.82765625 5048951.17000000, 291741.83531250 5048971.59632812, 291752.64929688 5048994.42578125, 291764.66484375 5049006.44125000, 291838.63515625 5049114.60882813, 291863.47343750 5049177.97171875, 291902.50500000 5049218.01718750, 291910.10859375 5049253.50039062, 291950.15398438 5049303.17695313, 291949.64703125 5049321.93242187, 291970.43007812 5049340.68773437, 292011.99617187 5049408.61289063, 292050.52085937 5049489.71742187, 292090.56617188 5049541.92851562, 292121.99421875 5049602.25007812, 292140.24273438 5049624.04687500, 292169.64312500 5049667.64062500, 292185.86406250 5049681.32703125, 292197.52281250 5049705.65835937, 292219.31968750 5049719.85164062, 292241.62351562 5049766.99375000, 292236.55445313 5049777.63867188, 292276.09296875 5049849.11210937, 292288.25859375 5049883.07460937, 292321.20734375 5049930.72351562, 292351.11460937 5049967.22054688, 292375.44601563 5050013.34882813, 292431.20539062 5050106.61898438, 292523.96875000 5050210.02742187, 292544.75187500 5050240.94851563, 292547.28632812 5050258.69007812, 292546.27257812 5050270.85585937, 292551.34156250 5050279.47312500, 292600.00429687 5050341.31539062, 292617.23906250 5050390.99195313, 292620.28046875 5050419.88539062, 292642.07726562 5050472.09656250, 292647.65320313 5050498.96234375, 292656.27062500 5050519.23851562, 292662.86031250 5050558.27007812, 292702.90578125 5050632.78492188, 292707.97468750 5050652.55414063, 292732.81296875 5050686.00984375, 292754.60984375 5050726.05515625, 292776.91367188 5050738.72781250, 292793.64140625 5050773.19726562, 292813.91757813 5050810.70804688, 292850.92156250 5050863.42601562, 292936.08132812 5050943.51679688, 292959.39890625 5050991.67265625, 293027.83085938 5051043.37679688, 293112.99070312 5051116.37085938, 293244.27867187 5051243.09671875, 293313.21757813 5051331.29804688, 293365.93554688 5051398.71617188, 293411.55679687 5051463.09296875, 293420.17421875 5051511.75562500, 293420.17421875 5051536.59390625, 293435.88828125 5051586.77742187, 293430.31226563 5051614.65710937, 293444.50554688 5051647.09890625, 293464.27476562 5051654.19554687, 293493.16835937 5051745.43812500, 293488.09929688 5051775.34546875, 293517.49968750 5051850.87406250, 293540.31031250 5051942.62367187, 293555.51750000 5052019.16609375, 293559.06578125 5052133.72632813, 293547.91398438 5052144.37125000, 293549.43468750 5052218.37914062, 293537.77585937 5052295.93539063, 293536.76203125 5052392.75398437, 293532.70679688 5052494.13476562, 293537.26890625 5052567.12890625, 293548.42078125 5052674.59234375, 293533.72062500 5052817.03226563)"
