mun_c,mun_n,reg_c,coord_x,coord_y,q2011,q2012,q2013,q2014,q2015,q2016,q2017
50128,Saint-Fran�ois-du-Lac,17,-72.88586456,46.073544678,0.800,0.900,0.900,0.300,0.000,4.970,0.000
51008,Maskinong�,04,-73.03232318,46.207103177,2.200,2.300,1.900,5.600,5.100,2.062,0.541
51015,Louiseville,04,-72.93799573,46.252044046,0.000,6.500,,0.000,7.000,7.273,
51020,Yamachiche,04,-72.83949579,46.311119329,9.900,11.000,9.800,4.300,0.800,3.442,1.277
51025,Saint-Barnab�,04,-72.87401063,46.402208138,3.100,0.700,7.200,5.000,5.200,5.919,5.674
51030,Saint-S�v�re,04,-72.89579126,46.363697244,1.600,1.500,3.800,,4.100,3.903,1.084
51035,Saint-L�on-le-Grand,04,-72.97545512,46.332232102,1.100,1.100,0.900,0.200,0.200,1.569,0.353
51040,Sainte-Ursule,04,-73.05869492,46.325058138,0.000,1.200,,,1.800,1.170,2.780
51045,Saint-Justin,04,-73.11015929,46.260926836,10.200,10.200,,9.700,8.500,3.117,2.919
51050,Saint-�douard-de-Maskinong�,04,-73.14356818,46.331191295,6.000,8.900,,,7.800,3.736,0.546
51055,Sainte-Ang�le-de-Pr�mont,04,-73.05922351,46.371593125,2.600,3.700,3.000,1.100,0.000,0.649,2.761
51060,Saint-Paulin,04,-73.05145822,46.431144932,2.400,10.000,9.600,,4.500,1.634,3.805
51065,Saint-Alexis-des-Monts,04,-73.24636684,46.630431564,10.000,9.100,7.700,,,9.981,11.697
51070,Saint-Mathieu-du-Parc,04,-72.96946563,46.642366987,1.100,3.300,,,1.200,,0.000
51075,Saint-�lie-de-Caxton,04,-72.99885744,46.520381777,5.800,6.100,4.800,0.000,1.200,1.055,
51080,Charette,04,-72.93984372,46.436264788,0.000,1.300,3.100,,3.500,2.097,
51085,Saint-Boniface,04,-72.84997942,46.523496741,1.300,2.800,2.000,2.500,1.900,1.099,0.226
51090,Saint-�tienne-des-Gr�s,04,-72.77068993,46.429461139,8.600,8.800,7.600,5.900,4.500,4.608,2.186
52007,Lavaltrie,14,-73.32645444,45.906988653,8.400,27.000,11.200,9.400,1.000,5.972,
52017,Lanoraie,14,-73.25498172,45.974265041,3.400,4.000,,0.000,1.200,2.774,0.825
52030,Sainte-�lisabeth,14,-73.34380968,46.11377897,11.100,8.300,3.300,3.100,3.300,3.456,2.840
52035,Berthierville,14,-73.18909269,46.080427506,38.500,32.900,36.300,,20.700,,37.660
52040,Sainte-Genevi�ve-de-Berthier,14,-73.24387732,46.075147443,0.700,2.900,1.800,2.700,1.400,2.029,2.613
52045,Saint-Ignace-de-Loyola,14,-73.06555817,46.107926992,0.000,0.000,15.200,11.500,10.300,8.877,8.265
52050,La Visitation-de-l'�le-Dupas,14,-73.12395276,46.105535992,0.600,0.100,0.100,3.200,0.500,1.125,2.248
52055,Saint-Barth�lemy,14,-73.17125854,46.218249394,7.200,0.800,,4.800,,,7.815
52062,Saint-Cuthbert,14,-73.24122069,46.19544124,3.100,2.500,3.900,4.300,3.400,2.358,4.287
52070,Saint-Norbert,14,-73.32867236,46.189222873,,,,,,,
52075,Saint-Cl�ophas-de-Brandon,14,-73.40289101,46.23074611,,,,,,,
52080,Saint-Gabriel,14,-73.38078062,46.31334391,26.600,18.100,14.200,15.500,11.800,12.975,15.792
52085,Saint-Gabriel-de-Brandon,14,-73.36088462,46.283279982,26.600,18.100,14.200,,7.000,8.203,
52090,Saint-Didace,14,-73.23958081,46.36095498,5.500,0.000,2.600,1.300,1.300,,4.062
52095,Mandeville,14,-73.37441031,46.452976897,0.000,1.000,1.000,0.000,0.000,,
53005,Saint-David,16,-72.84017595,45.931867753,1.100,1.500,1.000,1.300,1.100,1.307,1.291
53010,Massueville,16,-72.93243292,45.911247101,3.500,6.000,5.900,2.300,2.400,2.606,2.378
53015,Saint-Aim�,16,-72.96538386,45.918233531,2.000,2.100,2.000,1.900,2.000,2.353,1.386
53020,Saint-Robert,16,-72.98655043,45.96968946,0.100,0.000,0.000,0.000,7.300,0.757,6.600
53025,Sainte-Victoire-de-Sorel,16,-73.08208447,45.950779695,0.000,0.800,0.000,0.000,7.300,,6.565
53032,Saint-Ours,16,-73.11166879,45.886404966,2.200,0.000,0.000,1.100,7.300,3.037,6.565
53040,Saint-Roch-de-Richelieu,16,-73.16906348,45.898719552,4.900,4.700,0.000,3.900,0.000,3.256,8.582
53050,Saint-Joseph-de-Sorel,16,-73.13688471,46.047807265,14.400,13.400,13.300,12.200,9.200,8.900,8.582
53052,Sorel-Tracy,16,-73.13162163,46.008025821,13.400,13.400,12.700,12.700,7.800,8.904,7.147
53065,Sainte-Anne-de-Sorel,16,-73.0208005,46.072904928,0.000,0.000,0.000,0.000,7.300,,6.600
53072,Yamaska,16,-72.94728604,46.02586746,9.200,2.600,2.700,2.000,2.400,2.274,
53085,Saint-G�rard-Majella,16,-72.83919932,46.008372226,0.400,0.300,0.300,0.200,0.200,0.457,0.446
54008,Saint-Pie,16,-72.8860562,45.51523125,0.000,0.100,0.000,0.000,0.000,0.117,0.080
54017,Saint-Damase,16,-73.01041569,45.521702882,1.000,3.200,2.900,2.400,2.500,2.962,0.236
54025,Sainte-Madeleine,16,-73.09221266,45.594264491,5.500,0.800,2.000,2.800,2.200,3.135,0.661
54030,Sainte-Marie-Madeleine,16,-73.04217772,45.584607059,2.200,0.900,,0.900,0.700,1.179,
54035,La Pr�sentation,16,-73.06604893,45.680301174,1.900,1.400,2.800,0.000,0.000,0.662,0.000
54048,Saint-Hyacinthe,16,-72.93363775,45.637144153,15.800,12.700,8.300,3.600,7.800,10.632,12.623
54060,Saint-Dominique,16,-72.83895518,45.581644929,0.500,3.000,,1.700,1.800,0.303,0.511
54065,Saint-Val�rien-de-Milton,16,-72.70410336,45.570837712,,,,,,,
54072,Saint-Liboire,16,-72.76595934,45.651867748,0.000,0.000,,3.500,0.700,0.863,0.000
54090,Saint-Simon,16,-72.84437016,45.719197257,0.000,0.100,0.000,0.000,2.500,2.440,1.844
54095,Sainte-H�l�ne-de-Bagot,16,-72.74357337,45.732167238,0.000,3.300,0.000,1.300,1.700,3.465,3.276
54100,Saint-Hugues,16,-72.83595548,45.792915415,2.500,3.000,3.700,2.500,2.500,1.805,2.306
54105,Saint-Barnab�-Sud,16,-72.92832255,45.745094214,3.100,2.900,2.800,2.700,1.700,2.131,2.522
54110,Saint-Jude,16,-72.9900953,45.789301224,1.600,1.700,1.900,1.400,1.400,1.993,1.171
54115,Saint-Bernard-de-Michaudville,16,-73.07537498,45.821464399,1.700,1.900,1.800,1.800,1.900,1.632,1.338
54120,Saint-Louis,16,-72.98006205,45.852498267,1.600,1.800,1.000,2.800,2.200,2.189,2.832
54125,Saint-Marcel-de-Richelieu,16,-72.89342506,45.855137252,1.400,1.500,1.900,1.600,0.700,1.067,1.047
55008,Ange-Gardien,16,-72.91625133,45.330090652,13.200,6.200,,13.000,6.300,11.829,14.312
55015,Saint-Paul-d'Abbotsford,16,-72.87808237,45.430073827,5.600,5.500,,1.400,3.900,2.117,0.000
55023,Saint-C�saire,16,-72.98575831,45.406958882,11.900,13.300,10.300,6.200,4.800,2.545,6.116
55030,Sainte-Ang�le-de-Monnoir,16,-73.09126326,45.397630764,0.000,0.000,3.200,3.100,0.000,1.231,6.386
55037,Rougemont,16,-73.06083394,45.450991572,37.800,36.700,0.400,10.000,10.000,3.944,31.934
55048,Marieville,16,-73.14933486,45.433884962,4.700,6.600,4.300,4.000,2.700,1.932,2.832
55057,Richelieu,16,-73.22186588,45.409745559,23.700,21.400,,22.500,,,
55065,Saint-Mathias-sur-Richelieu,16,-73.21685221,45.488984657,3.900,0.000,0.000,0.000,0.000,,
56005,Venise-en-Qu�bec,16,-73.14035425,45.077326507,6.700,3.700,5.800,4.300,2.500,3.711,0.000
56010,Saint-Georges-de-Clarenceville,16,-73.19403553,45.053724584,0.400,0.000,0.000,0.000,0.000,,
56015,Noyan,16,-73.29797593,45.053880035,,,,,,,
56023,Lacolle,16,-73.36928995,45.071253696,16.000,15.500,,,,8.433,
56030,Saint-Valentin,16,-73.32312215,45.13555684,,,,,,,
56035,Saint-Paul-de-l'�le-aux-Noix,16,-73.28605459,45.124479677,,,,,,,
56042,Henryville,16,-73.21369431,45.141317202,8.500,7.600,7.900,5.300,0.000,1.154,0.000
56050,Saint-S�bastien,16,-73.12893594,45.152053481,0.000,9.700,1.800,1.900,1.600,0.956,0.000
56055,Saint-Alexandre,16,-73.12435271,45.230332094,0.000,0.000,0.000,5.700,4.400,1.081,1.035
56060,Sainte-Anne-de-Sabrevois,16,-73.21518967,45.214853395,,,,,,,
56065,Saint-Blaise-sur-Richelieu,16,-73.31254484,45.217063801,,,,,,,
56083,Saint-Jean-sur-Richelieu,16,-73.30133258,45.324629158,18.300,28.800,19.800,14.400,14.300,12.247,13.152
56097,Mont-Saint-Gr�goire,16,-73.15029007,45.328408141,,,,,,,
56105,Sainte-Brigide-d'Iberville,16,-73.070057,45.315882173,0.000,0.000,0.000,0.000,0.000,,
57005,Chambly,16,-73.28505129,45.42940028,5.700,3.100,5.200,8.400,,,7.012
57010,Carignan,16,-73.33562964,45.448356772,8.900,8.300,,6.100,,,
57020,Saint-Basile-le-Grand,16,-73.2705284,45.52804067,12.100,8.000,8.900,0.000,7.800,7.269,5.505
57025,McMasterville,16,-73.23206354,45.546399151,11.400,8.600,7.000,11.500,4.000,,
57030,Otterburn Park,16,-73.21034665,45.537974653,22.100,13.000,12.100,0.000,0.000,11.066,7.774
57033,Saint-Jean-Baptiste,16,-73.13458839,45.514534608,12.000,7.700,0.500,6.100,5.500,4.684,6.698
57035,Mont-Saint-Hilaire,16,-73.16830737,45.570332004,16.300,9.000,10.200,9.400,7.700,7.251,6.639
57040,Beloeil,16,-73.2107386,45.589563647,11.100,14.000,13.500,10.700,10.000,10.764,9.454
57045,Saint-Mathieu-de-Beloeil,16,-73.25447222,45.605824101,0.300,3.800,,0.500,0.700,8.400,8.315
57050,Saint-Marc-sur-Richelieu,16,-73.23131601,45.685561354,0.300,3.800,,0.500,0.700,8.400,8.315
57057,Saint-Charles-sur-Richelieu,16,-73.14955736,45.658263588,0.300,3.800,,0.500,0.700,8.400,8.315
57068,Saint-Denis-sur-Richelieu,16,-73.12840619,45.756126226,0.300,3.800,,,,8.378,8.315
57075,Saint-Antoine-sur-Richelieu,16,-73.2079008,45.794934157,0.300,3.800,,0.500,0.700,8.400,8.315
58007,Brossard,16,-73.46153504,45.449589801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58012,Saint-Lambert,16,-73.50901305,45.497503376,32.200,23.100,19.900,19.400,11.700,14.455,
58033,Boucherville,16,-73.43209502,45.593542175,11.200,17.000,19.300,12.400,22.400,38.564,7.605
58037,Saint-Bruno-de-Montarville,16,-73.34228602,45.526372563,16.700,15.100,14.000,9.500,14.500,7.637,8.024
58227,Longueuil,16,-73.44738885,45.510951035,60.100,55.300,44.400,42.800,30.700,33.056,45.404
59010,Sainte-Julie,16,-73.33130602,45.601799731,19.900,19.700,23.500,14.000,14.700,12.923,11.270
59015,Saint-Amable,16,-73.30302997,45.656866223,1.200,5.900,3.500,3.100,1.400,0.637,0.000
59020,Varennes,16,-73.40997868,45.681083779,0.000,3.300,37.000,28.300,26.500,27.952,1.865
59025,Verch�res,16,-73.35078992,45.749132932,12.800,12.100,7.300,8.500,1.000,5.870,2.881
59030,Calixa-Lavall�e,16,-73.26239986,45.751255311,0.000,0.000,0.300,1.100,0.000,0.312,0.324
59035,Contrecoeur,16,-73.22270182,45.882961513,14.300,11.500,4.800,5.200,5.600,7.188,12.758
60005,Charlemagne,14,-73.48969226,45.72551964,18.700,5.900,5.900,5.300,30.000,20.348,16.165
60013,Repentigny,14,-73.47042512,45.760036501,6.700,7.500,17.300,13.300,5.600,7.681,4.874
60020,Saint-Sulpice,14,-73.34566554,45.826232751,7.900,5.300,0.000,8.900,8.400,12.928,
60028,L'Assomption,14,-73.40129814,45.858825489,8.600,13.800,,11.000,10.000,8.976,4.725
60035,L'�piphanie,14,-73.48461002,45.849722024,14.000,0.300,12.100,2.900,3.500,11.550,11.690
60040,L'�piphanie,14,-73.51805453,45.847449534,5.000,,,,13.300,14.102,11.700
61005,Saint-Paul,14,-73.41540961,45.958688591,3.100,0.100,0.200,,,,1.595
61013,Crabtree,14,-73.49829293,45.975400785,4.800,6.400,4.100,4.300,5.900,5.801,3.726
61020,Saint-Pierre,14,-73.48108139,46.013665544,,,,,,,
61025,Joliette,14,-73.42990566,46.010816559,14.900,14.100,16.200,14.700,8.900,24.831,21.118
61027,Saint-Thomas,14,-73.34530375,46.011988661,2.400,0.000,1.100,0.000,1.600,0.110,0.667
61030,Notre-Dame-des-Prairies,14,-73.41648608,46.05208026,5.100,2.900,2.700,3.300,3.300,4.621,7.968
61035,Saint-Charles-Borrom�e,14,-73.47312777,46.049342773,8.500,6.600,5.200,7.700,5.700,5.617,3.727
61040,Saint-Ambroise-de-Kildare,14,-73.56742871,46.075913026,0.000,5.700,4.400,2.700,2.100,4.499,0.847
61045,Notre-Dame-de-Lourdes,14,-73.44402857,46.092598352,4.800,4.300,4.900,4.700,5.500,5.482,5.114
61050,Sainte-M�lanie,14,-73.54121914,46.145889177,6.900,9.300,,1.000,0.700,0.930,1.085
62007,Saint-F�lix-de-Valois,14,-73.42073165,46.175808318,7.900,3.200,3.700,6.100,1.800,7.331,7.211
62015,Saint-Jean-de-Matha,14,-73.53842562,46.244322946,0.000,0.000,,,8.900,,9.956
62020,Sainte-B�atrix,14,-73.63547606,46.217102285,4.200,4.300,4.300,0.700,2.300,3.551,2.562
62025,Saint-Alphonse-Rodriguez,14,-73.7095186,46.178333366,3.200,3.100,,,,,1.946
62030,Sainte-Marcelline-de-Kildare,14,-73.62156314,46.116588828,0.000,0.100,,,0.000,,
62037,Rawdon,14,-73.7331636,46.061142983,11.300,8.500,7.200,,7.500,8.307,8.104
62047,Chertsey,14,-73.87524057,46.112139274,0.000,0.000,,,2.100,0.264,4.263
62053,Entrelacs,14,-74.006131,46.129551735,,,,,,,
62055,Notre-Dame-de-la-Merci,14,-74.03178461,46.24721593,,,,,,,
62060,Saint-Donat,14,-74.22829037,46.323451832,7.700,7.300,17.600,14.600,14.400,14.296,10.009
62065,Saint-C�me,14,-73.80285213,46.26662167,0.000,,,,,,6.501
62070,Sainte-�m�lie-de-l'�nergie,14,-73.71074829,46.341332524,22.200,3.300,,9.300,0.700,4.885,9.681
62075,Saint-Damien,14,-73.56247039,46.385958961,0.000,0.000,0.900,1.000,0.900,,0.251
62080,Saint-Z�non,14,-73.75712215,46.535598306,43.200,4.300,2.700,4.300,4.500,7.395,0.353
62085,Saint-Michel-des-Saints,14,-73.87642126,46.681929135,0.000,25.300,0.000,,,,
63005,Sainte-Marie-Salom�,14,-73.49393026,45.925935103,,,,,,,
63013,Saint-Jacques,14,-73.56161469,45.94476494,0.000,9.900,9.600,3.700,7.900,8.445,
63023,Saint-Alexis,14,-73.63677094,45.944195805,8.400,7.800,6.500,0.800,6.100,1.661,0.975
63030,Saint-Esprit,14,-73.65481684,45.91028082,12.100,12.300,2.100,2.300,6.700,6.367,5.491
63035,Saint-Roch-de-l'Achigan,14,-73.58229612,45.843722973,2.300,10.700,9.100,12.900,4.100,2.535,5.527
63040,Saint-Roch-Ouest,14,-73.67536641,45.861673407,,,,,,,
63048,Saint-Lin--Laurentides,14,-73.78143342,45.857454404,29.900,,,,,,
63055,Saint-Calixte,14,-73.88420732,45.959723882,36.300,,,,,14.901,11.298
63060,Sainte-Julienne,14,-73.75944144,45.962745891,11.400,-4.600,3.500,,6.300,6.412,5.499
63065,Saint-Liguori,14,-73.58032327,46.015592059,0.000,0.000,1.600,0.000,0.000,0.000,0.000
64008,Terrebonne,14,-73.72454076,45.748042614,4.700,4.400,3.700,3.500,14.100,12.877,16.823
64015,Mascouche,14,-73.61344015,45.768388272,12.400,13.400,,14.200,5.900,9.259,6.470
65005,Laval,13,-73.73440272,45.605973199,27.600,25.200,34.700,40.200,36.700,30.126,33.025
66007,Montr�al-Est,06,-73.52083363,45.628626917,46.600,,,112.400,122.900,116.800,108.203
66023,Montr�al,06,-73.59956292,45.55879795,116.700,116.800,118.700,112.400,106.500,100.279,92.603
66032,Westmount,06,-73.59947819,45.484705789,117.000,116.800,118.700,,,,
66047,Montr�al-Ouest,06,-73.65029758,45.453121102,0.000,0.000,0.000,0.000,122.900,116.800,108.203
66058,C�te-Saint-Luc,06,-73.66653136,45.467998726,123.900,11.800,,49.600,122.900,116.800,108.203
66062,Hampstead,06,-73.64578011,45.481489074,55.000,92.500,71.000,44.800,122.900,116.800,108.203
66072,Mont-Royal,06,-73.65228119,45.507307427,117.000,116.800,118.700,112.400,122.900,116.800,108.203
66087,Dorval,06,-73.75189243,45.456515827,131.200,132.500,,92.600,57.800,60.900,42.001
66092,L'�le-Dorval,06,-73.74193266,45.43218649,,,,,,,
66097,Pointe-Claire,06,-73.80523349,45.437295282,34.600,20.900,21.200,24.500,26.000,27.600,30.618
66102,Kirkland,06,-73.85893747,45.452889706,0.000,23.900,,11.200,26.000,27.600,30.618
66107,Beaconsfield,06,-73.86126133,45.415479698,26.000,21.600,,12.500,26.000,27.600,30.618
66112,Baie-D'Urf�,06,-73.91404762,45.416564912,13.100,,,34.800,26.000,27.600,30.618
66117,Sainte-Anne-de-Bellevue,06,-73.939475,45.423976365,49.500,73.800,,112.400,72.400,53.100,49.374
66127,Senneville,06,-73.96919589,45.435941324,,,,112.400,72.400,53.100,49.400
66142,Dollard-Des Ormeaux,06,-73.81910303,45.484380198,29.600,117.000,31.500,112.400,26.000,27.600,30.618
67005,Saint-Mathieu,16,-73.53855811,45.313302868,0.000,1.400,1.100,1.200,2.000,2.555,0.605
67010,Saint-Philippe,16,-73.45520174,45.337530821,0.000,3.800,4.000,3.600,5.300,3.905,3.772
67015,La Prairie,16,-73.44671474,45.403629019,17.100,25.300,29.700,25.500,35.000,21.871,14.993
67020,Candiac,16,-73.51517042,45.376081283,12.000,27.600,4.700,5.100,4.500,10.669,14.241
67025,Delson,16,-73.54836843,45.376081283,0.000,0.000,9.900,13.500,0.300,15.396,12.477
67030,Sainte-Catherine,16,-73.57090095,45.406176894,16.500,14.700,,12.500,10.300,14.286,23.377
67035,Saint-Constant,16,-73.59586658,45.345508235,28.200,,,19.500,19.100,,
67040,Saint-Isidore,16,-73.68734933,45.289943724,0.000,0.000,,1.600,0.300,9.209,3.998
67045,Mercier,16,-73.75151665,45.3009374,0.000,0.000,0.000,0.000,,,
67050,Ch�teauguay,16,-73.73504561,45.360133123,48.700,42.700,50.600,45.100,36.300,33.598,37.661
67055,L�ry,16,-73.79668995,45.343219256,,,,,,,
68005,Saint-Bernard-de-Lacolle,16,-73.45458815,45.065799721,,,,,,,
68010,Hemmingford,16,-73.58550597,45.048984162,0.000,9.200,3.400,7.300,6.400,2.929,4.095
68015,Hemmingford,16,-73.6018671,45.068277902,,,,,,,
68020,Sainte-Clotilde,16,-73.66334758,45.152412609,,,,,,,
68025,Saint-Patrice-de-Sherrington,16,-73.53660235,45.147008676,,,,,,,
68030,Napierville,16,-73.40328884,45.187393424,14.200,11.600,10.300,7.900,6.700,8.301,7.063
68035,Saint-Cyprien-de-Napierville,16,-73.43698388,45.183340717,0.000,2.000,14.400,6.600,6.800,3.660,7.100
68040,Saint-Jacques-le-Mineur,16,-73.43701179,45.261996758,,,,,,,0.935
68045,Saint-�douard,16,-73.50655976,45.244234756,,,,,,,
68050,Saint-Michel,16,-73.57434091,45.228400403,,,,,,,
68055,Saint-R�mi,16,-73.63873204,45.249884447,7.000,5.800,,6.700,,,
69005,Havelock,16,-73.75141954,45.047804433,,,,,,,
69010,Franklin,16,-73.90044471,45.050986365,4.800,3.900,0.600,0.000,0.000,4.351,3.911
69017,Saint-Chrysostome,16,-73.77180893,45.110317631,4.200,0.200,9.500,0.000,4.100,,3.943
69025,Howick,16,-73.84862554,45.188766948,0.000,0.000,,,18.000,,
69030,Tr�s-Saint-Sacrement,16,-73.86472222,45.160425849,,,,,,,
69037,Ormstown,16,-73.98197166,45.110521242,24.600,23.700,,21.700,27.200,13.959,8.152
69045,Hinchinbrooke,16,-74.09991211,45.053756618,,,,,,,
69050,Elgin,16,-74.24061663,45.032663107,,,,,,,
69055,Huntingdon,16,-74.1796475,45.088342074,48.300,61.300,,47.700,,,
69060,Godmanchester,16,-74.23930812,45.078627832,,,,,,,
69065,Sainte-Barbe,16,-74.21828351,45.171602315,,,,,4.700,2.899,0.000
69070,Saint-Anicet,16,-74.35134693,45.110368496,,,,,,,
69075,Dundee,16,-74.4685341,45.033474686,,,,,,,
70005,Saint-Urbain-Premier,16,-73.72441929,45.211868078,0.000,0.800,1.000,,,,
70012,Sainte-Martine,16,-73.78883758,45.255299489,47.300,32.900,,5.800,,,
70022,Beauharnois,16,-73.89066194,45.299686754,24.400,37.600,55.000,41.100,45.200,27.530,
70030,Saint-�tienne-de-Beauharnois,16,-73.9009185,45.233295413,,,,,,,
70035,Saint-Louis-de-Gonzague,16,-74.0081102,45.204930575,,,,,,,
70040,Saint-Stanislas-de-Kostka,16,-74.12205093,45.188743938,,,,,,,
70052,Salaberry-de-Valleyfield,16,-74.05879121,45.268007952,29.000,27.700,57.900,66.700,68.300,71.751,67.230
71005,Rivi�re-Beaudette,16,-74.33021487,45.21828408,,,,,,,
71015,Saint-T�lesphore,16,-74.39248818,45.280178907,,,,,,,
71020,Saint-Polycarpe,16,-74.30347852,45.301793152,0.000,3.900,3.900,3.800,4.100,,3.613
71025,Saint-Zotique,16,-74.25671878,45.235474715,7.800,5.400,4.200,1.900,0.000,5.633,4.103
71033,Les Coteaux,16,-74.24687994,45.262545374,0.000,0.000,,0.000,0.600,0.361,0.000
71040,Coteau-du-Lac,16,-74.19657185,45.295939798,0.000,0.000,,8.100,5.800,7.393,6.276
71045,Saint-Clet,16,-74.22544385,45.342200846,,,,,,,
71050,Les C�dres,16,-74.08468494,45.338572489,,,,,3.300,0.383,0.000
71055,Pointe-des-Cascades,16,-73.95484595,45.330987046,0.000,0.000,0.000,0.000,0.000,,
71060,L'�le-Perrot,16,-73.95515844,45.386978983,0.000,6.500,,4.000,5.300,14.711,19.327
71065,Notre-Dame-de-l'�le-Perrot,16,-73.90380521,45.371378427,2.900,4.400,6.300,7.800,9.200,9.894,7.270
71070,Pincourt,16,-73.98471666,45.372168075,16.800,0.000,0.000,0.000,0.000,1.646,0.675
71075,Terrasse-Vaudreuil,16,-73.98647757,45.391963464,3.300,5.300,,1.400,2.700,2.696,2.347
71083,Vaudreuil-Dorion,16,-74.04015123,45.391648441,8.400,10.700,8.100,10.900,8.500,8.194,10.700
71090,Vaudreuil-sur-le-Lac,16,-74.03907781,45.436611453,11.800,9.400,,7.700,,,5.032
71095,L'�le-Cadieux,16,-74.01336723,45.441320637,1.900,2.200,,7.700,,,5.000
71100,Hudson,16,-74.16655814,45.464440179,6.100,5.900,14.900,,,,
71105,Saint-Lazare,16,-74.16885425,45.411095501,4.500,4.400,,4.500,4.400,2.929,5.125
71110,Sainte-Marthe,16,-74.30437734,45.39098931,0.900,0.700,0.600,0.900,1.200,,
71115,Sainte-Justine-de-Newton,16,-74.37819811,45.36240973,,,,,,,
71125,Tr�s-Saint-R�dempteur,16,-74.37680104,45.431250545,,,,,,,
71133,Rigaud,16,-74.31252196,45.479264422,0.100,20.900,10.500,9.000,7.600,,10.655
71140,Pointe-Fortune,16,-74.37071175,45.541670103,,,,,,,
72005,Saint-Eustache,15,-73.91598685,45.577056183,35.600,17.800,32.600,35.000,29.900,28.427,31.086
72010,Deux-Montagnes,15,-73.90376884,45.541904531,5.600,9.700,12.100,10.400,10.700,12.776,28.567
72015,Sainte-Marthe-sur-le-Lac,15,-73.93186719,45.525935602,10.100,6.700,22.900,3.000,0.500,2.211,2.592
72020,Pointe-Calumet,15,-73.97132279,45.494548249,11.000,7.300,5.800,4.300,8.200,2.005,2.440
72025,Saint-Joseph-du-Lac,15,-74.01823889,45.530921662,8.500,8.100,8.800,10.200,12.700,6.708,5.646
72032,Oka,15,-74.06659843,45.493830977,3.300,3.500,8.100,,,,1.893
72043,Saint-Placide,15,-74.20052119,45.536210916,9.900,18.200,,,,7.984,16.235
73005,Boisbriand,15,-73.84955256,45.614835269,0.000,0.000,14.100,30.200,68.300,40.303,36.827
73010,Sainte-Th�r�se,15,-73.84144261,45.645474724,10.700,14.200,,51.100,14.400,,37.758
73015,Blainville,15,-73.85589511,45.682298706,28.100,17.600,17.900,17.800,,12.596,12.900
73020,Rosem�re,15,-73.79654659,45.637849415,13.700,7.600,7.600,6.800,15.600,14.300,17.200
73025,Lorraine,15,-73.78357546,45.666440601,3.900,3.100,19.100,19.800,20.100,17.780,4.275
73030,Bois-des-Filion,15,-73.75632654,45.668716277,,,,8.600,5.300,,
73035,Sainte-Anne-des-Plaines,15,-73.82943987,45.76560611,11.200,8.100,4.800,5.500,12.100,10.382,6.748
74005,Mirabel,15,-74.06149259,45.652536926,5.000,4.900,4.300,4.100,6.800,8.929,5.100
75005,Saint-Colomban,15,-74.12777399,45.733004033,0.000,0.000,0.400,0.000,0.500,0.539,0.913
75017,Saint-J�r�me,15,-74.0358049,45.796945113,44.000,52.900,54.300,39.700,37.700,37.689,32.594
75028,Sainte-Sophie,15,-73.90714112,45.825590939,22.900,21.400,,9.300,,7.821,8.503
75040,Pr�vost,15,-74.06655411,45.861920242,0.000,5.900,1.600,2.300,1.100,2.037,3.295
75045,Saint-Hippolyte,15,-74.01060581,45.922846792,4.100,2.700,1.500,4.900,14.200,2.322,1.589
76008,Saint-Andr�-d'Argenteuil,15,-74.31390428,45.571560912,0.000,2.500,0.200,0.000,9.000,,
76020,Lachute,15,-74.30052815,45.669379717,14.600,3.200,14.500,15.800,17.600,6.252,10.707
76025,Gore,15,-74.25527234,45.765088128,,,,,,,
76030,Mille-Isles,15,-74.22274963,45.821138406,,,,,,,
76035,Wentworth,15,-74.37144929,45.795235244,,,,,,,
76043,Brownsburg-Chatham,15,-74.45359821,45.666886542,53.000,53.800,47.800,23.800,22.400,37.313,33.500
76052,Grenville-sur-la-Rouge,15,-74.65898734,45.703503352,9.100,8.800,8.000,,8.800,3.498,2.837
76055,Grenville,15,-74.59667497,45.629291978,2.200,0.400,1.100,6.900,8.400,9.108,8.363
76065,Harrington,15,-74.62601124,45.851425708,,,,,,,
77011,Est�rel,15,-74.02985453,46.045654084,0.000,0.000,3.500,1.000,2.800,1.986,0.224
77012,Sainte-Marguerite-du-Lac-Masson,15,-74.10980441,46.052867852,7.600,7.100,,4.900,,,1.751
77022,Sainte-Ad�le,15,-74.12581801,45.971517543,21.000,20.300,20.400,25.700,18.900,19.774,16.900
77030,Piedmont,15,-74.11681592,45.905542799,17.100,15.400,19.700,15.500,8.400,11.860,9.422
77035,Sainte-Anne-des-Lacs,15,-74.13528445,45.854731415,,,,,,,
77043,Saint-Sauveur,15,-74.18878726,45.878219065,18.400,7.800,10.900,12.400,11.100,,7.827
77050,Morin-Heights,15,-74.2524732,45.897307581,0.000,4.000,4.900,8.400,6.400,,5.547
77055,Lac-des-Seize-�les,15,-74.47061013,45.897834652,,,,,,,
77060,Wentworth-Nord,15,-74.47047029,45.833226336,,,,,,,
77065,Saint-Adolphe-d'Howard,15,-74.3521412,45.954132719,,,,2.400,,3.283,
78005,Val-Morin,15,-74.19330026,45.99586915,0.000,0.200,0.000,,,,0.000
78010,Val-David,15,-74.2014605,46.031601042,9.800,12.700,,6.300,4.100,3.936,3.731
78015,Lantier,15,-74.25880818,46.165920112,,,,,,,
78020,Sainte-Lucie-des-Laurentides,15,-74.1922155,46.155577114,5.700,4.800,,0.000,0.000,3.415,0.000
