mun_c,mun_n,reg_c,coord_x,coord_y,q2011,q2012,q2013,q2014,q2015,q2016,q2017
91025,Roberval,02,-72.24176791,48.487601427,,,,,0.487,0.522,0.797
91030,Sainte-Hedwidge,02,-72.44214203,48.41364438,,,,,0.000,0.000,0.000
91035,Saint-Prime,02,-72.37245245,48.591657993,,,,,,0.081,
91042,Saint-F�licien,02,-72.46965287,48.714847118,,,,,0.029,0.033,
91050,La Dor�,02,-72.67420465,48.739346885,,,,,0.015,0.060,0.060
92005,Saint-Augustin,02,-71.94078031,48.811585737,,,,,0.000,0.000,
92010,P�ribonka,02,-72.05617895,48.787830339,,,,,0.000,,
92015,Sainte-Jeanne-d'Arc,02,-72.02567509,48.90178313,,,,,0.000,0.000,
92022,Dolbeau-Mistassini,02,-72.24011414,48.840340907,,,,,0.171,0.175,0.178
92030,Albanel,02,-72.40378571,48.911319907,,,,,0.000,,0.047
92040,Normandin,02,-72.54395792,48.83043311,,,,,0.032,0.037,
92045,Saint-Thomas-Didyme,02,-72.72732156,48.951533729,,,,,0.200,0.200,
92050,Saint-Edmond-les-Plaines,02,-72.58230788,48.957441351,,,,,0.000,0.000,0.000
92055,Girardville,02,-72.57310673,49.038204584,,,,,0.333,,0.333
92060,Notre-Dame-de-Lorette,02,-72.40124141,49.107024843,,,,,,,
92065,Saint-Eug�ne-d'Argentenay,02,-72.27806452,48.977835932,,,,,0.000,0.000,
92070,Saint-Stanislas,02,-72.21027216,49.037209959,,,,,1.000,,1.000
93005,Desbiens,02,-71.95480907,48.401658193,,,,,0.000,0.000,0.000
93012,M�tabetchouan--Lac-�-la-Croix,02,-71.85370086,48.384718414,,,,,,,
93020,H�bertville,02,-71.6659422,48.355026305,,,,,0.000,0.000,
93025,H�bertville-Station,02,-71.6446147,48.4313988,,,,,0.091,0.152,0.152
93030,Saint-Bruno,02,-71.61877169,48.471801737,,,,,0.074,0.074,0.074
93035,Saint-G�d�on,02,-71.75333201,48.514145141,,,,,,,
93042,Alma,02,-71.71221495,48.590145573,,,,,0.026,0.026,0.025
93045,Saint-Nazaire,02,-71.53452549,48.585988365,,,,,0.037,0.214,0.214
93055,Labrecque,02,-71.49247509,48.698836095,,,,,0.000,0.000,0.000
93060,Lamarche,02,-71.42218772,48.793972005,,,,,0.000,,0.000
93065,L'Ascension-de-Notre-Seigneur,02,-71.65719826,48.731072353,,,,,0.000,0.000,1.000
93070,Saint-Henri-de-Taillon,02,-71.81806512,48.673449216,,,,,0.214,0.786,0.933
93075,Sainte-Monique,02,-71.79091332,48.752881321,,,,,0.000,0.000,
93080,Saint-Ludger-de-Milot,02,-71.82495541,48.898855861,,,,,0.000,0.000,0.000
94068,Saguenay,02,-71.14318667,48.376772282,,,,,0.277,0.277,0.241
94205,Petit-Saguenay,02,-70.05191296,48.148596973,,,,,,,0.000
94210,L'Anse-Saint-Jean,02,-70.31961463,48.146467565,,,,,0.000,0.000,0.000
94215,Rivi�re-�ternit�,02,-70.44804651,48.226771905,,,,,,,
94220,Ferland-et-Boilleau,02,-70.85120889,48.131687108,,,,,0.250,0.000,0.000
94225,Saint-F�lix-d'Otis,02,-70.63878917,48.282584614,,,,,0.000,0.000,0.000
94230,Sainte-Rose-du-Nord,02,-70.59110376,48.40830021,,,,,0.200,0.167,0.200
94235,Saint-Fulgence,02,-70.75720716,48.491711721,,,,,0.000,0.000,
94240,Saint-Honor�,02,-71.09751282,48.534937309,,,,,0.000,0.000,0.018
94245,Saint-David-de-Falardeau,02,-71.0477747,48.655667236,,,,,,0.000,0.000
94250,B�gin,02,-71.32067216,48.694833408,,,,,0.000,0.000,
94255,Saint-Ambroise,02,-71.32877669,48.558232726,,,,,0.143,0.125,0.111
94260,Saint-Charles-de-Bourget,02,-71.42550413,48.528099208,,,,,0.000,0.000,0.000
94265,Larouche,02,-71.51424068,48.459117647,,,,,,,0.000
95005,Tadoussac,09,-69.61313876,48.136009814,,,,,0.382,0.284,0.951
95010,Sacr�-Coeur,09,-69.81154656,48.245702486,,,,,0.027,0.027,1.000
95018,Les Bergeronnes,09,-69.56700912,48.308419069,,,,,0.148,0.148,0.148
95025,Les Escoumins,09,-69.45542125,48.430554835,,,,,,,
95032,Longue-Rive,09,-69.33439985,48.574247062,,,,,,,
95040,Portneuf-sur-Mer,09,-69.18675433,48.670163376,,,,,0.091,0.091,
95045,Forestville,09,-69.11354148,48.766901951,,,,,0.000,0.030,
95050,Colombier,09,-68.95236202,48.879115261,,,,,,,
96005,Baie-Trinit�,09,-67.32725314,49.445012627,,,,,,,
96010,Godbout,09,-67.5764626,49.366295959,,,,,,,
96015,Franquelin,09,-67.86175116,49.348813463,,,,,0.000,0.000,0.000
96020,Baie-Comeau,09,-68.22049311,49.258164354,,,,,0.010,0.010,0.010
96025,Pointe-Lebel,09,-68.22236276,49.130119132,,,,,,,
96030,Pointe-aux-Outardes,09,-68.3347418,49.105817889,,,,,0.190,,
96035,Chute-aux-Outardes,09,-68.39926902,49.124420219,,,,,0.000,0.000,
96040,Ragueneau,09,-68.49161996,49.129859174,,,,,0.080,0.080,0.750
97007,Sept-�les,09,-65.89648448,50.279940449,,,,,0.895,0.904,0.904
97022,Port-Cartier,09,-67.10795149,49.89883141,,,,,0.010,0.010,
97035,Fermont,09,-67.2549604,52.787595891,,,,,0.037,,
97040,Schefferville,09,-66.82200438,54.826434957,,,,,,,
98005,Blanc-Sablon,09,-57.23881327,51.475995108,,,,,,,
98010,Bonne-Esp�rance,09,-57.7299693,51.398030173,,,,,,,
98012,Saint-Augustin,09,-58.5072308,51.173868411,,,,,,,
98014,Gros-M�catina,09,-59.06707236,50.930004879,,,,,,,
98015,C�te-Nord-du-Golfe-du-Saint-Laurent,09,-59.7714447,50.485370173,,,,,0.360,,0.360
98020,L'�le-d'Anticosti,09,-62.93974315,49.465877602,,,,,,,
98025,Natashquan,09,-61.92760457,50.273309755,,,,,,,
98030,Aguanish,09,-62.34854562,50.339190149,,,,,0.000,0.000,0.000
98035,Baie-Johan-Beetz,09,-62.71946708,50.309938282,,,,,0.000,,0.000
98040,Havre-Saint-Pierre,09,-63.45655866,50.401300528,,,,,0.021,0.021,
98045,Longue-Pointe-de-Mingan,09,-64.15755309,50.340853944,,,,,0.063,0.063,0.063
98050,Rivi�re-Saint-Jean,09,-64.42263041,50.345247282,,,,,0.000,,0.000
98055,Rivi�re-au-Tonnerre,09,-65.07431926,50.324210474,,,,,0.000,,0.000
99005,Lebel-sur-Qu�villon,10,-76.99329936,49.048580061,,,,,,,
99015,Matagami,10,-77.640621,49.749983989,,,,,0.000,0.000,0.000
99020,Chapais,10,-74.82577977,49.781361081,,,,,,0.000,
99025,Chibougamau,10,-74.24474018,49.88079894,,,,,0.005,0.005,0.005
99060,Gouvernement r�gional d'Eeyou Istchee Baie-James,10,-75.36991426,52.062722944,,,,,0.909,,
