an_profil,an_donnee,cod_prov,PRC1450,PRC1550,PRC1650,PRC2250,PRC2350,PRC2050,PFRAT0151
2022,2022,PROV,0.783900,0.153600,0.041000,0.021600,327407.000000,247167.000000,394398.000000
