an_profil,an_donnee,cod_mrc,nom_mrc,PRC0320,PRC2920,PRC3720,PRC2520,PRC2120,PRC3820,PRC0120,PRC3020,PRC4520,PRC0220,PRC3920,PRC3120,PRC4020,PRC4220,PRC4320,PRC3220,PRC4420,PRC2720,PRC3520,PRC3620,PRC2820
2022,2021,AR130,Témiscouata,0.031200,0.210400,0.259500,0.272700,0.631000,0.089500,0.024900,2604.000000,3355.000000,0.136800,0.222600,3261.000000,1.500600,1496.000000,4202.000000,1675.000000,1997.000000,0.482700,0.361500,0.121200,0.047300
2022,2021,AR140,Kamouraska,0.020300,0.153200,0.114700,0.444000,0.557400,0.033700,0.016600,2459.000000,2941.000000,0.125400,0.169800,3004.000000,1.347600,1700.000000,3592.000000,2035.000000,2330.000000,0.678700,0.497700,0.181000,0.053300
2022,2021,AR150,Charlevoix-Est,0.021000,0.047700,0.134600,0.398500,0.540300,0.052300,0.017600,2587.000000,2895.000000,0.143400,0.183600,3086.000000,1.459500,2018.000000,3452.000000,2483.000000,2643.000000,0.784700,0.559500,0.225200,0.033100
2022,2021,AR160,Charlevoix,0.015500,0.040500,0.039800,0.233900,0.630000,0.088300,0.035100,7046.000000,8562.000000,0.191500,0.352900,3100.000000,1.170400,2113.000000,3767.000000,2372.000000,2797.000000,0.834000,0.636600,0.197400,0.085700
2022,2021,AR170,L'Islet,0.019200,0.211800,0.107400,0.506800,0.526600,0.037700,0.010800,1321.000000,1738.000000,0.142800,0.227200,2346.000000,1.249800,1524.000000,3087.000000,1593.000000,2001.000000,0.648700,0.499800,0.148900,0.032100
2022,2021,AR180,Montmagny,0.018100,0.073100,0.125500,0.265400,0.584800,0.062500,0.018900,3180.000000,3593.000000,0.185400,0.237600,3045.000000,1.321500,1835.000000,3440.000000,2437.000000,2640.000000,0.754300,0.579700,0.174600,0.047100
2022,2021,AR190,Bellechasse,0.014500,0.063800,0.178200,0.401500,0.561100,0.056300,0.017700,3383.000000,4032.000000,0.161800,0.241200,2771.000000,1.090200,1876.000000,3303.000000,2197.000000,2508.000000,0.743000,0.557400,0.185700,0.015000
2022,2021,AR200,L'Île-d'Orléans,0.008900,0.055300,0.228900,0.341400,0.647700,0.034800,0.004800,1449.000000,1595.000000,0.140600,0.207900,2660.000000,0.594300,1758.000000,2929.000000,1888.000000,2003.000000,0.706800,0.567300,0.139400,0.008900
2022,2021,AR210,La Côte-de-Beaupré,0.013700,0.047100,0.174100,0.262600,0.650900,0.078600,0.031700,7223.000000,7874.000000,0.231000,0.391400,3117.000000,0.967600,2266.000000,3398.000000,2506.000000,2642.000000,0.763700,0.632600,0.131100,0.015100
2022,2021,AR220,La Jacques-Cartier,0.012000,0.037000,0.186500,0.235200,0.657700,0.076100,0.020500,5899.000000,6887.000000,0.197200,0.338000,3443.000000,0.912700,2821.000000,4020.000000,2749.000000,3068.000000,0.721000,0.560400,0.160600,0.055500
2022,2021,AR231,Hors MRC - Québec,0.020700,0.099400,0.182600,0.190500,0.649500,0.072800,0.021500,9415.000000,5512.000000,0.197900,0.271400,9075.000000,1.150900,2354.000000,5313.000000,6614.000000,3800.000000,0.654000,0.565500,0.088400,0.064000
2022,2021,AR251,Hors MRC - Lévis,0.016200,0.082200,0.149600,0.132000,0.570300,0.043500,0.024300,8334.000000,6577.000000,0.229500,0.367400,5550.000000,1.045600,2381.000000,4380.000000,4764.000000,3546.000000,0.741900,0.625100,0.116800,0.026300
2022,2021,AR260,La Nouvelle-Beauce,0.016300,0.048300,0.180400,0.449400,0.627400,0.053200,0.025000,5350.000000,5955.000000,0.192800,0.295500,3498.000000,1.168900,2188.000000,3894.000000,2832.000000,2995.000000,0.757700,0.581100,0.176600,0.013600
2022,2021,AR270,Beauce-Centre,0.020500,0.081600,0.173800,0.341600,0.648600,0.096500,0.029900,4544.000000,5387.000000,0.245400,0.268000,3107.000000,1.489600,1898.000000,3683.000000,2420.000000,2761.000000,0.716400,0.550100,0.166300,0.028300
2022,2021,AR280,Les Etchemins,0.019300,0.206300,0.105800,0.439000,0.615100,0.040700,0.015700,1880.000000,2333.000000,0.181900,0.272400,2305.000000,1.222300,1360.000000,2860.000000,1508.000000,1808.000000,0.659100,0.495800,0.163300,0.028700
2022,2021,AR290,Beauce-Sartigan,0.017000,0.081700,0.118400,0.273900,0.582200,0.046200,0.018100,3647.000000,3523.000000,0.208100,0.237800,3432.000000,1.183000,1682.000000,3315.000000,2556.000000,2403.000000,0.769400,0.612700,0.156700,0.030500
2022,2021,AR300,Le Granit,0.018500,0.090400,0.241100,0.448700,0.621700,0.047700,0.018500,2843.000000,3848.000000,0.197700,0.185600,2849.000000,1.172800,1722.000000,3857.000000,2016.000000,2622.000000,0.640900,0.503400,0.137500,0.027500
2022,2021,AR310,Les Appalaches,0.019700,0.117100,0.132000,0.320900,0.590500,0.039600,0.017000,2694.000000,2857.000000,0.170100,0.248100,3133.000000,1.381500,1793.000000,3324.000000,2373.000000,2334.000000,0.710200,0.583600,0.126600,0.040700
2022,2021,AR320,L'Érable,0.017000,0.138100,0.150800,0.320700,0.590800,0.061600,0.017300,3512.000000,3582.000000,0.149300,0.232500,3460.000000,1.086600,1482.000000,3529.000000,2459.000000,2424.000000,0.697300,0.568200,0.129000,0.013800
2022,2021,AR330,Lotbinière,0.014000,0.089400,0.142800,0.305500,0.671100,0.074900,0.015400,3135.000000,3678.000000,0.185900,0.228100,2850.000000,1.025400,1799.000000,3345.000000,2223.000000,2513.000000,0.752800,0.589800,0.163000,0.014900
2022,2021,AR340,Portneuf,0.015400,0.060500,0.176300,0.311300,0.592400,0.047400,0.017300,3309.000000,3838.000000,0.161300,0.250700,2936.000000,1.047400,1934.000000,3406.000000,2159.000000,2403.000000,0.729800,0.562100,0.167600,0.033500
2022,2021,AR350,Mékinac,0.014800,0.112000,0.112400,0.367800,0.629100,0.067200,0.013900,1858.000000,2362.000000,0.171400,0.264800,1972.000000,1.123500,1492.000000,2506.000000,1559.000000,1920.000000,0.744800,0.541600,0.203200,0.030800
2022,2021,AR361,Hors MRC - Shawinigan,0.029900,0.123500,0.156100,0.156600,0.665400,0.031800,0.059300,10101.000000,7529.000000,0.182300,0.383900,5088.000000,2.020300,2046.000000,3793.000000,3670.000000,2622.000000,0.665200,0.512700,0.152500,0.055100
2022,2021,AR371,Hors MRC - Trois-Rivières,0.026300,0.098900,0.192900,0.146600,0.551400,0.041500,0.028400,7176.000000,4728.000000,0.219800,0.320600,6653.000000,1.565100,2042.000000,4383.000000,4433.000000,2828.000000,0.660600,0.562200,0.098500,0.047600
2022,2021,AR372,Les Chenaux,0.014800,0.109800,0.123200,0.322100,0.656000,0.067800,0.018600,2619.000000,3460.000000,0.260600,0.258400,2085.000000,1.113400,1638.000000,2754.000000,1670.000000,2131.000000,0.751600,0.574700,0.176900,0.015400
2022,2021,AR380,Bécancour,0.016000,0.084900,0.097100,0.388700,0.562800,0.047900,0.022400,4285.000000,5429.000000,0.147000,0.279600,3058.000000,1.137700,1593.000000,3875.000000,2878.000000,3359.000000,0.809100,0.574900,0.234200,0.008800
2022,2021,AR390,Arthabaska,0.018000,0.077600,0.125400,0.261900,0.602200,0.083600,0.016700,3975.000000,3418.000000,0.105300,0.248400,4299.000000,1.298000,1931.000000,3697.000000,3476.000000,2903.000000,0.763300,0.634700,0.128600,0.033700
2022,2021,AR400,Les Sources,0.024100,0.252400,0.160400,0.197300,0.527100,0.044900,0.026100,3770.000000,3827.000000,0.181700,0.205300,3484.000000,1.328900,1409.000000,3537.000000,2152.000000,2024.000000,0.565900,0.433100,0.132800,0.021300
2022,2021,AR410,Le Haut-Saint-François,0.016400,0.135700,0.149700,0.284300,0.606300,0.084000,0.017800,3234.000000,3701.000000,0.111000,0.213800,2988.000000,1.132700,1777.000000,3420.000000,2223.000000,2437.000000,0.690700,0.541600,0.149200,0.023900
2022,2021,AR420,Le Val-Saint-François,0.013400,0.115300,0.154400,0.304900,0.568500,0.061300,0.010100,2472.000000,2568.000000,0.122300,0.262900,3273.000000,0.870800,1700.000000,3400.000000,2396.000000,2403.000000,0.714200,0.557500,0.156700,0.016100
2022,2021,AR431,Hors MRC - Sherbrooke,0.030200,0.054300,0.471600,0.110300,0.604000,0.055400,0.030200,10049.000000,6044.000000,0.169800,0.356800,10061.000000,1.242700,1992.000000,6051.000000,4668.000000,2714.000000,0.431500,0.368000,0.063500,0.042600
2022,2021,AR440,Coaticook,0.019800,0.123100,0.362200,0.432000,0.550500,0.049700,0.010000,2385.000000,2618.000000,0.083400,0.169900,4719.000000,0.994500,1613.000000,5182.000000,2595.000000,2688.000000,0.498600,0.393100,0.105500,0.016100
2022,2021,AR450,Memphrémagog,0.013000,0.041600,0.381100,0.243200,0.584500,0.041500,0.009400,2661.000000,3105.000000,0.114500,0.233600,3670.000000,0.753700,2289.000000,4282.000000,2379.000000,2694.000000,0.566300,0.442900,0.123400,0.011000
2022,2021,AR460,Brome-Missisquoi,0.013300,0.059500,0.243000,0.343800,0.567400,0.058800,0.013500,3850.000000,3956.000000,0.121200,0.252500,3780.000000,0.892800,2229.000000,3885.000000,3056.000000,2887.000000,0.672700,0.548400,0.124300,0.024800
2022,2021,AR470,La Haute-Yamaska,0.015700,0.045300,0.198800,0.254300,0.601100,0.059300,0.010900,3170.000000,2408.000000,0.116500,0.178700,4576.000000,1.007400,1876.000000,3477.000000,3565.000000,2590.000000,0.737500,0.590500,0.146900,0.018400
2022,2021,AR480,Acton,0.011700,0.120900,0.146200,0.420500,0.590200,0.052900,0.007900,1912.000000,2092.000000,0.139300,0.195100,2842.000000,0.842400,1333.000000,3110.000000,2299.000000,2327.000000,0.718200,0.552800,0.165400,0.014700
2022,2021,AR490,Drummond,0.013900,0.066600,0.158400,0.271900,0.611200,0.065700,0.018000,4948.000000,4095.000000,0.159300,0.292400,3833.000000,0.986100,1602.000000,3172.000000,3161.000000,2555.000000,0.747300,0.595400,0.151900,0.027800
2022,2021,AR500,Nicolet-Yamaska,0.013500,0.088600,0.140000,0.509000,0.585800,0.062900,0.012400,2795.000000,3089.000000,0.145300,0.184900,3039.000000,1.037100,1417.000000,3359.000000,2385.000000,2531.000000,0.715800,0.566200,0.149600,0.055600
2022,2021,AR510,Maskinongé,0.015300,0.096000,0.118200,0.454700,0.603500,0.044500,0.019200,2589.000000,3477.000000,0.191600,0.218500,2060.000000,1.097900,1498.000000,2768.000000,1687.000000,2069.000000,0.757500,0.555400,0.202100,0.028400
2022,2021,AR520,D'Autray,0.012400,0.067600,0.136100,0.373200,0.623400,0.075700,0.010900,2213.000000,2634.000000,0.119300,0.218100,2513.000000,0.952900,1692.000000,2991.000000,2064.000000,2401.000000,0.781300,0.613100,0.168200,0.015000
2022,2021,AR530,Pierre-De Saurel,0.014400,0.029800,0.185600,0.319200,0.609000,0.058800,0.015800,3649.000000,3414.000000,0.124200,0.259800,3314.000000,1.088800,1698.000000,3101.000000,2944.000000,2591.000000,0.733200,0.608900,0.124300,0.051400
2022,2021,AR540,Les Maskoutains,0.012000,0.048600,0.179900,0.229600,0.591500,0.057600,0.011900,4670.000000,3614.000000,0.117500,0.197100,4733.000000,0.886800,1645.000000,3663.000000,3879.000000,2928.000000,0.728900,0.527300,0.201600,0.042600
2022,2021,AR550,Rouville,0.011100,0.025200,0.142600,0.403000,0.569900,0.052600,0.010700,3573.000000,3272.000000,0.117100,0.239700,3719.000000,0.874500,1879.000000,3406.000000,3221.000000,2814.000000,0.818900,0.600600,0.218300,0.013300
2022,2021,AR560,Le Haut-Richelieu,0.013000,0.072900,0.159700,0.293900,0.610800,0.048000,0.012900,4513.000000,3739.000000,0.127400,0.264100,4566.000000,0.894700,1951.000000,3783.000000,3668.000000,2839.000000,0.726000,0.583000,0.143000,0.041400
2022,2021,AR570,La Vallée-du-Richelieu,0.012000,0.040800,0.203200,0.373200,0.611700,0.055400,0.016100,5353.000000,5428.000000,0.203800,0.280100,3992.000000,0.894500,2719.000000,4048.000000,3579.000000,3252.000000,0.744300,0.559500,0.184800,0.011700
2022,2021,AR581,Hors MRC - Longueuil,0.015800,0.036800,0.413400,0.208400,0.613700,0.048100,0.019000,8778.000000,6129.000000,0.159000,0.314200,7312.000000,0.830200,2349.000000,5106.000000,5254.000000,3567.000000,0.534600,0.486000,0.048600,0.015200
2022,2021,AR590,Marguerite-D'Youville,0.012600,0.033800,0.218400,0.349200,0.574500,0.067900,0.016600,5978.000000,5558.000000,0.162300,0.295300,4536.000000,0.798300,2280.000000,4217.000000,3724.000000,3292.000000,0.735500,0.585800,0.149700,0.012300
2022,2021,AR600,L'Assomption,0.014800,0.030400,0.176700,0.179600,0.529800,0.035300,0.020100,6403.000000,5407.000000,0.182000,0.361200,4727.000000,1.094800,2657.000000,3992.000000,3971.000000,3194.000000,0.772000,0.600300,0.171700,0.020900
2022,2021,AR610,Joliette,0.017500,0.023200,0.354400,0.288600,0.580900,0.040100,0.023300,6760.000000,4956.000000,0.154700,0.312500,5084.000000,0.985300,1671.000000,3728.000000,3269.000000,2347.000000,0.591800,0.459200,0.132600,0.030600
2022,2021,AR620,Matawinie,0.013400,0.060700,0.174000,0.307400,0.609500,0.076200,0.021800,2881.000000,4659.000000,0.140600,0.364800,1776.000000,0.965600,1859.000000,2872.000000,1411.000000,2135.000000,0.746400,0.549900,0.196400,0.018900
2022,2021,AR630,Montcalm,0.012200,0.050800,0.168500,0.391700,0.625900,0.060400,0.017700,3544.000000,4388.000000,0.156500,0.361800,2450.000000,0.941600,1771.000000,3033.000000,2167.000000,2396.000000,0.762700,0.561700,0.201000,0.018100
2022,2021,AR640,Les Moulins,0.017100,0.031700,0.187500,0.146700,0.615100,0.043400,0.032400,10770.000000,9869.000000,0.158000,0.422300,5682.000000,1.105300,2942.000000,5207.000000,4504.000000,3862.000000,0.759800,0.620900,0.138900,0.021000
2022,2021,AR651,Hors MRC - Laval,0.016600,0.038500,0.260600,0.155500,0.606900,0.058200,0.012800,5455.000000,4383.000000,0.129400,0.222600,7040.000000,0.895000,2631.000000,5657.000000,5429.000000,3985.000000,0.681800,0.584800,0.097100,0.019000
2022,2021,AR661,Hors MRC - Montréal,0.019300,0.067600,0.372800,0.140300,0.651300,0.087600,0.026600,20572.000000,9466.000000,0.228000,0.435700,14927.000000,0.807000,2285.000000,6868.000000,9194.000000,4139.000000,0.520600,0.506000,0.014600,0.038900
2022,2021,AR670,Roussillon,0.013600,0.029300,0.217500,0.345200,0.632100,0.042900,0.022400,7850.000000,7126.000000,0.174500,0.342600,4759.000000,0.958500,2771.000000,4320.000000,4091.000000,3480.000000,0.735800,0.575000,0.160800,0.017500
2022,2021,AR680,Les Jardins-de-Napierville,0.009200,0.056400,0.166100,0.556500,0.650000,0.073200,0.009200,3168.000000,3375.000000,0.142500,0.189100,3140.000000,0.672700,1580.000000,3345.000000,2745.000000,2745.000000,0.765500,0.599600,0.165800,0.012000
2022,2021,AR690,Le Haut-Saint-Laurent,0.009500,0.130100,0.140300,0.529900,0.673400,0.051000,0.005500,1243.000000,1527.000000,0.144800,0.239900,2140.000000,0.675100,1274.000000,2629.000000,1631.000000,1903.000000,0.720000,0.554900,0.165100,0.009600
2022,2021,AR700,Beauharnois-Salaberry,0.017800,0.031000,0.310400,0.338900,0.606300,0.050100,0.032200,8997.000000,7721.000000,0.212300,0.393300,4973.000000,1.150000,2093.000000,4268.000000,4068.000000,3218.000000,0.637500,0.445200,0.192300,0.021100
2022,2021,AR710,Vaudreuil-Soulanges,0.011100,0.027700,0.205800,0.357100,0.606100,0.041100,0.016600,6057.000000,6079.000000,0.147600,0.298300,4064.000000,0.812000,2604.000000,4079.000000,3562.000000,3355.000000,0.756300,0.604200,0.152000,0.010300
2022,2021,AR720,Deux-Montagnes,0.013700,0.041000,0.210400,0.260400,0.549800,0.049900,0.019400,5862.000000,5056.000000,0.147700,0.267600,4136.000000,0.948100,2265.000000,3568.000000,3392.000000,2777.000000,0.728000,0.562800,0.165100,0.020700
2022,2021,AR730,Thérèse-De Blainville,0.014800,0.028600,0.220300,0.263600,0.555600,0.038700,0.022000,8798.000000,7203.000000,0.179600,0.364800,5915.000000,0.920500,2681.000000,4843.000000,4756.000000,3670.000000,0.727600,0.573400,0.154100,0.023500
2022,2021,AR741,Hors MRC - Mirabel,0.010900,0.068700,0.257900,0.160900,0.628500,0.066000,0.012400,4695.000000,4336.000000,0.159200,0.206800,4125.000000,0.571300,1501.000000,3809.000000,3057.000000,2570.000000,0.648700,0.537900,0.110800,0.024700
2022,2021,AR750,La Rivière-du-Nord,0.015100,0.040200,0.200200,0.224500,0.565900,0.052800,0.021100,5194.000000,4816.000000,0.186400,0.390800,3731.000000,0.994600,2026.000000,3459.000000,3048.000000,2628.000000,0.724600,0.601300,0.123300,0.035000
2022,2021,AR760,Argenteuil,0.015000,0.053200,0.198700,0.349500,0.561400,0.063600,0.018100,2620.000000,3963.000000,0.163000,0.315300,2176.000000,1.011800,1799.000000,3292.000000,1744.000000,2429.000000,0.725600,0.611700,0.113900,0.022500
2022,2021,AR770,Les Pays-d'en-Haut,0.012200,0.029300,0.239900,0.243600,0.533300,0.056900,0.014300,3097.000000,4279.000000,0.135000,0.333100,2639.000000,0.906400,2506.000000,3646.000000,2188.000000,2920.000000,0.725700,0.594700,0.131000,0.005100
2022,2021,AR780,Les Laurentides,0.012800,0.045800,0.208100,0.371100,0.602200,0.061600,0.013300,2703.000000,3656.000000,0.137000,0.280200,2600.000000,0.942800,2268.000000,3518.000000,2143.000000,2765.000000,0.730000,0.611900,0.118100,0.016100
2022,2021,AR790,Antoine-Labelle,0.017400,0.130100,0.177800,0.289800,0.553900,0.072400,0.016500,2424.000000,3045.000000,0.132300,0.282200,2549.000000,1.097200,1665.000000,3202.000000,1752.000000,2097.000000,0.635200,0.473600,0.161600,0.057000
2022,2021,AR800,Papineau,0.014300,0.106100,0.153900,0.338800,0.573000,0.064700,0.009000,1415.000000,1825.000000,0.121500,0.190500,2248.000000,1.030200,1868.000000,2900.000000,1749.000000,2168.000000,0.720400,0.597900,0.122500,0.019600
2022,2021,AR811,Hors MRC - Gatineau,0.019100,0.092000,0.157000,0.345000,0.606900,0.069300,0.015300,5683.000000,4160.000000,0.167800,0.273000,7118.000000,1.283900,2614.000000,5210.000000,5165.000000,3677.000000,0.658300,0.620200,0.038100,0.092600
2022,2021,AR820,Les Collines-de-l'Outaouais,0.012200,0.058800,0.179900,0.162800,0.697000,0.094600,0.017200,3951.000000,5498.000000,0.154300,0.394900,2796.000000,0.910000,2701.000000,3891.000000,2230.000000,2915.000000,0.739700,0.631600,0.108100,0.021600
2022,2021,AR830,La Vallée-de-la-Gatineau,0.018700,0.187500,0.102900,0.271700,0.583000,0.081600,0.015400,1772.000000,2469.000000,0.214900,0.204600,2143.000000,1.211900,1718.000000,2986.000000,1487.000000,1989.000000,0.681800,0.510800,0.171000,0.027800
2022,2021,AR840,Pontiac,0.013000,0.274400,0.100900,0.410900,0.562300,0.046800,0.002600,329.000000,510.000000,0.050000,0.074800,1660.000000,0.832400,1339.000000,2570.000000,1131.000000,1650.000000,0.600200,0.456800,0.143500,0.024500
2022,2021,AR850,Témiscamingue,0.021800,0.134700,0.188400,0.392500,0.513200,0.032200,0.013100,1629.000000,2105.000000,0.132600,0.162600,2706.000000,1.392300,1695.000000,3498.000000,1911.000000,2242.000000,0.633800,0.495000,0.138800,0.043100
2022,2021,AR861,Hors MRC - Rouyn-Noranda,0.018100,0.109800,0.150500,0.246900,0.623000,0.071600,0.027800,6643.000000,6102.000000,0.152600,0.379200,4321.000000,1.030100,1867.000000,3969.000000,3168.000000,2627.000000,0.685500,0.580900,0.104600,0.054200
2022,2021,AR870,Abitibi-Ouest,0.024600,0.228600,0.171700,0.410500,0.465300,0.022800,0.012400,1367.000000,1707.000000,0.100800,0.166400,2705.000000,1.387400,1631.000000,3377.000000,1671.000000,1897.000000,0.566500,0.428400,0.138100,0.033200
2022,2021,AR880,Abitibi,0.026000,0.100400,0.299300,0.146100,0.513000,0.072200,0.026800,4534.000000,5278.000000,0.142200,0.259900,4395.000000,1.257400,2007.000000,5116.000000,2597.000000,2759.000000,0.537800,0.444000,0.093800,0.062400
2022,2021,AR890,La Vallée-de-l'Or,0.017500,0.071100,0.120300,0.156800,0.538300,0.032700,0.025300,4911.000000,4990.000000,0.209400,0.336300,3394.000000,1.195600,1976.000000,3449.000000,3009.000000,2690.000000,0.762500,0.542200,0.220200,0.046100
2022,2021,AR901,Hors MRC - La Tuque,0.029100,0.219400,0.102900,0.145000,0.406500,0.045900,0.035600,3428.000000,3396.000000,0.180800,0.424400,2806.000000,1.728900,1317.000000,2780.000000,1990.000000,1802.000000,0.615500,0.469900,0.145700,0.062100
2022,2021,AR910,Le Domaine-du-Roy,0.021200,0.060900,0.134400,0.267100,0.538400,0.043700,0.026000,4066.000000,4225.000000,0.135600,0.203400,3321.000000,1.417000,1774.000000,3451.000000,2479.000000,2442.000000,0.710400,0.547100,0.163400,0.094300
2022,2021,AR920,Maria-Chapdelaine,0.025600,0.108800,0.159700,0.190800,0.560700,0.033200,0.032700,4656.000000,4808.000000,0.154000,0.249500,3643.000000,1.572500,1774.000000,3762.000000,2512.000000,2443.000000,0.686300,0.515900,0.170300,0.045200
2022,2021,AR930,Lac-Saint-Jean-Est,0.020500,0.038400,0.266600,0.178200,0.617000,0.048700,0.014300,2910.000000,2873.000000,0.133800,0.174700,4172.000000,1.227300,1736.000000,4119.000000,2948.000000,2730.000000,0.632600,0.499600,0.133000,0.062300
2022,2021,AR941,Hors MRC - Saguenay,0.027200,0.064400,0.211700,0.071900,0.572200,0.045200,0.034000,8623.000000,6525.000000,0.200500,0.389100,6909.000000,1.442400,2126.000000,5228.000000,4597.000000,3310.000000,0.651900,0.554100,0.097700,0.072000
2022,2021,AR942,Le Fjord-du-Saguenay,0.016100,0.077100,0.147200,0.117600,0.571000,0.065700,0.016700,2476.000000,3149.000000,0.182600,0.230800,2390.000000,1.187000,1791.000000,3040.000000,1706.000000,2026.000000,0.672700,0.532900,0.139800,0.103000
2022,2021,AR950,La Haute-Côte-Nord,0.035600,0.172000,0.257500,0.357600,0.627000,0.050700,0.039300,3757.000000,4019.000000,0.144300,0.195900,3405.000000,2.078200,1914.000000,3642.000000,2216.000000,2128.000000,0.526100,0.395100,0.131000,0.044400
2022,2021,AR960,Manicouagan,0.038900,0.066000,0.288200,0.220300,0.595100,0.039500,0.034400,5740.000000,4903.000000,0.153400,0.313600,6492.000000,2.008900,2221.000000,5545.000000,4496.000000,3488.000000,0.606000,0.549800,0.056300,0.039800
2022,2021,AR971,Sept-Rivières,0.026100,0.048300,0.108000,0.241600,0.475700,0.028300,0.031500,7229.000000,6352.000000,0.181900,0.300800,5999.000000,1.353100,1822.000000,5272.000000,5363.000000,4156.000000,0.762000,0.667900,0.094100,0.081700
2022,2021,AR972,Caniapiscau,0.043900,0.302600,0.112200,0.813500,0.573600,0.038100,0.065200,6578.000000,8547.000000,0.140400,0.227500,4431.000000,2.373300,2276.000000,5758.000000,2911.000000,2572.000000,0.499100,0.405500,0.093600,0.086100
2022,2021,AR981,Minganie,0.033300,0.056100,0.465500,0.619700,0.594600,0.023900,0.040400,4903.000000,5683.000000,0.167500,0.257900,4040.000000,1.349000,1555.000000,4682.000000,2034.000000,2075.000000,0.393300,0.306000,0.087200,0.085100
2022,2021,AR982,Le Golfe-du-Saint-Laurent,0.044600,0.295800,0.158100,0.681700,0.519600,0.019300,0.031000,2150.000000,3248.000000,0.202300,0.137400,3095.000000,2.132800,1794.000000,4675.000000,1571.000000,1720.000000,0.384500,0.197900,0.186500,0.161600
2022,2021,AR991,Hors MRC - Nord du Québec,0.033400,0.151800,0.231500,0.732000,0.468700,0.072600,0.018500,3038.000000,3300.000000,0.099300,0.184400,5488.000000,1.622300,1805.000000,5962.000000,3681.000000,3339.000000,0.545000,0.461400,0.083600,0.071600
