an_profil,an_donnee,cod_mrc,nom_mrc,PRC0320,PRC2920,PRC3720,PRC2520,PRC2120,PRC3820,PRC0120,PRC3020,PRC4520,PRC0220,PRC3920,PRC3120,PRC4020,PRC4220,PRC4320,PRC3220,PRC4420,PRC2720,PRC3520,PRC3620,PRC2820
2021,2020,AR260,La Nouvelle-Beauce,0.015900,0.081700,0.172800,0.372500,0.635500,0.064000,0.024800,5225.000000,5688.000000,0.208900,0.265500,3353.000000,1.155100,2067.000000,3650.000000,2691.000000,2820.000000,0.731900,0.566300,0.165600,0.013700
2021,2020,AR270,Robert-Cliche,0.020600,0.122000,0.182900,0.278900,0.634800,0.068400,0.026500,3970.000000,4641.000000,0.197000,0.279100,3078.000000,1.473600,1843.000000,3598.000000,2347.000000,2650.000000,0.668600,0.508700,0.159800,0.026500
2021,2020,AR280,Les Etchemins,0.018800,0.245200,0.092600,0.398600,0.626300,0.073300,0.017600,2024.000000,2516.000000,0.206900,0.260500,2167.000000,1.227700,1319.000000,2695.000000,1459.000000,1752.000000,0.635400,0.478900,0.156500,0.026800
2021,2020,AR290,Beauce-Sartigan,0.016400,0.122400,0.096400,0.270100,0.590200,0.062700,0.018600,3603.000000,3507.000000,0.228500,0.240100,3185.000000,1.202600,1669.000000,3100.000000,2513.000000,2380.000000,0.751700,0.604100,0.147600,0.029400
2021,2020,AR300,Le Granit,0.019500,0.150000,0.206000,0.337900,0.629100,0.043900,0.021100,3086.000000,4179.000000,0.174900,0.204800,2854.000000,1.192300,1684.000000,3865.000000,1937.000000,2521.000000,0.618200,0.483800,0.134400,0.025900
2021,2020,AR310,Les Appalaches,0.019500,0.142400,0.126700,0.353900,0.600200,0.052500,0.017400,2678.000000,2807.000000,0.172100,0.261000,2993.000000,1.400200,1762.000000,3137.000000,2330.000000,2264.000000,0.688800,0.571500,0.117300,0.042200
2021,2020,AR320,L'Érable,0.017000,0.154300,0.132100,0.340400,0.591100,0.097100,0.016400,3188.000000,3263.000000,0.130900,0.227400,3298.000000,1.116300,1458.000000,3376.000000,2392.000000,2367.000000,0.699000,0.569600,0.129400,0.014500
2021,2020,AR330,Lotbinière,0.013600,0.113900,0.121500,0.365600,0.668000,0.051300,0.015000,2967.000000,3512.000000,0.228400,0.240400,2700.000000,1.010800,1750.000000,3196.000000,2134.000000,2437.000000,0.749000,0.593000,0.156100,0.015600
2021,2020,AR340,Portneuf,0.014900,0.091500,0.143200,0.321200,0.596500,0.054500,0.017200,3175.000000,3691.000000,0.162700,0.233300,2750.000000,1.055700,1896.000000,3196.000000,2093.000000,2336.000000,0.731800,0.563300,0.168500,0.033500
2021,2020,AR350,Mékinac,0.015200,0.124600,0.133600,0.259000,0.600700,0.037700,0.014300,1878.000000,2371.000000,0.159100,0.226400,1995.000000,1.084100,1430.000000,2520.000000,1485.000000,1813.000000,0.711100,0.526400,0.184700,0.030700
2021,2020,AR361,Hors MRC - Shawinigan,0.027500,0.132600,0.139300,0.139700,0.677500,0.031600,0.059600,10129.000000,7629.000000,0.220800,0.381700,4665.000000,1.970800,2040.000000,3514.000000,3584.000000,2589.000000,0.671900,0.520500,0.151400,0.056200
2021,2020,AR371,Hors MRC - Trois-Rivières,0.024700,0.114000,0.140700,0.151000,0.563800,0.049400,0.029400,7231.000000,4776.000000,0.200100,0.315000,6065.000000,1.583400,2022.000000,4006.000000,4392.000000,2809.000000,0.695500,0.589500,0.106000,0.049800
2021,2020,AR372,Les Chenaux,0.014200,0.149400,0.084900,0.321000,0.658900,0.066700,0.016200,2261.000000,2996.000000,0.232000,0.238900,1984.000000,1.093200,1595.000000,2630.000000,1617.000000,2070.000000,0.751800,0.575300,0.176500,0.013900
2021,2020,AR380,Bécancour,0.015700,0.102600,0.074100,0.299100,0.566400,0.035700,0.023500,4429.000000,5512.000000,0.172100,0.279100,2970.000000,1.165300,1595.000000,3696.000000,2966.000000,3409.000000,0.814400,0.582500,0.231900,0.008900
2021,2020,AR390,Arthabaska,0.018300,0.108700,0.102600,0.211500,0.601000,0.041400,0.017000,3766.000000,3285.000000,0.184900,0.239500,4053.000000,1.324300,1878.000000,3536.000000,3326.000000,2817.000000,0.756200,0.624600,0.131600,0.032400
2021,2020,AR400,Les Sources,0.022000,0.234700,0.142100,0.191300,0.529800,0.057600,0.026100,3558.000000,3644.000000,0.114200,0.158400,3002.000000,1.363900,1453.000000,3075.000000,2090.000000,1986.000000,0.600000,0.450800,0.149200,0.023200
2021,2020,AR410,Le Haut-Saint-François,0.016400,0.165400,0.127600,0.243400,0.586800,0.051500,0.019100,3313.000000,3798.000000,0.130600,0.220300,2840.000000,1.158900,1706.000000,3255.000000,2155.000000,2368.000000,0.684700,0.531100,0.153600,0.022200
2021,2020,AR420,Le Val-Saint-François,0.013100,0.127200,0.138300,0.302500,0.567500,0.084300,0.010000,2343.000000,2448.000000,0.121800,0.253000,3051.000000,0.880700,1652.000000,3188.000000,2330.000000,2348.000000,0.717600,0.558200,0.159400,0.016900
2021,2020,AR431,Hors MRC - Sherbrooke,0.029400,0.072700,0.448200,0.105600,0.606300,0.048900,0.030400,9785.000000,5911.000000,0.163200,0.351300,9478.000000,1.276300,1942.000000,5725.000000,4532.000000,2646.000000,0.437300,0.370000,0.067300,0.041900
2021,2020,AR440,Coaticook,0.018400,0.143600,0.326500,0.405000,0.558600,0.049300,0.010900,2461.000000,2697.000000,0.104900,0.191000,4167.000000,0.995100,1521.000000,4566.000000,2458.000000,2540.000000,0.513500,0.410500,0.103000,0.016400
2021,2020,AR450,Memphrémagog,0.013300,0.075600,0.333100,0.190300,0.592200,0.048600,0.010300,2709.000000,3183.000000,0.123700,0.243400,3497.000000,0.776200,2197.000000,4109.000000,2269.000000,2589.000000,0.579500,0.456400,0.123100,0.011800
2021,2020,AR460,Brome-Missisquoi,0.012700,0.087100,0.188500,0.326300,0.567400,0.065700,0.014200,3869.000000,3992.000000,0.136500,0.248500,3460.000000,0.910100,2168.000000,3569.000000,2981.000000,2828.000000,0.698300,0.571700,0.126700,0.026100
2021,2020,AR470,La Haute-Yamaska,0.014900,0.081000,0.141000,0.298500,0.606400,0.047700,0.011100,3125.000000,2384.000000,0.123200,0.178400,4176.000000,1.037600,1859.000000,3186.000000,3521.000000,2568.000000,0.758600,0.605300,0.153300,0.019400
2021,2020,AR480,Acton,0.011100,0.161600,0.104500,0.390400,0.593600,0.064000,0.008200,1920.000000,2106.000000,0.142100,0.207300,2604.000000,0.846200,1306.000000,2857.000000,2228.000000,2260.000000,0.718700,0.566500,0.152300,0.015100
2021,2020,AR490,Drummond,0.014000,0.096000,0.145900,0.266200,0.613200,0.060200,0.017700,4561.000000,3820.000000,0.182100,0.287400,3624.000000,0.996300,1564.000000,3036.000000,3011.000000,2451.000000,0.731800,0.578300,0.153500,0.026300
2021,2020,AR500,Nicolet-Yamaska,0.013000,0.127000,0.106900,0.484200,0.591000,0.059300,0.012000,2616.000000,2899.000000,0.141800,0.188900,2842.000000,1.024200,1355.000000,3148.000000,2285.000000,2434.000000,0.712100,0.568200,0.143900,0.054000
2021,2020,AR510,Maskinongé,0.015000,0.147200,0.098800,0.390400,0.617100,0.040300,0.017600,2366.000000,3200.000000,0.202400,0.224900,2011.000000,1.112000,1482.000000,2720.000000,1668.000000,2062.000000,0.728400,0.541000,0.187500,0.025500
2021,2020,AR520,D'Autray,0.012700,0.107000,0.111100,0.338200,0.618200,0.072600,0.011600,2150.000000,2571.000000,0.166300,0.215400,2371.000000,1.011900,1712.000000,2835.000000,2007.000000,2346.000000,0.766900,0.597600,0.169400,0.015000
2021,2020,AR530,Pierre-De Saurel,0.014200,0.061900,0.137700,0.273400,0.608300,0.050700,0.016000,3554.000000,3321.000000,0.121000,0.254300,3152.000000,1.129800,1696.000000,2945.000000,2898.000000,2550.000000,0.747000,0.618000,0.129000,0.053400
2021,2020,AR540,Les Maskoutains,0.012000,0.074900,0.144600,0.224000,0.591600,0.035000,0.012700,4666.000000,3625.000000,0.148300,0.189900,4396.000000,0.909800,1630.000000,3415.000000,3738.000000,2833.000000,0.735600,0.540200,0.195400,0.044900
2021,2020,AR550,Rouville,0.011000,0.065100,0.135900,0.399300,0.574900,0.058100,0.010900,3434.000000,3159.000000,0.105800,0.241500,3454.000000,0.908700,1868.000000,3177.000000,3136.000000,2753.000000,0.786400,0.581500,0.204900,0.012600
2021,2020,AR560,Le Haut-Richelieu,0.012700,0.096000,0.137500,0.250600,0.618100,0.046900,0.013700,4550.000000,3774.000000,0.139700,0.271000,4214.000000,0.931400,1946.000000,3496.000000,3626.000000,2813.000000,0.727900,0.584100,0.143700,0.038600
2021,2020,AR570,La Vallée-du-Richelieu,0.011700,0.074300,0.172000,0.401000,0.616000,0.044500,0.020200,6375.000000,6543.000000,0.198700,0.284000,3708.000000,0.919800,2681.000000,3805.000000,3487.000000,3211.000000,0.739500,0.562200,0.177300,0.014200
2021,2020,AR581,Hors MRC - Longueuil,0.016000,0.074800,0.373700,0.189500,0.620700,0.046400,0.019900,8667.000000,6089.000000,0.161500,0.326600,6964.000000,0.868300,2328.000000,4892.000000,5125.000000,3518.000000,0.536000,0.486400,0.049600,0.015500
2021,2020,AR590,Marguerite-D'Youville,0.012400,0.068900,0.256400,0.306000,0.574200,0.060200,0.016100,5590.000000,5234.000000,0.195100,0.303800,4307.000000,0.824500,2248.000000,4033.000000,3632.000000,3234.000000,0.663400,0.529500,0.133800,0.011300
2021,2020,AR600,L'Assomption,0.014600,0.076800,0.125100,0.154300,0.540300,0.046300,0.021600,6652.000000,5634.000000,0.202500,0.374100,4493.000000,1.126000,2662.000000,3806.000000,3933.000000,3175.000000,0.776600,0.602300,0.174300,0.021400
2021,2020,AR610,Joliette,0.016800,0.053800,0.329600,0.264800,0.593400,0.046700,0.023900,6522.000000,5011.000000,0.231300,0.314600,4585.000000,0.990200,1650.000000,3523.000000,3028.000000,2280.000000,0.586500,0.451400,0.135100,0.030000
2021,2020,AR620,Matawinie,0.012800,0.092600,0.136000,0.266100,0.612400,0.070700,0.018400,2354.000000,3743.000000,0.159100,0.355500,1638.000000,0.971300,1784.000000,2605.000000,1364.000000,2033.000000,0.752400,0.566500,0.185900,0.019000
2021,2020,AR630,Montcalm,0.012100,0.093300,0.126300,0.319500,0.647400,0.043100,0.018300,3762.000000,4483.000000,0.245400,0.340600,2484.000000,0.948800,1764.000000,2960.000000,2216.000000,2397.000000,0.759800,0.554600,0.205200,0.020500
2021,2020,AR640,Les Moulins,0.016400,0.066100,0.163400,0.156300,0.623300,0.033300,0.032000,10250.000000,9487.000000,0.226400,0.440200,5254.000000,1.143900,2930.000000,4863.000000,4458.000000,3865.000000,0.750500,0.609000,0.141500,0.020000
2021,2020,AR651,Hors MRC - Laval,0.016300,0.065300,0.282700,0.179100,0.608700,0.057200,0.012700,5081.000000,4107.000000,0.147500,0.216100,6519.000000,0.971000,2641.000000,5268.000000,5435.000000,4013.000000,0.634700,0.543300,0.091400,0.017300
2021,2020,AR661,Hors MRC - Montréal,0.019900,0.109100,0.345200,0.134100,0.642900,0.082200,0.026600,19346.000000,8886.000000,0.224600,0.444900,14470.000000,0.895300,2295.000000,6646.000000,9177.000000,4123.000000,0.508100,0.491900,0.016200,0.037600
2021,2020,AR670,Roussillon,0.013800,0.069700,0.167000,0.299200,0.631600,0.053000,0.021600,7174.000000,6520.000000,0.159000,0.337000,4589.000000,1.019600,2763.000000,4171.000000,4064.000000,3465.000000,0.745600,0.582100,0.163500,0.017800
2021,2020,AR680,Les Jardins-de-Napierville,0.009700,0.109000,0.130400,0.504100,0.655000,0.059200,0.008500,2699.000000,2868.000000,0.117800,0.207400,3090.000000,0.778500,1614.000000,3284.000000,2649.000000,2647.000000,0.748400,0.601100,0.147300,0.012200
2021,2020,AR690,Le Haut-Saint-Laurent,0.009100,0.184200,0.106300,0.491700,0.690300,0.048700,0.005800,1386.000000,1711.000000,0.140500,0.241700,2156.000000,0.672100,1264.000000,2662.000000,1700.000000,1999.000000,0.699900,0.531800,0.168100,0.009600
2021,2020,AR700,Beauharnois-Salaberry,0.016600,0.063400,0.137300,0.207400,0.600100,0.046500,0.032300,8593.000000,7330.000000,0.238600,0.423100,4406.000000,1.146100,1999.000000,3759.000000,3830.000000,3015.000000,0.771900,0.559300,0.212600,0.027300
2021,2020,AR710,Vaudreuil-Soulanges,0.011200,0.070000,0.135200,0.305100,0.615200,0.044600,0.017300,5813.000000,5980.000000,0.160700,0.312700,3752.000000,0.876600,2581.000000,3860.000000,3452.000000,3320.000000,0.779200,0.622700,0.156500,0.015600
2021,2020,AR720,Deux-Montagnes,0.014100,0.078000,0.199800,0.227300,0.545900,0.053700,0.019300,5695.000000,4856.000000,0.166000,0.281100,4155.000000,0.989000,2281.000000,3543.000000,3484.000000,2782.000000,0.702100,0.539800,0.162300,0.020100
2021,2020,AR730,Thérèse-De Blainville,0.014400,0.067700,0.195600,0.255300,0.553000,0.036100,0.023300,8922.000000,7367.000000,0.188400,0.381700,5503.000000,0.951900,2675.000000,4544.000000,4714.000000,3670.000000,0.713600,0.562600,0.151000,0.023000
2021,2020,AR741,Hors MRC - Mirabel,0.010800,0.094800,0.215600,0.140000,0.628800,0.071800,0.012900,4690.000000,4403.000000,0.152000,0.214000,3909.000000,0.608100,1554.000000,3670.000000,3131.000000,2671.000000,0.665100,0.548100,0.117100,0.024500
2021,2020,AR750,La Rivière-du-Nord,0.015100,0.087000,0.143800,0.199300,0.573500,0.043900,0.021700,5123.000000,4782.000000,0.200300,0.392200,3554.000000,1.025400,2008.000000,3318.000000,3012.000000,2613.000000,0.734000,0.611000,0.123000,0.035200
2021,2020,AR760,Argenteuil,0.011900,0.128400,0.116700,0.359400,0.636100,0.080200,0.009800,1075.000000,2256.000000,0.094100,0.275100,1304.000000,0.921100,1809.000000,2738.000000,1091.000000,2175.000000,0.747400,0.644800,0.102700,0.007500
2021,2020,AR770,Les Pays-d'en-Haut,0.011800,0.056400,0.182400,0.214400,0.536500,0.053800,0.013400,2800.000000,3869.000000,0.134800,0.349300,2457.000000,0.913600,2475.000000,3395.000000,2148.000000,2868.000000,0.755500,0.618500,0.137000,0.005600
2021,2020,AR780,Les Laurentides,0.012600,0.091900,0.157800,0.310800,0.606400,0.047300,0.012800,2444.000000,3380.000000,0.142200,0.307700,2414.000000,0.964900,2243.000000,3339.000000,2074.000000,2722.000000,0.735200,0.615300,0.119800,0.015100
2021,2020,AR790,Antoine-Labelle,0.016600,0.153500,0.161600,0.273700,0.555200,0.069700,0.015400,2165.000000,2717.000000,0.129400,0.286600,2325.000000,1.100700,1595.000000,2918.000000,1685.000000,2015.000000,0.629000,0.476300,0.152600,0.055900
2021,2020,AR800,Papineau,0.013700,0.140700,0.118700,0.330300,0.570100,0.059000,0.009400,1427.000000,1845.000000,0.114700,0.202500,2076.000000,1.046400,1818.000000,2683.000000,1699.000000,2114.000000,0.721400,0.604800,0.116600,0.019200
2021,2020,AR811,Hors MRC - Gatineau,0.019600,0.123100,0.142400,0.306100,0.604200,0.053500,0.016100,5840.000000,4272.000000,0.166200,0.262800,7134.000000,1.220000,2514.000000,5219.000000,4979.000000,3542.000000,0.642500,0.604000,0.038500,0.092000
2021,2020,AR820,Les Collines-de-l'Outaouais,0.011700,0.096400,0.149300,0.167800,0.702500,0.075200,0.015700,3484.000000,4861.000000,0.152900,0.403800,2598.000000,0.893600,2568.000000,3626.000000,2114.000000,2777.000000,0.730500,0.624100,0.106400,0.023800
2021,2020,AR830,La Vallée-de-la-Gatineau,0.017200,0.221100,0.090900,0.227100,0.578000,0.113700,0.012800,1508.000000,2042.000000,0.104400,0.212500,2035.000000,1.200100,1692.000000,2756.000000,1507.000000,1947.000000,0.661300,0.487600,0.173700,0.026700
2021,2020,AR840,Pontiac,0.012600,0.293100,0.077300,0.387300,0.529600,0.042900,0.002900,374.000000,564.000000,0.091600,0.085200,1610.000000,0.823300,1315.000000,2426.000000,1102.000000,1568.000000,0.591500,0.468000,0.123500,0.038200
2021,2020,AR850,Témiscamingue,0.020500,0.147900,0.128300,0.351500,0.524400,0.028600,0.012900,1605.000000,2052.000000,0.135300,0.161400,2538.000000,1.388500,1681.000000,3246.000000,1908.000000,2224.000000,0.679900,0.527800,0.152100,0.043900
2021,2020,AR861,Hors MRC - Rouyn-Noranda,0.018300,0.133100,0.119300,0.223800,0.621300,0.074700,0.028000,6269.000000,5759.000000,0.171600,0.408500,4093.000000,1.071800,1818.000000,3760.000000,3089.000000,2563.000000,0.692500,0.585500,0.107000,0.055100
2021,2020,AR870,Abitibi-Ouest,0.025200,0.256900,0.159800,0.337900,0.487000,0.027800,0.015300,1592.000000,2020.000000,0.112800,0.182300,2622.000000,1.434200,1613.000000,3327.000000,1629.000000,1879.000000,0.551300,0.413700,0.137700,0.032000
2021,2020,AR880,Abitibi,0.026100,0.121000,0.277800,0.140800,0.507200,0.045900,0.024500,3932.000000,4586.000000,0.153600,0.296700,4192.000000,1.287500,1958.000000,4889.000000,2520.000000,2678.000000,0.537400,0.444300,0.093100,0.063900
2021,2020,AR890,La Vallée-de-l'Or,0.017700,0.105700,0.095400,0.140700,0.548900,0.053500,0.027100,4958.000000,5039.000000,0.253500,0.340200,3227.000000,1.258500,1967.000000,3280.000000,2983.000000,2643.000000,0.752200,0.531300,0.220900,0.046700
2021,2020,AR901,Hors MRC - La Tuque,0.029000,0.202900,0.103600,0.070800,0.408900,0.033600,0.034800,3133.000000,3105.000000,0.191400,0.423700,2608.000000,1.773300,1299.000000,2585.000000,1911.000000,1733.000000,0.638400,0.482500,0.156000,0.055100
2021,2020,AR910,Le Domaine-du-Roy,0.020600,0.104200,0.102400,0.256000,0.548700,0.048600,0.026300,4128.000000,4254.000000,0.156300,0.212400,3232.000000,1.431600,1762.000000,3331.000000,2501.000000,2439.000000,0.700000,0.539100,0.160900,0.093500
2021,2020,AR920,Maria-Chapdelaine,0.023500,0.129600,0.136800,0.192300,0.571300,0.083300,0.033500,4634.000000,4801.000000,0.198800,0.256600,3253.000000,1.576500,1724.000000,3371.000000,2451.000000,2384.000000,0.686500,0.514100,0.172400,0.047200
2021,2020,AR930,Lac-Saint-Jean-Est,0.020000,0.082200,0.259900,0.153800,0.618900,0.053100,0.015100,3067.000000,2994.000000,0.147100,0.208500,4069.000000,1.226900,1716.000000,3971.000000,2942.000000,2699.000000,0.598300,0.472700,0.125700,0.059600
2021,2020,AR941,Hors MRC - Saguenay,0.026200,0.080000,0.203000,0.083900,0.581100,0.037400,0.033000,8209.000000,6227.000000,0.210000,0.380700,6517.000000,1.437800,2086.000000,4943.000000,4485.000000,3236.000000,0.646200,0.549000,0.097200,0.070800
2021,2020,AR942,Le Fjord-du-Saguenay,0.015400,0.135500,0.108300,0.118900,0.567300,0.041800,0.016800,2450.000000,3123.000000,0.223800,0.259400,2251.000000,1.178400,1732.000000,2869.000000,1642.000000,1954.000000,0.654800,0.521100,0.133700,0.101400
2021,2020,AR950,La Haute-Côte-Nord,0.033800,0.152800,0.399200,0.257700,0.632200,0.091800,0.035000,3275.000000,3591.000000,0.186200,0.211900,3159.000000,2.104600,1893.000000,3463.000000,2208.000000,2174.000000,0.413700,0.309100,0.104600,0.034300
2021,2020,AR960,Manicouagan,0.038800,0.077300,0.283100,0.172600,0.605600,0.027900,0.038000,6509.000000,5462.000000,0.179100,0.353200,6648.000000,1.996700,2172.000000,5579.000000,4624.000000,3511.000000,0.598000,0.544200,0.053800,0.041500
2021,2020,AR971,Sept-Rivières,0.023900,0.072000,0.125100,0.268500,0.482800,0.042800,0.031400,7496.000000,6607.000000,0.157600,0.305200,5696.000000,1.280900,1795.000000,5021.000000,5288.000000,4109.000000,0.716500,0.629300,0.087300,0.086300
2021,2020,AR972,Caniapiscau,0.043500,0.275000,0.264400,0.695000,0.579300,0.080200,0.077800,6534.000000,8406.000000,0.175800,0.241400,3658.000000,2.746900,2397.000000,4706.000000,2873.000000,2519.000000,0.393400,0.325300,0.068100,0.067300
2021,2020,AR981,Minganie,0.032700,0.150100,0.407100,0.420800,0.601300,0.013800,0.038400,4825.000000,5375.000000,0.240700,0.274900,4109.000000,1.337700,1525.000000,4577.000000,2067.000000,2005.000000,0.362500,0.279000,0.083600,0.080300
2021,2020,AR982,Le Golfe-du-Saint-Laurent,0.054000,0.498500,0.067300,0.533400,0.574100,0.009100,0.025100,1514.000000,2737.000000,0.715500,0.116000,3252.000000,1.665100,1351.000000,5880.000000,1090.000000,1413.000000,0.260500,0.186800,0.073700,0.173700
2021,2020,AR991,Hors MRC - Nord du Québec,0.036900,0.175100,0.219000,0.643600,0.453300,0.015000,0.022500,3455.000000,3097.000000,0.146500,0.228300,5677.000000,1.811000,2140.000000,5089.000000,3528.000000,2697.000000,0.546200,0.435400,0.110800,0.059600
