an_profil,an_donnee,cod_cp,desc_cp,PRC0310,PRC3110,PRC4310,PRC3210,PRC4410,PRC2710,PRC3510,PRC3610,PRC2810,PRC2910,PRC3710,PRC2510,PRC2110,PRC3810,PRC0110,PRC3010,PRC4510,PRC0210,PRC3910,PRC4010,PRC4210
2020,2019,CP01,1 @ 1 999,0.015000,2178.000000,3148.000000,1535.000000,2090.000000,0.672000,0.530900,0.141100,0.022500,0.160800,0.144700,0.340100,0.610900,0.052300,0.011700,1705.000000,2465.000000,0.162600,0.201800,0.973400,1489.000000
2020,2019,CP02,2 000 @ 9 999,0.014900,3026.000000,3432.000000,2370.000000,2537.000000,0.738600,0.578600,0.160000,0.034400,0.066100,0.160900,0.256800,0.596200,0.054700,0.018300,3717.000000,4215.000000,0.168300,0.275700,1.030900,1949.000000
2020,2019,CP03,10 000 @ 24 999,0.015800,4715.000000,4544.000000,3802.000000,3446.000000,0.732600,0.620000,0.112600,0.040000,0.038800,0.188600,0.244400,0.585800,0.051200,0.019000,5678.000000,5472.000000,0.139700,0.298800,1.013600,2561.000000
2020,2019,CP04,25 000 @ 99 999,0.016200,5130.000000,4082.000000,4225.000000,3189.000000,0.757800,0.619500,0.138400,0.031300,0.032000,0.178800,0.159200,0.600400,0.048800,0.021900,6923.000000,5509.000000,0.158700,0.320100,1.044800,2223.000000
2020,2019,CP05,100 000 et plus,0.021900,9776.000000,5745.000000,6243.000000,3542.000000,0.545200,0.499100,0.046100,0.042400,0.059000,0.353500,0.116700,0.627600,0.074200,0.026200,11675.000000,6861.000000,0.206400,0.398000,1.015500,2148.000000
