an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RFU3001,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,POSTE_3171,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,RF35010601,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,POSTE_3163,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,POSTE_9615,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,RF01010601,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401,RF31010601,RF01010103 
2022,2021,28075,Saint-Magloire,M,639,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,86579345.500000,,202688.000000,,2590.000000,,62166.000000,,380811.000000,,1724071.000000,,,362064.000000,,,362064.000000,93755.000000,7218271.000000,709319.000000,714926.000000,,1745409.000000,0.000000,,,,,,0.019900,,1746.000000,,,,,2720.000000,,,1135.000000,,,,1645.000000,1041477.000000,,,0.621300,0.500400,0.120900,0.037100,0.227200,0.114400,0.426500,0.574300,,0.040700,0.004200,,,367.000000,,,,572.000000,,1676293.000000,,0.061500,0.098300,1.207300,,993.000000,,,113.000000,121.000000,,838789.000000
2022,2021,29005,Saint-Théophile,M,695,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,109698030.000000,,241236.000000,,,,125574.000000,,230660.000000,,1781742.000000,,,242706.000000,,,242706.000000,63713.000000,7102294.000000,233398.000000,964410.000000,,1856400.000000,,,,,,,0.016200,,2238.000000,,,,,3228.000000,,,1353.000000,,,,1873.000000,1033736.000000,,,0.562000,0.430900,0.131200,0.068300,0.125400,0.244300,0.524300,0.477600,,0.015200,0.002200,,,305.000000,,,,440.000000,,1839258.000000,,0.041400,0.032900,0.974000,,803.000000,,,91.000000,98.000000,,792500.000000
2022,2021,29013,Saint-Gédéon-de-Beauce,M,2177,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,183043199.145000,,450490.000000,,18223.000000,,23525.000000,,493433.000000,,3756600.000000,,,5767878.000000,,,5767878.000000,1627146.000000,26484872.000000,5605579.000000,267797.000000,,7095754.000000,,,,,,,0.020400,,3087.000000,,,,,3533.000000,,,2157.000000,,,,2428.000000,2568984.000000,,,0.734600,0.605800,0.128800,0.006700,0.141100,0.117600,0.076600,0.635800,,0.161000,0.031500,,,4763.000000,,,,5452.000000,,3497183.000000,,0.372500,0.211700,1.358700,,1586.000000,,,132.000000,145.000000,,2118494.000000
2022,2021,29020,Saint-Hilaire-de-Dorset,P,99,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,46003682.000000,,26427.000000,,888.000000,,,,91853.000000,,487149.000000,,,10878.000000,,,10878.000000,7906.000000,3065173.000000,9845.000000,158816.000000,,1099486.000000,,,,,,,0.010600,,3684.000000,,,,,7843.000000,,,2935.000000,,,,5869.000000,363905.000000,,,0.771900,0.715900,0.056100,,0.194800,0.033200,0.336900,0.723800,,0.242100,0.000200,,,82.000000,,,,175.000000,,471423.000000,,0.019700,0.003200,0.778500,,645.000000,,,73.000000,64.000000,,337478.000000
2022,2021,29025,Saint-Évariste-de-Forsyth,M,570,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,103648564.180000,,133133.000000,,3175.000000,,3950.000000,,180186.000000,,1528454.000000,,,472271.000000,,,472271.000000,106614.000000,4734746.000000,636641.000000,230653.000000,,1631197.000000,,,,,,,0.014700,,2572.000000,,,,,4249.000000,,,2193.000000,,,,3415.000000,1225997.000000,,,0.787000,0.701500,0.085500,0.002500,0.115700,0.094800,0.148100,0.580200,,0.041300,0.004600,,,796.000000,,,,1316.000000,,1557853.000000,,0.075800,0.134500,1.164200,,1396.000000,,,109.000000,89.000000,,1092864.000000
2022,2021,29030,La Guadeloupe,VL,1774,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,129911934.500000,,763929.000000,,189671.000000,,66355.000000,,303106.000000,,3834764.000000,,,9445126.000000,,,9445126.000000,1179035.000000,26283180.000000,10425726.000000,181586.000000,,4062327.000000,,,,,,,0.028100,,4204.000000,,,,,3735.000000,,,3278.000000,,,,2781.000000,2714549.000000,,,0.743200,0.534100,0.209200,0.018200,0.083000,0.155600,0.049700,0.552800,,0.005700,0.072700,,,10894.000000,,,,9677.000000,,3652366.000000,,0.330600,0.396700,1.976500,,2006.000000,,,185.000000,170.000000,,1950620.000000
2022,2021,29038,Saint-Honoré-de-Shenley,M,1521,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,187593273.480000,,342990.000000,,5360.000000,,13232.000000,,362822.000000,,3493620.000000,,,6741604.000000,,,6741604.000000,2337818.000000,36502150.000000,8917600.000000,564655.000000,,4884097.000000,,,,,,,0.018600,,3390.000000,,,,,4466.000000,,,2662.000000,,,,3279.000000,2560730.000000,,,0.765000,0.662500,0.102500,0.004000,0.108400,0.122700,0.168700,0.682400,,0.066000,0.035900,,,6552.000000,,,,8632.000000,,3347525.000000,,0.519400,0.244300,1.350800,,1705.000000,,,126.000000,113.000000,,2217740.000000
2022,2021,29045,Saint-Martin,P,2552,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,217962883.530000,,500508.000000,,143273.000000,,159347.000000,,778105.000000,,3833572.000000,,,2131845.000000,,,2131845.000000,506669.000000,24008083.000000,3488958.000000,1110815.000000,,6049518.000000,,,,,,,0.016900,,2504.000000,,,,,2808.000000,,,1899.000000,,,,2061.000000,2708168.000000,,,0.635700,0.518200,0.117500,0.037400,0.182600,0.144300,0.260700,0.568600,,0.081700,0.009800,,,1446.000000,,,,1622.000000,,4260332.000000,,0.151800,0.145300,1.297300,,1423.000000,,,126.000000,120.000000,,2207660.000000
2022,2021,29050,Saint-René,P,830,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,88714057.000000,,135676.000000,,1325.000000,,,,243634.000000,,1435776.000000,,,671409.000000,,,671409.000000,323546.000000,9784639.000000,3151035.000000,313376.000000,,1340536.000000,,,,,,,0.016200,,2180.000000,,,,,3795.000000,,,1389.000000,,,,2363.000000,893045.000000,,,0.694200,0.588700,0.105500,,0.189400,0.116400,0.243600,0.754200,,0.032500,0.007600,,,1020.000000,,,,1776.000000,,1286461.000000,,0.232600,0.322000,0.943200,,1710.000000,,,88.000000,98.000000,,757369.000000
2022,2021,29057,Saint-Côme--Linière,M,3245,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,261497395.410000,,1029468.000000,,11318.000000,,51912.000000,,765427.000000,,5311063.000000,,,8755328.000000,,,8755328.000000,1622067.000000,38594962.000000,14741341.000000,733921.000000,,5135798.000000,,,,,,,0.020300,,2675.000000,,,,,3224.000000,,,1822.000000,,,,2155.000000,3542621.000000,,,0.750000,0.532100,0.217900,0.011000,0.162000,0.077000,0.155400,0.638500,,0.043600,0.033500,,,4420.000000,,,,5326.000000,,4723455.000000,,0.334000,0.381900,1.343000,,1606.000000,,,130.000000,144.000000,,2513153.000000
2022,2021,29065,Saint-Philibert,M,358,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,49165344.000000,,58750.000000,,1837.000000,,314.000000,,129515.000000,,676384.000000,,,36521.000000,,,36521.000000,3937.000000,2656096.000000,33048.000000,312258.000000,,837161.000000,,,,,,,0.013700,,2128.000000,,,,,3747.000000,,,1328.000000,,,,2295.000000,413060.000000,,,0.589400,0.505600,0.083800,0.000400,0.184800,0.225300,0.445600,0.710700,,0.062100,0.000700,,,115.000000,,,,203.000000,,700778.000000,,0.006500,0.012400,0.830400,,989.000000,,,78.000000,83.000000,,354310.000000
2022,2021,29073,Saint-Georges,V,33496,25 000 @ 99 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,3397526404.750000,,8315048.000000,,458948.000000,,2175999.000000,,2579600.000000,,57121370.000000,,,54387355.000000,,,54387355.000000,8023616.000000,334059095.000000,76787644.000000,16621311.000000,,57495658.000000,,,,,,,0.016700,,4026.000000,,,,,3221.000000,,,3051.000000,,,,2384.000000,41942705.000000,,,0.796500,0.638600,0.157900,0.041300,0.049000,0.113200,0.315600,0.556500,,0.031300,0.016000,,,3864.000000,,,,3091.000000,,52658271.000000,,0.160000,0.229900,1.158300,,1738.000000,,,111.000000,110.000000,,33627657.000000
2022,2021,29095,Lac-Poulin,VL,145,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,58745370.000000,,59571.000000,,,,,,10388.000000,,467509.000000,,,24540.000000,,,24540.000000,13260.000000,2676325.000000,20392.000000,117803.000000,,920704.000000,,,,,,,0.008000,,2292.000000,,,,,2886.000000,,,1921.000000,,,,2348.000000,380317.000000,,,0.848800,0.715900,0.133000,,0.023200,0.128000,0.262900,0.711600,,0.164600,0.000400,,,120.000000,,,,151.000000,,448038.000000,,0.033700,0.007600,0.626200,,2280.000000,,,58.000000,48.000000,,320746.000000
2022,2021,29100,Saint-Benoît-Labre,M,1619,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,197506728.640000,,588163.000000,,27501.000000,,9159.000000,,257671.000000,,3073556.000000,,,3707781.000000,,,3707781.000000,971276.000000,25417275.000000,6164433.000000,390210.000000,,4807164.000000,,,,,,,0.015400,,2445.000000,,,,,3293.000000,,,1745.000000,,,,2305.000000,2132465.000000,,,0.777200,0.562800,0.214400,0.003300,0.093900,0.125600,0.142200,0.664000,,0.074000,0.018800,,,2976.000000,,,,4008.000000,,2743804.000000,,0.312700,0.242500,1.052200,,1530.000000,,,98.000000,93.000000,,1544302.000000
2022,2021,29112,Saint-Éphrem-de-Beauce,M,2417,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,240308197.470000,,647563.000000,,17511.000000,,26490.000000,,395368.000000,,4226771.000000,,,4300331.000000,,,4300331.000000,938560.000000,22342661.000000,5416371.000000,924442.000000,,5942844.000000,,,,,,,0.017500,,3037.000000,,,,,3502.000000,,,2354.000000,,,,2654.000000,3190056.000000,,,0.792800,0.631800,0.160900,0.006600,0.098300,0.102400,0.229700,0.596300,,0.097300,0.017900,,,3103.000000,,,,3578.000000,,4024019.000000,,0.233600,0.242400,1.309900,,1615.000000,,,127.000000,124.000000,,2542493.000000
2022,2021,29120,Notre-Dame-des-Pins,P,1761,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,187794439.930000,,508242.000000,,1632.000000,,45880.000000,,230810.000000,,2526385.000000,,,2266965.000000,,,2266965.000000,280796.000000,15122586.000000,2885064.000000,1265832.000000,,3128815.000000,,,,,,,0.013400,,2718.000000,,,,,2729.000000,,,2011.000000,,,,1953.000000,1806206.000000,,,0.783300,0.562900,0.220400,0.019900,0.100100,0.096700,0.548900,0.604900,,0.056200,0.012100,,,2440.000000,,,,2451.000000,,2305996.000000,,0.129700,0.190800,0.977500,,1755.000000,,,91.000000,81.000000,,1297964.000000
2022,2021,29125,Saint-Simon-les-Mines,M,611,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,60002686.000000,,85084.000000,,,,,,183230.000000,,1374458.000000,,,994736.000000,,,994736.000000,101754.000000,6442633.000000,641295.000000,112146.000000,,1405488.000000,,,,,,,0.022900,,2700.000000,,,,,5266.000000,,,1398.000000,,,,2641.000000,689280.000000,,,0.639600,0.560600,0.078900,,0.170000,0.190400,0.104100,0.629600,,0.041900,0.016600,,,1954.000000,,,,3811.000000,,1077734.000000,,0.083900,0.099500,1.142100,,1837.000000,,,107.000000,139.000000,,604196.000000
2022,2021,30005,Saint-Augustin-de-Woburn,P,681,1 @ 1 999,AR300,Le Granit,05,Estrie,,,92649703.650000,,195767.000000,,9047.000000,,177656.000000,,118180.000000,,1650735.000000,,,1026421.000000,,,1026421.000000,90890.000000,6103016.000000,176010.000000,1137848.000000,,2692510.000000,,,,,,,0.017700,,2246.000000,,,,,3515.000000,,,1227.000000,,,,1818.000000,849093.000000,,,0.417300,0.321100,0.096200,0.087300,0.058100,0.437300,0.559200,0.648300,,0.139000,0.011100,,,1404.000000,,,,2198.000000,,2034736.000000,,0.059400,0.028800,0.909000,,1065.000000,,,85.000000,107.000000,,653326.000000
2022,2021,30010,Notre-Dame-des-Bois,M,1000,1 @ 1 999,AR300,Le Granit,05,Estrie,,,138137306.185000,,401845.000000,,19664.000000,,77426.000000,,123579.000000,,2021743.000000,,,406800.000000,,,406800.000000,183961.000000,9649509.000000,405069.000000,440023.000000,,2557730.000000,0.000000,,,,,,0.014500,,1083.000000,,,,,2107.000000,,,851.000000,,,,1626.000000,1545105.000000,,,0.781500,0.578200,0.203200,0.039200,0.062500,0.116800,0.222600,0.679200,,0.069900,0.002900,,,220.000000,,,,428.000000,,1977134.000000,,0.099100,0.042000,1.093200,,1010.000000,,,102.000000,88.000000,,1143260.000000
2022,2021,30015,Val-Racine,M,177,1 @ 1 999,AR300,Le Granit,05,Estrie,,,39939280.000000,,31019.000000,,2365.000000,,44745.000000,,171405.000000,,810794.000000,,,552323.000000,,,552323.000000,242278.000000,3780065.000000,205621.000000,471212.000000,,1105576.000000,0.000000,,,,,,0.020200,,2608.000000,,,,,4567.000000,,,1313.000000,,,,2210.000000,391246.000000,,,0.477200,0.439400,0.037800,0.054600,0.209100,0.259100,0.574800,0.674600,,0.071400,0.013800,,,1782.000000,,,,3120.000000,,819838.000000,,0.273300,0.054400,0.953100,,1350.000000,,,89.000000,122.000000,,360227.000000
2022,2021,30020,Piopolis,M,351,1 @ 1 999,AR300,Le Granit,05,Estrie,,,104831752.000000,,157714.000000,,176.000000,,12598.000000,,109884.000000,,1592618.000000,,,1449367.000000,,,1449367.000000,214939.000000,6616940.000000,656038.000000,832038.000000,,2254291.000000,0.000000,,,,,,0.015200,,2988.000000,,,,,4602.000000,,,1932.000000,,,,2814.000000,973716.000000,,,0.549700,0.460700,0.089000,0.007100,0.062000,0.381200,0.469700,0.696300,,0.075000,0.013800,,,2719.000000,,,,4189.000000,,1771394.000000,,0.136400,0.099100,0.915500,,2179.000000,,,85.000000,92.000000,,816002.000000
2022,2021,30025,Frontenac,M,1758,1 @ 1 999,AR300,Le Granit,05,Estrie,,,267199290.610000,,322378.000000,,316.000000,,50203.000000,,133219.000000,,2598977.000000,,,4000412.000000,,,4000412.000000,321839.000000,16163137.000000,2617000.000000,1599090.000000,,3576632.000000,0.000000,,,,,,0.009700,,1966.000000,,,,,2614.000000,,,1700.000000,,,,2202.000000,2188361.000000,,,0.751600,0.640900,0.110700,0.017200,0.045800,0.185400,0.549200,0.624900,,0.066400,0.015000,,,3026.000000,,,,4025.000000,,2911471.000000,,0.138700,0.161900,0.794900,,1721.000000,,,74.000000,59.000000,,1865983.000000
2022,2021,30030,Lac-Mégantic,V,5568,2 000 @ 9 999,AR300,Le Granit,05,Estrie,,,596002572.375000,,2494462.000000,,876328.000000,,782230.000000,,1085254.000000,,20898770.000000,,,27729273.000000,,,27729273.000000,4924963.000000,136899436.000000,28625235.000000,10375135.000000,,24796355.000000,,,,,,,0.033600,,7522.000000,,,,,5680.000000,,,4779.000000,,,,3378.000000,11908702.000000,,,0.550200,0.435000,0.115300,0.036100,0.050100,0.363500,0.479400,0.657500,,0.029400,0.046500,,,10417.000000,,,,7866.000000,,21643903.000000,,0.247500,0.209100,1.674900,,2149.000000,,,163.000000,238.000000,,9414240.000000
2022,2021,30035,Marston,CT,726,1 @ 1 999,AR300,Le Granit,05,Estrie,,,112047623.000000,,147762.000000,,105.000000,,19169.000000,,167851.000000,,1411965.000000,,,935112.000000,,,935112.000000,182856.000000,5079431.000000,705600.000000,647430.000000,,1469038.000000,0.000000,,,,,,0.012600,,1977.000000,,,,,3144.000000,,,1490.000000,,,,2317.000000,1040342.000000,,,0.719300,0.617100,0.102200,0.013300,0.116100,0.151400,0.447600,0.646200,,0.025700,0.008300,,,1310.000000,,,,2083.000000,,1446358.000000,,0.131800,0.138900,0.891500,,1816.000000,,,83.000000,76.000000,,892580.000000
2022,2021,30040,Milan,M,316,1 @ 1 999,AR300,Le Granit,05,Estrie,,,58727916.000000,,40431.000000,,51749.000000,,40934.000000,,175393.000000,,1047903.000000,,,523647.000000,,,523647.000000,1368.000000,3505677.000000,300000.000000,296685.000000,,977071.000000,0.000000,,,,,,0.017000,,2115.000000,,,,,4133.000000,,,1300.000000,,,,2433.000000,586282.000000,,,0.625100,0.582000,0.043100,0.043600,0.187000,0.144300,0.316300,0.611400,,0.084200,0.008900,,,1112.000000,,,,2173.000000,,937953.000000,,0.001600,0.085600,0.972400,,1132.000000,,,91.000000,103.000000,,545851.000000
2022,2021,30045,Nantes,M,1434,1 @ 1 999,AR300,Le Granit,05,Estrie,,,135005513.760000,,395946.000000,,54837.000000,,10134.000000,,247131.000000,,2243031.000000,,,2272397.000000,,,2272397.000000,582784.000000,10023391.000000,1425000.000000,952581.000000,,2802891.000000,,,,,,,0.016200,,1963.000000,,,,,2784.000000,,,1595.000000,,,,2233.000000,1754971.000000,,,0.759000,0.587800,0.171200,0.004400,0.106900,0.129700,0.412000,0.638500,,0.072500,0.016800,,,2038.000000,,,,2891.000000,,2312215.000000,,0.246100,0.142200,1.266400,,1559.000000,,,118.000000,98.000000,,1359025.000000
2022,2021,30050,Sainte-Cécile-de-Whitton,M,850,1 @ 1 999,AR300,Le Granit,05,Estrie,,,108311746.725000,,252243.000000,,3532.000000,,8491.000000,,321150.000000,,1924552.000000,,,1193916.000000,,,1193916.000000,532142.000000,14220395.000000,3753408.000000,1176646.000000,,1909664.000000,0.000000,,,,,,0.017700,,2226.000000,,,,,3687.000000,,,1719.000000,,,,2769.000000,1442600.000000,,,0.749100,0.618100,0.131000,0.004400,0.166800,0.079700,0.611000,0.713100,,0.000200,0.011000,,,1383.000000,,,,2292.000000,,1925799.000000,,0.271100,0.263900,1.313000,,1598.000000,,,123.000000,107.000000,,1190357.000000
2022,2021,30055,Audet,M,765,1 @ 1 999,AR300,Le Granit,05,Estrie,,,84225339.000000,,223606.000000,,6163.000000,,8699.000000,,235501.000000,,1452978.000000,,,1133589.000000,,,1133589.000000,172723.000000,7481815.000000,805000.000000,745341.000000,,1879198.000000,0.000000,,,,,,0.017200,,2777.000000,,,,,4206.000000,,,2326.000000,,,,3394.000000,1167616.000000,,,0.753500,0.609200,0.144300,0.005600,0.152000,0.089000,0.481000,0.633700,,0.051200,0.013500,,,2176.000000,,,,3295.000000,,1549671.000000,,0.130100,0.107600,1.374900,,1581.000000,,,128.000000,104.000000,,944010.000000
2022,2021,30070,Saint-Robert-Bellarmin,M,553,1 @ 1 999,AR300,Le Granit,05,Estrie,,,69879679.500000,,51868.000000,,,,133630.000000,,256414.000000,,1423722.000000,,,955835.000000,,,955835.000000,103993.000000,7582642.000000,523802.000000,671140.000000,,2173131.000000,,,,,,,0.020400,,2686.000000,,,,,4746.000000,,,1564.000000,,,,2643.000000,792839.000000,,,0.465700,0.435200,0.030500,0.078500,0.150600,0.305200,0.394200,0.646100,,0.074500,0.013700,,,1803.000000,,,,3186.000000,,1702425.000000,,0.083500,0.069100,1.130600,,953.000000,,,106.000000,124.000000,,740971.000000
2022,2021,30072,Saint-Ludger,M,1043,1 @ 1 999,AR300,Le Granit,05,Estrie,,,117931317.000000,,346740.000000,,1050.000000,,12138.000000,,471614.000000,,2141043.000000,,,1102384.000000,,,1102384.000000,754153.000000,11018397.000000,1297700.000000,1235996.000000,,2436717.000000,,,,,,,0.018100,,2394.000000,,,,,3408.000000,,,1986.000000,,,,2720.000000,1708141.000000,,,0.729300,0.581300,0.148000,0.005200,0.201400,0.064100,0.527700,0.508300,,0.016400,0.009300,,,1233.000000,,,,1755.000000,,2342123.000000,,0.309400,0.117800,1.437200,,1309.000000,,,134.000000,110.000000,,1361401.000000
2022,2021,30080,Lac-Drolet,M,1054,1 @ 1 999,AR300,Le Granit,05,Estrie,,,122258515.855000,,394636.000000,,137039.000000,,9375.000000,,253658.000000,,2128289.000000,,,2022790.000000,,,2022790.000000,679334.000000,9000420.000000,2434009.000000,1159088.000000,,2395154.000000,,,,,,,0.016300,,2100.000000,,,,,2968.000000,,,1815.000000,,,,2446.000000,1641088.000000,,,0.707600,0.537400,0.170200,0.004000,0.109400,0.179000,0.499800,0.502100,,0.025000,0.016500,,,2134.000000,,,,3015.000000,,2319255.000000,,0.297500,0.270400,1.328600,,1570.000000,,,124.000000,99.000000,,1246452.000000
2022,2021,30085,Saint-Sébastien,M,664,1 @ 1 999,AR300,Le Granit,05,Estrie,,,75810791.815000,,231067.000000,,2813.000000,,10253.000000,,255829.000000,,1523371.000000,,,840165.000000,,,840165.000000,364663.000000,7556150.000000,1318500.000000,511277.000000,,2055960.000000,,,,,,,0.020100,,2800.000000,,,,,4012.000000,,,2232.000000,,,,2973.000000,1126908.000000,,,0.766200,0.609100,0.157100,0.007000,0.174000,0.052800,0.347600,0.517400,,0.073900,0.011100,,,1547.000000,,,,2217.000000,,1470690.000000,,0.232200,0.174500,1.477900,,1473.000000,,,138.000000,122.000000,,895841.000000
2022,2021,30090,Courcelles,M,781,1 @ 1 999,AR300,Le Granit,05,Estrie,,,75464979.500000,,234735.000000,,25956.000000,,7902.000000,,431349.000000,,1657309.000000,,,90168.000000,,,90168.000000,,7506231.000000,,1198592.000000,,2224794.000000,,,,,,,0.021600,,2468.000000,,,,,3323.000000,,,1573.000000,,,,1995.000000,979744.000000,,,0.615100,0.467700,0.147400,0.005000,0.270800,0.109100,0.752500,0.486700,,0.085100,0.001200,,,136.000000,,,,184.000000,,1592826.000000,,,,1.257100,,1097.000000,,,117.000000,131.000000,,745009.000000
2022,2021,30095,Lambton,M,1628,1 @ 1 999,AR300,Le Granit,05,Estrie,,,312216038.500000,,802371.000000,,6087.000000,,28968.000000,,379465.000000,,4960177.000000,,,5666102.000000,,,5666102.000000,1087308.000000,30674976.000000,10360898.000000,766449.000000,,5569134.000000,0.000000,,,,,,0.015900,,2757.000000,,,,,3779.000000,,,2027.000000,,,,2672.000000,3502805.000000,,,0.757900,0.584300,0.173600,0.006300,0.082100,0.153700,0.165800,0.594400,,0.062200,0.018100,,,3153.000000,,,,4322.000000,,4621673.000000,,0.232000,0.337800,1.105600,,2123.000000,,,103.000000,96.000000,,2700434.000000
2022,2021,30100,Saint-Romain,M,704,1 @ 1 999,AR300,Le Granit,05,Estrie,,,119513432.500000,,273808.000000,,57969.000000,,64234.000000,,173067.000000,,1740979.000000,,,1711090.000000,,,1711090.000000,152165.000000,8906483.000000,1387953.000000,889931.000000,,2409610.000000,0.000000,,,,,,0.014100,,1864.000000,,,,,3158.000000,,,1524.000000,,,,2467.000000,1314952.000000,,,0.715500,0.566500,0.149000,0.035000,0.094200,0.155300,0.484300,0.542100,,0.036500,0.014300,,,1895.000000,,,,3210.000000,,1837699.000000,,0.104200,0.155800,1.086600,,1662.000000,,,101.000000,85.000000,,1041144.000000
2022,2021,30105,Stornoway,M,529,1 @ 1 999,AR300,Le Granit,05,Estrie,,,85030773.130000,,105477.000000,,6855.000000,,84605.000000,,115477.000000,,1044183.000000,,,295435.000000,,,295435.000000,,2788979.000000,,765828.000000,,1118515.000000,,,,,,,0.012200,,1788.000000,,,,,3283.000000,,,1417.000000,,,,2475.000000,782129.000000,,,0.731800,0.633100,0.098700,0.079200,0.108000,0.081000,0.716500,0.406700,,0.022900,0.003500,,,509.000000,,,,935.000000,,1068813.000000,,,,0.925500,,1126.000000,,,86.000000,74.000000,,676652.000000
2022,2021,30110,Stratford,CT,938,1 @ 1 999,AR300,Le Granit,05,Estrie,,,306218284.380000,,1046525.000000,,19620.000000,,47236.000000,,134622.000000,,2897333.000000,,,1859817.000000,,,1859817.000000,207311.000000,10444686.000000,1460818.000000,723866.000000,,4111960.000000,0.000000,,,,,,0.009400,,1724.000000,,,,,2710.000000,,,1414.000000,,,,2160.000000,2293681.000000,,,0.767300,0.417200,0.350100,0.015800,0.045000,0.171800,0.242200,0.549400,,0.152000,0.006100,,,1114.000000,,,,1751.000000,,2989105.000000,,0.076600,0.139900,0.736000,,1856.000000,,,69.000000,57.000000,,1247156.000000
2022,2021,31008,Beaulac-Garthby,M,994,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,258974187.000000,,676191.000000,,9803.000000,,8018.000000,,179247.000000,,2365857.000000,,,1375145.000000,,,1375145.000000,207640.000000,8641822.000000,1684981.000000,1659046.000000,,2653470.000000,0.000000,,,,,,0.009100,,1559.000000,,,,,2517.000000,,,1524.000000,,,,2315.000000,2167111.000000,,,0.816700,0.561900,0.254800,0.003000,0.067600,0.112700,0.625200,0.564400,,0.037500,0.005300,,,910.000000,,,,1469.000000,,2653470.000000,,0.094300,0.195000,0.825500,,1965.000000,,,77.000000,55.000000,,1490920.000000
2022,2021,31015,Disraeli,V,2379,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,182115639.500000,,1014757.000000,,242320.000000,,272166.000000,,590423.000000,,4790198.000000,,,8087468.000000,,,8087468.000000,1092752.000000,30761527.000000,10134255.000000,1827891.000000,,6051029.000000,0.000000,,,,,,0.025000,,3561.000000,,,,,3124.000000,,,2958.000000,,,,2361.000000,3437456.000000,,,0.646200,0.455500,0.190800,0.051200,0.111000,0.191600,0.343600,0.562800,,0.035900,0.044400,,,6333.000000,,,,5555.000000,,5319250.000000,,0.242400,0.329400,1.951800,,2105.000000,,,189.000000,177.000000,,2422699.000000
2022,2021,31020,Disraeli,P,1141,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,192416500.000000,,173297.000000,,2418.000000,,2152.000000,,207365.000000,,1571020.000000,,,39202.000000,,,39202.000000,8312.000000,4892527.000000,18800.000000,1046569.000000,,2227604.000000,0.000000,,,,,,0.008200,,1302.000000,,,,,1799.000000,,,1152.000000,,,,1508.000000,1314654.000000,,,0.748100,0.649400,0.098600,0.001200,0.118000,0.132700,0.595500,0.686400,,0.114000,0.000200,,,33.000000,,,,45.000000,,1757436.000000,,0.005700,0.003800,0.677600,,1291.000000,,,63.000000,50.000000,,1141357.000000
2022,2021,31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,187,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,46175592.000000,,17547.000000,,20.000000,,453.000000,,97174.000000,,482680.000000,,,6388.000000,,,6388.000000,1909.000000,1720461.000000,3197.000000,423767.000000,,778052.000000,,,,,,,0.010500,,1794.000000,,,,,2925.000000,,,1239.000000,,,,1839.000000,303499.000000,,,0.701500,0.660900,0.040600,0.001000,0.224600,0.072900,0.979500,0.514900,,0.143500,0.000100,,,24.000000,,,,39.000000,,432653.000000,,0.005000,0.001900,0.651300,,1149.000000,,,61.000000,64.000000,,285952.000000
