an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,RFU0700,RFU0702,PRR0202,PRR0203,RFU0400,RFU0401,RFU0500,RFU0501,RFU0600,RFU0601,PRC1400,PRC1401,PRC1500,PRC1501,PRC1600,PRC1601,PRC2200,PRC2201,PRC2300,PRC2000,RAT0130,RAT0131,IND0102,RFU3002,RFU3003 
2020,2020,26055,Saint-Bernard,M,2470,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,,,332391244.925000,,329831761.000000,,168711006.000000,,20423210.000000,,136577149.000000,,4120396.000000,,0.511500,,0.061900,,0.414100,,0.012500,,199296.000000,179271.000000,242091.000000,,113.000000,1373.000000,
2020,2020,26063,Saint-Isidore,M,3072,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,,,417540784.320000,,412646058.000000,,237114207.000000,,32451804.000000,,137145492.000000,,5934555.000000,,0.574600,,0.078600,,0.332400,,0.014400,,213464.000000,188648.000000,242193.000000,,113.000000,1724.000000,
2020,2020,26070,Saint-Lambert-de-Lauzon,M,6762,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,,,787142844.510000,,779947553.000000,,619052836.000000,,62920172.000000,,75955939.000000,,22018606.000000,,0.793700,,0.080700,,0.097400,,0.028200,,251462.000000,228941.000000,241233.000000,,113.000000,3263.000000,
2020,2020,27008,Saint-Victor,M,2442,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,260188553.500000,,258081400.000000,,165970500.000000,,37123300.000000,,51797200.000000,,3190400.000000,,0.643100,,0.143800,,0.200700,,0.012400,,147770.000000,136416.000000,151537.000000,,71.000000,1717.000000,
2020,2020,27015,Saint-Alfred,M,517,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,57696012.000000,,57696012.000000,,35106588.000000,,11292039.000000,,9070479.000000,,2226906.000000,,0.608500,,0.195700,,0.157200,,0.038600,,147617.000000,144148.000000,122237.000000,,91.000000,472.000000,
2020,2020,27028,Beauceville,V,6297,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,558185273.500000,,522476200.000000,,364541100.000000,,117157000.000000,,33390600.000000,,7387500.000000,,0.697700,,0.224200,,0.063900,,0.014100,,151235.000000,120417.000000,158846.000000,,74.000000,3514.000000,
2020,2020,27035,Saint-Odilon-de-Cranbourne,P,1379,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,136051636.000000,,134955100.000000,,66380800.000000,,31068700.000000,,36787900.000000,,717700.000000,,0.491900,,0.230200,,0.272600,,0.005300,,125757.000000,109428.000000,145510.000000,,108.000000,935.000000,
2020,2020,27043,Saint-Joseph-de-Beauce,V,4891,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,418348211.610000,,393746928.000000,,279041604.000000,,81251466.000000,,29866722.000000,,3587136.000000,,0.708700,,0.206400,,0.075900,,0.009100,,156181.000000,127299.000000,172800.000000,,81.000000,2421.000000,
2020,2020,27050,Saint-Joseph-des-Erables,M,412,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,49740300.000000,,49657476.000000,,17695674.000000,,10219074.000000,,21640320.000000,,102408.000000,,0.356400,,0.205800,,0.435800,,0.002100,,145068.000000,131582.000000,178281.000000,,133.000000,279.000000,
2020,2020,27055,Saint-Jules,P,550,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,59483500.000000,,59418400.000000,,20751200.000000,,13090100.000000,,25496700.000000,,80400.000000,,0.349200,,0.220300,,0.429100,,0.001400,,113317.000000,102674.000000,140623.000000,,105.000000,423.000000,
2020,2020,27060,Tring-Jonction,VL,1422,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,107660353.680000,,106295310.000000,,81067932.000000,,15622497.000000,,7171659.000000,,2433222.000000,,0.762700,,0.147000,,0.067500,,0.022900,,141833.000000,120294.000000,133243.000000,,99.000000,808.000000,
2020,2020,27065,Saint-Frederic,P,1076,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,105609038.460000,,103997976.000000,,54803478.000000,,22620438.000000,,25566198.000000,,1007862.000000,,0.527000,,0.217500,,0.245800,,0.009700,,136582.000000,117210.000000,143491.000000,,107.000000,736.000000,
2020,2020,27070,Saint-Severin,P,276,1 @ 1 999,AR270,Robert-Cliche,12,Chaudiere-Appalaches,,,54624279.525000,,54621895.000000,,21044425.000000,,17545435.000000,,15371935.000000,,660100.000000,,0.385300,,0.321200,,0.281400,,0.012100,,135297.000000,112751.000000,127627.000000,,95.000000,428.000000,
2020,2020,28005,Saint-Zacharie,M,1658,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,145848157.590000,,144598522.000000,,83152548.000000,,23920914.000000,,33656696.000000,,3868364.000000,,0.575100,,0.165400,,0.232800,,0.026800,,98870.000000,82438.000000,100863.000000,,75.000000,1446.000000,
2020,2020,28015,Sainte-Aurelie,M,832,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,102093354.000000,,101781900.000000,,68049500.000000,,14200800.000000,,16496400.000000,,3035200.000000,,0.668600,,0.139500,,0.162100,,0.029800,,128919.000000,109721.000000,108035.000000,,81.000000,945.000000,
2020,2020,28020,Saint-Prosper,M,3579,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,258345424.755000,,245831652.000000,,183590748.000000,,36837207.000000,,22928004.000000,,2475693.000000,,0.746800,,0.149800,,0.093300,,0.010100,,130274.000000,109087.000000,127389.000000,,60.000000,2028.000000,
2020,2020,28025,Saint-Benjamin,M,1009,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,94989570.340000,,94446912.000000,,56544628.000000,,16154124.000000,,19761112.000000,,1987048.000000,,0.598700,,0.171000,,0.209200,,0.021000,,127316.000000,109340.000000,111490.000000,,83.000000,852.000000,
2020,2020,28030,Sainte-Rose-de-Watford,M,730,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,74327328.645000,,73450230.000000,,45266281.000000,,13972946.000000,,12559552.000000,,1651451.000000,,0.616300,,0.190200,,0.171000,,0.022500,,119812.000000,105712.000000,110771.000000,,83.000000,671.000000,
2020,2020,28035,Saint-Louis-de-Gonzague,M,362,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,49805685.270000,,49804128.000000,,17123535.000000,,15062553.000000,,15962265.000000,,1655775.000000,,0.343800,,0.302400,,0.320500,,0.033200,,87193.000000,68904.000000,100011.000000,,75.000000,498.000000,
2020,2020,28040,Saint-Cyprien,P,488,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,49305175.360000,,48672848.000000,,25547760.000000,,10591952.000000,,10878448.000000,,1654688.000000,,0.524900,,0.217600,,0.223500,,0.034000,,95180.000000,80219.000000,94818.000000,,71.000000,520.000000,
2020,2020,28045,Sainte-Justine,M,1811,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,148604640.970000,,144099526.000000,,97645470.000000,,29038145.000000,,13474798.000000,,3941113.000000,,0.677600,,0.201500,,0.093500,,0.027300,,137278.000000,113359.000000,134972.000000,,101.000000,1101.000000,
2020,2020,28053,Lac-Etchemin,M,3892,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,430551851.030000,,408880304.000000,,314994344.000000,,61701682.000000,,22641724.000000,,9542554.000000,,0.770400,,0.150900,,0.055400,,0.023300,,172875.000000,141354.000000,166622.000000,,78.000000,2584.000000,
2020,2020,28060,Saint-Luc-de-Bellechasse,M,435,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,67840332.000000,,67840332.000000,,34222265.000000,,28719181.000000,,4292628.000000,,606258.000000,,0.504500,,0.423300,,0.063300,,0.008900,,112175.000000,93592.000000,95550.000000,,71.000000,710.000000,
2020,2020,28065,Sainte-Sabine,P,353,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,38810096.000000,,38766416.000000,,20394504.000000,,10377224.000000,,7677384.000000,,317304.000000,,0.526100,,0.267700,,0.198000,,0.008200,,84316.000000,79921.000000,85674.000000,,64.000000,453.000000,
2020,2020,28070,Saint-Camille-de-Lellis,P,727,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,66263698.710000,,65019518.000000,,31622352.000000,,19430082.000000,,13607816.000000,,359268.000000,,0.486400,,0.298800,,0.209300,,0.005500,,77817.000000,66550.000000,79644.000000,,59.000000,832.000000,
2020,2020,28075,Saint-Magloire,M,656,1 @ 1 999,AR280,Les Etchemins,12,Chaudiere-Appalaches,,,85256469.045000,,84107133.000000,,41788296.000000,,30054420.000000,,11621511.000000,,642906.000000,,0.496800,,0.357300,,0.138200,,0.007600,,94007.000000,79855.000000,92670.000000,,69.000000,920.000000,
2020,2020,29005,Saint-Theophile,M,703,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,107100799.400000,,101644698.400000,,33401144.000000,,42854400.400000,,21043932.000000,,4345222.000000,,0.328600,,0.421600,,0.207000,,0.042700,,94961.000000,78494.000000,139273.000000,,104.000000,769.000000,
2020,2020,29013,Saint-Gedeon-de-Beauce,M,2157,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,176490524.170000,,174822090.000000,,104637158.000000,,45350934.000000,,21765510.000000,,3068488.000000,,0.598500,,0.259400,,0.124500,,0.017600,,124361.000000,111028.000000,147815.000000,,69.000000,1194.000000,
2020,2020,29020,Saint-Hilaire-de-Dorset,P,99,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,45912378.000000,,45912378.000000,,3352897.000000,,28674506.000000,,13766401.000000,,118574.000000,,0.073000,,0.624500,,0.299800,,0.002600,,94356.000000,78988.000000,370261.000000,,276.000000,124.000000,
2020,2020,29025,Saint-Evariste-de-Forsyth,M,566,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,102910374.415000,,102629977.000000,,33693338.000000,,30754820.000000,,37848915.000000,,332904.000000,,0.328300,,0.299700,,0.368800,,0.003200,,128997.000000,116771.000000,182789.000000,,136.000000,563.000000,
2020,2020,29030,La Guadeloupe,VL,1774,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,132353696.535000,,128853000.000000,,83383547.000000,,30488927.000000,,13126320.000000,,1854206.000000,,0.647100,,0.236600,,0.101900,,0.014400,,133475.000000,99570.000000,159079.000000,,119.000000,832.000000,
2020,2020,29038,Saint-Honore-de-Shenley,M,1548,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,178683391.260000,,177694803.000000,,74267523.000000,,33749199.000000,,68075370.000000,,1602711.000000,,0.417900,,0.189900,,0.383100,,0.009000,,131408.000000,118995.000000,184972.000000,,138.000000,966.000000,
2020,2020,29045,Saint-Martin,P,2550,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,206927589.470000,,195050772.000000,,118823432.000000,,43351966.000000,,30780820.000000,,2094554.000000,,0.609200,,0.222300,,0.157800,,0.010700,,120293.000000,103666.000000,144402.000000,,68.000000,1433.000000,
2020,2020,29050,Saint-Rene,P,799,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,82542800.000000,,82542800.000000,,51372000.000000,,22675100.000000,,5868800.000000,,2626900.000000,,0.622400,,0.274700,,0.071100,,0.031800,,171902.000000,160812.000000,128772.000000,,96.000000,641.000000,
2020,2020,29057,Saint-Come--Liniere,M,3256,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,264452470.275000,,262411065.000000,,176396955.000000,,53478600.000000,,28351680.000000,,4183830.000000,,0.672200,,0.203800,,0.108000,,0.015900,,139872.000000,120027.000000,136035.000000,,64.000000,1944.000000,
2020,2020,29065,Saint-Philibert,M,352,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,50235075.000000,,50191020.000000,,15965433.000000,,14712291.000000,,19405881.000000,,107415.000000,,0.318100,,0.293100,,0.386600,,0.002100,,127420.000000,119844.000000,160495.000000,,120.000000,313.000000,
2020,2020,29073,Saint-Georges,V,33348,25 000 @ 99 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,3216316844.000000,,3043711910.000000,,2245225900.000000,,639090100.000000,,84156700.000000,,75239210.000000,,0.737700,,0.210000,,0.027600,,0.024700,,184744.000000,141275.000000,234973.000000,,70.000000,13688.000000,
2020,2020,29095,Lac-Poulin,VL,146,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,60491868.000000,,60491868.000000,,58137396.000000,,313654.000000,,189740.000000,,1851078.000000,,0.961100,,0.005200,,0.003100,,0.030600,,476791.000000,361772.000000,305514.000000,,228.000000,198.000000,
2020,2020,29100,Saint-Benoit-Labre,M,1623,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,187474434.840000,,186817752.000000,,102994056.000000,,33831072.000000,,47558709.000000,,2433915.000000,,0.551300,,0.181100,,0.254600,,0.013000,,145108.000000,135542.000000,152916.000000,,114.000000,1226.000000,
2020,2020,29112,Saint-Ephrem-de-Beauce,M,2381,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,238540354.470000,,236490111.000000,,118980279.000000,,40568517.000000,,74945277.000000,,1996038.000000,,0.503100,,0.171500,,0.316900,,0.008400,,144958.000000,119652.000000,175915.000000,,82.000000,1356.000000,
2020,2020,29120,Notre-Dame-des-Pins,P,1718,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,172499202.720000,,171406476.000000,,136731456.000000,,25878096.000000,,5020272.000000,,3776652.000000,,0.797700,,0.151000,,0.029300,,0.022000,,196672.000000,173890.000000,191453.000000,,143.000000,901.000000,
2020,2020,29125,Saint-Simon-les-Mines,M,598,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,,,63968300.000000,,63968300.000000,,40299050.000000,,12378190.000000,,10048720.000000,,1242340.000000,,0.630000,,0.193500,,0.157100,,0.019400,,189353.000000,172388.000000,134105.000000,,100.000000,477.000000,
2020,2020,30005,Saint-Augustin-de-Woburn,P,696,1 @ 1 999,AR300,Le Granit,05,Estrie,,,89056763.130000,,87731024.000000,,41066196.000000,,22872864.000000,,20617534.000000,,3174430.000000,,0.468100,,0.260700,,0.235000,,0.036200,,131762.000000,110241.000000,127772.000000,,95.000000,697.000000,
2020,2020,30010,Notre-Dame-des-Bois,M,960,1 @ 1 999,AR300,Le Granit,05,Estrie,,,133805092.395000,,133029625.000000,,84010083.000000,,21036280.000000,,15395127.000000,,12588135.000000,,0.631500,,0.158100,,0.115700,,0.094600,,106113.000000,87702.000000,73925.000000,,55.000000,1810.000000,
2020,2020,30015,Val-Racine,M,167,1 @ 1 999,AR300,Le Granit,05,Estrie,,,39301926.000000,,39289992.000000,,22852998.000000,,10292820.000000,,4810524.000000,,1333650.000000,,0.581600,,0.262000,,0.122400,,0.033900,,144674.000000,136179.000000,131886.000000,,98.000000,298.000000,
2020,2020,30020,Piopolis,M,348,1 @ 1 999,AR300,Le Granit,05,Estrie,,,101364900.000000,,101364900.000000,,74444600.000000,,8733400.000000,,11806400.000000,,6380500.000000,,0.734400,,0.086200,,0.116500,,0.062900,,230510.000000,228711.000000,201922.000000,,150.000000,502.000000,
2020,2020,30025,Frontenac,M,1763,1 @ 1 999,AR300,Le Granit,05,Estrie,,,256820087.000000,,256818800.000000,,192245200.000000,,24748700.000000,,31128600.000000,,8696300.000000,,0.748600,,0.096400,,0.121200,,0.033900,,213894.000000,205263.000000,200172.000000,,149.000000,1283.000000,
2020,2020,30030,Lac-Megantic,V,5601,2 000 @ 9 999,AR300,Le Granit,05,Estrie,,,571089633.450000,,532178982.000000,,372765018.000000,,147565440.000000,,2589576.000000,,9258948.000000,,0.700500,,0.277300,,0.004900,,0.017400,,172541.000000,120795.000000,228162.000000,,107.000000,2503.000000,
2020,2020,30035,Marston,CT,720,1 @ 1 999,AR300,Le Granit,05,Estrie,,,107964200.000000,,107964200.000000,,84982900.000000,,7941000.000000,,8395800.000000,,6644500.000000,,0.787100,,0.073600,,0.077800,,0.061500,,199838.000000,189863.000000,154898.000000,,115.000000,697.000000,
2020,2020,30040,Milan,M,312,1 @ 1 999,AR300,Le Granit,05,Estrie,,,55990285.000000,,55990285.000000,,25578917.000000,,14597263.000000,,15469158.000000,,344947.000000,,0.456800,,0.260700,,0.276300,,0.006200,,125444.000000,108146.000000,125258.000000,,93.000000,447.000000,
2020,2020,30045,Nantes,M,1413,1 @ 1 999,AR300,Le Granit,05,Estrie,,,133248209.820000,,132539782.000000,,85080884.000000,,20531196.000000,,23168923.000000,,3758779.000000,,0.641900,,0.154900,,0.174800,,0.028400,,140229.000000,120884.000000,120915.000000,,90.000000,1102.000000,
2020,2020,30050,Sainte-Cecile-de-Whitton,M,865,1 @ 1 999,AR300,Le Granit,05,Estrie,,,102474244.500000,,101857700.000000,,57001100.000000,,18759900.000000,,24511300.000000,,1585400.000000,,0.559600,,0.184200,,0.240600,,0.015600,,116207.000000,112921.000000,121848.000000,,91.000000,841.000000,
2020,2020,30055,Audet,M,757,1 @ 1 999,AR300,Le Granit,05,Estrie,,,73470195.750000,,72898875.000000,,32800215.000000,,12491115.000000,,27005370.000000,,602175.000000,,0.449900,,0.171300,,0.370400,,0.008300,,118189.000000,108837.000000,146940.000000,,110.000000,500.000000,
2020,2020,30070,Saint-Robert-Bellarmin,M,568,1 @ 1 999,AR300,Le Granit,05,Estrie,,,60526078.600000,,59861672.000000,,22345336.000000,,20530224.000000,,16757728.000000,,228384.000000,,0.373300,,0.343000,,0.279900,,0.003800,,88492.000000,81342.000000,118912.000000,,89.000000,509.000000,
2020,2020,30072,Saint-Ludger,M,1045,1 @ 1 999,AR300,Le Granit,05,Estrie,,,101256807.000000,,100720700.000000,,47825000.000000,,12009800.000000,,39999700.000000,,886200.000000,,0.474800,,0.119200,,0.397100,,0.008800,,104111.000000,86982.000000,117604.000000,,88.000000,861.000000,
2020,2020,30080,Lac-Drolet,M,1033,1 @ 1 999,AR300,Le Granit,05,Estrie,,,117805442.790000,,117111764.000000,,70513940.000000,,18133528.000000,,25845148.000000,,2619148.000000,,0.602100,,0.154800,,0.220700,,0.022400,,129887.000000,111969.000000,130460.000000,,97.000000,903.000000,
2020,2020,30085,Saint-Sebastien,M,651,1 @ 1 999,AR300,Le Granit,05,Estrie,,,72363410.500000,,71738000.000000,,32322100.000000,,14575100.000000,,24580500.000000,,260300.000000,,0.450600,,0.203200,,0.342600,,0.003600,,108097.000000,95894.000000,142448.000000,,106.000000,508.000000,
2020,2020,30090,Courcelles,M,782,1 @ 1 999,AR300,Le Granit,05,Estrie,,,74428179.500000,,73819500.000000,,35975500.000000,,10419100.000000,,26762600.000000,,662300.000000,,0.487300,,0.141100,,0.362500,,0.009000,,95214.000000,84827.000000,118895.000000,,89.000000,626.000000,
2020,2020,30095,Lambton,M,1607,1 @ 1 999,AR300,Le Granit,05,Estrie,,,297784331.100000,,295265088.000000,,225146088.000000,,19408140.000000,,39725640.000000,,10985220.000000,,0.762500,,0.065700,,0.134500,,0.037200,,185351.000000,185033.000000,173130.000000,,129.000000,1720.000000,
2020,2020,30100,Saint-Romain,M,713,1 @ 1 999,AR300,Le Granit,05,Estrie,,,114792679.100000,,113296370.000000,,73199830.000000,,16533660.000000,,20048600.000000,,3514280.000000,,0.646100,,0.145900,,0.177000,,0.031000,,156304.000000,150826.000000,133947.000000,,100.000000,857.000000,
2020,2020,30105,Stornoway,M,527,1 @ 1 999,AR300,Le Granit,05,Estrie,,,80110910.500000,,78930000.000000,,29482600.000000,,13873300.000000,,34748400.000000,,825700.000000,,0.373500,,0.175800,,0.440200,,0.010500,,123618.000000,113953.000000,144866.000000,,108.000000,553.000000,
2020,2020,30110,Stratford,CT,933,1 @ 1 999,AR300,Le Granit,05,Estrie,,,280055748.500000,,279189600.000000,,229851100.000000,,16018700.000000,,19274600.000000,,14045200.000000,,0.823300,,0.057400,,0.069000,,0.050300,,236181.000000,229272.000000,173732.000000,,129.000000,1612.000000,
2020,2020,31008,Beaulac-Garthby,M,972,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,233311794.040000,,231675808.000000,,186104776.000000,,10769200.000000,,17629872.000000,,17171960.000000,,0.803300,,0.046500,,0.076100,,0.074100,,223296.000000,209901.000000,165587.000000,,123.000000,1409.000000,
2020,2020,31015,Disraeli,V,2374,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,169871587.405000,,155041565.000000,,128114864.000000,,23496034.000000,,309161.000000,,3121506.000000,,0.826300,,0.151500,,0.002000,,0.020100,,121686.000000,99604.000000,145687.000000,,68.000000,1166.000000,
2020,2020,31020,Disraeli,P,1138,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,181416984.000000,,181225362.000000,,137581762.000000,,13320127.000000,,22922591.000000,,7400882.000000,,0.759200,,0.073500,,0.126500,,0.040800,,195902.000000,179145.000000,159698.000000,,119.000000,1136.000000,
2020,2020,31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,178,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,41225798.500000,,41220150.000000,,19270800.000000,,8975950.000000,,11783100.000000,,1190300.000000,,0.467500,,0.217800,,0.285900,,0.028900,,176490.000000,158100.000000,166906.000000,,124.000000,247.000000,
2020,2020,31030,Saint-Fortunat,M,262,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,45834720.510000,,45834210.000000,,11728572.000000,,6961092.000000,,26883324.000000,,261222.000000,,0.255900,,0.151900,,0.586500,,0.005700,,111591.000000,103414.000000,156968.000000,,117.000000,292.000000,
2020,2020,31035,Saint-Julien,M,368,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,63260106.420000,,63256540.000000,,24258616.000000,,6458300.000000,,31665564.000000,,874060.000000,,0.383500,,0.102100,,0.500600,,0.013800,,172856.000000,148228.000000,170512.000000,,127.000000,371.000000,
2020,2020,31040,Irlande,M,869,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,101429100.000000,,101429100.000000,,48438600.000000,,10480400.000000,,41806800.000000,,703300.000000,,0.477600,,0.103300,,0.412200,,0.006900,,146868.000000,124213.000000,152985.000000,,114.000000,663.000000,
2020,2020,31045,Saint-Joseph-de-Coleraine,M,1718,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,234607443.000000,,233380700.000000,,197941500.000000,,22126800.000000,,6987700.000000,,6324700.000000,,0.848100,,0.094800,,0.029900,,0.027100,,169185.000000,168170.000000,158519.000000,,118.000000,1480.000000,
2020,2020,31050,Sainte-Praxede,P,315,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,114544463.800000,,111019064.000000,,71191640.000000,,14744184.000000,,18272072.000000,,6811168.000000,,0.641300,,0.132800,,0.164600,,0.061400,,253373.000000,244337.000000,191867.000000,,143.000000,597.000000,
2020,2020,31056,Adstock,M,2768,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,459714229.500000,,455793600.000000,,325731900.000000,,48444800.000000,,72502000.000000,,9114900.000000,,0.714600,,0.106300,,0.159100,,0.020000,,199321.000000,178692.000000,164301.000000,,77.000000,2798.000000,
2020,2020,31060,Sainte-Clotilde-de-Beauce,M,558,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,67119295.360000,,66615432.000000,,26187408.000000,,12656800.000000,,27474928.000000,,296296.000000,,0.393100,,0.190000,,0.412400,,0.004400,,130200.000000,108474.000000,153591.000000,,114.000000,437.000000,
2020,2020,31084,Thetford Mines,V,25670,25 000 @ 99 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,1987172661.850000,,1837762468.000000,,1372372143.000000,,392823845.000000,,51049137.000000,,21517343.000000,,0.746800,,0.213800,,0.027800,,0.011700,,133251.000000,101748.000000,171205.000000,,51.000000,11607.000000,
2020,2020,31095,Saint-Adrien-d'Irlande,M,396,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,43610857.500000,,43610500.000000,,16649700.000000,,3164500.000000,,23430600.000000,,365700.000000,,0.381800,,0.072600,,0.537300,,0.008400,,112673.000000,96484.000000,131358.000000,,98.000000,332.000000,
2020,2020,31100,Saint-Jean-de-Brebeuf,M,363,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,54352430.000000,,54351000.000000,,16129400.000000,,1894400.000000,,36216700.000000,,110500.000000,,0.296800,,0.034900,,0.666300,,0.002000,,135574.000000,122767.000000,167754.000000,,125.000000,324.000000,
2020,2020,31105,Kinnear's Mills,M,359,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,63599214.500000,,63599000.000000,,22215400.000000,,5932900.000000,,35020200.000000,,430500.000000,,0.349300,,0.093300,,0.550600,,0.006800,,143990.000000,115326.000000,141018.000000,,105.000000,451.000000,
2020,2020,31122,East Broughton,M,2192,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,121095425.290000,,118006308.000000,,103111680.000000,,11290776.000000,,1854650.000000,,1749202.000000,,0.873800,,0.095700,,0.015700,,0.014800,,110606.000000,94630.000000,116214.000000,,54.000000,1042.000000,
2020,2020,31130,Sacre-Coeur-de-Jesus,P,536,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,71100333.675000,,71027355.000000,,23149350.000000,,9525180.000000,,37978710.000000,,374115.000000,,0.325900,,0.134100,,0.534700,,0.005300,,121940.000000,101957.000000,127420.000000,,95.000000,558.000000,
2020,2020,31135,Saint-Pierre-de-Broughton,M,887,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,117763716.400000,,116870710.000000,,49784460.000000,,14712280.000000,,51329080.000000,,1044890.000000,,0.426000,,0.125900,,0.439200,,0.008900,,136008.000000,115818.000000,139201.000000,,104.000000,846.000000,
2020,2020,31140,Saint-Jacques-de-Leeds,M,681,1 @ 1 999,AR310,Les Appalaches,12,Chaudiere-Appalaches,,,86250728.000000,,85700100.000000,,37050700.000000,,8162500.000000,,40071300.000000,,415600.000000,,0.432300,,0.095200,,0.467600,,0.004800,,143749.000000,116035.000000,172847.000000,,129.000000,499.000000,
2020,2020,32013,Saint-Ferdinand,M,2050,2 000 @ 9 999,AR320,L'Erable,17,Centre-du-Quebec,,,321021117.945000,,317421126.000000,,216733374.000000,,23550219.000000,,62335449.000000,,14802084.000000,,0.682800,,0.074200,,0.196400,,0.046600,,192897.000000,167810.000000,188393.000000,,88.000000,1704.000000,
2020,2020,32023,Sainte-Sophie-d'Halifax,M,584,1 @ 1 999,AR320,L'Erable,17,Centre-du-Quebec,,,108099742.605000,,107450775.000000,,37711362.000000,,1886667.000000,,60890271.000000,,6962475.000000,,0.351000,,0.017600,,0.566700,,0.064800,,174804.000000,155796.000000,241294.000000,,180.000000,448.000000,
2020,2020,32033,Princeville,V,6230,2 000 @ 9 999,AR320,L'Erable,17,Centre-du-Quebec,,,622217623.860000,,615884040.000000,,374159088.000000,,118684548.000000,,104021496.000000,,19018908.000000,,0.607500,,0.192700,,0.168900,,0.030900,,167575.000000,129501.000000,215300.000000,,101.000000,2890.000000,
