an_profil,an_donnee,cod_prov,PRC0350,PRC2950,PRC3750,PRC2550,PRC2150,PRC3850,PRC0150,PRC3050,PRC4550,PRC0250,PRC3950,PRC3150,PRC4050,PRC4250,PRC4350,PRC3250,PRC4450,PRC2750,PRC3550,PRC3650,PRC2850
2023,2022,PROV,0.017100,0.074300,0.289500,0.203800,0.615800,0.064700,0.020200,7772.000000,6187.000000,0.179800,0.329200,6592.000000,0.899400,2242.000000,5247.000000,4536.000000,3433.000000,0.599500,0.522500,0.077000,0.036800
