an_profil,an_donnee,cod_prov,PRC0350,PRC3150,PRC4350,PRC3250,PRC4450,PRC2750,PRC3550,PRC3650,PRC2850,PRC2950,PRC3750,PRC2550,PRC2150,PRC3850,PRC0150,PRC3050,PRC4550,PRC0250,PRC3950,PRC4050,PRC4250
2019,2018,PROV,0.018300,5460.000000,4507.000000,3966.000000,3114.000000,0.627500,0.543100,0.084500,0.038500,0.053600,0.280300,0.158400,0.613100,0.067900,0.021700,6455.000000,5328.000000,0.194200,0.354400,1.023300,2069.000000
