an_profil,an_donnee,cod_cp,desc_cp,PRC0310,PRC2910,PRC3710,PRC2510,PRC2110,PRC3810,PRC0110,PRC3010,PRC4510,PRC0210,PRC3910,PRC3110,PRC4010,PRC4210,PRC4310,PRC3210,PRC4410,PRC2710,PRC3510,PRC3610,PRC2810
2021,2020,CP01,1 @ 1 999,0.014300,0.186800,0.142100,0.382300,0.607800,0.060900,0.011500,1735.000000,2507.000000,0.154400,0.194300,2161.000000,0.966500,1543.000000,3122.000000,1580.000000,2155.000000,0.651600,0.514100,0.137500,0.019500
2021,2020,CP02,2 000 @ 9 999,0.014200,0.100000,0.150400,0.318200,0.591000,0.053600,0.018100,3870.000000,4332.000000,0.173100,0.273800,3042.000000,1.029500,2002.000000,3405.000000,2475.000000,2621.000000,0.716400,0.559300,0.157100,0.033200
2021,2020,CP03,10 000 @ 24 999,0.014700,0.067900,0.177900,0.300300,0.579600,0.047500,0.019100,6111.000000,5857.000000,0.147100,0.295600,4697.000000,0.980700,2655.000000,4502.000000,3938.000000,3547.000000,0.716200,0.605400,0.110800,0.038000
2021,2020,CP04,25 000 @ 99 999,0.015400,0.071700,0.154900,0.218200,0.595000,0.046000,0.021500,7128.000000,5621.000000,0.167200,0.310800,5101.000000,1.032400,2275.000000,4023.000000,4367.000000,3266.000000,0.742400,0.608400,0.134100,0.031000
2021,2020,CP05,100 000 et plus,0.020500,0.107400,0.317100,0.135500,0.629200,0.068100,0.025200,12176.000000,6953.000000,0.207900,0.388400,9931.000000,1.026500,2212.000000,5671.000000,6581.000000,3624.000000,0.533900,0.490900,0.043000,0.041600
