an_profil,an_donnee,cod_prov,PRC0350,PRC3150,PRC4350,PRC3250,PRC4450,PRC2750,PRC3550,PRC3650,PRC2850,PRC2950,PRC3750,PRC2550,PRC2150,PRC3850,PRC0150,PRC3050,PRC4550,PRC0250,PRC3950,PRC4050,PRC4250
2020,2019,PROV,0.018700,5771.000000,4743.000000,4082.000000,3191.000000,0.621200,0.538400,0.082700,0.038600,0.059100,0.281200,0.161100,0.613800,0.063700,0.022400,6924.000000,5690.000000,0.192400,0.351000,1.019600,2117.000000
