an_profil,an_donnee,cod_prov,PRC0350,PRC3150,PRC4350,PRC3250,PRC4450,PRC2750,PRC3550,PRC3650,PRC2850,PRC2950,PRC3750,PRC2550,PRC2150,PRC3850,PRC0150,PRC3050,PRC4550,PRC0250,PRC3950,PRC4050,PRC4250
2018,2017,PROV,0.018100,5290.000000,4371.000000,3873.000000,3045.000000,0.651000,0.561800,0.089200,0.039600,0.067900,0.241500,0.154300,0.611400,0.067600,0.021300,6226.000000,5145.000000,0.195100,0.359600,1.022400,2025.000000
