an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,RFU0700,RFU0702,PRR0202,PRR0203,RFU0400,RFU0401,RFU0500,RFU0501,RFU0600,RFU0601,PRC1400,PRC1401,PRC1500,PRC1501,PRC1600,PRC1601,PRC2200,PRC2201,PRC2300,PRC2000,RAT0130,RAT0131,IND0102,RFU3002,RFU3003
2019,2019,AG900,La Tuque,AG,11861,10 000 @ 24 999,,,04,Mauricie,,,,1149715122.115000,,1095165886.000000,,836402958.000000,,225299064.000000,,6005049.000000,,27458815.000000,,0.763700,,0.205700,,0.005500,,0.025100,,,0.000000,94791.000000,0.000000,,12129.000000
2019,2019,01023,Les Îles-de-la-Madeleine,M,12367,10 000 @ 24 999,AR011,Hors MRC - Les Îles de la Madeleine,11,Gaspésie--Îles-de-la-Madeleine,,,989350822.500000,,908624800.000000,,730480900.000000,,122058200.000000,,12870900.000000,,43214800.000000,,0.803900,,0.134300,,0.014200,,0.047600,,132384.000000,114581.000000,95276.000000,0.000000,35.000000,10384.000000,
2019,2019,01042,Grosse-Île,M,465,1 @ 1 999,AR011,Hors MRC - Les Îles de la Madeleine,11,Gaspésie--Îles-de-la-Madeleine,,,30672368.500000,,28607900.000000,,18616200.000000,,9119600.000000,,,,872100.000000,,0.650700,,0.318800,,,,0.030500,,81734.000000,77022.000000,57872.000000,0.000000,44.000000,530.000000,
2019,2019,02005,Percé,V,3041,2 000 @ 9 999,AR020,Le Rocher-Percé,11,Gaspésie--Îles-de-la-Madeleine,,,231715703.575000,,216093485.000000,,166639889.000000,,31807018.000000,,3329063.000000,,14317515.000000,,0.771100,,0.147200,,0.015400,,0.066300,,95955.000000,86353.000000,69293.000000,0.000000,33.000000,3344.000000,
2019,2019,02010,Sainte-Thérèse-de-Gaspé,M,1012,1 @ 1 999,AR020,Le Rocher-Percé,11,Gaspésie--Îles-de-la-Madeleine,,,58428638.500000,,57466900.000000,,46113000.000000,,9522700.000000,,336200.000000,,1495000.000000,,0.802400,,0.165700,,0.005900,,0.026000,,104070.000000,90466.000000,85798.000000,0.000000,65.000000,681.000000,
2019,2019,02015,Grande-Rivière,V,3444,2 000 @ 9 999,AR020,Le Rocher-Percé,11,Gaspésie--Îles-de-la-Madeleine,,,207862210.500000,,183437100.000000,,154733500.000000,,24201200.000000,,245000.000000,,4257400.000000,,0.843500,,0.131900,,0.001300,,0.023200,,114489.000000,89345.000000,104348.000000,0.000000,50.000000,1992.000000,
2019,2019,02028,Chandler,V,7478,2 000 @ 9 999,AR020,Le Rocher-Percé,11,Gaspésie--Îles-de-la-Madeleine,,,487886392.000000,,441051700.000000,,360879500.000000,,66197600.000000,,698500.000000,,13276100.000000,,0.818200,,0.150100,,0.001600,,0.030100,,119146.000000,94972.000000,108492.000000,0.000000,52.000000,4497.000000,
2019,2019,02047,Port-Daniel--Gascons,M,2244,2 000 @ 9 999,AR020,Le Rocher-Percé,11,Gaspésie--Îles-de-la-Madeleine,,,224558025.640000,,221642714.000000,,110033936.000000,,100103220.000000,,2919664.000000,,8585894.000000,,0.496400,,0.451600,,0.013200,,0.038700,,97331.000000,86891.000000,100026.000000,0.000000,48.000000,2245.000000,
2019,2019,03005,Gaspé,V,14793,10 000 @ 24 999,AR030,La Côte-de-Gaspé,11,Gaspésie--Îles-de-la-Madeleine,,,1381185510.500000,,1234540960.000000,,1010314300.000000,,156244660.000000,,4138300.000000,,63843700.000000,,0.818400,,0.126600,,0.003400,,0.051700,,165653.000000,133521.000000,136400.000000,0.000000,50.000000,10126.000000,
2019,2019,03010,Cloridorme,CT,660,1 @ 1 999,AR030,La Côte-de-Gaspé,11,Gaspésie--Îles-de-la-Madeleine,,,34568083.900000,,33444950.000000,,28949984.000000,,3057796.000000,,50862.000000,,1386308.000000,,0.865600,,0.091400,,0.001500,,0.041500,,74662.000000,70111.000000,40909.000000,0.000000,31.000000,845.000000,
2019,2019,03015,Petite-Vallée,M,165,1 @ 1 999,AR030,La Côte-de-Gaspé,11,Gaspésie--Îles-de-la-Madeleine,,,11726908.000000,,11699739.000000,,9955974.000000,,621554.000000,,217857.000000,,904354.000000,,0.851000,,0.053100,,0.018600,,0.077300,,91226.000000,74698.000000,41882.000000,0.000000,32.000000,280.000000,
2019,2019,03020,Grande-Vallée,M,1082,1 @ 1 999,AR030,La Côte-de-Gaspé,11,Gaspésie--Îles-de-la-Madeleine,,,83055942.565000,,77053304.000000,,65925932.000000,,8166254.000000,,328957.000000,,2632161.000000,,0.855600,,0.106000,,0.004300,,0.034200,,125470.000000,105668.000000,97828.000000,0.000000,74.000000,849.000000,
2019,2019,03025,Murdochville,V,635,1 @ 1 999,AR030,La Côte-de-Gaspé,11,Gaspésie--Îles-de-la-Madeleine,,,18823578.340000,,18116770.000000,,14062020.000000,,3627862.000000,,,,426888.000000,,0.776200,,0.200200,,,,0.023600,,35080.000000,27445.000000,36981.000000,0.000000,28.000000,509.000000,
2019,2019,04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,295,1 @ 1 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,28870728.000000,,28717968.000000,,23670504.000000,,2481666.000000,,317262.000000,,2248536.000000,,0.824200,,0.086400,,0.011000,,0.078300,,78861.000000,80007.000000,54166.000000,0.000000,41.000000,533.000000,
2019,2019,04010,Saint-Maxime-du-Mont-Louis,M,1127,1 @ 1 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,62676301.945000,,56992078.000000,,48272142.000000,,5317650.000000,,357035.000000,,3045251.000000,,0.847000,,0.093300,,0.006300,,0.053400,,83055.000000,71664.000000,64152.000000,0.000000,49.000000,977.000000,
2019,2019,04015,Mont-Saint-Pierre,VL,160,1 @ 1 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,10217592.000000,,10181512.000000,,7862888.000000,,1704208.000000,,112112.000000,,502304.000000,,0.772300,,0.167400,,0.011000,,0.049300,,59147.000000,52321.000000,38268.000000,0.000000,29.000000,267.000000,
2019,2019,04020,Rivière-à-Claude,M,126,1 @ 1 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,9972033.000000,,9972033.000000,,8388757.000000,,309262.000000,,104333.000000,,1169681.000000,,0.841200,,0.031000,,0.010500,,0.117300,,70865.000000,64573.000000,40702.000000,0.000000,31.000000,245.000000,
2019,2019,04025,Marsoui,VL,289,1 @ 1 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,12506586.300000,,11738790.000000,,9478260.000000,,1508220.000000,,49320.000000,,702990.000000,,0.807400,,0.128500,,0.004200,,0.059900,,56642.000000,50452.000000,42685.000000,0.000000,32.000000,293.000000,
2019,2019,04030,La Martre,M,231,1 @ 1 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,15461372.000000,,15421092.000000,,12990618.000000,,574732.000000,,376724.000000,,1479018.000000,,0.842400,,0.037300,,0.024400,,0.095900,,83920.000000,66930.000000,46995.000000,0.000000,36.000000,329.000000,
2019,2019,04037,Sainte-Anne-des-Monts,V,6437,2 000 @ 9 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,451533854.500000,,404332900.000000,,333104900.000000,,59351200.000000,,2262000.000000,,9614800.000000,,0.823800,,0.146800,,0.005600,,0.023800,,123614.000000,96184.000000,115927.000000,0.000000,56.000000,3895.000000,
2019,2019,04047,Cap-Chat,V,2417,2 000 @ 9 999,AR040,La Haute-Gaspésie,11,Gaspésie--Îles-de-la-Madeleine,,,162388218.950000,,153446919.000000,,122871937.000000,,21545737.000000,,6142816.000000,,2886429.000000,,0.800700,,0.140400,,0.040000,,0.018800,,98190.000000,83764.000000,79955.000000,0.000000,39.000000,2031.000000,
2019,2019,05010,Shigawake,M,278,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,17152794.945000,,17063739.000000,,12397572.000000,,635481.000000,,1862685.000000,,2168001.000000,,0.726500,,0.037200,,0.109200,,0.127100,,76304.000000,72782.000000,36730.000000,0.000000,28.000000,467.000000,
2019,2019,05015,Saint-Godefroi,CT,347,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,23133600.000000,,23036088.000000,,18724038.000000,,1347216.000000,,914532.000000,,2050302.000000,,0.812800,,0.058500,,0.039700,,0.089000,,102170.000000,88986.000000,55080.000000,0.000000,42.000000,420.000000,
2019,2019,05020,Hope Town,M,360,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,25359091.590000,,25355466.000000,,20164176.000000,,633930.000000,,1145562.000000,,3411798.000000,,0.795300,,0.025000,,0.045200,,0.134600,,119169.000000,102932.000000,47048.000000,0.000000,36.000000,539.000000,
2019,2019,05025,Hope,CT,580,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,36879018.000000,,36879018.000000,,31288398.000000,,418302.000000,,1169328.000000,,4002990.000000,,0.848400,,0.011300,,0.031700,,0.108500,,105483.000000,98720.000000,57444.000000,0.000000,44.000000,642.000000,
2019,2019,05032,Paspébiac,V,3157,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,232870297.868000,,217599335.200000,,181496224.000000,,25724524.800000,,1619800.000000,,8758786.400000,,0.834100,,0.118200,,0.007400,,0.040300,,132083.000000,111925.000000,99560.000000,0.000000,48.000000,2339.000000,
2019,2019,05040,New Carlisle,M,1404,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,105429655.980000,,83135524.000000,,70547591.000000,,5482684.000000,,442885.000000,,6662364.000000,,0.848600,,0.065900,,0.005300,,0.080100,,121421.000000,99834.000000,79390.000000,0.000000,60.000000,1328.000000,
2019,2019,05045,Bonaventure,V,2729,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,255386747.970000,,235560938.200000,,185548217.000000,,29612149.800000,,8546301.400000,,11854270.000000,,0.787700,,0.125700,,0.036300,,0.050300,,160935.000000,123135.000000,108169.000000,0.000000,52.000000,2361.000000,
2019,2019,05050,Saint-Elzéar,M,459,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,30346564.780500,,29591046.000000,,22014075.000000,,1929568.500000,,677821.500000,,4969581.000000,,0.743900,,0.065200,,0.022900,,0.167900,,89613.000000,73025.000000,47417.000000,0.000000,36.000000,640.000000,
2019,2019,05055,Saint-Siméon,P,1149,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,87364672.760000,,86510035.000000,,75926851.000000,,3927284.000000,,2208365.000000,,4447535.000000,,0.877700,,0.045400,,0.025500,,0.051400,,146160.000000,115622.000000,86074.000000,0.000000,66.000000,1015.000000,
2019,2019,05060,Caplan,M,2032,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,160743944.200000,,157046011.000000,,130626633.000000,,12619445.000000,,6007985.000000,,7791948.000000,,0.831800,,0.080400,,0.038300,,0.049600,,154098.000000,122600.000000,111165.000000,0.000000,54.000000,1446.000000,
2019,2019,05065,Saint-Alphonse,M,685,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,45600231.544000,,44849067.200000,,35166051.200000,,3217468.800000,,2411416.000000,,4054131.200000,,0.784100,,0.071700,,0.053800,,0.090400,,109388.000000,91435.000000,64226.000000,0.000000,49.000000,710.000000,
2019,2019,05070,New Richmond,V,3745,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,303710727.005000,,296790029.800000,,222985915.400000,,55301503.400000,,7064049.000000,,11438562.000000,,0.751300,,0.186300,,0.023800,,0.038500,,154539.000000,117962.000000,117263.000000,0.000000,57.000000,2590.000000,
2019,2019,05077,Cascapédia--Saint-Jules,M,730,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,62193825.500000,,61910500.000000,,51885400.000000,,3006900.000000,,928600.000000,,6089600.000000,,0.838100,,0.048600,,0.015000,,0.098400,,132354.000000,118450.000000,66875.000000,0.000000,51.000000,930.000000,
2019,2019,06005,Maria,M,2664,2 000 @ 9 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,251170467.860000,,217383420.800000,,187528712.800000,,17950576.800000,,2815675.200000,,9088456.000000,,0.862700,,0.082600,,0.013000,,0.041800,,179461.000000,143729.000000,152225.000000,0.000000,74.000000,1650.000000,
2019,2019,06013,Carleton-sur-Mer,V,4036,2 000 @ 9 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,387495558.185000,,367410528.000000,,298562029.700000,,49692232.300000,,6084341.000000,,13071925.000000,,0.812600,,0.135200,,0.016600,,0.035600,,171807.000000,132452.000000,131088.000000,0.000000,63.000000,2956.000000,
2019,2019,06020,Nouvelle,M,1680,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,138721160.900000,,132818890.400000,,106342740.000000,,13450284.400000,,3654910.000000,,9370956.000000,,0.800700,,0.101300,,0.027500,,0.070600,,129134.000000,103555.000000,79817.000000,0.000000,61.000000,1738.000000,
2019,2019,06025,Escuminac,M,544,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,49172665.500000,,47966800.000000,,37986300.000000,,1923100.000000,,924500.000000,,7132900.000000,,0.791900,,0.040100,,0.019300,,0.148700,,122324.000000,106508.000000,65302.000000,0.000000,50.000000,753.000000,
2019,2019,06030,Pointe-à-la-Croix,M,1380,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,88421526.420000,,83835636.000000,,66270624.000000,,11683284.000000,,112200.000000,,5769528.000000,,0.790500,,0.139400,,0.001300,,0.068800,,115374.000000,84589.000000,84695.000000,0.000000,64.000000,1044.000000,
2019,2019,06035,Ristigouche-Partie-Sud-Est,CT,169,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,13059480.000000,,13031060.000000,,10512264.000000,,463050.000000,,351232.000000,,1704514.000000,,0.806700,,0.035500,,0.027000,,0.130800,,111073.000000,89345.000000,56780.000000,0.000000,43.000000,230.000000,
2019,2019,06040,Saint-André-de-Restigouche,M,160,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,11577720.000000,,11577720.000000,,6867300.000000,,967670.000000,,1818190.000000,,1924560.000000,,0.593100,,0.083600,,0.157000,,0.166200,,62955.000000,57500.000000,39923.000000,0.000000,30.000000,290.000000,
2019,2019,06045,Matapédia,M,637,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,52220423.472000,,38181598.800000,,29456824.800000,,3192702.000000,,1858440.000000,,3673632.000000,,0.771500,,0.083600,,0.048700,,0.096200,,94415.000000,78424.000000,104441.000000,0.000000,80.000000,500.000000,
2019,2019,06050,Saint-Alexis-de-Matapédia,M,511,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,30135843.416000,,29549990.400000,,22632321.600000,,1347427.200000,,3187352.000000,,2382889.600000,,0.765900,,0.045600,,0.107900,,0.080600,,82574.000000,70260.000000,56119.000000,0.000000,43.000000,537.000000,
2019,2019,06055,Saint-François-d'Assise,M,672,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,36223455.400000,,35298384.000000,,28560400.000000,,1194644.000000,,881760.000000,,4661580.000000,,0.809100,,0.033800,,0.025000,,0.132100,,82845.000000,72517.000000,56599.000000,0.000000,43.000000,640.000000,
2019,2019,06060,L'Ascension-de-Patapédia,M,159,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,11704686.000000,,11647450.500000,,5906250.000000,,2261290.500000,,1874565.000000,,1605345.000000,,0.507100,,0.194100,,0.160900,,0.137800,,51080.000000,50254.000000,47387.000000,0.000000,36.000000,247.000000,
2019,2019,07005,Sainte-Marguerite-Marie,M,178,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,11627567.210000,,11626818.000000,,5649994.000000,,5930568.000000,,,,46256.000000,,0.485900,,0.510100,,,,0.004000,,55773.000000,52531.000000,48651.000000,0.000000,37.000000,239.000000,
2019,2019,07010,Sainte-Florence,M,377,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,21014037.000000,,20988495.000000,,11384703.000000,,7985934.000000,,1406097.000000,,211761.000000,,0.542400,,0.380500,,0.067000,,0.010100,,65818.000000,54022.000000,58372.000000,0.000000,44.000000,360.000000,
2019,2019,07018,Causapscal,V,2328,2 000 @ 9 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,125759663.250000,,118397020.200000,,82733832.000000,,26214418.200000,,8054940.000000,,1393830.000000,,0.698800,,0.221400,,0.068000,,0.011800,,92304.000000,73884.000000,92880.000000,0.000000,45.000000,1354.000000,
2019,2019,07025,Albertville,M,221,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,20675478.710000,,20487244.000000,,7824167.000000,,9623583.000000,,2861027.000000,,178467.000000,,0.381900,,0.469700,,0.139600,,0.008700,,63392.000000,55818.000000,55579.000000,0.000000,42.000000,372.000000,
2019,2019,07030,Saint-Léon-le-Grand,P,998,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,62781305.600000,,61884264.000000,,35616776.000000,,13585936.000000,,11974976.000000,,706576.000000,,0.575500,,0.219500,,0.193500,,0.011400,,91825.000000,84899.000000,87683.000000,0.000000,67.000000,716.000000,
2019,2019,07035,Saint-Zénon-du-Lac-Humqui,P,358,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,33680100.000000,,33649100.000000,,17239000.000000,,13544700.000000,,2331900.000000,,533500.000000,,0.512300,,0.402500,,0.069300,,0.015900,,76703.000000,68146.000000,61685.000000,0.000000,47.000000,546.000000,
2019,2019,07040,Sainte-Irène,P,322,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,43362681.000000,,43198800.000000,,25261200.000000,,11501800.000000,,5727400.000000,,708400.000000,,0.584800,,0.266300,,0.132600,,0.016400,,113558.000000,95100.000000,80750.000000,0.000000,61.000000,537.000000,
2019,2019,07047,Amqui,V,6147,2 000 @ 9 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,514412349.140000,,483990382.000000,,368407240.000000,,84535000.000000,,24673514.000000,,6374628.000000,,0.761200,,0.174700,,0.051000,,0.013200,,168149.000000,125133.000000,179113.000000,0.000000,87.000000,2872.000000,
2019,2019,07057,Lac-au-Saumon,M,1406,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,78899384.920000,,70327820.000000,,49525956.000000,,11229110.000000,,8638046.000000,,934708.000000,,0.704200,,0.159700,,0.122800,,0.013300,,101533.000000,85736.000000,98256.000000,0.000000,75.000000,803.000000,
2019,2019,07065,Saint-Alexandre-des-Lacs,P,284,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,18807372.000000,,18807372.000000,,10189188.000000,,6956502.000000,,1299990.000000,,361692.000000,,0.541800,,0.369900,,0.069100,,0.019200,,91696.000000,76756.000000,57691.000000,0.000000,44.000000,326.000000,
2019,2019,07070,Saint-Tharcisius,P,427,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,27353922.425000,,26991305.000000,,11302660.000000,,8197315.000000,,7454530.000000,,36800.000000,,0.418800,,0.303700,,0.276200,,0.001400,,87171.000000,82493.000000,93678.000000,0.000000,71.000000,292.000000,
2019,2019,07075,Saint-Vianney,M,421,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,31460719.000000,,31036700.000000,,13873900.000000,,14973800.000000,,2003800.000000,,185200.000000,,0.447000,,0.482500,,0.064600,,0.006000,,85807.000000,71261.000000,68542.000000,0.000000,52.000000,459.000000,
2019,2019,07080,Val-Brillant,M,913,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,77780529.825000,,76745609.000000,,56017065.000000,,5648623.000000,,13059061.000000,,2020860.000000,,0.729900,,0.073600,,0.170200,,0.026300,,127420.000000,105959.000000,104967.000000,0.000000,80.000000,741.000000,
2019,2019,07085,Sayabec,M,1793,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,138093842.500000,,133755800.000000,,71164100.000000,,53094500.000000,,7659000.000000,,1838200.000000,,0.532000,,0.397000,,0.057300,,0.013700,,104632.000000,83863.000000,128939.000000,0.000000,98.000000,1071.000000,
2019,2019,07090,Saint-Cléophas,P,360,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,21961368.000000,,21961368.000000,,7473411.000000,,12111561.000000,,2281752.000000,,94644.000000,,0.340300,,0.551500,,0.103900,,0.004300,,70422.000000,70238.000000,68203.000000,0.000000,52.000000,322.000000,
2019,2019,07095,Saint-Moïse,P,552,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,35908146.275000,,35395106.000000,,17644494.000000,,13281240.000000,,3680762.000000,,788610.000000,,0.498500,,0.375200,,0.104000,,0.022300,,73394.000000,67400.000000,62776.000000,0.000000,48.000000,572.000000,
2019,2019,07100,Saint-Noël,VL,412,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,18767819.040000,,18341376.000000,,10286784.000000,,4353696.000000,,3457728.000000,,243168.000000,,0.560900,,0.237400,,0.188500,,0.013300,,57979.000000,54215.000000,60347.000000,0.000000,46.000000,311.000000,
2019,2019,07105,Saint-Damase,P,333,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,33236838.520000,,32902472.000000,,13426536.000000,,9893872.000000,,8904740.000000,,677324.000000,,0.408100,,0.300700,,0.270600,,0.020600,,93017.000000,83916.000000,83300.000000,0.000000,63.000000,399.000000,
2019,2019,08005,Les Méchins,M,977,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,86508187.355000,,85140554.000000,,58869919.000000,,24590945.000000,,649422.000000,,1030268.000000,,0.691400,,0.288800,,0.007600,,0.012100,,99941.000000,77832.000000,82942.000000,0.000000,63.000000,1043.000000,
2019,2019,08010,Saint-Jean-de-Cherbourg,P,165,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,12187362.485000,,12092896.000000,,9433296.000000,,2096724.000000,,468700.000000,,94176.000000,,0.780100,,0.173400,,0.038800,,0.007800,,75374.000000,71953.000000,58313.000000,0.000000,44.000000,209.000000,
2019,2019,08015,Grosses-Roches,M,388,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,28903282.500000,,28505100.000000,,23331400.000000,,853000.000000,,317800.000000,,4002900.000000,,0.818500,,0.029900,,0.011100,,0.140400,,85112.000000,80796.000000,64516.000000,0.000000,49.000000,448.000000,
2019,2019,08023,Sainte-Félicité,M,1098,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,68286309.840000,,67371668.000000,,54487118.000000,,3917746.000000,,8380078.000000,,586726.000000,,0.808800,,0.058200,,0.124400,,0.008700,,105920.000000,87583.000000,81976.000000,0.000000,62.000000,833.000000,
2019,2019,08030,Saint-Adelme,P,518,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,36514287.460000,,36018038.000000,,28091994.000000,,2169230.000000,,5205956.000000,,550858.000000,,0.779900,,0.060200,,0.144500,,0.015300,,110360.000000,93364.000000,78022.000000,0.000000,59.000000,468.000000,
2019,2019,08035,Saint-René-de-Matane,M,967,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,58626275.355000,,57228424.000000,,50215046.000000,,2110991.000000,,2042372.000000,,2860015.000000,,0.877400,,0.036900,,0.035700,,0.050000,,90664.000000,77093.000000,68649.000000,0.000000,52.000000,854.000000,
