an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4100,PRC4102,PRC4101,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2017,2016,22025,Saint-Gabriel-de-Valcartier,M,3100,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,736644479.24,0,5673710,0,1552852,0,5245080,0,1263237,0,289615,0,0,0,2951151,0,92625,0,4450012,0,14038,0,0,0,0,7584,18396601,14038,3189669,0,0,0,0,0,0,0,0.006,0,2557,0,0,0,3190,0,0,945,0,0,0,1113,0,0,0.2961,0.2408,0.0552,0.5627,0.0177,0.1236,0.6081,0.6104,0.0469,0,0,0,8,0,0,0,10,0,0,0.002,0.0008,0.3664,0,1033,0,0,888,0,0,35,44
2017,2016,22030,Lac-Delage,V,624,1 @ 1 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,103503436,0,1079350,0,963188,0,1079350,0,697998,0,265190,0,0,0,0,0,24781,0,1097769,0,556658,0,0,0,0,87737,4219663,495671,255437,0,0,0,0,0,0,0,0.0106,0,3191,0,0,0,4051,0,0,2937,0,0,0,3554,0,0,0.8924,0.6467,0.2457,0,0.023,0.0847,0.2367,0.4396,0.0249,0.0054,0,0,1618,0,0,0,2054,0,0,0.0964,0.1175,0.8761,0,3443,0,0,3145,0,0,82,68
2017,2016,22035,Stoneham-et-Tewkesbury,CU,7904,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1252157460.8,0,20460538,0,9920889,0,12025380,0,7860605,0,2060284,0,83455,0,150041,0,262176,0,13068534,0,25174064,0,0,0,0,1935755,65854257,25211163,1059595,0,0,0,0,0,0,0,0.0104,0,2181,0,0,0,2731,0,0,1728,0,0,0,2086,0,0,0.825,0.6537,0.1713,0.0125,0.0218,0.1407,0.0881,0.7021,0.1344,0.0201,0,0,4228,0,0,0,5294,0,0,0.1619,0.3828,0.7467,0,2131,0,0,1936,0,0,72,76
2017,2016,22040,Lac-Beauport,M,7577,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1277785988.3,0,12988888,0,10530530,0,12649456,0,8962786,0,1567744,0,3709,0,182327,0,289524,0,12067390,0,17993437,0,0,0,0,1866959,38648208,18262127,810013,0,0,0,0,0,0,0,0.0094,0,2936,0,0,0,3678,0,0,2693,0,0,0,3211,0,0,0.8325,0.7086,0.1239,0.0144,0.0229,0.1302,0.064,0.6151,0.028,0.0141,0,0,4379,0,0,0,5486,0,0,0.1574,0.4725,0.7849,0,3218,0,0,2972,0,0,76,68
2017,2016,22045,Sainte-Brigitte-de-Laval,V,7171,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,759919017.67,0,11236198,0,9235666,0,10727440,0,5479636,0,3756030,0,0,0,73823,0,319081,0,11359560,0,30966234,0,0,0,0,2422609,59079873,26750820,39420,0,0,0,0,0,0,0,0.0149,0,2891,0,0,0,3505,0,0,2431,0,0,0,2850,0,0,0.8609,0.5108,0.3501,0.0069,0.0297,0.1024,0.0037,0.7278,0.0624,0.0407,0,0,7881,0,0,0,9555,0,0,0.2246,0.4528,1.1682,0,2891,0,0,2696,0,0,113,108
2017,2016,23027,Québec,V,540994,100 000 et plus,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,69082415329,0,1615534896,0,1007591127,1005074244,1516771963,0,862991828,862991832,144599299,142082412,5926166,0,99932649,101065470,110875990,0,1404570884,0,0,1760561901,1807890960,736822536,1071068424,318616789,6494490014,2192759948,145439532,0,0,0,0,0,0,0,0.0197,0,8083,0,0,0,4705,0,0,6112,0,0,0,3490,0,0,0.6643,0.569,0.0953,0.0659,0.0731,0.1967,0.0959,0.656,0.0459,0.0255,0,0,10477,0,0,0,6098,0,0,0.2229,0.3376,1.1439,1.1439,3270,0,3270,2206,0,2206,100,101
2017,2016,23057,L'Ancienne-Lorette,V,17096,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1977129164.5,0,33014000,0,27746392,0,31283149,0,23735521,0,4010871,0,85311,0,311060,0,1297171,0,32727006,0,44256401,0,0,0,0,2806159,65938980,27741712,4267791,0,0,0,0,0,0,0,0.0165,0,5530,0,0,0,4285,0,0,4753,0,0,0,3643,0,0,0.8869,0.7587,0.1282,0.0099,0.0415,0.0616,0.1364,0.5577,0.0355,0.0224,0,0,7497,0,0,0,5810,0,0,0.0893,0.4207,1.1159,1.1159,3189,0,3189,2627,0,2627,103,111
2017,2016,23072,Saint-Augustin-de-Desmaures,V,19077,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,3105435330.5,0,60021819,0,49229965,0,59611443,0,43715296,0,5514669,0,-5946,0,1274726,0,1228413,0,53341922,0,126774646,0,0,0,0,10541758,206296056,124664969,10695490,0,0,0,0,0,0,0,0.0172,0,6782,0,0,0,6528,0,0,6399,0,0,0,6024,0,0,0.8258,0.7333,0.0925,0.0214,0.0206,0.1322,0.1794,0.7766,0.0113,0.0408,0,0,16117,0,0,0,15513,0,0,0.2022,0.6043,1.1878,1.1878,4307,0,4307,3915,0,3915,109,115
2017,2016,25213,Lévis,V,144147,100 000 et plus,AR251,Hors MRC - Lévis,12,Chaudière-Appalaches,CM235,Communauté métropolitaine de Québec,17168830599,0,293383931,0,210821726,0,262675428,0,176053750,0,34212258,0,1514408,0,6304615,0,12091105,0,269811714,0,417687290,0,0,0,0,54527468,1184232190,438245203,16988329,0,0,0,0,0,0,0,0.0156,0,4777,0,0,0,3959,0,0,3975,0,0,0,3111,0,0,0.8005,0.6702,0.1302,0.024,0.046,0.1295,0.0647,0.5907,0.0647,0.0243,0,0,7437,0,0,0,6163,0,0,0.2053,0.3701,0.9638,0,2732,0,0,2133,0,0,84,80
2017,2016,26005,Frampton,M,1396,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,149906783.91,0,4365447,0,1418340,0,3766650,0,1107839,0,310501,0,76265,0,4081,0,272410,0,2302859,0,1227240,0,0,0,0,138261,8163394,1102400,451839,0,0,0,0,0,0,0,0.0149,0,1722,0,0,0,2712,0,0,1139,0,0,0,1728,0,0,0.3766,0.2941,0.0824,0.0011,0.0723,0.55,0.12,0.4921,0.1839,0.0082,0,0,949,0,0,0,1495,0,0,0.0704,0.135,0.939,0,1266,0,0,1104,0,0,88,95
2017,2016,26010,Saints-Anges,P,1168,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,119339825.65,0,1605597,0,1268048,0,1509511,0,1154062,0,113986,0,0,0,5674,0,141689,0,1468992,0,395550,0,0,0,0,87983,4676355,257827,532965,0,0,0,0,0,0,0,0.0123,0,1726,0,0,0,2623,0,0,1528,0,0,0,2264,0,0,0.84,0.7645,0.0755,0.0038,0.0939,0.0623,0.3531,0.5093,0.0154,0.0033,0,0,465,0,0,0,706,0,0,0.0669,0.0551,1.0404,0,1718,0,0,1502,0,0,97,78
2017,2016,26015,Vallée-Jonction,M,1972,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,155542701.81,0,3687428,0,2133460,0,3527103,0,1573941,0,546968,0,0,0,28701,0,400946,0,3312744,0,3469141,0,0,0,0,606942,16891315,3984602,414520,0,0,0,0,0,0,0,0.0213,0,3105,0,0,0,3219,0,0,2102,0,0,0,2073,0,0,0.6013,0.4462,0.1551,0.0081,0.1137,0.2769,0.1175,0.5858,0.0302,0.0223,0,0,3251,0,0,0,3371,0,0,0.2056,0.2359,1.3735,0,2045,0,0,1718,0,0,128,136
2017,2016,26022,Saint-Elzéar,M,2331,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,235437238.22,0,3736422,0,2617659,0,3293444,0,2034801,0,582858,0,12433,0,24458,0,232703,0,3119128,0,4862799,0,0,0,0,726756,21207458,5703481,951722,0,0,0,0,0,0,0,0.0132,0,2180,0,0,0,2829,0,0,1911,0,0,0,2384,0,0,0.7948,0.6178,0.177,0.0074,0.0707,0.1271,0.289,0.6828,0.0735,0.0207,0,0,3412,0,0,0,4429,0,0,0.2428,0.2689,1.0785,0,2013,0,0,1726,0,0,104,96
2017,2016,26030,Sainte-Marie,V,13682,10 000 @ 24 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,1258677589.8,0,28232522,0,19601617,0,24129699,0,13610378,0,4793614,0,190272,0,552828,0,664131,0,23704890,0,21551411,0,0,0,0,4095949,132006701,27706597,6089155,0,0,0,0,0,0,0,0.0187,0,4054,0,0,0,3408,0,0,3487,0,0,0,2841,0,0,0.7627,0.5641,0.1987,0.0229,0.0275,0.1869,0.2524,0.6209,0.0345,0.0171,0,0,3716,0,0,0,3123,0,0,0.1868,0.2099,1.3984,0,2757,0,0,2145,0,0,129,126
2017,2016,26035,Sainte-Marguerite,P,1094,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,128855365.84,0,2226787,0,1476926,0,2039736,0,1132490,0,344436,0,40289,0,9666,0,297099,0,1948938,0,2597275,0,0,0,0,788213,12396532,3988843,355753,0,0,0,0,0,0,0,0.0148,0,2289,0,0,0,3059,0,0,1812,0,0,0,2367,0,0,0.7241,0.5552,0.1689,0.0047,0.1457,0.1255,0.1744,0.6706,0.016,0.0202,0,0,3114,0,0,0,4162,0,0,0.3621,0.3218,1.1373,0,1735,0,0,1430,0,0,106,94
2017,2016,26040,Sainte-Hénédine,P,1269,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,138455734.94,0,2012836,0,1433269,0,1731402,0,1044575,0,388694,0,24071,0,30364,0,27902,0,1631997,0,1419060,0,0,0,0,81837,10174545,608600,730682,0,0,0,0,0,0,0,0.0116,0,2255,0,0,0,2792,0,0,2074,0,0,0,2488,0,0,0.8278,0.6033,0.2245,0.0175,0.0161,0.1385,0.422,0.6333,0.041,0.0102,0,0,1990,0,0,0,2464,0,0,0.0625,0.0598,1.0277,0,1812,0,0,1641,0,0,96,74
2017,2016,26048,Scott,M,2313,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,257473525.1,0,3632081,0,2931943,0,3495996,0,2239049,0,692894,0,10722,0,18344,0,73864,0,4145204,0,22671327,0,0,0,0,1119171,33618771,10856020,711112,0,0,0,0,0,0,0,0.0161,0,2897,0,0,0,3287,0,0,2190,0,0,0,2331,0,0,0.8387,0.6405,0.1982,0.0052,0.0211,0.135,0.2034,0.7777,0.1522,0.0881,0,0,15887,0,0,0,18022,0,0,0.2981,0.3229,1.1081,0,2315,0,0,2022,0,0,107,117
2017,2016,26055,Saint-Bernard,M,2228,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,260097210.89,0,4368201,0,2796403,0,3447711,0,2125627,0,670776,0,8888,0,21067,0,143086,0,3279877,0,1701227,0,0,0,0,447820,17114075,1700730,-16821,0,0,0,0,0,0,0,0.0126,0,2299,0,0,0,3142,0,0,2153,0,0,0,2686,0,0,0.8111,0.6165,0.1946,0.0061,0.0415,0.1413,-0.0049,0.5951,0.0758,0.0065,0,0,1196,0,0,0,1634,0,0,0.1613,0.0994,1.0399,0,1888,0,0,1658,0,0,100,92
2017,2016,26063,Saint-Isidore,M,2981,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,372630935.7,0,6613941,0,3382086,0,5161020,0,2884586,0,497500,0,5543,0,36681,0,231471,0,4158418,0,18866905,0,0,0,0,834247,35689452,6956547,1972490,0,0,0,0,0,0,0,0.0111,0,2398,0,0,0,3007,0,0,2122,0,0,0,2449,0,0,0.6553,0.5589,0.0964,0.0071,0.0448,0.2927,0.3822,0.7901,0.3561,0.0506,0,0,10893,0,0,0,13662,0,0,0.2115,0.1949,0.8996,0,1885,0,0,1655,0,0,87,81
2017,2016,26070,Saint-Lambert-de-Lauzon,M,6603,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,698756269.62,0,8557492,0,7002264,0,8537492,0,5828757,0,1173507,0,190771,0,85218,0,291544,0,8193473,0,12138459,0,0,0,0,1654979,31247620,12595218,700996,0,0,0,0,0,0,0,0.0115,0,2431,0,0,0,2817,0,0,2172,0,0,0,2465,0,0,0.8202,0.6827,0.1375,0.01,0.0341,0.1357,0.0821,0.6176,0.0149,0.0174,0,0,3687,0,0,0,4273,0,0,0.2073,0.4031,0.9182,0,2148,0,0,1952,0,0,89,84
2017,2016,27008,Saint-Victor,M,2430,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,225829955.75,0,4433884,0,3543094,0,4283594,0,2660699,0,882395,0,51529,0,26550,0,444449,0,3623830,0,3089917,0,0,0,0,708807,17400398,3560064,1056950,0,0,0,0,0,0,0,0.0158,0,2059,0,0,0,2640,0,0,2076,0,0,0,2619,0,0,0.8271,0.6211,0.206,0.0062,0.1038,0.0629,0.2467,0.6271,0.0458,0.0137,0,0,1781,0,0,0,2284,0,0,0.2079,0.2046,1.553,0,2084,0,0,1951,0,0,150,115
2017,2016,27015,Saint-Alfred,M,505,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,46585705,0,690020,0,402447,0,567895,0,356860,0,45587,0,1415,0,0,0,104825,0,535677,0,0,0,0,0,0,12,1596924,0,142410,0,0,0,0,0,0,0,0.0115,0,1146,0,0,0,2172,0,0,886,0,0,0,1636,0,0,0.7087,0.6284,0.0803,0,0.1846,0.1068,0.2508,0.6819,0.0714,0,0,0,0,0,0,0,0,0,0,0,0,0.8295,0,1070,0,0,1060,0,0,78,73
2017,2016,27028,Beauceville,V,6330,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,481561401.96,0,14437571,0,8518259,0,10821506,0,6170312,0,2120209,0,130183,0,570232,0,510805,0,11132290,0,19179245,0,0,0,0,2285646,60467552,23025727,2778970,0,0,0,0,0,0,0,0.0228,0,3143,0,0,0,3394,0,0,2500,0,0,0,2627,0,0,0.7661,0.5702,0.1959,0.0527,0.0472,0.134,0.2568,0.6209,0.0428,0.0398,0,0,5480,0,0,0,5916,0,0,0.2137,0.3808,1.6317,0,2249,0,0,1803,0,0,157,166
2017,2016,27035,Saint-Odilon-de-Cranbourne,P,1461,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,128099318.02,0,2804278,0,1619959,0,2415264,0,1366969,0,252990,0,11629,0,12381,0,387225,0,2411722,0,816107,0,0,0,0,115348,8043182,839200,1241667,0,0,0,0,0,0,0,0.0187,0,2459,0,0,0,3478,0,0,1749,0,0,0,2348,0,0,0.6707,0.566,0.1047,0.0051,0.1603,0.1638,0.5141,0.4826,0.0497,0.0064,0,0,836,0,0,0,1183,0,0,0.055,0.1043,1.2612,0,1508,0,0,1313,0,0,118,119
2017,2016,27043,Saint-Joseph-de-Beauce,V,4853,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,382726971.78,0,10812646,0,5706840,0,8581730,0,4265282,0,1432158,0,1178741,0,281543,0,244537,0,8224852,0,8946446,0,0,0,0,1464136,39034495,9975890,2249544,0,0,0,0,0,0,0,0.0184,0,2842,0,0,0,2826,0,0,2409,0,0,0,2289,0,0,0.6639,0.497,0.1669,0.0328,0.0285,0.2748,0.2621,0.5876,0.0469,0.0234,0,0,3609,0,0,0,3589,0,0,0.2126,0.2556,1.4798,0,2208,0,0,1790,0,0,143,134
2017,2016,27050,Saint-Joseph-des-Érables,M,433,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,44906247,0,805453,0,505455,0,620630,0,455922,0,49533,0,0,0,796,0,43228,0,678190,0,0,0,0,0,0,0,1705525,0,365176,0,0,0,0,0,0,0,0.0151,0,2422,0,0,0,3853,0,0,1825,0,0,0,2872,0,0,0.8144,0.7346,0.0798,0.0013,0.0697,0.1146,0.5884,0.6333,0.0818,0,0,0,0,0,0,0,0,0,0,0,0,1.118,0,1526,0,0,1376,0,0,105,96
2017,2016,27055,Saint-Jules,P,585,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,54636640,0,926733,0,620755,0,911787,0,497353,0,123402,0,23852,0,589,0,195266,0,917791,0,393805,0,0,0,0,118908,6748874,1042081,366415,0,0,0,0,0,0,0,0.0164,0,2046,0,0,0,3193,0,0,1464,0,0,0,2217,0,0,0.6808,0.5455,0.1353,0.0006,0.2142,0.1044,0.4019,0.6933,0.0091,0.0072,0,0,901,0,0,0,1406,0,0,0.1566,0.1544,1.1302,0,1263,0,0,1135,0,0,106,104
2017,2016,27060,Tring-Jonction,VL,1505,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,97818984.053,0,2551022,0,1528412,0,2093827,0,1064240,0,464172,0,34996,0,17423,0,234802,0,2089939,0,4011748,0,0,0,0,585051,18402891,6171242,581605,0,0,0,0,0,0,0,0.021,0,2601,0,0,0,2683,0,0,2008,0,0,0,1995,0,0,0.73,0.5083,0.2217,0.0083,0.1121,0.1496,0.2778,0.6982,0.0676,0.041,0,0,5078,0,0,0,5237,0,0,0.3028,0.3353,1.5407,0,2100,0,0,1783,0,0,144,134
2017,2016,27065,Saint-Frédéric,P,1077,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,99304035.056,0,1715951,0,1288576,0,1685997,0,977927,0,310649,0,11493,0,19017,0,137162,0,1527518,0,1306026,0,0,0,0,326177,7243273,1546500,445363,0,0,0,0,0,0,0,0.0153,0,2016,0,0,0,2712,0,0,1775,0,0,0,2305,0,0,0.7643,0.58,0.1843,0.0113,0.0814,0.1431,0.2642,0.6518,0.0286,0.0132,0,0,1737,0,0,0,2336,0,0,0.2154,0.2135,1.2942,0,1752,0,0,1495,0,0,121,97
2017,2016,27070,Saint-Séverin,P,281,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,41447034.973,0,1020037,0,486521,0,812476,0,398013,0,88508,0,3591,0,0,0,214657,0,854075,0,679108,0,0,0,0,170582,5340227,2239805,28659,0,0,0,0,0,0,0,0.0205,0,1898,0,0,0,3714,0,0,1142,0,0,0,2125,0,0,0.5988,0.4899,0.1089,0,0.2642,0.137,0.0353,0.7889,0.0462,0.0164,0,0,1516,0,0,0,2966,0,0,0.2147,0.4194,1.1618,0,1264,0,0,1018,0,0,109,131
2017,2016,28005,Saint-Zacharie,M,1664,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,117183516.69,0,3790262,0,1442437,0,2789823,0,1139707,0,302730,0,15701,0,30790,0,1186889,0,2640230,0,2766899,0,0,0,0,1156499,23017806,15701605,1589028,0,0,0,0,0,0,0,0.0224,0,1766,0,0,0,2209,0,0,983,0,0,0,1214,0,0,0.517,0.4085,0.1085,0.011,0.4254,0.0465,0.5696,0.7885,0.0478,0.0236,0,0,1862,0,0,0,2329,0,0,0.4329,0.6822,1.2272,0,1018,0,0,816,0,0,115,143
2017,2016,28015,Sainte-Aurélie,M,923,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,91084704.67,0,1397205,0,1017118,0,1333884,0,687210,0,329908,0,9728,0,2859,0,179437,0,1513977,0,676682,0,0,0,0,99032,5291652,1178757,399229,0,0,0,0,0,0,0,0.0165,0,1527,0,0,0,2152,0,0,1062,0,0,0,1455,0,0,0.7625,0.5152,0.2473,0.0021,0.1345,0.1008,0.2993,0.4884,0.0102,0.0074,0,0,687,0,0,0,968,0,0,0.0747,0.2228,1.0899,0,1305,0,0,1089,0,0,102,105
2017,2016,28020,Saint-Prosper,M,3615,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,227422288.15,0,5173495,0,3344739,0,4672877,0,2372355,0,972384,0,32516,0,167783,0,674997,0,4742559,0,10232710,0,0,0,0,1308819,31068776,14720638,1043167,0,0,0,0,0,0,0,0.0207,0,2302,0,0,0,2531,0,0,1668,0,0,0,1797,0,0,0.7158,0.5077,0.2081,0.0359,0.1444,0.1039,0.2232,0.6447,0.0298,0.045,0,0,5001,0,0,0,5499,0,0,0.283,0.4738,1.5023,0,1857,0,0,1556,0,0,145,151
2017,2016,28025,Saint-Benjamin,M,882,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,78041307.2,0,2057965,0,1066526,0,1462680,0,886282,0,180244,0,4960,0,3540,0,279314,0,1441599,0,374281,0,0,0,0,63136,4308874,322671,92625,0,0,0,0,0,0,0,0.0184,0,1653,0,0,0,2547,0,0,1259,0,0,0,1891,0,0,0.7292,0.6059,0.1232,0.0024,0.191,0.0775,0.0633,0.6274,0.0454,0.0048,0,0,431,0,0,0,664,0,0,0.0478,0.0749,1.3463,0,1508,0,0,1246,0,0,126,117
2017,2016,28030,Sainte-Rose-de-Watford,M,753,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,65213619.339,0,1707477,0,729037,0,1283330,0,556929,0,172108,0,41934,0,18027,0,264510,0,1371936,0,869752,0,0,0,0,136684,6634314,832989,446180,0,0,0,0,0,0,0,0.0204,0,1942,0,0,0,2568,0,0,1101,0,0,0,1407,0,0,0.5681,0.434,0.1341,0.014,0.2061,0.2118,0.3477,0.6993,0.0407,0.0133,0,0,1270,0,0,0,1679,0,0,0.1131,0.1256,1.1041,0,1174,0,0,1026,0,0,103,130
2017,2016,28035,Saint-Louis-de-Gonzague,M,414,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,40366470.083,0,1105414,0,419872,0,850826,0,352404,0,67468,0,2204,0,348,0,373688,0,907863,0,342645,0,0,0,0,20483,7617766,20896,164129,0,0,0,0,0,0,0,0.0224,0,1656,0,0,0,2960,0,0,785,0,0,0,1372,0,0,0.4935,0.4142,0.0793,0.0004,0.4392,0.0669,0.1929,0.8428,0.0326,0.0085,0,0,626,0,0,0,1120,0,0,0.025,0.0027,1.0355,0,749,0,0,632,0,0,97,143
2017,2016,28040,Saint-Cyprien,P,509,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,40804100.38,0,1233728,0,529024,0,1233728,0,408777,0,120247,0,11914,0,6057,0,418246,0,1241845,0,340971,0,0,0,0,99391,3484430,316232,262180,0,0,0,0,0,0,0,0.0301,0,2321,0,0,0,3162,0,0,1035,0,0,0,1360,0,0,0.4288,0.3313,0.0975,0.0049,0.339,0.2273,0.2125,0.5849,0.0015,0.0084,0,0,643,0,0,0,877,0,0,0.0864,0.0908,1.2951,0,1049,0,0,866,0,0,121,192
2017,2016,28045,Sainte-Justine,M,1796,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,124307957.95,0,2236858,0,1534382,0,1981560,0,1142499,0,391883,0,6914,0,49360,0,285233,0,2111708,0,1428236,0,0,0,0,235821,7367674,1259272,78339,0,0,0,0,0,0,0,0.0169,0,1901,0,0,0,2064,0,0,1415,0,0,0,1504,0,0,0.7743,0.5766,0.1978,0.0249,0.1439,0.0568,0.0395,0.4979,0.0147,0.0115,0,0,1290,0,0,0,1400,0,0,0.1266,0.1709,1.2541,0,1473,0,0,1207,0,0,117,108
2017,2016,28053,Lac-Etchemin,M,3896,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,367670853.9,0,6197052,0,4523536,0,5879248,0,3210725,0,1312811,0,91715,0,293601,0,417391,0,5967128,0,2380223,0,0,0,0,741096,21336960,3093779,1507038,0,0,0,0,0,0,0,0.016,0,2219,0,0,0,2456,0,0,1762,0,0,0,1891,0,0,0.7694,0.5461,0.2233,0.0499,0.071,0.1097,0.2563,0.4836,0.0145,0.0065,0,0,899,0,0,0,995,0,0,0.1386,0.145,1.2374,0,1989,0,0,1618,0,0,119,116
2017,2016,28060,Saint-Luc-de-Bellechasse,M,465,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,54760342,0,1313683,0,622370,0,1284640,0,480365,0,142005,0,69039,0,38529,0,324984,0,1408089,0,281981,0,0,0,0,53852,4854536,300238,391972,0,0,0,0,0,0,0,0.0245,0,1691,0,0,0,2911,0,0,864,0,0,0,1353,0,0,0.4845,0.3739,0.1105,0.03,0.253,0.2326,0.3051,0.5168,0.0232,0.0051,0,0,356,0,0,0,613,0,0,0.0468,0.0618,1.1153,0,1064,0,0,896,0,0,104,156
2017,2016,28065,Sainte-Sabine,P,370,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,32723629,0,1057378,0,463544,0,967575,0,346816,0,116728,0,0,0,1275,0,419627,0,1099741,0,1100397,0,0,0,0,740701,17444709,7121858,520840,0,0,0,0,0,0,0,0.0336,0,2165,0,0,0,3216,0,0,964,0,0,0,1355,0,0,0.4791,0.3584,0.1206,0.0013,0.4337,0.0859,0.5383,0.86,0.0094,0.0336,0,0,2166,0,0,0,3218,0,0,0.5633,0.4083,1.4035,0,1013,0,0,923,0,0,131,214
2017,2016,28070,Saint-Camille-de-Lellis,P,808,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,62898881.789,0,2450196,0,739435,0,1289562,0,497490,0,241945,0,16427,0,119549,0,354478,0,1308645,0,857670,0,0,0,0,152490,6958076,1900200,208469,0,0,0,0,0,0,0,0.0205,0,1406,0,0,0,2190,0,0,836,0,0,0,1253,0,0,0.5734,0.3858,0.1876,0.0927,0.2749,0.059,0.1617,0.6783,0.0098,0.0136,0,0,933,0,0,0,1454,0,0,0.1315,0.2731,1.1857,0,889,0,0,746,0,0,111,131
2017,2016,28075,Saint-Magloire,M,705,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,74926810.96,0,1408389,0,806190,0,1286068,0,636288,0,169902,0,2530,0,47031,0,237988,0,1279340,0,63104,0,0,0,0,95490,3815253,8343,562447,0,0,0,0,0,0,0,0.017,0,1326,0,0,0,2063,0,0,897,0,0,0,1302,0,0,0.6269,0.4948,0.1321,0.0366,0.1851,0.1515,0.4373,0.5037,0.0224,0.0008,0,0,66,0,0,0,102,0,0,0.0811,0.0022,1.0619,0,936,0,0,790,0,0,99,108
