an_profil,an_donnee,cod_mrc,nom_mrc,PRC0320,PRC3120,PRC4320,PRC3220,PRC4420,PRC2720,PRC3520,PRC3620,PRC2820,PRC2920,PRC3720,PRC2520,PRC2120,PRC3820,PRC0120,PRC3020,PRC4520,PRC0220,PRC3920,PRC4020,PRC4220
2018,2017,AR110,Les Basques,0.025400,2396.000000,2955.000000,1619.000000,1907.000000,0.650900,0.481400,0.169500,0.036600,0.168800,0.143800,0.251000,0.635200,0.037900,0.038200,3606.000000,4447.000000,0.191200,0.205400,1.649400,1588.000000
2018,2017,AR120,Rivière-du-Loup,0.018700,3326.000000,3151.000000,2595.000000,2353.000000,0.676700,0.522100,0.154600,0.041100,0.074200,0.208000,0.192300,0.606600,0.051000,0.018000,3198.000000,3030.000000,0.172900,0.234700,1.331800,1800.000000
2018,2017,AR130,Témiscouata,0.027800,2630.000000,3366.000000,1540.000000,1841.000000,0.553000,0.411100,0.141900,0.050800,0.183400,0.212800,0.305500,0.630600,0.039200,0.021400,2030.000000,2598.000000,0.186800,0.243100,1.537000,1430.000000
2018,2017,AR140,Kamouraska,0.019700,2626.000000,3115.000000,1889.000000,2146.000000,0.710600,0.518900,0.191700,0.055200,0.120600,0.113600,0.350500,0.573300,0.038100,0.017200,2300.000000,2727.000000,0.229700,0.192700,1.373700,1623.000000
2018,2017,AR150,Charlevoix-Est,0.020500,2802.000000,3060.000000,2326.000000,2420.000000,0.792900,0.563800,0.229100,0.034900,0.033300,0.138800,0.251300,0.584300,0.029200,0.020000,2732.000000,2984.000000,0.241200,0.241100,1.499300,1906.000000
2018,2017,AR160,Charlevoix,0.014600,2474.000000,3361.000000,2019.000000,2667.000000,0.774900,0.571100,0.203800,0.041200,0.023100,0.160900,0.144000,0.665300,0.098900,0.041300,6994.000000,9500.000000,0.216200,0.359500,1.083300,1916.000000
2018,2017,AR170,L'Islet,0.018300,1939.000000,2590.000000,1354.000000,1731.000000,0.702900,0.538300,0.164600,0.034400,0.164400,0.098400,0.363800,0.589100,0.060200,0.011800,1256.000000,1678.000000,0.145300,0.248100,1.231700,1336.000000
2018,2017,AR180,Montmagny,0.017900,2527.000000,3031.000000,1996.000000,2299.000000,0.739200,0.555000,0.184200,0.045300,0.073100,0.142300,0.206600,0.611400,0.036900,0.021300,2998.000000,3596.000000,0.181900,0.280700,1.306400,1643.000000
2018,2017,AR190,Bellechasse,0.013800,2428.000000,2880.000000,1950.000000,2232.000000,0.770800,0.577300,0.193500,0.015100,0.048000,0.166100,0.280600,0.591000,0.060400,0.020200,3545.000000,4205.000000,0.183500,0.258900,1.065000,1729.000000
2018,2017,AR200,L'Île-d'Orléans,0.008300,2452.000000,2667.000000,1737.000000,1830.000000,0.695300,0.564700,0.130600,0.008900,0.021700,0.274100,0.304400,0.695700,0.057200,0.005700,1675.000000,1822.000000,0.101000,0.262500,0.553700,1594.000000
2018,2017,AR210,La Côte-de-Beaupré,0.012600,2694.000000,2864.000000,2205.000000,2265.000000,0.798500,0.646500,0.152000,0.016800,0.025700,0.159000,0.154900,0.647900,0.087600,0.026800,5722.000000,6082.000000,0.261900,0.339300,0.912900,1984.000000
2018,2017,AR220,La Jacques-Cartier,0.010900,2888.000000,3440.000000,2304.000000,2622.000000,0.786200,0.614900,0.171400,0.061800,0.030800,0.121100,0.148100,0.688500,0.067800,0.019100,5056.000000,6023.000000,0.174600,0.335600,0.837800,2462.000000
2018,2017,AR231,Hors MRC - Québec,0.019800,8132.000000,4862.000000,6184.000000,3628.000000,0.678200,0.583300,0.095000,0.063000,0.068200,0.190600,0.108000,0.649600,0.049800,0.025300,10405.000000,6221.000000,0.226300,0.322800,1.142300,2268.000000
2018,2017,AR251,Hors MRC - Lévis,0.015600,4988.000000,4091.000000,4103.000000,3179.000000,0.800500,0.676500,0.124000,0.023500,0.043500,0.132400,0.042800,0.587100,0.053600,0.024500,7824.000000,6418.000000,0.205900,0.373200,0.962100,2165.000000
2018,2017,AR260,La Nouvelle-Beauce,0.015100,2951.000000,3240.000000,2476.000000,2602.000000,0.729000,0.556800,0.172200,0.013200,0.039800,0.218100,0.245100,0.657700,0.099800,0.023800,4655.000000,5109.000000,0.194400,0.280100,1.140100,1927.000000
2018,2017,AR270,Robert-Cliche,0.019700,2767.000000,3270.000000,2149.000000,2454.000000,0.715400,0.547300,0.168200,0.033200,0.081700,0.169700,0.263100,0.631300,0.092200,0.026900,3778.000000,4465.000000,0.167700,0.263100,1.436000,1706.000000
2018,2017,AR280,Les Etchemins,0.018900,1959.000000,2491.000000,1318.000000,1621.000000,0.669800,0.497500,0.172300,0.028800,0.202500,0.098900,0.283800,0.625200,0.067100,0.016700,1730.000000,2200.000000,0.188000,0.313800,1.226600,1225.000000
2018,2017,AR290,Beauce-Sartigan,0.016700,2929.000000,2877.000000,2297.000000,2198.000000,0.763800,0.607400,0.156400,0.030900,0.090100,0.115100,0.261500,0.596600,0.040600,0.018400,3219.000000,3162.000000,0.190100,0.231700,1.213300,1562.000000
2018,2017,AR300,Le Granit,0.022500,2963.000000,3981.000000,1728.000000,2237.000000,0.584600,0.453300,0.131300,0.025000,0.141000,0.249400,0.222400,0.660900,0.050800,0.025300,3341.000000,4488.000000,0.183900,0.201600,1.186900,1499.000000
2018,2017,AR310,Les Appalaches,0.020000,2868.000000,2971.000000,2160.000000,2101.000000,0.727200,0.598600,0.128600,0.040600,0.105900,0.126300,0.262000,0.600300,0.066800,0.021500,3087.000000,3199.000000,0.163600,0.251200,1.384200,1634.000000
2018,2017,AR320,L'Érable,0.016900,2786.000000,2841.000000,2143.000000,2107.000000,0.741400,0.597500,0.143900,0.015500,0.101200,0.141900,0.339900,0.567600,0.071100,0.015000,2468.000000,2517.000000,0.103700,0.175500,1.164800,1389.000000
2018,2017,AR330,Lotbinière,0.013000,2506.000000,3018.000000,1997.000000,2322.000000,0.762400,0.599800,0.162700,0.013900,0.070100,0.153600,0.375400,0.687000,0.044000,0.014300,2764.000000,3329.000000,0.201300,0.252700,0.966200,1662.000000
2018,2017,AR340,Portneuf,0.014600,2526.000000,2980.000000,1921.000000,2178.000000,0.750200,0.569100,0.181100,0.034500,0.054600,0.160700,0.292800,0.596900,0.060300,0.014100,2439.000000,2878.000000,0.143400,0.213300,1.041900,1784.000000
2018,2017,AR350,Mékinac,0.016000,1922.000000,2393.000000,1344.000000,1615.000000,0.678500,0.501100,0.177400,0.031400,0.087500,0.202600,0.186700,0.619200,0.076100,0.015400,1843.000000,2295.000000,0.169000,0.217600,1.080600,1262.000000
2018,2017,AR361,Hors MRC - Shawinigan,0.027000,4260.000000,3199.000000,3082.000000,2219.000000,0.696900,0.573900,0.122900,0.053100,0.105200,0.144900,0.044500,0.673800,0.062200,0.057200,9013.000000,6770.000000,0.299300,0.407000,1.838800,1786.000000
2018,2017,AR371,Hors MRC - Trois-Rivières,0.024600,5631.000000,3750.000000,4120.000000,2650.000000,0.684100,0.581000,0.103100,0.045000,0.092300,0.178500,0.125000,0.587700,0.052100,0.029300,6726.000000,4480.000000,0.200400,0.335400,1.588900,1946.000000
2018,2017,AR372,Les Chenaux,0.014400,1811.000000,2429.000000,1464.000000,1901.000000,0.772500,0.581100,0.191400,0.012500,0.120900,0.094200,0.260300,0.685900,0.081400,0.017500,2203.000000,2956.000000,0.221300,0.289300,1.103000,1497.000000
2018,2017,AR380,Bécancour,0.016500,2835.000000,3546.000000,2582.000000,3006.000000,0.821400,0.585100,0.236300,0.009300,0.086600,0.082700,0.224600,0.566800,0.060600,0.022300,3831.000000,4792.000000,0.174300,0.292000,1.127200,1405.000000
2018,2017,AR390,Arthabaska,0.017700,3564.000000,3186.000000,2868.000000,2493.000000,0.770400,0.631400,0.139000,0.028200,0.077200,0.124200,0.158700,0.598300,0.053000,0.014800,2971.000000,2656.000000,0.140300,0.209200,1.289200,1709.000000
2018,2017,AR400,Les Sources,0.023200,2841.000000,2894.000000,1925.000000,1839.000000,0.611700,0.512200,0.099500,0.023200,0.175100,0.190000,0.257800,0.508200,0.087800,0.022400,2736.000000,2788.000000,0.099400,0.162900,1.447500,1376.000000
2018,2017,AR410,Le Haut-Saint-François,0.015700,2533.000000,2936.000000,1879.000000,2097.000000,0.676400,0.537300,0.139100,0.021300,0.136400,0.166000,0.246700,0.610400,0.071700,0.019900,3201.000000,3711.000000,0.107400,0.211600,1.078800,1478.000000
2018,2017,AR420,Le Val-Saint-François,0.012300,2623.000000,2789.000000,2051.000000,2101.000000,0.766300,0.584900,0.181300,0.018800,0.083400,0.131500,0.289000,0.533200,0.048300,0.006300,1338.000000,1423.000000,0.092200,0.158400,0.846000,1513.000000
2018,2017,AR431,Hors MRC - Sherbrooke,0.028400,8627.000000,5261.000000,4126.000000,2438.000000,0.454300,0.382300,0.072000,0.041700,0.032200,0.471800,0.071200,0.618400,0.064200,0.029700,9032.000000,5507.000000,0.160900,0.355200,1.208600,1767.000000
2018,2017,AR440,Coaticook,0.019500,3976.000000,4385.000000,2245.000000,2338.000000,0.510000,0.405200,0.104700,0.016700,0.092900,0.380500,0.313000,0.555100,0.040300,0.010200,2087.000000,2301.000000,0.099700,0.174800,1.018000,1482.000000
2018,2017,AR450,Memphrémagog,0.012700,3018.000000,3639.000000,2067.000000,2408.000000,0.623500,0.478800,0.144700,0.011000,0.040700,0.324800,0.158000,0.610300,0.059100,0.011000,2629.000000,3169.000000,0.141500,0.277600,0.775000,2053.000000
2018,2017,AR460,Brome-Missisquoi,0.012800,3247.000000,3335.000000,2752.000000,2641.000000,0.763800,0.628500,0.135300,0.028700,0.048500,0.158900,0.285900,0.577900,0.067800,0.013800,3504.000000,3598.000000,0.142800,0.261000,0.915200,2014.000000
2018,2017,AR470,La Haute-Yamaska,0.014200,3667.000000,2842.000000,3250.000000,2403.000000,0.782200,0.617600,0.164600,0.021400,0.032700,0.163700,0.169300,0.628000,0.052600,0.011500,2978.000000,2308.000000,0.148900,0.194600,1.041100,1748.000000
2018,2017,AR480,Acton,0.013000,2503.000000,2727.000000,2002.000000,2020.000000,0.754700,0.588100,0.166600,0.016100,0.076400,0.152800,0.337100,0.603000,0.070500,0.010700,2075.000000,2262.000000,0.134900,0.204300,0.918500,1289.000000
2018,2017,AR490,Drummond,0.013900,3181.000000,2684.000000,2662.000000,2186.000000,0.763400,0.596000,0.167400,0.027900,0.050000,0.158800,0.173000,0.623600,0.075100,0.016300,3737.000000,3153.000000,0.160400,0.274200,0.992200,1431.000000
2018,2017,AR500,Nicolet-Yamaska,0.013900,2746.000000,3053.000000,2066.000000,2218.000000,0.722900,0.579200,0.143800,0.057900,0.077600,0.141600,0.402200,0.586500,0.047800,0.010600,2099.000000,2333.000000,0.138700,0.169700,1.031400,1298.000000
2018,2017,AR510,Maskinongé,0.016000,1965.000000,2594.000000,1587.000000,1924.000000,0.754400,0.555100,0.199300,0.022300,0.113800,0.109500,0.314600,0.636200,0.061800,0.016600,2034.000000,2685.000000,0.188500,0.201700,1.180000,1425.000000
2018,2017,AR520,D'Autray,0.013400,2195.000000,2646.000000,1760.000000,2075.000000,0.792300,0.608700,0.183600,0.015500,0.060700,0.131500,0.259200,0.626300,0.062500,0.011000,1801.000000,2172.000000,0.105700,0.233800,1.019700,1593.000000
2018,2017,AR530,Pierre-De Saurel,0.016400,3151.000000,2945.000000,2595.000000,2326.000000,0.734600,0.607800,0.126700,0.056600,0.041200,0.167700,0.195800,0.620500,0.064200,0.019500,3751.000000,3505.000000,0.228300,0.296300,1.157600,1643.000000
2018,2017,AR540,Les Maskoutains,0.012500,3989.000000,3120.000000,3307.000000,2525.000000,0.762800,0.548700,0.214000,0.046200,0.045500,0.145500,0.163300,0.615000,0.085700,0.012700,4054.000000,3171.000000,0.128400,0.205100,0.940200,1586.000000
2018,2017,AR550,Rouville,0.011800,3243.000000,3053.000000,2794.000000,2508.000000,0.828500,0.618800,0.209600,0.013900,0.014800,0.142800,0.317100,0.592800,0.061900,0.011400,3133.000000,2950.000000,0.124100,0.232400,0.927500,1813.000000
2018,2017,AR560,Le Haut-Richelieu,0.013800,4052.000000,3433.000000,3298.000000,2625.000000,0.754500,0.605600,0.148900,0.037800,0.045000,0.162700,0.175600,0.632500,0.056900,0.014700,4303.000000,3646.000000,0.149900,0.284500,0.963500,1881.000000
2018,2017,AR570,La Vallée-du-Richelieu,0.012000,3397.000000,3581.000000,3162.000000,3000.000000,0.751900,0.580600,0.171400,0.011200,0.045800,0.191100,0.312000,0.639300,0.038100,0.016900,4768.000000,5026.000000,0.235700,0.304300,0.926500,2542.000000
2018,2017,AR581,Hors MRC - Longueuil,0.016500,6499.000000,4654.000000,4832.000000,3381.000000,0.605900,0.549200,0.056700,0.017300,0.036700,0.340100,0.148800,0.627600,0.068900,0.020800,8202.000000,5873.000000,0.163500,0.340600,0.903700,2231.000000
2018,2017,AR590,Marguerite-D'Youville,0.013100,3812.000000,3887.000000,3246.000000,2990.000000,0.767900,0.612000,0.155900,0.014000,0.030000,0.188200,0.235600,0.596200,0.055700,0.017100,4989.000000,5088.000000,0.233500,0.310100,0.857900,2174.000000
2018,2017,AR600,L'Assomption,0.014600,4142.000000,3551.000000,3701.000000,3025.000000,0.839800,0.641400,0.198400,0.019500,0.010800,0.129900,0.134600,0.578800,0.033000,0.024300,6914.000000,5928.000000,0.215800,0.428300,1.143800,2562.000000
2018,2017,AR610,Joliette,0.017700,4355.000000,3392.000000,2784.000000,2122.000000,0.606700,0.456500,0.150200,0.030900,0.026400,0.335900,0.226700,0.622500,0.048300,0.026400,6518.000000,5077.000000,0.187000,0.381600,1.003200,1554.000000
2018,2017,AR620,Matawinie,0.012400,1490.000000,2331.000000,1222.000000,1779.000000,0.804400,0.606800,0.197600,0.019500,0.064300,0.111800,0.170800,0.637100,0.062600,0.015200,1818.000000,2843.000000,0.139400,0.344500,0.923700,1563.000000
2018,2017,AR630,Montcalm,0.012900,2048.000000,2659.000000,1813.000000,2118.000000,0.769300,0.554200,0.215100,0.013700,0.034500,0.182500,0.247000,0.662400,0.073700,0.019100,3017.000000,3916.000000,0.189500,0.356300,0.998800,1685.000000
2018,2017,AR640,Les Moulins,0.015900,4637.000000,4427.000000,4037.000000,3621.000000,0.794700,0.619600,0.175100,0.021100,0.020000,0.164200,0.151400,0.667200,0.052700,0.035500,10345.000000,9875.000000,0.239400,0.447300,1.145100,2774.000000
2018,2017,AR651,Hors MRC - Laval,0.015800,5645.000000,4639.000000,5098.000000,3830.000000,0.785000,0.645500,0.139400,0.019800,0.051100,0.144100,0.184200,0.600200,0.060700,0.013400,4789.000000,3935.000000,0.139500,0.233200,1.011000,2518.000000
2018,2017,AR661,Hors MRC - Montréal,0.021200,12564.000000,6124.000000,8091.000000,3862.000000,0.560600,0.540200,0.020400,0.042400,0.080400,0.316600,0.120900,0.599900,0.100400,0.023600,13998.000000,6823.000000,0.223900,0.474500,0.924300,2104.000000
2018,2017,AR670,Roussillon,0.015200,4407.000000,4204.000000,3648.000000,3250.000000,0.743700,0.587100,0.156600,0.016900,0.039800,0.199700,0.202300,0.652000,0.064000,0.022100,6405.000000,6111.000000,0.156400,0.313400,1.039400,2579.000000
2018,2017,AR680,Les Jardins-de-Napierville,0.010100,2794.000000,3051.000000,2396.000000,2486.000000,0.816200,0.653300,0.162900,0.011700,0.048300,0.123900,0.399800,0.695800,0.093000,0.009100,2503.000000,2733.000000,0.133100,0.244500,0.773100,1590.000000
2018,2017,AR690,Le Haut-Saint-Laurent,0.008900,1833.000000,2224.000000,1442.000000,1688.000000,0.767300,0.583400,0.183900,0.009700,0.130900,0.092100,0.459300,0.720200,0.052300,0.006600,1360.000000,1650.000000,0.143700,0.279700,0.670400,1125.000000
2018,2017,AR700,Beauharnois-Salaberry,0.018800,4464.000000,3844.000000,3465.000000,2754.000000,0.741600,0.509100,0.232500,0.027300,0.039600,0.191500,0.190200,0.628700,0.065400,0.038100,9028.000000,7774.000000,0.204000,0.436900,1.186000,1871.000000
2018,2017,AR710,Vaudreuil-Soulanges,0.012000,3480.000000,3671.000000,3066.000000,3033.000000,0.794100,0.626800,0.167300,0.016300,0.039500,0.150100,0.288000,0.628700,0.047100,0.019100,5533.000000,5837.000000,0.161800,0.323400,0.889400,2325.000000
2018,2017,AR720,Deux-Montagnes,0.014600,3974.000000,3449.000000,3288.000000,2668.000000,0.766700,0.576300,0.190400,0.020600,0.042000,0.170700,0.111200,0.552500,0.044500,0.017300,4687.000000,4067.000000,0.173200,0.321500,1.011400,2195.000000
2018,2017,AR730,Thérèse-De Blainville,0.015600,5482.000000,4650.000000,4284.000000,3428.000000,0.747500,0.581300,0.166100,0.023600,0.034600,0.194400,0.126600,0.594100,0.031800,0.025500,8967.000000,7605.000000,0.196500,0.410200,0.943700,2504.000000
2018,2017,AR741,Hors MRC - Mirabel,0.011600,3699.000000,3610.000000,2968.000000,2626.000000,0.681400,0.559100,0.122300,0.028000,0.046500,0.244100,0.085200,0.654700,0.053700,0.014400,4593.000000,4482.000000,0.184200,0.226700,0.643200,1525.000000
2018,2017,AR750,La Rivière-du-Nord,0.015500,3323.000000,3193.000000,2686.000000,2408.000000,0.784000,0.642600,0.141300,0.033600,0.037900,0.144600,0.136600,0.618300,0.041400,0.021300,4562.000000,4384.000000,0.222000,0.420200,1.019200,1868.000000
2018,2017,AR760,Argenteuil,0.014400,1764.000000,2784.000000,1407.000000,2066.000000,0.780900,0.648600,0.132300,0.024400,0.052500,0.142200,0.182600,0.575700,0.037000,0.014600,1792.000000,2827.000000,0.166100,0.310700,0.988800,1590.000000
2018,2017,AR770,Les Pays-d'en-Haut,0.011300,2064.000000,3056.000000,1825.000000,2572.000000,0.814900,0.655900,0.159000,0.006200,0.041200,0.137700,0.114500,0.558800,0.060300,0.011900,2167.000000,3207.000000,0.093700,0.335400,0.890800,2221.000000
2018,2017,AR780,Les Laurentides,0.012400,2239.000000,3095.000000,1816.000000,2383.000000,0.768800,0.640100,0.128700,0.016200,0.063800,0.151100,0.223800,0.640400,0.072600,0.013400,2428.000000,3357.000000,0.139800,0.323900,0.902000,1975.000000
2018,2017,AR790,Antoine-Labelle,0.015700,2090.000000,2626.000000,1504.000000,1801.000000,0.676900,0.526300,0.150600,0.059100,0.101300,0.162700,0.207900,0.580700,0.043400,0.012400,1655.000000,2080.000000,0.140500,0.287900,1.033400,1431.000000
2018,2017,AR800,Papineau,0.014000,2022.000000,2593.000000,1561.000000,1931.000000,0.760100,0.634600,0.125500,0.020100,0.103900,0.115900,0.252500,0.575600,0.059500,0.008100,1170.000000,1500.000000,0.141600,0.185000,1.003300,1673.000000
2018,2017,AR811,Hors MRC - Gatineau,0.018900,6426.000000,4783.000000,4598.000000,3332.000000,0.666200,0.620500,0.045700,0.094300,0.068800,0.170700,0.269100,0.620400,0.038600,0.017600,5996.000000,4463.000000,0.182900,0.293900,1.159400,2320.000000
2018,2017,AR820,Les Collines-de-l'Outaouais,0.010800,2202.000000,3069.000000,1841.000000,2427.000000,0.768500,0.663400,0.105100,0.024100,0.069900,0.137600,0.203500,0.721100,0.097500,0.011400,2337.000000,3257.000000,0.110800,0.332700,0.854000,2274.000000
2018,2017,AR830,La Vallée-de-la-Gatineau,0.016900,1831.000000,2553.000000,1305.000000,1741.000000,0.701000,0.504800,0.196200,0.025300,0.177500,0.096200,0.132300,0.581900,0.052000,0.009300,1011.000000,1410.000000,0.113100,0.181500,1.133600,1488.000000
2018,2017,AR840,Pontiac,0.014100,1583.000000,2238.000000,1081.000000,1446.000000,0.633500,0.467600,0.165900,0.037400,0.233800,0.095300,0.378400,0.575600,0.037500,0.005200,581.000000,821.000000,0.096300,0.175900,0.909200,1231.000000
2018,2017,AR850,Témiscamingue,0.021200,2336.000000,3154.000000,1662.000000,2033.000000,0.650900,0.500000,0.150800,0.040500,0.154700,0.153900,0.288400,0.561000,0.044700,0.015400,1692.000000,2285.000000,0.146500,0.172700,1.368300,1529.000000
2018,2017,AR861,Hors MRC - Rouyn-Noranda,0.018700,3718.000000,3473.000000,2731.000000,2285.000000,0.643600,0.541300,0.102300,0.047800,0.085900,0.222800,0.171900,0.617400,0.046700,0.022100,4392.000000,4103.000000,0.135300,0.346700,1.040300,1638.000000
2018,2017,AR870,Abitibi-Ouest,0.026900,2650.000000,3328.000000,1507.000000,1724.000000,0.539800,0.395600,0.144100,0.032200,0.197200,0.230900,0.232800,0.502600,0.027800,0.014300,1406.000000,1766.000000,0.089500,0.175900,1.393700,1493.000000
2018,2017,AR880,Abitibi,0.027200,3844.000000,4427.000000,2263.000000,2379.000000,0.533300,0.435300,0.098000,0.063600,0.091200,0.311800,0.099400,0.514400,0.080500,0.021000,2966.000000,3416.000000,0.134900,0.245900,1.287700,1758.000000
2018,2017,AR890,La Vallée-de-l'Or,0.018700,3058.000000,3109.000000,2645.000000,2349.000000,0.745400,0.519400,0.226100,0.044500,0.075800,0.134300,0.062400,0.552800,0.050700,0.027300,4461.000000,4536.000000,0.226900,0.311000,1.252000,1772.000000
2018,2017,AR901,Hors MRC - La Tuque,0.031600,2622.000000,2647.000000,1685.000000,1560.000000,0.632900,0.472100,0.160800,0.051400,0.198800,0.116800,0.038600,0.463300,0.029900,0.040100,3327.000000,3358.000000,0.173600,0.479300,1.691200,1165.000000
2018,2017,AR910,Le Domaine-du-Roy,0.021100,2893.000000,3068.000000,2225.000000,2227.000000,0.731400,0.566700,0.164700,0.091300,0.066000,0.111300,0.261300,0.564500,0.068300,0.032300,4429.000000,4698.000000,0.130200,0.216800,1.430000,1631.000000
2018,2017,AR920,Maria-Chapdelaine,0.022500,3032.000000,3185.000000,2180.000000,2149.000000,0.668800,0.502300,0.166600,0.061000,0.099300,0.170900,0.131300,0.553500,0.040700,0.035100,4725.000000,4964.000000,0.192000,0.251400,1.496600,1590.000000
2018,2017,AR930,Lac-Saint-Jean-Est,0.019900,3723.000000,3710.000000,2691.000000,2531.000000,0.650400,0.502200,0.148200,0.055000,0.040200,0.254300,0.107600,0.643400,0.042300,0.018200,3412.000000,3400.000000,0.148100,0.249000,1.201600,1645.000000
2018,2017,AR941,Hors MRC - Saguenay,0.025800,6294.000000,4798.000000,4069.000000,2953.000000,0.650200,0.552800,0.097400,0.063300,0.064000,0.222500,0.009800,0.622100,0.046500,0.029900,7306.000000,5569.000000,0.178600,0.376900,1.281000,1837.000000
2018,2017,AR942,Le Fjord-du-Saguenay,0.014600,2125.000000,2703.000000,1500.000000,1790.000000,0.660800,0.530400,0.130400,0.109900,0.099000,0.130300,0.074200,0.595600,0.047400,0.018200,2646.000000,3366.000000,0.223500,0.295000,1.124300,1619.000000
2018,2017,AR950,La Haute-Côte-Nord,0.034500,3064.000000,3413.000000,1998.000000,1999.000000,0.567800,0.416800,0.151000,0.047900,0.158500,0.225800,0.276200,0.607900,0.034400,0.023900,2126.000000,2367.000000,0.191000,0.229600,2.024700,1663.000000
2018,2017,AR960,Manicouagan,0.033900,5572.000000,4845.000000,3930.000000,3118.000000,0.613500,0.553500,0.060000,0.037000,0.057300,0.292200,0.134800,0.642800,0.084900,0.035300,5812.000000,5054.000000,0.200200,0.397600,1.754600,1982.000000
2018,2017,AR971,Sept-Rivières,0.024400,5814.000000,5139.000000,4860.000000,3787.000000,0.739300,0.646000,0.093200,0.084800,0.066400,0.109600,0.182600,0.503600,0.024700,0.031100,7423.000000,6561.000000,0.161200,0.330300,1.147000,1666.000000
2018,2017,AR972,Caniapiscau,0.041900,3819.000000,4978.000000,2674.000000,2388.000000,0.289800,0.237900,0.051900,0.070900,0.207400,0.432000,0.301400,0.519600,0.134700,0.088000,8021.000000,10455.000000,0.218300,0.276700,2.129900,2409.000000
2018,2017,AR981,Minganie,0.049000,3083.000000,4395.000000,1310.000000,1571.000000,0.363200,0.208900,0.154200,0.104800,0.167300,0.364700,0.582800,0.541000,0.018100,0.021000,1324.000000,1887.000000,0.182900,0.093500,1.870900,1349.000000
2018,2017,AR982,Le Golfe-du-Saint-Laurent,0.048300,3114.000000,4625.000000,1319.000000,1389.000000,0.315900,0.197900,0.118000,0.142200,0.353700,0.188100,0.403500,0.594200,0.012100,0.046800,3017.000000,4481.000000,0.222900,0.212700,1.878900,1411.000000
2018,2017,AR991,Hors MRC - Nord du Québec,0.035200,5744.000000,5684.000000,3688.000000,3063.000000,0.497000,0.417700,0.079200,0.056600,0.217500,0.228900,0.692200,0.464800,0.023400,0.014500,2361.000000,2336.000000,0.076400,0.156100,1.625200,1644.000000
