an_profil,an_donnee,cod_prov,PRC0350,PRC2950,PRC3750,PRC2550,PRC2150,PRC3850,PRC0150,PRC3050,PRC4550,PRC0250,PRC3950,PRC3150,PRC4050,PRC4250,PRC4350,PRC3250,PRC4450,PRC2750,PRC3550,PRC3650,PRC2850
2022,2021,PROV,0.017700,0.068100,0.279400,0.206600,0.614900,0.065700,0.021600,7525.000000,6036.000000,0.188900,0.339600,6137.000000,0.970300,2203.000000,4923.000000,4349.000000,3317.000000,0.614400,0.534500,0.079900,0.038100
