an_profil,an_donnee,cod_prov,PRC1450,PRC1550,PRC1650,PRC2250,PRC2350,PRC2050,PFRAT0151
2018,2018,PROV,0.784300,0.156800,0.035800,0.023100,268772.000000,199622.000000,310264.000000
