an_profil,an_donnee,cod_cp,desc_cp,PRC0310,PRC2910,PRC3710,PRC2510,PRC2110,PRC3810,PRC0110,PRC3010,PRC4510,PRC0210,PRC3910,PRC3110,PRC4010,PRC4210,PRC4310,PRC3210,PRC4410,PRC2710,PRC3510,PRC3610,PRC2810
2022,2021,CP01,1 @ 1 999,0.014700,0.158900,0.161400,0.426100,0.602300,0.063900,0.011000,1743.000000,2505.000000,0.142000,0.180200,2330.000000,0.954500,1577.000000,3349.000000,1649.000000,2233.000000,0.658200,0.519700,0.138500,0.021500
2022,2021,CP02,2 000 @ 9 999,0.014400,0.066000,0.176800,0.349300,0.591200,0.061100,0.018500,4111.000000,4625.000000,0.159200,0.272700,3204.000000,1.004400,2032.000000,3605.000000,2530.000000,2687.000000,0.724700,0.564700,0.160000,0.032400
2022,2021,CP03,10 000 @ 24 999,0.014700,0.036600,0.227500,0.330200,0.574000,0.053600,0.018600,6198.000000,5917.000000,0.136100,0.283500,4906.000000,0.947400,2662.000000,4684.000000,3956.000000,3547.000000,0.699300,0.589700,0.109600,0.036600
2022,2021,CP04,25 000 @ 99 999,0.015500,0.039400,0.191000,0.233700,0.591100,0.046000,0.020800,7243.000000,5677.000000,0.153300,0.307400,5401.000000,0.996700,2297.000000,4233.000000,4443.000000,3306.000000,0.739300,0.604600,0.134600,0.030300
2022,2021,CP05,100 000 et plus,0.020400,0.073500,0.338600,0.135300,0.636300,0.075100,0.025200,12789.000000,7282.000000,0.205800,0.384600,10372.000000,0.959600,2215.000000,5906.000000,6630.000000,3639.000000,0.545100,0.502800,0.042300,0.042800
