"Cote/Titre","Dates","Fichier TIFF - 300 dpi (CLIQUEZ SUR LE LIEN)","Mention de crédits"
"VM97,S3,D04,P209","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_209.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P211","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_211.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P239","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_239.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P241","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_241.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P243","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_243.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P245","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_245.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P247","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_247.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P249","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_249.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P251","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_251.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P253","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_253.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P255","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_255.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P257","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_257.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P290","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_290.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P292","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_292.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P294","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_294.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P296","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_296.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P298","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_298.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P300","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_300.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P302","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_302.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P304","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_304.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P306","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_306.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P308","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_308.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P310","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_310.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P336","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_336.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P338","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_338.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P340","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_340.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P342","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_342.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P344","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_344.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P346","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_346.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P348","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_348.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P350","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_350.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P351","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_351.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P352","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_352.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P354","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_354.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P356","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_356.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P358","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_358.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P360","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_360.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P396","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_396.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P398","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_398.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P400","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_400.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P402","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_402.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P404","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_404.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P406","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_406.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P408","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_408.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P410","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_410.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P412","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_412.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P414","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_414.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P416","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_416.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P418","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_418.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P420","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_420.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P423","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_423.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P425","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_425.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P427","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_427.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P451","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_451.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P453","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_453.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P455","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_455.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P457","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_457.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P459","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_459.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P461","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_461.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P463","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_463.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P465","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_465.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P467","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_467.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P469","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_469.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P471","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_471.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P473","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_473.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P475","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_475.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P477","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_477.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P479","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_479.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P481","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_481.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P483","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_483.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P485","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_485.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P505","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_505.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P507","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_507.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P509","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_509.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P511","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_511.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P513","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_513.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P515","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_515.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P517","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_517.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P519","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_519.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P521","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_521.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P525","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_525.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P527","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_527.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P529","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_529.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P531","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_531.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P532","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_532.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P533","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_533.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P535","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_535.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P537","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_537.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P539","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_539.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P541","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_541.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P543","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_543.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P565","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_565.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P567","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_567.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P569","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_569.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P571","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_571.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P573","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_573.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P575","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_575.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P577","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_577.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P579","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_579.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P581","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_581.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P583","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_583.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P585","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_585.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P587","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_587.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P589","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_589.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P591","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_591.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P593","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_593.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P595","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_595.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P597","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_597.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P599","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_599.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P601","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_601.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P603","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_603.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P605","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_605.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P607","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_607.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P631","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_631.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P633","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_633.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P635","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_635.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P637","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_637.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P639","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_639.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P641","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_641.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P643","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_643.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P645","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_645.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P647","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_647.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P649","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_649.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P651","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_651.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P653","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_653.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P655","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_655.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P657","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_657.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P659","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_659.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P661","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_661.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P663","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_663.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P665","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_665.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P667","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_667.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P669","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_669.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P671","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_671.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P673","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_673.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P675","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_675.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P677","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_677.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P679","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_679.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P681","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_681.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P697","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_697.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P699","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_699.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P701","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_701.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P703","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_703.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P705","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_705.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P707","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_707.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P709","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_709.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P711","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_711.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P713","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_713.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P715","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_715.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P717","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_717.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P719","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_719.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P721","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_721.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P723","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_723.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P725","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_725.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P727","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_727.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P729","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_729.TIF","Archives de la Ville de Montréal"
"VM97,S3,D04,P731","1962","http://depot.ville.montreal.qc.ca/vues-aeriennes-1962/VM97-3_04_731.TIF","Archives de la Ville de Montréal"
