"Cote/Titre","Dates","Fichier TIFF - 300 dpi (CLIQUEZ SUR LE LIEN)","Mention de crédits"
"VM97,S3,D09,P016","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-016.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P017","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-017.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P018","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-018.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P019","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-019.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P020","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-020.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P021","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-021.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P022","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-022.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P023","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-023.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P024","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-024.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P025","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-025.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P026","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-026.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P027","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-027.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P028","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-028.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P029","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-029.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P030","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-030.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P031","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-031.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P032","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-032.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P033","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-033.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P034","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-034.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P035","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-035.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P036","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-036.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P037","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-037.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P038","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-038.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P039","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-039.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P040","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-040.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P041","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-041.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P042","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-042.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P043","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-043.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P044","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-044.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P045","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-045.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P046","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-046.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P047","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-047.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P048","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-048.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P049","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-049.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P050","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-050.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P051","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-051.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P052","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-052.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P053","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-053.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P054","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-054.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P055","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-055.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P056","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-056.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P057","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-057.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P058","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-058.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P059","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-059.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P060","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-060.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P061","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-061.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P062","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-062.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P063","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-063.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P064","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-064.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P065","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-065.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P066","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-066.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P067","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-067.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P068","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-068.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P069","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-069.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P070","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-070.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P071","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-071.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P072","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-072.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P073","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-073.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P074","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-074.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P075","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-075.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P076","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-076.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P077","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-077.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P078","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-078.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P079","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-079.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P080","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-080.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P081","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-081.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P082","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-082.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P083","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-083.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P084","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-084.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P085","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-085.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P086","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-086.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P087","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-087.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P088","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-088.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P089","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-089.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P090","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-090.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P091","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-091.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P092","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-092.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P093","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-093.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P094","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-094.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P095","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-095.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P096","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-096.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P097","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-097.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P098","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-098.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P099","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-099.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P100","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-100.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P101","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-101.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P102","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-102.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P103","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-103.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P104","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-104.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P105","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-105.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P106","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-106.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P107","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-107.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P108","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-108.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P109","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-109.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P110","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-110.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P111","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-111.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P112","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-112.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P113","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-113.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P114","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-114.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P115","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-115.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P116","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-116.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P117","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-117.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P118","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-118.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P119","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-119.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P120","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-120.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P121","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-121.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P122","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-122.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P123","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-123.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P124","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-124.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P125","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-125.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P126","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-126.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P127","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-127.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P128","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-128.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P129","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-129.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P130","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-130.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P131","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-131.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P132","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-132.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P133","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-133.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P134","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-134.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P135","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-135.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P136","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-136.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P137","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-137.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P138","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-138.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P139","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-139.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P140","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-140.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P141","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-141.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P142","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-142.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P143","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-143.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P144","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-144.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P145","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-145.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P146","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-146.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P147","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-147.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P148","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-148.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P149","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-149.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P150","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-150.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P151","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-151.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P152","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-152.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P153","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-153.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P154","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-154.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P155","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-155.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P156","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-156.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P157","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-157.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P158","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-158.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P159","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-159.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P160","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-160.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P161","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-161.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P162","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-162.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P163","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-163.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P164","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-164.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P165","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-165.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P166","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-166.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P167","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-167.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P168","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-168.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P169","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-169.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P170","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-170.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P171","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-171.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P172","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-172.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P173","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-173.TIF","Archives de la Ville de Montréal"
"VM97,S3,D09,P174","1969","http://depot.ville.montreal.qc.ca/vues-aeriennes-1969/VM97-3_09_1969-174.TIF","Archives de la Ville de Montréal"
